CODMUNRES,ano_nasc,Qtd_2Robson,Qtd_Total
150120,2013,0,532
150120,2014,57,578
150120,2015,48,575
150120,2016,64,567
150120,2017,93,630
150120,2018,56,580
150120,2019,56,501
150125,2012,4,42
150125,2013,0,43
150125,2014,6,48
150125,2015,5,45
150125,2016,3,37
150125,2017,3,49
150125,2018,2,49
150125,2019,4,46
150130,2012,114,2053
150130,2013,0,1998
150130,2014,156,2105
150130,2015,152,2098
150130,2016,111,2148
150130,2017,86,2154
150130,2018,93,2274
150130,2019,86,2294
150140,2012,2854,21371
150140,2013,0,21884
150140,2014,2271,21530
150140,2015,2092,21250
150140,2016,2217,19250
150140,2017,2109,19409
150140,2018,1980,19348
150140,2019,1707,18587
150145,2012,5,243
150145,2013,0,269
150145,2014,6,240
150145,2015,7,273
150145,2016,12,241
150145,2017,14,272
150145,2018,8,296
150145,2019,7,314
150150,2012,53,1082
150150,2013,0,1010
150150,2014,106,1079
150150,2015,69,1008
150150,2016,44,950
150150,2017,35,1041
150150,2018,30,1037
150150,2019,29,999
150157,2012,4,229
150157,2013,0,230
150157,2014,10,203
150157,2015,11,253
150157,2016,13,248
150157,2017,7,225
150157,2018,16,277
150157,2019,12,292
150160,2012,11,217
150160,2013,0,195
150160,2014,8,215
150160,2015,8,212
150160,2016,5,182
150160,2017,9,184
150160,2018,4,188
150160,2019,8,210
150170,2012,61,2148
150170,2013,0,2191
150170,2014,40,2352
150170,2015,34,2192
150170,2016,21,2126
150170,2017,25,2099
150170,2018,16,2203
150170,2019,21,2127
150172,2012,1,279
150172,2013,0,269
150172,2014,13,290
150172,2015,22,255
150172,2016,20,272
150172,2017,21,333
150172,2018,18,351
150172,2019,9,325
150175,2012,4,97
150175,2013,0,95
150175,2014,8,92
150175,2015,9,103
150175,2016,4,79
150175,2017,13,93
150175,2018,8,92
150175,2019,9,100
150178,2012,73,799
150178,2013,0,786
150178,2014,21,851
150178,2015,19,832
150178,2016,56,766
150178,2017,47,785
150178,2018,46,790
150178,2019,69,765
150180,2012,161,2383
150180,2013,0,2660
150180,2014,95,2774
150180,2015,86,2588
150180,2016,111,2541
150180,2017,135,2723
150180,2018,137,2849
150180,2019,147,2772
150190,2012,12,508
150190,2013,0,498
150190,2014,29,501
150190,2015,22,482
150190,2016,12,504
150190,2017,14,473
150190,2018,13,474
150190,2019,14,463
150195,2012,6,356
150195,2013,0,323
150195,2014,7,313
150195,2015,5,304
150195,2016,2,344
150195,2017,8,311
150195,2018,4,306
150195,2019,5,309
150200,2012,12,236
150200,2013,0,268
150200,2014,4,301
150200,2015,6,319
150200,2016,7,339
150200,2017,5,330
150200,2018,6,350
150200,2019,3,343
150210,2012,121,2478
150210,2013,0,2469
150210,2014,61,2511
150210,2015,52,2445
150210,2016,33,2406
150210,2017,258,2417
150210,2018,45,2678
150210,2019,50,2488
150215,2012,64,875
150215,2013,0,954
150215,2014,55,1124
150215,2015,154,1332
150215,2016,122,1380
150215,2017,96,1234
150215,2018,85,1232
150215,2019,103,1174
150220,2012,51,1087
150220,2013,0,1189
150220,2014,59,1095
150220,2015,68,1138
150220,2016,49,1050
150220,2017,51,1040
150220,2018,48,1046
150220,2019,68,1059
150230,2012,17,827
150230,2013,0,839
150230,2014,12,852
150230,2015,9,859
150230,2016,15,807
150230,2017,34,815
150230,2018,28,941
150230,2019,23,946
150240,2012,358,3169
150240,2013,0,3161
150240,2014,344,3218
150240,2015,332,3300
150240,2016,265,3129
150240,2017,230,3196
150240,2018,213,3305
150240,2019,175,3347
150250,2012,16,283
150250,2013,0,281
150250,2014,20,342
150250,2015,27,355
150250,2016,31,370
150250,2017,28,372
150250,2018,30,419
150250,2019,28,342
150260,2012,3,151
150260,2013,0,155
150260,2014,10,182
150260,2015,8,184
150260,2016,6,199
150260,2017,7,164
150260,2018,6,184
150260,2019,8,157
150270,2012,66,756
150270,2013,0,745
150270,2014,57,805
150270,2015,44,787
150270,2016,44,758
150270,2017,30,777
150270,2018,32,791
150270,2019,26,707
150275,2012,15,498
150275,2013,0,559
150275,2014,29,505
150275,2015,26,536
150275,2016,18,500
150275,2017,23,498
150275,2018,27,562
150275,2019,25,546
150276,2012,10,147
150276,2013,0,129
150276,2014,5,137
150276,2015,7,138
150276,2016,4,158
150276,2017,5,166
150276,2018,4,180
150276,2019,6,200
150277,2012,14,443
150277,2013,0,415
150277,2014,28,399
150277,2015,41,400
150277,2016,26,328
150277,2017,31,290
150277,2018,25,308
150277,2019,19,312
150280,2012,54,631
150280,2013,0,621
150280,2014,32,645
150280,2015,32,681
150280,2016,28,698
150280,2017,57,733
150280,2018,38,748
150280,2019,46,699
150285,2012,8,208
150285,2013,0,220
150285,2014,4,247
150285,2015,7,208
150285,2016,12,208
150285,2017,8,192
150285,2018,16,238
150285,2019,6,239
150290,2012,22,498
150290,2013,0,472
150290,2014,21,530
150290,2015,27,526
150290,2016,21,527
150290,2017,20,491
150290,2018,19,555
150290,2019,16,548
150293,2012,69,700
150293,2013,0,678
150293,2014,99,705
150293,2015,101,762
150293,2016,102,692
150293,2017,63,692
150293,2018,28,647
150293,2019,50,596
150295,2012,18,513
150295,2013,0,506
150295,2014,25,547
150295,2015,37,504
150295,2016,50,409
150295,2017,14,413
150295,2018,24,530
150295,2019,31,483
150300,2012,4,147
150300,2013,0,138
150300,2014,1,174
150300,2015,2,124
150300,2016,1,121
150300,2017,0,153
150300,2018,1,142
150300,2019,1,124
150304,2012,34,298
150304,2013,0,277
150304,2014,58,296
150304,2015,40,327
150304,2016,8,327
150304,2017,23,337
150304,2018,22,376
150304,2019,35,346
150307,2012,6,431
150307,2013,0,505
150307,2014,11,508
150307,2015,4,431
150307,2016,4,411
150307,2017,14,411
150307,2018,11,423
150307,2019,9,487
150309,2012,21,721
150309,2013,0,662
150309,2014,10,536
150309,2015,15,524
150309,2016,11,463
150309,2017,38,545
150309,2018,102,575
150309,2019,97,558
150310,2012,27,647
150310,2013,0,626
150310,2014,28,730
150310,2015,37,691
150310,2016,31,736
150310,2017,26,756
150310,2018,41,764
150310,2019,41,774
150320,2012,32,586
150320,2013,0,621
150320,2014,41,610
150320,2015,32,567
150320,2016,25,550
150320,2017,39,564
150320,2018,30,578
150320,2019,21,557
150330,2012,72,1156
150330,2013,0,1155
150330,2014,68,1166
150330,2015,51,1114
150330,2016,84,1055
150330,2017,34,1047
150330,2018,33,1079
150330,2019,16,1144
150340,2012,9,167
150340,2013,0,183
150340,2014,20,166
150340,2015,16,177
150340,2016,6,162
150340,2017,4,175
150340,2018,3,185
150340,2019,4,162
150345,2012,46,569
150345,2013,0,590
150345,2014,30,576
150345,2015,14,576
150345,2016,25,596
150345,2017,23,594
150345,2018,18,626
150345,2019,35,642
150350,2012,21,480
150350,2013,0,464
150350,2014,20,462
150350,2015,15,462
150350,2016,25,437
150350,2017,20,420
150350,2018,12,434
150350,2019,21,456
150360,2012,37,2095
150360,2013,0,1615
150360,2014,11,2167
150360,2015,36,1950
150360,2016,97,2003
150360,2017,180,2377
150360,2018,142,2291
150360,2019,93,2359
150370,2012,28,898
150370,2013,0,884
150370,2014,33,866
150370,2015,28,899
150370,2016,47,840
150370,2017,74,781
150370,2018,48,844
150370,2019,56,846
150375,2012,2,521
150375,2013,0,485
150375,2014,0,567
150375,2015,5,614
150375,2016,4,587
150375,2017,4,619
150375,2018,1,602
150375,2019,1,588
150380,2012,64,904
150380,2013,0,873
150380,2014,30,919
150380,2015,20,882
150380,2016,21,794
150380,2017,50,737
150380,2018,116,751
150380,2019,103,715
150390,2012,33,966
150390,2013,0,1016
150390,2014,41,1073
150390,2015,43,1063
150390,2016,47,1140
150390,2017,40,1042
150390,2018,51,1091
150390,2019,55,1126
150400,2012,62,494
150400,2013,0,483
150400,2014,35,444
150400,2015,33,445
150400,2016,10,456
150400,2017,23,402
150400,2018,21,443
150400,2019,23,469
150405,2012,33,625
150405,2013,0,617
150405,2014,30,621
150405,2015,13,635
150405,2016,18,591
150405,2017,20,559
150405,2018,30,648
150405,2019,26,564
150410,2012,4,127
150410,2013,0,104
150410,2014,8,117
150410,2015,3,112
150410,2016,3,97
150410,2017,3,90
150410,2018,5,93
150410,2019,5,117
150420,2012,244,4812
150420,2013,0,4965
150420,2014,851,5128
150420,2015,859,5173
150420,2016,524,4751
150420,2017,508,4764
150420,2018,444,4943
150420,2019,569,4822
150430,2012,13,392
150430,2013,0,441
150430,2014,14,421
150430,2015,2,427
150430,2016,9,383
150430,2017,11,362
150430,2018,10,384
150430,2019,17,350
150440,2012,13,333
150440,2013,0,323
150440,2014,13,369
150440,2015,11,330
150440,2016,11,329
150440,2017,15,324
150440,2018,10,292
150440,2019,8,304
150442,2012,108,1665
150442,2013,0,1777
150442,2014,214,1853
150442,2015,123,1863
150442,2016,79,1794
150442,2017,72,1794
150442,2018,59,1714
150442,2019,60,1813
150445,2012,24,459
150445,2013,0,477
150445,2014,43,432
150445,2015,42,430
150445,2016,28,432
150445,2017,24,463
150445,2018,18,422
150445,2019,26,491
150450,2012,6,586
150450,2013,0,473
150450,2014,10,602
150450,2015,11,596
150450,2016,6,537
150450,2017,12,562
150450,2018,18,631
150450,2019,17,642
150460,2012,27,469
150460,2013,0,518
150460,2014,47,516
150460,2015,24,482
150460,2016,35,506
150460,2017,62,485
150460,2018,37,464
150460,2019,17,460
150470,2012,114,1174
150470,2013,0,1191
150470,2014,68,1217
150470,2015,47,1249
150470,2016,55,1204
150470,2017,59,1229
150470,2018,63,1312
150470,2019,55,1305
150475,2013,0,1
150475,2014,6,168
150475,2015,10,150
150475,2016,14,225
150475,2017,13,229
150475,2018,17,289
150475,2019,13,335
150480,2012,82,1044
150480,2013,0,1072
150480,2014,58,1094
150480,2015,54,1151
150480,2016,59,1138
150480,2017,72,1107
150480,2018,60,1032
150480,2019,53,1050
150490,2012,44,525
150490,2013,0,564
150490,2014,59,610
150490,2015,47,601
150490,2016,40,605
150490,2017,26,572
150490,2018,22,578
150490,2019,43,616
150495,2012,14,408
150495,2013,0,377
150495,2014,36,401
150495,2015,62,449
150495,2016,58,445
150495,2017,26,386
150495,2018,26,406
150495,2019,5,347
150497,2012,1,194
150497,2013,0,210
150497,2014,23,215
150497,2015,24,199
150497,2016,17,217
150497,2017,21,218
150497,2018,20,223
150497,2019,27,229
150500,2012,6,142
150500,2013,0,124
150500,2014,11,171
150500,2015,3,153
150500,2016,14,165
150500,2017,10,161
150500,2018,3,134
150500,2019,10,131
150503,2012,38,481
150503,2013,0,510
150503,2014,26,577
150503,2015,46,620
150503,2016,24,553
150503,2017,21,621
150503,2018,23,631
150503,2019,39,585
150506,2012,16,1259
150506,2013,0,1209
150506,2014,19,1260
150506,2015,10,1334
150506,2016,24,1211
150506,2017,26,1252
150506,2018,22,1240
150506,2019,34,1193
150510,2012,46,1001
150510,2013,0,991
150510,2014,43,1048
150510,2015,35,983
150510,2016,42,985
150510,2017,45,1019
150510,2018,77,1019
150510,2019,79,1092
150520,2012,49,716
150520,2013,0,751
150520,2014,65,702
150520,2015,62,731
150520,2016,54,649
150520,2017,62,691
150520,2018,47,726
150520,2019,48,673
150530,2012,23,1283
150530,2013,0,1336
150530,2014,21,1482
150530,2015,21,1397
150530,2016,7,1399
150530,2017,4,1403
150530,2018,4,1547
150530,2019,6,1550
150540,2012,7,251
150540,2013,0,288
150540,2014,7,268
150540,2015,5,322
150540,2016,3,281
150540,2017,6,300
150540,2018,22,322
150540,2019,9,310
150543,2012,17,596
150543,2013,0,663
150543,2014,12,668
150543,2015,11,638
150543,2016,11,630
150543,2017,19,675
150543,2018,12,725
150543,2019,8,707
150548,2012,18,681
150548,2013,0,655
150548,2014,41,625
150548,2015,54,686
150548,2016,63,752
150548,2017,52,764
150548,2018,52,744
150548,2019,70,776
150549,2012,10,116
150549,2013,0,122
150549,2014,2,100
150549,2015,5,106
150549,2016,9,89
150549,2017,6,97
150549,2018,11,110
150549,2019,7,105
150550,2012,235,2093
150550,2013,0,2003
150550,2014,113,2069
150550,2015,13,2033
150550,2016,13,2001
150550,2017,7,1977
150550,2018,11,2148
150550,2019,15,2065
150553,2012,485,4513
150553,2013,0,5157
150553,2014,900,5360
150553,2015,793,5019
150553,2016,849,4644
150553,2017,563,4582
150553,2018,460,4810
150553,2019,494,4577
150555,2012,13,127
150555,2013,0,130
150555,2014,14,137
150555,2015,15,142
150555,2016,6,121
150555,2017,7,116
150555,2018,5,127
150555,2019,8,120
150560,2012,1,109
150560,2013,0,97
150560,2014,5,119
150560,2015,4,98
150560,2016,1,103
150560,2017,4,114
150560,2018,5,103
150560,2019,2,95
150563,2012,13,174
150563,2013,0,142
150563,2014,21,154
150563,2015,21,148
150563,2016,10,141
150563,2017,21,182
150563,2018,31,176
150563,2019,21,165
150565,2012,10,246
150565,2013,0,229
150565,2014,14,299
150565,2015,10,273
150565,2016,27,285
150565,2017,19,291
150565,2018,24,321
150565,2019,23,282
150570,2012,19,295
150570,2013,0,330
150570,2014,27,332
150570,2015,28,345
150570,2016,37,352
150570,2017,35,348
150570,2018,32,351
150570,2019,33,364
150580,2012,21,1170
150580,2013,0,1279
150580,2014,13,1480
150580,2015,31,1596
150580,2016,24,1461
150580,2017,15,1489
150580,2018,15,1678
150580,2019,33,1569
150590,2012,6,670
150590,2013,0,732
150590,2014,17,675
150590,2015,23,711
150590,2016,33,743
150590,2017,6,701
150590,2018,12,755
150590,2019,20,768
150600,2012,18,734
150600,2013,0,678
150600,2014,35,655
150600,2015,30,666
150600,2016,36,722
150600,2017,57,777
150600,2018,19,703
150600,2019,9,755
150610,2012,1,176
150610,2013,0,162
150610,2014,6,193
150610,2015,4,185
150610,2016,5,172
150610,2017,8,171
150610,2018,4,200
150610,2019,6,191
150611,2012,3,185
150611,2013,0,180
150611,2014,2,173
150611,2015,2,158
150611,2016,4,168
150611,2017,8,169
150611,2018,0,160
150611,2019,8,162
150613,2012,148,1609
150613,2013,0,1641
150613,2014,95,1651
150613,2015,120,1701
150613,2016,94,1627
150613,2017,83,1743
150613,2018,121,1756
150613,2019,80,1725
150616,2012,23,327
150616,2013,0,276
150616,2014,20,308
150616,2015,18,311
150616,2016,13,274
150616,2017,14,273
150616,2018,16,308
150616,2019,17,281
150618,2012,11,752
150618,2013,0,686
150618,2014,13,672
150618,2015,21,729
150618,2016,17,676
150618,2017,32,608
150618,2018,38,610
150618,2019,60,529
150619,2012,21,390
150619,2013,0,330
150619,2014,27,373
150619,2015,37,383
150619,2016,28,369
150619,2017,37,411
150619,2018,44,413
150619,2019,36,407
150620,2012,13,665
150620,2013,0,684
150620,2014,29,736
150620,2015,23,632
150620,2016,17,655
150620,2017,13,607
150620,2018,21,676
150620,2019,8,680
150630,2012,15,366
150630,2013,0,352
150630,2014,5,349
150630,2015,6,377
150630,2016,0,381
150630,2017,22,378
150630,2018,12,362
150630,2019,23,337
150635,2012,11,306
150635,2013,0,324
150635,2014,23,341
150635,2015,13,285
150635,2016,25,354
150635,2017,12,345
150635,2018,14,326
150635,2019,13,330
150640,2012,1,66
150640,2013,0,101
150640,2014,1,88
150640,2015,4,103
150640,2016,1,78
150640,2017,0,89
150640,2018,3,81
150640,2019,2,110
150650,2012,43,961
150650,2013,0,1000
150650,2014,104,978
150650,2015,109,1044
150650,2016,54,996
150650,2017,50,960
150650,2018,38,1019
150650,2019,29,996
150655,2012,10,375
150655,2013,0,341
150655,2014,8,338
150655,2015,3,345
150655,2016,12,376
150655,2017,11,344
150655,2018,8,305
150655,2019,19,306
150658,2012,23,182
150658,2013,0,168
150658,2014,17,181
150658,2015,11,197
150658,2016,7,143
150658,2017,8,143
150658,2018,7,181
150658,2019,12,215
150660,2012,34,376
150660,2013,0,385
150660,2014,28,373
150660,2015,36,367
150660,2016,40,372
150660,2017,26,428
150660,2018,41,399
150660,2019,26,455
150670,2012,65,587
150670,2013,0,536
150670,2014,62,570
150670,2015,69,584
150670,2016,65,572
150670,2017,65,569
150670,2018,62,605
150670,2019,49,602
150680,2012,160,6489
150680,2013,0,6334
150680,2014,329,6595
150680,2015,477,6756
150680,2016,452,6491
150680,2017,354,6777
150680,2018,347,6703
150680,2019,236,6659
150690,2012,3,102
150690,2013,0,90
150690,2014,5,112
150690,2015,2,83
150690,2016,0,105
150690,2017,2,107
150690,2018,0,87
150690,2019,1,95
150700,2012,18,494
150700,2013,0,490
150700,2014,28,477
150700,2015,28,509
150700,2016,18,444
150700,2017,26,483
150700,2018,11,501
150700,2019,20,512
150710,2012,3,251
150710,2013,0,223
150710,2014,14,222
150710,2015,6,233
150710,2016,5,226
150710,2017,3,215
150710,2018,6,227
150710,2019,4,224
150715,2012,9,371
150715,2013,0,368
150715,2014,23,370
150715,2015,24,382
150715,2016,39,339
150715,2017,30,345
150715,2018,32,422
150715,2019,27,352
150720,2012,20,643
150720,2013,0,623
150720,2014,22,579
150720,2015,17,493
150720,2016,12,511
150720,2017,19,525
150720,2018,14,470
150720,2019,19,465
150730,2012,64,993
150730,2013,0,891
150730,2014,52,915
150730,2015,46,1014
150730,2016,51,1046
150730,2017,46,1071
150730,2018,87,1159
150730,2019,127,1075
150740,2012,12,209
150740,2013,0,231
150740,2014,18,223
150740,2015,17,196
150740,2016,19,227
150740,2017,10,206
150740,2018,13,242
150740,2019,5,235
150745,2012,40,515
150745,2013,0,492
150745,2014,31,436
150745,2015,32,497
150745,2016,23,463
150745,2017,19,494
150745,2018,28,536
150745,2019,39,436
150746,2012,3,81
150746,2013,0,72
150746,2014,7,82
150746,2015,1,83
150746,2016,2,81
150746,2017,1,87
150746,2018,0,97
150746,2019,6,85
150747,2012,4,345
150747,2013,0,365
150747,2014,20,336
150747,2015,6,335
150747,2016,9,340
150747,2017,5,309
150747,2018,5,306
150747,2019,6,307
150750,2012,5,198
150750,2013,0,171
150750,2014,9,165
150750,2015,16,226
150750,2016,18,216
150750,2017,13,170
150750,2018,18,240
150750,2019,16,185
150760,2012,47,980
150760,2013,0,956
150760,2014,55,1006
150760,2015,32,973
150760,2016,30,932
150760,2017,33,957
150760,2018,40,942
150760,2019,56,926
150770,2012,16,465
150770,2013,0,499
150770,2014,11,531
150770,2015,4,553
150770,2016,10,551
150770,2017,21,520
150770,2018,19,517
150770,2019,11,526
150775,2012,11,70
150775,2013,0,94
150775,2014,3,82
150775,2015,12,93
150775,2016,2,86
150775,2017,4,95
150775,2018,9,119
150775,2019,3,93
150780,2012,5,323
150780,2013,0,290
150780,2014,8,271
150780,2015,9,302
150780,2016,11,257
150780,2017,13,297
150780,2018,9,293
150780,2019,22,305
150790,2012,15,460
150790,2013,0,393
150790,2014,27,428
150790,2015,15,432
150790,2016,23,382
150790,2017,65,382
150790,2018,53,395
150790,2019,38,386
150795,2012,114,1440
150795,2013,0,1519
150795,2014,113,1537
150795,2015,30,1688
150795,2016,100,1562
150795,2017,127,1472
150795,2018,91,1462
150795,2019,73,1453
150796,2012,11,196
150796,2013,0,180
150796,2014,12,176
150796,2015,16,207
150796,2016,12,174
150796,2017,10,206
150796,2018,6,175
150796,2019,3,182
150797,2012,7,255
150797,2013,0,289
150797,2014,9,314
150797,2015,5,267
150797,2016,4,273
150797,2017,2,283
150797,2018,6,346
150797,2019,7,311
150800,2012,61,1375
150800,2013,0,1459
150800,2014,44,1415
150800,2015,31,1470
150800,2016,16,1518
150800,2017,23,1489
150800,2018,36,1488
150800,2019,36,1515
150803,2012,9,602
150803,2013,0,578
150803,2014,5,567
150803,2015,3,565
150803,2016,6,537
150803,2017,3,566
150803,2018,7,503
150803,2019,6,479
150805,2012,20,209
150805,2013,0,212
150805,2014,10,223
150805,2015,13,209
150805,2016,2,227
150805,2017,27,221
150805,2018,13,262
150805,2019,13,275
150808,2012,37,745
150808,2013,0,689
150808,2014,34,662
150808,2015,23,704
150808,2016,51,631
150808,2017,65,702
150808,2018,55,762
150808,2019,87,733
150810,2012,222,2047
150810,2013,0,2209
150810,2014,110,2166
150810,2015,63,2131
150810,2016,219,2119
150810,2017,150,2053
150810,2018,152,1900
150810,2019,181,1790
150812,2012,86,469
150812,2013,0,474
150812,2014,41,461
150812,2015,75,467
150812,2016,36,493
150812,2017,31,431
150812,2018,20,475
150812,2019,9,444
150815,2012,15,859
150815,2013,0,791
150815,2014,29,793
150815,2015,40,824
150815,2016,29,736
150815,2017,34,743
150815,2018,57,793
150815,2019,47,783
150820,2012,33,716
150820,2013,0,798
150820,2014,58,749
150820,2015,32,772
150820,2016,32,753
150820,2017,30,707
150820,2018,15,748
150820,2019,32,713
150830,2012,15,1215
150830,2013,0,1218
150830,2014,17,1215
150830,2015,10,1251
150830,2016,11,1158
150830,2017,7,1140
150830,2018,9,1147
150830,2019,16,1044
150835,2012,5,229
150835,2013,0,198
150835,2014,10,257
150835,2015,24,353
150835,2016,19,396
150835,2017,20,377
150835,2018,7,388
150835,2019,29,365
150840,2012,119,770
150840,2013,0,751
150840,2014,106,817
150840,2015,134,931
150840,2016,121,904
150840,2017,82,881
150840,2018,55,950
150840,2019,49,945
160000,2012,0,1
160000,2013,0,1
160000,2015,0,3
160005,2012,13,77
160005,2013,0,89
160005,2014,10,73
160005,2015,7,63
160005,2016,11,67
160005,2017,11,60
160005,2018,6,76
160005,2019,12,92
160010,2012,20,148
160010,2013,0,154
160010,2014,18,141
