CODMUNRES,ano_nasc,Qtd_Baixo_Peso,Qtd_Total
150110,2015,31,556
150110,2016,41,562
150110,2017,50,553
150110,2018,38,582
150110,2019,44,549
150120,2012,42,538
150120,2013,37,532
150120,2014,33,578
150120,2015,38,575
150120,2016,31,567
150120,2017,40,630
150120,2018,28,580
150120,2019,31,501
150125,2012,1,42
150125,2013,3,43
150125,2014,7,48
150125,2015,4,45
150125,2016,4,37
150125,2017,1,49
150125,2018,4,49
150125,2019,3,46
150130,2012,181,2053
150130,2013,161,1998
150130,2014,160,2105
150130,2015,190,2098
150130,2016,165,2148
150130,2017,190,2154
150130,2018,183,2274
150130,2019,197,2294
150140,2012,2057,21371
150140,2013,1964,21884
150140,2014,1972,21530
150140,2015,2011,21250
150140,2016,1741,19250
150140,2017,1774,19409
150140,2018,1751,19348
150140,2019,1714,18587
150145,2012,16,243
150145,2013,9,269
150145,2014,15,240
150145,2015,18,273
150145,2016,14,241
150145,2017,28,272
150145,2018,23,296
150145,2019,35,314
150150,2012,84,1082
150150,2013,80,1010
150150,2014,94,1079
150150,2015,96,1008
150150,2016,93,950
150150,2017,90,1041
150150,2018,95,1037
150150,2019,94,999
150157,2012,14,229
150157,2013,13,230
150157,2014,13,203
150157,2015,12,253
150157,2016,19,248
150157,2017,9,225
150157,2018,12,277
150157,2019,21,292
150160,2012,14,217
150160,2013,8,195
150160,2014,14,215
150160,2015,12,212
150160,2016,10,182
150160,2017,13,184
150160,2018,13,188
150160,2019,9,210
150170,2012,167,2148
150170,2013,183,2191
150170,2014,202,2352
150170,2015,188,2192
150170,2016,159,2126
150170,2017,146,2099
150170,2018,186,2203
150170,2019,154,2127
150172,2012,16,279
150172,2013,16,269
150172,2014,17,290
150172,2015,12,255
150172,2016,19,272
150172,2017,12,333
150172,2018,15,351
150172,2019,11,325
150175,2012,4,97
150175,2013,4,95
150175,2014,7,92
150175,2015,7,103
150175,2016,2,79
150175,2017,7,93
150175,2018,5,92
150175,2019,6,100
150178,2012,64,799
150178,2013,84,786
150178,2014,76,851
150178,2015,65,832
150178,2016,60,766
150178,2017,54,785
150178,2018,67,790
150178,2019,77,765
150180,2012,224,2383
150180,2013,237,2660
150180,2014,247,2774
150180,2015,175,2588
150180,2016,170,2541
150180,2017,212,2723
150180,2018,220,2849
150180,2019,215,2772
150190,2012,34,508
150190,2013,50,498
150190,2014,40,501
150190,2015,43,482
150190,2016,30,504
150190,2017,44,473
150190,2018,39,474
150190,2019,34,463
150195,2012,25,356
150195,2013,20,323
150195,2014,24,313
150195,2015,17,304
150195,2016,12,344
150195,2017,18,311
150195,2018,12,306
150195,2019,19,309
150200,2012,22,236
150200,2013,18,268
150200,2014,13,301
150200,2015,26,319
150200,2016,21,339
150200,2017,19,330
150200,2018,23,350
150200,2019,29,343
150210,2012,224,2478
150210,2013,181,2469
150210,2014,179,2511
150210,2015,161,2445
150210,2016,190,2406
150210,2017,178,2417
150210,2018,193,2678
150210,2019,199,2488
150215,2012,58,875
150215,2013,69,954
150215,2014,84,1124
150215,2015,77,1332
150215,2016,89,1380
150215,2017,66,1234
150215,2018,90,1232
150215,2019,66,1174
150220,2012,78,1087
150220,2013,77,1189
150220,2014,85,1095
150220,2015,87,1138
150220,2016,73,1050
150220,2017,103,1040
150220,2018,79,1046
150220,2019,74,1059
150230,2012,49,827
150230,2013,50,839
150230,2014,56,852
150230,2015,53,859
150230,2016,44,807
150230,2017,47,815
150230,2018,73,941
150230,2019,48,946
150240,2012,222,3169
150240,2013,205,3161
150240,2014,257,3218
150240,2015,224,3300
150240,2016,221,3129
150240,2017,240,3196
150240,2018,239,3305
150240,2019,203,3347
150250,2012,23,283
150250,2013,23,281
150250,2014,31,342
150250,2015,23,355
150250,2016,22,370
150250,2017,22,372
150250,2018,27,419
150250,2019,22,342
150260,2012,13,151
150260,2013,10,155
150260,2014,15,182
150260,2015,20,184
150260,2016,15,199
150260,2017,11,164
150260,2018,22,184
150260,2019,7,157
150270,2012,57,756
150270,2013,45,745
150270,2014,60,805
150270,2015,44,787
150270,2016,58,758
150270,2017,65,777
150270,2018,77,791
150270,2019,46,707
150275,2012,28,498
150275,2013,42,559
150275,2014,34,505
150275,2015,38,536
150275,2016,27,500
150275,2017,42,498
150275,2018,51,562
150275,2019,38,546
150276,2012,12,147
150276,2013,4,129
150276,2014,11,137
150276,2015,11,138
150276,2016,12,158
150276,2017,9,166
150276,2018,11,180
150276,2019,14,200
150277,2012,25,443
150277,2013,29,415
150277,2014,27,399
150277,2015,32,400
150277,2016,21,328
150277,2017,18,290
150277,2018,19,308
150277,2019,26,312
150280,2012,46,631
150280,2013,47,621
150280,2014,54,645
150280,2015,50,681
150280,2016,49,698
150280,2017,49,733
150280,2018,52,748
150280,2019,54,699
150285,2012,8,208
150285,2013,11,220
150285,2014,15,247
150285,2015,15,208
150285,2016,18,208
150285,2017,10,192
150285,2018,9,238
150285,2019,19,239
150290,2012,34,498
150290,2013,29,472
150290,2014,43,530
150290,2015,51,526
150290,2016,41,527
150290,2017,39,491
150290,2018,51,555
150290,2019,62,548
150293,2012,40,700
150293,2013,30,678
150293,2014,33,705
150293,2015,43,762
150293,2016,44,692
150293,2017,55,692
150293,2018,46,647
150293,2019,23,596
150295,2012,36,513
150295,2013,24,506
150295,2014,29,547
150295,2015,27,504
150295,2016,17,409
150295,2017,30,413
150295,2018,31,530
150295,2019,35,483
150300,2012,10,147
150300,2013,13,138
150300,2014,14,174
150300,2015,5,124
150300,2016,5,121
150300,2017,9,153
150300,2018,6,142
150300,2019,8,124
150304,2012,18,298
150304,2013,19,277
150304,2014,17,296
150304,2015,17,327
150304,2016,30,327
150304,2017,32,337
150304,2018,29,376
150304,2019,25,346
150307,2012,30,431
150307,2013,33,505
150307,2014,36,508
150307,2015,29,431
150307,2016,29,411
150307,2017,23,411
150307,2018,35,423
150307,2019,24,487
150309,2012,52,721
150309,2013,33,662
150309,2014,35,536
150309,2015,41,524
150309,2016,37,463
150309,2017,38,545
150309,2018,32,575
150309,2019,29,558
150310,2012,39,647
150310,2013,38,626
150310,2014,50,730
150310,2015,49,691
150310,2016,50,736
150310,2017,56,756
150310,2018,41,764
150310,2019,52,774
150320,2012,47,586
150320,2013,52,621
150320,2014,51,610
150320,2015,35,567
150320,2016,47,550
150320,2017,45,564
150320,2018,61,578
150320,2019,22,557
150330,2012,83,1156
150330,2013,91,1155
150330,2014,80,1166
150330,2015,65,1114
150330,2016,76,1055
150330,2017,100,1047
150330,2018,73,1079
150330,2019,107,1144
150340,2012,17,167
150340,2013,13,183
150340,2014,7,166
150340,2015,12,177
150340,2016,15,162
150340,2017,14,175
150340,2018,15,185
150340,2019,10,162
150345,2012,38,569
150345,2013,40,590
150345,2014,42,576
150345,2015,44,576
150345,2016,38,596
150345,2017,41,594
150345,2018,54,626
150345,2019,38,642
150350,2012,35,480
150350,2013,31,464
150350,2014,37,462
150350,2015,36,462
150350,2016,23,437
150350,2017,30,420
150350,2018,45,434
150350,2019,43,456
150360,2012,121,2095
150360,2013,113,1615
150360,2014,110,2167
150360,2015,93,1950
150360,2016,125,2003
150360,2017,121,2377
150360,2018,166,2291
150360,2019,150,2359
150370,2012,53,898
150370,2013,42,884
150370,2014,52,866
150370,2015,55,899
150370,2016,38,840
150370,2017,51,781
150370,2018,62,844
150370,2019,48,846
150375,2012,46,521
150375,2013,38,485
150375,2014,48,567
150375,2015,60,614
150375,2016,35,587
150375,2017,58,619
150375,2018,46,602
150375,2019,53,588
150380,2012,40,904
150380,2013,44,873
150380,2014,56,919
150380,2015,44,882
150380,2016,42,794
150380,2017,37,737
150380,2018,60,751
150380,2019,59,715
150390,2012,77,966
150390,2013,82,1016
150390,2014,76,1073
150390,2015,86,1063
150390,2016,97,1140
150390,2017,67,1042
150390,2018,71,1091
150390,2019,94,1126
150400,2012,35,494
150400,2013,41,483
150400,2014,40,444
150400,2015,34,445
150400,2016,41,456
150400,2017,35,402
150400,2018,42,443
150400,2019,44,469
150405,2012,40,625
150405,2013,30,617
150405,2014,38,621
150405,2015,30,635
150405,2016,44,591
150405,2017,38,559
150405,2018,40,648
150405,2019,34,564
150410,2012,7,127
150410,2013,7,104
150410,2014,8,117
150410,2015,9,112
150410,2016,6,97
150410,2017,9,90
150410,2018,5,93
150410,2019,10,117
150420,2012,412,4812
150420,2013,415,4965
150420,2014,390,5128
150420,2015,467,5173
150420,2016,412,4751
150420,2017,419,4764
150420,2018,373,4943
150420,2019,407,4822
150430,2012,30,392
150430,2013,35,441
150430,2014,29,421
150430,2015,29,427
150430,2016,23,383
150430,2017,35,362
150430,2018,27,384
150430,2019,37,350
150440,2012,29,333
150440,2013,29,323
150440,2014,39,369
150440,2015,26,330
150440,2016,34,329
150440,2017,25,324
150440,2018,19,292
150440,2019,23,304
150442,2012,142,1665
150442,2013,153,1777
150442,2014,192,1853
150442,2015,167,1863
150442,2016,175,1794
150442,2017,173,1794
150442,2018,142,1714
150442,2019,174,1813
150445,2012,29,459
150445,2013,28,477
150445,2014,23,432
150445,2015,18,430
150445,2016,23,432
150445,2017,26,463
150445,2018,20,422
150445,2019,30,491
150450,2012,37,586
150450,2013,33,473
150450,2014,49,602
150450,2015,36,596
150450,2016,35,537
150450,2017,28,562
150450,2018,52,631
150450,2019,44,642
150460,2012,29,469
150460,2013,43,518
150460,2014,37,516
150460,2015,32,482
150460,2016,47,506
150460,2017,27,485
150460,2018,39,464
150460,2019,40,460
150470,2012,96,1174
150470,2013,107,1191
150470,2014,86,1217
150470,2015,106,1249
150470,2016,109,1204
150470,2017,97,1229
150470,2018,103,1312
150470,2019,128,1305
150475,2013,0,1
150475,2014,11,168
150475,2015,16,150
150475,2016,16,225
150475,2017,14,229
150475,2018,18,289
150475,2019,25,335
150480,2012,62,1044
150480,2013,62,1072
150480,2014,55,1094
150480,2015,57,1151
150480,2016,54,1138
150480,2017,70,1107
150480,2018,62,1032
150480,2019,59,1050
150490,2012,34,525
150490,2013,53,564
150490,2014,56,610
150490,2015,52,601
150490,2016,62,605
150490,2017,47,572
150490,2018,47,578
150490,2019,59,616
150495,2012,24,408
150495,2013,23,377
150495,2014,33,401
150495,2015,21,449
150495,2016,29,445
150495,2017,20,386
150495,2018,32,406
150495,2019,23,347
150497,2012,18,194
150497,2013,14,210
150497,2014,17,215
150497,2015,15,199
150497,2016,9,217
150497,2017,21,218
150497,2018,19,223
150497,2019,21,229
150500,2012,6,142
150500,2013,7,124
150500,2014,8,171
150500,2015,8,153
150500,2016,8,165
150500,2017,14,161
150500,2018,5,134
150500,2019,2,131
150503,2012,21,481
150503,2013,33,510
150503,2014,35,577
150503,2015,33,620
150503,2016,36,553
150503,2017,33,621
150503,2018,51,631
150503,2019,39,585
150506,2012,59,1259
150506,2013,50,1209
150506,2014,62,1260
150506,2015,57,1334
150506,2016,45,1211
150506,2017,59,1252
150506,2018,62,1240
150506,2019,75,1193
150510,2012,54,1001
150510,2013,75,991
150510,2014,64,1048
150510,2015,64,983
150510,2016,80,985
150510,2017,68,1019
150510,2018,74,1019
150510,2019,91,1092
150520,2012,49,716
150520,2013,54,751
150520,2014,48,702
150520,2015,48,731
150520,2016,48,649
150520,2017,40,691
150520,2018,36,726
150520,2019,50,673
150530,2012,98,1283
150530,2013,112,1336
150530,2014,131,1482
150530,2015,96,1397
150530,2016,105,1399
150530,2017,119,1403
150530,2018,156,1547
150530,2019,122,1550
150540,2012,11,251
150540,2013,17,288
150540,2014,12,268
150540,2015,23,322
150540,2016,15,281
150540,2017,14,300
150540,2018,23,322
150540,2019,17,310
150543,2012,31,596
150543,2013,53,663
150543,2014,47,668
150543,2015,32,638
150543,2016,38,630
150543,2017,34,675
150543,2018,41,725
150543,2019,53,707
150548,2012,38,681
150548,2013,32,655
150548,2014,34,625
150548,2015,34,686
150548,2016,47,752
150548,2017,36,764
150548,2018,47,744
150548,2019,46,776
150549,2012,5,116
150549,2013,6,122
150549,2014,7,100
150549,2015,5,106
150549,2016,8,89
150549,2017,7,97
150549,2018,7,110
150549,2019,5,105
150550,2012,186,2093
150550,2013,178,2003
150550,2014,171,2069
150550,2015,164,2033
150550,2016,160,2001
150550,2017,137,1977
150550,2018,181,2148
150550,2019,130,2065
150553,2012,369,4513
150553,2013,402,5157
150553,2014,381,5360
150553,2015,356,5019
150553,2016,306,4644
150553,2017,330,4582
150553,2018,311,4810
150553,2019,358,4577
150555,2012,5,127
150555,2013,12,130
150555,2014,12,137
150555,2015,8,142
150555,2016,5,121
150555,2017,5,116
150555,2018,14,127
150555,2019,6,120
150560,2012,6,109
150560,2013,5,97
150560,2014,5,119
150560,2015,11,98
150560,2016,7,103
150560,2017,9,114
150560,2018,5,103
150560,2019,8,95
150563,2012,16,174
150563,2013,10,142
150563,2014,7,154
150563,2015,16,148
150563,2016,8,141
150563,2017,15,182
150563,2018,9,176
150563,2019,8,165
150565,2012,10,246
150565,2013,6,229
150565,2014,10,299
150565,2015,16,273
150565,2016,11,285
150565,2017,6,291
150565,2018,23,321
150565,2019,19,282
150570,2012,33,295
150570,2013,39,330
150570,2014,27,332
150570,2015,33,345
150570,2016,33,352
150570,2017,33,348
150570,2018,29,351
150570,2019,39,364
150580,2012,75,1170
150580,2013,83,1279
150580,2014,90,1480
150580,2015,93,1596
150580,2016,88,1461
150580,2017,87,1489
150580,2018,108,1678
150580,2019,92,1569
150590,2012,51,670
150590,2013,48,732
150590,2014,45,675
150590,2015,45,711
150590,2016,47,743
150590,2017,59,701
150590,2018,54,755
150590,2019,46,768
150600,2012,54,734
150600,2013,46,678
150600,2014,50,655
150600,2015,45,666
150600,2016,62,722
150600,2017,55,777
150600,2018,42,703
150600,2019,50,755
150610,2012,11,176
150610,2013,7,162
150610,2014,4,193
150610,2015,15,185
150610,2016,11,172
150610,2017,16,171
150610,2018,14,200
150610,2019,9,191
150611,2012,8,185
150611,2013,5,180
150611,2014,5,173
150611,2015,12,158
150611,2016,12,168
150611,2017,7,169
150611,2018,21,160
150611,2019,15,162
150613,2012,111,1609
150613,2013,112,1641
150613,2014,119,1651
150613,2015,93,1701
150613,2016,115,1627
150613,2017,124,1743
150613,2018,109,1756
150613,2019,121,1725
150616,2012,20,327
150616,2013,27,276
150616,2014,32,308
150616,2015,22,311
150616,2016,27,274
150616,2017,19,273
150616,2018,29,308
150616,2019,16,281
150618,2012,26,752
150618,2013,34,686
150618,2014,36,672
150618,2015,40,729
150618,2016,47,676
150618,2017,31,608
150618,2018,28,610
150618,2019,25,529
150619,2012,19,390
150619,2013,10,330
150619,2014,8,373
150619,2015,16,383
150619,2016,23,369
150619,2017,15,411
150619,2018,22,413
150619,2019,23,407
150620,2012,43,665
150620,2013,47,684
150620,2014,62,736
150620,2015,44,632
150620,2016,51,655
150620,2017,51,607
150620,2018,34,676
150620,2019,53,680
150630,2012,25,366
150630,2013,25,352
150630,2014,26,349
150630,2015,25,377
150630,2016,22,381
150630,2017,32,378
150630,2018,30,362
150630,2019,27,337
150635,2012,28,306
150635,2013,25,324
150635,2014,39,341
150635,2015,20,285
150635,2016,33,354
150635,2017,36,345
150635,2018,30,326
150635,2019,26,330
150640,2012,4,66
150640,2013,10,101
150640,2014,11,88
150640,2015,12,103
150640,2016,7,78
150640,2017,13,89
150640,2018,10,81
150640,2019,7,110
150650,2012,65,961
150650,2013,94,1000
150650,2014,81,978
150650,2015,96,1044
150650,2016,92,996
150650,2017,87,960
150650,2018,81,1019
150650,2019,104,996
150655,2012,27,375
150655,2013,26,341
150655,2014,18,338
150655,2015,15,345
150655,2016,20,376
150655,2017,37,344
150655,2018,17,305
150655,2019,12,306
150658,2012,14,182
150658,2013,11,168
150658,2014,16,181
150658,2015,14,197
150658,2016,5,143
150658,2017,14,143
150658,2018,16,181
150658,2019,16,215
150660,2012,23,376
150660,2013,30,385
150660,2014,21,373
150660,2015,23,367
150660,2016,38,372
150660,2017,25,428
150660,2018,24,399
150660,2019,33,455
150670,2012,14,587
150670,2013,33,536
150670,2014,28,570
150670,2015,38,584
150670,2016,46,572
150670,2017,32,569
150670,2018,37,605
150670,2019,52,602
150680,2012,385,6489
150680,2013,441,6334
150680,2014,458,6595
150680,2015,519,6756
150680,2016,474,6491
150680,2017,511,6777
150680,2018,577,6703
150680,2019,581,6659
150690,2012,3,102
150690,2013,4,90
150690,2014,5,112
150690,2015,7,83
150690,2016,5,105
150690,2017,6,107
150690,2018,3,87
150690,2019,5,95
150700,2012,30,494
150700,2013,44,490
150700,2014,37,477
150700,2015,41,509
150700,2016,26,444
150700,2017,39,483
150700,2018,37,501
150700,2019,40,512
150710,2012,23,251
150710,2013,26,223
150710,2014,20,222
150710,2015,21,233
150710,2016,17,226
150710,2017,17,215
150710,2018,25,227
150710,2019,16,224
150715,2012,16,371
150715,2013,18,368
150715,2014,22,370
150715,2015,34,382
150715,2016,32,339
150715,2017,20,345
150715,2018,21,422
150715,2019,34,352
150720,2012,44,643
150720,2013,41,623
150720,2014,52,579
150720,2015,35,493
150720,2016,35,511
150720,2017,49,525
150720,2018,39,470
150720,2019,43,465
150730,2012,58,993
150730,2013,68,891
150730,2014,42,915
150730,2015,57,1014
150730,2016,55,1046
150730,2017,72,1071
150730,2018,71,1159
150730,2019,61,1075
150740,2012,11,209
150740,2013,20,231
150740,2014,22,223
150740,2015,11,196
150740,2016,21,227
150740,2017,13,206
150740,2018,22,242
150740,2019,19,235
150745,2012,32,515
150745,2013,30,492
150745,2014,30,436
150745,2015,32,497
150745,2016,24,463
150745,2017,19,494
150745,2018,31,536
150745,2019,22,436
150746,2012,7,81
150746,2013,6,72
150746,2014,8,82
150746,2015,3,83
150746,2016,9,81
150746,2017,7,87
150746,2018,10,97
150746,2019,6,85
150747,2012,23,345
150747,2013,16,365
150747,2014,31,336
150747,2015,29,335
150747,2016,27,340
150747,2017,24,309
150747,2018,26,306
150747,2019,24,307
150750,2012,8,198
150750,2013,10,171
150750,2014,7,165
150750,2015,13,226
150750,2016,16,216
150750,2017,10,170
150750,2018,16,240
150750,2019,18,185
150760,2012,66,980
150760,2013,83,956
150760,2014,74,1006
150760,2015,76,973
150760,2016,61,932
150760,2017,83,957
150760,2018,80,942
150760,2019,67,926
150770,2012,42,465
150770,2013,37,499
150770,2014,42,531
150770,2015,52,553
150770,2016,41,551
150770,2017,42,520
150770,2018,38,517
150770,2019,52,526
150775,2012,3,70
150775,2013,9,94
150775,2014,2,82
150775,2015,1,93
150775,2016,9,86
150775,2017,5,95
150775,2018,10,119
150775,2019,6,93
150780,2012,18,323
150780,2013,24,290
150780,2014,13,271
150780,2015,26,302
150780,2016,13,257
150780,2017,17,297
150780,2018,22,293
150780,2019,23,305
150790,2012,42,460
150790,2013,40,393
150790,2014,30,428
150790,2015,31,432
150790,2016,34,382
150790,2017,34,382
150790,2018,33,395
150790,2019,32,386
150795,2012,81,1440
150795,2013,127,1519
150795,2014,107,1537
150795,2015,125,1688
150795,2016,101,1562
150795,2017,101,1472
150795,2018,103,1462
150795,2019,95,1453
150796,2012,18,196
150796,2013,18,180
150796,2014,15,176
150796,2015,13,207
150796,2016,14,174
150796,2017,11,206
150796,2018,19,175
150796,2019,6,182
150797,2012,15,255
150797,2013,21,289
150797,2014,17,314
150797,2015,14,267
150797,2016,19,273
150797,2017,12,283
150797,2018,24,346
150797,2019,18,311
150800,2012,82,1375
150800,2013,78,1459
150800,2014,81,1415
150800,2015,83,1470
150800,2016,101,1518
150800,2017,97,1489
150800,2018,75,1488
150800,2019,91,1515
150803,2012,57,602
150803,2013,44,578
150803,2014,43,567
150803,2015,53,565
150803,2016,44,537
150803,2017,46,566
150803,2018,31,503
150803,2019,38,479
150805,2012,10,209
150805,2013,22,212
150805,2014,7,223
150805,2015,13,209
150805,2016,12,227
150805,2017,17,221
150805,2018,16,262
150805,2019,20,275
150808,2012,34,745
150808,2013,28,689
150808,2014,34,662
150808,2015,30,704
150808,2016,24,631
150808,2017,34,702
150808,2018,37,762
150808,2019,56,733
150810,2012,148,2047
150810,2013,215,2209
150810,2014,174,2166
150810,2015,185,2131
150810,2016,167,2119
150810,2017,206,2053
150810,2018,160,1900
150810,2019,160,1790
150812,2012,28,469
150812,2013,27,474
150812,2014,29,461
150812,2015,25,467
150812,2016,32,493
150812,2017,33,431
150812,2018,30,475
150812,2019,29,444
150815,2012,54,859
150815,2013,34,791
150815,2014,39,793
150815,2015,57,824
150815,2016,33,736
150815,2017,38,743
150815,2018,54,793
150815,2019,32,783
150820,2012,58,716
150820,2013,57,798
150820,2014,64,749
