CODMUNRES,ano_nasc,Qtd_Robson,Qtd_Total
292110,2012,12,318
292110,2013,0,298
292110,2014,1,287
292110,2015,8,327
292110,2016,4,308
292110,2017,10,265
292110,2018,3,314
292110,2019,7,263
292120,2012,104,424
292120,2013,0,404
292120,2014,113,406
292120,2015,35,385
292120,2016,16,338
292120,2017,28,376
292120,2018,24,405
292120,2019,16,347
292130,2012,44,194
292130,2013,0,144
292130,2014,12,130
292130,2015,10,141
292130,2016,3,123
292130,2017,5,139
292130,2018,5,152
292130,2019,1,131
292140,2012,79,195
292140,2013,0,182
292140,2014,26,209
292140,2015,19,195
292140,2016,17,178
292140,2017,16,205
292140,2018,23,177
292140,2019,22,186
292145,2012,2,113
292145,2013,0,115
292145,2014,0,92
292145,2015,6,96
292145,2016,4,86
292145,2017,0,92
292145,2018,0,105
292145,2019,5,85
292150,2012,220,685
292150,2013,0,737
292150,2014,48,680
292150,2015,46,715
292150,2016,70,648
292150,2017,76,723
292150,2018,79,695
292150,2019,47,654
292160,2012,6,127
292160,2013,0,106
292160,2014,4,98
292160,2015,1,101
292160,2016,2,111
292160,2017,1,108
292160,2018,0,108
292160,2019,0,94
292170,2012,16,542
292170,2013,0,551
292170,2014,9,506
292170,2015,10,559
292170,2016,12,524
292170,2017,18,539
292170,2018,10,516
292170,2019,29,545
292180,2012,2,128
292180,2013,0,125
292180,2014,5,100
292180,2015,2,111
292180,2016,3,100
292180,2017,3,124
292180,2018,1,112
292180,2019,0,124
292190,2012,28,223
292190,2013,0,142
292190,2014,5,185
292190,2015,3,180
292190,2016,4,156
292190,2017,1,168
292190,2018,9,146
292190,2019,4,163
292200,2012,12,700
292200,2013,0,699
292200,2014,2,667
292200,2015,1,615
292200,2016,5,646
292200,2017,5,667
292200,2018,11,687
292200,2019,23,567
292205,2012,4,185
292205,2013,0,182
292205,2014,3,238
292205,2015,2,191
292205,2016,1,199
292205,2017,2,201
292205,2018,3,222
292205,2019,1,208
292210,2012,36,311
292210,2013,0,266
292210,2014,24,218
292210,2015,15,236
292210,2016,9,207
292210,2017,14,240
292210,2018,6,218
292210,2019,4,202
292220,2012,9,82
292220,2013,0,89
292220,2014,2,68
292220,2015,0,80
292220,2016,4,93
292220,2017,0,106
292220,2018,1,94
292220,2019,1,79
292225,2012,2,186
292225,2013,0,180
292225,2014,10,172
292225,2015,4,187
292225,2016,0,165
292225,2017,0,163
292225,2018,3,193
292225,2019,1,156
292230,2012,115,366
292230,2013,0,357
292230,2014,26,331
292230,2015,26,303
292230,2016,17,341
292230,2017,11,354
292230,2018,10,326
292230,2019,10,311
292240,2012,55,277
292240,2013,0,268
292240,2014,14,268
292240,2015,11,259
292240,2016,20,319
292240,2017,3,302
292240,2018,5,276
292240,2019,2,270
292250,2012,70,386
292250,2013,0,309
292250,2014,16,315
292250,2015,18,342
292250,2016,43,359
292250,2017,2,325
292250,2018,17,336
292250,2019,19,292
292260,2012,77,211
292260,2013,0,221
292260,2014,19,184
292260,2015,20,204
292260,2016,19,178
292260,2017,18,190
292260,2018,17,193
292260,2019,4,178
292265,2012,17,155
292265,2013,0,160
292265,2014,11,150
292265,2015,8,172
292265,2016,19,181
292265,2017,19,191
292265,2018,11,147
292265,2019,6,140
292270,2012,5,186
292270,2013,0,175
292270,2014,9,195
292270,2015,1,178
292270,2016,8,145
292270,2017,96,150
292270,2018,91,133
292270,2019,83,152
292273,2012,5,59
292273,2013,0,98
292273,2014,25,107
292273,2015,14,94
292273,2016,7,90
292273,2017,2,71
292273,2018,4,69
292273,2019,1,71
292275,2012,0,80
292275,2013,0,59
292275,2014,9,69
292275,2015,4,74
292275,2016,11,73
292275,2017,10,74
292275,2018,8,59
292275,2019,2,53
292280,2012,29,120
292280,2013,0,102
292280,2014,8,125
292280,2015,10,103
292280,2016,11,132
292280,2017,8,112
292280,2018,4,125
292280,2019,7,128
292285,2012,5,105
292285,2013,0,70
292285,2014,13,87
292285,2015,7,85
292285,2016,5,102
292285,2017,1,102
292285,2018,5,95
292285,2019,0,105
292290,2012,98,383
292290,2013,0,353
292290,2014,44,347
292290,2015,24,279
292290,2016,36,310
292290,2017,30,335
292290,2018,20,320
292290,2019,5,341
292300,2012,15,777
292300,2013,0,713
292300,2014,31,717
292300,2015,30,698
292300,2016,29,653
292300,2017,25,591
292300,2018,35,554
292300,2019,24,460
292303,2012,4,147
292303,2013,0,117
292303,2014,6,134
292303,2015,9,124
292303,2016,5,113
292303,2017,1,117
292303,2018,3,128
292303,2019,0,134
292305,2012,6,124
292305,2013,0,85
292305,2014,2,92
292305,2015,4,82
292305,2016,16,110
292305,2017,7,83
292305,2018,8,126
292305,2019,1,93
292310,2012,77,343
292310,2013,0,338
292310,2014,29,336
292310,2015,35,299
292310,2016,50,306
292310,2017,42,293
292310,2018,38,318
292310,2019,19,294
292320,2012,13,271
292320,2013,0,255
292320,2014,11,246
292320,2015,11,227
292320,2016,8,254
292320,2017,6,289
292320,2018,4,283
292320,2019,3,273
292330,2012,1,107
292330,2013,0,106
292330,2014,6,87
292330,2015,11,107
292330,2016,6,83
292330,2017,1,79
292330,2018,4,84
292330,2019,1,74
292335,2012,95,297
292335,2013,0,287
292335,2014,44,252
292335,2015,30,274
292335,2016,42,257
292335,2017,26,308
292335,2018,23,287
292335,2019,22,273
292340,2012,1,281
292340,2013,0,264
292340,2014,2,313
292340,2015,6,267
292340,2016,7,255
292340,2017,0,258
292340,2018,4,274
292340,2019,6,254
292350,2012,22,151
292350,2013,0,142
292350,2014,39,154
292350,2015,37,152
292350,2016,43,150
292350,2017,41,167
292350,2018,39,152
292350,2019,22,150
292360,2012,125,233
292360,2013,0,231
292360,2014,18,251
292360,2015,8,216
292360,2016,3,205
292360,2017,5,230
292360,2018,2,201
292360,2019,9,221
292370,2012,28,445
292370,2013,0,523
292370,2014,39,479
292370,2015,10,431
292370,2016,11,458
292370,2017,5,419
292370,2018,30,478
292370,2019,28,444
292380,2012,55,365
292380,2013,0,294
292380,2014,8,365
292380,2015,7,290
292380,2016,18,273
292380,2017,13,266
292380,2018,15,287
292380,2019,3,282
292390,2012,3,189
292390,2013,0,139
292390,2014,0,150
292390,2015,0,162
292390,2016,1,187
292390,2017,0,171
292390,2018,1,162
292390,2019,2,139
292400,2012,362,1897
292400,2013,0,1794
292400,2014,135,1844
292400,2015,129,1988
292400,2016,120,1813
292400,2017,220,1730
292400,2018,379,1809
292400,2019,135,1853
292405,2012,24,168
292405,2013,0,146
292405,2014,27,147
292405,2015,25,170
292405,2016,18,166
292405,2017,11,165
292405,2018,4,135
292405,2019,2,138
292410,2012,5,82
292410,2013,0,69
292410,2014,4,66
292410,2015,5,74
292410,2016,1,77
292410,2017,3,87
292410,2018,1,73
292410,2019,1,60
292420,2012,51,212
292420,2013,0,201
292420,2014,20,218
292420,2015,15,180
292420,2016,19,195
292420,2017,6,169
292420,2018,16,222
292420,2019,7,192
292430,2012,75,257
292430,2013,0,253
292430,2014,5,297
292430,2015,8,309
292430,2016,2,290
292430,2017,3,247
292430,2018,15,232
292430,2019,14,236
292440,2012,61,564
292440,2013,0,639
292440,2014,42,561
292440,2015,20,593
292440,2016,2,556
292440,2017,17,609
292440,2018,6,594
292440,2019,4,567
292450,2012,9,203
292450,2013,0,197
292450,2014,0,202
292450,2015,11,167
292450,2016,4,165
292450,2017,4,175
292450,2018,1,141
292450,2019,16,201
292460,2012,13,334
292460,2013,0,301
292460,2014,30,307
292460,2015,37,253
292460,2016,33,281
292460,2017,0,268
292460,2018,6,294
292460,2019,1,276
292465,2012,9,98
292465,2013,0,90
292465,2014,21,91
292465,2015,12,85
292465,2016,9,98
292465,2017,1,87
292465,2018,6,93
292465,2019,15,96
292467,2012,11,106
292467,2013,0,100
292467,2014,12,104
292467,2015,6,118
292467,2016,5,111
292467,2017,10,124
292467,2018,6,89
292467,2019,14,128
292470,2012,0,115
292470,2013,0,103
292470,2014,1,122
292470,2015,4,93
292470,2016,5,104
292470,2017,1,100
292470,2018,0,117
292470,2019,6,110
292480,2012,36,262
292480,2013,0,240
292480,2014,79,208
292480,2015,23,235
292480,2016,17,234
292480,2017,6,249
292480,2018,9,229
292480,2019,6,199
292490,2012,8,107
292490,2013,0,70
292490,2014,7,84
292490,2015,4,85
292490,2016,6,102
292490,2017,5,73
292490,2018,6,80
292490,2019,4,81
292500,2012,10,360
292500,2013,0,328
292500,2014,15,317
292500,2015,30,363
292500,2016,22,287
292500,2017,8,298
292500,2018,4,314
292500,2019,11,297
292510,2012,39,694
292510,2013,0,643
292510,2014,17,667
292510,2015,40,662
292510,2016,35,628
292510,2017,4,640
292510,2018,12,657
292510,2019,31,617
292520,2012,10,559
292520,2013,0,557
292520,2014,14,515
292520,2015,23,471
292520,2016,27,527
292520,2017,5,455
292520,2018,7,446
292520,2019,3,470
292525,2012,35,257
292525,2013,0,237
292525,2014,20,252
292525,2015,16,303
292525,2016,12,246
292525,2017,3,274
292525,2018,9,246
292525,2019,5,280
292530,2012,83,2404
292530,2013,0,2378
292530,2014,227,2565
292530,2015,168,2656
292530,2016,71,2573
292530,2017,31,2765
292530,2018,11,2867
292530,2019,8,2920
292540,2012,2,151
292540,2013,0,147
292540,2014,11,123
292540,2015,3,134
292540,2016,3,110
292540,2017,8,112
292540,2018,8,117
292540,2019,9,107
292550,2012,33,416
292550,2013,0,368
292550,2014,68,407
292550,2015,235,453
292550,2016,129,419
292550,2017,11,442
292550,2018,6,487
292550,2019,12,520
292560,2012,9,200
292560,2013,0,187
292560,2014,2,169
292560,2015,1,159
292560,2016,6,163
292560,2017,2,178
292560,2018,4,151
292560,2019,6,145
292570,2012,15,104
292570,2013,0,124
292570,2014,18,125
292570,2015,17,125
292570,2016,30,161
292570,2017,2,144
292570,2018,2,123
292570,2019,12,115
292575,2012,163,407
292575,2013,0,324
292575,2014,9,312
292575,2015,6,335
292575,2016,5,399
292575,2017,14,390
292575,2018,8,397
292575,2019,5,422
292580,2012,25,320
292580,2013,0,302
292580,2014,53,324
292580,2015,12,320
292580,2016,13,330
292580,2017,16,304
292580,2018,29,305
292580,2019,20,299
292590,2012,63,344
292590,2013,0,311
292590,2014,23,306
292590,2015,10,266
292590,2016,27,312
292590,2017,14,363
292590,2018,21,293
292590,2019,7,335
292593,2012,33,116
292593,2013,0,89
292593,2014,6,108
292593,2015,3,104
292593,2016,9,110
292593,2017,4,96
292593,2018,3,123
292593,2019,2,107
292595,2012,34,296
292595,2013,0,272
292595,2014,56,274
292595,2015,24,281
292595,2016,19,280
292595,2017,9,278
292595,2018,19,319
292595,2019,3,265
292600,2012,41,688
292600,2013,0,643
292600,2014,112,663
292600,2015,10,703
292600,2016,13,706
292600,2017,6,670
292600,2018,1,685
292600,2019,1,672
292610,2012,10,259
292610,2013,0,226
292610,2014,41,205
292610,2015,26,182
292610,2016,22,191
292610,2017,14,217
292610,2018,21,190
292610,2019,16,210
292620,2012,4,354
292620,2013,0,313
292620,2014,26,294
292620,2015,18,315
292620,2016,8,273
292620,2017,17,295
292620,2018,15,300
292620,2019,11,331
292630,2012,53,430
292630,2013,0,386
292630,2014,62,392
292630,2015,65,394
292630,2016,59,397
292630,2017,6,419
292630,2018,4,403
292630,2019,0,394
292640,2012,35,453
292640,2013,0,413
292640,2014,31,447
292640,2015,30,414
292640,2016,16,389
292640,2017,21,377
292640,2018,13,346
292640,2019,13,354
292650,2012,10,213
292650,2013,0,178
292650,2014,27,206
292650,2015,11,166
292650,2016,13,187
292650,2017,19,192
292650,2018,11,199
292650,2019,1,179
292660,2012,36,857
292660,2013,0,833
292660,2014,137,799
292660,2015,91,718
292660,2016,74,742
292660,2017,70,753
292660,2018,56,840
292660,2019,9,722
292665,2012,5,90
292665,2013,0,70
292665,2014,3,61
292665,2015,4,77
292665,2016,9,84
292665,2017,11,84
292665,2018,2,104
292665,2019,4,85
292670,2012,9,123
292670,2013,0,114
292670,2014,2,152
292670,2015,1,156
292670,2016,4,160
292670,2017,9,164
292670,2018,42,134
292670,2019,18,139
292680,2012,13,134
292680,2013,0,111
292680,2014,6,136
292680,2015,8,134
292680,2016,7,129
292680,2017,4,137
292680,2018,6,114
292680,2019,3,122
292690,2012,65,135
292690,2013,0,112
292690,2014,11,126
292690,2015,3,81
292690,2016,1,107
292690,2017,1,104
292690,2018,2,82
292690,2019,9,80
292700,2012,14,568
292700,2013,0,545
292700,2014,18,526
292700,2015,7,485
292700,2016,3,430
292700,2017,24,491
292700,2018,9,495
292700,2019,21,534
292710,2012,16,147
292710,2013,0,134
292710,2014,14,164
292710,2015,15,182
292710,2016,23,172
292710,2017,47,193
292710,2018,58,185
292710,2019,38,167
292720,2012,181,458
292720,2013,0,431
292720,2014,15,471
292720,2015,14,482
292720,2016,11,400
292720,2017,13,461
292720,2018,1,431
292720,2019,5,429
292730,2012,10,179
292730,2013,0,176
292730,2014,7,195
292730,2015,8,168
292730,2016,14,149
292730,2017,8,159
292730,2018,8,149
292730,2019,8,144
292740,2012,4927,37163
292740,2013,0,36456
292740,2014,1648,36676
292740,2015,1528,36637
292740,2016,1620,35017
292740,2017,831,35367
292740,2018,686,34808
292740,2019,574,32988
292750,2012,60,325
292750,2013,0,280
292750,2014,81,281
292750,2015,27,241
292750,2016,9,194
292750,2017,3,217
292750,2018,5,224
292750,2019,3,246
292760,2012,29,264
292760,2013,0,211
292760,2014,18,208
292760,2015,9,228
292760,2016,14,198
292760,2017,34,185
292760,2018,47,217
292760,2019,13,242
292770,2012,13,477
292770,2013,0,423
292770,2014,51,415
292770,2015,23,435
292770,2016,12,382
292770,2017,4,445
292770,2018,6,463
292770,2019,1,461
292780,2012,0,74
292780,2013,0,79
292780,2014,1,57
292780,2015,5,76
292780,2016,0,52
292780,2017,1,67
292780,2018,0,62
292780,2019,1,56
292790,2012,55,144
292790,2013,0,144
292790,2014,6,120
292790,2015,7,135
292790,2016,8,140
292790,2017,6,121
292790,2018,6,107
292790,2019,7,114
292800,2012,178,503
292800,2013,0,613
292800,2014,37,611
292800,2015,10,524
292800,2016,9,493
292800,2017,12,491
292800,2018,13,523
292800,2019,5,525
292805,2012,8,213
292805,2013,0,192
292805,2014,10,180
292805,2015,10,193
292805,2016,5,199
292805,2017,4,169
292805,2018,1,204
292805,2019,1,171
292810,2012,57,608
292810,2013,0,615
292810,2014,36,573
292810,2015,43,516
292810,2016,46,435
292810,2017,27,481
292810,2018,17,461
292810,2019,35,502
292820,2012,19,352
292820,2013,0,359
292820,2014,3,317
292820,2015,2,309
292820,2016,30,298
292820,2017,5,320
292820,2018,4,300
292820,2019,11,301
292830,2012,23,128
292830,2013,0,113
292830,2014,26,77
292830,2015,15,93
292830,2016,5,67
292830,2017,2,70
292830,2018,0,52
292830,2019,0,45
292840,2012,6,375
292840,2013,0,409
292840,2014,176,433
292840,2015,242,446
292840,2016,136,462
292840,2017,18,398
292840,2018,28,342
292840,2019,5,406
292850,2012,10,156
292850,2013,0,139
292850,2014,5,124
292850,2015,2,129
292850,2016,4,111
292850,2017,5,108
292850,2018,1,142
292850,2019,1,109
292860,2012,54,715
292860,2013,0,685
292860,2014,108,659
292860,2015,98,671
292860,2016,51,618
292860,2017,31,672
292860,2018,12,609
292860,2019,7,606
292870,2012,280,1435
292870,2013,0,1331
292870,2014,16,1374
292870,2015,41,1526
292870,2016,19,1397
292870,2017,7,1413
292870,2018,7,1395
292870,2019,6,1366
292880,2012,163,749
292880,2013,0,764
292880,2014,223,740
292880,2015,111,761
292880,2016,32,738
292880,2017,9,759
292880,2018,13,735
292880,2019,3,640
292890,2012,16,490
292890,2013,0,521
292890,2014,13,566
292890,2015,225,486
292890,2016,203,501
292890,2017,383,509
292890,2018,114,576
292890,2019,33,596
292895,2012,13,101
292895,2013,0,85
292895,2014,8,79
292895,2015,12,101
292895,2016,7,93
292895,2017,3,86
292895,2018,1,76
292895,2019,1,73
292900,2012,124,180
292900,2013,0,177
292900,2014,11,165
292900,2015,11,170
292900,2016,6,179
292900,2017,2,165
292900,2018,10,185
292900,2019,5,146
292905,2012,9,274
292905,2013,0,247
292905,2014,14,241
292905,2015,14,214
292905,2016,6,235
292905,2017,4,237
292905,2018,13,263
292905,2019,25,302
292910,2012,40,218
292910,2013,0,227
292910,2014,8,213
292910,2015,8,211
292910,2016,5,204
292910,2017,3,213
292910,2018,2,224
292910,2019,0,209
292920,2012,37,669
292920,2013,0,605
292920,2014,195,639
292920,2015,99,657
292920,2016,32,659
292920,2017,32,633
292920,2018,32,638
292920,2019,22,563
292925,2012,8,332
292925,2013,0,280
292925,2014,11,268
292925,2015,10,257
292925,2016,59,257
292925,2017,0,253
292925,2018,1,276
292925,2019,0,240
292930,2012,61,439
292930,2013,0,404
292930,2014,127,433
292930,2015,74,420
292930,2016,19,369
292930,2017,7,345
292930,2018,4,362
292930,2019,1,362
292935,2012,0,75
292935,2013,0,79
292935,2014,1,91
292935,2015,0,107
292935,2016,1,98
292935,2017,0,99
292935,2018,0,92
292935,2019,0,107
292937,2012,37,111
292937,2013,0,102
292937,2014,11,117
292937,2015,4,111
292937,2016,7,111
292937,2017,4,127
292937,2018,7,140
292937,2019,4,121
292940,2012,43,122
292940,2013,0,129
292940,2014,1,102
292940,2015,4,125
292940,2016,2,130
292940,2017,1,106
292940,2018,0,114
292940,2019,2,109
292950,2012,109,598
292950,2013,0,476
292950,2014,97,526
292950,2015,128,570
292950,2016,74,510
292950,2017,25,567
292950,2018,38,546
292950,2019,25,483
292960,2012,10,241
292960,2013,0,224
292960,2014,2,250
292960,2015,8,218
292960,2016,17,253
292960,2017,4,249
292960,2018,4,234
292960,2019,3,235
292970,2012,13,249
292970,2013,0,189
292970,2014,16,191
292970,2015,10,197
292970,2016,39,205
292970,2017,7,217
292970,2018,10,219
292970,2019,12,204
292975,2012,14,128
292975,2013,0,127
292975,2014,18,108
292975,2015,10,94
292975,2016,13,102
292975,2017,4,107
292975,2018,7,107
292975,2019,3,111
292980,2012,19,128
292980,2013,0,134
292980,2014,11,101
292980,2015,9,137
292980,2016,14,108
292980,2017,6,130
292980,2018,11,137
292980,2019,9,103
292990,2012,49,691
292990,2013,0,652
292990,2014,80,601
292990,2015,81,564
292990,2016,88,551
292990,2017,46,592
292990,2018,19,543
292990,2019,21,628
293000,2012,3,115
293000,2013,0,115
293000,2014,2,102
293000,2015,3,106
293000,2016,4,103
293000,2017,4,83
293000,2018,3,97
293000,2019,8,101
293010,2012,357,1036
293010,2013,0,1101
293010,2014,139,1146
293010,2015,59,1107
293010,2016,102,1072
293010,2017,6,1160
293010,2018,3,1120
293010,2019,1,1066
293015,2012,39,539
293015,2013,0,504
293015,2014,13,522
293015,2015,24,571
293015,2016,21,478
293015,2017,25,510
293015,2018,31,538
293015,2019,32,561
293020,2012,20,585
293020,2013,0,538
293020,2014,29,484
293020,2015,142,482
293020,2016,120,524
293020,2017,1,521
293020,2018,10,552
293020,2019,6,479
293030,2012,5,257
293030,2013,0,255
293030,2014,1,232
293030,2015,0,244
293030,2016,3,216
293030,2017,8,233
293030,2018,16,262
293030,2019,135,244
293040,2012,47,212
293040,2013,0,173
293040,2014,27,144
293040,2015,33,156
293040,2016,3,106
293040,2017,2,124
293040,2018,7,98
293040,2019,10,79
293050,2012,344,1256
293050,2013,0,1162
293050,2014,132,1138
293050,2015,97,1166
293050,2016,98,1119
293050,2017,40,1216
293050,2018,78,1298
293050,2019,37,1188
293060,2012,28,169
293060,2013,0,143
293060,2014,15,169
293060,2015,18,146
293060,2016,10,131
293060,2017,16,187
293060,2018,6,179
293060,2019,14,159
293070,2012,239,1857
293070,2013,0,1978
293070,2014,84,1848
293070,2015,88,1840
293070,2016,110,1997
293070,2017,16,1911
293070,2018,27,1904
293070,2019,20,1895
293075,2012,21,164
293075,2013,0,187
293075,2014,18,203
293075,2015,11,167
293075,2016,7,173
293075,2017,13,234
293075,2018,5,217
293075,2019,9,198
293076,2012,7,145
293076,2013,0,130
293076,2014,30,148
293076,2015,15,113
293076,2016,8,113
293076,2017,15,147
293076,2018,13,148
293076,2019,2,119
293077,2012,13,388
293077,2013,0,389
293077,2014,2,391
293077,2015,2,390
293077,2016,4,365
293077,2017,3,433
293077,2018,4,386
293077,2019,7,432
293080,2012,7,260
293080,2013,0,223
293080,2014,7,235
293080,2015,3,266
293080,2016,27,216
293080,2017,7,187
293080,2018,25,251
293080,2019,13,240
293090,2012,0,131
293090,2013,0,138
293090,2014,2,151
293090,2015,2,96
293090,2016,2,141
293090,2017,3,152
293090,2018,2,145
293090,2019,5,184
293100,2012,44,237
293100,2013,0,255
293100,2014,10,264
293100,2015,9,253
293100,2016,3,232
293100,2017,3,231
293100,2018,18,236
293100,2019,8,255
293105,2012,33,217
293105,2013,0,206
293105,2014,18,206
293105,2015,7,175
293105,2016,10,196
293105,2017,5,224
293105,2018,7,234
293105,2019,18,233
293110,2012,15,107
293110,2013,0,87
293110,2014,21,71
293110,2015,15,67
293110,2016,7,61
293110,2017,4,64
293110,2018,6,85
293110,2019,0,91
293120,2012,144,293
293120,2013,0,224
293120,2014,22,257
293120,2015,18,274
293120,2016,15,241
293120,2017,34,247
293120,2018,50,236
293120,2019,38,269
293130,2012,79,235
293130,2013,0,198
293130,2014,36,224
293130,2015,16,205
293130,2016,21,237
293130,2017,16,195
293130,2018,19,227
293130,2019,29,236
293135,2012,47,2717
293135,2013,0,2590
293135,2014,31,2650
293135,2015,47,2688
293135,2016,58,2446
293135,2017,134,2630
293135,2018,94,2669
293135,2019,60,2635
293140,2012,15,74
293140,2013,0,70
293140,2014,17,58
293140,2015,9,62
293140,2016,0,55
293140,2017,0,51
293140,2018,1,32
293140,2019,6,39
293150,2012,40,322
293150,2013,0,292
293150,2014,31,310
293150,2015,25,309
293150,2016,20,268
293150,2017,13,310
293150,2018,13,280
293150,2019,10,268
293160,2012,42,147
293160,2013,0,189
293160,2014,3,180
293160,2015,5,177
293160,2016,8,197
293160,2017,9,165
293160,2018,3,164
293160,2019,4,189
293170,2012,21,180
293170,2013,0,143
293170,2014,28,118
293170,2015,12,137
293170,2016,5,105
293170,2017,0,112
293170,2018,1,110
293170,2019,1,128
293180,2012,7,189
293180,2013,0,194
293180,2014,3,181
293180,2015,13,179
293180,2016,4,127
293180,2017,2,182
293180,2018,2,165
293180,2019,11,179
293190,2012,31,603
293190,2013,0,609
293190,2014,23,638
293190,2015,24,578
293190,2016,36,603
293190,2017,28,571
293190,2018,12,642
293190,2019,1,585
293200,2012,3,273
293200,2013,0,302
293200,2014,3,284
293200,2015,5,292
293200,2016,5,312
293200,2017,7,325
293200,2018,15,305
293200,2019,5,308
293210,2012,20,277
293210,2013,0,244
293210,2014,10,267
293210,2015,9,254
293210,2016,14,221
293210,2017,4,241
293210,2018,14,255
293210,2019,11,231
293220,2012,43,350
293220,2013,0,323
293220,2014,7,299
293220,2015,9,301
293220,2016,10,299
293220,2017,9,307
293220,2018,5,300
293220,2019,1,313
293230,2012,18,264
293230,2013,0,284
293230,2014,24,214
293230,2015,16,231
293230,2016,27,258
293230,2017,4,214
293230,2018,9,201
293230,2019,0,245
293240,2012,9,193
293240,2013,0,170
293240,2014,1,167
293240,2015,0,169
293240,2016,0,149
293240,2017,1,190
293240,2018,4,167
293240,2019,0,160
293245,2012,37,193
293245,2013,0,144
293245,2014,20,167
293245,2015,17,164
293245,2016,16,184
293245,2017,13,172
293245,2018,23,199
293245,2019,16,201
293250,2012,94,317
293250,2013,0,319
293250,2014,42,262
293250,2015,3,250
293250,2016,10,243
293250,2017,6,243
293250,2018,7,233
293250,2019,10,248
293260,2012,10,194
293260,2013,0,184
293260,2014,5,224
293260,2015,3,234
293260,2016,6,219
293260,2017,3,207
293260,2018,1,182
293260,2019,57,175
293270,2012,32,376
293270,2013,0,370
293270,2014,81,322
293270,2015,27,316
293270,2016,12,255
293270,2017,26,280
293270,2018,16,323
293270,2019,30,310
293280,2012,14,270
293280,2013,0,254
293280,2014,10,283
293280,2015,5,247
293280,2016,4,206
293280,2017,2,247
293280,2018,4,255
293280,2019,0,251
293290,2012,779,1300
293290,2013,0,1236
293290,2014,43,1409
293290,2015,8,1527
293290,2016,7,1396
293290,2017,39,1543
293290,2018,74,1633
293290,2019,83,1448
293300,2012,18,329
293300,2013,0,297
293300,2014,28,248
293300,2015,21,260
293300,2016,19,267
293300,2017,11,278
293300,2018,3,294
293300,2019,4,277
293305,2012,21,122
293305,2013,0,127
293305,2014,11,140
293305,2015,6,141
293305,2016,14,131
293305,2017,5,167
293305,2018,7,129
293305,2019,3,127
293310,2012,32,120
293310,2013,0,82
293310,2014,7,85
293310,2015,9,95
293310,2016,5,83
293310,2017,5,98
293310,2018,6,88
293310,2019,6,87
293315,2012,29,162
293315,2013,0,131
293315,2014,14,140
293315,2015,11,172
293315,2016,5,188
293315,2017,11,215
293315,2018,6,188
293315,2019,3,185
293317,2012,34,140
293317,2013,0,112
293317,2014,5,116
293317,2015,3,116
293317,2016,1,124
293317,2017,0,127
293317,2018,0,141
293317,2019,0,114
293320,2012,37,499
293320,2013,0,496
293320,2014,101,489
293320,2015,69,479
293320,2016,80,490
293320,2017,92,487
293320,2018,90,504
293320,2019,62,587
293325,2012,11,90
293325,2013,0,53
293325,2014,8,85
293325,2015,2,90
293325,2016,6,69
293325,2017,5,69
293325,2018,1,84
293325,2019,3,59
293330,2012,238,5248
293330,2013,0,5244
293330,2014,79,5367
293330,2015,437,5538
293330,2016,448,5541
293330,2017,6,5879
293330,2018,28,5701
293330,2019,339,5541
293340,2012,6,125
293340,2013,0,129
293340,2014,10,120
293340,2015,1,128
293340,2016,1,141
293340,2017,0,125
293340,2018,0,117
293340,2019,0,110
293345,2012,8,191
293345,2013,0,187
293345,2014,1,182
293345,2015,5,179
293345,2016,5,179
293345,2017,2,175
293345,2018,3,166
293345,2019,1,191
293350,2012,74,416
293350,2013,0,368
293350,2014,24,327
293350,2015,31,377
293350,2016,28,360
293350,2017,21,386
293350,2018,9,387
293350,2019,5,398
293360,2012,292,858
293360,2013,0,820
293360,2014,38,845
293360,2015,43,850
293360,2016,33,851
293360,2017,9,790
293360,2018,11,940
293360,2019,5,870
310000,2012,1,11
310000,2013,0,9
310000,2014,1,6
310000,2015,0,14
310000,2016,0,4
310000,2017,1,2
310000,2018,0,3
310000,2019,0,2
310010,2012,0,68
310010,2013,0,57
310010,2014,1,71
310010,2015,0,53
310010,2016,0,59
310010,2017,3,52
310010,2018,1,64
310010,2019,0,56
310020,2012,0,238
310020,2013,0,268
310020,2014,6,260
310020,2015,1,238
310020,2016,0,213
310020,2017,1,244
310020,2018,1,252
310020,2019,1,237
310030,2012,11,164
310030,2013,0,153
310030,2014,12,158
310030,2015,13,148
310030,2016,12,150
310030,2017,3,135
310030,2018,1,178
310030,2019,1,162
310040,2012,4,47
310040,2013,0,38
310040,2014,2,38
310040,2015,1,38
310040,2016,2,41
310040,2017,0,36
310040,2018,0,43
310040,2019,1,52
310050,2012,1,93
310050,2013,0,107
310050,2014,0,96
310050,2015,0,115
310050,2016,0,109
310050,2017,0,113
310050,2018,0,109
310050,2019,0,93
310060,2012,2,179
310060,2013,0,193
310060,2014,62,150
310060,2015,24,179
310060,2016,25,145
310060,2017,26,190
310060,2018,7,187
310060,2019,4,155
310070,2012,1,23
310070,2013,0,16
310070,2014,1,21
310070,2015,1,25
310070,2016,0,16
310070,2017,0,20
310070,2018,0,29
310070,2019,0,19
310080,2012,0,50
310080,2013,0,69
310080,2014,1,53
310080,2015,0,51
310080,2016,0,40
310080,2017,0,44
310080,2018,0,55
310080,2019,0,32
310090,2012,7,273
310090,2013,0,264
310090,2014,4,262
310090,2015,7,273
310090,2016,3,249
310090,2017,3,254
310090,2018,12,294
310090,2019,16,272
310100,2012,22,168
310100,2013,0,184
310100,2014,20,162
310100,2015,43,171
