CODMUNRES,ano_nasc,Qtd_7a_serie,Qtd_Total
150110,2015,425,556
150110,2016,428,562
150110,2017,367,553
150110,2018,336,582
150110,2019,357,549
150120,2012,217,538
150120,2013,214,532
150120,2014,234,578
150120,2015,210,575
150120,2016,203,567
150120,2017,201,630
150120,2018,175,580
150120,2019,149,501
150125,2012,27,42
150125,2013,20,43
150125,2014,23,48
150125,2015,19,45
150125,2016,15,37
150125,2017,19,49
150125,2018,18,49
150125,2019,12,46
150130,2012,720,2053
150130,2013,653,1998
150130,2014,692,2105
150130,2015,776,2098
150130,2016,816,2148
150130,2017,758,2154
150130,2018,734,2274
150130,2019,779,2294
150140,2012,4471,21371
150140,2013,4379,21884
150140,2014,4020,21530
150140,2015,3928,21250
150140,2016,3455,19250
150140,2017,3480,19409
150140,2018,3465,19348
150140,2019,3079,18587
150145,2012,107,243
150145,2013,97,269
150145,2014,76,240
150145,2015,82,273
150145,2016,86,241
150145,2017,71,272
150145,2018,85,296
150145,2019,94,314
150150,2012,333,1082
150150,2013,294,1010
150150,2014,280,1079
150150,2015,265,1008
150150,2016,223,950
150150,2017,250,1041
150150,2018,210,1037
150150,2019,227,999
150157,2012,107,229
150157,2013,97,230
150157,2014,90,203
150157,2015,109,253
150157,2016,101,248
150157,2017,64,225
150157,2018,99,277
150157,2019,108,292
150160,2012,135,217
150160,2013,116,195
150160,2014,121,215
150160,2015,115,212
150160,2016,98,182
150160,2017,78,184
150160,2018,77,188
150160,2019,76,210
150170,2012,980,2148
150170,2013,990,2191
150170,2014,933,2352
150170,2015,869,2192
150170,2016,784,2126
150170,2017,721,2099
150170,2018,682,2203
150170,2019,590,2127
150172,2012,126,279
150172,2013,106,269
150172,2014,113,290
150172,2015,75,255
150172,2016,115,272
150172,2017,122,333
150172,2018,121,351
150172,2019,109,325
150175,2012,32,97
150175,2013,43,95
150175,2014,51,92
150175,2015,39,103
150175,2016,26,79
150175,2017,26,93
150175,2018,34,92
150175,2019,21,100
150178,2012,445,799
150178,2013,408,786
150178,2014,379,851
150178,2015,362,832
150178,2016,329,766
150178,2017,331,785
150178,2018,332,790
150178,2019,270,765
150180,2012,1626,2383
150180,2013,1834,2660
150180,2014,1885,2774
150180,2015,1708,2588
150180,2016,1654,2541
150180,2017,1761,2723
150180,2018,1769,2849
150180,2019,1634,2772
150190,2012,250,508
150190,2013,231,498
150190,2014,217,501
150190,2015,209,482
150190,2016,220,504
150190,2017,172,473
150190,2018,158,474
150190,2019,149,463
150195,2012,229,356
150195,2013,196,323
150195,2014,188,313
150195,2015,174,304
150195,2016,178,344
150195,2017,157,311
150195,2018,133,306
150195,2019,150,309
150200,2012,142,236
150200,2013,149,268
150200,2014,155,301
150200,2015,129,319
150200,2016,143,339
150200,2017,127,330
150200,2018,130,350
150200,2019,96,343
150210,2012,1162,2478
150210,2013,1125,2469
150210,2014,1058,2511
150210,2015,959,2445
150210,2016,914,2406
150210,2017,957,2417
150210,2018,954,2678
150210,2019,795,2488
150215,2012,325,875
150215,2013,335,954
150215,2014,288,1124
150215,2015,317,1332
150215,2016,301,1380
150215,2017,214,1234
150215,2018,215,1232
150215,2019,186,1174
150220,2012,376,1087
150220,2013,401,1189
150220,2014,374,1095
150220,2015,359,1138
150220,2016,317,1050
150220,2017,309,1040
150220,2018,247,1046
150220,2019,258,1059
150230,2012,483,827
150230,2013,430,839
150230,2014,434,852
150230,2015,404,859
150230,2016,373,807
150230,2017,327,815
150230,2018,358,941
150230,2019,347,946
150240,2012,896,3169
150240,2013,769,3161
150240,2014,728,3218
150240,2015,749,3300
150240,2016,671,3129
150240,2017,628,3196
150240,2018,599,3305
150240,2019,595,3347
150250,2012,231,283
150250,2013,222,281
150250,2014,270,342
150250,2015,259,355
150250,2016,280,370
150250,2017,265,372
150250,2018,298,419
150250,2019,209,342
150260,2012,66,151
150260,2013,72,155
150260,2014,62,182
150260,2015,58,184
150260,2016,44,199
150260,2017,44,164
150260,2018,48,184
150260,2019,29,157
150270,2012,294,756
150270,2013,291,745
150270,2014,266,805
150270,2015,262,787
150270,2016,223,758
150270,2017,197,777
150270,2018,166,791
150270,2019,135,707
150275,2012,304,498
150275,2013,278,559
150275,2014,241,505
150275,2015,240,536
150275,2016,198,500
150275,2017,190,498
150275,2018,236,562
150275,2019,209,546
150276,2012,107,147
150276,2013,82,129
150276,2014,68,137
150276,2015,85,138
150276,2016,98,158
150276,2017,95,166
150276,2018,94,180
150276,2019,116,200
150277,2012,166,443
150277,2013,152,415
150277,2014,133,399
150277,2015,130,400
150277,2016,103,328
150277,2017,67,290
150277,2018,69,308
150277,2019,71,312
150280,2012,406,631
150280,2013,382,621
150280,2014,351,645
150280,2015,399,681
150280,2016,371,698
150280,2017,350,733
150280,2018,362,748
150280,2019,371,699
150285,2012,87,208
150285,2013,83,220
150285,2014,81,247
150285,2015,67,208
150285,2016,70,208
150285,2017,60,192
150285,2018,72,238
150285,2019,58,239
150290,2012,211,498
150290,2013,199,472
150290,2014,234,530
150290,2015,187,526
150290,2016,212,527
150290,2017,166,491
150290,2018,187,555
150290,2019,183,548
150293,2012,349,700
150293,2013,326,678
150293,2014,318,705
150293,2015,319,762
150293,2016,310,692
150293,2017,208,692
150293,2018,174,647
150293,2019,112,596
150295,2012,286,513
150295,2013,258,506
150295,2014,264,547
150295,2015,211,504
150295,2016,173,409
150295,2017,165,413
150295,2018,194,530
150295,2019,157,483
150300,2012,81,147
150300,2013,64,138
150300,2014,83,174
150300,2015,48,124
150300,2016,41,121
150300,2017,54,153
150300,2018,46,142
150300,2019,47,124
150304,2012,160,298
150304,2013,121,277
150304,2014,109,296
150304,2015,129,327
150304,2016,115,327
150304,2017,86,337
150304,2018,97,376
150304,2019,77,346
150307,2012,296,431
150307,2013,312,505
150307,2014,311,508
150307,2015,239,431
150307,2016,220,411
150307,2017,212,411
150307,2018,202,423
150307,2019,208,487
150309,2012,342,721
150309,2013,401,662
150309,2014,361,536
150309,2015,342,524
150309,2016,265,463
150309,2017,274,545
150309,2018,257,575
150309,2019,230,558
150310,2012,436,647
150310,2013,383,626
150310,2014,446,730
150310,2015,375,691
150310,2016,377,736
150310,2017,372,756
150310,2018,348,764
150310,2019,355,774
150320,2012,238,586
150320,2013,219,621
150320,2014,245,610
150320,2015,200,567
150320,2016,182,550
150320,2017,178,564
150320,2018,150,578
150320,2019,136,557
150330,2012,682,1156
150330,2013,669,1155
150330,2014,646,1166
150330,2015,573,1114
150330,2016,443,1055
150330,2017,458,1047
150330,2018,434,1079
150330,2019,430,1144
150340,2012,68,167
150340,2013,79,183
150340,2014,68,166
150340,2015,72,177
150340,2016,70,162
150340,2017,48,175
150340,2018,61,185
150340,2019,48,162
150345,2012,396,569
150345,2013,382,590
150345,2014,349,576
150345,2015,327,576
150345,2016,293,596
150345,2017,296,594
150345,2018,295,626
150345,2019,269,642
150350,2012,242,480
150350,2013,228,464
150350,2014,222,462
150350,2015,201,462
150350,2016,162,437
150350,2017,146,420
150350,2018,140,434
150350,2019,151,456
150360,2012,860,2095
150360,2013,464,1615
150360,2014,507,2167
150360,2015,369,1950
150360,2016,564,2003
150360,2017,645,2377
150360,2018,681,2291
150360,2019,668,2359
150370,2012,528,898
150370,2013,501,884
150370,2014,452,866
150370,2015,423,899
150370,2016,367,840
150370,2017,337,781
150370,2018,300,844
150370,2019,289,846
150375,2012,341,521
150375,2013,262,485
150375,2014,255,567
150375,2015,252,614
150375,2016,128,587
150375,2017,209,619
150375,2018,212,602
150375,2019,199,588
150380,2012,451,904
150380,2013,406,873
150380,2014,415,919
150380,2015,337,882
150380,2016,293,794
150380,2017,245,737
150380,2018,267,751
150380,2019,199,715
150390,2012,456,966
150390,2013,423,1016
150390,2014,431,1073
150390,2015,374,1063
150390,2016,343,1140
150390,2017,289,1042
150390,2018,234,1091
150390,2019,249,1126
150400,2012,257,494
150400,2013,224,483
150400,2014,209,444
150400,2015,194,445
150400,2016,200,456
150400,2017,163,402
150400,2018,182,443
150400,2019,164,469
150405,2012,317,625
150405,2013,293,617
150405,2014,256,621
150405,2015,238,635
150405,2016,220,591
150405,2017,210,559
150405,2018,193,648
150405,2019,186,564
150410,2012,48,127
150410,2013,42,104
150410,2014,45,117
150410,2015,46,112
150410,2016,29,97
150410,2017,29,90
150410,2018,28,93
150410,2019,31,117
150420,2012,1748,4812
150420,2013,1705,4965
150420,2014,1567,5128
150420,2015,1472,5173
150420,2016,1225,4751
150420,2017,1095,4764
150420,2018,1009,4943
150420,2019,813,4822
150430,2012,199,392
150430,2013,202,441
150430,2014,192,421
150430,2015,188,427
150430,2016,189,383
150430,2017,133,362
150430,2018,141,384
150430,2019,110,350
150440,2012,150,333
150440,2013,129,323
150440,2014,150,369
150440,2015,137,330
150440,2016,123,329
150440,2017,115,324
150440,2018,87,292
150440,2019,85,304
150442,2012,476,1665
150442,2013,506,1777
150442,2014,421,1853
150442,2015,464,1863
150442,2016,386,1794
150442,2017,350,1794
150442,2018,347,1714
150442,2019,361,1813
150445,2012,285,459
150445,2013,258,477
150445,2014,261,432
150445,2015,210,430
150445,2016,227,432
150445,2017,209,463
150445,2018,189,422
150445,2019,208,491
150450,2012,497,586
150450,2013,377,473
150450,2014,444,602
150450,2015,439,596
150450,2016,360,537
150450,2017,390,562
150450,2018,401,631
150450,2019,425,642
150460,2012,242,469
150460,2013,249,518
150460,2014,241,516
150460,2015,210,482
150460,2016,215,506
150460,2017,187,485
150460,2018,152,464
150460,2019,150,460
150470,2012,686,1174
150470,2013,673,1191
150470,2014,578,1217
150470,2015,589,1249
150470,2016,463,1204
150470,2017,462,1229
150470,2018,485,1312
150470,2019,495,1305
150475,2013,0,1
150475,2014,48,168
150475,2015,47,150
150475,2016,74,225
150475,2017,57,229
150475,2018,80,289
150475,2019,79,335
150480,2012,483,1044
150480,2013,450,1072
150480,2014,431,1094
150480,2015,474,1151
150480,2016,402,1138
150480,2017,392,1107
150480,2018,344,1032
150480,2019,347,1050
150490,2012,337,525
150490,2013,310,564
150490,2014,343,610
150490,2015,304,601
150490,2016,309,605
150490,2017,256,572
150490,2018,259,578
150490,2019,245,616
150495,2012,316,408
150495,2013,251,377
150495,2014,263,401
150495,2015,291,449
150495,2016,268,445
150495,2017,231,386
150495,2018,219,406
150495,2019,171,347
150497,2012,110,194
150497,2013,122,210
150497,2014,101,215
150497,2015,96,199
150497,2016,101,217
150497,2017,89,218
150497,2018,83,223
150497,2019,67,229
150500,2012,55,142
150500,2013,51,124
150500,2014,64,171
150500,2015,47,153
150500,2016,52,165
150500,2017,52,161
150500,2018,40,134
150500,2019,42,131
150503,2012,257,481
150503,2013,239,510
150503,2014,242,577
150503,2015,253,620
150503,2016,203,553
150503,2017,176,621
150503,2018,198,631
150503,2019,172,585
150506,2012,776,1259
150506,2013,653,1209
150506,2014,623,1260
150506,2015,587,1334
150506,2016,495,1211
150506,2017,572,1252
150506,2018,500,1240
150506,2019,460,1193
150510,2012,479,1001
150510,2013,404,991
150510,2014,451,1048
150510,2015,419,983
150510,2016,398,985
150510,2017,356,1019
150510,2018,367,1019
150510,2019,355,1092
150520,2012,520,716
150520,2013,533,751
150520,2014,485,702
150520,2015,463,731
150520,2016,372,649
150520,2017,388,691
150520,2018,379,726
150520,2019,339,673
150530,2012,609,1283
150530,2013,560,1336
150530,2014,609,1482
150530,2015,498,1397
150530,2016,482,1399
150530,2017,428,1403
150530,2018,568,1547
150530,2019,602,1550
150540,2012,142,251
150540,2013,149,288
150540,2014,129,268
150540,2015,131,322
150540,2016,122,281
150540,2017,119,300
150540,2018,94,322
150540,2019,95,310
150543,2012,252,596
150543,2013,271,663
150543,2014,230,668
150543,2015,244,638
150543,2016,214,630
150543,2017,235,675
150543,2018,241,725
150543,2019,238,707
150548,2012,418,681
150548,2013,359,655
150548,2014,330,625
150548,2015,343,686
150548,2016,361,752
150548,2017,346,764
150548,2018,326,744
150548,2019,335,776
150549,2012,48,116
150549,2013,54,122
150549,2014,44,100
150549,2015,45,106
150549,2016,34,89
150549,2017,29,97
150549,2018,39,110
150549,2019,24,105
150550,2012,950,2093
150550,2013,830,2003
150550,2014,871,2069
150550,2015,984,2033
150550,2016,868,2001
150550,2017,825,1977
150550,2018,923,2148
150550,2019,785,2065
150553,2012,1351,4513
150553,2013,1387,5157
150553,2014,1297,5360
150553,2015,1045,5019
150553,2016,836,4644
150553,2017,823,4582
150553,2018,780,4810
150553,2019,602,4577
150555,2012,71,127
150555,2013,66,130
150555,2014,72,137
150555,2015,66,142
150555,2016,61,121
150555,2017,53,116
150555,2018,54,127
150555,2019,41,120
150560,2012,38,109
150560,2013,37,97
150560,2014,57,119
150560,2015,34,98
150560,2016,40,103
150560,2017,36,114
150560,2018,33,103
150560,2019,32,95
150563,2012,100,174
150563,2013,82,142
150563,2014,83,154
150563,2015,67,148
150563,2016,50,141
150563,2017,43,182
150563,2018,44,176
150563,2019,48,165
150565,2012,142,246
150565,2013,122,229
150565,2014,127,299
150565,2015,112,273
150565,2016,113,285
150565,2017,99,291
150565,2018,127,321
150565,2019,92,282
150570,2012,163,295
150570,2013,165,330
150570,2014,142,332
150570,2015,166,345
150570,2016,149,352
150570,2017,134,348
150570,2018,122,351
150570,2019,127,364
150580,2012,878,1170
150580,2013,916,1279
150580,2014,1056,1480
150580,2015,1118,1596
150580,2016,945,1461
150580,2017,911,1489
150580,2018,950,1678
150580,2019,867,1569
150590,2012,466,670
150590,2013,420,732
150590,2014,385,675
150590,2015,390,711
150590,2016,384,743
150590,2017,368,701
150590,2018,394,755
150590,2019,358,768
150600,2012,484,734
150600,2013,386,678
150600,2014,383,655
150600,2015,355,666
150600,2016,365,722
150600,2017,383,777
150600,2018,329,703
150600,2019,343,755
150610,2012,99,176
150610,2013,67,162
150610,2014,91,193
150610,2015,93,185
150610,2016,82,172
150610,2017,83,171
150610,2018,93,200
150610,2019,72,191
150611,2012,103,185
150611,2013,97,180
150611,2014,94,173
150611,2015,73,158
150611,2016,94,168
150611,2017,71,169
150611,2018,68,160
150611,2019,73,162
150613,2012,600,1609
150613,2013,544,1641
150613,2014,519,1651
150613,2015,637,1701
150613,2016,542,1627
150613,2017,592,1743
150613,2018,467,1756
150613,2019,403,1725
150616,2012,143,327
150616,2013,81,276
150616,2014,100,308
150616,2015,89,311
150616,2016,92,274
150616,2017,86,273
150616,2018,54,308
150616,2019,55,281
150618,2012,363,752
150618,2013,255,686
150618,2014,276,672
150618,2015,282,729
150618,2016,270,676
150618,2017,251,608
150618,2018,213,610
150618,2019,162,529
150619,2012,183,390
150619,2013,140,330
150619,2014,169,373
150619,2015,147,383
150619,2016,149,369
150619,2017,173,411
150619,2018,143,413
150619,2019,147,407
150620,2012,232,665
150620,2013,246,684
150620,2014,243,736
150620,2015,229,632
150620,2016,245,655
150620,2017,182,607
150620,2018,208,676
150620,2019,198,680
150630,2012,185,366
150630,2013,151,352
150630,2014,143,349
150630,2015,122,377
150630,2016,139,381
150630,2017,106,378
150630,2018,113,362
150630,2019,103,337
150635,2012,124,306
150635,2013,124,324
150635,2014,101,341
150635,2015,89,285
150635,2016,110,354
150635,2017,92,345
150635,2018,79,326
150635,2019,78,330
150640,2012,42,66
150640,2013,61,101
150640,2014,45,88
150640,2015,56,103
150640,2016,45,78
150640,2017,48,89
150640,2018,44,81
150640,2019,56,110
150650,2012,277,961
150650,2013,273,1000
150650,2014,238,978
150650,2015,272,1044
150650,2016,234,996
150650,2017,228,960
150650,2018,228,1019
150650,2019,216,996
150655,2012,197,375
150655,2013,169,341
150655,2014,166,338
150655,2015,165,345
150655,2016,182,376
150655,2017,144,344
150655,2018,126,305
150655,2019,131,306
150658,2012,85,182
150658,2013,78,168
150658,2014,85,181
150658,2015,96,197
150658,2016,75,143
150658,2017,65,143
150658,2018,72,181
150658,2019,54,215
150660,2012,196,376
150660,2013,151,385
150660,2014,152,373
150660,2015,133,367
150660,2016,71,372
150660,2017,69,428
150660,2018,75,399
150660,2019,82,455
150670,2012,266,587
150670,2013,208,536
150670,2014,225,570
150670,2015,198,584
150670,2016,191,572
150670,2017,193,569
150670,2018,186,605
150670,2019,186,602
150680,2012,1950,6489
150680,2013,1737,6334
150680,2014,1459,6595
150680,2015,1559,6756
150680,2016,1390,6491
150680,2017,1177,6777
150680,2018,1108,6703
150680,2019,1071,6659
150690,2012,46,102
150690,2013,41,90
150690,2014,44,112
150690,2015,37,83
150690,2016,46,105
150690,2017,32,107
150690,2018,20,87
150690,2019,28,95
150700,2012,155,494
150700,2013,162,490
150700,2014,149,477
150700,2015,135,509
150700,2016,123,444
150700,2017,106,483
150700,2018,119,501
150700,2019,115,512
150710,2012,113,251
150710,2013,97,223
150710,2014,73,222
150710,2015,89,233
150710,2016,79,226
150710,2017,71,215
150710,2018,73,227
150710,2019,73,224
150715,2012,182,371
150715,2013,149,368
150715,2014,152,370
150715,2015,139,382
150715,2016,119,339
150715,2017,112,345
150715,2018,119,422
150715,2019,95,352
150720,2012,359,643
150720,2013,344,623
150720,2014,320,579
150720,2015,243,493
150720,2016,236,511
150720,2017,221,525
150720,2018,198,470
150720,2019,186,465
150730,2012,476,993
150730,2013,473,891
150730,2014,447,915
150730,2015,450,1014
150730,2016,431,1046
150730,2017,440,1071
150730,2018,401,1159
150730,2019,367,1075
150740,2012,90,209
150740,2013,83,231
150740,2014,74,223
150740,2015,63,196
150740,2016,72,227
150740,2017,66,206
150740,2018,74,242
150740,2019,65,235
150745,2012,292,515
150745,2013,231,492
150745,2014,194,436
150745,2015,250,497
150745,2016,219,463
150745,2017,103,494
150745,2018,113,536
150745,2019,84,436
150746,2012,40,81
150746,2013,35,72
150746,2014,33,82
150746,2015,33,83
150746,2016,33,81
150746,2017,25,87
150746,2018,43,97
150746,2019,31,85
150747,2012,198,345
150747,2013,180,365
150747,2014,162,336
150747,2015,155,335
150747,2016,153,340
150747,2017,137,309
150747,2018,122,306
150747,2019,136,307
150750,2012,96,198
150750,2013,71,171
150750,2014,76,165
150750,2015,110,226
150750,2016,82,216
150750,2017,62,170
150750,2018,95,240
150750,2019,67,185
150760,2012,477,980
150760,2013,455,956
150760,2014,425,1006
150760,2015,394,973
150760,2016,366,932
150760,2017,384,957
150760,2018,307,942
150760,2019,318,926
150770,2012,263,465
150770,2013,278,499
150770,2014,289,531
150770,2015,290,553
150770,2016,258,551
150770,2017,227,520
150770,2018,231,517
150770,2019,184,526
150775,2012,43,70
150775,2013,47,94
150775,2014,36,82
150775,2015,43,93
150775,2016,35,86
150775,2017,42,95
150775,2018,49,119
150775,2019,34,93
150780,2012,212,323
150780,2013,185,290
150780,2014,157,271
150780,2015,187,302
150780,2016,148,257
150780,2017,155,297
150780,2018,180,293
150780,2019,167,305
150790,2012,209,460
150790,2013,185,393
150790,2014,167,428
150790,2015,159,432
150790,2016,168,382
150790,2017,121,382
