CODMUNRES,ano_nasc,Qtd_Gravidez,Qtd_Total
260310,2019,4,312
260320,2012,11,460
260320,2013,8,396
260320,2014,7,411
260320,2015,5,445
260320,2016,5,381
260320,2017,9,446
260320,2018,4,414
260320,2019,6,437
260330,2012,0,153
260330,2013,2,139
260330,2014,1,142
260330,2015,4,127
260330,2016,2,147
260330,2017,2,136
260330,2018,4,130
260330,2019,2,129
260340,2012,0,122
260340,2013,0,104
260340,2014,2,83
260340,2015,2,97
260340,2016,0,89
260340,2017,2,107
260340,2018,0,71
260340,2019,4,77
260345,2012,43,2335
260345,2013,42,2358
260345,2014,48,2482
260345,2015,54,2484
260345,2016,48,2279
260345,2017,51,2237
260345,2018,51,2191
260345,2019,47,2146
260350,2012,5,210
260350,2013,8,240
260350,2014,4,201
260350,2015,4,196
260350,2016,3,224
260350,2017,8,226
260350,2018,2,189
260350,2019,7,248
260360,2012,0,122
260360,2013,2,102
260360,2014,2,131
260360,2015,2,108
260360,2016,0,106
260360,2017,0,113
260360,2018,0,133
260360,2019,0,121
260370,2012,6,359
260370,2013,10,400
260370,2014,12,370
260370,2015,7,386
260370,2016,2,346
260370,2017,2,360
260370,2018,3,351
260370,2019,7,331
260380,2012,9,300
260380,2013,16,302
260380,2014,8,289
260380,2015,2,278
260380,2016,9,287
260380,2017,5,234
260380,2018,3,244
260380,2019,4,275
260390,2012,6,274
260390,2013,6,267
260390,2014,2,284
260390,2015,2,294
260390,2016,9,257
260390,2017,6,269
260390,2018,2,260
260390,2019,5,286
260392,2012,0,301
260392,2013,6,292
260392,2014,4,305
260392,2015,14,291
260392,2016,3,279
260392,2017,3,267
260392,2018,4,278
260392,2019,2,249
260400,2012,14,1098
260400,2013,10,1103
260400,2014,33,1103
260400,2015,22,1174
260400,2016,10,949
260400,2017,16,1081
260400,2018,23,1007
260400,2019,15,1018
260410,2012,108,5575
260410,2013,140,5711
260410,2014,94,5738
260410,2015,113,5871
260410,2016,85,5085
260410,2017,117,5678
260410,2018,121,5962
260410,2019,124,6031
260415,2012,0,178
260415,2013,2,197
260415,2014,2,166
260415,2015,3,186
260415,2016,6,141
260415,2017,0,167
260415,2018,2,213
260415,2019,2,177
260420,2012,7,576
260420,2013,5,588
260420,2014,6,593
260420,2015,8,559
260420,2016,7,549
260420,2017,3,566
260420,2018,15,526
260420,2019,12,462
260430,2012,5,186
260430,2013,2,176
260430,2014,0,155
260430,2015,2,189
260430,2016,5,166
260430,2017,2,141
260430,2018,2,169
260430,2019,2,165
260440,2012,6,207
260440,2013,5,223
260440,2014,2,216
260440,2015,8,233
260440,2016,2,212
260440,2017,10,225
260440,2018,2,196
260440,2019,6,243
260450,2012,2,316
260450,2013,6,292
260450,2014,4,326
260450,2015,8,337
260450,2016,3,285
260450,2017,11,300
260450,2018,6,341
260450,2019,6,307
260460,2012,10,422
260460,2013,4,376
260460,2014,9,374
260460,2015,10,438
260460,2016,4,385
260460,2017,6,340
260460,2018,12,373
260460,2019,8,370
260470,2012,2,230
260470,2013,2,224
260470,2014,3,216
260470,2015,4,270
260470,2016,0,220
260470,2017,5,245
260470,2018,2,240
260470,2019,4,221
260480,2012,3,232
260480,2013,2,220
260480,2014,0,217
260480,2015,2,239
260480,2016,2,196
260480,2017,0,193
260480,2018,0,196
260480,2019,0,160
260490,2012,6,229
260490,2013,8,209
260490,2014,6,197
260490,2015,0,184
260490,2016,2,143
260490,2017,3,153
260490,2018,0,167
260490,2019,0,183
260500,2012,12,415
260500,2013,4,344
260500,2014,2,395
260500,2015,7,393
260500,2016,0,354
260500,2017,5,383
260500,2018,5,339
260500,2019,7,320
260510,2012,14,594
260510,2013,21,616
260510,2014,2,533
260510,2015,13,575
260510,2016,7,468
260510,2017,8,517
260510,2018,4,529
260510,2019,10,461
260515,2012,7,261
260515,2013,4,285
260515,2014,4,243
260515,2015,4,250
260515,2016,0,223
260515,2017,5,247
260515,2018,2,252
260515,2019,9,250
260520,2012,11,1204
260520,2013,20,1548
260520,2014,24,1578
260520,2015,14,1147
260520,2016,17,1015
260520,2017,9,981
260520,2018,13,910
260520,2019,8,870
260530,2012,10,550
260530,2013,10,521
260530,2014,0,506
260530,2015,5,504
260530,2016,13,434
260530,2017,9,467
260530,2018,10,532
260530,2019,15,511
260540,2012,2,295
260540,2013,7,288
260540,2014,4,297
260540,2015,9,341
260540,2016,5,304
260540,2017,6,335
260540,2018,2,319
260540,2019,5,316
260545,2012,0,20
260545,2013,0,16
260545,2014,0,22
260545,2015,0,19
260545,2016,0,26
260545,2017,0,23
260545,2018,0,24
260545,2019,1,32
260550,2012,2,191
260550,2013,6,151
260550,2014,2,118
260550,2015,5,147
260550,2016,0,163
260550,2017,0,147
260550,2018,3,124
260550,2019,2,149
260560,2012,8,308
260560,2013,0,264
260560,2014,3,262
260560,2015,2,275
260560,2016,7,227
260560,2017,7,262
260560,2018,7,234
260560,2019,4,269
260570,2012,7,506
260570,2013,6,480
260570,2014,14,461
260570,2015,12,471
260570,2016,12,430
260570,2017,3,456
260570,2018,6,515
260570,2019,16,485
260580,2012,4,177
260580,2013,2,143
260580,2014,2,142
260580,2015,4,143
260580,2016,5,133
260580,2017,1,140
260580,2018,4,166
260580,2019,4,157
260590,2012,7,384
260590,2013,3,420
260590,2014,7,373
260590,2015,4,401
260590,2016,3,362
260590,2017,10,357
260590,2018,4,312
260590,2019,3,267
260600,2012,36,2344
260600,2013,55,2355
260600,2014,47,2360
260600,2015,39,2489
260600,2016,48,2179
260600,2017,32,2248
260600,2018,45,2313
260600,2019,61,2268
260610,2012,10,432
260610,2013,2,394
260610,2014,11,381
260610,2015,4,424
260610,2016,6,356
260610,2017,12,444
260610,2018,2,415
260610,2019,4,364
260620,2012,19,1238
260620,2013,20,1237
260620,2014,22,1308
260620,2015,22,1263
260620,2016,14,1151
260620,2017,28,1183
260620,2018,13,1216
260620,2019,20,1146
260630,2012,3,114
260630,2013,2,92
260630,2014,3,116
260630,2015,3,103
260630,2016,2,109
260630,2017,0,95
260630,2018,0,126
260630,2019,2,108
260640,2012,18,1180
260640,2013,13,1133
260640,2014,23,1266
260640,2015,15,1159
260640,2016,21,1060
260640,2017,14,1046
260640,2018,23,1140
260640,2019,20,1137
260650,2012,4,296
260650,2013,2,303
260650,2014,1,302
260650,2015,4,313
260650,2016,2,249
260650,2017,5,278
260650,2018,6,324
260650,2019,4,270
260660,2012,10,519
260660,2013,11,432
260660,2014,8,473
260660,2015,5,468
260660,2016,4,423
260660,2017,1,484
260660,2018,5,456
260660,2019,3,441
260670,2012,4,91
260670,2013,4,102
260670,2014,4,95
260670,2015,2,89
260670,2016,0,82
260670,2017,6,96
260670,2018,8,99
260670,2019,2,102
260680,2012,23,1514
260680,2013,23,1635
260680,2014,19,1684
260680,2015,36,1734
260680,2016,20,1563
260680,2017,21,1544
260680,2018,38,1631
260680,2019,30,1569
260690,2012,2,155
260690,2013,0,145
260690,2014,3,165
260690,2015,2,171
260690,2016,0,132
260690,2017,4,150
260690,2018,4,130
260690,2019,2,129
260700,2012,4,342
260700,2013,6,352
260700,2014,16,334
260700,2015,4,282
260700,2016,2,336
260700,2017,3,331
260700,2018,7,380
260700,2019,7,330
260710,2012,0,69
260710,2013,4,50
260710,2014,2,58
260710,2015,0,56
260710,2016,0,65
260710,2017,0,54
260710,2018,0,65
260710,2019,2,74
260720,2012,28,1632
260720,2013,23,1599
260720,2014,22,1576
260720,2015,32,1697
260720,2016,31,1562
260720,2017,20,1743
260720,2018,24,1800
260720,2019,16,1731
260730,2012,20,647
260730,2013,7,514
260730,2014,9,509
260730,2015,12,533
260730,2016,10,563
260730,2017,3,490
260730,2018,4,503
260730,2019,4,542
260740,2012,0,72
260740,2013,2,89
260740,2014,0,81
260740,2015,2,77
260740,2016,2,80
260740,2017,2,77
260740,2018,0,72
260740,2019,0,68
260750,2012,12,409
260750,2013,3,357
260750,2014,6,352
260750,2015,4,373
260750,2016,12,325
260750,2017,2,340
260750,2018,7,401
260750,2019,5,359
260760,2012,4,314
260760,2013,7,326
260760,2014,6,297
260760,2015,4,339
260760,2016,2,317
260760,2017,6,331
260760,2018,4,328
260760,2019,4,331
260765,2012,6,538
260765,2013,4,435
260765,2014,9,472
260765,2015,8,501
260765,2016,5,437
260765,2017,13,409
260765,2018,10,437
260765,2019,12,378
260770,2012,5,220
260770,2013,2,194
260770,2014,4,201
260770,2015,2,193
260770,2016,4,187
260770,2017,0,167
260770,2018,3,202
260770,2019,4,177
260775,2012,4,357
260775,2013,6,360
260775,2014,4,363
260775,2015,2,441
260775,2016,6,366
260775,2017,2,324
260775,2018,3,375
260775,2019,9,364
260780,2012,3,269
260780,2013,6,249
260780,2014,5,258
260780,2015,7,289
260780,2016,5,209
260780,2017,2,242
260780,2018,5,242
260780,2019,5,231
260790,2012,186,9380
260790,2013,182,9711
260790,2014,184,9819
260790,2015,198,10051
260790,2016,175,8880
260790,2017,190,9591
260790,2018,198,9688
260790,2019,192,9235
260795,2012,4,184
260795,2013,2,169
260795,2014,1,210
260795,2015,0,188
260795,2016,4,238
260795,2017,6,193
260795,2018,2,180
260795,2019,4,161
260800,2012,10,292
260800,2013,2,279
260800,2014,10,287
260800,2015,4,294
260800,2016,4,217
260800,2017,2,242
260800,2018,0,235
260800,2019,10,250
260805,2012,6,259
260805,2013,6,234
260805,2014,7,242
260805,2015,2,219
260805,2016,0,213
260805,2017,10,223
260805,2018,2,198
260805,2019,4,212
260810,2012,0,374
260810,2013,17,375
260810,2014,2,359
260810,2015,4,378
260810,2016,9,306
260810,2017,6,353
260810,2018,2,373
260810,2019,2,321
260820,2012,8,282
260820,2013,5,265
260820,2014,2,247
260820,2015,6,331
260820,2016,4,266
260820,2017,5,281
260820,2018,10,208
260820,2019,7,202
260825,2012,0,164
260825,2013,0,170
260825,2014,1,192
260825,2015,8,211
260825,2016,6,182
260825,2017,0,174
260825,2018,1,175
260825,2019,10,199
260830,2012,0,268
260830,2013,8,274
260830,2014,7,299
260830,2015,2,320
260830,2016,1,246
260830,2017,6,279
260830,2018,9,302
260830,2019,4,277
260840,2012,4,233
260840,2013,2,222
260840,2014,2,194
260840,2015,2,203
260840,2016,0,215
260840,2017,7,217
260840,2018,6,243
260840,2019,2,209
260845,2012,10,244
260845,2013,5,240
260845,2014,4,237
260845,2015,8,254
260845,2016,0,216
260845,2017,4,233
260845,2018,3,251
260845,2019,6,232
260850,2012,6,388
260850,2013,7,372
260850,2014,6,395
260850,2015,14,374
260850,2016,8,334
260850,2017,8,347
260850,2018,7,316
260850,2019,8,308
260860,2012,8,186
260860,2013,0,172
260860,2014,0,159
260860,2015,2,209
260860,2016,6,160
260860,2017,5,193
260860,2018,2,186
260860,2019,4,172
260870,2012,0,181
260870,2013,2,216
260870,2014,3,192
260870,2015,3,220
260870,2016,0,176
260870,2017,4,191
260870,2018,2,216
260870,2019,9,200
260875,2012,4,410
260875,2013,5,381
260875,2014,9,379
260875,2015,4,387
260875,2016,9,357
260875,2017,8,370
260875,2018,4,397
260875,2019,11,387
260880,2012,10,639
260880,2013,8,669
260880,2014,21,706
260880,2015,24,710
260880,2016,5,642
260880,2017,15,638
260880,2018,11,685
260880,2019,13,652
260890,2012,19,847
260890,2013,13,795
260890,2014,24,810
260890,2015,6,830
260890,2016,10,741
260890,2017,22,781
260890,2018,13,769
260890,2019,9,743
260900,2012,7,374
260900,2013,5,393
260900,2014,5,387
260900,2015,9,407
260900,2016,5,364
260900,2017,0,382
260900,2018,3,393
260900,2019,0,360
260910,2012,2,185
260910,2013,2,173
260910,2014,0,189
260910,2015,4,204
260910,2016,0,177
260910,2017,8,212
260910,2018,4,196
260910,2019,8,205
260915,2012,0,321
260915,2013,7,275
260915,2014,1,238
260915,2015,4,278
260915,2016,1,253
260915,2017,3,248
260915,2018,10,284
260915,2019,1,270
260920,2012,6,258
260920,2013,6,220
260920,2014,7,231
260920,2015,2,209
260920,2016,0,175
260920,2017,4,240
260920,2018,4,247
260920,2019,2,223
260930,2012,5,295
260930,2013,17,290
260930,2014,0,238
260930,2015,7,261
260930,2016,3,252
260930,2017,3,246
260930,2018,10,256
260930,2019,5,260
260940,2012,2,829
260940,2013,18,815
260940,2014,8,833
260940,2015,14,818
260940,2016,12,733
260940,2017,15,758
260940,2018,12,788
260940,2019,25,764
260950,2012,10,454
260950,2013,3,456
260950,2014,10,482
260950,2015,4,469
260950,2016,4,433
260950,2017,9,434
260950,2018,9,425
260950,2019,10,403
260960,2012,127,6005
260960,2013,93,6019
260960,2014,127,6048
260960,2015,130,6157
260960,2016,98,5612
260960,2017,95,5671
260960,2018,115,5493
260960,2019,81,5258
260970,2012,6,284
260970,2013,4,289
260970,2014,6,300
260970,2015,7,256
260970,2016,2,253
260970,2017,6,263
260970,2018,5,293
260970,2019,4,265
260980,2012,7,255
260980,2013,14,276
260980,2014,2,304
260980,2015,2,290
260980,2016,9,279
260980,2017,4,282
260980,2018,0,240
260980,2019,8,288
260990,2012,19,1134
260990,2013,23,1127
260990,2014,18,1227
260990,2015,22,1186
260990,2016,16,1059
260990,2017,12,1086
260990,2018,12,1123
260990,2019,28,1108
261000,2012,16,1172
261000,2013,6,1165
261000,2014,22,1757
261000,2015,20,1842
261000,2016,16,1339
261000,2017,12,1130
261000,2018,25,1033
261000,2019,7,1074
261010,2012,0,145
261010,2013,4,123
261010,2014,2,110
261010,2015,3,110
261010,2016,2,110
261010,2017,2,119
261010,2018,2,104
261010,2019,2,101
261020,2012,9,386
261020,2013,3,370
261020,2014,10,339
261020,2015,2,404
261020,2016,4,379
261020,2017,10,360
261020,2018,0,369
261020,2019,1,324
261030,2012,4,229
261030,2013,2,203
261030,2014,2,200
261030,2015,8,211
261030,2016,10,234
261030,2017,1,215
261030,2018,5,240
261030,2019,4,201
261040,2012,0,384
261040,2013,6,305
261040,2014,6,296
261040,2015,4,314
261040,2016,6,335
261040,2017,5,266
261040,2018,2,308
261040,2019,12,304
261050,2012,10,452
261050,2013,7,441
261050,2014,3,411
261050,2015,10,392
261050,2016,8,358
261050,2017,6,386
261050,2018,11,394
261050,2019,6,376
261060,2012,22,877
261060,2013,8,859
261060,2014,14,914
261060,2015,10,865
261060,2016,15,797
261060,2017,18,812
261060,2018,26,862
261060,2019,19,825
261070,2012,86,4021
261070,2013,94,4134
261070,2014,103,4303
261070,2015,67,4310
261070,2016,73,3976
261070,2017,73,4123
261070,2018,93,4139
261070,2019,104,3930
261080,2012,4,338
261080,2013,11,326
261080,2014,5,290
261080,2015,3,327
261080,2016,6,236
261080,2017,4,350
261080,2018,2,304
261080,2019,4,329
261090,2012,17,1033
261090,2013,19,981
261090,2014,18,1007
261090,2015,27,1044
261090,2016,19,904
261090,2017,22,977
261090,2018,19,939
261090,2019,20,931
261100,2012,9,705
261100,2013,8,719
261100,2014,18,693
261100,2015,11,704
261100,2016,4,669
261100,2017,13,642
261100,2018,11,714
261100,2019,12,702
261110,2012,122,5758
261110,2013,93,6025
261110,2014,139,6416
261110,2015,125,6592
261110,2016,147,6242
261110,2017,138,6210
261110,2018,111,6578
261110,2019,138,6420
261120,2012,3,183
261120,2013,6,168
261120,2014,0,163
261120,2015,7,184
261120,2016,2,143
261120,2017,0,137
261120,2018,2,158
261120,2019,4,139
261130,2012,9,375
261130,2013,2,417
261130,2014,9,390
261130,2015,8,379
261130,2016,0,357
261130,2017,4,392
261130,2018,2,401
261130,2019,5,411
261140,2012,2,195
261140,2013,1,191
261140,2014,4,201
261140,2015,2,189
261140,2016,2,173
261140,2017,2,147
261140,2018,0,150
261140,2019,2,174
261150,2012,2,296
261150,2013,2,342
261150,2014,6,346
261150,2015,6,338
261150,2016,6,335
261150,2017,6,284
261150,2018,2,294
261150,2019,2,280
261153,2012,0,99
261153,2013,0,95
261153,2014,0,99
261153,2015,0,86
261153,2016,4,91
261153,2017,2,87
261153,2018,0,106
261153,2019,2,105
261160,2012,474,22633
261160,2013,478,23176
261160,2014,519,23506
261160,2015,567,23664
261160,2016,450,21413
261160,2017,528,22817
261160,2018,518,22212
261160,2019,450,21132
261170,2012,5,262
261170,2013,9,277
261170,2014,4,346
261170,2015,11,293
261170,2016,4,250
261170,2017,8,314
261170,2018,5,374
261170,2019,1,310
261180,2012,4,630
261180,2013,11,786
261180,2014,16,884
261180,2015,17,619
261180,2016,13,514
261180,2017,6,443
261180,2018,9,471
261180,2019,15,474
261190,2012,3,378
261190,2013,7,415
261190,2014,6,395
261190,2015,6,354
261190,2016,7,345
261190,2017,11,336
261190,2018,4,373
261190,2019,2,327
261200,2012,4,118
261200,2013,2,135
261200,2014,0,115
261200,2015,0,142
261200,2016,0,124
261200,2017,0,115
261200,2018,2,110
261200,2019,3,127
261210,2012,8,97
261210,2013,0,91
261210,2014,2,68
261210,2015,0,72
261210,2016,0,78
261210,2017,0,67
261210,2018,0,64
261210,2019,1,67
261220,2012,25,1110
261220,2013,15,1035
261220,2014,18,1055
261220,2015,27,1125
261220,2016,9,991
261220,2017,6,987
261220,2018,30,1009
261220,2019,22,1042
261230,2012,2,251
261230,2013,10,213
261230,2014,8,250
261230,2015,2,233
261230,2016,9,236
261230,2017,7,220
261230,2018,4,231
261230,2019,2,189
261240,2012,2,294
261240,2013,6,314
261240,2014,4,307
261240,2015,8,334
261240,2016,5,271
261240,2017,6,285
261240,2018,6,269
261240,2019,8,285
261245,2012,0,270
261245,2013,6,231
261245,2014,2,264
261245,2015,4,303
261245,2016,4,224
261245,2017,8,240
261245,2018,2,228
261245,2019,9,250
261247,2012,6,192
261247,2013,3,176
261247,2014,4,182
261247,2015,5,171
261247,2016,1,181
261247,2017,6,189
261247,2018,6,186
261247,2019,2,204
261250,2012,27,1350
261250,2013,19,1405
261250,2014,31,1399
261250,2015,29,1453
261250,2016,21,1225
261250,2017,47,1364
261250,2018,20,1512
261250,2019,34,1355
261255,2012,5,217
261255,2013,10,175
261255,2014,3,185
261255,2015,0,191
261255,2016,2,192
261255,2017,0,167
261255,2018,4,203
261255,2019,5,197
261260,2012,11,737
261260,2013,18,696
261260,2014,19,809
261260,2015,19,731
261260,2016,17,747
261260,2017,6,685
261260,2018,18,723
261260,2019,10,710
261270,2012,0,186
261270,2013,2,209
261270,2014,2,168
261270,2015,0,187
261270,2016,4,205
261270,2017,8,204
261270,2018,9,204
261270,2019,10,215
261280,2012,2,159
261280,2013,4,152
261280,2014,2,159
261280,2015,6,174
261280,2016,0,140
261280,2017,2,164
261280,2018,2,154
261280,2019,3,140
261290,2012,1,162
261290,2013,2,190
261290,2014,0,151
261290,2015,0,161
261290,2016,2,159
261290,2017,2,174
261290,2018,3,138
261290,2019,0,144
261300,2012,21,798
261300,2013,21,762
261300,2014,18,803
261300,2015,16,741
261300,2016,11,627
261300,2017,12,710
261300,2018,20,760
261300,2019,26,746
261310,2012,16,554
261310,2013,18,544
261310,2014,3,483
261310,2015,13,568
261310,2016,13,513
261310,2017,13,548
261310,2018,17,527
261310,2019,16,594
261320,2012,11,342
261320,2013,3,355
261320,2014,11,333
261320,2015,4,322
261320,2016,7,350
261320,2017,2,308
261320,2018,6,358
261320,2019,8,354
261330,2012,7,335
261330,2013,6,343
261330,2014,1,356
261330,2015,5,359
261330,2016,4,327
261330,2017,6,307
261330,2018,8,350
261330,2019,2,275
261340,2012,5,340
261340,2013,2,342
261340,2014,0,381
261340,2015,6,328
261340,2016,6,356
261340,2017,6,336
261340,2018,9,330
261340,2019,8,302
261350,2012,5,534
261350,2013,7,556
261350,2014,11,578
261350,2015,7,560
261350,2016,11,468
261350,2017,5,443
261350,2018,4,554
261350,2019,8,513
261360,2012,19,443
261360,2013,6,404
261360,2014,3,458
261360,2015,10,421
261360,2016,6,434
261360,2017,5,459
261360,2018,6,454
261360,2019,2,416
261370,2012,13,1579
261370,2013,29,1699
261370,2014,27,1755
261370,2015,30,1803
261370,2016,45,1695
261370,2017,35,1600
261370,2018,29,1563
261370,2019,36,1571
261380,2012,1,243
261380,2013,2,235
261380,2014,0,242
261380,2015,4,260
261380,2016,4,282
261380,2017,7,266
261380,2018,4,303
261380,2019,4,261
261390,2012,21,1450
261390,2013,25,1405
261390,2014,42,1460
261390,2015,27,1499
261390,2016,16,1312
261390,2017,21,1415
261390,2018,43,1612
261390,2019,25,1525
261400,2012,10,319
261400,2013,4,280
261400,2014,2,253
261400,2015,10,303
261400,2016,6,258
261400,2017,3,279
261400,2018,1,295
261400,2019,0,246
261410,2012,9,466
261410,2013,10,456
261410,2014,10,407
261410,2015,14,461
261410,2016,9,387
261410,2017,8,399
261410,2018,8,427
261410,2019,9,422
261420,2012,14,690
261420,2013,14,823
261420,2014,5,744
261420,2015,15,684
261420,2016,10,604
261420,2017,6,573
261420,2018,11,587
261420,2019,10,575
261430,2012,4,145
261430,2013,0,162
261430,2014,0,173
261430,2015,3,168
261430,2016,5,138
261430,2017,0,147
261430,2018,5,143
261430,2019,2,159
261440,2012,4,111
261440,2013,4,96
261440,2014,0,114
261440,2015,0,93
261440,2016,0,77
261440,2017,0,88
261440,2018,2,82
261440,2019,4,82
261450,2012,21,926
261450,2013,17,906
261450,2014,15,884
261450,2015,9,863
261450,2016,9,847
261450,2017,17,844
261450,2018,19,925
261450,2019,6,879
261460,2012,7,469
261460,2013,10,479
261460,2014,4,420
261460,2015,4,438
261460,2016,5,390
261460,2017,6,398
261460,2018,11,468
261460,2019,8,464
261470,2012,0,182
261470,2013,6,178
261470,2014,3,154
261470,2015,6,182
261470,2016,2,145
261470,2017,6,149
261470,2018,2,168
261470,2019,8,176
261480,2012,2,334
261480,2013,14,329
261480,2014,5,336
261480,2015,0,342
261480,2016,3,292
261480,2017,1,312
261480,2018,10,368
261480,2019,10,317
261485,2012,6,426
261485,2013,14,364
261485,2014,2,390
261485,2015,6,368
261485,2016,10,396
261485,2017,10,399
261485,2018,7,368
261485,2019,4,426
261500,2012,4,386
261500,2013,4,345
261500,2014,5,346
261500,2015,9,320
261500,2016,4,292
261500,2017,8,365
261500,2018,11,420
261500,2019,9,360
261510,2012,0,121
261510,2013,4,119
261510,2014,4,110
261510,2015,1,105
261510,2016,0,106
261510,2017,4,103
261510,2018,4,101
261510,2019,0,134
261520,2012,4,128
261520,2013,4,149
261520,2014,8,144
261520,2015,0,142
