CODMUNRES,ano_nasc,Qtd_Robson,Qtd_Total
314060,2018,6,39
314060,2019,6,38
314070,2012,79,407
314070,2013,0,415
314070,2014,127,476
314070,2015,107,477
314070,2016,93,435
314070,2017,96,454
314070,2018,116,484
314070,2019,114,423
314080,2012,35,164
314080,2013,0,158
314080,2014,36,157
314080,2015,41,168
314080,2016,31,120
314080,2017,34,129
314080,2018,38,149
314080,2019,39,156
314085,2012,7,132
314085,2013,0,139
314085,2014,17,148
314085,2015,12,126
314085,2016,14,126
314085,2017,8,101
314085,2018,13,123
314085,2019,19,122
314090,2012,39,281
314090,2013,0,285
314090,2014,42,260
314090,2015,46,287
314090,2016,44,278
314090,2017,63,301
314090,2018,82,310
314090,2019,78,257
314100,2012,20,124
314100,2013,0,112
314100,2014,29,172
314100,2015,23,134
314100,2016,32,142
314100,2017,30,141
314100,2018,36,153
314100,2019,29,152
314110,2012,74,517
314110,2013,0,494
314110,2014,119,565
314110,2015,140,549
314110,2016,138,484
314110,2017,144,502
314110,2018,206,498
314110,2019,143,487
314120,2012,7,30
314120,2013,0,31
314120,2014,10,39
314120,2015,6,34
314120,2016,10,30
314120,2017,18,48
314120,2018,7,35
314120,2019,5,32
314130,2012,5,35
314130,2013,0,36
314130,2014,6,27
314130,2015,11,49
314130,2016,14,41
314130,2017,17,42
314130,2018,13,44
314130,2019,13,41
314140,2012,33,276
314140,2013,0,261
314140,2014,18,255
314140,2015,18,261
314140,2016,31,247
314140,2017,31,250
314140,2018,29,251
314140,2019,37,249
314150,2012,6,57
314150,2013,0,63
314150,2014,14,66
314150,2015,15,62
314150,2016,8,56
314150,2017,21,74
314150,2018,11,65
314150,2019,23,50
314160,2012,17,90
314160,2013,0,98
314160,2014,21,113
314160,2015,13,83
314160,2016,13,78
314160,2017,29,101
314160,2018,31,108
314160,2019,21,77
314170,2012,14,71
314170,2013,0,75
314170,2014,9,56
314170,2015,10,64
314170,2016,13,66
314170,2017,9,57
314170,2018,11,67
314170,2019,9,58
314180,2012,24,361
314180,2013,0,351
314180,2014,24,334
314180,2015,19,348
314180,2016,35,310
314180,2017,29,317
314180,2018,27,311
314180,2019,25,276
314190,2012,11,52
314190,2013,0,40
314190,2014,10,35
314190,2015,7,43
314190,2016,5,31
314190,2017,14,46
314190,2018,6,44
314190,2019,13,49
314200,2012,31,190
314200,2013,0,164
314200,2014,40,174
314200,2015,37,176
314200,2016,31,157
314200,2017,37,184
314200,2018,46,164
314200,2019,42,154
314210,2012,26,105
314210,2013,0,41
314210,2014,8,73
314210,2015,6,78
314210,2016,15,65
314210,2017,21,69
314210,2018,15,65
314210,2019,28,100
314220,2012,10,155
314220,2013,0,112
314220,2014,12,144
314220,2015,16,131
314220,2016,22,123
314220,2017,34,155
314220,2018,34,157
314220,2019,26,149
314225,2012,6,56
314225,2013,0,43
314225,2014,4,54
314225,2015,7,49
314225,2016,11,65
314225,2017,4,51
314225,2018,6,44
314225,2019,4,52
314230,2012,8,40
314230,2013,0,38
314230,2014,8,57
314230,2015,10,54
314230,2016,10,41
314230,2017,8,41
314230,2018,13,61
314230,2019,12,56
314240,2012,15,80
314240,2013,0,80
314240,2014,13,75
314240,2015,17,75
314240,2016,18,83
314240,2017,16,65
314240,2018,16,72
314240,2019,17,80
314250,2012,5,21
314250,2013,0,24
314250,2014,5,20
314250,2015,4,26
314250,2016,7,27
314250,2017,4,28
314250,2018,7,22
314250,2019,1,21
314260,2012,17,90
314260,2013,0,84
314260,2014,21,81
314260,2015,23,92
314260,2016,22,83
314260,2017,22,84
314260,2018,19,99
314260,2019,18,64
314270,2012,18,242
314270,2013,0,234
314270,2014,19,199
314270,2015,19,195
314270,2016,16,206
314270,2017,26,199
314270,2018,24,212
314270,2019,27,192
314280,2012,55,240
314280,2013,0,208
314280,2014,66,246
314280,2015,59,204
314280,2016,70,265
314280,2017,73,279
314280,2018,53,255
314280,2019,45,220
314290,2012,27,247
314290,2013,0,269
314290,2014,48,272
314290,2015,45,309
314290,2016,30,226
314290,2017,53,229
314290,2018,57,302
314290,2019,58,228
314300,2012,32,133
314300,2013,0,130
314300,2014,32,116
314300,2015,24,145
314300,2016,37,143
314300,2017,40,139
314300,2018,48,160
314300,2019,41,135
314310,2012,96,597
314310,2013,0,632
314310,2014,134,621
314310,2015,145,573
314310,2016,144,581
314310,2017,161,604
314310,2018,168,577
314310,2019,169,594
314315,2012,3,60
314315,2013,0,55
314315,2014,2,42
314315,2015,3,68
314315,2016,5,65
314315,2017,6,60
314315,2018,1,54
314315,2019,1,83
314320,2012,42,212
314320,2013,0,251
314320,2014,34,217
314320,2015,40,223
314320,2016,45,204
314320,2017,40,209
314320,2018,50,237
314320,2019,50,241
314330,2012,922,5831
314330,2013,0,5770
314330,2014,1045,6297
314330,2015,1022,6326
314330,2016,947,5916
314330,2017,1055,6275
314330,2018,1232,6720
314330,2019,1155,6207
314340,2012,43,199
314340,2013,0,204
314340,2014,58,226
314340,2015,62,224
314340,2016,60,242
314340,2017,44,223
314340,2018,68,226
314340,2019,59,194
314345,2012,2,68
314345,2013,0,89
314345,2014,11,80
314345,2015,11,83
314345,2016,6,65
314345,2017,11,87
314345,2018,11,81
314345,2019,12,71
314350,2012,8,80
314350,2013,0,94
314350,2014,12,94
314350,2015,8,108
314350,2016,12,81
314350,2017,11,85
314350,2018,16,79
314350,2019,17,86
314360,2012,4,30
314360,2013,0,22
314360,2014,3,32
314360,2015,7,35
314360,2016,4,35
314360,2017,7,22
314360,2018,9,39
314360,2019,8,22
314370,2012,6,29
314370,2013,0,30
314370,2014,5,40
314370,2015,5,40
314370,2016,5,26
314370,2017,10,41
314370,2018,7,31
314370,2019,8,35
314380,2012,6,44
314380,2013,0,60
314380,2014,13,55
314380,2015,10,64
314380,2016,10,64
314380,2017,19,54
314380,2018,13,58
314380,2019,13,50
314390,2012,21,1333
314390,2013,0,1534
314390,2014,93,1367
314390,2015,116,1392
314390,2016,312,1341
314390,2017,330,1256
314390,2018,382,1339
314390,2019,325,1292
314400,2012,64,318
314400,2013,0,325
314400,2014,85,354
314400,2015,95,363
314400,2016,101,339
314400,2017,104,368
314400,2018,122,359
314400,2019,120,361
314410,2012,82,236
314410,2013,0,251
314410,2014,93,233
314410,2015,94,229
314410,2016,89,267
314410,2017,114,263
314410,2018,98,266
314410,2019,114,263
314420,2012,6,34
314420,2013,0,29
314420,2014,5,27
314420,2015,4,28
314420,2016,6,25
314420,2017,2,23
314420,2018,3,24
314420,2019,14,40
314430,2012,22,493
314430,2013,0,525
314430,2014,60,566
314430,2015,41,536
314430,2016,42,468
314430,2017,31,458
314430,2018,84,493
314430,2019,112,475
314435,2012,12,92
314435,2013,0,97
314435,2014,7,116
314435,2015,17,113
314435,2016,18,102
314435,2017,11,84
314435,2018,18,97
314435,2019,27,118
314437,2012,7,51
314437,2013,0,37
314437,2014,9,48
314437,2015,3,40
314437,2016,7,47
314437,2017,12,48
314437,2018,11,41
314437,2019,13,37
314440,2012,8,37
314440,2013,0,28
314440,2014,10,42
314440,2015,5,31
314440,2016,8,39
314440,2017,12,42
314440,2018,11,43
314440,2019,14,34
314450,2012,15,81
314450,2013,0,83
314450,2014,15,66
314450,2015,21,82
314450,2016,14,74
314450,2017,13,84
314450,2018,11,70
314450,2019,25,73
314460,2012,58,273
314460,2013,0,268
314460,2014,68,341
314460,2015,62,299
314460,2016,69,251
314460,2017,77,290
314460,2018,63,260
314460,2019,80,258
314465,2012,8,114
314465,2013,0,110
314465,2014,11,106
314465,2015,12,111
314465,2016,12,84
314465,2017,22,94
314465,2018,10,99
314465,2019,9,113
314467,2012,16,48
314467,2013,0,45
314467,2014,17,44
314467,2015,16,54
314467,2016,6,41
314467,2017,18,53
314467,2018,17,47
314467,2019,23,51
314470,2012,28,224
314470,2013,0,228
314470,2014,38,238
314470,2015,34,237
314470,2016,44,242
314470,2017,44,230
314470,2018,48,215
314470,2019,41,191
314480,2012,247,1312
314480,2013,0,1330
314480,2014,327,1390
314480,2015,318,1512
314480,2016,274,1381
314480,2017,332,1476
314480,2018,308,1480
314480,2019,326,1411
314490,2012,3,25
314490,2013,0,38
314490,2014,4,41
314490,2015,5,47
314490,2016,3,46
314490,2017,4,34
314490,2018,6,38
314490,2019,5,33
314500,2012,43,173
314500,2013,0,178
314500,2014,49,166
314500,2015,57,194
314500,2016,44,171
314500,2017,60,176
314500,2018,48,193
314500,2019,55,213
314505,2012,8,88
314505,2013,0,107
314505,2014,11,105
314505,2015,13,73
314505,2016,10,100
314505,2017,14,101
314505,2018,17,89
314505,2019,19,98
314510,2012,74,221
314510,2013,0,208
314510,2014,55,177
314510,2015,74,227
314510,2016,71,207
314510,2017,94,244
314510,2018,88,218
314510,2019,83,223
314520,2012,223,1320
314520,2013,0,1311
314520,2014,249,1395
314520,2015,271,1461
314520,2016,296,1446
314520,2017,311,1571
314520,2018,391,1790
314520,2019,408,1828
314530,2012,59,468
314530,2013,0,404
314530,2014,73,421
314530,2015,65,353
314530,2016,59,363
314530,2017,67,395
314530,2018,63,420
314530,2019,77,394
314535,2012,16,102
314535,2013,0,129
314535,2014,15,125
314535,2015,12,134
314535,2016,15,127
314535,2017,11,115
314535,2018,22,148
314535,2019,19,139
314537,2012,13,67
314537,2013,0,66
314537,2014,9,49
314537,2015,9,62
314537,2016,6,48
314537,2017,10,70
314537,2018,10,55
314537,2019,10,46
314540,2012,3,19
314540,2013,0,16
314540,2014,5,19
314540,2015,4,12
314540,2016,3,17
314540,2017,2,11
314540,2018,2,15
314540,2019,2,18
314545,2012,16,84
314545,2013,0,85
314545,2014,9,74
314545,2015,17,79
314545,2016,12,70
314545,2017,6,69
314545,2018,13,72
314545,2019,20,82
314550,2012,10,27
314550,2013,0,26
314550,2014,11,31
314550,2015,3,25
314550,2016,8,32
314550,2017,9,31
314550,2018,9,27
314550,2019,6,34
314560,2012,84,423
314560,2013,0,434
314560,2014,85,424
314560,2015,92,431
314560,2016,80,425
314560,2017,106,388
314560,2018,102,437
314560,2019,101,441
314570,2012,5,16
314570,2013,0,13
314570,2014,4,16
314570,2015,2,12
314570,2016,9,22
314570,2017,2,12
314570,2018,7,22
314570,2019,5,17
314580,2012,6,31
314580,2013,0,27
314580,2014,7,24
314580,2015,7,30
314580,2016,4,34
314580,2017,4,35
314580,2018,4,34
314580,2019,3,26
314585,2012,12,67
314585,2013,0,50
314585,2014,16,65
314585,2015,9,80
314585,2016,13,47
314585,2017,10,52
314585,2018,16,67
314585,2019,8,51
314587,2012,21,111
314587,2013,0,101
314587,2014,30,121
314587,2015,58,115
314587,2016,81,134
314587,2017,74,120
314587,2018,36,109
314587,2019,34,110
314590,2012,105,533
314590,2013,0,522
314590,2014,155,556
314590,2015,148,543
314590,2016,167,563
314590,2017,159,528
314590,2018,152,486
314590,2019,175,551
314600,2012,87,326
314600,2013,0,303
314600,2014,96,343
314600,2015,83,306
314600,2016,87,330
314600,2017,98,383
314600,2018,101,304
314600,2019,102,328
314610,2012,139,896
314610,2013,0,882
314610,2014,173,946
314610,2015,183,911
314610,2016,170,868
314610,2017,170,854
314610,2018,183,871
314610,2019,184,768
314620,2012,16,106
314620,2013,0,79
314620,2014,11,72
314620,2015,22,111
314620,2016,16,101
314620,2017,10,104
314620,2018,17,86
314620,2019,19,89
314625,2012,13,86
314625,2013,0,80
314625,2014,20,99
314625,2015,10,80
314625,2016,11,74
314625,2017,8,80
314625,2018,14,67
314625,2019,10,60
314630,2012,24,283
314630,2013,0,284
314630,2014,19,250
314630,2015,27,256
314630,2016,30,273
314630,2017,36,250
314630,2018,43,274
314630,2019,33,239
314640,2012,9,43
314640,2013,0,32
314640,2014,2,32
314640,2015,7,35
314640,2016,8,50
314640,2017,5,27
314640,2018,10,38
314640,2019,12,34
314650,2012,21,86
314650,2013,0,62
314650,2014,25,80
314650,2015,18,77
314650,2016,22,89
314650,2017,23,87
314650,2018,19,80
314650,2019,38,106
314655,2012,7,63
314655,2013,0,70
314655,2014,4,71
314655,2015,15,68
314655,2016,15,55
314655,2017,9,62
314655,2018,16,60
314655,2019,6,57
314660,2012,2,18
314660,2013,0,14
314660,2014,3,17
314660,2015,2,12
314660,2016,2,22
314660,2017,4,13
314660,2018,5,13
314660,2019,3,12
314670,2012,11,48
314670,2013,0,46
314670,2014,15,58
314670,2015,8,58
314670,2016,22,56
314670,2017,12,65
314670,2018,7,37
314670,2019,17,56
314675,2012,5,74
314675,2013,0,59
314675,2014,8,76
314675,2015,11,71
314675,2016,4,61
314675,2017,3,82
314675,2018,3,83
314675,2019,5,73
314690,2012,30,173
314690,2013,0,193
314690,2014,28,188
314690,2015,32,193
314690,2016,26,167
314690,2017,24,177
314690,2018,34,185
314690,2019,27,168
314700,2012,162,1279
314700,2013,0,1224
314700,2014,280,1330
314700,2015,295,1384
314700,2016,282,1304
314700,2017,321,1387
314700,2018,311,1439
314700,2019,323,1448
314710,2012,202,1076
314710,2013,0,1122
314710,2014,222,1201
314710,2015,227,1196
314710,2016,219,1118
314710,2017,216,1138
314710,2018,251,1161
314710,2019,249,1115
314720,2012,50,244
314720,2013,0,243
314720,2014,55,237
314720,2015,58,246
314720,2016,55,246
314720,2017,64,270
314720,2018,82,284
314720,2019,84,250
314730,2012,56,213
314730,2013,0,245
314730,2014,37,236
314730,2015,50,191
314730,2016,65,195
314730,2017,50,210
314730,2018,61,214
314730,2019,64,197
314740,2012,32,274
314740,2013,0,341
314740,2014,30,283
314740,2015,40,327
314740,2016,45,274
314740,2017,49,305
314740,2018,53,285
314740,2019,60,343
314750,2012,3,12
314750,2013,0,16
314750,2014,3,19
314750,2015,2,15
314750,2016,3,13
314750,2017,2,13
314750,2018,2,17
314750,2019,5,11
314760,2012,46,201
314760,2013,0,177
314760,2014,24,163
314760,2015,44,193
314760,2016,52,187
314760,2017,52,196
314760,2018,56,207
314760,2019,58,189
314770,2012,17,70
314770,2013,0,59
314770,2014,2,65
314770,2015,6,61
314770,2016,12,52
314770,2017,15,64
314770,2018,19,67
314770,2019,18,56
314780,2012,6,14
314780,2013,0,20
314780,2014,6,25
314780,2015,7,19
314780,2016,3,13
314780,2017,9,21
314780,2018,9,21
314780,2019,4,11
314790,2012,247,1534
314790,2013,0,1387
314790,2014,199,1477
314790,2015,168,1417
314790,2016,235,1417
314790,2017,231,1487
314790,2018,263,1480
314790,2019,263,1374
314795,2012,9,68
314795,2013,0,56
314795,2014,13,53
314795,2015,11,57
314795,2016,10,64
314795,2017,9,50
314795,2018,12,49
314795,2019,9,56
314800,2012,319,1677
314800,2013,0,1690
314800,2014,398,1843
314800,2015,351,1904
314800,2016,403,1781
314800,2017,429,1897
314800,2018,507,1967
314800,2019,452,1852
314810,2012,248,1186
314810,2013,0,1241
314810,2014,260,1222
314810,2015,300,1252
314810,2016,341,1204
314810,2017,346,1286
314810,2018,352,1296
314810,2019,390,1325
314820,2012,4,56
314820,2013,0,40
314820,2014,5,65
314820,2015,2,48
314820,2016,13,49
314820,2017,9,42
314820,2018,7,33
314820,2019,10,30
314830,2012,19,86
314830,2013,0,93
314830,2014,28,98
314830,2015,20,87
314830,2016,28,89
314830,2017,23,78
314830,2018,25,106
314830,2019,33,104
314840,2012,6,49
314840,2013,0,57
314840,2014,7,41
314840,2015,6,56
314840,2016,6,43
314840,2017,14,50
314840,2018,9,64
314840,2019,4,41
314850,2012,9,93
314850,2013,0,106
314850,2014,14,84
314850,2015,5,80
314850,2016,15,85
314850,2017,16,86
314850,2018,6,82
314850,2019,15,87
314860,2012,25,240
314860,2013,0,148
314860,2014,35,200
314860,2015,42,212
314860,2016,27,208
314860,2017,18,208
314860,2018,46,222
314860,2019,41,230
314870,2012,23,333
314870,2013,0,355
314870,2014,6,337
314870,2015,2,360
314870,2016,5,308
314870,2017,3,299
314870,2018,7,318
314870,2019,2,326
314875,2012,17,111
314875,2013,0,101
314875,2014,14,87
314875,2015,43,91
314875,2016,43,87
314875,2017,58,104
314875,2018,26,108
314875,2019,36,111
314880,2012,11,37
314880,2013,0,37
314880,2014,11,42
314880,2015,6,30
314880,2016,6,35
314880,2017,7,31
314880,2018,8,30
314880,2019,7,21
314890,2012,8,40
314890,2013,0,30
314890,2014,4,34
314890,2015,5,38
314890,2016,12,34
314890,2017,10,37
314890,2018,4,37
314890,2019,10,29
314900,2012,2,27
314900,2013,0,31
314900,2014,7,27
314900,2015,27,39
314900,2016,18,34
314900,2017,21,29
314900,2018,11,29
314900,2019,7,32
314910,2012,28,125
314910,2013,0,117
314910,2014,29,132
314910,2015,32,122
314910,2016,27,130
314910,2017,37,154
314910,2018,26,124
314910,2019,33,128
314915,2012,19,141
314915,2013,0,131
314915,2014,29,150
314915,2015,22,118
314915,2016,14,118
314915,2017,26,122
314915,2018,26,110
314915,2019,25,124
314920,2012,5,31
314920,2013,0,30
314920,2014,5,31
314920,2015,9,27
314920,2016,13,43
314920,2017,9,33
314920,2018,11,30
314920,2019,8,25
314930,2012,178,849
314930,2013,0,746
314930,2014,201,819
314930,2015,217,851
314930,2016,262,834
314930,2017,209,770
314930,2018,300,828
314930,2019,228,732
314940,2012,1,18
314940,2013,0,15
314940,2014,6,19
314940,2015,1,17
314940,2016,3,13
314940,2017,1,5
314940,2018,0,19
314940,2019,5,16
314950,2012,3,30
314950,2013,0,39
314950,2014,5,32
314950,2015,8,50
314950,2016,9,46
314950,2017,10,27
314950,2018,7,36
314950,2019,8,39
314960,2012,11,51
314960,2013,0,49
314960,2014,5,50
314960,2015,7,54
314960,2016,10,42
314960,2017,11,42
314960,2018,11,44
314960,2019,11,41
314970,2012,24,136
314970,2013,0,164
314970,2014,28,167
314970,2015,28,145
314970,2016,23,157
314970,2017,33,139
314970,2018,34,188
314970,2019,34,171
314980,2012,24,173
314980,2013,0,204
314980,2014,38,177
314980,2015,42,178
314980,2016,35,196
314980,2017,53,203
314980,2018,58,233
314980,2019,56,235
314990,2012,48,167
314990,2013,0,212
314990,2014,80,245
314990,2015,66,218
314990,2016,49,189
314990,2017,60,176
314990,2018,64,193
314990,2019,59,199
314995,2012,12,122
314995,2013,0,96
314995,2014,12,87
314995,2015,17,100
314995,2016,15,98
314995,2017,14,113
314995,2018,23,111
314995,2019,27,108
315000,2012,7,33
315000,2013,0,32
315000,2014,7,50
315000,2015,6,49
315000,2016,7,52
315000,2017,10,54
315000,2018,6,42
315000,2019,8,53
315010,2012,4,19
315010,2013,0,26
315010,2014,8,28
315010,2015,3,27
315010,2016,10,31
315010,2017,4,16
315010,2018,5,22
315010,2019,2,21
315015,2012,24,126
315015,2013,0,125
315015,2014,23,124
315015,2015,20,130
315015,2016,32,147
315015,2017,27,127
315015,2018,35,111
315015,2019,38,129
315020,2012,7,54
315020,2013,0,50
315020,2014,11,50
315020,2015,5,49
315020,2016,6,54
315020,2017,9,43
315020,2018,5,64
315020,2019,13,63
315030,2012,3,51
315030,2013,0,33
315030,2014,9,48
315030,2015,5,35
315030,2016,5,42
315030,2017,9,49
315030,2018,15,51
315030,2019,10,44
315040,2012,8,43
315040,2013,0,40
315040,2014,4,39
315040,2015,8,53
315040,2016,4,52
315040,2017,13,53
315040,2018,9,50
315040,2019,6,39
315050,2012,13,76
315050,2013,0,73
315050,2014,20,71
315050,2015,14,69
315050,2016,20,69
315050,2017,13,67
315050,2018,13,56
315050,2019,17,72
315053,2012,3,41
315053,2013,0,63
315053,2014,9,48
315053,2015,11,60
315053,2016,9,56
315053,2017,14,66
315053,2018,4,53
315053,2019,19,59
315057,2012,7,68
315057,2013,0,80
315057,2014,9,104
315057,2015,9,97
315057,2016,19,85
315057,2017,28,112
315057,2018,26,91
315057,2019,25,98
315060,2012,9,45
315060,2013,0,64
315060,2014,6,37
315060,2015,9,49
315060,2016,10,65
315060,2017,9,54
315060,2018,14,59
315060,2019,10,67
315070,2012,15,67
315070,2013,0,67
315070,2014,9,68
315070,2015,26,82
315070,2016,24,95
315070,2017,32,91
315070,2018,35,100
315070,2019,23,71
315080,2012,21,139
315080,2013,0,160
315080,2014,32,158
315080,2015,20,150
315080,2016,30,149
315080,2017,33,151
315080,2018,37,158
315080,2019,23,148
315090,2012,21,77
315090,2013,0,51
315090,2014,12,64
315090,2015,16,64
315090,2016,11,41
315090,2017,16,62
315090,2018,13,60
315090,2019,19,64
315100,2012,21,110
315100,2013,0,122
315100,2014,34,105
315100,2015,30,106
315100,2016,44,131
315100,2017,27,101
315100,2018,35,104
315100,2019,32,123
315110,2012,18,144
315110,2013,0,137
315110,2014,76,175
315110,2015,46,146
315110,2016,46,142
315110,2017,62,168
315110,2018,57,166
315110,2019,68,163
315120,2012,156,812
315120,2013,0,839
315120,2014,216,910
315120,2015,219,875
315120,2016,179,763
315120,2017,219,849
315120,2018,221,852
315120,2019,185,757
315130,2012,36,143
315130,2013,0,149
315130,2014,34,131
315130,2015,39,127
315130,2016,36,120
315130,2017,45,119
315130,2018,43,123
315130,2019,51,123
315140,2012,80,352
315140,2013,0,337
315140,2014,78,309
315140,2015,93,365
315140,2016,85,330
315140,2017,93,348
315140,2018,99,343
315140,2019,106,337
315150,2012,70,380
315150,2013,0,388
315150,2014,70,371
315150,2015,84,399
315150,2016,95,383
315150,2017,97,433
315150,2018,82,405
315150,2019,130,437
315160,2012,43,167
315160,2013,0,120
315160,2014,48,150
315160,2015,50,152
315160,2016,36,126
315160,2017,48,128
315160,2018,52,136
315160,2019,38,130
315170,2012,48,177
315170,2013,0,158
315170,2014,38,155
315170,2015,41,153
315170,2016,47,178
315170,2017,50,163
315170,2018,52,160
315170,2019,48,176
315180,2012,413,2020
315180,2013,0,1970
315180,2014,446,2021
315180,2015,503,2069
315180,2016,502,1873
315180,2017,535,1934
315180,2018,532,1899
315180,2019,530,1904
315190,2012,22,113
315190,2013,0,89
315190,2014,34,86
315190,2015,31,107
315190,2016,19,75
315190,2017,23,71
315190,2018,38,112
315190,2019,29,86
315200,2012,47,406
315200,2013,0,411
315200,2014,48,437
315200,2015,47,436
315200,2016,56,422
315200,2017,51,410
315200,2018,59,440
315200,2019,65,429
315210,2012,142,706
315210,2013,0,652
315210,2014,131,692
315210,2015,130,695
315210,2016,130,712
315210,2017,171,741
315210,2018,142,662
315210,2019,169,714
315213,2012,8,59
315213,2013,0,58
315213,2014,9,58
315213,2015,10,62
315213,2016,13,57
315213,2017,12,58
315213,2018,7,47
315213,2019,21,68
315217,2012,5,129
315217,2013,0,149
315217,2014,21,140
315217,2015,15,156
315217,2016,21,139
315217,2017,17,147
315217,2018,3,148
315217,2019,7,160
315220,2012,70,487
315220,2013,0,473
315220,2014,90,525
315220,2015,78,436
315220,2016,84,446
315220,2017,84,432
315220,2018,103,501
315220,2019,114,457
315230,2012,19,106
315230,2013,0,86
315230,2014,24,110
315230,2015,24,105
315230,2016,17,82
315230,2017,19,103
315230,2018,31,99
315230,2019,23,91
315240,2012,36,199
315240,2013,0,185
315240,2014,27,194
315240,2015,19,161
315240,2016,21,158
315240,2017,26,153
315240,2018,24,169
315240,2019,26,176
315250,2012,383,1835
315250,2013,0,1885
315250,2014,467,1971
315250,2015,488,2029
315250,2016,463,1819
315250,2017,495,1947
315250,2018,509,1917
315250,2019,481,1920
315260,2012,15,64
315260,2013,0,81
315260,2014,17,64
315260,2015,27,66
315260,2016,29,70
315260,2017,27,64
315260,2018,29,77
315260,2019,28,65
315270,2012,9,81
315270,2013,0,110
315270,2014,19,93
315270,2015,22,93
315270,2016,14,73
315270,2017,18,78
315270,2018,19,84
315270,2019,16,76
315280,2012,97,325
315280,2013,0,328
315280,2014,136,335
315280,2015,161,382
315280,2016,155,371
315280,2017,144,364
315280,2018,135,364
315280,2019,111,301
315290,2012,17,91
315290,2013,0,86
315290,2014,17,84
315290,2015,15,86
315290,2016,21,77
315290,2017,18,80
315290,2018,18,65
315290,2019,18,69
315300,2012,10,40
315300,2013,0,26
315300,2014,11,40
315300,2015,12,38
315300,2016,11,41
315300,2017,16,51
315300,2018,12,42
315300,2019,12,41
315310,2012,9,51
315310,2013,0,40
315310,2014,8,41
315310,2015,11,58
315310,2016,10,40
315310,2017,12,48
315310,2018,13,50
315310,2019,9,32
315320,2012,6,35
315320,2013,0,39
315320,2014,6,35
315320,2015,9,33
315320,2016,3,28
315320,2017,7,40
315320,2018,9,36
315320,2019,11,41
315330,2012,5,47
315330,2013,0,36
315330,2014,5,55
315330,2015,8,45
315330,2016,3,37
315330,2017,6,45
315330,2018,6,35
315330,2019,7,42
315340,2012,33,193
315340,2013,0,189
315340,2014,33,190
315340,2015,30,200
315340,2016,31,182
315340,2017,43,198
315340,2018,44,195
315340,2019,49,173
315350,2012,21,101
315350,2013,0,113
315350,2014,22,116
315350,2015,34,103
315350,2016,22,98
315350,2017,38,101
315350,2018,26,94
315350,2019,28,123
315360,2012,21,140
315360,2013,0,145
315360,2014,22,156
315360,2015,26,182
315360,2016,20,136
315360,2017,25,126
315360,2018,29,158
315360,2019,25,135
315370,2012,2,32
315370,2013,0,32
315370,2014,1,35
315370,2015,1,35
315370,2016,0,22
315370,2017,2,34
315370,2018,6,32
315370,2019,8,33
315380,2012,0,12
315380,2013,0,15
315380,2014,3,8
315380,2015,6,13
315380,2016,3,19
315380,2017,3,11
315380,2018,6,14
315380,2019,4,20
315390,2012,31,199
315390,2013,0,225
315390,2014,32,227
315390,2015,27,180
315390,2016,46,208
315390,2017,39,197
315390,2018,48,179
315390,2019,31,187
315400,2012,39,234
315400,2013,0,222
315400,2014,69,275
315400,2015,63,260
315400,2016,46,213
315400,2017,73,270
315400,2018,74,258
315400,2019,88,269
315410,2012,12,85
315410,2013,0,95
315410,2014,28,99
315410,2015,23,104
315410,2016,27,85
315410,2017,30,98
315410,2018,25,86
315410,2019,30,87
315415,2012,18,106
315415,2013,0,84
315415,2014,18,118
315415,2015,19,81
315415,2016,15,95
315415,2017,21,104
315415,2018,23,104
315415,2019,37,135
315420,2012,18,147
315420,2013,0,139
315420,2014,25,148
315420,2015,18,128
315420,2016,21,112
315420,2017,25,114
315420,2018,25,99
315420,2019,13,89
315430,2012,60,223
315430,2013,0,185
315430,2014,68,221
315430,2015,62,219
315430,2016,52,188
315430,2017,62,205
315430,2018,71,225
315430,2019,71,210
315440,2012,7,48
315440,2013,0,53
315440,2014,9,53
315440,2015,5,52
315440,2016,12,40
315440,2017,9,52
315440,2018,8,42
315440,2019,20,60
315445,2012,12,116
315445,2013,0,70
315445,2014,6,75
315445,2015,11,81
315445,2016,11,72
315445,2017,18,75
315445,2018,12,67
315445,2019,22,84
315450,2012,18,127
315450,2013,0,127
315450,2014,18,130
315450,2015,12,118
315450,2016,17,114
315450,2017,16,104
315450,2018,17,111
315450,2019,27,130
315460,2012,682,4739
315460,2013,0,4812
315460,2014,685,4950
315460,2015,629,5220
315460,2016,729,4893
315460,2017,762,4833
315460,2018,703,4616
315460,2019,698,4486
315470,2012,14,40
315470,2013,0,33
315470,2014,14,48
315470,2015,8,38
315470,2016,15,48
315470,2017,15,41
315470,2018,11,41
315470,2019,16,40
315480,2012,23,146
315480,2013,0,127
315480,2014,29,129
315480,2015,17,122
315480,2016,29,138
315480,2017,30,148
315480,2018,34,126
315480,2019,32,123
315490,2012,26,176
315490,2013,0,183
315490,2014,31,174
315490,2015,22,159
315490,2016,23,144
315490,2017,35,143
315490,2018,35,142
315490,2019,38,156
315500,2012,2,19
315500,2013,0,18
315500,2014,4,19
315500,2015,2,15
315500,2016,5,23
315500,2017,3,14
315500,2018,6,21
315500,2019,3,28
315510,2012,4,64
315510,2013,0,71
315510,2014,4,57
315510,2015,5,57
315510,2016,1,43
315510,2017,3,66
315510,2018,5,61
315510,2019,2,63
315520,2012,5,23
315520,2013,0,35
315520,2014,7,40
315520,2015,9,37
315520,2016,11,32
315520,2017,2,25
315520,2018,12,39
315520,2019,9,45
