CODMUNRES,Ano,Qtd_Total,Pop
220323,2018,79,4939
220323,2019,71,4954
220327,2012,80,5045
220327,2013,78,5068
220327,2014,70,5092
220327,2015,69,5119
220327,2016,71,5186
220327,2017,73,5289
220327,2018,80,5316
220327,2019,93,5343
220325,2012,74,4323
220325,2013,63,4339
220325,2014,59,4355
220325,2015,75,4373
220325,2016,51,4390
220325,2017,68,4407
220325,2018,65,4425
220325,2019,70,4443
220330,2012,185,13650
220330,2013,187,13672
220330,2014,205,13695
220330,2015,209,13720
220330,2016,222,13744
220330,2017,264,13767
220330,2018,260,13793
220330,2019,267,13817
220335,2012,100,6878
220335,2013,96,6896
220335,2014,84,6914
220335,2015,101,6934
220335,2016,98,6953
220335,2017,96,6971
220335,2018,100,6992
220335,2019,105,7011
220340,2012,74,6770
220340,2013,89,6788
220340,2014,83,6805
220340,2015,75,6826
220340,2016,92,6845
220340,2017,72,6864
220340,2018,79,6884
220340,2019,76,6904
220345,2012,100,9488
220345,2013,87,9497
220345,2014,94,9506
220345,2015,92,9516
220345,2016,77,9526
220345,2017,75,9536
220345,2018,83,9546
220345,2019,94,9556
220342,2012,66,4363
220342,2013,48,4362
220342,2014,55,4361
220342,2015,54,4360
220342,2016,52,4358
220342,2017,59,4357
220342,2018,66,4356
220342,2019,44,4355
220350,2012,177,14794
220350,2013,155,14768
220350,2014,165,14743
220350,2015,165,14713
220350,2016,150,14686
220350,2017,155,14659
220350,2018,167,14630
220350,2019,153,14602
220360,2012,56,4811
220360,2013,50,4825
220360,2014,51,4839
220360,2015,50,4855
220360,2016,50,4870
220360,2017,46,4884
220360,2018,47,4900
220360,2019,53,4915
220370,2012,594,38935
220370,2013,649,39043
220370,2014,691,39149
220370,2015,635,39271
220370,2016,651,39386
220370,2017,649,39498
220370,2018,667,39621
220370,2019,619,39737
220375,2012,58,5223
220375,2013,82,5234
220375,2014,72,5245
220375,2015,65,5258
220375,2016,63,5270
220375,2017,77,5282
220375,2018,89,5295
220375,2019,90,5307
220380,2012,70,4468
220380,2013,52,4468
220380,2014,42,4467
220380,2015,56,4466
220380,2016,70,4465
220380,2017,62,4464
220380,2018,55,4464
220380,2019,60,4463
220385,2012,27,2545
220385,2013,27,2547
220385,2014,30,2549
220385,2015,19,2551
220385,2016,17,2552
220385,2017,28,2554
220385,2018,23,2556
220385,2019,23,2558
220390,2012,916,59282
220390,2013,834,59370
220390,2014,1004,59456
220390,2015,1011,59556
220390,2016,936,59649
220390,2017,918,59741
220390,2018,968,59840
220390,2019,903,59935
220400,2012,67,5357
220400,2013,47,5356
220400,2014,51,5355
220400,2015,58,5353
220400,2016,60,5352
220400,2017,58,5351
220400,2018,69,5349
220400,2019,58,5348
220410,2012,56,4525
220410,2013,60,4501
220410,2014,61,4478
220410,2015,58,4451
220410,2016,64,4425
220410,2017,53,4400
220410,2018,71,4373
220410,2019,64,4348
220415,2012,42,2988
220415,2013,41,3005
220415,2014,50,3095
220415,2015,39,3113
220415,2016,29,3130
220415,2017,35,3147
220415,2018,36,3166
220415,2019,24,3184
220420,2012,105,8928
220420,2013,95,8980
220420,2014,124,9032
220420,2015,127,9091
220420,2016,88,9147
220420,2017,97,9202
220420,2018,94,9262
220420,2019,86,9319
220430,2012,172,11463
220430,2013,139,11495
220430,2014,153,11527
220430,2015,174,11486
220430,2016,146,11520
220430,2017,119,11554
220430,2018,141,11590
220430,2019,137,11625
220435,2012,82,5313
220435,2013,75,5330
220435,2014,69,5348
220435,2015,87,5368
220435,2016,72,5386
220435,2017,88,5404
220435,2018,83,5424
220435,2019,83,5442
220440,2012,182,10660
220440,2013,189,10664
220440,2014,186,10668
220440,2015,168,10673
220440,2016,185,10677
220440,2017,204,10681
220440,2018,177,10686
220440,2019,201,10690
220450,2012,179,10509
220450,2013,160,10508
220450,2014,186,10506
220450,2015,156,10505
220450,2016,171,10503
220450,2017,190,10502
220450,2018,161,10500
220450,2019,176,10499
220455,2012,70,4520
220455,2013,67,4526
220455,2014,59,4531
220455,2015,87,4538
220455,2016,72,4544
220455,2017,84,4549
220455,2018,69,4556
220455,2019,67,4562
220460,2012,45,3865
220460,2013,51,3867
220460,2014,50,3868
220460,2015,56,3870
220460,2016,47,3872
220460,2017,41,3873
220460,2018,42,3875
220460,2019,44,3877
220465,2012,122,9201
220465,2013,148,9231
220465,2014,153,9261
220465,2015,133,9295
220465,2016,139,9328
220465,2017,164,9359
220465,2018,162,9394
220465,2019,138,9426
220470,2012,205,15226
220470,2013,202,15237
220470,2014,201,15248
220470,2015,219,15261
220470,2016,191,15272
220470,2017,184,15284
220470,2018,158,15296
220470,2019,173,15308
220480,2012,114,9615
220480,2013,130,9641
220480,2014,124,9667
220480,2015,132,9697
220480,2016,107,9725
220480,2017,111,9752
220480,2018,122,9782
220480,2019,132,9811
220490,2012,128,8457
220490,2013,115,8474
220490,2014,126,8490
220490,2015,126,8508
220490,2016,111,8525
220490,2017,124,8532
220490,2018,118,8551
220490,2019,98,8549
220500,2012,95,11426
220500,2013,115,11447
220500,2014,106,11467
220500,2015,133,11491
220500,2016,111,11513
220500,2017,118,11483
220500,2018,128,11507
220500,2019,118,11530
220510,2012,153,10954
220510,2013,150,10963
220510,2014,121,10971
220510,2015,134,10981
220510,2016,136,10991
220510,2017,139,11000
220510,2018,127,11010
220510,2019,143,11019
220515,2012,96,5830
220515,2013,84,5819
220515,2014,76,5808
220515,2015,82,5795
220515,2016,77,5783
220515,2017,55,5766
220515,2018,64,5753
220515,2019,64,5741
220520,2012,315,18625
220520,2013,285,18689
220520,2014,329,18753
220520,2015,238,18826
220520,2016,270,18894
220520,2017,272,18962
220520,2018,299,19035
220520,2019,292,19104
220525,2012,48,4435
220525,2013,61,4444
220525,2014,61,4453
220525,2015,42,4464
220525,2016,39,4474
220525,2017,54,4483
220525,2018,46,4494
220525,2019,47,4504
220527,2012,66,4792
220527,2013,55,4801
220527,2014,59,4811
220527,2015,50,4822
220527,2016,48,4833
220527,2017,46,4843
220527,2018,59,4855
220527,2019,49,4865
220530,2012,56,4484
220530,2013,62,4480
220530,2014,87,4476
220530,2015,50,4471
220530,2016,73,4466
220530,2017,66,4461
220530,2018,64,4457
220530,2019,60,4452
220535,2012,44,3025
220535,2013,38,3023
220535,2014,38,3020
220535,2015,39,3018
220535,2016,42,3015
220535,2017,36,3013
220535,2018,44,3010
220535,2019,40,3008
220540,2012,211,14198
220540,2013,184,14219
220540,2014,202,14240
220540,2015,188,14264
220540,2016,195,14286
220540,2017,222,14308
220540,2018,227,14332
220540,2019,221,14354
220545,2012,83,5277
220545,2013,78,5299
220545,2014,81,5321
220545,2015,81,5346
220545,2016,83,5370
220545,2017,82,5393
220545,2018,82,5419
220545,2019,77,5443
220550,2012,596,38278
220550,2013,482,38403
220550,2014,566,38526
220550,2015,633,38668
220550,2016,558,38800
220550,2017,617,38931
220550,2018,636,39072
220550,2019,624,39208
220551,2012,75,4886
220551,2013,66,4893
220551,2014,72,4899
220551,2015,59,5451
220551,2016,57,5458
220551,2017,47,5465
220551,2018,56,5472
220551,2019,54,5478
220552,2012,60,5533
220552,2013,97,5545
220552,2014,69,5558
220552,2015,71,5572
220552,2016,76,5586
220552,2017,96,5599
220552,2018,91,5614
220552,2019,88,5627
220553,2012,71,4659
220553,2013,74,4673
220553,2014,62,4687
220553,2015,69,4703
220553,2016,64,4717
220553,2017,64,4732
220553,2018,77,4748
220553,2019,90,4763
220555,2012,122,8285
220555,2013,119,8319
220555,2014,125,8353
220555,2015,120,8392
220555,2016,113,8429
220555,2017,116,8465
220555,2018,120,8504
220555,2019,112,8542
220557,2012,61,6621
220557,2013,88,6639
220557,2014,74,6657
220557,2015,78,6678
220557,2016,71,6698
220557,2017,73,6717
220557,2018,78,6738
220557,2019,91,6758
220556,2012,70,4635
220556,2013,65,4637
220556,2014,72,4638
220556,2015,78,4647
220556,2016,65,4649
220556,2017,67,4651
220556,2018,83,4653
220556,2019,63,4655
220558,2012,61,3982
220558,2013,62,3993
220558,2014,66,4004
220558,2015,54,4017
220558,2016,56,4028
220558,2017,67,4040
220558,2018,64,4052
220558,2019,62,4064
220559,2012,38,5019
220559,2013,46,5040
220559,2014,71,5061
220559,2015,62,5085
220559,2016,66,5107
220559,2017,53,5130
220559,2018,50,5154
220559,2019,50,5177
220554,2012,26,2751
220554,2013,42,2763
220554,2014,36,2776
220554,2015,44,2790
220554,2016,50,2804
220554,2017,31,2817
220554,2018,40,2831
220554,2019,35,2845
220560,2012,61,5379
220560,2013,47,5368
220560,2014,72,5357
220560,2015,59,5344
220560,2016,57,5332
220560,2017,79,5320
220560,2018,58,5307
220560,2019,70,5295
220570,2012,411,29391
220570,2013,430,29514
220570,2014,449,29636
220570,2015,437,29776
220570,2016,439,29908
220570,2017,409,30037
220570,2018,467,30177
220570,2019,509,30311
220580,2012,420,25354
220580,2013,388,25372
220580,2014,399,25389
220580,2015,400,25409
220580,2016,343,25428
220580,2017,395,25447
220580,2018,365,25467
220580,2019,331,25486
220585,2012,127,8079
220585,2013,132,8110
220585,2014,145,8141
220585,2015,153,8176
220585,2016,112,8209
220585,2017,131,8241
220585,2018,130,8276
220585,2019,113,8310
220590,2012,59,5340
220590,2013,67,5341
220590,2014,73,5343
220590,2015,68,5344
220590,2016,75,5345
220590,2017,73,5347
220590,2018,70,5348
220590,2019,58,5349
220595,2012,132,8120
220595,2013,124,8169
220595,2014,142,8217
220595,2015,126,8280
220595,2016,122,8332
220595,2017,145,8383
220595,2018,135,8439
220595,2019,111,8492
220600,2012,56,4559
220600,2013,56,4557
220600,2014,51,4556
220600,2015,77,4554
220600,2016,53,4553
220600,2017,70,4552
220600,2018,63,4550
220600,2019,79,4549
220605,2012,75,6386
220605,2013,67,6393
220605,2014,44,6400
220605,2015,65,6408
220605,2016,71,6418
220605,2017,49,6425
220605,2018,55,6434
220605,2019,69,6441
220610,2012,182,10776
220610,2013,176,10797
220610,2014,179,10818
220610,2015,190,10843
220610,2016,152,10866
220610,2017,170,10888
220610,2018,192,10913
220610,2019,178,10936
220620,2012,573,33234
220620,2013,528,33304
220620,2014,526,33374
220620,2015,559,33454
220620,2016,514,33529
220620,2017,514,33603
220620,2018,542,33684
220620,2019,537,33760
220630,2012,18,1274
220630,2013,21,1270
220630,2014,16,1266
220630,2015,25,1262
220630,2016,16,1258
220630,2017,14,1254
220630,2018,20,1250
220630,2019,21,1246
220635,2012,84,6918
220635,2013,82,6913
220635,2014,57,6908
220635,2015,45,6631
220635,2016,55,6626
220635,2017,75,6623
220635,2018,91,6617
220635,2019,68,6613
220640,2012,141,10578
220640,2013,146,10577
220640,2014,130,10576
220640,2015,128,10576
220640,2016,134,10575
220640,2017,130,10575
220640,2018,128,10565
220640,2019,119,10564
220650,2012,100,7613
220650,2013,103,7631
220650,2014,104,7649
220650,2015,102,7670
220650,2016,82,7689
220650,2017,83,7708
220650,2018,103,7729
220650,2019,88,7749
220660,2012,152,10597
220660,2013,182,10599
220660,2014,170,10601
220660,2015,164,10604
220660,2016,172,10606
220660,2017,202,10608
220660,2018,188,10611
220660,2019,194,10613
220665,2012,77,4156
220665,2013,78,4153
220665,2014,60,4149
220665,2015,42,4145
220665,2016,71,4141
220665,2017,74,4137
220665,2018,64,4533
220665,2019,52,4532
220667,2012,99,6690
220667,2013,86,6704
220667,2014,88,6718
220667,2015,114,6734
220667,2016,117,6749
220667,2017,124,6764
220667,2018,103,6781
220667,2019,84,6796
220669,2012,95,8789
220669,2013,102,8839
220669,2014,93,8888
220669,2015,115,8944
220669,2016,110,8997
220669,2017,119,9049
220669,2018,110,9105
220669,2019,116,9159
220670,2012,95,7456
220670,2013,83,7440
220670,2014,78,7425
220670,2015,75,7407
220670,2016,76,7390
220670,2017,82,7373
220670,2018,107,7356
220670,2019,104,7339
220672,2012,147,8338
220672,2013,152,8369
220672,2014,165,8399
220672,2015,172,8435
220672,2016,159,8468
220672,2017,161,8501
220672,2018,156,8536
220672,2019,180,8570
220675,2012,58,4716
220675,2013,66,4737
220675,2014,65,4757
220675,2015,58,4781
220675,2016,47,4802
220675,2017,54,4824
220675,2018,63,4847
220675,2019,61,4870
220680,2012,146,8474
220680,2013,155,8503
220680,2014,157,8532
220680,2015,133,8565
220680,2016,171,8597
220680,2017,141,8627
220680,2018,144,8661
220680,2019,132,8692
220795,2012,62,4309
220795,2013,50,4318
220795,2014,57,4326
220795,2015,68,4336
220795,2016,62,4346
220795,2017,51,4355
220795,2018,46,4365
220795,2019,60,4374
220690,2012,67,6631
220690,2013,53,6622
220690,2014,77,6614
220690,2015,80,6604
220690,2016,70,6594
220690,2017,70,6585
220690,2018,75,6575
220690,2019,62,6565
220695,2012,42,3371
220695,2013,19,3385
220695,2014,19,3398
220695,2015,29,3413
220695,2016,39,2954
220695,2017,45,2966
220695,2018,37,2979
220695,2019,40,2991
220700,2012,419,36624
220700,2013,444,36679
220700,2014,452,36732
220700,2015,473,36794
220700,2016,429,36852
220700,2017,503,36909
220700,2018,495,36971
220700,2019,494,37029
220710 Olho D'Água,2012,0,2714
220710 Olho D'Água,2013,0,2725
220710 Olho D'Água,2014,0,2410
220710 Olho D'Água,2015,0,2420
220710 Olho D'Água,2016,0,2429
220710 Olho D'Água,2017,0,2439
220710 Olho D'Água,2018,0,2449
220710 Olho D'Água,2019,0,2459
220720,2012,80,6829
220720,2013,96,6834
220720,2014,68,6839
220720,2015,95,6845
220720,2016,88,6851
220720,2017,90,6856
220720,2018,103,6862
220720,2019,94,6868
220730,2012,49,4149
220730,2013,40,4147
220730,2014,64,4144
220730,2015,61,4141
220730,2016,77,4138
220730,2017,54,4135
220730,2018,59,4132
220730,2019,51,4129
220735,2012,19,3478
220735,2013,25,3492
220735,2014,25,3505
220735,2015,27,3333
220735,2016,28,3347
220735,2017,29,3361
220735,2018,31,3375
220735,2019,26,3389
220740,2012,67,5095
220740,2013,80,5088
220740,2014,76,5081
220740,2015,64,5073
220740,2016,76,5066
220740,2017,63,5058
220740,2018,77,5051
220740,2019,63,5043
220750,2012,204,14189
220750,2013,189,14236
220750,2014,219,14282
220750,2015,195,14335
220750,2016,205,14385
220750,2017,191,14435
220750,2018,203,14488
220750,2019,199,14539
220755,2012,34,4001
220755,2013,39,3993
220755,2014,42,3986
220755,2015,32,3977
220755,2016,31,3969
220755,2017,42,3962
220755,2018,55,3953
220755,2019,53,3945
220760,2012,159,10589
220760,2013,145,10616
220760,2014,166,10643
220760,2015,140,10674
220760,2016,166,10703
220760,2017,169,10731
220760,2018,175,10762
220760,2019,164,10791
220770,2012,2293,150154
220770,2013,2281,150545
220770,2014,2319,150931
220770,2015,2434,151378
220770,2016,2319,151796
220770,2017,2377,152207
220770,2018,2531,152653
220770,2019,2517,153078
220775,2012,71,4501
220775,2013,63,4511
220775,2014,82,4521
220775,2015,71,4532
220775,2016,55,4542
220775,2017,58,4553
220775,2018,61,4302
220775,2019,47,4313
220777,2012,72,6284
220777,2013,60,6298
220777,2014,49,6312
220777,2015,47,6327
220777,2016,56,6342
220777,2017,57,6362
220777,2018,57,6377
220777,2019,55,6392
220779 Pau D'Arco,2012,0,3896
220779 Pau D'Arco,2013,0,3916
220779 Pau D'Arco,2014,0,3935
220779 Pau D'Arco,2015,0,3958
220779 Pau D'Arco,2016,0,3979
220779 Pau D'Arco,2017,0,4000
220779 Pau D'Arco,2018,0,4023
220779 Pau D'Arco,2019,0,4045
220780,2012,318,20331
220780,2013,334,20361
220780,2014,327,20391
220780,2015,352,20425
220780,2016,331,20457
220780,2017,345,20456
220780,2018,377,20490
220780,2019,317,20523
220785,2012,41,3732
220785,2013,44,3724
220785,2014,42,3717
220785,2015,43,3709
220785,2016,42,3701
220785,2017,48,3693
220785,2018,50,3685
220785,2019,44,3677
220790,2012,548,38476
220790,2013,512,38511
220790,2014,555,38545
220790,2015,609,38585
220790,2016,515,38622
220790,2017,562,38665
220790,2018,565,38704
220790,2019,515,38742
220793,2012,37,2482
220793,2013,25,2489
220793,2014,27,2497
220793,2015,31,2505
220793,2016,25,2513
220793,2017,25,2520
220793,2018,27,2529
220793,2019,32,2536
220800,2012,1042,76712
220800,2013,1001,76915
220800,2014,1109,77114
220800,2015,1149,77344
220800,2016,1078,77560
220800,2017,1088,77772
220800,2018,1143,78002
220800,2019,1094,78222
220810,2012,165,12041
220810,2013,120,12052
220810,2014,116,12064
220810,2015,130,12077
220810,2016,132,12089
220810,2017,141,12101
220810,2018,137,12115
220810,2019,126,12127
220820,2012,255,18175
220820,2013,225,18209
220820,2014,206,18242
220820,2015,268,18280
220820,2016,237,18315
220820,2017,218,18351
220820,2018,236,18389
220820,2019,216,18425
220830,2012,445,28411
220830,2013,383,28492
220830,2014,472,28350
220830,2015,439,28442
220830,2016,438,28528
220830,2017,454,28612
220830,2018,443,28703
220830,2019,404,28791
220840,2012,847,63416
220840,2013,940,63459
220840,2014,956,63503
220840,2015,1002,63552
220840,2016,955,63599
220840,2017,1014,63645
220840,2018,931,63694
220840,2019,878,63742
220850,2012,233,12277
220850,2013,227,12316
220850,2014,210,12355
220850,2015,209,12399
220850,2016,213,12440
220850,2017,270,12481
220850,2018,238,12526
220850,2019,233,12568
220855,2012,55,2643
220855,2013,35,2652
220855,2014,35,2661
220855,2015,39,2671
220855,2016,33,2681
220855,2017,28,2690
220855,2018,37,2700
220855,2019,43,2710
220860,2012,34,3162
220860,2013,41,3160
220860,2014,38,3159
220860,2015,39,3157
220860,2016,43,3156
220860,2017,47,3154
220860,2018,41,3153
220860,2019,26,3151
220865,2012,86,8818
220865,2013,77,8842
220865,2014,93,8866
220865,2015,95,8887
220865,2016,96,8913
220865,2017,107,8938
220865,2018,87,8966
220865,2019,100,8992
220870,2012,157,8645
220870,2013,166,8662
220870,2014,152,8680
220870,2015,133,8700
220870,2016,122,8719
220870,2017,141,8738
220870,2018,185,8758
220870,2019,158,8778
220880,2012,289,17975
220880,2013,274,17975
220880,2014,281,17976
220880,2015,289,17976
220880,2016,261,17977
220880,2017,265,17977
220880,2018,294,17978
220880,2019,237,17978
220885,2012,69,4335
220885,2013,71,4332
220885,2014,82,4329
220885,2015,75,4325
220885,2016,65,4322
220885,2017,66,4319
220885,2018,51,4316
220885,2019,60,4312
220887,2012,46,4393
220887,2013,47,4404
220887,2014,38,4415
220887,2015,44,4428
220887,2016,50,4440
220887,2017,55,4452
220887,2018,46,4464
220887,2019,57,4477
220890,2012,118,7091
220890,2013,98,7125
220890,2014,112,7158
220890,2015,95,7196
220890,2016,120,7232
220890,2017,114,7267
220890,2018,114,7305
220890,2019,88,7341
220900,2012,74,6424
220900,2013,75,6425
220900,2014,83,6426
220900,2015,90,6428
220900,2016,70,6429
220900,2017,70,6430
220900,2018,74,6431
220900,2019,72,6432
220910,2012,89,6188
220910,2013,76,6195
220910,2014,74,6202
220910,2015,68,6210
220910,2016,79,6217
220910,2017,62,6225
220910,2018,75,6232
220910,2019,86,6240
220915,2012,35,3918
220915,2013,51,3931
220915,2014,19,3945
220915,2015,40,3960
220915,2016,57,3975
220915,2017,37,3989
220915,2018,36,4004
220915,2019,30,4019
220920,2012,88,6244
220920,2013,109,6245
220920,2014,99,6246
220920,2015,121,6248
220920,2016,95,6249
220920,2017,99,6250
220920,2018,94,6252
220920,2019,104,6253
220930,2012,72,5698
220930,2013,84,5720
220930,2014,83,5741
220930,2015,74,5766
220930,2016,66,5789
220930,2017,75,5812
220930,2018,97,5836
220930,2019,79,5860
220937,2012,59,5268
220937,2013,56,5267
220937,2014,57,5265
220937,2015,60,5263
220937,2016,50,5262
220937,2017,71,5260
220937,2018,60,5258
220937,2019,57,5257
220935,2012,57,4572
220935,2013,60,4580
220935,2014,57,4588
220935,2015,42,4598
220935,2016,36,4607
220935,2017,46,4615
220935,2018,47,4625
220935,2019,42,4634
220940,2012,92,6213
220940,2013,54,6238
220940,2014,72,6263
220940,2015,75,6292
220940,2016,88,6319
220940,2017,78,6359
220940,2018,77,6388
220940,2019,85,6415
220945,2012,34,2121
220945,2013,20,2127
220945,2014,36,2132
220945,2015,42,2138
220945,2016,32,2144
220945,2017,27,2149
220945,2018,28,2155
220945,2019,26,2161
220950,2012,33,3749
220950,2013,28,3755
220950,2014,50,3760
220950,2015,42,3767
220950,2016,41,3773
220950,2017,44,3779
220950,2018,39,3785
220950,2019,54,3798
220955,2012,53,4424
220955,2013,47,4427
220955,2014,60,4430
220955,2015,71,4434
220955,2016,72,4437
220955,2017,54,4441
220955,2018,59,4444
220955,2019,52,4448
220960,2012,32,3017
220960,2013,28,3008
220960,2014,18,2997
220960,2015,28,2986
220960,2016,22,2975
220960,2017,29,2965
220960,2018,27,2954
220960,2019,23,2942
220965,2012,75,5758
220965,2013,53,5781
220965,2014,88,5804
220965,2015,55,5831
220965,2016,80,5855
220965,2017,65,5706
220965,2018,72,5731
220965,2019,77,5755
220970,2012,73,6442
220970,2013,70,6439
220970,2014,75,6437
220970,2015,90,6434
220970,2016,65,6431
220970,2017,96,6428
220970,2018,82,6425
220970,2019,63,6423
220975,2012,28,2929
220975,2013,33,2944
220975,2014,31,2959
220975,2015,25,2976
220975,2016,27,2992
220975,2017,40,3008
220975,2018,36,3025
220975,2019,34,3041
220980,2012,86,4904
220980,2013,73,4919
220980,2014,76,4933
220980,2015,81,4950
220980,2016,65,4966
220980,2017,70,4982
220980,2018,77,4999
220980,2019,73,5015
220985,2012,52,4565
220985,2013,46,4571
220985,2014,57,4577
220985,2015,52,4583
220985,2016,47,4589
220985,2017,47,4595
220985,2018,53,4602
220985,2019,51,4608
220987,2012,87,5795
220987,2013,66,5817
220987,2014,70,5924
220987,2015,90,5948
220987,2016,72,5971
220987,2017,71,5993
220987,2018,83,6019
220987,2019,76,6042
220990,2012,91,6263
220990,2013,61,6246
220990,2014,68,6230
220990,2015,56,6211
220990,2016,72,6193
220990,2017,78,6176
220990,2018,62,6157
220990,2019,82,6139
220995,2012,71,4782
220995,2013,67,4790
220995,2014,70,4797
220995,2015,73,4806
220995,2016,57,4815
220995,2017,79,4823
220995,2018,60,4832
220995,2019,52,4840
220997,2012,133,7631
220997,2013,127,7679
220997,2014,144,7726
220997,2015,147,7781
220997,2016,113,7832
220997,2017,150,7882
220997,2018,158,7937
220997,2019,125,7989
221000,2012,274,20161
221000,2013,315,20220
221000,2014,297,20278
221000,2015,346,20346
221000,2016,328,20408
221000,2017,375,20470
221000,2018,375,20537
221000,2019,356,20601
221005,2012,86,5290
221005,2013,60,5297
221005,2014,67,5305
221005,2015,81,5313
221005,2016,60,5321
221005,2017,55,5329
221005,2018,63,5338
221005,2019,61,5346
221010,2012,46,3777
221010,2013,51,3773
221010,2014,41,3769
221010,2015,40,3764
221010,2016,42,3759
221010,2017,59,3755
221010,2018,29,3750
221010,2019,43,3745
221020,2012,80,6737
221020,2013,81,6733
221020,2014,95,6729
221020,2015,91,6724
221020,2016,75,6719
221020,2017,69,6714
221020,2018,82,6710
221020,2019,83,6705
221030,2012,73,5830
221030,2013,90,5838
221030,2014,67,5846
221030,2015,86,6326
221030,2016,73,6335
221030,2017,64,6343
221030,2018,74,6353
221030,2019,66,6363
221035,2012,34,4542
221035,2013,55,4546
221035,2014,55,4550
221035,2015,45,4555
221035,2016,57,4559
221035,2017,61,4564
221035,2018,38,4568
221035,2019,40,4573
221037,2012,31,2627
221037,2013,22,2629
221037,2014,25,2631
221037,2015,29,2633
221037,2016,34,2635
221037,2017,21,2640
221037,2018,27,2642
221037,2019,28,2644
221038,2012,22,2435
221038,2013,25,2437
221038,2014,14,2440
221038,2015,25,2442
221038,2016,23,2445
221038,2017,14,2447
221038,2018,21,2449
221038,2019,26,2452
221039,2012,32,3045
221039,2013,22,3044
221039,2014,26,3043
221039,2015,37,3042
221039,2016,29,3041
221039,2017,35,3041
221039,2018,53,3040
221039,2019,52,3039
221040,2012,259,18509
221040,2013,207,18486
221040,2014,234,18464
221040,2015,272,18438
221040,2016,223,17926
221040,2017,209,17710
221040,2018,225,17686
221040,2019,225,17662
221050,2012,195,14046
221050,2013,179,14079
221050,2014,190,14111
221050,2015,223,14148
221050,2016,202,14183
221050,2017,230,14218
221050,2018,216,14255
221050,2019,199,14291
221060,2012,561,33501
221060,2013,549,33663
221060,2014,593,33823
221060,2015,573,34008
221060,2016,567,34180
221060,2017,642,34350
221060,2018,669,34535
221060,2019,618,34710
221062,2012,68,3601
221062,2013,66,3583
221062,2014,65,3566
221062,2015,61,3546
221062,2016,46,3527
221062,2017,61,3508
221062,2018,59,3488
221062,2019,45,3469
221063,2012,58,4234
221063,2013,58,4242
221063,2014,44,4250
221063,2015,58,4259
221063,2016,53,4268
221063,2017,58,4276
221063,2018,40,4286
221063,2019,63,4294
221065,2012,104,9889
221065,2013,93,9905
221065,2014,107,9921
221065,2015,110,9976
221065,2016,100,9988
221065,2017,107,10005
221065,2018,104,10024
221065,2019,97,10041
221070,2012,248,14557
221070,2013,207,14573
221070,2014,222,14589
221070,2015,235,14607
221070,2016,232,14581
221070,2017,226,14597
221070,2018,221,14615
221070,2019,172,14633
221080,2012,147,12449
221080,2013,158,12482
221080,2014,178,12515
221080,2015,174,12554
221080,2016,194,12589
221080,2017,175,12624
221080,2018,171,12663
221080,2019,196,12711
221090,2012,58,4615
221090,2013,56,4609
221090,2014,41,4603
221090,2015,50,4596
221090,2016,46,4589
221090,2017,48,4583
221090,2018,46,4576
221090,2019,49,4569
221093,2012,83,6465
221093,2013,71,6501
221093,2014,84,6536
221093,2015,77,6576
221093,2016,90,6614
221093,2017,73,6651
221093,2018,85,6692
221093,2019,95,6730
221095,2012,34,2844
221095,2013,36,2854
221095,2014,47,2864
221095,2015,29,2875
221095,2016,46,2886
221095,2017,43,2897
221095,2018,48,2908
221095,2019,41,2919
221097,2012,44,2703
221097,2013,26,2711
221097,2014,27,2719
221097,2015,44,2729
221097,2016,34,2737
221097,2017,38,2746
221097,2018,32,2756
221097,2019,37,2765
221100,2012,13809,841445
221100,2013,13351,844580
221100,2014,13932,847670
221100,2015,13974,851244
221100,2016,13472,854589
221100,2017,14073,857872
221100,2018,14072,861442
221100,2019,13618,864845
221110,2012,648,43874
221110,2013,654,43956
221110,2014,672,44037
221110,2015,758,44130
221110,2016,634,44217
221110,2017,703,44303
221110,2018,769,44396
221110,2019,736,44485
221120,2012,392,20862
221120,2013,371,20955
221120,2014,376,21047
221120,2015,507,21154
221120,2016,420,21253
221120,2017,419,21351
221120,2018,431,21457
221120,2019,398,21558
221130,2012,273,20837
221130,2013,278,20848
221130,2014,288,20859
221130,2015,274,20871
221130,2016,326,20883
221130,2017,287,20894
221130,2018,304,20906
221130,2019,287,20918
221135,2012,76,5009
221135,2013,63,5001
221135,2014,72,4993
221135,2015,81,4983
221135,2016,78,4974
221135,2017,69,4965
221135,2018,84,4956
221135,2019,57,4947
221140,2012,59,4427
221140,2013,49,4422
221140,2014,42,4418
221140,2015,45,4412
221140,2016,52,4407
221140,2017,62,4402
221140,2018,62,4397
221140,2019,56,4391
221150,2012,36,3062
221150,2013,36,3064
221150,2014,31,3066
221150,2015,46,3069
221150,2016,31,3071
221150,2017,36,3073
221150,2018,47,3075
221150,2019,43,3077
221160,2012,40,3104
221160,2013,32,3087
221160,2014,27,3069
221160,2015,37,3048
221160,2016,40,3029
221160,2017,36,3011
221160,2018,40,2990
221160,2019,27,2971
221170,2012,46,4402
221170,2013,42,4410
221170,2014,38,4418
221170,2015,39,4427
221170,2016,34,4436
221170,2017,34,4444
221170,2018,38,4454
221170,2019,32,4462
230010,2012,155,10950
230010,2013,116,11065
230010,2014,135,11180
230010,2015,139,11302
230010,2016,120,11424
230010,2017,129,11542
230010,2018,154,11663
230010,2019,146,11737
230015,2012,242,15899
230015,2013,243,16018
230015,2014,237,16137
230015,2015,224,16265
230015,2016,226,16390
