CODMUNRES,ano_nasc,Qtd_2Parto,Qtd_Total
351760,2016,135,222
351760,2017,183,272
351760,2018,175,259
351760,2019,169,248
351770,2012,186,239
351770,2013,174,222
351770,2014,217,251
351770,2015,226,267
351770,2016,165,188
351770,2017,216,240
351770,2018,214,235
351770,2019,195,219
351780,2012,62,81
351780,2013,59,78
351780,2014,53,71
351780,2015,63,77
351780,2016,68,82
351780,2017,55,71
351780,2018,70,77
351780,2019,63,75
351790,2012,102,120
351790,2013,90,127
351790,2014,94,114
351790,2015,89,113
351790,2016,80,95
351790,2017,106,123
351790,2018,90,111
351790,2019,97,114
351800,2012,12,16
351800,2013,16,18
351800,2014,18,23
351800,2015,14,20
351800,2016,13,17
351800,2017,9,11
351800,2018,21,25
351800,2019,20,24
351810,2012,40,92
351810,2013,45,72
351810,2014,39,68
351810,2015,41,74
351810,2016,44,77
351810,2017,41,86
351810,2018,40,80
351810,2019,36,63
351820,2012,245,399
351820,2013,242,390
351820,2014,245,381
351820,2015,257,425
351820,2016,253,377
351820,2017,267,370
351820,2018,249,339
351820,2019,263,357
351830,2012,340,406
351830,2013,331,411
351830,2014,357,426
351830,2015,369,429
351830,2016,341,415
351830,2017,334,406
351830,2018,362,419
351830,2019,363,412
351840,2012,1204,1428
351840,2013,1142,1410
351840,2014,1289,1530
351840,2015,1203,1461
351840,2016,1072,1386
351840,2017,1082,1523
351840,2018,1096,1481
351840,2019,1245,1567
351850,2012,69,138
351850,2013,83,155
351850,2014,87,164
351850,2015,70,123
351850,2016,85,157
351850,2017,69,152
351850,2018,84,179
351850,2019,89,158
351860,2012,366,560
351860,2013,349,583
351860,2014,302,530
351860,2015,299,486
351860,2016,280,498
351860,2017,285,502
351860,2018,283,528
351860,2019,268,480
351870,2012,2635,4937
351870,2013,2476,4637
351870,2014,2449,4674
351870,2015,2556,4752
351870,2016,2357,4444
351870,2017,2349,4429
351870,2018,2317,4497
351870,2019,2208,4139
351880,2012,12497,21455
351880,2013,12193,21325
351880,2014,12428,21775
351880,2015,12141,22315
351880,2016,11475,20969
351880,2017,11236,21219
351880,2018,11224,21112
351880,2019,11087,20479
351885,2012,58,106
351885,2013,40,79
351885,2014,60,114
351885,2015,50,108
351885,2016,46,88
351885,2017,52,110
351885,2018,39,88
351885,2019,43,104
351890,2012,47,66
351890,2013,51,63
351890,2014,52,59
351890,2015,56,64
351890,2016,48,62
351890,2017,43,53
351890,2018,41,51
351890,2019,36,49
351900,2012,64,116
351900,2013,48,96
351900,2014,58,102
351900,2015,56,108
351900,2016,60,103
351900,2017,60,104
351900,2018,63,90
351900,2019,82,116
351905,2012,146,186
351905,2013,93,160
351905,2014,131,193
351905,2015,153,226
351905,2016,145,214
351905,2017,149,222
351905,2018,122,206
351905,2019,120,185
351907,2012,1855,2954
351907,2013,1940,2987
351907,2014,1918,3025
351907,2015,2035,3170
351907,2016,1934,3065
351907,2017,2035,3094
351907,2018,2089,3054
351907,2019,1943,2954
351910,2012,64,106
351910,2013,93,127
351910,2014,132,155
351910,2015,141,166
351910,2016,114,124
351910,2017,110,131
351910,2018,127,138
351910,2019,146,154
351920,2012,40,70
351920,2013,42,75
351920,2014,42,66
351920,2015,35,59
351920,2016,26,49
351920,2017,32,56
351920,2018,45,68
351920,2019,51,63
351925,2012,24,56
351925,2013,41,82
351925,2014,47,78
351925,2015,28,74
351925,2016,43,99
351925,2017,36,70
351925,2018,33,68
351925,2019,28,77
351930,2012,446,518
351930,2013,439,498
351930,2014,465,525
351930,2015,408,481
351930,2016,401,479
351930,2017,426,502
351930,2018,420,524
351930,2019,402,514
351940,2012,90,108
351940,2013,104,132
351940,2014,134,174
351940,2015,104,132
351940,2016,117,146
351940,2017,118,146
351940,2018,98,128
351940,2019,108,141
351950,2012,77,94
351950,2013,66,91
351950,2014,61,72
351950,2015,44,74
351950,2016,52,72
351950,2017,44,67
351950,2018,47,76
351950,2019,47,60
351960,2012,562,709
351960,2013,535,693
351960,2014,579,739
351960,2015,601,790
351960,2016,545,708
351960,2017,598,742
351960,2018,612,784
351960,2019,618,757
351970,2012,594,1034
351970,2013,649,1074
351970,2014,640,1086
351970,2015,647,1106
351970,2016,639,1145
351970,2017,738,1177
351970,2018,635,1045
351970,2019,622,1050
351980,2012,71,91
351980,2013,86,104
351980,2014,81,97
351980,2015,95,113
351980,2016,78,89
351980,2017,89,110
351980,2018,76,100
351980,2019,73,89
351990,2012,82,93
351990,2013,88,99
351990,2014,73,92
351990,2015,90,114
351990,2016,80,93
351990,2017,90,103
351990,2018,97,109
351990,2019,69,77
352000,2012,195,298
352000,2013,194,279
352000,2014,189,291
352000,2015,186,271
352000,2016,201,278
352000,2017,197,289
352000,2018,237,297
352000,2019,233,279
352010,2012,248,310
352010,2013,248,297
352010,2014,277,319
352010,2015,272,329
352010,2016,260,298
352010,2017,299,346
352010,2018,283,316
352010,2019,279,294
352020,2012,64,123
352020,2013,70,141
352020,2014,63,128
352020,2015,63,130
352020,2016,59,122
352020,2017,50,118
352020,2018,80,146
352020,2019,72,139
352030,2012,130,393
352030,2013,129,338
352030,2014,107,313
352030,2015,120,394
352030,2016,101,367
352030,2017,114,366
352030,2018,100,373
352030,2019,98,330
352040,2012,225,461
352040,2013,200,448
352040,2014,184,449
352040,2015,157,470
352040,2016,163,488
352040,2017,176,530
352040,2018,206,508
352040,2019,219,541
352042,2012,39,112
352042,2013,37,116
352042,2014,58,136
352042,2015,48,156
352042,2016,28,151
352042,2017,53,159
352042,2018,52,174
352042,2019,49,150
352044,2012,242,297
352044,2013,219,280
352044,2014,211,287
352044,2015,199,275
352044,2016,185,285
352044,2017,218,289
352044,2018,197,261
352044,2019,215,255
352050,2012,2139,2995
352050,2013,2074,2975
352050,2014,2118,3118
352050,2015,2102,3121
352050,2016,2079,3068
352050,2017,2090,3195
352050,2018,2144,3357
352050,2019,2076,3227
352060,2012,58,65
352060,2013,50,63
352060,2014,59,69
352060,2015,44,63
352060,2016,34,50
352060,2017,43,55
352060,2018,57,70
352060,2019,44,56
352070,2012,39,40
352070,2013,33,35
352070,2014,42,44
352070,2015,45,49
352070,2016,27,33
352070,2017,34,37
352070,2018,37,41
352070,2019,29,34
352080,2012,29,34
352080,2013,36,43
352080,2014,31,37
352080,2015,32,36
352080,2016,28,37
352080,2017,27,34
352080,2018,37,43
352080,2019,20,25
352090,2012,141,200
352090,2013,101,163
352090,2014,109,179
352090,2015,91,148
352090,2016,115,169
352090,2017,129,191
352090,2018,133,190
352090,2019,148,187
352100,2012,202,361
352100,2013,210,345
352100,2014,221,359
352100,2015,240,416
352100,2016,191,333
352100,2017,226,348
352100,2018,182,322
352100,2019,198,367
352110,2012,86,122
352110,2013,65,100
352110,2014,80,114
352110,2015,58,99
352110,2016,60,87
352110,2017,73,104
352110,2018,68,88
352110,2019,59,81
352115,2012,52,73
352115,2013,46,56
352115,2014,39,50
352115,2015,59,70
352115,2016,60,68
352115,2017,52,59
352115,2018,71,87
352115,2019,60,83
352120,2012,13,44
352120,2013,19,62
352120,2014,18,73
352120,2015,15,53
352120,2016,11,57
352120,2017,19,67
352120,2018,18,49
352120,2019,11,45
352130,2012,151,203
352130,2013,149,183
352130,2014,147,177
352130,2015,163,193
352130,2016,127,165
352130,2017,158,190
352130,2018,142,176
352130,2019,145,169
352140,2012,136,215
352140,2013,153,227
352140,2014,198,281
352140,2015,167,247
352140,2016,181,272
352140,2017,158,232
352140,2018,220,292
352140,2019,170,252
352150,2012,69,92
352150,2013,66,84
352150,2014,75,100
352150,2015,61,79
352150,2016,66,82
352150,2017,65,80
352150,2018,64,86
352150,2019,60,74
352160,2012,69,76
352160,2013,58,66
352160,2014,56,62
352160,2015,62,70
352160,2016,50,58
352160,2017,69,80
352160,2018,56,66
352160,2019,56,66
352170,2012,123,226
352170,2013,154,240
352170,2014,153,249
352170,2015,123,268
352170,2016,91,212
352170,2017,110,217
352170,2018,117,214
352170,2019,155,259
352180,2012,193,365
352180,2013,175,325
352180,2014,176,332
352180,2015,159,294
352180,2016,163,296
352180,2017,183,330
352180,2018,191,335
352180,2019,181,327
352190,2012,137,162
352190,2013,130,159
352190,2014,116,148
352190,2015,115,145
352190,2016,130,162
352190,2017,130,174
352190,2018,122,167
352190,2019,157,229
352200,2012,25,40
352200,2013,35,42
352200,2014,21,32
352200,2015,33,41
352200,2016,37,41
352200,2017,30,33
352200,2018,39,40
352200,2019,29,35
352210,2012,656,1476
352210,2013,647,1442
352210,2014,681,1434
352210,2015,664,1423
352210,2016,645,1338
352210,2017,689,1527
352210,2018,606,1463
352210,2019,568,1340
352215,2012,14,37
352215,2013,27,45
352215,2014,33,43
352215,2015,32,46
352215,2016,26,42
352215,2017,27,42
352215,2018,29,46
352215,2019,25,39
352220,2012,1176,2973
352220,2013,1196,2929
352220,2014,1131,2911
352220,2015,1168,2872
352220,2016,1048,2680
352220,2017,1095,2790
352220,2018,1029,2676
352220,2019,1037,2554
352230,2012,1245,2111
352230,2013,1237,2156
352230,2014,1242,2139
352230,2015,1129,2238
352230,2016,1096,2076
352230,2017,1190,2180
352230,2018,1126,2203
352230,2019,1095,2100
352240,2012,824,1412
352240,2013,905,1427
352240,2014,900,1465
352240,2015,807,1505
352240,2016,764,1436
352240,2017,795,1373
352240,2018,855,1424
352240,2019,803,1463
352250,2012,1737,3984
352250,2013,1798,4112
352250,2014,1872,4322
352250,2015,1892,4474
352250,2016,1666,4087
352250,2017,1900,4364
352250,2018,1744,4132
352250,2019,1673,4001
352260,2012,542,814
352260,2013,515,779
352260,2014,532,816
352260,2015,591,865
352260,2016,549,803
352260,2017,562,803
352260,2018,623,851
352260,2019,607,821
352265,2012,20,52
352265,2013,26,50
352265,2014,26,53
352265,2015,27,66
352265,2016,34,58
352265,2017,50,71
352265,2018,43,59
352265,2019,53,74
352270,2012,449,525
352270,2013,463,505
352270,2014,442,485
352270,2015,394,452
352270,2016,377,448
352270,2017,421,455
352270,2018,442,483
352270,2019,421,467
352280,2012,109,221
352280,2013,109,208
352280,2014,86,193
352280,2015,97,197
352280,2016,105,201
352280,2017,110,198
352280,2018,98,167
352280,2019,111,177
352290,2012,98,157
352290,2013,116,161
352290,2014,115,148
352290,2015,142,172
352290,2016,132,186
352290,2017,115,154
352290,2018,124,154
352290,2019,170,193
352300,2012,44,66
352300,2013,39,62
352300,2014,37,62
352300,2015,37,71
352300,2016,36,60
352300,2017,44,80
352300,2018,37,57
352300,2019,34,49
352310,2012,2336,5847
352310,2013,2264,5740
352310,2014,2425,6017
352310,2015,2517,6337
352310,2016,2470,6100
352310,2017,2395,5960
352310,2018,2440,6094
352310,2019,2347,5867
352320,2012,440,711
352320,2013,437,675
352320,2014,403,648
352320,2015,432,662
352320,2016,402,647
352320,2017,372,643
352320,2018,415,668
352320,2019,352,621
352330,2012,69,178
352330,2013,59,152
352330,2014,60,149
352330,2015,51,152
352330,2016,68,185
352330,2017,60,156
352330,2018,61,211
352330,2019,59,159
352340,2012,927,1399
352340,2013,1057,1504
352340,2014,1018,1464
352340,2015,993,1487
352340,2016,903,1355
352340,2017,942,1405
352340,2018,963,1452
352340,2019,961,1418
352350,2012,162,321
352350,2013,117,252
352350,2014,116,244
352350,2015,126,285
352350,2016,125,284
352350,2017,128,275
352350,2018,104,245
352350,2019,136,264
352360,2012,156,171
352360,2013,162,173
352360,2014,152,178
352360,2015,109,147
352360,2016,127,153
352360,2017,132,171
352360,2018,124,178
352360,2019,113,161
352370,2012,37,67
352370,2013,38,72
352370,2014,49,69
352370,2015,31,68
352370,2016,28,71
352370,2017,40,69
352370,2018,40,67
352370,2019,48,74
352380,2012,63,83
352380,2013,65,76
352380,2014,77,88
352380,2015,71,86
352380,2016,66,84
352380,2017,84,101
352380,2018,73,85
352380,2019,68,85
352390,2012,1555,2491
352390,2013,1504,2370
352390,2014,1575,2476
352390,2015,1528,2469
352390,2016,1340,2290
352390,2017,1363,2320
352390,2018,1325,2227
352390,2019,1256,2248
352400,2012,443,836
352400,2013,509,848
352400,2014,538,885
352400,2015,514,903
352400,2016,523,891
352400,2017,484,847
352400,2018,485,864
352400,2019,499,869
352410,2012,390,483
352410,2013,364,451
352410,2014,365,448
352410,2015,376,493
352410,2016,329,418
352410,2017,373,481
352410,2018,353,453
352410,2019,337,434
352420,2012,69,81
352420,2013,78,88
352420,2014,41,49
352420,2015,55,67
352420,2016,57,71
352420,2017,58,62
352420,2018,47,68
352420,2019,48,62
352430,2012,607,879
352430,2013,498,811
352430,2014,466,856
352430,2015,485,881
352430,2016,418,768
352430,2017,427,768
352430,2018,441,785
352430,2019,456,766
352440,2012,2018,3273
352440,2013,1998,3202
352440,2014,2090,3391
352440,2015,1911,3308
352440,2016,1833,3112
352440,2017,1828,3076
352440,2018,1818,3000
352440,2019,1751,2889
352450,2012,75,84
352450,2013,71,82
352450,2014,63,73
352450,2015,75,92
352450,2016,79,87
352450,2017,79,95
352450,2018,86,95
352450,2019,82,94
352460,2012,72,226
352460,2013,88,227
352460,2014,73,256
352460,2015,78,251
352460,2016,64,267
352460,2017,73,262
352460,2018,75,244
352460,2019,59,228
352470,2012,518,686
352470,2013,574,719
352470,2014,514,684
352470,2015,659,864
352470,2016,561,770
352470,2017,610,800
352470,2018,609,828
352470,2019,579,778
352480,2012,445,517
352480,2013,452,536
352480,2014,468,536
352480,2015,488,545
352480,2016,481,540
352480,2017,465,516
352480,2018,445,502
352480,2019,467,529
352490,2012,42,60
352490,2013,49,82
352490,2014,36,69
352490,2015,47,76
352490,2016,34,72
352490,2017,34,67
352490,2018,41,75
352490,2019,40,67
352500,2012,904,1733
352500,2013,937,1727
352500,2014,937,1847
352500,2015,973,1921
352500,2016,852,1773
352500,2017,933,1800
352500,2018,841,1676
352500,2019,769,1596
352510,2012,250,503
352510,2013,301,573
352510,2014,257,488
352510,2015,249,576
352510,2016,252,562
352510,2017,259,620
352510,2018,256,586
352510,2019,285,593
352520,2012,164,370
352520,2013,210,417
352520,2014,231,467
352520,2015,228,469
352520,2016,201,388
352520,2017,266,474
352520,2018,262,484
352520,2019,272,495
352530,2012,1120,1656
352530,2013,1052,1601
352530,2014,1123,1729
352530,2015,1186,1779
352530,2016,1153,1676
352530,2017,1133,1630
352530,2018,1217,1677
352530,2019,1150,1534
352540,2012,30,40
352540,2013,26,35
352540,2014,21,31
352540,2015,37,46
352540,2016,42,48
352540,2017,29,36
352540,2018,34,47
352540,2019,22,27
352550,2012,90,143
352550,2013,93,140
352550,2014,77,131
352550,2015,103,156
352550,2016,86,135
352550,2017,93,138
352550,2018,100,157
352550,2019,113,155
352560,2012,39,55
352560,2013,43,64
352560,2014,42,56
352560,2015,64,85
352560,2016,58,82
352560,2017,46,62
352560,2018,38,52
352560,2019,32,49
352570,2012,376,466
352570,2013,359,430
352570,2014,357,433
352570,2015,390,460
352570,2016,379,447
352570,2017,397,469
352570,2018,348,437
352570,2019,345,449
352580,2012,28,63
352580,2013,34,62
352580,2014,41,66
352580,2015,35,59
352580,2016,38,66
352580,2017,32,58
352580,2018,27,58
352580,2019,36,63
352585,2012,28,45
352585,2013,23,35
352585,2014,21,34
352585,2015,23,33
352585,2016,36,52
352585,2017,25,35
352585,2018,28,39
352585,2019,29,40
352590,2012,2992,5367
352590,2013,3177,5469
352590,2014,3104,5405
352590,2015,3185,5822
352590,2016,3219,5830
352590,2017,3499,6066
352590,2018,3589,6366
352590,2019,3457,6144
352600,2012,215,237
352600,2013,229,257
352600,2014,230,248
352600,2015,223,241
352600,2016,216,234
352600,2017,209,227
352600,2018,223,240
352600,2019,215,235
352610,2012,102,286
352610,2013,105,318
352610,2014,110,332
352610,2015,104,287
352610,2016,95,265
352610,2017,77,278
352610,2018,85,286
352610,2019,94,281
352620,2012,141,446
352620,2013,168,472
352620,2014,149,449
352620,2015,169,482
352620,2016,148,459
352620,2017,154,452
352620,2018,146,477
352620,2019,141,452
352630,2012,26,38
352630,2013,20,33
352630,2014,11,25
352630,2015,23,36
352630,2016,22,38
352630,2017,31,40
352630,2018,19,37
352630,2019,31,55
352640,2012,199,341
352640,2013,197,342
352640,2014,242,399
352640,2015,199,358
352640,2016,259,396
352640,2017,204,332
352640,2018,267,417
352640,2019,225,362
352650,2012,45,61
352650,2013,36,46
352650,2014,31,44
352650,2015,41,53
352650,2016,38,47
352650,2017,49,69
352650,2018,34,43
352650,2019,38,45
352660,2012,75,116
352660,2013,60,100
352660,2014,59,98
352660,2015,66,114
352660,2016,61,97
352660,2017,56,101
352660,2018,66,99
352660,2019,61,82
352670,2012,702,1262
352670,2013,707,1236
352670,2014,822,1301
352670,2015,767,1245
352670,2016,683,1192
352670,2017,723,1213
352670,2018,777,1197
352670,2019,777,1125
352680,2012,668,819
352680,2013,731,864
352680,2014,862,955
352680,2015,785,895
352680,2016,666,775
352680,2017,689,860
352680,2018,665,836
352680,2019,682,814
352690,2012,2237,3619
352690,2013,2362,3512
352690,2014,2416,3605
352690,2015,2279,3605
352690,2016,2298,3591
352690,2017,2370,3620
352690,2018,2641,3905
352690,2019,2345,3499
352700,2012,44,82
352700,2013,41,80
352700,2014,37,77
352700,2015,42,76
352700,2016,36,64
352700,2017,45,70
352700,2018,49,75
352700,2019,60,73
352710,2012,807,983
352710,2013,790,952
352710,2014,759,957
352710,2015,708,920
352710,2016,673,904
352710,2017,748,938
352710,2018,782,1016
352710,2019,681,905
352720,2012,1133,1239
352720,2013,1114,1248
352720,2014,1053,1205
352720,2015,1115,1275
352720,2016,1044,1223
352720,2017,1073,1263
352720,2018,882,1242
352720,2019,815,1098
352725,2012,15,26
352725,2013,14,18
352725,2014,19,28
352725,2015,16,23
352725,2016,19,22
352725,2017,14,21
352725,2018,14,20
352725,2019,10,13
352730,2012,444,715
352730,2013,444,704
352730,2014,463,739
352730,2015,466,761
352730,2016,473,755
352730,2017,466,798
352730,2018,490,792
352730,2019,470,808
352740,2012,161,209
352740,2013,163,211
352740,2014,175,209
352740,2015,148,183
352740,2016,149,193
352740,2017,143,171
352740,2018,152,192
352740,2019,156,203
352750,2012,15,25
352750,2013,13,22
352750,2014,12,23
352750,2015,21,28
352750,2016,14,27
352750,2017,17,24
352750,2018,20,26
352750,2019,17,25
352760,2012,120,190
352760,2013,104,165
352760,2014,96,170
352760,2015,95,194
352760,2016,70,129
352760,2017,95,188
352760,2018,75,166
352760,2019,84,154
352770,2012,53,73
352770,2013,53,75
352770,2014,68,86
352770,2015,58,79
352770,2016,43,57
352770,2017,45,66
352770,2018,46,67
352770,2019,43,56
352780,2012,27,51
352780,2013,32,52
352780,2014,47,66
352780,2015,37,56
352780,2016,35,59
352780,2017,39,66
352780,2018,24,54
352780,2019,26,43
352790,2012,19,32
352790,2013,31,35
352790,2014,38,43
352790,2015,17,22
352790,2016,24,29
352790,2017,26,30
352790,2018,31,35
352790,2019,30,36
352800,2012,174,220
352800,2013,183,219
352800,2014,196,218
352800,2015,170,201
352800,2016,171,200
352800,2017,163,192
352800,2018,174,190
352800,2019,183,201
352810,2012,61,76
352810,2013,74,80
352810,2014,63,71
352810,2015,77,90
352810,2016,69,78
352810,2017,60,72
352810,2018,64,81
352810,2019,64,79
352820,2012,29,31
352820,2013,19,26
352820,2014,18,22
352820,2015,27,32
352820,2016,31,37
352820,2017,20,24
352820,2018,29,38
352820,2019,34,39
352830,2012,27,33
352830,2013,35,38
352830,2014,34,39
352830,2015,34,39
352830,2016,27,32
352830,2017,27,29
352830,2018,26,29
352830,2019,23,29
352840,2012,487,719
352840,2013,460,683
352840,2014,482,702
352840,2015,500,732
352840,2016,431,625
352840,2017,455,672
352840,2018,497,651
352840,2019,516,685
352850,2012,619,1109
352850,2013,687,1159
352850,2014,729,1167
352850,2015,763,1171
352850,2016,606,1066
352850,2017,576,1026
352850,2018,623,1124
352850,2019,597,1020
352860,2012,60,112
352860,2013,60,108
352860,2014,53,89
352860,2015,55,101
352860,2016,60,94
352860,2017,83,109
352860,2018,62,95
352860,2019,71,115
352870,2012,29,40
352870,2013,24,33
352870,2014,28,35
352870,2015,30,37
352870,2016,29,35
352870,2017,28,38
352870,2018,27,34
352870,2019,31,39
352880,2012,128,174
352880,2013,108,157
352880,2014,130,184
352880,2015,135,194
352880,2016,106,143
352880,2017,116,159
352880,2018,131,171
352880,2019,94,144
352885,2012,22,24
352885,2013,22,26
352885,2014,28,30
352885,2015,27,31
352885,2016,27,33
352885,2017,22,27
352885,2018,37,42
352885,2019,23,31
352890,2012,23,29
352890,2013,32,41
352890,2014,41,46
352890,2015,32,39
352890,2016,36,38
352890,2017,30,35
352890,2018,27,36
352890,2019,39,43
352900,2012,2056,2975
352900,2013,2119,2984
352900,2014,2154,2913
352900,2015,2194,3042
352900,2016,2058,2980
352900,2017,2067,3143
352900,2018,1992,3114
352900,2019,2027,3051
352910,2012,19,23
352910,2013,15,21
352910,2014,22,24
352910,2015,18,20
352910,2016,13,15
352910,2017,13,13
352910,2018,13,15
352910,2019,12,14
352920,2012,224,278
352920,2013,228,297
352920,2014,246,304
352920,2015,240,310
352920,2016,226,270
352920,2017,227,274
352920,2018,250,305
352920,2019,251,311
352930,2012,939,1078
352930,2013,978,1037
352930,2014,937,1047
352930,2015,945,1134
352930,2016,744,886
352930,2017,862,1013
352930,2018,758,959
352930,2019,720,943
352940,2012,4156,5876
352940,2013,4263,5800
352940,2014,4248,5819
352940,2015,4093,6028
352940,2016,3862,5908
352940,2017,3806,5729
352940,2018,3544,5501
352940,2019,3200,5091
352950,2012,40,50
352950,2013,43,51
352950,2014,46,59
352950,2015,52,59
352950,2016,57,66
352950,2017,63,77
352950,2018,56,71
352950,2019,67,82
352960,2012,38,42
352960,2013,25,32
352960,2014,38,48
352960,2015,40,47
352960,2016,25,33
352960,2017,43,50
352960,2018,28,30
352960,2019,29,35
352965,2012,16,23
352965,2013,16,22
352965,2014,16,22
352965,2015,22,26
352965,2016,24,29
352965,2017,22,27
352965,2018,20,25
352965,2019,27,32
352970,2012,231,254
352970,2013,245,270
352970,2014,258,276
352970,2015,266,284
352970,2016,195,222
352970,2017,240,269
352970,2018,238,269
352970,2019,209,228
352980,2012,101,158
352980,2013,98,154
352980,2014,90,149
352980,2015,106,156
352980,2016,72,119
352980,2017,86,134
352980,2018,106,158
352980,2019,103,153
352990,2012,126,321
352990,2013,88,283
352990,2014,101,314
352990,2015,101,323
352990,2016,104,319
352990,2017,76,299
352990,2018,81,296
352990,2019,92,307
353000,2012,24,26
353000,2013,22,23
353000,2014,31,37
353000,2015,20,25
353000,2016,25,30
353000,2017,26,30
353000,2018,30,38
353000,2019,21,26
353010,2012,264,354
353010,2013,247,326
353010,2014,236,313
353010,2015,228,301
353010,2016,235,283
353010,2017,215,269
353010,2018,234,279
353010,2019,193,239
353020,2012,141,243
353020,2013,123,200
353020,2014,133,240
353020,2015,115,195
353020,2016,132,180
353020,2017,124,180
353020,2018,124,183
353020,2019,117,174
353030,2012,623,705
353030,2013,609,690
353030,2014,674,762
353030,2015,651,750
353030,2016,590,710
353030,2017,602,722
353030,2018,656,776
353030,2019,599,732
353040,2012,33,41
353040,2013,42,53
353040,2014,35,41
353040,2015,44,52
353040,2016,43,50
353040,2017,52,57
353040,2018,45,61
353040,2019,39,62
353050,2012,518,805
353050,2013,531,812
353050,2014,602,900
353050,2015,546,846
353050,2016,538,793
353050,2017,554,805
353050,2018,601,799
353050,2019,557,750
353060,2012,3565,6340
353060,2013,3521,6064
353060,2014,3442,6206
353060,2015,3523,6562
353060,2016,3261,6247
353060,2017,3366,6345
353060,2018,3307,6524
353060,2019,3283,6370
353070,2012,1312,1928
353070,2013,1314,1915
353070,2014,1286,1934
353070,2015,1253,1935
353070,2016,1234,1909
353070,2017,1386,1969
353070,2018,1378,1979
353070,2019,1300,1914
353080,2012,816,1153
353080,2013,875,1182
353080,2014,792,1167
353080,2015,813,1245
353080,2016,719,1101
353080,2017,718,1051
353080,2018,726,1046
353080,2019,787,1043
353090,2012,28,53
353090,2013,44,63
353090,2014,36,46
353090,2015,36,62
353090,2016,29,49
353090,2017,31,49
353090,2018,40,59
353090,2019,38,50
353100,2012,23,24
353100,2013,26,30
353100,2014,27,29
353100,2015,22,25
353100,2016,21,24
353100,2017,25,29
353100,2018,28,32
353100,2019,19,21
353110,2012,400,681
353110,2013,316,646
353110,2014,317,675
353110,2015,330,696
353110,2016,324,714
353110,2017,341,711
353110,2018,315,783
353110,2019,296,720
353120,2012,31,48
353120,2013,57,76
353120,2014,54,73
353120,2015,70,82
353120,2016,43,54
353120,2017,69,81
353120,2018,50,59
353120,2019,76,86
353130,2012,442,493
353130,2013,493,532
353130,2014,534,571
353130,2015,498,535
353130,2016,479,520
353130,2017,453,489
353130,2018,473,523
353130,2019,529,570
353140,2012,189,217
353140,2013,176,214
353140,2014,212,255
353140,2015,185,219
353140,2016,212,239
353140,2017,188,228
353140,2018,206,254
353140,2019,188,241
353150,2012,227,252
353150,2013,191,214
353150,2014,214,232
353150,2015,216,233
353150,2016,190,208
353150,2017,213,230
353150,2018,190,218
353150,2019,186,217
353160,2012,36,43
353160,2013,34,50
353160,2014,49,59
353160,2015,49,54
353160,2016,29,39
353160,2017,32,39
353160,2018,41,48
353160,2019,42,57
353170,2012,27,51
353170,2013,15,35
353170,2014,27,55
353170,2015,13,28
353170,2016,8,23
353170,2017,22,35
353170,2018,15,34
353170,2019,16,34
353180,2012,503,842
353180,2013,574,908
353180,2014,639,923
353180,2015,651,975
353180,2016,628,915
353180,2017,621,926
353180,2018,594,860
353180,2019,661,964
353190,2012,364,422
353190,2013,377,446
353190,2014,363,399
353190,2015,345,407
353190,2016,340,393
353190,2017,310,374
353190,2018,340,394
353190,2019,319,381
353200,2012,95,160
353200,2013,104,149
353200,2014,115,183
353200,2015,113,159
353200,2016,103,156
353200,2017,97,152
353200,2018,117,183
353200,2019,89,156
353205,2012,38,45
353205,2013,40,51
353205,2014,39,51
353205,2015,37,57
353205,2016,52,68
353205,2017,33,49
353205,2018,36,53
353205,2019,36,52
353210,2012,27,33
353210,2013,37,39
353210,2014,43,49
353210,2015,31,39
353210,2016,22,25
353210,2017,39,44
353210,2018,30,33
353210,2019,27,27
353215,2012,30,42
353215,2013,26,33
353215,2014,29,38
353215,2015,27,33
353215,2016,30,40
353215,2017,44,49
353215,2018,32,36
353215,2019,35,39
353220,2012,50,63
353220,2013,58,74
353220,2014,63,92
353220,2015,61,93
353220,2016,48,80
353220,2017,40,54
353220,2018,42,66
353220,2019,55,80
353230,2012,30,60
353230,2013,30,64
353230,2014,29,67
353230,2015,32,65
353230,2016,31,58
353230,2017,44,82
353230,2018,37,65
353230,2019,23,55
353240,2012,207,231
353240,2013,203,248
353240,2014,215,257
353240,2015,172,230
353240,2016,141,207
353240,2017,155,215
353240,2018,157,239
353240,2019,149,223
353250,2012,61,76
353250,2013,68,83
353250,2014,68,82
353250,2015,74,82
353250,2016,84,92
353250,2017,77,92
353250,2018,84,109
353250,2019,69,87
353260,2012,88,90
353260,2013,108,109
353260,2014,104,114
353260,2015,89,97
353260,2016,85,93
353260,2017,93,103
353260,2018,94,108
353260,2019,59,71
353270,2012,57,75
353270,2013,50,63
353270,2014,55,69
353270,2015,63,79
353270,2016,58,74
353270,2017,78,82
353270,2018,61,82
353270,2019,48,57
353280,2012,57,67
353280,2013,53,75
353280,2014,48,62
353280,2015,59,82
353280,2016,56,73
353280,2017,72,89
353280,2018,67,88
353280,2019,65,89
353282,2012,53,118
353282,2013,67,135
353282,2014,81,140
353282,2015,68,145
353282,2016,68,149
353282,2017,80,139
353282,2018,60,118
353282,2019,75,142
353284,2012,18,21
353284,2013,12,13
353284,2014,13,16
353284,2015,14,20
353284,2016,9,16
353284,2017,9,11
353284,2018,11,17
353284,2019,13,18
353286,2012,8,9
353286,2013,12,16
353286,2014,11,12
