CODMUNRES,ano_nasc,Qtd_Mais_de_5_Consultas_Pre_Natal,Qtd_Total
241480,2014,129,166
241480,2015,132,165
241480,2016,138,165
241480,2017,140,169
241480,2018,142,170
241480,2019,149,165
241490,2012,19,22
241490,2013,0,29
241490,2014,25,31
241490,2015,26,28
241490,2016,24,26
241490,2017,15,15
241490,2018,17,18
241490,2019,10,11
241500,2012,28,39
241500,2013,0,57
241500,2014,42,45
241500,2015,39,47
241500,2016,38,48
241500,2017,50,62
241500,2018,39,45
241500,2019,36,40
250000,2012,5,6
250000,2018,1,2
250010,2012,76,106
250010,2013,0,88
250010,2014,79,96
250010,2015,99,111
250010,2016,122,136
250010,2017,99,108
250010,2018,124,136
250010,2019,118,122
250020,2012,44,51
250020,2013,0,54
250020,2014,57,66
250020,2015,59,70
250020,2016,54,66
250020,2017,54,59
250020,2018,48,54
250020,2019,42,45
250030,2012,301,410
250030,2013,0,405
250030,2014,286,364
250030,2015,300,367
250030,2016,283,337
250030,2017,300,357
250030,2018,372,437
250030,2019,366,417
250040,2012,214,281
250040,2013,0,329
250040,2014,256,336
250040,2015,283,339
250040,2016,273,329
250040,2017,276,331
250040,2018,273,321
250040,2019,265,316
250050,2012,191,223
250050,2013,0,230
250050,2014,190,240
250050,2015,206,244
250050,2016,192,240
250050,2017,205,236
250050,2018,186,219
250050,2019,181,215
250053,2012,69,85
250053,2013,0,88
250053,2014,89,114
250053,2015,90,110
250053,2016,119,131
250053,2017,120,139
250053,2018,97,105
250053,2019,82,89
250057,2012,34,39
250057,2013,0,39
250057,2014,32,38
250057,2015,44,51
250057,2016,51,58
250057,2017,45,51
250057,2018,44,47
250057,2019,53,61
250060,2012,316,404
250060,2013,0,381
250060,2014,327,428
250060,2015,311,412
250060,2016,307,408
250060,2017,316,430
250060,2018,312,415
250060,2019,287,367
250070,2012,126,181
250070,2013,0,187
250070,2014,180,202
250070,2015,143,175
250070,2016,159,192
250070,2017,152,187
250070,2018,198,225
250070,2019,145,177
250073,2012,25,44
250073,2013,0,35
250073,2014,32,39
250073,2015,40,44
250073,2016,34,38
250073,2017,24,34
250073,2018,31,36
250073,2019,34,37
250077,2012,81,100
250077,2013,0,101
250077,2014,104,118
250077,2015,107,127
250077,2016,80,95
250077,2017,59,72
250077,2018,93,108
250077,2019,73,83
250080,2012,175,231
250080,2013,0,200
250080,2014,168,228
250080,2015,147,204
250080,2016,155,211
250080,2017,161,202
250080,2018,191,231
250080,2019,175,200
250090,2012,118,158
250090,2013,0,151
250090,2014,120,132
250090,2015,133,165
250090,2016,99,112
250090,2017,92,107
250090,2018,107,126
250090,2019,109,127
250100,2012,182,242
250100,2013,0,265
250100,2014,196,240
250100,2015,161,194
250100,2016,144,188
250100,2017,181,213
250100,2018,250,271
250100,2019,231,257
250110,2012,217,355
250110,2013,0,362
250110,2014,268,365
250110,2015,292,383
250110,2016,241,355
250110,2017,269,358
250110,2018,286,339
250110,2019,326,371
250115,2012,20,25
250115,2013,0,33
250115,2014,14,21
250115,2015,17,27
250115,2016,24,31
250115,2017,31,37
250115,2018,28,37
250115,2019,35,39
250120,2012,97,112
250120,2013,0,97
250120,2014,111,123
250120,2015,103,108
250120,2016,100,106
250120,2017,100,106
250120,2018,87,96
250120,2019,84,102
250130,2012,190,276
250130,2013,0,288
250130,2014,245,344
250130,2015,218,271
250130,2016,208,282
250130,2017,265,317
250130,2018,268,321
250130,2019,225,260
250135,2012,48,66
250135,2013,0,67
250135,2014,53,67
250135,2015,65,78
250135,2016,50,60
250135,2017,56,65
250135,2018,76,87
250135,2019,60,63
250140,2012,133,171
250140,2013,0,146
250140,2014,127,161
250140,2015,114,168
250140,2016,101,138
250140,2017,139,171
250140,2018,141,163
250140,2019,150,182
250150,2012,252,285
250150,2013,0,283
250150,2014,270,308
250150,2015,236,270
250150,2016,268,290
250150,2017,254,287
250150,2018,290,319
250150,2019,238,263
250153,2012,67,72
250153,2013,0,65
250153,2014,61,68
250153,2015,46,53
250153,2016,42,47
250153,2017,55,64
250153,2018,54,61
250153,2019,62,68
250157,2012,78,109
250157,2013,0,105
250157,2014,83,98
250157,2015,84,95
250157,2016,102,114
250157,2017,83,100
250157,2018,113,121
250157,2019,93,102
250160,2012,143,175
250160,2013,0,170
250160,2014,114,145
250160,2015,132,148
250160,2016,122,138
250160,2017,126,139
250160,2018,122,136
250160,2019,119,129
250170,2012,59,76
250170,2013,0,86
250170,2014,58,69
250170,2015,78,91
250170,2016,55,66
250170,2017,75,83
250170,2018,87,97
250170,2019,127,135
250180,2012,896,1309
250180,2013,0,1395
250180,2014,932,1335
250180,2015,964,1394
250180,2016,867,1238
250180,2017,964,1359
250180,2018,1076,1481
250180,2019,575,1333
250190,2012,192,225
250190,2013,0,240
250190,2014,208,237
250190,2015,199,235
250190,2016,171,208
250190,2017,150,192
250190,2018,187,223
250190,2019,185,225
250200,2012,64,83
250200,2013,0,104
250200,2014,70,88
250200,2015,78,100
250200,2016,71,87
250200,2017,54,70
250200,2018,55,70
250200,2019,55,73
250205,2012,26,53
250205,2013,0,47
250205,2014,57,62
250205,2015,52,57
250205,2016,46,55
250205,2017,43,48
250205,2018,53,56
250205,2019,41,43
250210,2012,47,59
250210,2013,0,50
250210,2014,57,72
250210,2015,55,71
250210,2016,75,86
250210,2017,79,91
250210,2018,86,96
250210,2019,89,102
250215,2012,94,112
250215,2013,0,85
250215,2014,90,107
250215,2015,82,90
250215,2016,82,89
250215,2017,94,100
250215,2018,101,112
250215,2019,91,101
250220,2012,17,33
250220,2013,0,38
250220,2014,33,35
250220,2015,36,37
250220,2016,34,41
250220,2017,37,40
250220,2018,29,35
250220,2019,43,48
250230,2012,23,51
250230,2013,0,45
250230,2014,33,55
250230,2015,36,45
250230,2016,45,49
250230,2017,39,46
250230,2018,44,51
250230,2019,35,38
250240,2012,76,165
250240,2013,0,155
250240,2014,145,173
250240,2015,125,152
250240,2016,108,134
250240,2017,95,130
250240,2018,112,132
250240,2019,131,164
250250,2012,199,267
250250,2013,0,254
250250,2014,247,296
250250,2015,253,291
250250,2016,203,245
250250,2017,215,247
250250,2018,223,257
250250,2019,233,275
250260,2012,47,58
250260,2013,0,68
250260,2014,80,93
250260,2015,76,83
250260,2016,61,67
250260,2017,44,53
250260,2018,60,74
250260,2019,66,75
250270,2012,61,77
250270,2013,0,71
250270,2014,56,68
250270,2015,71,85
250270,2016,50,58
250270,2017,62,72
250270,2018,69,77
250270,2019,69,73
250280,2012,135,163
250280,2013,0,155
250280,2014,149,169
250280,2015,177,207
250280,2016,147,174
250280,2017,134,152
250280,2018,139,163
250280,2019,163,191
250290,2012,75,99
250290,2013,0,76
250290,2014,56,72
250290,2015,64,83
250290,2016,68,99
250290,2017,61,77
250290,2018,66,79
250290,2019,65,81
250300,2012,327,387
250300,2013,0,443
250300,2014,331,398
250300,2015,397,450
250300,2016,388,439
250300,2017,341,398
250300,2018,316,362
250300,2019,330,367
250310,2012,44,61
250310,2013,0,70
250310,2014,52,65
250310,2015,42,52
250310,2016,42,48
250310,2017,55,59
250310,2018,63,68
250310,2019,65,68
250320,2012,737,906
250320,2013,0,965
250320,2014,774,934
250320,2015,772,937
250320,2016,777,948
250320,2017,746,925
250320,2018,767,936
250320,2019,766,949
250330,2012,68,119
250330,2013,0,135
250330,2014,98,127
250330,2015,116,151
250330,2016,107,129
250330,2017,127,153
250330,2018,115,136
250330,2019,85,115
250340,2012,23,31
250340,2013,0,41
250340,2014,45,55
250340,2015,60,67
250340,2016,46,52
250340,2017,33,43
250340,2018,59,69
250340,2019,45,47
250350,2012,195,231
250350,2013,0,208
250350,2014,188,218
250350,2015,196,224
250350,2016,177,208
250350,2017,177,223
250350,2018,192,221
250350,2019,171,191
250355,2012,82,134
250355,2013,0,133
250355,2014,102,140
250355,2015,97,131
250355,2016,106,129
250355,2017,142,164
250355,2018,134,162
250355,2019,133,157
250360,2012,85,103
250360,2013,0,105
250360,2014,98,117
250360,2015,76,94
250360,2016,79,96
250360,2017,63,77
250360,2018,82,96
250360,2019,79,94
250370,2012,606,912
250370,2013,0,892
250370,2014,674,841
250370,2015,802,975
250370,2016,710,849
250370,2017,694,851
250370,2018,798,934
250370,2019,777,898
250375,2012,49,54
250375,2013,0,58
250375,2014,50,54
250375,2015,47,49
250375,2016,38,42
250375,2017,46,51
250375,2018,26,34
250375,2019,43,48
250380,2012,52,69
250380,2013,0,87
250380,2014,85,109
250380,2015,97,110
250380,2016,73,83
250380,2017,67,78
250380,2018,86,106
250380,2019,96,105
250390,2012,43,64
250390,2013,0,85
250390,2014,75,88
250390,2015,93,97
250390,2016,64,73
250390,2017,77,86
250390,2018,92,103
250390,2019,81,88
250400,2012,3991,6199
250400,2013,0,6098
250400,2014,5289,6610
250400,2015,5563,6610
250400,2016,5056,6070
250400,2017,5363,6272
250400,2018,5475,6587
250400,2019,5079,6104
250403,2012,69,99
250403,2013,0,105
250403,2014,76,98
250403,2015,64,96
250403,2016,79,108
250403,2017,89,111
250403,2018,101,134
250403,2019,97,111
250407,2012,43,59
250407,2013,0,59
250407,2014,38,44
250407,2015,48,58
250407,2016,50,57
250407,2017,40,51
250407,2018,51,61
250407,2019,57,64
250410,2012,14,27
250410,2013,0,22
250410,2014,35,38
250410,2015,15,23
250410,2016,17,18
250410,2017,29,32
250410,2018,31,37
250410,2019,27,30
250415,2012,76,86
250415,2013,0,81
250415,2014,82,91
250415,2015,77,79
250415,2016,91,97
250415,2017,98,103
250415,2018,89,96
250415,2019,73,75
250420,2012,55,74
250420,2013,0,61
250420,2014,44,57
250420,2015,57,77
250420,2016,50,68
250420,2017,46,57
250420,2018,61,71
250420,2019,48,56
250430,2012,326,401
250430,2013,0,394
250430,2014,367,432
250430,2015,344,405
250430,2016,337,399
250430,2017,338,387
250430,2018,363,421
250430,2019,375,421
250435,2012,68,83
250435,2013,0,78
250435,2014,62,67
250435,2015,70,77
250435,2016,72,77
250435,2017,64,67
250435,2018,77,83
250435,2019,77,85
250440,2012,131,220
250440,2013,0,254
250440,2014,206,273
250440,2015,202,246
250440,2016,209,242
250440,2017,188,222
250440,2018,231,263
250440,2019,214,235
250450,2012,79,105
250450,2013,0,80
250450,2014,69,88
250450,2015,54,78
250450,2016,68,81
250450,2017,79,85
250450,2018,82,94
250450,2019,79,93
250460,2012,403,458
250460,2013,0,489
250460,2014,383,455
250460,2015,396,490
250460,2016,387,502
250460,2017,354,447
250460,2018,403,510
250460,2019,448,548
250470,2012,58,104
250470,2013,0,88
250470,2014,89,104
250470,2015,67,76
250470,2016,88,104
250470,2017,76,83
250470,2018,77,88
250470,2019,93,105
250480,2012,165,222
250480,2013,0,190
250480,2014,166,197
250480,2015,179,223
250480,2016,156,209
250480,2017,151,210
250480,2018,182,217
250480,2019,170,196
250485,2012,13,22
250485,2013,0,14
250485,2014,14,21
250485,2015,16,22
250485,2016,19,21
250485,2017,12,23
250485,2018,15,20
250485,2019,18,25
250490,2012,188,262
250490,2013,0,284
250490,2014,143,207
250490,2015,191,256
250490,2016,195,287
250490,2017,230,323
250490,2018,263,350
250490,2019,203,270
250500,2012,74,90
250500,2013,0,102
250500,2014,84,107
250500,2015,99,110
250500,2016,84,93
250500,2017,82,92
250500,2018,114,123
250500,2019,97,104
250510,2012,203,250
250510,2013,0,255
250510,2014,213,257
250510,2015,252,301
250510,2016,201,243
250510,2017,222,263
250510,2018,229,254
250510,2019,226,261
250520,2012,79,101
250520,2013,0,109
250520,2014,84,127
250520,2015,83,103
250520,2016,111,131
250520,2017,92,112
250520,2018,95,119
250520,2019,95,111
250523,2012,57,79
250523,2013,0,84
250523,2014,56,81
250523,2015,58,79
250523,2016,66,92
250523,2017,76,103
250523,2018,73,100
250523,2019,83,103
250527,2012,60,89
250527,2013,0,76
250527,2014,32,50
250527,2015,45,68
250527,2016,58,71
250527,2017,54,71
250527,2018,68,81
250527,2019,60,67
250530,2012,18,23
250530,2013,0,32
250530,2014,22,25
250530,2015,26,26
250530,2016,22,24
250530,2017,24,30
250530,2018,18,23
250530,2019,15,21
250535,2012,53,65
250535,2013,0,66
250535,2014,53,59
250535,2015,63,73
250535,2016,44,52
250535,2017,63,72
250535,2018,52,55
250535,2019,52,54
250540,2012,91,120
250540,2013,0,115
250540,2014,86,114
250540,2015,105,126
250540,2016,112,130
250540,2017,91,110
250540,2018,105,123
250540,2019,100,116
250550,2012,39,51
250550,2013,0,43
250550,2014,45,48
250550,2015,30,38
250550,2016,43,52
250550,2017,31,37
250550,2018,46,48
250550,2019,39,41
250560,2012,59,72
250560,2013,0,72
250560,2014,71,86
250560,2015,83,95
250560,2016,60,74
250560,2017,86,96
250560,2018,78,94
250560,2019,81,97
250570,2012,128,151
250570,2013,0,133
250570,2014,135,163
250570,2015,133,150
250570,2016,124,147
250570,2017,126,146
250570,2018,126,149
250570,2019,124,135
250580,2012,50,63
250580,2013,0,52
250580,2014,63,75
250580,2015,45,57
250580,2016,44,51
250580,2017,34,47
250580,2018,30,42
250580,2019,42,57
250590,2012,28,33
250590,2013,0,36
250590,2014,38,43
250590,2015,34,42
250590,2016,36,40
250590,2017,32,35
250590,2018,45,52
250590,2019,40,42
250600,2012,394,521
250600,2013,0,514
250600,2014,480,558
250600,2015,478,525
250600,2016,439,489
250600,2017,427,478
250600,2018,424,478
250600,2019,460,518
250610,2012,119,186
250610,2013,0,190
250610,2014,160,192
250610,2015,138,157
250610,2016,136,163
250610,2017,149,181
250610,2018,171,194
250610,2019,153,177
250620,2012,27,30
250620,2013,0,32
250620,2014,28,30
250620,2015,26,28
250620,2016,20,21
250620,2017,21,23
250620,2018,21,22
250620,2019,31,33
250625,2012,71,100
250625,2013,0,126
250625,2014,111,129
250625,2015,132,149
250625,2016,114,123
250625,2017,98,107
250625,2018,109,123
250625,2019,118,125
250630,2012,731,862
250630,2013,0,915
250630,2014,705,862
250630,2015,751,903
250630,2016,705,834
250630,2017,714,849
250630,2018,784,916
250630,2019,737,866
250640,2012,136,173
250640,2013,0,214
250640,2014,184,220
250640,2015,167,226
250640,2016,160,200
250640,2017,146,181
250640,2018,169,193
250640,2019,160,190
250650,2012,41,46
250650,2013,0,33
250650,2014,33,40
250650,2015,49,54
250650,2016,42,45
250650,2017,38,43
250650,2018,45,51
250650,2019,36,43
250660,2012,76,89
250660,2013,0,67
250660,2014,55,65
250660,2015,56,67
250660,2016,63,70
250660,2017,61,67
250660,2018,69,75
250660,2019,52,60
250670,2012,132,168
250670,2013,0,140
250670,2014,122,151
250670,2015,115,140
250670,2016,159,175
250670,2017,117,133
250670,2018,149,168
250670,2019,155,162
250680,2012,165,219
250680,2013,0,283
250680,2014,197,231
250680,2015,218,249
250680,2016,221,251
250680,2017,246,276
250680,2018,235,265
250680,2019,223,255
250690,2012,202,338
250690,2013,0,333
250690,2014,198,349
250690,2015,225,381
250690,2016,198,348
250690,2017,236,368
250690,2018,295,355
250690,2019,303,361
250700,2012,210,296
250700,2013,0,339
250700,2014,303,377
250700,2015,294,358
250700,2016,258,311
250700,2017,278,353
250700,2018,298,354
250700,2019,324,365
250710,2012,176,259
250710,2013,0,244
250710,2014,174,244
250710,2015,136,221
250710,2016,203,267
250710,2017,199,262
250710,2018,218,286
250710,2019,209,275
250720,2012,106,170
250720,2013,0,166
250720,2014,128,159
250720,2015,145,175
250720,2016,121,141
250720,2017,122,140
250720,2018,126,150
250720,2019,120,134
250730,2012,170,211
250730,2013,0,213
250730,2014,157,189
250730,2015,167,215
250730,2016,168,205
250730,2017,206,257
250730,2018,172,205
250730,2019,181,221
250740,2012,71,104
250740,2013,0,97
250740,2014,62,83
250740,2015,63,87
250740,2016,58,88
250740,2017,83,104
250740,2018,83,103
250740,2019,67,77
250750,2012,8826,11302
250750,2013,0,11549
250750,2014,9102,11779
250750,2015,9525,12299
250750,2016,8977,11706
250750,2017,9559,12149
250750,2018,9664,12404
250750,2019,9403,12091
250760,2012,95,124
250760,2013,0,114
250760,2014,85,112
250760,2015,99,120
250760,2016,72,88
250760,2017,86,108
250760,2018,111,117
250760,2019,108,117
250770,2012,240,296
250770,2013,0,300
250770,2014,271,338
250770,2015,269,315
250770,2016,216,243
250770,2017,260,308
250770,2018,288,328
250770,2019,265,290
250780,2012,58,102
250780,2013,0,112
250780,2014,78,93
250780,2015,74,86
250780,2016,79,92
250780,2017,88,95
250780,2018,90,98
250780,2019,85,87
250790,2012,131,175
250790,2013,0,188
250790,2014,150,181
250790,2015,170,205
250790,2016,162,191
250790,2017,190,215
250790,2018,166,191
250790,2019,177,186
250800,2012,78,115
250800,2013,0,118
250800,2014,95,116
250800,2015,130,143
250800,2016,112,117
250800,2017,97,110
250800,2018,104,113
250800,2019,114,125
250810,2012,53,62
250810,2013,0,61
250810,2014,51,54
250810,2015,50,58
250810,2016,40,44
250810,2017,45,48
250810,2018,55,67
250810,2019,44,52
250820,2012,101,137
250820,2013,0,110
250820,2014,106,128
250820,2015,108,127
250820,2016,76,96
250820,2017,98,132
250820,2018,117,145
250820,2019,90,102
250830,2012,323,434
250830,2013,0,432
250830,2014,314,394
250830,2015,377,426
250830,2016,335,390
250830,2017,340,407
250830,2018,339,405
250830,2019,365,417
250840,2012,38,43
250840,2013,0,45
250840,2014,41,44
250840,2015,42,48
250840,2016,36,48
250840,2017,47,55
250840,2018,41,47
250840,2019,32,38
250850,2012,45,84
250850,2013,0,86
250850,2014,83,115
250850,2015,74,92
250850,2016,72,97
250850,2017,83,104
250850,2018,81,101
250850,2019,108,115
250855,2012,46,53
250855,2013,0,46
250855,2014,50,55
250855,2015,62,68
250855,2016,36,45
250855,2017,51,59
250855,2018,46,46
250855,2019,51,59
250860,2012,127,184
250860,2013,0,214
250860,2014,119,157
250860,2015,144,203
250860,2016,154,219
250860,2017,152,229
250860,2018,167,232
250860,2019,166,222
250870,2012,42,50
250870,2013,0,43
250870,2014,38,43
250870,2015,48,52
250870,2016,40,52
250870,2017,41,43
250870,2018,41,44
250870,2019,39,47
250880,2012,66,77
250880,2013,0,86
250880,2014,74,87
250880,2015,66,77
250880,2016,55,69
250880,2017,60,69
250880,2018,95,105
250880,2019,69,81
250890,2012,585,732
250890,2013,0,711
250890,2014,467,644
250890,2015,577,794
250890,2016,525,706
250890,2017,582,795
250890,2018,675,850
250890,2019,666,818
250900,2012,108,166
250900,2013,0,169
250900,2014,130,157
250900,2015,133,161
250900,2016,113,147
250900,2017,104,121
250900,2018,112,127
250900,2019,102,107
250905,2012,116,152
250905,2013,0,160
250905,2014,107,139
250905,2015,128,162
250905,2016,136,161
250905,2017,146,172
250905,2018,165,200
250905,2019,159,181
250910,2012,239,279
250910,2013,0,277
250910,2014,219,262
250910,2015,218,247
250910,2016,221,268
250910,2017,244,281
250910,2018,257,295
250910,2019,278,310
250915,2012,77,88
250915,2013,0,98
250915,2014,84,94
250915,2015,78,94
250915,2016,70,74
250915,2017,85,89
250915,2018,52,58
250915,2019,73,79
250920,2012,122,185
250920,2013,0,202
250920,2014,145,204
250920,2015,143,180
250920,2016,122,171
250920,2017,131,170
250920,2018,162,204
250920,2019,141,180
250930,2012,90,140
250930,2013,0,139
250930,2014,91,152
250930,2015,123,161
250930,2016,119,163
250930,2017,136,168
250930,2018,134,165
250930,2019,126,167
250933,2012,53,67
250933,2013,0,54
250933,2014,69,82
250933,2015,75,83
250933,2016,64,70
250933,2017,72,86
250933,2018,68,75
250933,2019,57,67
250937,2012,33,42
250937,2013,0,23
250937,2014,38,45
250937,2015,26,32
250937,2016,24,30
250937,2017,15,24
250937,2018,20,25
250937,2019,30,36
250939,2012,63,67
250939,2013,0,83
250939,2014,95,105
250939,2015,95,109
250939,2016,80,93
250939,2017,89,104
250939,2018,102,115
250939,2019,107,112
250940,2012,160,201
250940,2013,0,179
250940,2014,179,220
250940,2015,191,224
250940,2016,167,194
250940,2017,158,185
250940,2018,178,209
250940,2019,214,235
250950,2012,83,107
250950,2013,0,94
250950,2014,77,91
250950,2015,74,76
250950,2016,66,68
250950,2017,92,98
250950,2018,75,83
250950,2019,76,82
