CODMUNRES,ano_nasc,Qtd_Ao_Menos_1_Consulta_Pre_Natal,Qtd_Total
150090,2015,731,954
150090,2016,847,954
150090,2017,814,935
150090,2018,763,901
150090,2019,733,809
150095,2012,291,372
150095,2013,0,418
150095,2014,457,472
150095,2015,430,440
150095,2016,380,395
150095,2017,390,401
150095,2018,357,368
150095,2019,405,425
150100,2012,201,206
150100,2013,0,215
150100,2014,190,194
150100,2015,190,198
150100,2016,201,205
150100,2017,154,160
150100,2018,172,182
150100,2019,139,146
150110,2012,371,465
150110,2013,0,460
150110,2014,423,548
150110,2015,372,556
150110,2016,364,562
150110,2017,405,553
150110,2018,447,582
150110,2019,488,549
150120,2012,521,538
150120,2013,0,532
150120,2014,571,578
150120,2015,568,575
150120,2016,547,567
150120,2017,623,630
150120,2018,573,580
150120,2019,473,501
150125,2012,38,42
150125,2013,0,43
150125,2014,46,48
150125,2015,39,45
150125,2016,33,37
150125,2017,40,49
150125,2018,47,49
150125,2019,46,46
150130,2012,1933,2053
150130,2013,0,1998
150130,2014,2021,2105
150130,2015,2007,2098
150130,2016,2044,2148
150130,2017,2090,2154
150130,2018,2228,2274
150130,2019,2228,2294
150140,2012,20460,21371
150140,2013,0,21884
150140,2014,20858,21530
150140,2015,20519,21250
150140,2016,18496,19250
150140,2017,18821,19409
150140,2018,18371,19348
150140,2019,17721,18587
150145,2012,181,243
150145,2013,0,269
150145,2014,234,240
150145,2015,268,273
150145,2016,234,241
150145,2017,268,272
150145,2018,286,296
150145,2019,311,314
150150,2012,1063,1082
150150,2013,0,1010
150150,2014,1055,1079
150150,2015,975,1008
150150,2016,892,950
150150,2017,1025,1041
150150,2018,994,1037
150150,2019,954,999
150157,2012,226,229
150157,2013,0,230
150157,2014,199,203
150157,2015,250,253
150157,2016,241,248
150157,2017,219,225
150157,2018,271,277
150157,2019,289,292
150160,2012,95,217
150160,2013,0,195
150160,2014,202,215
150160,2015,188,212
150160,2016,149,182
150160,2017,131,184
150160,2018,173,188
150160,2019,199,210
150170,2012,1298,2148
150170,2013,0,2191
150170,2014,1735,2352
150170,2015,1528,2192
150170,2016,1766,2126
150170,2017,1587,2099
150170,2018,1674,2203
150170,2019,1699,2127
150172,2012,22,279
150172,2013,0,269
150172,2014,269,290
150172,2015,217,255
150172,2016,257,272
150172,2017,320,333
150172,2018,347,351
150172,2019,321,325
150175,2012,96,97
150175,2013,0,95
150175,2014,90,92
150175,2015,102,103
150175,2016,77,79
150175,2017,90,93
150175,2018,90,92
150175,2019,99,100
150178,2012,792,799
150178,2013,0,786
150178,2014,842,851
150178,2015,809,832
150178,2016,673,766
150178,2017,767,785
150178,2018,778,790
150178,2019,761,765
150180,2012,1896,2383
150180,2013,0,2660
150180,2014,2201,2774
150180,2015,2102,2588
150180,2016,2036,2541
150180,2017,2181,2723
150180,2018,2350,2849
150180,2019,2320,2772
150190,2012,413,508
150190,2013,0,498
150190,2014,484,501
150190,2015,464,482
150190,2016,480,504
150190,2017,466,473
150190,2018,455,474
150190,2019,437,463
150195,2012,170,356
150195,2013,0,323
150195,2014,293,313
150195,2015,277,304
150195,2016,248,344
150195,2017,201,311
150195,2018,266,306
150195,2019,284,309
150200,2012,180,236
150200,2013,0,268
150200,2014,282,301
150200,2015,304,319
150200,2016,322,339
150200,2017,315,330
150200,2018,335,350
150200,2019,323,343
150210,2012,2384,2478
150210,2013,0,2469
150210,2014,2451,2511
150210,2015,2364,2445
150210,2016,2363,2406
150210,2017,2367,2417
150210,2018,2634,2678
150210,2019,2448,2488
150215,2012,857,875
150215,2013,0,954
150215,2014,1108,1124
150215,2015,1323,1332
150215,2016,1368,1380
150215,2017,1228,1234
150215,2018,1221,1232
150215,2019,1170,1174
150220,2012,428,1087
150220,2013,0,1189
150220,2014,1015,1095
150220,2015,979,1138
150220,2016,828,1050
150220,2017,714,1040
150220,2018,911,1046
150220,2019,970,1059
150230,2012,803,827
150230,2013,0,839
150230,2014,803,852
150230,2015,835,859
150230,2016,776,807
150230,2017,801,815
150230,2018,926,941
150230,2019,935,946
150240,2012,3132,3169
150240,2013,0,3161
150240,2014,3177,3218
150240,2015,3246,3300
150240,2016,3090,3129
150240,2017,3138,3196
150240,2018,3263,3305
150240,2019,3314,3347
150250,2012,191,283
150250,2013,0,281
150250,2014,266,342
150250,2015,291,355
150250,2016,317,370
150250,2017,330,372
150250,2018,377,419
150250,2019,299,342
150260,2012,108,151
150260,2013,0,155
150260,2014,160,182
150260,2015,176,184
150260,2016,197,199
150260,2017,160,164
150260,2018,180,184
150260,2019,148,157
150270,2012,745,756
150270,2013,0,745
150270,2014,787,805
150270,2015,771,787
150270,2016,749,758
150270,2017,754,777
150270,2018,778,791
150270,2019,695,707
150275,2012,376,498
150275,2013,0,559
150275,2014,497,505
150275,2015,523,536
150275,2016,485,500
150275,2017,488,498
150275,2018,544,562
150275,2019,517,546
150276,2012,123,147
150276,2013,0,129
150276,2014,129,137
150276,2015,132,138
150276,2016,152,158
150276,2017,161,166
150276,2018,175,180
150276,2019,199,200
150277,2012,435,443
150277,2013,0,415
150277,2014,395,399
150277,2015,395,400
150277,2016,326,328
150277,2017,286,290
150277,2018,305,308
150277,2019,310,312
150280,2012,499,631
150280,2013,0,621
150280,2014,566,645
150280,2015,606,681
150280,2016,558,698
150280,2017,624,733
150280,2018,652,748
150280,2019,655,699
150285,2012,206,208
150285,2013,0,220
150285,2014,242,247
150285,2015,202,208
150285,2016,207,208
150285,2017,191,192
150285,2018,234,238
150285,2019,231,239
150290,2012,420,498
150290,2013,0,472
150290,2014,517,530
150290,2015,512,526
150290,2016,512,527
150290,2017,484,491
150290,2018,531,555
150290,2019,524,548
150293,2012,692,700
150293,2013,0,678
150293,2014,691,705
150293,2015,748,762
150293,2016,678,692
150293,2017,681,692
150293,2018,640,647
150293,2019,585,596
150295,2012,502,513
150295,2013,0,506
150295,2014,538,547
150295,2015,497,504
150295,2016,400,409
150295,2017,403,413
150295,2018,525,530
150295,2019,482,483
150300,2012,114,147
150300,2013,0,138
150300,2014,169,174
150300,2015,121,124
150300,2016,117,121
150300,2017,145,153
150300,2018,138,142
150300,2019,121,124
150304,2012,288,298
150304,2013,0,277
150304,2014,290,296
150304,2015,309,327
150304,2016,320,327
150304,2017,327,337
150304,2018,373,376
150304,2019,344,346
150307,2012,411,431
150307,2013,0,505
150307,2014,490,508
150307,2015,418,431
150307,2016,399,411
150307,2017,398,411
150307,2018,412,423
150307,2019,479,487
150309,2012,714,721
150309,2013,0,662
150309,2014,532,536
150309,2015,515,524
150309,2016,443,463
150309,2017,542,545
150309,2018,572,575
150309,2019,555,558
150310,2012,519,647
150310,2013,0,626
150310,2014,609,730
150310,2015,614,691
150310,2016,667,736
150310,2017,689,756
150310,2018,685,764
150310,2019,713,774
150320,2012,537,586
150320,2013,0,621
150320,2014,604,610
150320,2015,561,567
150320,2016,540,550
150320,2017,561,564
150320,2018,564,578
150320,2019,555,557
150330,2012,1092,1156
150330,2013,0,1155
150330,2014,1104,1166
150330,2015,1033,1114
150330,2016,1006,1055
150330,2017,991,1047
150330,2018,1041,1079
150330,2019,1039,1144
150340,2012,163,167
150340,2013,0,183
150340,2014,165,166
150340,2015,167,177
150340,2016,159,162
150340,2017,175,175
150340,2018,185,185
150340,2019,162,162
150345,2012,529,569
150345,2013,0,590
150345,2014,558,576
150345,2015,505,576
150345,2016,519,596
150345,2017,520,594
150345,2018,561,626
150345,2019,563,642
150350,2012,423,480
150350,2013,0,464
150350,2014,450,462
150350,2015,444,462
150350,2016,419,437
150350,2017,404,420
150350,2018,407,434
150350,2019,444,456
150360,2012,1932,2095
150360,2013,0,1615
150360,2014,2036,2167
150360,2015,1786,1950
150360,2016,1958,2003
150360,2017,2317,2377
150360,2018,2247,2291
150360,2019,2288,2359
150370,2012,868,898
150370,2013,0,884
150370,2014,857,866
150370,2015,885,899
150370,2016,831,840
150370,2017,773,781
150370,2018,833,844
150370,2019,828,846
150375,2012,479,521
150375,2013,0,485
150375,2014,531,567
150375,2015,590,614
150375,2016,568,587
150375,2017,603,619
150375,2018,587,602
150375,2019,569,588
150380,2012,898,904
150380,2013,0,873
150380,2014,912,919
150380,2015,878,882
150380,2016,783,794
150380,2017,730,737
150380,2018,750,751
150380,2019,713,715
150390,2012,930,966
150390,2013,0,1016
150390,2014,1060,1073
150390,2015,1047,1063
150390,2016,1132,1140
150390,2017,1016,1042
150390,2018,1072,1091
150390,2019,1110,1126
150400,2012,474,494
150400,2013,0,483
150400,2014,432,444
150400,2015,433,445
150400,2016,439,456
150400,2017,392,402
150400,2018,432,443
150400,2019,450,469
150405,2012,606,625
150405,2013,0,617
150405,2014,606,621
150405,2015,621,635
150405,2016,512,591
150405,2017,551,559
150405,2018,631,648
150405,2019,547,564
150410,2012,114,127
150410,2013,0,104
150410,2014,117,117
150410,2015,111,112
150410,2016,94,97
150410,2017,88,90
150410,2018,89,93
150410,2019,112,117
150420,2012,4677,4812
150420,2013,0,4965
150420,2014,5019,5128
150420,2015,5102,5173
150420,2016,4622,4751
150420,2017,4678,4764
150420,2018,4883,4943
150420,2019,4775,4822
150430,2012,335,392
150430,2013,0,441
150430,2014,408,421
150430,2015,332,427
150430,2016,239,383
150430,2017,354,362
150430,2018,355,384
150430,2019,340,350
150440,2012,290,333
150440,2013,0,323
150440,2014,363,369
150440,2015,322,330
150440,2016,314,329
150440,2017,316,324
150440,2018,279,292
150440,2019,296,304
150442,2012,1600,1665
150442,2013,0,1777
150442,2014,1792,1853
150442,2015,1812,1863
150442,2016,1654,1794
150442,2017,1746,1794
150442,2018,1630,1714
150442,2019,1717,1813
150445,2012,249,459
150445,2013,0,477
150445,2014,422,432
150445,2015,419,430
150445,2016,422,432
150445,2017,453,463
150445,2018,415,422
150445,2019,481,491
150450,2012,527,586
150450,2013,0,473
150450,2014,488,602
150450,2015,498,596
150450,2016,455,537
150450,2017,501,562
150450,2018,577,631
150450,2019,614,642
150460,2012,460,469
150460,2013,0,518
150460,2014,503,516
150460,2015,475,482
150460,2016,497,506
150460,2017,474,485
150460,2018,450,464
150460,2019,448,460
150470,2012,1129,1174
150470,2013,0,1191
150470,2014,1165,1217
150470,2015,1200,1249
150470,2016,1163,1204
150470,2017,1176,1229
150470,2018,1249,1312
150470,2019,1234,1305
150475,2013,0,1
150475,2014,166,168
150475,2015,146,150
150475,2016,216,225
150475,2017,225,229
150475,2018,281,289
150475,2019,334,335
150480,2012,1007,1044
150480,2013,0,1072
150480,2014,1082,1094
150480,2015,1143,1151
150480,2016,1130,1138
150480,2017,1100,1107
150480,2018,1023,1032
150480,2019,1049,1050
150490,2012,421,525
150490,2013,0,564
150490,2014,598,610
150490,2015,573,601
150490,2016,578,605
150490,2017,552,572
150490,2018,562,578
150490,2019,584,616
150495,2012,389,408
150495,2013,0,377
150495,2014,375,401
150495,2015,427,449
150495,2016,417,445
150495,2017,370,386
150495,2018,400,406
150495,2019,337,347
150497,2012,192,194
150497,2013,0,210
150497,2014,213,215
150497,2015,199,199
150497,2016,215,217
150497,2017,212,218
150497,2018,220,223
150497,2019,228,229
150500,2012,78,142
150500,2013,0,124
150500,2014,163,171
150500,2015,148,153
150500,2016,148,165
150500,2017,126,161
150500,2018,129,134
150500,2019,126,131
150503,2012,465,481
150503,2013,0,510
150503,2014,553,577
150503,2015,586,620
150503,2016,534,553
150503,2017,601,621
150503,2018,619,631
150503,2019,579,585
150506,2012,1248,1259
150506,2013,0,1209
150506,2014,1253,1260
150506,2015,1318,1334
150506,2016,1192,1211
150506,2017,1237,1252
150506,2018,1223,1240
150506,2019,1189,1193
150510,2012,951,1001
150510,2013,0,991
150510,2014,1015,1048
150510,2015,954,983
150510,2016,959,985
150510,2017,990,1019
150510,2018,981,1019
150510,2019,1064,1092
150520,2012,667,716
150520,2013,0,751
150520,2014,651,702
150520,2015,683,731
150520,2016,617,649
150520,2017,642,691
150520,2018,697,726
150520,2019,648,673
150530,2012,1209,1283
150530,2013,0,1336
150530,2014,1412,1482
150530,2015,1339,1397
150530,2016,1334,1399
150530,2017,1364,1403
150530,2018,1503,1547
150530,2019,1528,1550
150540,2012,176,251
150540,2013,0,288
150540,2014,257,268
150540,2015,307,322
150540,2016,249,281
150540,2017,261,300
150540,2018,314,322
150540,2019,301,310
150543,2012,581,596
150543,2013,0,663
150543,2014,662,668
150543,2015,590,638
150543,2016,621,630
150543,2017,670,675
150543,2018,723,725
150543,2019,703,707
150548,2012,255,681
150548,2013,0,655
150548,2014,595,625
150548,2015,647,686
150548,2016,726,752
150548,2017,747,764
150548,2018,738,744
150548,2019,769,776
150549,2012,116,116
150549,2013,0,122
150549,2014,97,100
150549,2015,104,106
150549,2016,87,89
150549,2017,96,97
150549,2018,105,110
150549,2019,103,105
150550,2012,1973,2093
150550,2013,0,2003
150550,2014,2057,2069
150550,2015,162,2033
150550,2016,158,2001
150550,2017,165,1977
150550,2018,127,2148
150550,2019,126,2065
150553,2012,4492,4513
150553,2013,0,5157
150553,2014,5304,5360
150553,2015,4960,5019
150553,2016,4601,4644
150553,2017,4535,4582
150553,2018,4755,4810
150553,2019,4530,4577
150555,2012,124,127
150555,2013,0,130
150555,2014,135,137
150555,2015,139,142
150555,2016,119,121
150555,2017,114,116
150555,2018,122,127
150555,2019,117,120
150560,2012,37,109
150560,2013,0,97
150560,2014,111,119
150560,2015,91,98
150560,2016,80,103
150560,2017,80,114
150560,2018,95,103
150560,2019,81,95
150563,2012,161,174
150563,2013,0,142
150563,2014,145,154
150563,2015,141,148
150563,2016,137,141
150563,2017,175,182
150563,2018,175,176
150563,2019,165,165
150565,2012,229,246
150565,2013,0,229
150565,2014,295,299
150565,2015,268,273
150565,2016,281,285
150565,2017,287,291
150565,2018,320,321
150565,2019,281,282
150570,2012,229,295
150570,2013,0,330
150570,2014,320,332
150570,2015,336,345
150570,2016,341,352
150570,2017,337,348
150570,2018,331,351
150570,2019,347,364
150580,2012,834,1170
150580,2013,0,1279
150580,2014,1249,1480
150580,2015,963,1596
150580,2016,928,1461
150580,2017,959,1489
150580,2018,1119,1678
150580,2019,1200,1569
150590,2012,121,670
150590,2013,0,732
150590,2014,631,675
150590,2015,656,711
150590,2016,683,743
150590,2017,620,701
150590,2018,684,755
150590,2019,728,768
150600,2012,699,734
150600,2013,0,678
150600,2014,645,655
150600,2015,658,666
150600,2016,702,722
150600,2017,765,777
150600,2018,687,703
150600,2019,740,755
150610,2012,113,176
150610,2013,0,162
150610,2014,183,193
150610,2015,130,185
150610,2016,91,172
150610,2017,91,171
150610,2018,121,200
150610,2019,131,191
150611,2012,82,185
150611,2013,0,180
150611,2014,156,173
150611,2015,141,158
150611,2016,131,168
150611,2017,103,169
150611,2018,142,160
150611,2019,142,162
150613,2012,1556,1609
150613,2013,0,1641
150613,2014,1626,1651
150613,2015,1669,1701
150613,2016,1582,1627
150613,2017,1683,1743
150613,2018,1713,1756
150613,2019,1692,1725
150616,2012,319,327
150616,2013,0,276
150616,2014,305,308
150616,2015,86,311
150616,2016,73,274
150616,2017,61,273
150616,2018,306,308
150616,2019,281,281
150618,2012,746,752
150618,2013,0,686
150618,2014,662,672
150618,2015,712,729
150618,2016,655,676
150618,2017,586,608
150618,2018,590,610
150618,2019,518,529
150619,2012,354,390
150619,2013,0,330
150619,2014,365,373
150619,2015,380,383
150619,2016,361,369
150619,2017,407,411
150619,2018,408,413
150619,2019,404,407
150620,2012,574,665
150620,2013,0,684
150620,2014,716,736
150620,2015,616,632
150620,2016,647,655
150620,2017,591,607
150620,2018,649,676
150620,2019,664,680
150630,2012,302,366
150630,2013,0,352
150630,2014,332,349
150630,2015,343,377
150630,2016,369,381
150630,2017,369,378
150630,2018,353,362
150630,2019,331,337
150635,2012,301,306
150635,2013,0,324
150635,2014,328,341
150635,2015,274,285
150635,2016,340,354
150635,2017,329,345
150635,2018,305,326
150635,2019,310,330
150640,2012,37,66
150640,2013,0,101
150640,2014,82,88
150640,2015,97,103
150640,2016,73,78
150640,2017,86,89
150640,2018,79,81
150640,2019,109,110
150650,2012,833,961
150650,2013,0,1000
150650,2014,966,978
150650,2015,1028,1044
150650,2016,977,996
150650,2017,943,960
150650,2018,994,1019
150650,2019,965,996
150655,2012,148,375
150655,2013,0,341
150655,2014,313,338
150655,2015,305,345
150655,2016,284,376
150655,2017,233,344
150655,2018,280,305
150655,2019,281,306
150658,2012,177,182
150658,2013,0,168
150658,2014,177,181
150658,2015,159,197
150658,2016,116,143
150658,2017,127,143
150658,2018,140,181
150658,2019,212,215
150660,2012,344,376
150660,2013,0,385
150660,2014,366,373
150660,2015,352,367
150660,2016,362,372
150660,2017,421,428
150660,2018,393,399
150660,2019,450,455
150670,2012,576,587
150670,2013,0,536
150670,2014,563,570
150670,2015,575,584
150670,2016,560,572
150670,2017,553,569
150670,2018,596,605
150670,2019,600,602
150680,2012,5618,6489
150680,2013,0,6334
150680,2014,6422,6595
150680,2015,6600,6756
150680,2016,6315,6491
150680,2017,6613,6777
150680,2018,6530,6703
150680,2019,6636,6659
150690,2012,75,102
150690,2013,0,90
150690,2014,103,112
150690,2015,78,83
150690,2016,100,105
150690,2017,91,107
150690,2018,82,87
150690,2019,92,95
150700,2012,393,494
150700,2013,0,490
150700,2014,468,477
150700,2015,493,509
150700,2016,432,444
150700,2017,472,483
150700,2018,483,501
150700,2019,487,512
150710,2012,202,251
150710,2013,0,223
150710,2014,204,222
150710,2015,220,233
150710,2016,221,226
150710,2017,213,215
150710,2018,221,227
150710,2019,211,224
150715,2012,364,371
150715,2013,0,368
150715,2014,360,370
150715,2015,380,382
150715,2016,335,339
150715,2017,344,345
150715,2018,416,422
150715,2019,349,352
150720,2012,549,643
150720,2013,0,623
150720,2014,563,579
150720,2015,482,493
150720,2016,496,511
150720,2017,512,525
150720,2018,455,470
150720,2019,457,465
150730,2012,948,993
150730,2013,0,891
150730,2014,905,915
150730,2015,935,1014
150730,2016,1029,1046
150730,2017,1056,1071
150730,2018,1142,1159
150730,2019,1071,1075
150740,2012,206,209
150740,2013,0,231
150740,2014,219,223
150740,2015,193,196
150740,2016,221,227
150740,2017,203,206
150740,2018,239,242
150740,2019,234,235
150745,2012,486,515
150745,2013,0,492
150745,2014,402,436
150745,2015,464,497
150745,2016,441,463
150745,2017,469,494
150745,2018,526,536
150745,2019,429,436
150746,2012,77,81
150746,2013,0,72
150746,2014,80,82
150746,2015,82,83
150746,2016,77,81
150746,2017,86,87
150746,2018,92,97
150746,2019,84,85
150747,2012,233,345
150747,2013,0,365
150747,2014,323,336
150747,2015,314,335
150747,2016,301,340
150747,2017,271,309
150747,2018,286,306
150747,2019,299,307
150750,2012,193,198
150750,2013,0,171
150750,2014,165,165
150750,2015,224,226
150750,2016,213,216
150750,2017,165,170
150750,2018,236,240
150750,2019,183,185
150760,2012,910,980
150760,2013,0,956
150760,2014,968,1006
150760,2015,956,973
150760,2016,898,932
150760,2017,945,957
150760,2018,915,942
150760,2019,896,926
150770,2012,374,465
150770,2013,0,499
150770,2014,519,531
150770,2015,543,553
150770,2016,536,551
150770,2017,503,520
150770,2018,501,517
150770,2019,515,526
150775,2012,70,70
150775,2013,0,94
150775,2014,79,82
150775,2015,89,93
150775,2016,81,86
150775,2017,92,95
150775,2018,115,119
150775,2019,92,93
