CODMUNRES,Ano,Qtd_Total,Pop
316165,2014,9,327
316165,2015,13,323
316165,2016,12,311
316165,2017,4,298
316165,2018,4,285
316165,2019,5,273
316170,2012,12,575
316170,2013,10,572
316170,2014,8,570
316170,2015,17,565
316170,2016,19,550
316170,2017,15,536
316170,2018,11,521
316170,2019,12,618
316180,2012,13,834
316180,2013,20,847
316180,2014,22,857
316180,2015,32,867
316180,2016,28,866
316180,2017,15,863
316180,2018,16,860
316180,2019,18,858
316190,2012,23,897
316190,2013,16,898
316190,2014,33,893
316190,2015,29,896
316190,2016,16,868
316190,2017,18,838
316190,2018,19,808
316190,2019,20,779
312550,2012,6,306
312550,2013,1,295
312550,2014,10,284
312550,2015,4,269
312550,2016,6,254
312550,2017,7,238
312550,2018,2,221
312550,2019,5,205
316200,2012,67,2099
316200,2013,76,2059
316200,2014,69,2016
316200,2015,53,1972
316200,2016,64,1916
316200,2017,43,1854
316200,2018,49,1791
316200,2019,37,1731
316210,2012,117,2840
316210,2013,115,2835
316210,2014,146,2824
316210,2015,126,2810
316210,2016,130,2773
316210,2017,139,2727
316210,2018,146,2681
316210,2019,151,2638
316220,2012,15,564
316220,2013,14,547
316220,2014,19,529
316220,2015,17,510
316220,2016,13,487
316220,2017,12,462
316220,2018,12,436
316220,2019,13,412
316225,2012,12,439
316225,2013,11,421
316225,2014,6,403
316225,2015,6,384
316225,2016,3,365
316225,2017,9,344
316225,2018,21,322
316225,2019,7,302
316230,2012,4,207
316230,2013,3,199
316230,2014,3,189
316230,2015,1,180
316230,2016,0,176
316230,2017,5,171
316230,2018,5,167
316230,2019,4,162
316240,2012,44,2595
316240,2013,68,2478
316240,2014,56,2359
316240,2015,41,2236
316240,2016,36,2098
316240,2017,50,1953
316240,2018,48,1807
316240,2019,37,1664
316245,2012,70,1407
316245,2013,74,1392
316245,2014,67,1375
316245,2015,68,1357
316245,2016,77,1335
316245,2017,80,1313
316245,2018,66,1285
316245,2019,55,1262
316250,2012,111,6346
316250,2013,136,6248
316250,2014,130,6141
316250,2015,128,6025
316250,2016,123,5911
316250,2017,102,5777
316250,2018,103,5641
316250,2019,96,5515
316255,2012,34,997
316255,2013,31,991
316255,2014,32,985
316255,2015,44,977
316255,2016,32,953
316255,2017,33,927
316255,2018,46,901
316255,2019,31,877
316257,2012,11,423
316257,2013,18,420
316257,2014,12,416
316257,2015,14,412
316257,2016,9,408
316257,2017,8,402
316257,2018,12,396
316257,2019,7,391
316260,2012,28,663
316260,2013,12,621
316260,2014,20,577
316260,2015,16,533
316260,2016,14,512
316260,2017,19,488
316260,2018,22,465
316260,2019,18,442
316265,2012,11,398
316265,2013,11,378
316265,2014,7,364
316265,2015,10,348
316265,2016,5,336
316265,2017,7,323
316265,2018,9,310
316265,2019,7,297
316270,2012,45,2203
316270,2013,41,2094
316270,2014,47,1983
316270,2015,57,1869
316270,2016,40,1793
316270,2017,38,1710
316270,2018,33,1628
316270,2019,26,1547
316280,2012,44,1515
316280,2013,34,1441
316280,2014,40,1360
316280,2015,35,1281
316280,2016,28,1219
316280,2017,27,1152
316280,2018,23,1086
316280,2019,31,1022
316290,2012,48,2012
316290,2013,50,1969
316290,2014,56,1924
316290,2015,60,1875
316290,2016,48,1816
316290,2017,50,1751
316290,2018,36,1686
316290,2019,49,1623
316292,2012,67,2225
316292,2013,74,2231
316292,2014,83,2233
316292,2015,75,2233
316292,2016,70,2193
316292,2017,69,2147
316292,2018,40,2101
316292,2019,67,2057
316294,2012,15,598
316294,2013,12,575
316294,2014,12,553
316294,2015,9,528
316294,2016,11,516
316294,2017,10,501
316294,2018,13,487
316294,2019,8,473
316295,2012,45,1865
316295,2013,42,1880
316295,2014,34,1889
316295,2015,48,1902
316295,2016,27,1861
316295,2017,37,1814
316295,2018,42,1766
316295,2019,27,1720
316300,2012,13,436
316300,2013,12,436
316300,2014,13,429
316300,2015,13,425
316300,2016,16,409
316300,2017,12,391
316300,2018,11,371
316300,2019,16,356
316310,2012,7,399
316310,2013,6,405
316310,2014,4,411
316310,2015,9,417
316310,2016,3,404
316310,2017,7,390
316310,2018,2,378
316310,2019,14,364
316320,2012,7,361
316320,2013,11,351
316320,2014,12,339
316320,2015,14,326
316320,2016,8,311
316320,2017,11,295
316320,2018,8,279
316320,2019,3,264
316330,2012,8,334
316330,2013,6,319
316330,2014,12,303
316330,2015,8,287
316330,2016,14,277
316330,2017,10,267
316330,2018,2,255
316330,2019,4,245
316340,2012,15,471
316340,2013,9,438
316340,2014,13,405
316340,2015,9,371
316340,2016,10,354
316340,2017,12,336
316340,2018,5,318
316340,2019,14,300
316350,2012,13,621
316350,2013,9,591
316350,2014,6,561
316350,2015,13,530
316350,2016,11,507
316350,2017,9,482
316350,2018,21,458
316350,2019,7,434
316360,2012,6,249
316360,2013,9,252
316360,2014,5,255
316360,2015,8,257
316360,2016,11,243
316360,2017,12,229
316360,2018,6,213
316360,2019,7,199
316370,2012,74,3288
316370,2013,89,3246
316370,2014,65,3196
316370,2015,84,3143
316370,2016,79,3065
316370,2017,65,2979
316370,2018,54,2891
316370,2019,48,2807
316380,2012,10,523
316380,2013,11,502
316380,2014,11,481
316380,2015,11,459
316380,2016,8,447
316380,2017,10,434
316380,2018,4,420
316380,2019,7,408
316390,2012,12,349
316390,2013,9,330
316390,2014,5,311
316390,2015,8,290
316390,2016,7,275
316390,2017,4,258
316390,2018,6,242
316390,2019,7,225
316410,2012,11,512
316410,2013,19,484
316410,2014,14,461
316410,2015,16,433
316410,2016,12,404
316410,2017,6,375
316410,2018,15,346
316410,2019,10,316
316400,2012,12,676
316400,2013,13,641
316400,2014,17,605
316400,2015,8,567
316400,2016,8,543
316400,2017,14,518
316400,2018,12,492
316400,2019,14,468
316420,2012,33,1101
316420,2013,37,1088
316420,2014,41,1071
316420,2015,47,1054
316420,2016,30,1022
316420,2017,33,986
316420,2018,34,950
316420,2019,22,916
316430,2012,5,506
316430,2013,8,497
316430,2014,8,488
316430,2015,5,477
316430,2016,9,466
316430,2017,10,453
316430,2018,7,440
316430,2019,5,429
316440,2012,11,401
316440,2013,11,396
316440,2014,13,390
316440,2015,18,384
316440,2016,13,386
316440,2017,6,386
316440,2018,16,386
316440,2019,14,387
316443,2012,12,229
316443,2013,6,218
316443,2014,6,209
316443,2015,6,197
316443,2016,3,190
316443,2017,2,181
316443,2018,1,173
316443,2019,6,165
316447,2012,19,564
316447,2013,14,572
316447,2014,20,577
316447,2015,24,583
316447,2016,16,566
316447,2017,21,546
316447,2018,20,523
316447,2019,14,504
316450,2012,21,1085
316450,2013,15,1044
316450,2014,18,992
316450,2015,21,942
316450,2016,20,885
316450,2017,22,826
316450,2018,14,767
316450,2019,21,708
316460,2012,12,440
316460,2013,13,443
316460,2014,13,445
316460,2015,19,447
316460,2016,17,465
316460,2017,13,482
316460,2018,27,498
316460,2019,25,517
316470,2012,142,5370
316470,2013,123,5305
316470,2014,153,5233
316470,2015,134,5152
316470,2016,145,5037
316470,2017,121,4906
316470,2018,129,4772
316470,2019,123,4646
316480,2012,7,128
316480,2013,0,128
316480,2014,3,121
316480,2015,2,118
316480,2016,0,115
316480,2017,3,111
316480,2018,0,107
316480,2019,2,103
316490,2012,2,160
316490,2013,8,152
316490,2014,7,144
316490,2015,2,135
316490,2016,1,134
316490,2017,2,132
316490,2018,2,130
316490,2019,2,130
316520,2012,10,601
316520,2013,23,593
316520,2014,12,583
316520,2015,3,572
316520,2016,18,547
316520,2017,22,519
316520,2018,7,493
316520,2019,12,466
316500,2012,22,864
316500,2013,19,844
316500,2014,15,823
316500,2015,20,802
316500,2016,17,774
316500,2017,19,745
316500,2018,13,714
316500,2019,15,685
316510,2012,17,597
316510,2013,21,587
316510,2014,13,574
316510,2015,17,561
316510,2016,12,547
316510,2017,14,531
316510,2018,13,517
316510,2019,17,501
316530,2012,18,688
316530,2013,4,671
316530,2014,17,651
316530,2015,20,631
316530,2016,12,602
316530,2017,9,573
316530,2018,14,541
316530,2019,14,512
316540,2012,10,555
316540,2013,12,552
316540,2014,16,549
316540,2015,16,542
316540,2016,7,526
316540,2017,18,510
316540,2018,10,494
316540,2019,15,477
316550,2012,16,601
316550,2013,12,578
316550,2014,20,555
316550,2015,13,532
316550,2016,12,513
316550,2017,17,493
316550,2018,6,473
316550,2019,17,454
316553,2012,63,2500
316553,2013,69,2538
316553,2014,68,2571
316553,2015,63,2601
316553,2016,54,2595
316553,2017,53,2565
316553,2018,60,2544
316553,2019,53,2523
316556,2012,2,220
316556,2013,2,201
316556,2014,4,181
316556,2015,2,161
316556,2016,2,153
316556,2017,4,145
316556,2018,3,136
316556,2019,5,128
316557,2012,26,436
316557,2013,21,430
316557,2014,22,424
316557,2015,21,417
316557,2016,29,403
316557,2017,21,390
316557,2018,14,375
316557,2019,21,361
316560,2012,2,169
316560,2013,4,163
316560,2014,2,156
316560,2015,2,150
316560,2016,4,150
316560,2017,3,150
316560,2018,2,150
316560,2019,6,149
316570,2012,17,589
316570,2013,13,560
316570,2014,13,525
316570,2015,15,492
316570,2016,16,477
316570,2017,16,460
316570,2018,8,443
316570,2019,14,427
316580,2012,3,115
316580,2013,2,108
316580,2014,2,101
316580,2015,2,93
316580,2016,0,87
316580,2017,1,81
316580,2018,2,74
316580,2019,1,68
316590,2012,8,422
316590,2013,9,393
316590,2014,5,364
316590,2015,2,335
316590,2016,5,314
316590,2017,3,291
316590,2018,6,269
316590,2019,5,247
316600,2012,11,505
316600,2013,5,485
316600,2014,7,466
316600,2015,8,443
316600,2016,8,427
316600,2017,9,409
316600,2018,10,392
316600,2019,9,375
316610,2012,7,319
316610,2013,4,309
316610,2014,6,303
316610,2015,8,296
316610,2016,15,286
316610,2017,9,275
316610,2018,7,265
316610,2019,9,255
316620,2012,10,840
316620,2013,7,821
316620,2014,5,792
316620,2015,9,766
316620,2016,11,738
316620,2017,10,706
316620,2018,7,675
316620,2019,14,645
316630,2012,11,634
316630,2013,8,622
316630,2014,18,610
316630,2015,13,597
316630,2016,19,579
316630,2017,22,559
316630,2018,14,540
316630,2019,18,522
316640,2012,4,137
316640,2013,3,129
316640,2014,2,120
316640,2015,2,112
316640,2016,2,107
316640,2017,2,101
316640,2018,2,96
316640,2019,3,91
316650,2012,10,502
316650,2013,15,487
316650,2014,14,474
316650,2015,17,452
316650,2016,10,427
316650,2017,11,402
316650,2018,6,375
316650,2019,10,349
316660,2012,0,60
316660,2013,0,57
316660,2014,0,55
316660,2015,1,52
316660,2016,0,49
316660,2017,0,45
316660,2018,1,42
316660,2019,0,39
316680,2012,26,973
316680,2013,34,965
316680,2014,34,955
316680,2015,39,945
316680,2016,20,930
316680,2017,38,913
316680,2018,33,897
316680,2019,26,883
316670,2012,24,736
316670,2013,28,727
316670,2014,12,719
316670,2015,21,710
316670,2016,20,692
316670,2017,16,673
316670,2018,22,655
316670,2019,27,636
316690,2012,22,665
316690,2013,26,650
316690,2014,16,630
316690,2015,14,617
316690,2016,12,602
316690,2017,9,586
316690,2018,18,569
316690,2019,17,553
316695,2012,9,399
316695,2013,15,389
316695,2014,8,380
316695,2015,10,371
316695,2016,11,359
316695,2017,11,346
316695,2018,5,333
316695,2019,8,321
316700,2012,7,182
316700,2013,2,177
316700,2014,2,171
316700,2015,2,163
316700,2016,4,153
316700,2017,5,142
316700,2018,1,132
316700,2019,2,121
316710,2012,32,2193
316710,2013,40,2120
316710,2014,48,2045
316710,2015,55,1966
316710,2016,46,1867
316710,2017,40,1762
316710,2018,29,1658
316710,2019,36,1555
316720,2012,444,18083
316720,2013,440,17870
316720,2014,449,17627
316720,2015,410,17364
316720,2016,322,17045
316720,2017,318,16673
316720,2018,308,16298
316720,2019,277,15950
316555,2012,33,1283
316555,2013,35,1262
316555,2014,32,1241
316555,2015,41,1218
316555,2016,24,1187
316555,2017,44,1152
316555,2018,24,1118
316555,2019,28,1085
316730,2012,5,177
316730,2013,4,170
316730,2014,2,163
316730,2015,1,156
316730,2016,7,147
316730,2017,4,137
316730,2018,4,128
316730,2019,1,119
316740,2012,11,420
316740,2013,12,416
316740,2014,13,410
316740,2015,13,405
316740,2016,11,400
316740,2017,7,394
316740,2018,9,389
316740,2019,8,382
316750,2012,5,222
316750,2013,6,220
316750,2014,7,218
316750,2015,4,215
316750,2016,4,205
316750,2017,10,195
316750,2018,2,186
316750,2019,3,176
316760,2012,49,1691
316760,2013,51,1666
316760,2014,49,1638
316760,2015,61,1609
316760,2016,53,1561
316760,2017,62,1509
316760,2018,59,1455
316760,2019,45,1404
316770,2012,12,500
316770,2013,19,472
316770,2014,6,442
316770,2015,13,412
316770,2016,10,396
316770,2017,13,379
316770,2018,9,362
316770,2019,9,344
316780,2012,7,454
316780,2013,14,440
316780,2014,8,426
316780,2015,10,411
316780,2016,12,410
316780,2017,15,408
316780,2018,6,406
316780,2019,10,405
316790,2012,5,317
316790,2013,8,301
316790,2014,11,280
316790,2015,5,262
316790,2016,8,248
316790,2017,9,235
316790,2018,5,220
316790,2019,3,207
316800,2012,82,3006
316800,2013,79,2939
316800,2014,106,2869
316800,2015,71,2794
316800,2016,79,2723
316800,2017,73,2644
316800,2018,72,2564
316800,2019,75,2488
316805,2012,4,212
316805,2013,6,201
316805,2014,4,190
316805,2015,13,179
316805,2016,7,176
316805,2017,3,173
316805,2018,7,169
316805,2019,4,166
316810,2012,12,319
316810,2013,6,315
316810,2014,9,310
316810,2015,6,306
316810,2016,5,303
316810,2017,4,299
316810,2018,7,296
316810,2019,8,293
316820,2012,4,147
316820,2013,4,144
316820,2014,3,141
316820,2015,4,138
316820,2016,1,130
316820,2017,2,122
316820,2018,2,114
316820,2019,4,105
316830,2012,6,315
316830,2013,5,308
316830,2014,7,301
316830,2015,6,293
316830,2016,7,284
316830,2017,8,273
316830,2018,4,262
316830,2019,4,251
316840,2012,26,1199
316840,2013,24,1145
316840,2014,33,1089
316840,2015,32,1032
316840,2016,27,1000
316840,2017,23,964
316840,2018,23,928
316840,2019,27,894
316850,2012,20,935
316850,2013,20,890
316850,2014,20,840
316850,2015,19,792
316850,2016,10,763
316850,2017,15,730
316850,2018,10,698
316850,2019,15,666
316860,2012,325,11762
316860,2013,307,11549
316860,2014,334,11318
316860,2015,321,11066
316860,2016,291,10819
316860,2017,304,10542
316860,2018,337,10260
316860,2019,277,9993
316870,2012,140,6865
316870,2013,128,6762
316870,2014,149,6651
316870,2015,130,6531
316870,2016,126,6422
316870,2017,116,6295
316870,2018,110,6165
316870,2019,102,6044
316880,2012,6,563
316880,2013,11,558
316880,2014,10,551
316880,2015,10,544
316880,2016,16,529
316880,2017,15,510
316880,2018,13,493
316880,2019,12,476
316890,2012,7,515
316890,2013,8,496
316890,2014,9,476
316890,2015,12,455
316890,2016,10,439
316890,2017,13,422
316890,2018,13,405
316890,2019,13,389
316900,2012,35,1291
316900,2013,33,1258
316900,2014,31,1226
316900,2015,35,1191
316900,2016,28,1154
316900,2017,36,1114
316900,2018,22,1073
316900,2019,26,1034
316905,2012,1,279
316905,2013,0,267
316905,2014,3,253
316905,2015,2,239
316905,2016,2,225
316905,2017,2,210
316905,2018,4,194
316905,2019,5,179
316910,2012,26,472
316910,2013,11,468
316910,2014,13,462
316910,2015,10,456
316910,2016,14,443
316910,2017,10,427
316910,2018,7,412
316910,2019,15,397
316920,2012,13,652
316920,2013,17,631
316920,2014,21,609
316920,2015,14,587
316920,2016,19,564
316920,2017,15,539
316920,2018,6,514
316920,2019,10,489
316930,2012,163,6462
316930,2013,196,6423
316930,2014,175,6366
316930,2015,197,6309
316930,2016,150,6148
316930,2017,177,5968
316930,2018,148,5787
316930,2019,139,5613
316935,2012,55,2641
316935,2013,67,2618
316935,2014,50,2592
316935,2015,69,2557
316935,2016,40,2494
316935,2017,57,2425
316935,2018,55,2356
316935,2019,42,2289
316940,2012,142,4679
316940,2013,145,4576
316940,2014,119,4462
316940,2015,101,4343
316940,2016,100,4216
316940,2017,101,4078
316940,2018,102,3938
316940,2019,85,3803
316950,2012,15,593
316950,2013,13,579
316950,2014,22,563
316950,2015,24,546
316950,2016,22,528
316950,2017,20,508
316950,2018,17,488
316950,2019,15,469
316960,2012,56,1866
316960,2013,55,1828
316960,2014,65,1787
316960,2015,58,1744
316960,2016,55,1693
316960,2017,62,1639
316960,2018,37,1582
316960,2019,39,1528
316970,2012,49,1753
316970,2013,49,1717
316970,2014,35,1678
316970,2015,33,1637
316970,2016,21,1586
316970,2017,27,1532
316970,2018,25,1476
316970,2019,21,1423
316980,2012,5,413
316980,2013,9,410
316980,2014,11,404
316980,2015,16,400
316980,2016,12,389
316980,2017,8,377
316980,2018,11,365
316980,2019,7,354
316990,2012,211,8662
316990,2013,212,8664
316990,2014,215,8657
316990,2015,232,8636
316990,2016,160,8517
316990,2017,180,8372
316990,2018,188,8223
316990,2019,182,8085
317000,2012,41,1208
317000,2013,24,1175
317000,2014,26,1139
317000,2015,30,1102
317000,2016,28,1072
317000,2017,16,1038
317000,2018,31,1005
317000,2019,26,972
317005,2012,27,1064
317005,2013,25,1019
317005,2014,28,977
317005,2015,30,929
317005,2016,30,896
317005,2017,19,859
317005,2018,26,823
317005,2019,29,787
317010,2012,608,22429
317010,2013,694,22238
317010,2014,648,22011
317010,2015,712,21755
317010,2016,608,21747
317010,2017,539,21671
317010,2018,532,21592
317010,2019,494,21539
317020,2012,1293,48709
317020,2013,1406,48671
317020,2014,1410,48569
317020,2015,1310,48451
317020,2016,1176,48431
317020,2017,1105,48330
317020,2018,1035,48237
317020,2019,976,48201
317030,2012,7,233
317030,2013,9,235
317030,2014,7,236
317030,2015,6,238
317030,2016,3,226
317030,2017,10,214
317030,2018,11,201
317030,2019,11,190
317040,2012,187,6751
317040,2013,198,6652
317040,2014,225,6548
317040,2015,171,6430
317040,2016,164,6298
317040,2017,190,6148
317040,2018,168,5997
317040,2019,166,5854
317043,2012,11,313
317043,2013,11,304
317043,2014,21,294
317043,2015,11,284
317043,2016,9,279
317043,2017,10,272
317043,2018,5,266
317043,2019,12,260
317047,2012,15,319
317047,2013,2,299
317047,2014,9,276
317047,2015,7,254
317047,2016,1,241
317047,2017,8,226
317047,2018,6,213
317047,2019,3,198
317050,2012,33,936
317050,2013,24,900
317050,2014,23,863
317050,2015,17,826
317050,2016,20,795
317050,2017,24,761
317050,2018,18,728
317050,2019,23,696
317052,2012,38,1569
317052,2013,35,1568
317052,2014,31,1567
317052,2015,24,1568
317052,2016,21,1531
317052,2017,27,1488
317052,2018,22,1446
317052,2019,26,1404
317057,2012,17,525
317057,2013,20,501
317057,2014,10,478
317057,2015,14,453
317057,2016,14,432
317057,2017,13,411
317057,2018,11,389
317057,2019,12,367
317060,2012,1,147
317060,2013,2,145
317060,2014,6,142
317060,2015,3,140
317060,2016,1,138
317060,2017,0,135
317060,2018,2,133
317060,2019,4,131
317065,2012,6,517
317065,2013,6,495
317065,2014,7,471
317065,2015,12,450
317065,2016,7,426
317065,2017,12,401
317065,2018,5,375
317065,2019,5,350
317070,2012,199,10008
317070,2013,198,9937
317070,2014,187,9850
317070,2015,225,9753
317070,2016,201,9611
317070,2017,207,9438
317070,2018,183,9264
317070,2019,184,9101
317075,2012,23,574
317075,2013,18,576
317075,2014,18,578
317075,2015,21,578
317075,2016,17,568
317075,2017,15,556
317075,2018,13,544
317075,2019,23,528
317080,2012,134,3282
317080,2013,100,3222
317080,2014,120,3156
317080,2015,84,3087
317080,2016,70,3022
317080,2017,87,2948
317080,2018,74,2875
317080,2019,84,2804
317090,2012,71,2015
317090,2013,56,1923
317090,2014,48,1825
317090,2015,51,1727
317090,2016,41,1659
317090,2017,41,1587
317090,2018,54,1515
317090,2019,42,1445
317100,2012,28,1626
317100,2013,46,1599
317100,2014,52,1568
317100,2015,40,1537
317100,2016,37,1490
317100,2017,37,1439
317100,2018,30,1386
317100,2019,30,1337
317103,2012,41,989
317103,2013,47,969
317103,2014,48,947
317103,2015,34,924
317103,2016,36,902
317103,2017,35,877
317103,2018,37,852
317103,2019,38,829
317107,2012,9,514
317107,2013,6,488
317107,2014,8,459
317107,2015,3,431
317107,2016,4,410
317107,2017,6,387
317107,2018,7,365
317107,2019,7,343
317110,2012,15,304
317110,2013,9,309
317110,2014,7,314
317110,2015,4,320
317110,2016,7,318
317110,2017,11,315
317110,2018,9,313
317110,2019,3,310
317115,2012,4,389
317115,2013,8,378
317115,2014,3,366
317115,2015,2,354
317115,2016,7,340
317115,2017,4,326
317115,2018,12,311
317115,2019,4,297
317120,2012,289,10372
317120,2013,295,10444
317120,2014,318,10495
317120,2015,331,10546
317120,2016,288,10424
317120,2017,245,10265
317120,2018,216,10108
317120,2019,215,9958
317130,2012,129,5893
317130,2013,134,5848
317130,2014,142,5795
317130,2015,100,5734
317130,2016,108,5627
317130,2017,118,5501
317130,2018,101,5376
317130,2019,99,5256
317140,2012,6,290
317140,2013,5,269
317140,2014,9,247
317140,2015,2,226
317140,2016,3,221
317140,2017,4,216
317140,2018,7,210
317140,2019,5,206
317160,2012,28,1258
317160,2013,29,1185
317160,2014,19,1112
317160,2015,20,1036
317160,2016,20,988
317160,2017,24,938
317160,2018,16,886
317160,2019,16,836
317170,2012,9,670
317170,2013,13,649
317170,2014,8,628
317170,2015,12,605
317170,2016,9,587
317170,2017,11,567
317170,2018,8,547
317170,2019,13,528
317180,2012,26,1007
317180,2013,29,952
317180,2014,26,889
317180,2015,20,828
317180,2016,17,785
317180,2017,11,740
317180,2018,8,695
317180,2019,14,650
317190,2012,7,516
317190,2013,11,487
317190,2014,9,456
317190,2015,15,426
317190,2016,8,404
317190,2017,11,380
317190,2018,13,357
317190,2019,6,335
317200,2012,101,3080
317200,2013,97,3052
317200,2014,88,3018
317200,2015,103,2981
317200,2016,77,2956
317200,2017,92,2923
317200,2018,89,2889
317200,2019,67,2859
317210,2012,13,463
317210,2013,8,462
317210,2014,10,459
317210,2015,14,456
317210,2016,10,437
317210,2017,12,417
317210,2018,13,397
317210,2019,12,373
317220,2012,6,203
317220,2013,6,198
317220,2014,3,192
317220,2015,4,185
317220,2016,4,182
317220,2017,4,178
317220,2018,2,174
317220,2019,0,171
320010,2012,82,2418
320010,2013,65,2336
320010,2014,77,2249
320010,2015,63,2161
320010,2016,65,2099
320010,2017,56,2033
320010,2018,73,1967
320010,2019,44,1906
320016,2012,17,994
320016,2013,25,947
320016,2014,30,898
320016,2015,33,848
320016,2016,39,808
320016,2017,35,765
320016,2018,24,724
320016,2019,24,683
320013,2012,25,803
320013,2013,13,770
320013,2014,21,745
320013,2015,23,718
320013,2016,16,695
320013,2017,14,671
320013,2018,13,646
320013,2019,14,624
320020,2012,69,2461
320020,2013,87,2361
320020,2014,67,2259
320020,2015,58,2149
320020,2016,60,2073
320020,2017,54,1993
320020,2018,48,1913
320020,2019,51,1822
320030,2012,11,1015
320030,2013,13,984
320030,2014,22,954
320030,2015,9,920
320030,2016,13,898
320030,2017,10,873
320030,2018,14,849
320030,2019,15,825
320035,2012,12,610
320035,2013,24,601
320035,2014,16,591
320035,2015,19,579
320035,2016,20,564
320035,2017,14,546
320035,2018,22,530
320035,2019,15,514
320040,2012,68,2015
320040,2013,82,2019
320040,2014,91,2023
320040,2015,63,2021
320040,2016,52,2001
320040,2017,50,1976
320040,2018,47,1953
320040,2019,40,1933
320050,2012,15,601
320050,2013,14,571
320050,2014,17,546
320050,2015,11,519
320050,2016,7,503
320050,2017,14,486
320050,2018,7,469
320050,2019,12,453
320060,2012,281,7736
320060,2013,262,7734
320060,2014,283,7724
320060,2015,256,7698
320060,2016,248,7651
320060,2017,205,7587
320060,2018,224,7529
320060,2019,201,7483
320070,2012,25,853
320070,2013,30,858
320070,2014,37,863
320070,2015,23,867
320070,2016,30,862
320070,2017,22,868
320070,2018,17,861
320070,2019,21,855
320080,2012,67,2505
320080,2013,88,2454
320080,2014,65,2400
320080,2015,94,2341
320080,2016,68,2271
320080,2017,68,2185
320080,2018,64,2106
320080,2019,49,2032
320090,2012,121,3410
320090,2013,101,3375
320090,2014,132,3334
320090,2015,109,3287
320090,2016,150,3212
320090,2017,108,3129
320090,2018,112,3048
320090,2019,98,2972
320100,2012,31,1284
320100,2013,31,1237
320100,2014,44,1199
320100,2015,44,1158
320100,2016,46,1133
320100,2017,31,1105
320100,2018,32,1079
320100,2019,24,1054
320110,2012,18,744
320110,2013,30,736
320110,2014,22,729
320110,2015,23,719
320110,2016,14,704
320110,2017,11,688
320110,2018,14,673
320110,2019,17,659
320115,2012,38,1139
320115,2013,39,1122
320115,2014,30,1106
320115,2015,40,1085
320115,2016,43,1054
320115,2017,42,1021
320115,2018,38,988
320115,2019,39,957
320120,2012,458,15744
320120,2013,481,15538
320120,2014,497,15318
320120,2015,491,15065
320120,2016,382,14795
320120,2017,364,14475
320120,2018,346,14180
320120,2019,314,13915
320130,2012,1147,30511
320130,2013,1149,30387
320130,2014,1204,30202
320130,2015,1106,29955
320130,2016,1030,29584
320130,2017,982,29160
320130,2018,832,28738
320130,2019,813,28369
320140,2012,50,2667
320140,2013,50,2623
320140,2014,63,2580
320140,2015,54,2529
320140,2016,57,2479
320140,2017,54,2423
320140,2018,48,2368
320140,2019,45,2318
320150,2012,258,8973
320150,2013,240,8820
320150,2014,264,8658
320150,2015,246,8476
320150,2016,246,8327
320150,2017,205,8156
320150,2018,214,7974
320150,2019,189,7824
320160,2012,104,2786
320160,2013,105,2739
320160,2014,98,2696
320160,2015,97,2646
320160,2016,101,2577
320160,2017,81,2502
320160,2018,90,2429
320160,2019,96,2360
320170,2012,24,946
320170,2013,31,943
320170,2014,33,939
320170,2015,31,934
320170,2016,28,907
320170,2017,36,878
320170,2018,27,849
320170,2019,23,822
320180,2012,8,366
320180,2013,10,354
320180,2014,10,342
320180,2015,14,329
320180,2016,9,318
320180,2017,13,305
320180,2018,9,293
320180,2019,10,281
320190,2012,49,2658
320190,2013,72,2613
320190,2014,52,2563
320190,2015,67,2509
320190,2016,61,2423
320190,2017,49,2330
320190,2018,56,2240
320190,2019,45,2152
320200,2012,11,559
320200,2013,10,555
320200,2014,10,551
320200,2015,10,544
320200,2016,10,529
320200,2017,12,512
320200,2018,11,496
320200,2019,14,480
320210,2012,61,1934
320210,2013,58,1899
320210,2014,70,1857
320210,2015,91,1814
320210,2016,46,1738
320210,2017,54,1658
320210,2018,54,1580
320210,2019,54,1503
320220,2012,48,1504
320220,2013,46,1521
320220,2014,49,1537
320220,2015,60,1549
320220,2016,46,1546
320220,2017,47,1537
320220,2018,47,1527
320220,2019,38,1521
320225,2012,21,866
320225,2013,17,860
320225,2014,16,854
320225,2015,23,846
320225,2016,19,839
320225,2017,26,831
320225,2018,23,823
320225,2019,21,817
320230,2012,87,2379
320230,2013,84,2345
320230,2014,89,2308
320230,2015,86,2267
320230,2016,66,2217
320230,2017,81,2162
320230,2018,81,2108
320230,2019,83,2058
320240,2012,302,9316
320240,2013,332,9321
320240,2014,333,9317
320240,2015,342,9292
320240,2016,288,9163
320240,2017,281,9005
320240,2018,282,8858
320240,2019,287,8724
320245,2012,68,2041
320245,2013,57,2043
320245,2014,63,2042
320245,2015,46,2038
320245,2016,57,1996
320245,2017,77,1949
320245,2018,54,1905
320245,2019,86,1862
320250,2012,30,951
320250,2013,23,934
320250,2014,28,916
320250,2015,32,896
320250,2016,25,881
320250,2017,33,865
320250,2018,29,848
320250,2019,31,834
320255,2012,30,803
320255,2013,21,786
320255,2014,22,769
320255,2015,21,749
320255,2016,27,725
320255,2017,26,699
320255,2018,28,674
320255,2019,24,650
320260,2012,24,892
320260,2013,21,870
320260,2014,15,848
320260,2015,17,824
320260,2016,16,809
320260,2017,19,791
320260,2018,11,775
320260,2019,11,760
320265,2012,38,1071
320265,2013,26,1071
320265,2014,32,1070
320265,2015,27,1065
320265,2016,24,1036
