CODMUNRES,ano_nasc,Qtd_4a_serie,Qtd_Total
314910,2014,5,132
314910,2015,1,122
314910,2016,0,130
314910,2017,4,154
314910,2018,0,124
314910,2019,1,128
314915,2012,4,141
314915,2013,2,131
314915,2014,6,150
314915,2015,3,118
314915,2016,4,118
314915,2017,1,122
314915,2018,1,110
314915,2019,2,124
314920,2012,0,31
314920,2013,0,30
314920,2014,0,31
314920,2015,0,27
314920,2016,2,43
314920,2017,1,33
314920,2018,0,30
314920,2019,1,25
314930,2012,13,849
314930,2013,9,746
314930,2014,7,819
314930,2015,16,851
314930,2016,7,834
314930,2017,3,770
314930,2018,7,828
314930,2019,7,732
314940,2012,1,18
314940,2013,2,15
314940,2014,0,19
314940,2015,0,17
314940,2016,0,13
314940,2017,1,5
314940,2018,0,19
314940,2019,0,16
314950,2012,1,30
314950,2013,3,39
314950,2014,1,32
314950,2015,1,50
314950,2016,2,46
314950,2017,0,27
314950,2018,1,36
314950,2019,0,39
314960,2012,0,51
314960,2013,1,49
314960,2014,2,50
314960,2015,2,54
314960,2016,1,42
314960,2017,0,42
314960,2018,2,44
314960,2019,0,41
314970,2012,7,136
314970,2013,10,164
314970,2014,5,167
314970,2015,4,145
314970,2016,7,157
314970,2017,0,139
314970,2018,0,188
314970,2019,0,171
314980,2012,31,173
314980,2013,14,204
314980,2014,2,177
314980,2015,4,178
314980,2016,3,196
314980,2017,5,203
314980,2018,2,233
314980,2019,1,235
314990,2012,7,167
314990,2013,4,212
314990,2014,4,245
314990,2015,3,218
314990,2016,1,189
314990,2017,2,176
314990,2018,1,193
314990,2019,2,199
314995,2012,4,122
314995,2013,3,96
314995,2014,4,87
314995,2015,0,100
314995,2016,2,98
314995,2017,1,113
314995,2018,2,111
314995,2019,0,108
315000,2012,5,33
315000,2013,1,32
315000,2014,3,50
315000,2015,0,49
315000,2016,0,52
315000,2017,3,54
315000,2018,0,42
315000,2019,2,53
315010,2012,3,19
315010,2013,0,26
315010,2014,3,28
315010,2015,3,27
315010,2016,3,31
315010,2017,0,16
315010,2018,0,22
315010,2019,0,21
315015,2012,19,126
315015,2013,7,125
315015,2014,11,124
315015,2015,8,130
315015,2016,8,147
315015,2017,8,127
315015,2018,7,111
315015,2019,8,129
315020,2012,3,54
315020,2013,3,50
315020,2014,2,50
315020,2015,5,49
315020,2016,1,54
315020,2017,0,43
315020,2018,4,64
315020,2019,0,63
315030,2012,3,51
315030,2013,3,33
315030,2014,3,48
315030,2015,2,35
315030,2016,0,42
315030,2017,1,49
315030,2018,0,51
315030,2019,0,44
315040,2012,5,43
315040,2013,4,40
315040,2014,0,39
315040,2015,2,53
315040,2016,1,52
315040,2017,4,53
315040,2018,1,50
315040,2019,1,39
315050,2012,7,76
315050,2013,2,73
315050,2014,3,71
315050,2015,3,69
315050,2016,0,69
315050,2017,2,67
315050,2018,0,56
315050,2019,0,72
315053,2012,4,41
315053,2013,3,63
315053,2014,0,48
315053,2015,2,60
315053,2016,1,56
315053,2017,3,66
315053,2018,1,53
315053,2019,0,59
315057,2012,3,68
315057,2013,5,80
315057,2014,8,104
315057,2015,6,97
315057,2016,0,85
315057,2017,2,112
315057,2018,3,91
315057,2019,2,98
315060,2012,4,45
315060,2013,6,64
315060,2014,3,37
315060,2015,3,49
315060,2016,3,65
315060,2017,0,54
315060,2018,2,59
315060,2019,1,67
315070,2012,4,67
315070,2013,1,67
315070,2014,2,68
315070,2015,3,82
315070,2016,5,95
315070,2017,1,91
315070,2018,2,100
315070,2019,0,71
315080,2012,24,139
315080,2013,28,160
315080,2014,12,158
315080,2015,9,150
315080,2016,14,149
315080,2017,6,151
315080,2018,4,158
315080,2019,2,148
315090,2012,7,77
315090,2013,4,51
315090,2014,1,64
315090,2015,1,64
315090,2016,0,41
315090,2017,0,62
315090,2018,0,60
315090,2019,0,64
315100,2012,12,110
315100,2013,8,122
315100,2014,2,105
315100,2015,2,106
315100,2016,0,131
315100,2017,0,101
315100,2018,0,104
315100,2019,1,123
315110,2012,5,144
315110,2013,7,137
315110,2014,5,175
315110,2015,3,146
315110,2016,1,142
315110,2017,7,168
315110,2018,2,166
315110,2019,3,163
315120,2012,15,812
315120,2013,13,839
315120,2014,14,910
315120,2015,9,875
315120,2016,4,763
315120,2017,3,849
315120,2018,4,852
315120,2019,1,757
315130,2012,4,143
315130,2013,5,149
315130,2014,5,131
315130,2015,5,127
315130,2016,7,120
315130,2017,4,119
315130,2018,6,123
315130,2019,2,123
315140,2012,14,352
315140,2013,6,337
315140,2014,12,309
315140,2015,10,365
315140,2016,9,330
315140,2017,5,348
315140,2018,6,343
315140,2019,1,337
315150,2012,21,380
315150,2013,19,388
315150,2014,14,371
315150,2015,10,399
315150,2016,5,383
315150,2017,5,433
315150,2018,0,405
315150,2019,6,437
315160,2012,9,167
315160,2013,2,120
315160,2014,1,150
315160,2015,2,152
315160,2016,3,126
315160,2017,0,128
315160,2018,1,136
315160,2019,2,130
315170,2012,7,177
315170,2013,9,158
315170,2014,11,155
315170,2015,6,153
315170,2016,5,178
315170,2017,5,163
315170,2018,2,160
315170,2019,2,176
315180,2012,44,2020
315180,2013,27,1970
315180,2014,35,2021
315180,2015,27,2069
315180,2016,22,1873
315180,2017,14,1934
315180,2018,19,1899
315180,2019,7,1904
315190,2012,15,113
315190,2013,7,89
315190,2014,4,86
315190,2015,1,107
315190,2016,2,75
315190,2017,1,71
315190,2018,0,112
315190,2019,1,86
315200,2012,24,406
315200,2013,21,411
315200,2014,21,437
315200,2015,15,436
315200,2016,16,422
315200,2017,11,410
315200,2018,8,440
315200,2019,4,429
315210,2012,26,706
315210,2013,17,652
315210,2014,13,692
315210,2015,6,695
315210,2016,8,712
315210,2017,9,741
315210,2018,7,662
315210,2019,5,714
315213,2012,3,59
315213,2013,2,58
315213,2014,0,58
315213,2015,1,62
315213,2016,4,57
315213,2017,0,58
315213,2018,0,47
315213,2019,1,68
315217,2012,20,129
315217,2013,15,149
315217,2014,11,140
315217,2015,5,156
315217,2016,7,139
315217,2017,7,147
315217,2018,5,148
315217,2019,3,160
315220,2012,17,487
315220,2013,14,473
315220,2014,19,525
315220,2015,10,436
315220,2016,6,446
315220,2017,5,432
315220,2018,7,501
315220,2019,4,457
315230,2012,14,106
315230,2013,10,86
315230,2014,7,110
315230,2015,12,105
315230,2016,5,82
315230,2017,2,103
315230,2018,0,99
315230,2019,0,91
315240,2012,14,199
315240,2013,12,185
315240,2014,14,194
315240,2015,7,161
315240,2016,7,158
315240,2017,4,153
315240,2018,3,169
315240,2019,5,176
315250,2012,27,1835
315250,2013,48,1885
315250,2014,20,1971
315250,2015,16,2029
315250,2016,26,1819
315250,2017,28,1947
315250,2018,33,1917
315250,2019,20,1920
315260,2012,1,64
315260,2013,2,81
315260,2014,0,64
315260,2015,1,66
315260,2016,0,70
315260,2017,0,64
315260,2018,1,77
315260,2019,0,65
315270,2012,1,81
315270,2013,2,110
315270,2014,9,93
315270,2015,10,93
315270,2016,8,73
315270,2017,7,78
315270,2018,2,84
315270,2019,1,76
315280,2012,13,325
315280,2013,6,328
315280,2014,5,335
315280,2015,12,382
315280,2016,1,371
315280,2017,3,364
315280,2018,2,364
315280,2019,1,301
315290,2012,2,91
315290,2013,1,86
315290,2014,0,84
315290,2015,3,86
315290,2016,3,77
315290,2017,0,80
315290,2018,0,65
315290,2019,0,69
315300,2012,3,40
315300,2013,1,26
315300,2014,1,40
315300,2015,1,38
315300,2016,0,41
315300,2017,1,51
315300,2018,0,42
315300,2019,0,41
315310,2012,6,51
315310,2013,8,40
315310,2014,1,41
315310,2015,6,58
315310,2016,6,40
315310,2017,0,48
315310,2018,1,50
315310,2019,1,32
315320,2012,2,35
315320,2013,4,39
315320,2014,2,35
315320,2015,1,33
315320,2016,0,28
315320,2017,0,40
315320,2018,0,36
315320,2019,2,41
315330,2012,5,47
315330,2013,5,36
315330,2014,2,55
315330,2015,4,45
315330,2016,4,37
315330,2017,1,45
315330,2018,3,35
315330,2019,3,42
315340,2012,4,193
315340,2013,10,189
315340,2014,4,190
315340,2015,5,200
315340,2016,3,182
315340,2017,4,198
315340,2018,1,195
315340,2019,2,173
315350,2012,5,101
315350,2013,10,113
315350,2014,11,116
315350,2015,3,103
315350,2016,1,98
315350,2017,1,101
315350,2018,1,94
315350,2019,0,123
315360,2012,5,140
315360,2013,1,145
315360,2014,6,156
315360,2015,4,182
315360,2016,2,136
315360,2017,3,126
315360,2018,2,158
315360,2019,0,135
315370,2012,1,32
315370,2013,2,32
315370,2014,2,35
315370,2015,1,35
315370,2016,1,22
315370,2017,0,34
315370,2018,3,32
315370,2019,0,33
315380,2012,1,12
315380,2013,2,15
315380,2014,0,8
315380,2015,0,13
315380,2016,0,19
315380,2017,0,11
315380,2018,1,14
315380,2019,0,20
315390,2012,5,199
315390,2013,0,225
315390,2014,1,227
315390,2015,2,180
315390,2016,1,208
315390,2017,2,197
315390,2018,1,179
315390,2019,0,187
315400,2012,15,234
315400,2013,16,222
315400,2014,17,275
315400,2015,11,260
315400,2016,12,213
315400,2017,9,270
315400,2018,12,258
315400,2019,4,269
315410,2012,2,85
315410,2013,10,95
315410,2014,4,99
315410,2015,5,104
315410,2016,1,85
315410,2017,2,98
315410,2018,1,86
315410,2019,0,87
315415,2012,19,106
315415,2013,11,84
315415,2014,7,118
315415,2015,1,81
315415,2016,1,95
315415,2017,1,104
315415,2018,3,104
315415,2019,1,135
315420,2012,25,147
315420,2013,22,139
315420,2014,10,148
315420,2015,8,128
315420,2016,6,112
315420,2017,1,114
315420,2018,6,99
315420,2019,0,89
315430,2012,16,223
315430,2013,12,185
315430,2014,15,221
315430,2015,5,219
315430,2016,11,188
315430,2017,10,205
315430,2018,10,225
315430,2019,7,210
315440,2012,0,48
315440,2013,5,53
315440,2014,2,53
315440,2015,3,52
315440,2016,1,40
315440,2017,0,52
315440,2018,0,42
315440,2019,0,60
315445,2012,11,116
315445,2013,11,70
315445,2014,7,75
315445,2015,5,81
315445,2016,3,72
315445,2017,0,75
315445,2018,0,67
315445,2019,1,84
315450,2012,15,127
315450,2013,6,127
315450,2014,7,130
315450,2015,6,118
315450,2016,0,114
315450,2017,3,104
315450,2018,4,111
315450,2019,3,130
315460,2012,128,4739
315460,2013,85,4812
315460,2014,99,4950
315460,2015,90,5220
315460,2016,66,4893
315460,2017,57,4833
315460,2018,56,4616
315460,2019,34,4486
315470,2012,0,40
315470,2013,0,33
315470,2014,1,48
315470,2015,0,38
315470,2016,0,48
315470,2017,0,41
315470,2018,0,41
315470,2019,0,40
315480,2012,2,146
315480,2013,4,127
315480,2014,2,129
315480,2015,1,122
315480,2016,0,138
315480,2017,5,148
315480,2018,0,126
315480,2019,0,123
315490,2012,18,176
315490,2013,11,183
315490,2014,13,174
315490,2015,7,159
315490,2016,3,144
315490,2017,6,143
315490,2018,4,142
315490,2019,5,156
315500,2012,3,19
315500,2013,4,18
315500,2014,1,19
315500,2015,1,15
315500,2016,0,23
315500,2017,0,14
315500,2018,0,21
315500,2019,1,28
315510,2012,2,64
315510,2013,9,71
315510,2014,4,57
315510,2015,5,57
315510,2016,8,43
315510,2017,3,66
315510,2018,0,61
315510,2019,0,63
315520,2012,4,23
315520,2013,7,35
315520,2014,6,40
315520,2015,3,37
315520,2016,2,32
315520,2017,3,25
315520,2018,4,39
315520,2019,2,45
315530,2012,2,39
315530,2013,2,42
315530,2014,3,43
315530,2015,2,52
315530,2016,1,43
315530,2017,2,55
315530,2018,1,38
315530,2019,0,50
315540,2012,8,84
315540,2013,4,98
315540,2014,3,81
315540,2015,1,80
315540,2016,5,65
315540,2017,3,93
315540,2018,0,78
315540,2019,0,97
315550,2012,9,130
315550,2013,5,135
315550,2014,6,118
315550,2015,6,138
315550,2016,5,147
315550,2017,4,144
315550,2018,1,135
315550,2019,0,169
315560,2012,35,373
315560,2013,42,392
315560,2014,26,428
315560,2015,34,408
315560,2016,7,397
315560,2017,12,372
315560,2018,7,402
315560,2019,3,383
315570,2012,9,164
315570,2013,11,159
315570,2014,5,147
315570,2015,5,162
315570,2016,5,152
315570,2017,7,158
315570,2018,6,154
315570,2019,5,149
315580,2012,9,199
315580,2013,6,179
315580,2014,5,191
315580,2015,5,217
315580,2016,2,170
315580,2017,6,215
315580,2018,3,204
315580,2019,1,174
315590,2012,4,36
315590,2013,1,31
315590,2014,2,36
315590,2015,3,55
315590,2016,1,36
315590,2017,0,45
315590,2018,3,39
315590,2019,0,38
315600,2012,58,197
315600,2013,31,157
315600,2014,27,142
315600,2015,35,143
315600,2016,14,157
315600,2017,13,135
315600,2018,4,122
315600,2019,2,132
315610,2012,0,39
315610,2013,1,39
315610,2014,1,44
315610,2015,1,39
315610,2016,1,42
315610,2017,1,45
315610,2018,0,56
315610,2019,1,48
315620,2012,5,36
315620,2013,5,29
315620,2014,1,15
315620,2015,3,31
315620,2016,2,28
315620,2017,1,28
315620,2018,1,25
315620,2019,0,26
315630,2012,7,116
315630,2013,3,111
315630,2014,7,111
315630,2015,8,134
315630,2016,9,119
315630,2017,4,106
315630,2018,2,125
315630,2019,0,124
315640,2012,1,38
315640,2013,2,40
315640,2014,0,40
315640,2015,0,38
315640,2016,0,31
315640,2017,0,33
315640,2018,0,43
315640,2019,0,39
315645,2012,1,61
315645,2013,0,29
315645,2014,0,46
315645,2015,0,44
315645,2016,0,29
315645,2017,3,50
315645,2018,1,62
315645,2019,0,45
315650,2012,1,89
315650,2013,3,76
315650,2014,6,72
315650,2015,7,82
315650,2016,6,57
315650,2017,3,42
315650,2018,6,73
315650,2019,4,58
315660,2012,13,111
315660,2013,5,95
315660,2014,8,92
315660,2015,7,81
315660,2016,5,90
315660,2017,4,94
315660,2018,5,87
315660,2019,3,105
315670,2012,32,1823
315670,2013,31,1797
315670,2014,30,1855
315670,2015,37,1809
315670,2016,26,1763
315670,2017,32,1845
315670,2018,21,1807
315670,2019,13,1639
315680,2012,18,213
315680,2013,19,197
315680,2014,25,183
315680,2015,15,157
315680,2016,15,176
315680,2017,18,164
315680,2018,4,149
315680,2019,3,165
315690,2012,12,303
315690,2013,10,303
315690,2014,12,332
315690,2015,4,310
315690,2016,4,333
315690,2017,2,329
315690,2018,4,325
315690,2019,3,319
315700,2012,1,494
315700,2013,6,533
315700,2014,26,559
315700,2015,15,550
315700,2016,17,504
315700,2017,16,488
315700,2018,19,553
315700,2019,2,513
315710,2012,9,81
315710,2013,6,78
315710,2014,10,91
315710,2015,9,73
315710,2016,11,79
315710,2017,4,83
315710,2018,4,51
315710,2019,1,62
315720,2012,9,362
315720,2013,15,448
315720,2014,9,422
315720,2015,11,468
315720,2016,13,420
315720,2017,11,414
315720,2018,6,387
315720,2019,4,391
315725,2012,11,94
315725,2013,9,93
315725,2014,11,108
315725,2015,4,94
315725,2016,9,113
315725,2017,2,77
315725,2018,6,127
315725,2019,3,121
315727,2012,2,30
315727,2013,1,33
315727,2014,1,34
315727,2015,1,20
315727,2016,1,31
315727,2017,1,25
315727,2018,0,25
315727,2019,1,33
315730,2012,5,40
315730,2013,5,40
315730,2014,5,34
315730,2015,1,42
315730,2016,2,40
315730,2017,0,32
315730,2018,1,40
315730,2019,1,39
315733,2012,0,74
315733,2013,0,86
315733,2014,4,102
315733,2015,3,81
315733,2016,1,92
315733,2017,6,101
315733,2018,2,76
315733,2019,0,95
315737,2012,1,56
315737,2013,2,40
315737,2014,2,53
315737,2015,3,45
315737,2016,3,45
315737,2017,4,28
315737,2018,2,34
315737,2019,1,45
315740,2012,5,39
315740,2013,4,47
315740,2014,3,42
315740,2015,1,39
315740,2016,2,44
315740,2017,4,40
315740,2018,1,42
315740,2019,0,46
315750,2012,2,64
315750,2013,2,61
315750,2014,7,71
315750,2015,0,60
315750,2016,5,55
315750,2017,3,63
315750,2018,0,53
315750,2019,2,51
315760,2012,4,53
315760,2013,1,54
315760,2014,4,46
315760,2015,1,36
315760,2016,4,43
315760,2017,4,51
315760,2018,1,42
315760,2019,2,46
315765,2012,32,100
315765,2013,38,113
315765,2014,44,119
315765,2015,37,94
315765,2016,32,95
315765,2017,34,94
315765,2018,35,93
315765,2019,27,94
315770,2012,6,152
315770,2013,3,113
315770,2014,10,188
315770,2015,8,192
315770,2016,4,187
315770,2017,8,198
315770,2018,6,192
315770,2019,2,206
315780,2012,50,3202
315780,2013,35,3237
315780,2014,49,3232
315780,2015,46,3161
315780,2016,37,3009
315780,2017,37,3131
315780,2018,28,3127
315780,2019,15,2992
315790,2012,65,240
315790,2013,39,227
315790,2014,21,250
315790,2015,32,239
315790,2016,19,251
315790,2017,8,224
315790,2018,3,254
315790,2019,3,250
315800,2012,10,125
315800,2013,10,150
315800,2014,14,151
315800,2015,6,152
315800,2016,11,143
315800,2017,4,136
315800,2018,2,133
315800,2019,6,123
315810,2012,3,44
315810,2013,3,39
315810,2014,6,47
315810,2015,2,37
315810,2016,3,47
315810,2017,0,47
315810,2018,2,54
315810,2019,1,66
315820,2012,22,218
315820,2013,17,180
315820,2014,17,182
315820,2015,16,150
315820,2016,10,171
315820,2017,6,194
315820,2018,6,181
315820,2019,9,173
315830,2012,3,74
315830,2013,5,79
315830,2014,4,84
315830,2015,0,84
315830,2016,1,70
315830,2017,0,76
315830,2018,1,80
315830,2019,0,78
315840,2012,1,38
315840,2013,2,41
315840,2014,1,18
315840,2015,0,23
315840,2016,0,12
315840,2017,0,29
315840,2018,0,26
315840,2019,0,26
315850,2012,8,62
315850,2013,4,55
315850,2014,6,54
315850,2015,2,62
315850,2016,6,60
315850,2017,0,55
315850,2018,2,53
315850,2019,1,61
315860,2012,3,44
315860,2013,1,46
315860,2014,1,43
315860,2015,0,45
315860,2016,1,43
315860,2017,0,36
315860,2018,0,31
315860,2019,1,30
315870,2012,1,30
315870,2013,2,30
315870,2014,1,20
315870,2015,2,24
315870,2016,0,18
315870,2017,0,23
315870,2018,0,24
315870,2019,0,18
315880,2012,5,40
315880,2013,3,52
315880,2014,3,42
315880,2015,2,56
315880,2016,3,54
315880,2017,2,64
315880,2018,2,51
315880,2019,0,53
315890,2012,16,99
315890,2013,13,105
315890,2014,13,108
315890,2015,11,110
315890,2016,4,120
315890,2017,5,110
315890,2018,1,154
315890,2019,0,136
315895,2012,18,463
315895,2013,15,501
315895,2014,11,595
315895,2015,2,595
315895,2016,6,630
315895,2017,4,673
315895,2018,1,718
315895,2019,0,738
315900,2012,2,43
315900,2013,3,41
315900,2014,5,51
315900,2015,3,59
315900,2016,1,51
315900,2017,3,52
315900,2018,0,62
315900,2019,0,50
315910,2012,7,40
315910,2013,4,31
315910,2014,0,27
315910,2015,0,36
315910,2016,1,35
315910,2017,1,32
315910,2018,0,32
315910,2019,0,28
315920,2012,6,93
315920,2013,2,79
315920,2014,2,73
315920,2015,0,68
315920,2016,0,66
315920,2017,3,89
315920,2018,0,78
315920,2019,3,86
315930,2012,1,51
315930,2013,2,41
315930,2014,1,30
315930,2015,1,49
315930,2016,1,41
315930,2017,1,44
315930,2018,0,33
315930,2019,0,36
315935,2012,9,105
315935,2013,12,106
315935,2014,9,92
315935,2015,8,102
315935,2016,1,103
315935,2017,8,90
315935,2018,2,91
315935,2019,6,110
315940,2012,3,32
315940,2013,5,40
315940,2014,3,40
315940,2015,3,35
315940,2016,0,23
315940,2017,0,30
315940,2018,1,27
315940,2019,1,25
315950,2012,11,79
315950,2013,4,46
315950,2014,10,81
315950,2015,10,87
315950,2016,10,72
315950,2017,8,77
315950,2018,2,92
315950,2019,3,85
315960,2012,12,503
315960,2013,21,552
315960,2014,23,525
315960,2015,11,498
315960,2016,23,471
315960,2017,17,529
315960,2018,11,533
315960,2019,11,472
315970,2012,1,30
315970,2013,2,28
315970,2014,2,37
315970,2015,0,32
315970,2016,0,32
315970,2017,1,39
315970,2018,0,38
315970,2019,0,31
315980,2012,9,255
315980,2013,4,252
315980,2014,6,260
315980,2015,5,280
315980,2016,2,312
315980,2017,0,274
315980,2018,6,287
315980,2019,2,257
315990,2012,17,229
315990,2013,11,195
315990,2014,16,217
315990,2015,6,199
315990,2016,0,191
315990,2017,3,197
315990,2018,0,187
315990,2019,4,212
316000,2012,2,32
316000,2013,4,25
316000,2014,1,30
316000,2015,0,17
316000,2016,1,25
316000,2017,0,32
316000,2018,0,36
316000,2019,0,24
316010,2012,7,72
316010,2013,1,60
316010,2014,3,57
316010,2015,1,60
316010,2016,0,47
316010,2017,3,65
316010,2018,1,52
316010,2019,1,53
316020,2012,13,49
316020,2013,12,40
316020,2014,10,37
316020,2015,7,41
316020,2016,3,34
316020,2017,7,53
316020,2018,3,32
316020,2019,9,47
316030,2012,21,150
316030,2013,15,127
316030,2014,17,122
316030,2015,20,113
316030,2016,4,141
316030,2017,7,123
316030,2018,7,137
316030,2019,9,127
316040,2012,17,312
316040,2013,21,344
316040,2014,22,380
316040,2015,20,355
316040,2016,11,335
316040,2017,16,357
316040,2018,7,358
316040,2019,0,312
316045,2012,13,101
316045,2013,13,67
316045,2014,6,82
316045,2015,4,79
316045,2016,3,80
316045,2017,3,67
316045,2018,3,93
316045,2019,3,86
316050,2012,1,17
316050,2013,0,23
316050,2014,0,14
316050,2015,2,22
316050,2016,0,11
316050,2017,1,16
316050,2018,1,20
316050,2019,3,13
316060,2012,1,29
316060,2013,4,23
316060,2014,3,36
316060,2015,1,23
316060,2016,0,26
316060,2017,1,30
316060,2018,0,29
316060,2019,0,23
316070,2012,22,521
316070,2013,15,510
316070,2014,18,583
316070,2015,18,491
316070,2016,9,509
316070,2017,9,482
316070,2018,8,500
316070,2019,4,489
316080,2012,7,67
316080,2013,9,64
316080,2014,4,74
316080,2015,3,67
316080,2016,1,69
316080,2017,7,66
316080,2018,5,75
316080,2019,0,75
316090,2012,0,29
316090,2013,0,48
316090,2014,1,42
316090,2015,3,50
316090,2016,0,44
316090,2017,2,42
316090,2018,1,30
316090,2019,0,29
316095,2012,3,75
316095,2013,3,71
316095,2014,7,81
316095,2015,4,89
316095,2016,2,85
316095,2017,1,96
316095,2018,0,78
316095,2019,1,103
316100,2012,27,212
316100,2013,19,185
316100,2014,15,191
316100,2015,11,190
316100,2016,8,149
316100,2017,7,174
316100,2018,6,166
316100,2019,2,152
316105,2012,4,32
316105,2013,0,34
316105,2014,6,39
316105,2015,0,36
316105,2016,3,37
316105,2017,0,41
316105,2018,0,48
316105,2019,0,32
316110,2012,46,812
316110,2013,35,864
316110,2014,33,894
316110,2015,44,939
316110,2016,29,754
316110,2017,22,837
316110,2018,19,846
316110,2019,11,787
316120,2012,6,65
316120,2013,2,66
316120,2014,0,54
316120,2015,3,65
316120,2016,0,61
316120,2017,1,76
316120,2018,0,75
316120,2019,0,75
316130,2012,4,72
316130,2013,3,75
316130,2014,1,57
316130,2015,0,72
316130,2016,0,62
316130,2017,1,81
316130,2018,1,68
316130,2019,0,43
316140,2012,1,56
316140,2013,0,35
316140,2014,1,58
316140,2015,0,56
316140,2016,0,41
316140,2017,0,47
316140,2018,1,46
316140,2019,0,49
316150,2012,7,92
316150,2013,5,83
316150,2014,5,100
316150,2015,6,97
316150,2016,1,95
316150,2017,4,93
316150,2018,1,96
316150,2019,4,107
316160,2012,7,49
316160,2013,2,59
316160,2014,2,35
316160,2015,1,40
316160,2016,4,52
316160,2017,0,43
316160,2018,0,47
316160,2019,0,31
316165,2012,0,37
316165,2013,3,36
316165,2014,2,39
316165,2015,2,38
316165,2016,4,38
316165,2017,0,39
316165,2018,0,38
316165,2019,1,48
316170,2012,3,44
316170,2013,4,59
316170,2014,4,57
316170,2015,3,75
316170,2016,1,55
316170,2017,1,59
316170,2018,3,74
316170,2019,3,64
316180,2012,5,150
316180,2013,4,141
316180,2014,7,140
316180,2015,5,141
316180,2016,3,144
316180,2017,1,121
316180,2018,1,145
316180,2019,1,144
316190,2012,10,122
316190,2013,5,135
316190,2014,6,139
316190,2015,1,148
316190,2016,9,137
316190,2017,4,147
316190,2018,2,138
316190,2019,3,160
316200,2012,4,343
316200,2013,14,367
316200,2014,11,350
316200,2015,8,332
316200,2016,9,378
316200,2017,5,290
316200,2018,4,329
316200,2019,2,340
316210,2012,33,537
316210,2013,21,551
316210,2014,29,593
316210,2015,18,628
316210,2016,42,631
316210,2017,20,689
316210,2018,21,794
316210,2019,5,760
316220,2012,2,75
316220,2013,1,78
316220,2014,0,85
316220,2015,0,79
316220,2016,0,87
316220,2017,1,89
316220,2018,1,89
316220,2019,2,80
316225,2012,0,40
316225,2013,0,54
316225,2014,3,38
316225,2015,0,44
316225,2016,0,34
316225,2017,0,39
316225,2018,1,70
316225,2019,1,63
316230,2012,3,31
316230,2013,2,31
316230,2014,0,22
316230,2015,1,29
316230,2016,1,25
316230,2017,2,38
316230,2018,1,36
316230,2019,2,31
316240,2012,19,294
316240,2013,31,309
316240,2014,27,289
316240,2015,13,247
316240,2016,19,237
316240,2017,8,298
316240,2018,14,245
316240,2019,5,261
316245,2012,50,255
316245,2013,37,255
316245,2014,34,291
316245,2015,40,278
316245,2016,20,271
316245,2017,30,264
316245,2018,12,300
316245,2019,21,246
316250,2012,0,932
316250,2013,1,998
316250,2014,32,951
316250,2015,18,993
316250,2016,35,1006
316250,2017,18,974
316250,2018,5,1008
316250,2019,1,987
316255,2012,37,189
316255,2013,28,158
316255,2014,21,164
316255,2015,25,199
316255,2016,16,160
316255,2017,9,174
316255,2018,17,223
316255,2019,3,171
316257,2012,1,53
316257,2013,5,69
316257,2014,3,65
316257,2015,8,84
316257,2016,2,82
316257,2017,8,80
316257,2018,3,83
316257,2019,5,83
316260,2012,8,97
316260,2013,5,79
316260,2014,4,106
316260,2015,3,106
316260,2016,1,90
316260,2017,0,119
316260,2018,2,124
316260,2019,0,116
316265,2012,1,36
316265,2013,1,45
316265,2014,2,42
316265,2015,0,49
316265,2016,2,38
316265,2017,1,40
316265,2018,2,41
316265,2019,0,47
316270,2012,29,260
316270,2013,33,282
316270,2014,24,273
316270,2015,12,278
316270,2016,4,262
316270,2017,8,243
316270,2018,7,270
316270,2019,9,254
316280,2012,16,200
316280,2013,14,182
316280,2014,14,207
316280,2015,9,196
316280,2016,6,201
316280,2017,7,212
316280,2018,10,196
316280,2019,9,241
316290,2012,29,285
316290,2013,24,256
316290,2014,13,314
316290,2015,11,324
316290,2016,10,300
316290,2017,7,291
316290,2018,10,296
316290,2019,11,294
316292,2012,15,388
316292,2013,13,378
316292,2014,15,415
316292,2015,7,393
316292,2016,4,371
316292,2017,1,420
316292,2018,5,371
316292,2019,6,453
316294,2012,1,74
316294,2013,1,78
316294,2014,0,70
316294,2015,0,87
316294,2016,0,80
316294,2017,0,94
316294,2018,0,109
316294,2019,1,91
316295,2012,6,263
316295,2013,4,322
316295,2014,11,323
316295,2015,3,353
316295,2016,1,320
316295,2017,4,343
316295,2018,6,367
316295,2019,5,345
316300,2012,9,60
316300,2013,5,56
316300,2014,4,55
316300,2015,5,66
316300,2016,5,53
316300,2017,2,60
316300,2018,0,65
316300,2019,2,63
316310,2012,4,44
316310,2013,0,33
316310,2014,2,49
316310,2015,1,65
316310,2016,1,38
316310,2017,0,42
316310,2018,2,32
316310,2019,2,53
316320,2012,3,45
316320,2013,1,45
316320,2014,2,56
316320,2015,2,51
316320,2016,0,51
316320,2017,0,56
316320,2018,2,50
316320,2019,0,59
316330,2012,2,46
316330,2013,1,43
316330,2014,2,48
316330,2015,3,40
316330,2016,0,65
316330,2017,0,49
316330,2018,2,47
316330,2019,0,34
316340,2012,5,70
316340,2013,2,61
316340,2014,0,59
316340,2015,2,61
316340,2016,3,52
316340,2017,1,49
316340,2018,1,43
316340,2019,1,62
316350,2012,15,72
316350,2013,5,48
316350,2014,7,53
316350,2015,5,69
316350,2016,3,59
316350,2017,8,74
316350,2018,1,84
316350,2019,1,45
316360,2012,4,34
316360,2013,1,34
