CODMUNRES,Ano,Qtd_Total,Pop
292700,2018,495,12793
292700,2019,534,12794
292710,2012,147,2661
292710,2013,134,2709
292710,2014,164,2754
292710,2015,182,2799
292710,2016,172,2924
292710,2017,193,2954
292710,2018,185,2986
292710,2019,167,3016
292720,2012,458,9376
292720,2013,431,9449
292720,2014,471,9477
292720,2015,482,9525
292720,2016,400,9523
292720,2017,461,9503
292720,2018,431,9467
292720,2019,429,9434
292730,2012,179,4656
292730,2013,176,4745
292730,2014,195,4821
292730,2015,168,4903
292730,2016,149,4952
292730,2017,159,4994
292730,2018,149,5032
292730,2019,144,5066
292740,2012,37160,974727
292740,2013,36449,974979
292740,2014,36671,974386
292740,2015,36628,973059
292740,2016,35012,972843
292740,2017,35362,971594
292740,2018,34805,969922
292740,2019,32980,967779
292750,2012,325,6244
292750,2013,280,6290
292750,2014,281,6342
292750,2015,241,6386
292750,2016,194,6519
292750,2017,217,6527
292750,2018,224,6521
292750,2019,246,6521
292760,2012,264,4540
292760,2013,211,4480
292760,2014,208,4423
292760,2015,228,4354
292760,2016,198,4357
292760,2017,185,4286
292760,2018,217,4208
292760,2019,242,4211
292770,2012,477,8767
292770,2013,423,8715
292770,2014,415,8782
292770,2015,435,8845
292770,2016,382,8877
292770,2017,445,8903
292770,2018,463,8917
292770,2019,461,8928
292780,2012,74,2012
292780,2013,79,1999
292780,2014,57,1985
292780,2015,76,1970
292780,2016,52,1954
292780,2017,67,1937
292780,2018,62,1919
292780,2019,56,1900
292790,2012,144,3195
292790,2013,144,3180
292790,2014,120,3248
292790,2015,135,3225
292790,2016,140,3198
292790,2017,121,3166
292790,2018,107,3134
292790,2019,114,3102
292805,2012,213,3876
292805,2013,192,3864
292805,2014,180,3827
292805,2015,193,3806
292805,2016,199,3730
292805,2017,169,3649
292805,2018,204,3601
292805,2019,171,3517
292810,2012,608,12604
292810,2013,615,12366
292810,2014,573,12307
292810,2015,516,12229
292810,2016,435,12149
292810,2017,480,12057
292810,2018,460,11949
292810,2019,502,11839
292840,2012,375,7957
292840,2013,409,7967
292840,2014,433,8005
292840,2015,446,8004
292840,2016,462,8029
292840,2017,398,8045
292840,2018,342,8055
292840,2019,406,8064
292850,2012,156,2979
292850,2013,139,3018
292850,2014,124,3058
292850,2015,129,3089
292850,2016,111,3088
292850,2017,108,3094
292850,2018,142,3098
292850,2019,109,3104
292800,2012,503,11310
292800,2013,613,11403
292800,2014,611,11486
292800,2015,524,11556
292800,2016,493,11893
292800,2017,491,11908
292800,2018,522,11915
292800,2019,525,11908
292820,2012,352,7425
292820,2013,359,7632
292820,2014,317,7660
292820,2015,309,7683
292820,2016,298,7686
292820,2017,320,7685
292820,2018,300,7678
292820,2019,301,7676
292830,2012,128,2736
292830,2013,113,2753
292830,2014,77,2774
292830,2015,93,2786
292830,2016,67,2695
292830,2017,70,2699
292830,2018,52,2700
292830,2019,45,2702
292860,2012,715,19517
292860,2013,685,19504
292860,2014,659,19469
292860,2015,671,19422
292860,2016,617,19368
292860,2017,672,19301
292860,2018,609,19212
292860,2019,606,19286
292870,2012,1435,33567
292870,2013,1331,33813
292870,2014,1374,34042
292870,2015,1525,34228
292870,2016,1397,34438
292870,2017,1413,34594
292870,2018,1395,34734
292870,2019,1366,34851
292880,2012,749,16529
292880,2013,764,16703
292880,2014,740,16855
292880,2015,761,17000
292880,2016,737,17098
292880,2017,759,17231
292880,2018,735,17350
292880,2019,640,17457
292890,2012,490,9122
292890,2013,521,9492
292890,2014,565,9599
292890,2015,486,9770
292890,2016,501,9940
292890,2017,508,10100
292890,2018,576,10264
292890,2019,596,10416
292895,2012,101,2913
292895,2013,85,2912
292895,2014,79,2911
292895,2015,101,2902
292895,2016,93,2733
292895,2017,86,2713
292895,2018,76,2698
292895,2019,73,2678
292910,2012,218,6620
292910,2013,227,6619
292910,2014,213,6612
292910,2015,211,6599
292910,2016,204,6681
292910,2017,213,6670
292910,2018,224,6652
292910,2019,209,6630
292900,2012,180,4868
292900,2013,177,4861
292900,2014,165,4848
292900,2015,170,4831
292900,2016,179,4865
292900,2017,165,4860
292900,2018,185,4849
292900,2019,146,4846
292905,2012,273,4292
292905,2013,246,4673
292905,2014,241,4704
292905,2015,214,4731
292905,2016,235,4745
292905,2017,237,4755
292905,2018,263,4762
292905,2019,302,4764
292920,2012,669,12260
292920,2013,604,12426
292920,2014,639,13111
292920,2015,657,13254
292920,2016,659,13420
292920,2017,633,13568
292920,2018,638,13719
292920,2019,563,13853
292925,2012,332,5765
292925,2013,280,5764
292925,2014,267,5757
292925,2015,257,5746
292925,2016,257,5706
292925,2017,253,5675
292925,2018,276,5640
292925,2019,240,5601
292930,2012,439,11687
292930,2013,404,11856
292930,2014,433,12012
292930,2015,420,12150
292930,2016,368,12173
292930,2017,345,12268
292930,2018,362,12364
292930,2019,362,12444
292935,2012,75,1727
292935,2013,79,1778
292935,2014,91,1760
292935,2015,107,1739
292935,2016,98,1713
292935,2017,99,1684
292935,2018,92,1658
292935,2019,107,1629
292937,2012,111,3132
292937,2013,102,3137
292937,2014,117,3136
292937,2015,111,3136
292937,2016,111,3037
292937,2017,127,3034
292937,2018,140,3032
292937,2019,121,3026
292940,2012,122,3266
292940,2013,129,3288
292940,2014,102,3541
292940,2015,125,3559
292940,2016,130,3555
292940,2017,106,3549
292940,2018,114,3540
292940,2019,109,3529
292950,2012,598,14584
292950,2013,476,14605
292950,2014,526,14622
292950,2015,570,14616
292950,2016,510,14612
292950,2017,567,14594
292950,2018,546,14570
292950,2019,483,14537
292960,2012,241,5536
292960,2013,224,5546
292960,2014,250,5559
292960,2015,218,5563
292960,2016,253,5633
292960,2017,249,5606
292960,2018,234,5566
292960,2019,234,5532
292970,2012,249,5936
292970,2013,189,5980
292970,2014,191,6024
292970,2015,197,6057
292970,2016,205,6050
292970,2017,217,6020
292970,2018,219,5999
292970,2019,204,5265
292975,2012,128,3577
292975,2013,127,3593
292975,2014,108,3608
292975,2015,94,3623
292975,2016,102,3635
292975,2017,107,3637
292975,2018,107,3640
292975,2019,111,3637
292980,2012,128,3605
292980,2013,134,3619
292980,2014,101,3629
292980,2015,137,3635
292980,2016,108,3782
292980,2017,130,3782
292980,2018,137,3785
292980,2019,103,3787
292990,2012,691,13622
292990,2013,652,13724
292990,2014,601,13899
292990,2015,564,13968
292990,2016,551,13976
292990,2017,592,13968
292990,2018,543,13950
292990,2019,628,13926
293000,2012,115,3467
293000,2013,115,3503
293000,2014,102,3517
293000,2015,106,3527
293000,2016,103,3537
293000,2017,83,3541
293000,2018,97,3541
293000,2019,101,3546
293010,2012,1035,24968
293010,2013,1101,25100
293010,2014,1146,25210
293010,2015,1107,25294
293010,2016,1072,25063
293010,2017,1160,25084
293010,2018,1120,25092
293010,2019,1066,25082
293020,2012,585,11840
293020,2013,538,11971
293020,2014,484,12086
293020,2015,482,12196
293020,2016,524,12253
293020,2017,521,12350
293020,2018,552,12429
293020,2019,479,12437
293015,2012,539,9614
293015,2013,504,9562
293015,2014,522,9549
293015,2015,571,9525
293015,2016,478,9478
293015,2017,510,9427
293015,2018,538,9363
293015,2019,561,9298
293030,2012,257,5547
293030,2013,255,5365
293030,2014,232,5327
293030,2015,244,5281
293030,2016,216,5253
293030,2017,233,5219
293030,2018,262,5184
293030,2019,244,5143
293040,2012,212,4562
293040,2013,173,4526
293040,2014,144,4494
293040,2015,155,4450
293040,2016,106,4621
293040,2017,124,4539
293040,2018,98,4454
293040,2019,79,4369
293050,2012,1256,26176
293050,2013,1162,26363
293050,2014,1138,26519
293050,2015,1166,26658
293050,2016,1118,26327
293050,2017,1216,26344
293050,2018,1298,26361
293050,2019,1187,26363
293060,2012,169,3923
293060,2013,143,3951
293060,2014,169,3976
293060,2015,146,3997
293060,2016,131,4088
293060,2017,187,4104
293060,2018,179,4114
293060,2019,159,4116
293070,2012,1857,42982
293070,2013,1978,43464
293070,2014,1847,43899
293070,2015,1840,44306
293070,2016,1997,44755
293070,2017,1911,45158
293070,2018,1904,45545
293070,2019,1895,45916
293075,2012,164,3730
293075,2013,187,3826
293075,2014,202,3853
293075,2015,167,3872
293075,2016,173,3872
293075,2017,234,3871
293075,2018,217,3866
293075,2019,198,3860
293076,2012,145,3787
293076,2013,130,3670
293076,2014,148,3547
293076,2015,113,3427
293076,2016,113,3299
293076,2017,146,3169
293076,2018,148,3035
293076,2019,119,2897
293077,2012,385,7143
293077,2013,389,7164
293077,2014,391,7179
293077,2015,390,7185
293077,2016,365,7178
293077,2017,433,7161
293077,2018,386,7141
293077,2019,432,7192
293080,2012,260,5003
293080,2013,223,5041
293080,2014,235,5112
293080,2015,266,5142
293080,2016,216,5156
293080,2017,187,5162
293080,2018,251,5159
293080,2019,240,5162
293090,2012,131,3381
293090,2013,138,3645
293090,2014,151,3631
293090,2015,96,3616
293090,2016,141,3607
293090,2017,152,3596
293090,2018,145,3582
293090,2019,184,3567
293100,2012,237,6264
293100,2013,255,6265
293100,2014,264,6234
293100,2015,253,6199
293100,2016,232,6162
293100,2017,231,6110
293100,2018,235,6058
293100,2019,255,6006
293105,2012,217,5072
293105,2013,206,5145
293105,2014,206,5170
293105,2015,175,5192
293105,2016,196,5185
293105,2017,224,5174
293105,2018,234,5161
293105,2019,233,5144
293110,2012,107,2499
293110,2013,87,2507
293110,2014,71,2513
293110,2015,67,2515
293110,2016,61,2378
293110,2017,64,2359
293110,2018,85,2342
293110,2019,91,2327
293120,2012,293,6125
293120,2013,224,6194
293120,2014,257,6319
293120,2015,274,6379
293120,2016,241,6420
293120,2017,247,6455
293120,2018,236,6484
293120,2019,269,6518
293130,2012,235,5375
293130,2013,198,5348
293130,2014,224,5339
293130,2015,205,5301
293130,2016,237,5422
293130,2017,195,5400
293130,2018,227,5366
293130,2019,236,5340
293135,2012,2717,48241
293135,2013,2590,48879
293135,2014,2650,49464
293135,2015,2688,50011
293135,2016,2446,50547
293135,2017,2630,51017
293135,2018,2668,51477
293135,2019,2635,51908
293140,2012,74,2488
293140,2013,70,2474
293140,2014,57,2459
293140,2015,62,2441
293140,2016,55,2408
293140,2017,51,2375
293140,2018,32,2326
293140,2019,39,2287
293150,2012,322,7063
293150,2013,292,7098
293150,2014,310,7128
293150,2015,309,7153
293150,2016,268,7209
293150,2017,310,7171
293150,2018,280,7131
293150,2019,268,7084
293160,2012,147,4610
293160,2013,189,4637
293160,2014,180,4644
293160,2015,177,4663
293160,2016,197,4684
293160,2017,165,4701
293160,2018,164,4715
293160,2019,189,4726
293170,2012,180,4226
293170,2013,143,4232
293170,2014,118,4237
293170,2015,137,4236
293170,2016,105,4202
293170,2017,112,4170
293170,2018,110,4136
293170,2019,128,4129
293180,2012,189,5304
293180,2013,194,5232
293180,2014,181,5153
293180,2015,179,5064
293180,2016,127,4916
293180,2017,182,4807
293180,2018,165,4690
293180,2019,179,4570
293190,2012,603,16568
293190,2013,609,16644
293190,2014,638,16715
293190,2015,578,16604
293190,2016,603,15541
293190,2017,571,15474
293190,2018,642,15382
293190,2019,584,15302
293200,2012,273,7339
293200,2013,302,7276
293200,2014,284,7212
293200,2015,292,7135
293200,2016,312,7263
293200,2017,325,7167
293200,2018,305,7071
293200,2019,308,6940
293210,2012,277,6232
293210,2013,244,6231
293210,2014,267,5894
293210,2015,254,5876
293210,2016,221,5857
293210,2017,241,5831
293210,2018,255,5801
293210,2019,231,5769
293220,2012,350,6593
293220,2013,323,6520
293220,2014,299,6437
293220,2015,301,6357
293220,2016,299,6262
293220,2017,306,6167
293220,2018,299,6048
293220,2019,313,5944
293230,2012,264,8182
293230,2013,284,8293
293230,2014,214,8128
293230,2015,231,8210
293230,2016,258,8298
293230,2017,214,8372
293230,2018,201,8447
293230,2019,245,8508
293240,2012,193,4177
293240,2013,170,4157
293240,2014,167,4133
293240,2015,169,4105
293240,2016,149,4062
293240,2017,190,4015
293240,2018,167,3968
293240,2019,160,3915
293245,2012,192,5735
293245,2013,144,5809
293245,2014,167,5875
293245,2015,164,5940
293245,2016,184,5990
293245,2017,172,6025
293245,2018,199,6058
293245,2019,201,6087
293250,2012,317,7123
293250,2013,319,6749
293250,2014,262,6599
293250,2015,250,6436
293250,2016,243,6269
293250,2017,243,6103
293250,2018,233,5884
293250,2019,248,5709
293260,2012,194,5163
293260,2013,184,5096
293260,2014,224,5083
293260,2015,234,5064
293260,2016,219,5028
293260,2017,207,4987
293260,2018,182,4944
293260,2019,175,4897
293270,2012,376,6350
293270,2013,370,6673
293270,2014,322,6655
293270,2015,316,6624
293270,2016,255,6582
293270,2017,280,6532
293270,2018,323,6467
293270,2019,310,6406
293280,2012,270,5997
293280,2013,254,6031
293280,2014,283,6010
293280,2015,247,6032
293280,2016,206,6045
293280,2017,247,6056
293280,2018,255,6060
293280,2019,251,6057
293290,2012,1300,30859
293290,2013,1235,31146
293290,2014,1408,31246
293290,2015,1527,31478
293290,2016,1396,31628
293290,2017,1543,31737
293290,2018,1631,31840
293290,2019,1448,31913
293300,2012,329,8539
293300,2013,297,8649
293300,2014,248,8750
293300,2015,260,8838
293300,2016,267,8978
293300,2017,278,9047
293300,2018,294,9118
293300,2019,277,9176
293305,2012,122,4248
293305,2013,127,4248
293305,2014,140,4244
293305,2015,141,4236
293305,2016,131,4172
293305,2017,167,4146
293305,2018,129,4119
293305,2019,127,4092
293310,2012,120,2632
293310,2013,82,2637
293310,2014,85,2643
293310,2015,95,2645
293310,2016,83,2630
293310,2017,98,2630
293310,2018,88,2628
293310,2019,87,2623
293315,2012,162,3967
293315,2013,131,3923
293315,2014,140,3890
293315,2015,172,3844
293315,2016,188,3825
293315,2017,215,3772
293315,2018,188,3718
293315,2019,185,3660
293317,2012,140,2902
293317,2013,112,2895
293317,2014,116,2900
293317,2015,116,2895
293317,2016,124,2889
293317,2017,127,2859
293317,2018,141,2827
293317,2019,114,2797
293320,2012,499,12661
293320,2013,495,12849
293320,2014,489,13026
293320,2015,479,13196
293320,2016,489,13272
293320,2017,487,13337
293320,2018,504,13393
293320,2019,587,13438
293325,2012,90,1911
293325,2013,53,1829
293325,2014,85,1808
293325,2015,90,1784
293325,2016,69,1755
293325,2017,69,1723
293325,2018,84,1693
293325,2019,59,1659
293330,2012,5248,108260
293330,2013,5243,109132
293330,2014,5367,109869
293330,2015,5538,110635
293330,2016,5540,111141
293330,2017,5879,111542
293330,2018,5701,111972
293330,2019,5541,111383
293340,2012,125,2880
293340,2013,129,2881
293340,2014,120,2931
293340,2015,128,2927
293340,2016,141,2920
293340,2017,125,2911
293340,2018,117,2899
293340,2019,110,2882
293345,2012,191,3702
293345,2013,187,3681
293345,2014,182,3628
293345,2015,179,3573
293345,2016,179,3533
293345,2017,175,3489
293345,2018,166,3444
293345,2019,191,3395
293350,2012,416,6912
293350,2013,368,6879
293350,2014,327,6758
293350,2015,376,6708
293350,2016,360,6660
293350,2017,386,6606
293350,2018,387,6547
293350,2019,398,6486
293360,2012,857,14377
293360,2013,820,14315
293360,2014,845,14299
293360,2015,850,14272
293360,2016,851,14227
293360,2017,790,14209
293360,2018,940,14169
293360,2019,870,14135
310010,2012,68,2061
310010,2013,57,2057
310010,2014,71,2055
310010,2015,53,2048
310010,2016,59,2033
310010,2017,52,2018
310010,2018,64,2005
310010,2019,56,1988
310020,2012,238,6933
310020,2013,268,6863
310020,2014,260,6791
310020,2015,238,6717
310020,2016,212,6633
310020,2017,244,6542
310020,2018,252,6451
310020,2019,236,6356
310030,2012,164,4025
310030,2013,153,3993
310030,2014,158,3962
310030,2015,148,3927
310030,2016,150,3883
310030,2017,135,3842
310030,2018,178,3794
310030,2019,162,3745
310040,2012,47,1233
310040,2013,38,1221
310040,2014,38,1208
310040,2015,38,1192
310040,2016,41,1185
310040,2017,36,1173
310040,2018,43,1162
310040,2019,52,1150
310050,2012,93,2923
310050,2013,107,2879
310050,2014,96,2837
310050,2015,115,2785
310050,2016,109,2726
310050,2017,113,2664
310050,2018,109,2598
310050,2019,93,2534
310060,2012,179,4493
310060,2013,193,4401
310060,2014,150,4314
310060,2015,179,4209
310060,2016,145,4101
310060,2017,190,3987
310060,2018,187,3870
310060,2019,155,3859
310070,2012,23,584
310070,2013,16,576
310070,2014,21,574
310070,2015,25,565
310070,2016,16,557
310070,2017,20,542
310070,2018,29,531
310070,2019,19,518
310080,2012,50,1225
310080,2013,69,1231
310080,2014,53,1231
310080,2015,51,1234
310080,2016,40,1235
310080,2017,44,1234
310080,2018,55,1234
310080,2019,32,1232
310090,2012,273,5586
310090,2013,264,5575
310090,2014,262,5564
310090,2015,273,5548
310090,2016,249,5519
310090,2017,254,5485
310090,2018,294,5449
310090,2019,272,5411
310100,2012,168,3888
310100,2013,184,3879
310100,2014,162,3868
310100,2015,171,3854
310100,2016,165,3838
310100,2017,173,3817
310100,2018,165,3795
310100,2019,145,3773
310110,2012,316,7651
310110,2013,343,7594
310110,2014,320,7536
310110,2015,279,7476
310110,2016,309,7408
310110,2017,318,7339
310110,2018,303,7255
310110,2019,316,7174
310120,2012,54,1737
310120,2013,59,1711
310120,2014,43,1684
310120,2015,44,1656
310120,2016,45,1630
310120,2017,53,1602
310120,2018,45,1574
310120,2019,52,1545
310130,2012,13,746
310130,2013,21,733
310130,2014,28,722
310130,2015,19,709
310130,2016,18,699
310130,2017,20,687
310130,2018,31,677
310130,2019,21,666
310140,2012,18,902
310140,2013,27,899
310140,2014,22,896
310140,2015,18,892
310140,2016,31,889
310140,2017,23,884
310140,2018,27,879
310140,2019,27,874
310150,2012,455,10506
310150,2013,414,10422
310150,2014,456,10331
310150,2015,463,10235
310150,2016,411,10168
310150,2017,407,10094
310150,2018,444,10012
310150,2019,400,9932
310160,2012,1050,24024
310160,2013,1009,23971
310160,2014,1024,23907
310160,2015,1013,23830
310160,2016,1012,23781
310160,2017,998,23710
310160,2018,999,23631
310160,2019,1018,23543
310163,2012,79,1983
310163,2013,86,1994
310163,2014,72,2004
310163,2015,58,2016
310163,2016,79,2017
310163,2017,49,2014
310163,2018,78,2012
310163,2019,71,2011
310170,2012,591,12046
310170,2013,555,12066
310170,2014,542,12069
310170,2015,605,12076
310170,2016,587,12048
310170,2017,572,12011
310170,2018,573,11969
310170,2019,564,11917
310180,2012,98,2217
310180,2013,88,2209
310180,2014,91,2200
310180,2015,92,2190
310180,2016,89,2183
310180,2017,92,2171
310180,2018,85,2157
310180,2019,110,2146
310190,2012,259,5701
310190,2013,235,5696
310190,2014,284,5687
310190,2015,269,5675
310190,2016,219,5664
310190,2017,228,5648
310190,2018,217,5630
310190,2019,207,5611
310200,2012,165,4144
310200,2013,159,4141
310200,2014,170,4134
310200,2015,178,4126
310200,2016,149,4101
310200,2017,186,4074
310200,2018,178,4045
310200,2019,160,4014
310205,2012,71,1690
310205,2013,82,1698
310205,2014,68,1704
310205,2015,82,1709
310205,2016,73,1710
310205,2017,77,1709
310205,2018,89,1709
310205,2019,95,1705
315350,2012,101,2475
315350,2013,113,2446
315350,2014,116,2418
315350,2015,103,2387
315350,2016,98,2353
315350,2017,101,2318
315350,2018,94,2282
315350,2019,123,2248
310210,2012,100,3526
310210,2013,99,3452
310210,2014,98,3374
310210,2015,109,3292
310210,2016,89,3210
310210,2017,111,3123
310210,2018,109,3041
310210,2019,106,2955
310220,2012,40,1248
310220,2013,64,1221
310220,2014,41,1192
310220,2015,54,1164
310220,2016,52,1139
310220,2017,51,1110
310220,2018,57,1084
310220,2019,61,1056
310230,2012,158,4566
310230,2013,137,4512
310230,2014,145,4449
310230,2015,139,4388
310230,2016,146,4335
310230,2017,156,4279
310230,2018,149,4216
310230,2019,137,4159
310240,2012,53,1097
310240,2013,58,1102
310240,2014,49,1106
310240,2015,54,1109
310240,2016,55,1104
310240,2017,59,1102
310240,2018,56,1095
310240,2019,43,1091
310250,2012,72,1489
310250,2013,66,1466
310250,2014,55,1446
310250,2015,43,1424
310250,2016,60,1398
310250,2017,65,1369
310250,2018,60,1339
310250,2019,35,1308
310260,2012,457,11686
310260,2013,426,11677
310260,2014,451,11662
310260,2015,480,11642
310260,2016,484,11632
310260,2017,507,11614
310260,2018,475,11591
310260,2019,468,11564
310280,2012,116,3580
310280,2013,123,3548
310280,2014,112,3515
310280,2015,130,3479
310280,2016,114,3443
310280,2017,111,3406
310280,2018,142,3367
310280,2019,135,3329
310285,2012,107,2653
310285,2013,118,2667
310285,2014,140,2684
310285,2015,99,2697
310285,2016,104,2685
310285,2017,103,2671
310285,2018,87,2654
310285,2019,98,2637
310290,2012,119,3552
310290,2013,123,3527
310290,2014,105,3500
310290,2015,124,3473
310290,2016,96,3439
310290,2017,130,3403
310290,2018,109,3364
310290,2019,127,3327
310300,2012,83,2975
310300,2013,112,2947
310300,2014,110,2922
310300,2015,135,2887
310300,2016,97,2851
310300,2017,95,2813
310300,2018,108,2768
310300,2019,113,2731
310310,2012,11,442
310310,2013,10,434
310310,2014,9,424
310310,2015,7,415
310310,2016,10,405
310310,2017,9,396
310310,2018,6,386
310310,2019,10,374
310320,2012,24,732
310320,2013,14,728
310320,2014,20,723
310320,2015,25,717
310320,2016,20,710
310320,2017,30,700
310320,2018,24,691
310320,2019,24,681
310330,2012,12,582
310330,2013,14,577
310330,2014,15,572
310330,2015,16,565
310330,2016,15,555
310330,2017,18,544
310330,2018,25,535
310330,2019,24,524
310340,2012,362,11353
310340,2013,453,11302
310340,2014,470,11221
310340,2015,420,11145
310340,2016,409,11067
310340,2017,430,10988
310340,2018,427,10887
310340,2019,382,10791
310350,2012,1425,34842
310350,2013,1408,34739
310350,2014,1387,34617
310350,2015,1484,34476
310350,2016,1378,34329
310350,2017,1421,34152
310350,2018,1426,33966
310350,2019,1319,33764
310360,2012,32,827
310360,2013,30,818
310360,2014,42,807
310360,2015,40,797
310360,2016,21,780
310360,2017,38,763
310360,2018,39,746
310360,2019,23,730
310370,2012,108,2546
310370,2013,89,2551
310370,2014,96,2558
310370,2015,82,2559
310370,2016,97,2549
310370,2017,84,2535
310370,2018,102,2523
310370,2019,103,2508
310375,2012,109,2082
310375,2013,97,2091
310375,2014,123,2096
310375,2015,119,2101
310375,2016,112,2109
310375,2017,125,2115
310375,2018,126,2119
310375,2019,129,2124
310380,2012,23,811
310380,2013,13,801
310380,2014,22,798
310380,2015,15,791
310380,2016,14,776
310380,2017,17,762
310380,2018,17,743
310380,2019,15,728
310390,2012,117,2553
310390,2013,88,2584
310390,2014,120,2615
310390,2015,127,2645
310390,2016,89,2682
310390,2017,94,2714
310390,2018,108,2744
310390,2019,125,2777
310400,2012,1345,30929
310400,2013,1320,31062
310400,2014,1401,31168
310400,2015,1570,31267
310400,2016,1542,31389
310400,2017,1514,31482
310400,2018,1522,31562
310400,2019,1482,31630
310410,2012,93,2876
310410,2013,102,2888
310410,2014,88,2899
310410,2015,104,2909
310410,2016,62,2930
310410,2017,72,2948
310410,2018,72,2964
310410,2019,74,2981
310420,2012,444,11959
310420,2013,483,11936
310420,2014,471,11900
310420,2015,507,11860
310420,2016,457,11835
310420,2017,498,11799
310420,2018,480,11762
310420,2019,522,11724
310430,2012,178,4206
310430,2013,176,4213
310430,2014,174,4217
310430,2015,174,4219
310430,2016,159,4227
310430,2017,155,4230
310430,2018,174,4233
310430,2019,140,4233
310440,2012,33,817
310440,2013,30,804
310440,2014,31,787
310440,2015,28,770
310440,2016,30,751
310440,2017,24,731
310440,2018,28,711
310440,2019,34,691
310445,2012,69,1457
310445,2013,53,1471
310445,2014,60,1487
310445,2015,37,1498
310445,2016,62,1502
310445,2017,62,1503
310445,2018,55,1499
310445,2019,53,1497
310450,2012,226,5326
310450,2013,217,5308
310450,2014,217,5286
310450,2015,195,5261
310450,2016,189,5212
310450,2017,209,5159
310450,2018,210,5104
310450,2019,182,5047
310460,2012,144,4145
310460,2013,152,4133
310460,2014,125,4118
310460,2015,125,4097
310460,2016,141,4093
310460,2017,127,4084
310460,2018,131,4078
310460,2019,140,4064
310470,2012,167,4031
310470,2013,156,3947
310470,2014,167,3865
310470,2015,140,3780
310470,2016,133,3675
310470,2017,144,3564
310470,2018,132,3453
310470,2019,124,3343
310480,2012,58,1464
310480,2013,47,1453
310480,2014,62,1442
310480,2015,53,1429
310480,2016,51,1414
310480,2017,38,1398
310480,2018,53,1382
310480,2019,46,1365
310490,2012,170,5602
310490,2013,188,5573
310490,2014,167,5541
310490,2015,196,5505
310490,2016,201,5464
310490,2017,189,5417
310490,2018,203,5369
310490,2019,212,5319
310500,2012,86,2274
310500,2013,96,2244
310500,2014,106,2215
310500,2015,86,2184
310500,2016,95,2156
310500,2017,75,2122
310500,2018,72,2089
310500,2019,74,2054
310510,2012,219,6889
310510,2013,226,6835
310510,2014,251,6779
310510,2015,203,6717
310510,2016,220,6665
310510,2017,234,6606
310510,2018,220,6546
310510,2019,234,6486
310520,2012,37,1427
310520,2013,22,1408
310520,2014,25,1390
310520,2015,33,1373
310520,2016,52,1351
310520,2017,37,1325
310520,2018,39,1300
310520,2019,39,1275
310530,2012,72,1686
310530,2013,78,1686
310530,2014,60,1685
310530,2015,63,1683
310530,2016,49,1683
310530,2017,68,1681
310530,2018,79,1679
310530,2019,73,1678
310540,2012,372,9617
310540,2013,419,9670
310540,2014,463,9714
310540,2015,453,9762
310540,2016,406,9819
310540,2017,371,9865
310540,2018,354,9906
310540,2019,401,9879
310550,2012,66,1666
310550,2013,30,1638
310550,2014,46,1607
310550,2015,60,1574
310550,2016,46,1541
310550,2017,39,1510
310550,2018,49,1480
310550,2019,39,1441
310560,2012,1431,41595
310560,2013,1469,41541
310560,2014,1478,41464
310560,2015,1501,41373
310560,2016,1365,41286
310560,2017,1370,41167
310560,2018,1486,41043
310560,2019,1410,40893
310570,2012,65,1613
310570,2013,45,1555
310570,2014,51,1496
310570,2015,36,1436
310570,2016,57,1386
310570,2017,52,1334
310570,2018,39,1283
310570,2019,49,1230
310590,2012,293,6366
310590,2013,259,6353
310590,2014,255,6335
310590,2015,259,6314
310590,2016,228,6282
310590,2017,238,6247
310590,2018,237,6208
310590,2019,258,6167
310600,2012,126,3208
310600,2013,124,3182
310600,2014,139,3154
310600,2015,130,3123
310600,2016,132,3099
310600,2017,119,3071
310600,2018,139,3042
310600,2019,110,3012
310610,2012,42,1019
310610,2013,34,1015
310610,2014,34,1005
310610,2015,31,996
310610,2016,27,983
310610,2017,30,972
310610,2018,34,956
310610,2019,19,944
310620,2012,32120,802265
310620,2013,31379,798480
310620,2014,31728,794180
310620,2015,32074,789512
310620,2016,29647,786080
310620,2017,30138,781999
310620,2018,29811,777598
310620,2019,28605,773171
310630,2012,357,7924
310630,2013,346,7990
310630,2014,340,8045
310630,2015,345,8102
310630,2016,316,8155
310630,2017,303,8197
310630,2018,331,8239
310630,2019,352,8273
310640,2012,81,2269
310640,2013,87,2248
310640,2014,90,2227
310640,2015,92,2204
310640,2016,97,2187
310640,2017,109,2168
310640,2018,90,2147
310640,2019,93,2129
310650,2012,102,3844
310650,2013,96,3806
310650,2014,117,3764
310650,2015,89,3721
310650,2016,85,3660
310650,2017,84,3598
310650,2018,88,3534
310650,2019,98,3467
310665,2012,55,1393
310665,2013,59,1397
310665,2014,44,1399
310665,2015,62,1400
310665,2016,44,1397
310665,2017,56,1391
310665,2018,54,1385
310665,2019,64,1380
310660,2012,98,1238
310660,2013,89,1227
310660,2014,96,1218
310660,2015,93,1206
310660,2016,73,1204
310660,2017,83,1203
310660,2018,93,1200
310660,2019,76,1198
310670,2012,6110,135259
310670,2013,6385,136439
310670,2014,6507,137545
310670,2015,6454,138597
310670,2016,6045,139449
310670,2017,5915,140164
310670,2018,6089,140830
310670,2019,5664,141775
310680,2012,37,1026
310680,2013,32,1001
310680,2014,27,977
310680,2015,24,953
310680,2016,24,928
310680,2017,26,903
310680,2018,23,879
310680,2019,22,854
310690,2012,153,4111
310690,2013,181,4082
