CODMUNRES,ano_nasc,Qtd_Consultas_Pre_Natal,Qtd_Total,Ratio
312270,2015,6,38,0.15789473684210525
312270,2016,4,43,0.09302325581395349
312270,2017,5,41,0.12195121951219512
312270,2018,3,38,0.07894736842105263
312270,2019,6,34,0.17647058823529413
312270,2020,3,48,0.0625
312280,2012,7,29,0.2413793103448276
312280,2013,0,29,0.0
312280,2014,5,22,0.22727272727272727
312280,2015,6,29,0.20689655172413793
312280,2016,3,23,0.13043478260869565
312280,2017,4,18,0.2222222222222222
312280,2018,7,30,0.23333333333333334
312280,2019,7,31,0.22580645161290322
312280,2020,7,30,0.23333333333333334
312290,2012,14,61,0.22950819672131148
312290,2013,0,84,0.0
312290,2014,13,59,0.22033898305084745
312290,2015,12,66,0.18181818181818182
312290,2016,6,70,0.08571428571428572
312290,2017,11,79,0.13924050632911392
312290,2018,9,54,0.16666666666666666
312290,2019,17,80,0.2125
312290,2020,7,75,0.09333333333333334
312300,2012,16,104,0.15384615384615385
312300,2013,0,83,0.0
312300,2014,19,85,0.2235294117647059
312300,2015,23,103,0.22330097087378642
312300,2016,20,101,0.19801980198019803
312300,2017,28,97,0.28865979381443296
312300,2018,15,83,0.18072289156626506
312300,2019,10,100,0.1
312300,2020,10,114,0.08771929824561403
312310,2012,12,63,0.19047619047619047
312310,2013,0,65,0.0
312310,2014,8,65,0.12307692307692308
312310,2015,8,58,0.13793103448275862
312310,2016,5,42,0.11904761904761904
312310,2017,8,49,0.16326530612244897
312310,2018,9,49,0.1836734693877551
312310,2019,10,62,0.16129032258064516
312310,2020,6,51,0.11764705882352941
312320,2012,30,147,0.20408163265306123
312320,2013,0,108,0.0
312320,2014,19,131,0.1450381679389313
312320,2015,19,115,0.16521739130434782
312320,2016,28,142,0.19718309859154928
312320,2017,17,119,0.14285714285714285
312320,2018,16,111,0.14414414414414414
312320,2019,18,94,0.19148936170212766
312320,2020,23,112,0.20535714285714285
312330,2012,12,59,0.2033898305084746
312330,2013,0,29,0.0
312330,2014,5,45,0.1111111111111111
312330,2015,7,42,0.16666666666666666
312330,2016,14,54,0.25925925925925924
312330,2017,7,47,0.14893617021276595
312330,2018,10,46,0.21739130434782608
312330,2019,2,49,0.04081632653061224
312330,2020,4,54,0.07407407407407407
312340,2012,8,21,0.38095238095238093
312340,2013,0,12,0.0
312340,2014,5,14,0.35714285714285715
312340,2015,1,18,0.05555555555555555
312340,2016,5,14,0.35714285714285715
312340,2017,2,18,0.1111111111111111
312340,2018,3,14,0.21428571428571427
312340,2019,2,22,0.09090909090909091
312340,2020,4,17,0.23529411764705882
312350,2012,3,16,0.1875
312350,2013,0,19,0.0
312350,2014,2,9,0.2222222222222222
312350,2015,3,13,0.23076923076923078
312350,2016,1,15,0.06666666666666667
312350,2017,2,9,0.2222222222222222
312350,2018,5,21,0.23809523809523808
312350,2019,10,19,0.5263157894736842
312350,2020,4,19,0.21052631578947367
312352,2012,22,101,0.21782178217821782
312352,2013,0,101,0.0
312352,2014,25,121,0.2066115702479339
312352,2015,26,98,0.2653061224489796
312352,2016,27,109,0.24770642201834864
312352,2017,24,104,0.23076923076923078
312352,2018,22,136,0.16176470588235295
312352,2019,16,128,0.125
312352,2020,14,120,0.11666666666666667
312360,2012,100,318,0.31446540880503143
312360,2013,0,318,0.0
312360,2014,39,283,0.13780918727915195
312360,2015,90,339,0.26548672566371684
312360,2016,86,299,0.28762541806020064
312360,2017,102,341,0.2991202346041056
312360,2018,68,329,0.2066869300911854
312360,2019,68,323,0.21052631578947367
312360,2020,40,326,0.12269938650306748
312370,2012,30,147,0.20408163265306123
312370,2013,0,135,0.0
312370,2014,24,149,0.1610738255033557
312370,2015,23,137,0.1678832116788321
312370,2016,20,131,0.15267175572519084
312370,2017,17,120,0.14166666666666666
312370,2018,24,108,0.2222222222222222
312370,2019,21,118,0.17796610169491525
312370,2020,28,139,0.2014388489208633
312380,2012,13,83,0.1566265060240964
312380,2013,0,78,0.0
312380,2014,7,79,0.08860759493670886
312380,2015,6,66,0.09090909090909091
312380,2016,7,84,0.08333333333333333
312380,2017,11,80,0.1375
312380,2018,6,78,0.07692307692307693
312380,2019,5,67,0.07462686567164178
312380,2020,4,75,0.05333333333333334
312385,2012,20,63,0.31746031746031744
312385,2013,0,62,0.0
312385,2014,13,71,0.18309859154929578
312385,2015,16,84,0.19047619047619047
312385,2016,12,71,0.16901408450704225
312385,2017,12,76,0.15789473684210525
312385,2018,7,82,0.08536585365853659
312385,2019,10,71,0.14084507042253522
312385,2020,14,69,0.2028985507246377
312390,2012,20,157,0.12738853503184713
312390,2013,0,146,0.0
312390,2014,19,162,0.11728395061728394
312390,2015,19,164,0.11585365853658537
312390,2016,14,158,0.08860759493670886
312390,2017,20,170,0.11764705882352941
312390,2018,17,158,0.10759493670886076
312390,2019,14,150,0.09333333333333334
312390,2020,19,166,0.1144578313253012
312400,2012,56,231,0.24242424242424243
312400,2013,0,217,0.0
312400,2014,48,207,0.2318840579710145
312400,2015,37,187,0.19786096256684493
312400,2016,27,207,0.13043478260869565
312400,2017,36,222,0.16216216216216217
312400,2018,39,228,0.17105263157894737
312400,2019,30,236,0.1271186440677966
312400,2020,36,219,0.1643835616438356
312410,2012,105,829,0.12665862484921592
312410,2013,0,959,0.0
312410,2014,141,1094,0.12888482632541134
312410,2015,179,1119,0.15996425379803395
312410,2016,162,1094,0.1480804387568556
312410,2017,185,1212,0.15264026402640263
312410,2018,172,1188,0.1447811447811448
312410,2019,161,1146,0.14048865619546247
312410,2020,132,1065,0.12394366197183099
312420,2012,45,332,0.1355421686746988
312420,2013,0,332,0.0
312420,2014,56,337,0.1661721068249258
312420,2015,46,317,0.14511041009463724
312420,2016,60,329,0.182370820668693
312420,2017,39,320,0.121875
312420,2018,52,347,0.14985590778097982
312420,2019,33,356,0.09269662921348315
312420,2020,24,319,0.07523510971786834
312430,2012,92,395,0.23291139240506328
312430,2013,0,421,0.0
312430,2014,68,407,0.16707616707616707
312430,2015,71,438,0.16210045662100456
312430,2016,37,378,0.09788359788359788
312430,2017,53,372,0.1424731182795699
312430,2018,60,475,0.12631578947368421
312430,2019,37,417,0.08872901678657075
312430,2020,36,359,0.10027855153203342
312440,2012,9,55,0.16363636363636364
312440,2013,0,58,0.0
312440,2014,10,65,0.15384615384615385
312440,2015,8,52,0.15384615384615385
312440,2016,6,77,0.07792207792207792
312440,2017,13,74,0.17567567567567569
312440,2018,10,82,0.12195121951219512
312440,2019,14,91,0.15384615384615385
312440,2020,21,106,0.19811320754716982
312450,2012,21,128,0.1640625
312450,2013,0,111,0.0
312450,2014,19,114,0.16666666666666666
312450,2015,31,113,0.2743362831858407
312450,2016,16,118,0.13559322033898305
312450,2017,7,103,0.06796116504854369
312450,2018,14,109,0.12844036697247707
312450,2019,15,112,0.13392857142857142
312450,2020,9,127,0.07086614173228346
312460,2012,3,30,0.1
312460,2013,0,32,0.0
312460,2014,3,17,0.17647058823529413
312460,2015,2,23,0.08695652173913043
312460,2016,7,19,0.3684210526315789
312460,2017,5,22,0.22727272727272727
312460,2018,6,25,0.24
312460,2019,5,20,0.25
312460,2020,4,29,0.13793103448275862
312470,2012,6,28,0.21428571428571427
312470,2013,0,25,0.0
312470,2014,8,26,0.3076923076923077
312470,2015,6,23,0.2608695652173913
312470,2016,7,30,0.23333333333333334
312470,2017,4,28,0.14285714285714285
312470,2018,2,24,0.08333333333333333
312470,2019,7,22,0.3181818181818182
312470,2020,5,24,0.20833333333333334
312480,2012,20,92,0.21739130434782608
312480,2013,0,93,0.0
312480,2014,19,72,0.2638888888888889
312480,2015,16,61,0.26229508196721313
312480,2016,18,79,0.22784810126582278
312480,2017,19,70,0.2714285714285714
312480,2018,17,91,0.18681318681318682
312480,2019,15,65,0.23076923076923078
312480,2020,18,77,0.23376623376623376
312490,2012,10,118,0.0847457627118644
312490,2013,0,84,0.0
312490,2014,4,91,0.04395604395604396
312490,2015,7,87,0.08045977011494253
312490,2016,18,79,0.22784810126582278
312490,2017,16,108,0.14814814814814814
312490,2018,16,108,0.14814814814814814
312490,2019,12,96,0.125
312490,2020,17,120,0.14166666666666666
312500,2012,7,46,0.15217391304347827
312500,2013,0,43,0.0
312500,2014,11,53,0.20754716981132076
312500,2015,7,50,0.14
312500,2016,6,41,0.14634146341463414
312500,2017,9,58,0.15517241379310345
312500,2018,11,58,0.1896551724137931
312500,2019,7,47,0.14893617021276595
312500,2020,9,64,0.140625
312510,2012,103,495,0.2080808080808081
312510,2013,0,531,0.0
312510,2014,102,596,0.17114093959731544
312510,2015,85,489,0.1738241308793456
312510,2016,113,645,0.17519379844961241
312510,2017,118,679,0.17378497790868924
312510,2018,100,722,0.13850415512465375
312510,2019,101,692,0.14595375722543352
312510,2020,80,706,0.11331444759206799
312520,2012,3,20,0.15
312520,2013,0,23,0.0
312520,2014,3,19,0.15789473684210525
312520,2015,4,16,0.25
312520,2016,2,27,0.07407407407407407
312520,2017,5,26,0.19230769230769232
312520,2018,4,25,0.16
312520,2019,3,13,0.23076923076923078
312520,2020,8,22,0.36363636363636365
312530,2012,7,48,0.14583333333333334
312530,2013,0,41,0.0
312530,2014,7,37,0.1891891891891892
312530,2015,7,50,0.14
312530,2016,6,43,0.13953488372093023
312530,2017,4,45,0.08888888888888889
312530,2018,6,46,0.13043478260869565
312530,2019,3,39,0.07692307692307693
312530,2020,2,49,0.04081632653061224
312540,2012,13,68,0.19117647058823528
312540,2013,0,59,0.0
312540,2014,7,72,0.09722222222222222
312540,2015,6,59,0.1016949152542373
312540,2016,7,51,0.13725490196078433
312540,2017,8,81,0.09876543209876543
312540,2018,2,44,0.045454545454545456
312540,2019,6,63,0.09523809523809523
312540,2020,3,58,0.05172413793103448
312550,2012,2,28,0.07142857142857142
312550,2013,0,20,0.0
312550,2014,3,34,0.08823529411764706
312550,2015,1,29,0.034482758620689655
312550,2016,4,29,0.13793103448275862
312550,2017,4,23,0.17391304347826086
312550,2018,3,23,0.13043478260869565
312550,2019,2,29,0.06896551724137931
312550,2020,2,30,0.06666666666666667
312560,2012,17,97,0.17525773195876287
312560,2013,0,103,0.0
312560,2014,9,82,0.10975609756097561
312560,2015,8,103,0.07766990291262135
312560,2016,1,110,0.00909090909090909
312560,2017,0,94,0.0
312560,2018,2,103,0.019417475728155338
312560,2019,2,103,0.019417475728155338
312560,2020,1,98,0.01020408163265306
312570,2012,23,147,0.1564625850340136
312570,2013,0,145,0.0
312570,2014,26,167,0.15568862275449102
312570,2015,14,123,0.11382113821138211
312570,2016,22,118,0.1864406779661017
312570,2017,26,152,0.17105263157894737
312570,2018,19,127,0.14960629921259844
312570,2019,16,124,0.12903225806451613
312570,2020,15,122,0.12295081967213115
312580,2012,5,32,0.15625
312580,2013,0,32,0.0
312580,2014,11,39,0.28205128205128205
312580,2015,7,34,0.20588235294117646
312580,2016,5,30,0.16666666666666666
312580,2017,6,32,0.1875
312580,2018,2,37,0.05405405405405406
312580,2019,1,29,0.034482758620689655
312580,2020,6,30,0.2
312590,2012,14,85,0.16470588235294117
312590,2013,0,78,0.0
312590,2014,16,90,0.17777777777777778
312590,2015,18,96,0.1875
312590,2016,18,90,0.2
312590,2017,17,95,0.17894736842105263
312590,2018,21,92,0.22826086956521738
312590,2019,19,103,0.18446601941747573
312590,2020,10,83,0.12048192771084337
312595,2012,29,144,0.2013888888888889
312595,2013,0,133,0.0
312595,2014,24,121,0.19834710743801653
312595,2015,24,130,0.18461538461538463
312595,2016,33,145,0.22758620689655173
312595,2017,16,133,0.12030075187969924
312595,2018,25,150,0.16666666666666666
312595,2019,15,160,0.09375
312595,2020,16,141,0.11347517730496454
312600,2012,11,70,0.15714285714285714
312600,2013,0,67,0.0
312600,2014,13,80,0.1625
312600,2015,21,94,0.22340425531914893
312600,2016,14,76,0.18421052631578946
312600,2017,11,70,0.15714285714285714
312600,2018,15,91,0.16483516483516483
312600,2019,6,63,0.09523809523809523
312600,2020,6,89,0.06741573033707865
312610,2012,97,737,0.13161465400271372
312610,2013,0,739,0.0
312610,2014,94,758,0.12401055408970976
312610,2015,86,720,0.11944444444444445
312610,2016,80,685,0.11678832116788321
312610,2017,98,728,0.1346153846153846
312610,2018,81,687,0.11790393013100436
312610,2019,85,691,0.12301013024602026
312610,2020,89,714,0.12464985994397759
312620,2012,18,107,0.16822429906542055
312620,2013,0,87,0.0
312620,2014,19,94,0.20212765957446807
312620,2015,10,66,0.15151515151515152
312620,2016,10,57,0.17543859649122806
312620,2017,16,88,0.18181818181818182
312620,2018,6,62,0.0967741935483871
312620,2019,15,85,0.17647058823529413
312620,2020,12,107,0.11214953271028037
312630,2012,4,46,0.08695652173913043
312630,2013,0,51,0.0
312630,2014,3,31,0.0967741935483871
312630,2015,7,32,0.21875
312630,2016,6,33,0.18181818181818182
312630,2017,3,38,0.07894736842105263
312630,2018,8,49,0.16326530612244897
312630,2019,5,30,0.16666666666666666
312630,2020,3,35,0.08571428571428572
312640,2012,6,31,0.1935483870967742
312640,2013,0,25,0.0
312640,2014,8,35,0.22857142857142856
312640,2015,7,30,0.23333333333333334
312640,2016,10,35,0.2857142857142857
312640,2017,5,32,0.15625
312640,2018,7,40,0.175
312640,2019,5,30,0.16666666666666666
312640,2020,5,32,0.15625
312650,2012,8,46,0.17391304347826086
312650,2013,0,72,0.0
312650,2014,11,68,0.16176470588235295
312650,2015,12,47,0.2553191489361702
312650,2016,5,51,0.09803921568627451
312650,2017,5,52,0.09615384615384616
312650,2018,13,72,0.18055555555555555
312650,2019,13,68,0.19117647058823528
312650,2020,4,50,0.08
312660,2012,10,59,0.1694915254237288
312660,2013,0,51,0.0
312660,2014,13,70,0.18571428571428572
312660,2015,14,56,0.25
312660,2016,4,49,0.08163265306122448
312660,2017,10,55,0.18181818181818182
312660,2018,13,58,0.22413793103448276
312660,2019,6,54,0.1111111111111111
312660,2020,5,50,0.1
312670,2012,46,304,0.1513157894736842
312670,2013,0,270,0.0
312670,2014,47,245,0.19183673469387755
312670,2015,49,283,0.17314487632508835
312670,2016,34,228,0.14912280701754385
312670,2017,34,237,0.14345991561181434
312670,2018,30,277,0.10830324909747292
312670,2019,32,289,0.11072664359861592
312670,2020,23,238,0.09663865546218488
312675,2012,11,70,0.15714285714285714
312675,2013,0,46,0.0
312675,2014,13,52,0.25
312675,2015,7,55,0.12727272727272726
312675,2016,7,54,0.12962962962962962
312675,2017,11,63,0.1746031746031746
312675,2018,9,62,0.14516129032258066
312675,2019,6,50,0.12
312675,2020,7,52,0.1346153846153846
312680,2012,6,71,0.08450704225352113
312680,2013,0,80,0.0
312680,2014,6,68,0.08823529411764706
312680,2015,8,77,0.1038961038961039
312680,2016,8,70,0.11428571428571428
312680,2017,9,69,0.13043478260869565
312680,2018,6,64,0.09375
312680,2019,18,86,0.20930232558139536
312680,2020,7,90,0.07777777777777778
312690,2012,22,130,0.16923076923076924
312690,2013,0,126,0.0
312690,2014,13,107,0.12149532710280374
312690,2015,17,119,0.14285714285714285
312690,2016,13,109,0.11926605504587157
312690,2017,13,117,0.1111111111111111
312690,2018,11,88,0.125
312690,2019,13,94,0.13829787234042554
312690,2020,17,110,0.15454545454545454
312695,2012,12,55,0.21818181818181817
312695,2013,0,46,0.0
312695,2014,12,48,0.25
312695,2015,4,31,0.12903225806451613
312695,2016,10,38,0.2631578947368421
312695,2017,9,32,0.28125
312695,2018,5,38,0.13157894736842105
312695,2019,9,38,0.23684210526315788
312695,2020,16,46,0.34782608695652173
312700,2012,37,180,0.20555555555555555
312700,2013,0,168,0.0
312700,2014,27,156,0.17307692307692307
312700,2015,19,160,0.11875
312700,2016,24,130,0.18461538461538463
312700,2017,28,149,0.18791946308724833
312700,2018,21,150,0.14
312700,2019,30,134,0.22388059701492538
312700,2020,25,126,0.1984126984126984
312705,2012,20,64,0.3125
312705,2013,0,62,0.0
312705,2014,9,56,0.16071428571428573
312705,2015,11,44,0.25
312705,2016,4,45,0.08888888888888889
312705,2017,3,64,0.046875
312705,2018,4,50,0.08
312705,2019,4,48,0.08333333333333333
312705,2020,6,48,0.125
312707,2012,8,69,0.11594202898550725
312707,2013,0,62,0.0
312707,2014,9,66,0.13636363636363635
312707,2015,10,63,0.15873015873015872
312707,2016,5,51,0.09803921568627451
312707,2017,5,53,0.09433962264150944
312707,2018,6,50,0.12
312707,2019,9,54,0.16666666666666666
312707,2020,7,45,0.15555555555555556
312710,2012,142,712,0.199438202247191
312710,2013,0,683,0.0
312710,2014,146,765,0.19084967320261437
312710,2015,128,738,0.17344173441734417
312710,2016,114,698,0.16332378223495703
312710,2017,119,720,0.16527777777777777
312710,2018,91,769,0.11833550065019506
312710,2019,111,767,0.14471968709256844
312710,2020,90,682,0.13196480938416422
312720,2012,4,50,0.08
312720,2013,0,45,0.0
312720,2014,4,48,0.08333333333333333
312720,2015,9,45,0.2
312720,2016,12,58,0.20689655172413793
312720,2017,5,49,0.10204081632653061
312720,2018,7,64,0.109375
312720,2019,7,35,0.2
312720,2020,9,55,0.16363636363636364
312730,2012,22,104,0.21153846153846154
312730,2013,0,81,0.0
312730,2014,17,77,0.22077922077922077
312730,2015,15,78,0.19230769230769232
312730,2016,19,98,0.19387755102040816
312730,2017,13,83,0.1566265060240964
312730,2018,12,94,0.1276595744680851
312730,2019,8,80,0.1
312730,2020,14,96,0.14583333333333334
312733,2012,3,68,0.04411764705882353
312733,2013,0,68,0.0
312733,2014,3,50,0.06
312733,2015,2,48,0.041666666666666664
312733,2016,6,50,0.12
312733,2017,7,59,0.11864406779661017
312733,2018,3,63,0.047619047619047616
312733,2019,4,72,0.05555555555555555
312733,2020,2,65,0.03076923076923077
312735,2012,4,37,0.10810810810810811
312735,2013,0,30,0.0
312735,2014,8,39,0.20512820512820512
312735,2015,2,18,0.1111111111111111
312735,2016,2,22,0.09090909090909091
312735,2017,4,24,0.16666666666666666
312735,2018,6,34,0.17647058823529413
312735,2019,5,36,0.1388888888888889
312735,2020,3,22,0.13636363636363635
312737,2012,11,51,0.21568627450980393
312737,2013,0,41,0.0
312737,2014,5,44,0.11363636363636363
312737,2015,9,36,0.25
312737,2016,4,34,0.11764705882352941
312737,2017,7,51,0.13725490196078433
312737,2018,5,46,0.10869565217391304
312737,2019,2,34,0.058823529411764705
312737,2020,10,45,0.2222222222222222
312738,2012,3,27,0.1111111111111111
312738,2013,0,26,0.0
312738,2014,5,31,0.16129032258064516
312738,2015,2,28,0.07142857142857142
312738,2016,0,30,0.0
312738,2017,3,33,0.09090909090909091
312738,2018,2,29,0.06896551724137931
312738,2019,1,40,0.025
312738,2020,5,30,0.16666666666666666
312740,2012,5,40,0.125
312740,2013,0,39,0.0
312740,2014,5,33,0.15151515151515152
312740,2015,7,42,0.16666666666666666
312740,2016,1,30,0.03333333333333333
312740,2017,3,33,0.09090909090909091
312740,2018,4,35,0.11428571428571428
312740,2019,4,31,0.12903225806451613
312740,2020,3,45,0.06666666666666667
312750,2012,17,95,0.17894736842105263
312750,2013,0,90,0.0
312750,2014,14,82,0.17073170731707318
312750,2015,26,96,0.2708333333333333
312750,2016,10,79,0.12658227848101267
312750,2017,8,75,0.10666666666666667
312750,2018,12,65,0.18461538461538463
312750,2019,11,71,0.15492957746478872
312750,2020,3,71,0.04225352112676056
312760,2012,20,150,0.13333333333333333
312760,2013,0,139,0.0
312760,2014,12,141,0.0851063829787234
312760,2015,19,126,0.15079365079365079
312760,2016,18,133,0.13533834586466165
312760,2017,13,148,0.08783783783783784
312760,2018,13,119,0.1092436974789916
312760,2019,12,132,0.09090909090909091
312760,2020,6,124,0.04838709677419355
312770,2012,557,3754,0.14837506659563132
312770,2013,0,3749,0.0
312770,2014,623,3987,0.15625783797341358
312770,2015,640,4023,0.1590852597564007
312770,2016,669,3904,0.1713627049180328
312770,2017,672,3946,0.17029903699949317
312770,2018,598,4055,0.14747225647348952
312770,2019,578,3866,0.1495085359544749
312770,2020,402,3541,0.11352725218864727
312780,2012,29,167,0.17365269461077845
312780,2013,0,182,0.0
312780,2014,35,183,0.1912568306010929
312780,2015,30,186,0.16129032258064516
312780,2016,31,154,0.2012987012987013
312780,2017,31,151,0.2052980132450331
312780,2018,22,143,0.15384615384615385
312780,2019,30,167,0.17964071856287425
312780,2020,21,153,0.13725490196078433
312790,2012,4,11,0.36363636363636365
312790,2013,0,8,0.0
312790,2014,3,13,0.23076923076923078
312790,2015,5,15,0.3333333333333333
312790,2016,3,13,0.23076923076923078
312790,2017,2,5,0.4
312790,2018,2,11,0.18181818181818182
312790,2019,4,11,0.36363636363636365
312790,2020,2,8,0.25
312800,2012,71,441,0.16099773242630386
312800,2013,0,409,0.0
312800,2014,62,474,0.1308016877637131
312800,2015,50,435,0.11494252873563218
312800,2016,66,448,0.14732142857142858
312800,2017,68,469,0.14498933901918976
312800,2018,55,442,0.1244343891402715
312800,2019,49,453,0.10816777041942605
312800,2020,44,440,0.1
312810,2012,18,132,0.13636363636363635
312810,2013,0,146,0.0
312810,2014,18,132,0.13636363636363635
312810,2015,22,129,0.17054263565891473
312810,2016,23,157,0.1464968152866242
312810,2017,11,133,0.08270676691729323
312810,2018,22,144,0.1527777777777778
312810,2019,12,142,0.08450704225352113
312810,2020,23,144,0.1597222222222222
312820,2012,11,75,0.14666666666666667
312820,2013,0,88,0.0
312820,2014,24,104,0.23076923076923078
312820,2015,19,85,0.2235294117647059
312820,2016,13,95,0.1368421052631579
312820,2017,15,84,0.17857142857142858
312820,2018,18,87,0.20689655172413793
312820,2019,17,100,0.17
312820,2020,12,72,0.16666666666666666
312825,2012,13,63,0.20634920634920634
312825,2013,0,62,0.0
312825,2014,18,69,0.2608695652173913
312825,2015,9,65,0.13846153846153847
312825,2016,10,58,0.1724137931034483
312825,2017,8,50,0.16
312825,2018,9,54,0.16666666666666666
312825,2019,15,62,0.24193548387096775
312825,2020,6,58,0.10344827586206896
312830,2012,25,241,0.1037344398340249
312830,2013,0,209,0.0
312830,2014,20,233,0.08583690987124463
312830,2015,20,210,0.09523809523809523
312830,2016,18,220,0.08181818181818182
312830,2017,16,229,0.06986899563318777
312830,2018,21,238,0.08823529411764706
312830,2019,20,239,0.08368200836820083
312830,2020,20,226,0.08849557522123894
312840,2012,16,127,0.12598425196850394
312840,2013,0,123,0.0
312840,2014,11,90,0.12222222222222222
312840,2015,7,87,0.08045977011494253
312840,2016,10,81,0.12345679012345678
312840,2017,11,89,0.12359550561797752
312840,2018,6,98,0.061224489795918366
312840,2019,12,95,0.12631578947368421
312840,2020,13,81,0.16049382716049382
312850,2012,8,54,0.14814814814814814
312850,2013,0,48,0.0
312850,2014,7,40,0.175
312850,2015,6,43,0.13953488372093023
312850,2016,4,31,0.12903225806451613
312850,2017,4,36,0.1111111111111111
312850,2018,4,35,0.11428571428571428
312850,2019,2,36,0.05555555555555555
312850,2020,5,37,0.13513513513513514
312860,2012,8,39,0.20512820512820512
312860,2013,0,69,0.0
312860,2014,20,104,0.19230769230769232
312860,2015,20,83,0.24096385542168675
312860,2016,17,87,0.19540229885057472
312860,2017,23,99,0.23232323232323232
312860,2018,15,80,0.1875
312860,2019,12,85,0.1411764705882353
312860,2020,10,58,0.1724137931034483
312870,2012,33,632,0.05221518987341772
312870,2013,0,593,0.0
312870,2014,45,655,0.06870229007633588
312870,2015,31,627,0.049441786283891544
312870,2016,41,632,0.06487341772151899
312870,2017,34,676,0.05029585798816568
312870,2018,22,582,0.037800687285223365
312870,2019,23,585,0.039316239316239315
312870,2020,27,514,0.05252918287937743
312880,2012,14,67,0.208955223880597
312880,2013,0,96,0.0
312880,2014,12,70,0.17142857142857143
312880,2015,17,82,0.2073170731707317
312880,2016,17,71,0.23943661971830985
312880,2017,13,79,0.16455696202531644
312880,2018,14,69,0.2028985507246377
312880,2019,9,77,0.11688311688311688
312880,2020,12,96,0.125
312890,2012,7,79,0.08860759493670886
312890,2013,0,82,0.0
312890,2014,7,73,0.0958904109589041
312890,2015,7,90,0.07777777777777778
312890,2016,10,94,0.10638297872340426
312890,2017,10,101,0.09900990099009901
312890,2018,10,109,0.09174311926605505
312890,2019,7,106,0.0660377358490566
312890,2020,5,110,0.045454545454545456
312900,2012,17,98,0.17346938775510204
312900,2013,0,71,0.0
312900,2014,14,64,0.21875
312900,2015,7,59,0.11864406779661017
312900,2016,12,53,0.22641509433962265
312900,2017,11,74,0.14864864864864866
312900,2018,6,67,0.08955223880597014
312900,2019,18,79,0.22784810126582278
312900,2020,10,59,0.1694915254237288
312910,2012,9,39,0.23076923076923078
312910,2013,0,43,0.0
312910,2014,1,34,0.029411764705882353
312910,2015,3,32,0.09375
312910,2016,3,28,0.10714285714285714
312910,2017,4,31,0.12903225806451613
312910,2018,7,30,0.23333333333333334
312910,2019,8,31,0.25806451612903225
312910,2020,6,33,0.18181818181818182
312920,2012,8,76,0.10526315789473684
312920,2013,0,55,0.0
312920,2014,12,68,0.17647058823529413
312920,2015,13,53,0.24528301886792453
312920,2016,8,59,0.13559322033898305
312920,2017,11,74,0.14864864864864866
312920,2018,14,55,0.2545454545454545
312920,2019,8,61,0.13114754098360656
312920,2020,19,67,0.2835820895522388
312930,2012,30,128,0.234375
312930,2013,0,119,0.0
312930,2014,27,116,0.23275862068965517
312930,2015,28,115,0.24347826086956523
312930,2016,26,139,0.18705035971223022
312930,2017,31,122,0.2540983606557377
312930,2018,32,140,0.22857142857142856
312930,2019,26,119,0.2184873949579832
312930,2020,23,107,0.21495327102803738
312940,2012,15,54,0.2777777777777778
312940,2013,0,60,0.0
312940,2014,6,78,0.07692307692307693
312940,2015,9,52,0.17307692307692307
312940,2016,6,71,0.08450704225352113
312940,2017,8,66,0.12121212121212122
312940,2018,9,66,0.13636363636363635
312940,2019,9,56,0.16071428571428573
312940,2020,5,64,0.078125
312950,2012,36,232,0.15517241379310345
312950,2013,0,280,0.0
312950,2014,27,267,0.10112359550561797
312950,2015,50,266,0.18796992481203006
312950,2016,46,261,0.17624521072796934
312950,2017,42,288,0.14583333333333334
312950,2018,52,301,0.17275747508305647
312950,2019,44,280,0.15714285714285714
312950,2020,43,289,0.14878892733564014
312960,2012,10,100,0.1
312960,2013,0,110,0.0
312960,2014,14,110,0.12727272727272726
312960,2015,23,113,0.20353982300884957
312960,2016,20,88,0.22727272727272727
312960,2017,8,105,0.0761904761904762
312960,2018,26,117,0.2222222222222222
312960,2019,10,97,0.10309278350515463
312960,2020,11,93,0.11827956989247312
312965,2012,9,70,0.12857142857142856
312965,2013,0,74,0.0
312965,2014,7,83,0.08433734939759036
312965,2015,9,80,0.1125
312965,2016,8,57,0.14035087719298245
312965,2017,9,83,0.10843373493975904
312965,2018,4,64,0.0625
312965,2019,15,73,0.2054794520547945
312965,2020,8,58,0.13793103448275862
312970,2012,31,160,0.19375
312970,2013,0,164,0.0
312970,2014,16,116,0.13793103448275862
312970,2015,19,128,0.1484375
312970,2016,35,149,0.2348993288590604
312970,2017,31,149,0.2080536912751678
312970,2018,20,142,0.14084507042253522
312970,2019,25,150,0.16666666666666666
312970,2020,24,140,0.17142857142857143
312980,2012,374,2626,0.14242193450114243
312980,2013,0,2674,0.0
312980,2014,421,2759,0.1525915186661834
312980,2015,434,2743,0.15822092599343784
312980,2016,459,2601,0.17647058823529413
312980,2017,348,2556,0.13615023474178403
312980,2018,398,2597,0.15325375433192145
312980,2019,372,2495,0.14909819639278557
312980,2020,301,2385,0.1262054507337526
312990,2012,4,31,0.12903225806451613
312990,2013,0,35,0.0
312990,2014,1,34,0.029411764705882353
312990,2015,4,35,0.11428571428571428
312990,2016,7,29,0.2413793103448276
312990,2017,8,53,0.1509433962264151
312990,2018,6,33,0.18181818181818182
312990,2019,3,32,0.09375
312990,2020,2,27,0.07407407407407407
313000,2012,5,25,0.2
313000,2013,0,33,0.0
313000,2014,4,36,0.1111111111111111
