CODMUNRES,Ano,Qtd_Morte_Materna,Qtd_Total,Ratio
312320,2015,0.0,115.0,0.0
312320,2016,0.0,146.0,0.0
312320,2017,0.0,115.0,0.0
312320,2018,0.0,115.0,0.0
312320,2019,0.0,101.0,0.0
312330,2012,0.0,59.0,0.0
312330,2013,0.0,29.0,0.0
312330,2014,0.0,45.0,0.0
312330,2015,0.0,48.0,0.0
312330,2016,0.0,57.0,0.0
312330,2017,0.0,52.0,0.0
312330,2018,0.0,47.0,0.0
312330,2019,0.0,54.0,0.0
312340,2012,0.0,21.0,0.0
312340,2013,0.0,12.0,0.0
312340,2014,0.0,14.0,0.0
312340,2015,0.0,14.0,0.0
312340,2016,0.0,16.0,0.0
312340,2017,0.0,17.0,0.0
312340,2018,0.0,15.0,0.0
312340,2019,0.0,22.0,0.0
312350,2012,0.0,16.0,0.0
312350,2013,0.0,19.0,0.0
312350,2014,0.0,9.0,0.0
312350,2015,0.0,15.0,0.0
312350,2016,0.0,16.0,0.0
312350,2017,0.0,13.0,0.0
312350,2018,0.0,20.0,0.0
312350,2019,0.0,20.0,0.0
312352,2012,0.0,101.0,0.0
312352,2013,0.0,101.0,0.0
312352,2014,0.0,121.0,0.0
312352,2015,0.0,107.0,0.0
312352,2016,0.0,110.0,0.0
312352,2017,0.0,100.0,0.0
312352,2018,0.0,139.0,0.0
312352,2019,0.0,135.0,0.0
312360,2012,0.0,318.0,0.0
312360,2013,0.0,318.0,0.0
312360,2014,0.0,283.0,0.0
312360,2015,0.0,335.0,0.0
312360,2016,0.0,310.0,0.0
312360,2017,0.0,336.0,0.0
312360,2018,0.0,336.0,0.0
312360,2019,0.0,326.0,0.0
312370,2012,0.0,147.0,0.0
312370,2013,0.0,135.0,0.0
312370,2014,0.0,149.0,0.0
312370,2015,0.0,138.0,0.0
312370,2016,0.0,139.0,0.0
312370,2017,0.0,130.0,0.0
312370,2018,0.0,111.0,0.0
312370,2019,0.0,126.0,0.0
312380,2012,0.0,83.0,0.0
312380,2013,0.0,78.0,0.0
312380,2014,0.0,79.0,0.0
312380,2015,0.0,72.0,0.0
312380,2016,0.0,81.0,0.0
312380,2017,0.0,88.0,0.0
312380,2018,0.0,78.0,0.0
312380,2019,0.0,70.0,0.0
312385,2012,0.0,63.0,0.0
312385,2013,0.0,62.0,0.0
312385,2014,0.0,71.0,0.0
312385,2015,0.0,86.0,0.0
312385,2016,0.0,82.0,0.0
312385,2017,0.0,92.0,0.0
312385,2018,0.0,88.0,0.0
312385,2019,1.0,78.0,1282.051282051282
312390,2012,0.0,157.0,0.0
312390,2013,0.0,146.0,0.0
312390,2014,0.0,162.0,0.0
312390,2015,0.0,164.0,0.0
312390,2016,1.0,163.0,613.4969325153374
312390,2017,0.0,165.0,0.0
312390,2018,0.0,167.0,0.0
312390,2019,0.0,150.0,0.0
312400,2012,0.0,231.0,0.0
312400,2013,1.0,217.0,460.8294930875576
312400,2014,0.0,207.0,0.0
312400,2015,1.0,206.0,485.43689320388347
312400,2016,0.0,223.0,0.0
312400,2017,0.0,227.0,0.0
312400,2018,0.0,232.0,0.0
312400,2019,0.0,244.0,0.0
312410,2012,0.0,829.0,0.0
312410,2013,2.0,959.0,208.55057351407717
312410,2014,0.0,1094.0,0.0
312410,2015,0.0,1115.0,0.0
312410,2016,0.0,1100.0,0.0
312410,2017,0.0,1217.0,0.0
312410,2018,0.0,1186.0,0.0
312410,2019,1.0,1154.0,86.65511265164645
312420,2012,0.0,332.0,0.0
312420,2013,0.0,332.0,0.0
312420,2014,0.0,337.0,0.0
312420,2015,0.0,335.0,0.0
312420,2016,0.0,326.0,0.0
312420,2017,0.0,313.0,0.0
312420,2018,0.0,341.0,0.0
312420,2019,0.0,348.0,0.0
312430,2012,1.0,395.0,253.16455696202533
312430,2013,1.0,421.0,237.52969121140143
312430,2014,0.0,407.0,0.0
312430,2015,0.0,455.0,0.0
312430,2016,0.0,384.0,0.0
312430,2017,0.0,363.0,0.0
312430,2018,0.0,475.0,0.0
312430,2019,0.0,411.0,0.0
312440,2012,0.0,55.0,0.0
312440,2013,0.0,58.0,0.0
312440,2014,0.0,65.0,0.0
312440,2015,0.0,56.0,0.0
312440,2016,0.0,82.0,0.0
312440,2017,0.0,74.0,0.0
312440,2018,0.0,81.0,0.0
312440,2019,0.0,96.0,0.0
312450,2012,0.0,128.0,0.0
312450,2013,0.0,111.0,0.0
312450,2014,0.0,114.0,0.0
312450,2015,0.0,116.0,0.0
312450,2016,0.0,123.0,0.0
312450,2017,0.0,107.0,0.0
312450,2018,0.0,114.0,0.0
312450,2019,0.0,113.0,0.0
312460,2012,0.0,30.0,0.0
312460,2013,0.0,32.0,0.0
312460,2014,0.0,17.0,0.0
312460,2015,0.0,25.0,0.0
312460,2016,0.0,23.0,0.0
312460,2017,0.0,22.0,0.0
312460,2018,0.0,24.0,0.0
312460,2019,0.0,20.0,0.0
312470,2012,0.0,28.0,0.0
312470,2013,0.0,25.0,0.0
312470,2014,0.0,26.0,0.0
312470,2015,0.0,24.0,0.0
312470,2016,0.0,30.0,0.0
312470,2017,0.0,28.0,0.0
312470,2018,0.0,25.0,0.0
312470,2019,0.0,19.0,0.0
312480,2012,0.0,92.0,0.0
312480,2013,0.0,93.0,0.0
312480,2014,0.0,72.0,0.0
312480,2015,0.0,74.0,0.0
312480,2016,0.0,89.0,0.0
312480,2017,0.0,86.0,0.0
312480,2018,0.0,89.0,0.0
312480,2019,0.0,69.0,0.0
312490,2012,0.0,118.0,0.0
312490,2013,1.0,84.0,1190.4761904761904
312490,2014,0.0,91.0,0.0
312490,2015,0.0,97.0,0.0
312490,2016,1.0,89.0,1123.5955056179776
312490,2017,0.0,109.0,0.0
312490,2018,1.0,114.0,877.1929824561403
312490,2019,0.0,102.0,0.0
312500,2012,0.0,46.0,0.0
312500,2013,1.0,43.0,2325.5813953488373
312500,2014,0.0,53.0,0.0
312500,2015,0.0,59.0,0.0
312500,2016,0.0,47.0,0.0
312500,2017,0.0,65.0,0.0
312500,2018,0.0,64.0,0.0
312500,2019,0.0,53.0,0.0
312510,2012,0.0,495.0,0.0
312510,2013,0.0,531.0,0.0
312510,2014,0.0,596.0,0.0
312510,2015,0.0,600.0,0.0
312510,2016,0.0,631.0,0.0
312510,2017,0.0,672.0,0.0
312510,2018,0.0,709.0,0.0
312510,2019,0.0,719.0,0.0
312520,2012,0.0,20.0,0.0
312520,2013,0.0,23.0,0.0
312520,2014,0.0,19.0,0.0
312520,2015,0.0,16.0,0.0
312520,2016,0.0,21.0,0.0
312520,2017,0.0,23.0,0.0
312520,2018,0.0,25.0,0.0
312520,2019,0.0,11.0,0.0
312530,2012,0.0,48.0,0.0
312530,2013,0.0,41.0,0.0
312530,2014,0.0,37.0,0.0
312530,2015,0.0,47.0,0.0
312530,2016,0.0,43.0,0.0
312530,2017,0.0,40.0,0.0
312530,2018,0.0,43.0,0.0
312530,2019,0.0,38.0,0.0
312540,2012,0.0,68.0,0.0
312540,2013,0.0,59.0,0.0
312540,2014,0.0,72.0,0.0
312540,2015,0.0,48.0,0.0
312540,2016,0.0,60.0,0.0
312540,2017,0.0,81.0,0.0
312540,2018,0.0,47.0,0.0
312540,2019,0.0,62.0,0.0
312550,2012,0.0,28.0,0.0
312550,2013,0.0,20.0,0.0
312550,2014,0.0,34.0,0.0
312550,2015,0.0,33.0,0.0
312550,2016,0.0,29.0,0.0
312550,2017,0.0,26.0,0.0
312550,2018,0.0,24.0,0.0
312550,2019,0.0,29.0,0.0
312560,2012,0.0,97.0,0.0
312560,2013,0.0,103.0,0.0
312560,2014,0.0,82.0,0.0
312560,2015,0.0,104.0,0.0
312560,2016,0.0,114.0,0.0
312560,2017,1.0,96.0,1041.6666666666665
312560,2018,0.0,102.0,0.0
312560,2019,0.0,99.0,0.0
312570,2012,0.0,147.0,0.0
312570,2013,0.0,145.0,0.0
312570,2014,0.0,167.0,0.0
312570,2015,0.0,136.0,0.0
312570,2016,1.0,127.0,787.4015748031496
312570,2017,0.0,159.0,0.0
312570,2018,0.0,137.0,0.0
312570,2019,0.0,127.0,0.0
312580,2012,0.0,32.0,0.0
312580,2013,0.0,32.0,0.0
312580,2014,0.0,39.0,0.0
312580,2015,0.0,35.0,0.0
312580,2016,0.0,35.0,0.0
312580,2017,0.0,36.0,0.0
312580,2018,0.0,40.0,0.0
312580,2019,0.0,33.0,0.0
312590,2012,0.0,85.0,0.0
312590,2013,0.0,78.0,0.0
312590,2014,0.0,90.0,0.0
312590,2015,0.0,104.0,0.0
312590,2016,0.0,96.0,0.0
312590,2017,0.0,92.0,0.0
312590,2018,1.0,97.0,1030.9278350515465
312590,2019,0.0,106.0,0.0
312595,2012,0.0,144.0,0.0
312595,2013,0.0,133.0,0.0
312595,2014,0.0,121.0,0.0
312595,2015,0.0,132.0,0.0
312595,2016,0.0,151.0,0.0
312595,2017,0.0,131.0,0.0
312595,2018,0.0,150.0,0.0
312595,2019,0.0,155.0,0.0
312600,2012,0.0,70.0,0.0
312600,2013,0.0,67.0,0.0
312600,2014,0.0,80.0,0.0
312600,2015,0.0,93.0,0.0
312600,2016,0.0,75.0,0.0
312600,2017,0.0,69.0,0.0
312600,2018,0.0,93.0,0.0
312600,2019,0.0,69.0,0.0
312610,2012,0.0,737.0,0.0
312610,2013,0.0,739.0,0.0
312610,2014,0.0,758.0,0.0
312610,2015,2.0,728.0,274.72527472527474
312610,2016,0.0,692.0,0.0
312610,2017,1.0,720.0,138.88888888888889
312610,2018,0.0,687.0,0.0
312610,2019,1.0,683.0,146.41288433382138
312620,2012,0.0,107.0,0.0
312620,2013,0.0,87.0,0.0
312620,2014,1.0,94.0,1063.8297872340424
312620,2015,0.0,73.0,0.0
312620,2016,0.0,67.0,0.0
312620,2017,0.0,105.0,0.0
312620,2018,0.0,75.0,0.0
312620,2019,0.0,106.0,0.0
312630,2012,0.0,46.0,0.0
312630,2013,0.0,51.0,0.0
312630,2014,0.0,31.0,0.0
312630,2015,0.0,33.0,0.0
312630,2016,0.0,39.0,0.0
312630,2017,0.0,45.0,0.0
312630,2018,0.0,52.0,0.0
312630,2019,0.0,35.0,0.0
312640,2012,0.0,31.0,0.0
312640,2013,0.0,25.0,0.0
312640,2014,0.0,35.0,0.0
312640,2015,0.0,27.0,0.0
312640,2016,0.0,35.0,0.0
312640,2017,0.0,31.0,0.0
312640,2018,0.0,40.0,0.0
312640,2019,0.0,32.0,0.0
312650,2012,0.0,46.0,0.0
312650,2013,0.0,72.0,0.0
312650,2014,0.0,68.0,0.0
312650,2015,0.0,46.0,0.0
312650,2016,0.0,49.0,0.0
312650,2017,0.0,56.0,0.0
312650,2018,0.0,69.0,0.0
312650,2019,0.0,70.0,0.0
312660,2012,0.0,59.0,0.0
312660,2013,0.0,51.0,0.0
312660,2014,0.0,70.0,0.0
312660,2015,0.0,56.0,0.0
312660,2016,0.0,52.0,0.0
312660,2017,0.0,57.0,0.0
312660,2018,0.0,60.0,0.0
312660,2019,0.0,55.0,0.0
312670,2012,0.0,304.0,0.0
312670,2013,0.0,270.0,0.0
312670,2014,1.0,245.0,408.16326530612247
312670,2015,0.0,284.0,0.0
312670,2016,0.0,243.0,0.0
312670,2017,0.0,258.0,0.0
312670,2018,0.0,283.0,0.0
312670,2019,0.0,288.0,0.0
312675,2012,0.0,70.0,0.0
312675,2013,0.0,46.0,0.0
312675,2014,0.0,52.0,0.0
312675,2015,0.0,65.0,0.0
312675,2016,0.0,63.0,0.0
312675,2017,0.0,66.0,0.0
312675,2018,0.0,60.0,0.0
312675,2019,0.0,55.0,0.0
312680,2012,0.0,71.0,0.0
312680,2013,0.0,80.0,0.0
312680,2014,0.0,68.0,0.0
312680,2015,0.0,86.0,0.0
312680,2016,0.0,76.0,0.0
312680,2017,0.0,87.0,0.0
312680,2018,0.0,69.0,0.0
312680,2019,0.0,91.0,0.0
312690,2012,0.0,130.0,0.0
312690,2013,0.0,126.0,0.0
312690,2014,0.0,107.0,0.0
312690,2015,0.0,125.0,0.0
312690,2016,0.0,139.0,0.0
312690,2017,0.0,138.0,0.0
312690,2018,0.0,102.0,0.0
312690,2019,0.0,100.0,0.0
312695,2012,0.0,55.0,0.0
312695,2013,0.0,46.0,0.0
312695,2014,0.0,48.0,0.0
312695,2015,0.0,33.0,0.0
312695,2016,0.0,40.0,0.0
312695,2017,0.0,37.0,0.0
312695,2018,1.0,41.0,2439.0243902439024
312695,2019,0.0,41.0,0.0
312700,2012,0.0,180.0,0.0
312700,2013,0.0,168.0,0.0
312700,2014,0.0,156.0,0.0
312700,2015,0.0,193.0,0.0
312700,2016,0.0,159.0,0.0
312700,2017,0.0,168.0,0.0
312700,2018,0.0,157.0,0.0
312700,2019,0.0,155.0,0.0
312705,2012,0.0,64.0,0.0
312705,2013,0.0,62.0,0.0
312705,2014,0.0,56.0,0.0
312705,2015,0.0,46.0,0.0
312705,2016,0.0,45.0,0.0
312705,2017,0.0,65.0,0.0
312705,2018,0.0,49.0,0.0
312705,2019,0.0,50.0,0.0
312707,2012,0.0,69.0,0.0
312707,2013,0.0,62.0,0.0
312707,2014,0.0,66.0,0.0
312707,2015,0.0,74.0,0.0
312707,2016,0.0,56.0,0.0
312707,2017,0.0,57.0,0.0
312707,2018,0.0,64.0,0.0
312707,2019,0.0,69.0,0.0
312710,2012,0.0,712.0,0.0
312710,2013,1.0,683.0,146.41288433382138
312710,2014,0.0,765.0,0.0
312710,2015,0.0,730.0,0.0
312710,2016,0.0,704.0,0.0
312710,2017,0.0,738.0,0.0
312710,2018,1.0,778.0,128.53470437017995
312710,2019,0.0,774.0,0.0
312720,2012,0.0,50.0,0.0
312720,2013,0.0,45.0,0.0
312720,2014,0.0,48.0,0.0
312720,2015,0.0,51.0,0.0
312720,2016,0.0,51.0,0.0
312720,2017,0.0,57.0,0.0
312720,2018,0.0,63.0,0.0
312720,2019,0.0,35.0,0.0
312730,2012,0.0,104.0,0.0
312730,2013,0.0,81.0,0.0
312730,2014,0.0,77.0,0.0
312730,2015,0.0,82.0,0.0
312730,2016,0.0,101.0,0.0
312730,2017,0.0,87.0,0.0
312730,2018,0.0,96.0,0.0
312730,2019,0.0,80.0,0.0
312733,2012,0.0,68.0,0.0
312733,2013,0.0,68.0,0.0
312733,2014,0.0,50.0,0.0
312733,2015,0.0,51.0,0.0
312733,2016,0.0,50.0,0.0
312733,2017,0.0,64.0,0.0
312733,2018,0.0,64.0,0.0
312733,2019,0.0,75.0,0.0
312735,2012,0.0,37.0,0.0
312735,2013,0.0,30.0,0.0
312735,2014,0.0,39.0,0.0
312735,2015,1.0,22.0,4545.454545454546
312735,2016,0.0,22.0,0.0
312735,2017,0.0,24.0,0.0
312735,2018,0.0,29.0,0.0
312735,2019,0.0,41.0,0.0
312737,2012,0.0,51.0,0.0
312737,2013,0.0,41.0,0.0
312737,2014,0.0,44.0,0.0
312737,2015,0.0,37.0,0.0
312737,2016,0.0,36.0,0.0
312737,2017,0.0,48.0,0.0
312737,2018,0.0,45.0,0.0
312737,2019,0.0,36.0,0.0
312738,2012,0.0,27.0,0.0
312738,2013,0.0,26.0,0.0
312738,2014,0.0,31.0,0.0
312738,2015,0.0,32.0,0.0
312738,2016,0.0,30.0,0.0
312738,2017,0.0,34.0,0.0
312738,2018,0.0,35.0,0.0
312738,2019,0.0,36.0,0.0
312740,2012,0.0,40.0,0.0
312740,2013,0.0,39.0,0.0
312740,2014,0.0,33.0,0.0
312740,2015,0.0,45.0,0.0
312740,2016,0.0,34.0,0.0
312740,2017,0.0,37.0,0.0
312740,2018,0.0,36.0,0.0
312740,2019,0.0,30.0,0.0
312750,2012,0.0,95.0,0.0
312750,2013,0.0,90.0,0.0
312750,2014,0.0,82.0,0.0
312750,2015,0.0,98.0,0.0
312750,2016,0.0,80.0,0.0
312750,2017,0.0,70.0,0.0
312750,2018,0.0,67.0,0.0
312750,2019,0.0,71.0,0.0
312760,2012,0.0,150.0,0.0
312760,2013,0.0,139.0,0.0
312760,2014,0.0,141.0,0.0
312760,2015,0.0,130.0,0.0
312760,2016,0.0,136.0,0.0
312760,2017,0.0,160.0,0.0
312760,2018,0.0,129.0,0.0
312760,2019,0.0,141.0,0.0
312770,2012,1.0,3754.0,26.638252530633988
312770,2013,0.0,3749.0,0.0
312770,2014,1.0,3987.0,25.081514923501377
312770,2015,1.0,4093.0,24.43195699975568
312770,2016,1.0,3840.0,26.041666666666668
312770,2017,5.0,3886.0,128.66700977869274
312770,2018,5.0,3979.0,125.65971349585324
312770,2019,3.0,3847.0,77.98284377436964
312780,2012,0.0,167.0,0.0
312780,2013,0.0,182.0,0.0
312780,2014,0.0,183.0,0.0
312780,2015,0.0,186.0,0.0
312780,2016,0.0,152.0,0.0
312780,2017,0.0,145.0,0.0
312780,2018,0.0,145.0,0.0
312780,2019,0.0,163.0,0.0
312790,2012,0.0,11.0,0.0
312790,2013,0.0,8.0,0.0
312790,2014,0.0,13.0,0.0
312790,2015,0.0,18.0,0.0
312790,2016,0.0,12.0,0.0
312790,2017,0.0,6.0,0.0
312790,2018,0.0,10.0,0.0
312790,2019,0.0,10.0,0.0
312800,2012,0.0,441.0,0.0
312800,2013,1.0,409.0,244.49877750611248
312800,2014,0.0,474.0,0.0
312800,2015,0.0,438.0,0.0
312800,2016,0.0,443.0,0.0
312800,2017,0.0,454.0,0.0
312800,2018,1.0,428.0,233.64485981308408
312800,2019,0.0,449.0,0.0
312810,2012,0.0,132.0,0.0
312810,2013,0.0,146.0,0.0
312810,2014,0.0,132.0,0.0
312810,2015,0.0,133.0,0.0
312810,2016,0.0,160.0,0.0
312810,2017,0.0,139.0,0.0
312810,2018,0.0,153.0,0.0
312810,2019,0.0,142.0,0.0
312820,2012,0.0,75.0,0.0
312820,2013,0.0,88.0,0.0
312820,2014,0.0,104.0,0.0
312820,2015,0.0,89.0,0.0
312820,2016,0.0,97.0,0.0
312820,2017,0.0,79.0,0.0
312820,2018,0.0,93.0,0.0
312820,2019,0.0,101.0,0.0
312825,2012,0.0,63.0,0.0
312825,2013,0.0,62.0,0.0
312825,2014,0.0,69.0,0.0
312825,2015,0.0,68.0,0.0
312825,2016,0.0,63.0,0.0
312825,2017,0.0,58.0,0.0
312825,2018,0.0,57.0,0.0
312825,2019,0.0,64.0,0.0
312830,2012,0.0,241.0,0.0
312830,2013,0.0,209.0,0.0
312830,2014,0.0,233.0,0.0
312830,2015,0.0,211.0,0.0
312830,2016,0.0,224.0,0.0
312830,2017,0.0,235.0,0.0
312830,2018,0.0,243.0,0.0
312830,2019,0.0,244.0,0.0
312840,2012,0.0,127.0,0.0
312840,2013,0.0,123.0,0.0
312840,2014,0.0,90.0,0.0
312840,2015,0.0,85.0,0.0
312840,2016,0.0,76.0,0.0
312840,2017,0.0,99.0,0.0
312840,2018,0.0,98.0,0.0
312840,2019,0.0,94.0,0.0
312850,2012,0.0,54.0,0.0
312850,2013,0.0,48.0,0.0
312850,2014,0.0,40.0,0.0
312850,2015,0.0,51.0,0.0
312850,2016,0.0,37.0,0.0
312850,2017,0.0,40.0,0.0
312850,2018,0.0,36.0,0.0
312850,2019,0.0,36.0,0.0
312860,2012,0.0,39.0,0.0
312860,2013,0.0,69.0,0.0
312860,2014,0.0,104.0,0.0
312860,2015,0.0,84.0,0.0
312860,2016,0.0,92.0,0.0
312860,2017,0.0,105.0,0.0
312860,2018,0.0,89.0,0.0
312860,2019,0.0,87.0,0.0
312870,2012,0.0,632.0,0.0
312870,2013,1.0,593.0,168.63406408094434
312870,2014,0.0,655.0,0.0
312870,2015,1.0,635.0,157.48031496062993
312870,2016,0.0,633.0,0.0
312870,2017,0.0,670.0,0.0
312870,2018,1.0,577.0,173.3102253032929
312870,2019,0.0,585.0,0.0
312880,2012,0.0,67.0,0.0
312880,2013,0.0,96.0,0.0
312880,2014,0.0,70.0,0.0
312880,2015,0.0,83.0,0.0
312880,2016,0.0,76.0,0.0
312880,2017,0.0,82.0,0.0
312880,2018,0.0,71.0,0.0
312880,2019,0.0,76.0,0.0
312890,2012,0.0,79.0,0.0
312890,2013,0.0,82.0,0.0
312890,2014,0.0,73.0,0.0
312890,2015,0.0,97.0,0.0
312890,2016,0.0,96.0,0.0
312890,2017,0.0,99.0,0.0
312890,2018,0.0,117.0,0.0
312890,2019,0.0,110.0,0.0
312900,2012,0.0,98.0,0.0
312900,2013,0.0,71.0,0.0
312900,2014,0.0,64.0,0.0
312900,2015,0.0,63.0,0.0
312900,2016,0.0,55.0,0.0
312900,2017,0.0,73.0,0.0
312900,2018,0.0,71.0,0.0
312900,2019,0.0,79.0,0.0
312910,2012,0.0,39.0,0.0
312910,2013,0.0,43.0,0.0
312910,2014,0.0,34.0,0.0
312910,2015,0.0,31.0,0.0
312910,2016,0.0,23.0,0.0
312910,2017,0.0,27.0,0.0
312910,2018,0.0,29.0,0.0
312910,2019,0.0,29.0,0.0
312920,2012,0.0,76.0,0.0
312920,2013,0.0,55.0,0.0
312920,2014,0.0,68.0,0.0
312920,2015,0.0,57.0,0.0
312920,2016,0.0,66.0,0.0
312920,2017,0.0,75.0,0.0
312920,2018,0.0,53.0,0.0
312920,2019,0.0,57.0,0.0
312930,2012,0.0,128.0,0.0
312930,2013,0.0,119.0,0.0
312930,2014,1.0,116.0,862.0689655172414
312930,2015,0.0,109.0,0.0
312930,2016,0.0,134.0,0.0
312930,2017,0.0,124.0,0.0
312930,2018,0.0,138.0,0.0
312930,2019,0.0,117.0,0.0
312940,2012,0.0,54.0,0.0
312940,2013,0.0,60.0,0.0
312940,2014,0.0,78.0,0.0
312940,2015,0.0,52.0,0.0
312940,2016,0.0,63.0,0.0
312940,2017,0.0,61.0,0.0
312940,2018,0.0,68.0,0.0
312940,2019,0.0,51.0,0.0
312950,2012,0.0,232.0,0.0
312950,2013,0.0,280.0,0.0
312950,2014,0.0,267.0,0.0
312950,2015,0.0,263.0,0.0
312950,2016,0.0,267.0,0.0
312950,2017,1.0,298.0,335.5704697986577
312950,2018,0.0,316.0,0.0
312950,2019,0.0,278.0,0.0
312960,2012,0.0,100.0,0.0
312960,2013,0.0,110.0,0.0
312960,2014,0.0,110.0,0.0
312960,2015,0.0,126.0,0.0
312960,2016,0.0,92.0,0.0
312960,2017,0.0,112.0,0.0
312960,2018,0.0,117.0,0.0
312960,2019,0.0,98.0,0.0
312965,2012,0.0,70.0,0.0
312965,2013,0.0,74.0,0.0
312965,2014,0.0,83.0,0.0
312965,2015,0.0,88.0,0.0
312965,2016,0.0,56.0,0.0
312965,2017,0.0,87.0,0.0
312965,2018,0.0,68.0,0.0
312965,2019,0.0,73.0,0.0
312970,2012,0.0,160.0,0.0
312970,2013,0.0,164.0,0.0
312970,2014,0.0,116.0,0.0
312970,2015,0.0,132.0,0.0
312970,2016,0.0,151.0,0.0
312970,2017,0.0,156.0,0.0
312970,2018,0.0,146.0,0.0
312970,2019,0.0,153.0,0.0
312980,2012,1.0,2626.0,38.08073115003808
312980,2013,1.0,2674.0,37.39715781600598
312980,2014,1.0,2759.0,36.24501631025734
312980,2015,1.0,3100.0,32.25806451612903
312980,2016,1.0,2799.0,35.72704537334762
312980,2017,1.0,2604.0,38.40245775729647
312980,2018,1.0,2582.0,38.729666924864446
312980,2019,2.0,2488.0,80.38585209003216
312990,2012,0.0,31.0,0.0
312990,2013,0.0,35.0,0.0
312990,2014,0.0,34.0,0.0
312990,2015,0.0,29.0,0.0
312990,2016,0.0,27.0,0.0
312990,2017,0.0,58.0,0.0
312990,2018,0.0,37.0,0.0
312990,2019,0.0,31.0,0.0
313000,2012,0.0,25.0,0.0
313000,2013,0.0,33.0,0.0
313000,2014,0.0,36.0,0.0
313000,2015,1.0,32.0,3125.0
313000,2016,0.0,20.0,0.0
313000,2017,0.0,24.0,0.0
313000,2018,0.0,29.0,0.0
313000,2019,0.0,22.0,0.0
313005,2012,0.0,149.0,0.0
313005,2013,0.0,138.0,0.0
313005,2014,0.0,149.0,0.0
313005,2015,0.0,120.0,0.0
313005,2016,0.0,129.0,0.0
313005,2017,1.0,113.0,884.9557522123894
313005,2018,0.0,146.0,0.0
313005,2019,0.0,129.0,0.0
313010,2012,0.0,572.0,0.0
313010,2013,0.0,616.0,0.0
313010,2014,0.0,587.0,0.0
313010,2015,0.0,609.0,0.0
313010,2016,1.0,556.0,179.85611510791367
313010,2017,0.0,561.0,0.0
313010,2018,0.0,626.0,0.0
313010,2019,0.0,606.0,0.0
313020,2012,0.0,111.0,0.0
313020,2013,0.0,152.0,0.0
313020,2014,0.0,121.0,0.0
313020,2015,0.0,122.0,0.0
313020,2016,0.0,127.0,0.0
313020,2017,1.0,142.0,704.2253521126761
313020,2018,0.0,131.0,0.0
313020,2019,0.0,139.0,0.0
313030,2012,0.0,64.0,0.0
313030,2013,0.0,63.0,0.0
313030,2014,0.0,87.0,0.0
313030,2015,0.0,81.0,0.0
313030,2016,0.0,92.0,0.0
313030,2017,0.0,77.0,0.0
313030,2018,0.0,92.0,0.0
313030,2019,0.0,78.0,0.0
313040,2012,0.0,76.0,0.0
313040,2013,0.0,73.0,0.0
313040,2014,0.0,82.0,0.0
313040,2015,0.0,75.0,0.0
313040,2016,0.0,75.0,0.0
313040,2017,1.0,79.0,1265.8227848101264
313040,2018,0.0,90.0,0.0
313040,2019,0.0,93.0,0.0
313050,2012,1.0,160.0,625.0
313050,2013,0.0,161.0,0.0
313050,2014,0.0,151.0,0.0
313050,2015,0.0,138.0,0.0
313050,2016,0.0,141.0,0.0
313050,2017,0.0,149.0,0.0
313050,2018,0.0,178.0,0.0
313050,2019,0.0,157.0,0.0
313055,2012,0.0,83.0,0.0
313055,2013,0.0,76.0,0.0
313055,2014,0.0,76.0,0.0
313055,2015,0.0,86.0,0.0
313055,2016,0.0,76.0,0.0
313055,2017,0.0,93.0,0.0
313055,2018,0.0,96.0,0.0
313055,2019,0.0,78.0,0.0
313060,2012,1.0,74.0,1351.3513513513515
313060,2013,0.0,59.0,0.0
313060,2014,0.0,52.0,0.0
313060,2015,0.0,62.0,0.0
313060,2016,0.0,87.0,0.0
313060,2017,0.0,60.0,0.0
313060,2018,0.0,64.0,0.0
313060,2019,0.0,60.0,0.0
313065,2012,0.0,75.0,0.0
313065,2013,0.0,77.0,0.0
313065,2014,0.0,88.0,0.0
313065,2015,0.0,79.0,0.0
313065,2016,0.0,72.0,0.0
313065,2017,0.0,75.0,0.0
313065,2018,0.0,85.0,0.0
313065,2019,0.0,74.0,0.0
313070,2012,0.0,66.0,0.0
313070,2013,0.0,83.0,0.0
313070,2014,0.0,54.0,0.0
313070,2015,0.0,78.0,0.0
313070,2016,0.0,63.0,0.0
313070,2017,0.0,73.0,0.0
313070,2018,0.0,76.0,0.0
313070,2019,0.0,86.0,0.0
313080,2012,0.0,29.0,0.0
313080,2013,0.0,29.0,0.0
313080,2014,0.0,34.0,0.0
313080,2015,0.0,21.0,0.0
313080,2016,0.0,20.0,0.0
313080,2017,0.0,22.0,0.0
313080,2018,0.0,28.0,0.0
313080,2019,0.0,26.0,0.0
313090,2012,0.0,267.0,0.0
313090,2013,0.0,273.0,0.0
313090,2014,0.0,240.0,0.0
313090,2015,1.0,242.0,413.22314049586777
313090,2016,0.0,242.0,0.0
313090,2017,0.0,254.0,0.0
313090,2018,0.0,276.0,0.0
313090,2019,0.0,252.0,0.0
313100,2012,0.0,74.0,0.0
313100,2013,0.0,67.0,0.0
313100,2014,0.0,80.0,0.0
313100,2015,0.0,78.0,0.0
313100,2016,0.0,83.0,0.0
313100,2017,0.0,83.0,0.0
313100,2018,0.0,55.0,0.0
313100,2019,0.0,58.0,0.0
313110,2012,0.0,70.0,0.0
313110,2013,0.0,72.0,0.0
313110,2014,0.0,68.0,0.0
313110,2015,1.0,79.0,1265.8227848101264
313110,2016,0.0,76.0,0.0
