CODMUNRES,ano_nasc,Qtd_5racacormae,Qtd_Total,Ratio
292905,2015,1.0,214,0.004672897196261682
292905,2016,0.0,235,0.0
292905,2017,0.0,237,0.0
292905,2018,1.0,263,0.0038022813688212928
292905,2019,0.0,302,0.0
292905,2020,0.0,250,0.0
292910,2012,0.0,218,0.0
292910,2013,0.0,227,0.0
292910,2014,0.0,213,0.0
292910,2015,0.0,211,0.0
292910,2016,0.0,204,0.0
292910,2017,0.0,213,0.0
292910,2018,0.0,224,0.0
292910,2019,0.0,209,0.0
292910,2020,0.0,212,0.0
292920,2012,0.0,669,0.0
292920,2013,1.0,605,0.001652892561983471
292920,2014,0.0,639,0.0
292920,2015,0.0,657,0.0
292920,2016,1.0,659,0.0015174506828528073
292920,2017,0.0,633,0.0
292920,2018,1.0,638,0.001567398119122257
292920,2019,1.0,563,0.0017761989342806395
292920,2020,0.0,563,0.0
292925,2012,0.0,332,0.0
292925,2013,0.0,280,0.0
292925,2014,0.0,268,0.0
292925,2015,0.0,257,0.0
292925,2016,0.0,257,0.0
292925,2017,0.0,253,0.0
292925,2018,0.0,276,0.0
292925,2019,0.0,240,0.0
292925,2020,0.0,223,0.0
292930,2012,0.0,439,0.0
292930,2013,0.0,404,0.0
292930,2014,0.0,433,0.0
292930,2015,0.0,420,0.0
292930,2016,0.0,369,0.0
292930,2017,0.0,345,0.0
292930,2018,2.0,362,0.0055248618784530384
292930,2019,0.0,362,0.0
292930,2020,0.0,341,0.0
292935,2012,2.0,75,0.02666666666666667
292935,2013,0.0,79,0.0
292935,2014,0.0,91,0.0
292935,2015,0.0,107,0.0
292935,2016,0.0,98,0.0
292935,2017,1.0,99,0.010101010101010102
292935,2018,0.0,92,0.0
292935,2019,0.0,107,0.0
292935,2020,0.0,82,0.0
292937,2012,0.0,111,0.0
292937,2013,0.0,102,0.0
292937,2014,0.0,117,0.0
292937,2015,0.0,111,0.0
292937,2016,0.0,111,0.0
292937,2017,0.0,127,0.0
292937,2018,0.0,140,0.0
292937,2019,0.0,121,0.0
292937,2020,0.0,128,0.0
292940,2012,0.0,122,0.0
292940,2013,0.0,129,0.0
292940,2014,0.0,102,0.0
292940,2015,0.0,125,0.0
292940,2016,0.0,130,0.0
292940,2017,0.0,106,0.0
292940,2018,0.0,114,0.0
292940,2019,0.0,109,0.0
292940,2020,0.0,113,0.0
292950,2012,1.0,598,0.0016722408026755853
292950,2013,0.0,476,0.0
292950,2014,1.0,526,0.0019011406844106464
292950,2015,2.0,570,0.0035087719298245615
292950,2016,1.0,510,0.00196078431372549
292950,2017,2.0,567,0.003527336860670194
292950,2018,0.0,546,0.0
292950,2019,0.0,483,0.0
292950,2020,1.0,456,0.0021929824561403508
292960,2012,0.0,241,0.0
292960,2013,0.0,224,0.0
292960,2014,0.0,250,0.0
292960,2015,1.0,218,0.0045871559633027525
292960,2016,0.0,253,0.0
292960,2017,1.0,249,0.004016064257028112
292960,2018,0.0,234,0.0
292960,2019,0.0,235,0.0
292960,2020,0.0,210,0.0
292970,2012,0.0,249,0.0
292970,2013,2.0,189,0.010582010582010581
292970,2014,0.0,191,0.0
292970,2015,0.0,197,0.0
292970,2016,0.0,205,0.0
292970,2017,0.0,217,0.0
292970,2018,0.0,219,0.0
292970,2019,0.0,204,0.0
292970,2020,0.0,172,0.0
292975,2012,0.0,128,0.0
292975,2013,0.0,127,0.0
292975,2014,0.0,108,0.0
292975,2015,0.0,94,0.0
292975,2016,0.0,102,0.0
292975,2017,2.0,107,0.018691588785046728
292975,2018,1.0,107,0.009345794392523364
292975,2019,0.0,111,0.0
292975,2020,0.0,134,0.0
292980,2012,0.0,128,0.0
292980,2013,0.0,134,0.0
292980,2014,0.0,101,0.0
292980,2015,0.0,137,0.0
292980,2016,1.0,108,0.009259259259259259
292980,2017,0.0,130,0.0
292980,2018,0.0,137,0.0
292980,2019,1.0,103,0.009708737864077669
292980,2020,0.0,109,0.0
292990,2012,0.0,691,0.0
292990,2013,0.0,652,0.0
292990,2014,0.0,601,0.0
292990,2015,0.0,564,0.0
292990,2016,0.0,551,0.0
292990,2017,0.0,592,0.0
292990,2018,0.0,543,0.0
292990,2019,0.0,628,0.0
292990,2020,0.0,623,0.0
293000,2012,0.0,115,0.0
293000,2013,0.0,115,0.0
293000,2014,0.0,102,0.0
293000,2015,0.0,106,0.0
293000,2016,0.0,103,0.0
293000,2017,0.0,83,0.0
293000,2018,0.0,97,0.0
293000,2019,0.0,101,0.0
293000,2020,0.0,82,0.0
293010,2012,1.0,1036,0.0009652509652509653
293010,2013,3.0,1101,0.0027247956403269754
293010,2014,0.0,1146,0.0
293010,2015,1.0,1107,0.0009033423667570009
293010,2016,0.0,1072,0.0
293010,2017,0.0,1160,0.0
293010,2018,0.0,1120,0.0
293010,2019,3.0,1066,0.0028142589118198874
293010,2020,1.0,1010,0.0009900990099009901
293015,2012,4.0,539,0.0074211502782931356
293015,2013,3.0,504,0.005952380952380952
293015,2014,2.0,522,0.0038314176245210726
293015,2015,1.0,571,0.0017513134851138354
293015,2016,0.0,478,0.0
293015,2017,3.0,510,0.0058823529411764705
293015,2018,3.0,538,0.0055762081784386614
293015,2019,2.0,561,0.0035650623885918
293015,2020,0.0,565,0.0
293020,2012,1.0,585,0.0017094017094017094
293020,2013,1.0,538,0.0018587360594795538
293020,2014,1.0,484,0.002066115702479339
293020,2015,0.0,482,0.0
293020,2016,1.0,524,0.0019083969465648854
293020,2017,0.0,521,0.0
293020,2018,0.0,552,0.0
293020,2019,0.0,479,0.0
293020,2020,0.0,499,0.0
293030,2012,0.0,257,0.0
293030,2013,0.0,255,0.0
293030,2014,0.0,232,0.0
293030,2015,0.0,244,0.0
293030,2016,0.0,216,0.0
293030,2017,0.0,233,0.0
293030,2018,0.0,262,0.0
293030,2019,0.0,244,0.0
293030,2020,0.0,216,0.0
293040,2012,1.0,212,0.0047169811320754715
293040,2013,1.0,173,0.005780346820809248
293040,2014,0.0,144,0.0
293040,2015,0.0,156,0.0
293040,2016,0.0,106,0.0
293040,2017,0.0,124,0.0
293040,2018,0.0,98,0.0
293040,2019,0.0,79,0.0
293040,2020,0.0,88,0.0
293050,2012,3.0,1256,0.0023885350318471337
293050,2013,0.0,1162,0.0
293050,2014,3.0,1138,0.0026362038664323375
293050,2015,1.0,1166,0.0008576329331046312
293050,2016,0.0,1119,0.0
293050,2017,0.0,1216,0.0
293050,2018,2.0,1298,0.0015408320493066256
293050,2019,3.0,1188,0.0025252525252525255
293050,2020,1.0,1145,0.0008733624454148472
293060,2012,0.0,169,0.0
293060,2013,0.0,143,0.0
293060,2014,0.0,169,0.0
293060,2015,0.0,146,0.0
293060,2016,0.0,131,0.0
293060,2017,0.0,187,0.0
293060,2018,0.0,179,0.0
293060,2019,0.0,159,0.0
293060,2020,0.0,155,0.0
293070,2012,1.0,1857,0.0005385029617662897
293070,2013,2.0,1978,0.0010111223458038423
293070,2014,2.0,1848,0.0010822510822510823
293070,2015,3.0,1840,0.0016304347826086956
293070,2016,2.0,1997,0.00100150225338007
293070,2017,2.0,1911,0.0010465724751439038
293070,2018,6.0,1904,0.0031512605042016808
293070,2019,1.0,1895,0.0005277044854881266
293070,2020,2.0,1749,0.0011435105774728416
293075,2012,0.0,164,0.0
293075,2013,0.0,187,0.0
293075,2014,0.0,203,0.0
293075,2015,0.0,167,0.0
293075,2016,0.0,173,0.0
293075,2017,0.0,234,0.0
293075,2018,0.0,217,0.0
293075,2019,0.0,198,0.0
293075,2020,1.0,190,0.005263157894736842
293076,2012,0.0,145,0.0
293076,2013,0.0,130,0.0
293076,2014,0.0,148,0.0
293076,2015,0.0,113,0.0
293076,2016,0.0,113,0.0
293076,2017,0.0,147,0.0
293076,2018,0.0,148,0.0
293076,2019,0.0,119,0.0
293076,2020,0.0,137,0.0
293077,2012,1.0,388,0.002577319587628866
293077,2013,1.0,389,0.002570694087403599
293077,2014,5.0,391,0.01278772378516624
293077,2015,1.0,390,0.002564102564102564
293077,2016,0.0,365,0.0
293077,2017,0.0,433,0.0
293077,2018,4.0,386,0.010362694300518135
293077,2019,3.0,432,0.006944444444444444
293077,2020,3.0,433,0.006928406466512702
293080,2012,0.0,260,0.0
293080,2013,0.0,223,0.0
293080,2014,0.0,235,0.0
293080,2015,1.0,266,0.0037593984962406013
293080,2016,0.0,216,0.0
293080,2017,0.0,187,0.0
293080,2018,0.0,251,0.0
293080,2019,0.0,240,0.0
293080,2020,0.0,233,0.0
293090,2012,0.0,131,0.0
293090,2013,0.0,138,0.0
293090,2014,0.0,151,0.0
293090,2015,0.0,96,0.0
293090,2016,1.0,141,0.0070921985815602835
293090,2017,1.0,152,0.006578947368421052
293090,2018,0.0,145,0.0
293090,2019,0.0,184,0.0
293090,2020,0.0,135,0.0
293100,2012,0.0,237,0.0
293100,2013,1.0,255,0.00392156862745098
293100,2014,0.0,264,0.0
293100,2015,0.0,253,0.0
293100,2016,0.0,232,0.0
293100,2017,0.0,231,0.0
293100,2018,0.0,236,0.0
293100,2019,0.0,255,0.0
293100,2020,0.0,253,0.0
293105,2012,0.0,217,0.0
293105,2013,1.0,206,0.0048543689320388345
293105,2014,0.0,206,0.0
293105,2015,0.0,175,0.0
293105,2016,0.0,196,0.0
293105,2017,0.0,224,0.0
293105,2018,0.0,234,0.0
293105,2019,0.0,233,0.0
293105,2020,0.0,198,0.0
293110,2012,0.0,107,0.0
293110,2013,0.0,87,0.0
293110,2014,0.0,71,0.0
293110,2015,0.0,67,0.0
293110,2016,0.0,61,0.0
293110,2017,0.0,64,0.0
293110,2018,0.0,85,0.0
293110,2019,0.0,91,0.0
293110,2020,0.0,74,0.0
293120,2012,0.0,293,0.0
293120,2013,0.0,224,0.0
293120,2014,0.0,257,0.0
293120,2015,0.0,274,0.0
293120,2016,0.0,241,0.0
293120,2017,0.0,247,0.0
293120,2018,0.0,236,0.0
293120,2019,2.0,269,0.007434944237918215
293120,2020,1.0,215,0.004651162790697674
293130,2012,1.0,235,0.00425531914893617
293130,2013,0.0,198,0.0
293130,2014,0.0,224,0.0
293130,2015,0.0,205,0.0
293130,2016,0.0,237,0.0
293130,2017,0.0,195,0.0
293130,2018,0.0,227,0.0
293130,2019,0.0,236,0.0
293130,2020,0.0,243,0.0
293135,2012,1.0,2717,0.000368052999631947
293135,2013,1.0,2590,0.0003861003861003861
293135,2014,0.0,2650,0.0
293135,2015,1.0,2688,0.0003720238095238095
293135,2016,0.0,2446,0.0
293135,2017,1.0,2630,0.00038022813688212925
293135,2018,2.0,2669,0.0007493443237167478
293135,2019,2.0,2635,0.0007590132827324478
293135,2020,0.0,2547,0.0
293140,2012,0.0,74,0.0
293140,2013,0.0,70,0.0
293140,2014,0.0,58,0.0
293140,2015,0.0,62,0.0
293140,2016,0.0,55,0.0
293140,2017,0.0,51,0.0
293140,2018,0.0,32,0.0
293140,2019,0.0,39,0.0
293140,2020,0.0,70,0.0
293150,2012,0.0,322,0.0
293150,2013,0.0,292,0.0
293150,2014,0.0,310,0.0
293150,2015,1.0,309,0.003236245954692557
293150,2016,0.0,268,0.0
293150,2017,1.0,310,0.0032258064516129032
293150,2018,0.0,280,0.0
293150,2019,1.0,268,0.0037313432835820895
293150,2020,0.0,263,0.0
293160,2012,0.0,147,0.0
293160,2013,0.0,189,0.0
293160,2014,0.0,180,0.0
293160,2015,0.0,177,0.0
293160,2016,0.0,197,0.0
293160,2017,0.0,165,0.0
293160,2018,0.0,164,0.0
293160,2019,1.0,189,0.005291005291005291
293160,2020,1.0,178,0.0056179775280898875
293170,2012,0.0,180,0.0
293170,2013,0.0,143,0.0
293170,2014,0.0,118,0.0
293170,2015,0.0,137,0.0
293170,2016,0.0,105,0.0
293170,2017,0.0,112,0.0
293170,2018,0.0,110,0.0
293170,2019,0.0,128,0.0
293170,2020,0.0,108,0.0
293180,2012,0.0,189,0.0
293180,2013,0.0,194,0.0
293180,2014,0.0,181,0.0
293180,2015,0.0,179,0.0
293180,2016,0.0,127,0.0
293180,2017,1.0,182,0.005494505494505495
293180,2018,0.0,165,0.0
293180,2019,1.0,179,0.00558659217877095
293180,2020,0.0,171,0.0
293190,2012,0.0,603,0.0
293190,2013,1.0,609,0.0016420361247947454
293190,2014,2.0,638,0.003134796238244514
293190,2015,1.0,578,0.0017301038062283738
293190,2016,2.0,603,0.003316749585406302
293190,2017,3.0,571,0.005253940455341506
293190,2018,2.0,642,0.003115264797507788
293190,2019,3.0,585,0.005128205128205128
293190,2020,1.0,567,0.001763668430335097
293200,2012,0.0,273,0.0
293200,2013,0.0,302,0.0
293200,2014,0.0,284,0.0
293200,2015,0.0,292,0.0
293200,2016,0.0,312,0.0
293200,2017,1.0,325,0.003076923076923077
293200,2018,0.0,305,0.0
293200,2019,0.0,308,0.0
293200,2020,0.0,337,0.0
293210,2012,1.0,277,0.0036101083032490976
293210,2013,0.0,244,0.0
293210,2014,0.0,267,0.0
293210,2015,0.0,254,0.0
293210,2016,0.0,221,0.0
293210,2017,0.0,241,0.0
293210,2018,0.0,255,0.0
293210,2019,0.0,231,0.0
293210,2020,0.0,199,0.0
293220,2012,0.0,350,0.0
293220,2013,0.0,323,0.0
293220,2014,0.0,299,0.0
293220,2015,1.0,301,0.0033222591362126247
293220,2016,0.0,299,0.0
293220,2017,1.0,307,0.003257328990228013
293220,2018,0.0,300,0.0
293220,2019,0.0,313,0.0
293220,2020,0.0,255,0.0
293230,2012,0.0,264,0.0
293230,2013,0.0,284,0.0
293230,2014,1.0,214,0.004672897196261682
293230,2015,0.0,231,0.0
293230,2016,0.0,258,0.0
293230,2017,0.0,214,0.0
293230,2018,0.0,201,0.0
293230,2019,0.0,245,0.0
293230,2020,0.0,204,0.0
293240,2012,0.0,193,0.0
293240,2013,0.0,170,0.0
293240,2014,0.0,167,0.0
293240,2015,0.0,169,0.0
293240,2016,0.0,149,0.0
293240,2017,0.0,190,0.0
293240,2018,0.0,167,0.0
293240,2019,1.0,160,0.00625
293240,2020,0.0,149,0.0
293245,2012,0.0,193,0.0
293245,2013,1.0,144,0.006944444444444444
293245,2014,0.0,167,0.0
293245,2015,0.0,164,0.0
293245,2016,0.0,184,0.0
293245,2017,0.0,172,0.0
293245,2018,0.0,199,0.0
293245,2019,1.0,201,0.004975124378109453
293245,2020,0.0,207,0.0
293250,2012,0.0,317,0.0
293250,2013,0.0,319,0.0
293250,2014,0.0,262,0.0
293250,2015,1.0,250,0.004
293250,2016,1.0,243,0.00411522633744856
293250,2017,0.0,243,0.0
293250,2018,3.0,233,0.012875536480686695
293250,2019,1.0,248,0.004032258064516129
293250,2020,1.0,237,0.004219409282700422
293260,2012,0.0,194,0.0
293260,2013,0.0,184,0.0
293260,2014,0.0,224,0.0
293260,2015,2.0,234,0.008547008547008548
293260,2016,0.0,219,0.0
293260,2017,0.0,207,0.0
293260,2018,0.0,182,0.0
293260,2019,0.0,175,0.0
293260,2020,0.0,163,0.0
293270,2012,0.0,376,0.0
293270,2013,1.0,370,0.002702702702702703
293270,2014,0.0,322,0.0
293270,2015,1.0,316,0.0031645569620253164
293270,2016,0.0,255,0.0
293270,2017,0.0,280,0.0
293270,2018,0.0,323,0.0
293270,2019,1.0,310,0.0032258064516129032
293270,2020,0.0,297,0.0
293280,2012,0.0,270,0.0
293280,2013,0.0,254,0.0
293280,2014,0.0,283,0.0
293280,2015,0.0,247,0.0
293280,2016,0.0,206,0.0
293280,2017,0.0,247,0.0
293280,2018,0.0,255,0.0
293280,2019,0.0,251,0.0
293280,2020,0.0,221,0.0
293290,2012,1.0,1300,0.0007692307692307692
293290,2013,0.0,1236,0.0
293290,2014,2.0,1409,0.0014194464158978
293290,2015,0.0,1527,0.0
293290,2016,0.0,1396,0.0
293290,2017,2.0,1543,0.0012961762799740765
293290,2018,2.0,1633,0.001224739742804654
293290,2019,1.0,1448,0.0006906077348066298
293290,2020,0.0,1371,0.0
293300,2012,0.0,329,0.0
293300,2013,0.0,297,0.0
293300,2014,1.0,248,0.004032258064516129
293300,2015,0.0,260,0.0
293300,2016,0.0,267,0.0
293300,2017,0.0,278,0.0
293300,2018,2.0,294,0.006802721088435374
293300,2019,3.0,277,0.010830324909747292
293300,2020,0.0,263,0.0
293305,2012,0.0,122,0.0
293305,2013,0.0,127,0.0
293305,2014,0.0,140,0.0
293305,2015,0.0,141,0.0
293305,2016,0.0,131,0.0
293305,2017,0.0,167,0.0
293305,2018,1.0,129,0.007751937984496124
293305,2019,0.0,127,0.0
293305,2020,0.0,120,0.0
293310,2012,0.0,120,0.0
293310,2013,0.0,82,0.0
293310,2014,0.0,85,0.0
293310,2015,0.0,95,0.0
293310,2016,0.0,83,0.0
293310,2017,0.0,98,0.0
293310,2018,0.0,88,0.0
293310,2019,0.0,87,0.0
293310,2020,0.0,88,0.0
293315,2012,0.0,162,0.0
293315,2013,0.0,131,0.0
293315,2014,0.0,140,0.0
293315,2015,0.0,172,0.0
293315,2016,0.0,188,0.0
293315,2017,0.0,215,0.0
293315,2018,0.0,188,0.0
293315,2019,0.0,185,0.0
293315,2020,0.0,174,0.0
293317,2012,0.0,140,0.0
293317,2013,0.0,112,0.0
293317,2014,0.0,116,0.0
293317,2015,0.0,116,0.0
293317,2016,0.0,124,0.0
293317,2017,0.0,127,0.0
293317,2018,1.0,141,0.0070921985815602835
293317,2019,0.0,114,0.0
293317,2020,0.0,99,0.0
293320,2012,0.0,499,0.0
293320,2013,0.0,496,0.0
293320,2014,0.0,489,0.0
293320,2015,1.0,479,0.0020876826722338203
293320,2016,0.0,490,0.0
293320,2017,1.0,487,0.002053388090349076
293320,2018,1.0,504,0.001984126984126984
293320,2019,0.0,587,0.0
293320,2020,1.0,552,0.0018115942028985507
293325,2012,1.0,90,0.011111111111111112
293325,2013,0.0,53,0.0
293325,2014,0.0,85,0.0
293325,2015,0.0,90,0.0
293325,2016,0.0,69,0.0
293325,2017,0.0,69,0.0
293325,2018,0.0,84,0.0
293325,2019,0.0,59,0.0
293325,2020,0.0,70,0.0
293330,2012,0.0,5248,0.0
293330,2013,0.0,5244,0.0
293330,2014,2.0,5367,0.0003726476616359232
293330,2015,7.0,5538,0.0012639942217407005
293330,2016,4.0,5541,0.0007218913553510197
293330,2017,6.0,5879,0.0010205817315870045
293330,2018,2.0,5701,0.00035081564637782847
293330,2019,3.0,5541,0.0005414185165132648
293330,2020,4.0,5174,0.0007730962504831851
293340,2012,0.0,125,0.0
293340,2013,0.0,129,0.0
293340,2014,0.0,120,0.0
293340,2015,0.0,128,0.0
293340,2016,0.0,141,0.0
293340,2017,1.0,125,0.008
293340,2018,0.0,117,0.0
293340,2019,0.0,110,0.0
293340,2020,0.0,99,0.0
293345,2012,0.0,191,0.0
293345,2013,1.0,187,0.0053475935828877
293345,2014,0.0,182,0.0
293345,2015,0.0,179,0.0
293345,2016,0.0,179,0.0
293345,2017,0.0,175,0.0
293345,2018,0.0,166,0.0
293345,2019,1.0,191,0.005235602094240838
293345,2020,0.0,164,0.0
293350,2012,0.0,416,0.0
293350,2013,0.0,368,0.0
293350,2014,1.0,327,0.0030581039755351682
293350,2015,0.0,377,0.0
293350,2016,0.0,360,0.0
293350,2017,0.0,386,0.0
293350,2018,0.0,387,0.0
293350,2019,0.0,398,0.0
293350,2020,0.0,296,0.0
293360,2012,0.0,858,0.0
293360,2013,0.0,820,0.0
293360,2014,0.0,845,0.0
293360,2015,0.0,850,0.0
293360,2016,0.0,851,0.0
293360,2017,1.0,790,0.0012658227848101266
293360,2018,0.0,940,0.0
293360,2019,1.0,870,0.0011494252873563218
293360,2020,0.0,856,0.0
310000,2012,0.0,11,0.0
310000,2013,0.0,9,0.0
310000,2014,0.0,6,0.0
310000,2015,0.0,14,0.0
310000,2016,0.0,4,0.0
310000,2017,0.0,2,0.0
310000,2018,0.0,3,0.0
310000,2019,0.0,2,0.0
310000,2020,0.0,6,0.0
310010,2012,0.0,68,0.0
310010,2013,0.0,57,0.0
310010,2014,0.0,71,0.0
310010,2015,0.0,53,0.0
310010,2016,0.0,59,0.0
310010,2017,0.0,52,0.0
310010,2018,0.0,64,0.0
310010,2019,0.0,56,0.0
310010,2020,0.0,61,0.0
310020,2012,0.0,238,0.0
310020,2013,1.0,268,0.0037313432835820895
310020,2014,0.0,260,0.0
310020,2015,0.0,238,0.0
310020,2016,0.0,213,0.0
310020,2017,0.0,244,0.0
310020,2018,0.0,252,0.0
310020,2019,0.0,237,0.0
310020,2020,0.0,249,0.0
310030,2012,0.0,164,0.0
310030,2013,0.0,153,0.0
310030,2014,0.0,158,0.0
310030,2015,0.0,148,0.0
310030,2016,0.0,150,0.0
310030,2017,0.0,135,0.0
310030,2018,0.0,178,0.0
310030,2019,0.0,162,0.0
310030,2020,0.0,158,0.0
310040,2012,0.0,47,0.0
310040,2013,0.0,38,0.0
310040,2014,0.0,38,0.0
310040,2015,0.0,38,0.0
310040,2016,0.0,41,0.0
310040,2017,0.0,36,0.0
310040,2018,0.0,43,0.0
310040,2019,0.0,52,0.0
310040,2020,0.0,51,0.0
310050,2012,0.0,93,0.0
310050,2013,0.0,107,0.0
310050,2014,0.0,96,0.0
310050,2015,0.0,115,0.0
310050,2016,0.0,109,0.0
310050,2017,0.0,113,0.0
310050,2018,0.0,109,0.0
310050,2019,0.0,93,0.0
310050,2020,1.0,94,0.010638297872340425
310060,2012,1.0,179,0.00558659217877095
310060,2013,0.0,193,0.0
310060,2014,0.0,150,0.0
310060,2015,0.0,179,0.0
310060,2016,1.0,145,0.006896551724137931
310060,2017,1.0,190,0.005263157894736842
310060,2018,2.0,187,0.0106951871657754
310060,2019,0.0,155,0.0
310060,2020,0.0,170,0.0
310070,2012,0.0,23,0.0
310070,2013,0.0,16,0.0
310070,2014,0.0,21,0.0
310070,2015,0.0,25,0.0
310070,2016,0.0,16,0.0
310070,2017,0.0,20,0.0
310070,2018,0.0,29,0.0
310070,2019,0.0,19,0.0
310070,2020,0.0,25,0.0
310080,2012,0.0,50,0.0
310080,2013,0.0,69,0.0
310080,2014,0.0,53,0.0
310080,2015,0.0,51,0.0
310080,2016,0.0,40,0.0
310080,2017,0.0,44,0.0
310080,2018,0.0,55,0.0
310080,2019,0.0,32,0.0
310080,2020,0.0,38,0.0
310090,2012,0.0,273,0.0
310090,2013,0.0,264,0.0
310090,2014,0.0,262,0.0
310090,2015,0.0,273,0.0
310090,2016,0.0,249,0.0
310090,2017,0.0,254,0.0
310090,2018,0.0,294,0.0
310090,2019,0.0,272,0.0
310090,2020,0.0,258,0.0
310100,2012,1.0,168,0.005952380952380952
310100,2013,0.0,184,0.0
310100,2014,0.0,162,0.0
310100,2015,0.0,171,0.0
310100,2016,0.0,165,0.0
310100,2017,0.0,173,0.0
310100,2018,0.0,165,0.0
310100,2019,0.0,145,0.0
310100,2020,0.0,159,0.0
310110,2012,1.0,316,0.0031645569620253164
310110,2013,0.0,343,0.0
310110,2014,0.0,320,0.0
310110,2015,0.0,279,0.0
310110,2016,0.0,309,0.0
310110,2017,0.0,318,0.0
310110,2018,0.0,303,0.0
310110,2019,0.0,316,0.0
310110,2020,0.0,331,0.0
310120,2012,0.0,54,0.0
310120,2013,0.0,59,0.0
310120,2014,0.0,43,0.0
310120,2015,0.0,44,0.0
310120,2016,0.0,45,0.0
310120,2017,0.0,53,0.0
310120,2018,0.0,45,0.0
310120,2019,0.0,52,0.0
310120,2020,0.0,51,0.0
310130,2012,0.0,13,0.0
310130,2013,0.0,21,0.0
310130,2014,0.0,28,0.0
310130,2015,0.0,19,0.0
310130,2016,0.0,18,0.0
310130,2017,0.0,20,0.0
310130,2018,0.0,31,0.0
310130,2019,0.0,21,0.0
310130,2020,0.0,25,0.0
310140,2012,0.0,18,0.0
310140,2013,0.0,27,0.0
310140,2014,0.0,22,0.0
310140,2015,0.0,18,0.0
310140,2016,0.0,31,0.0
310140,2017,0.0,23,0.0
310140,2018,0.0,27,0.0
310140,2019,0.0,27,0.0
310140,2020,0.0,20,0.0
310150,2012,1.0,456,0.0021929824561403508
310150,2013,0.0,414,0.0
310150,2014,0.0,456,0.0
310150,2015,0.0,463,0.0
310150,2016,0.0,411,0.0
310150,2017,0.0,407,0.0
310150,2018,0.0,444,0.0
310150,2019,0.0,400,0.0
310150,2020,0.0,362,0.0
310160,2012,0.0,1050,0.0
310160,2013,1.0,1009,0.0009910802775024777
310160,2014,0.0,1024,0.0
310160,2015,0.0,1013,0.0
310160,2016,0.0,1012,0.0
310160,2017,0.0,998,0.0
310160,2018,0.0,999,0.0
310160,2019,1.0,1018,0.0009823182711198428
310160,2020,3.0,990,0.0030303030303030303
310163,2012,0.0,79,0.0
310163,2013,0.0,86,0.0
310163,2014,0.0,72,0.0
310163,2015,0.0,58,0.0
310163,2016,0.0,79,0.0
310163,2017,0.0,49,0.0
310163,2018,0.0,78,0.0
310163,2019,0.0,71,0.0
310163,2020,0.0,90,0.0
310170,2012,0.0,591,0.0
310170,2013,0.0,555,0.0
310170,2014,0.0,542,0.0
310170,2015,0.0,605,0.0
310170,2016,1.0,587,0.0017035775127768314
310170,2017,0.0,572,0.0
310170,2018,0.0,573,0.0
310170,2019,0.0,565,0.0
310170,2020,0.0,541,0.0
310180,2012,0.0,98,0.0
310180,2013,0.0,88,0.0
310180,2014,0.0,91,0.0
310180,2015,1.0,92,0.010869565217391304
310180,2016,0.0,89,0.0
310180,2017,0.0,92,0.0
310180,2018,0.0,85,0.0
310180,2019,0.0,110,0.0
310180,2020,0.0,94,0.0
310190,2012,0.0,259,0.0
310190,2013,0.0,235,0.0
310190,2014,0.0,284,0.0
310190,2015,0.0,269,0.0
310190,2016,0.0,219,0.0
310190,2017,0.0,228,0.0
310190,2018,0.0,217,0.0
310190,2019,0.0,207,0.0
310190,2020,0.0,225,0.0
310200,2012,0.0,165,0.0
310200,2013,2.0,159,0.012578616352201259
310200,2014,0.0,170,0.0
310200,2015,0.0,178,0.0
310200,2016,0.0,149,0.0
310200,2017,2.0,186,0.010752688172043012
310200,2018,0.0,178,0.0
310200,2019,0.0,160,0.0
310200,2020,0.0,163,0.0
310205,2012,0.0,71,0.0
310205,2013,0.0,82,0.0
310205,2014,1.0,68,0.014705882352941176
310205,2015,0.0,82,0.0
310205,2016,0.0,73,0.0
310205,2017,0.0,77,0.0
310205,2018,0.0,89,0.0
310205,2019,0.0,95,0.0
310205,2020,0.0,77,0.0
310210,2012,0.0,100,0.0
310210,2013,1.0,99,0.010101010101010102
310210,2014,0.0,98,0.0
310210,2015,0.0,109,0.0
310210,2016,0.0,89,0.0
310210,2017,0.0,111,0.0
310210,2018,0.0,109,0.0
310210,2019,0.0,106,0.0
310210,2020,0.0,97,0.0
310220,2012,0.0,40,0.0
310220,2013,0.0,64,0.0
310220,2014,0.0,41,0.0
310220,2015,0.0,54,0.0
310220,2016,0.0,52,0.0
310220,2017,0.0,51,0.0
310220,2018,0.0,57,0.0
310220,2019,0.0,61,0.0
310220,2020,0.0,56,0.0
310230,2012,0.0,158,0.0
310230,2013,0.0,137,0.0
310230,2014,0.0,145,0.0
310230,2015,0.0,139,0.0
310230,2016,0.0,146,0.0
310230,2017,0.0,156,0.0
310230,2018,0.0,149,0.0
310230,2019,0.0,137,0.0
310230,2020,0.0,149,0.0
310240,2012,0.0,53,0.0
310240,2013,0.0,58,0.0
310240,2014,0.0,49,0.0
310240,2015,0.0,54,0.0
310240,2016,0.0,55,0.0
310240,2017,0.0,59,0.0
310240,2018,0.0,56,0.0
310240,2019,0.0,43,0.0
310240,2020,0.0,62,0.0
310250,2012,0.0,72,0.0
310250,2013,0.0,66,0.0
310250,2014,0.0,55,0.0
310250,2015,0.0,43,0.0
310250,2016,0.0,60,0.0
310250,2017,0.0,65,0.0
310250,2018,0.0,60,0.0
310250,2019,0.0,35,0.0
310250,2020,0.0,48,0.0
