CODMUNRES,Ano,OICFSI,OISFSI,ONI,Total,Indicador
314820,2017,1,0,0,1,100.0
314820,2018,1,0,0,1,100.0
314820,2019,3,0,0,3,100.0
314820,2020,3,0,0,3,100.0
314830,2012,3,0,0,3,100.0
314830,2013,5,0,0,5,100.0
314830,2014,1,0,0,1,100.0
314830,2015,3,0,0,3,100.0
314830,2016,7,0,0,7,100.0
314830,2017,2,0,0,2,100.0
314830,2018,2,0,0,2,100.0
314830,2019,3,0,0,3,100.0
314830,2020,5,0,0,5,100.0
314840,2013,2,0,0,2,100.0
314840,2014,1,0,0,1,100.0
314840,2016,1,0,0,1,100.0
314840,2017,3,0,0,3,100.0
314840,2018,2,0,0,2,100.0
314840,2019,1,0,0,1,100.0
314850,2012,3,0,0,3,100.0
314850,2013,2,0,0,2,100.0
314850,2014,1,0,0,1,100.0
314850,2015,3,0,0,3,100.0
314850,2016,4,0,0,4,100.0
314850,2017,5,0,0,5,100.0
314850,2018,2,1,2,5,60.0
314850,2019,1,0,1,2,50.0
314850,2020,2,0,0,2,100.0
314860,2012,2,0,0,2,100.0
314860,2013,6,0,0,6,100.0
314860,2014,2,0,2,4,50.0
314860,2015,3,0,0,3,100.0
314860,2016,6,0,0,6,100.0
314860,2017,5,0,0,5,100.0
314860,2018,8,0,0,8,100.0
314860,2019,2,0,0,2,100.0
314860,2020,2,0,0,2,100.0
314870,2012,8,0,2,10,80.0
314870,2013,4,0,0,4,100.0
314870,2014,12,0,0,12,100.0
314870,2015,10,0,0,10,100.0
314870,2016,10,0,0,10,100.0
314870,2017,7,0,0,7,100.0
314870,2018,2,0,0,2,100.0
314870,2019,6,0,0,6,100.0
314870,2020,4,0,0,4,100.0
314875,2012,1,0,0,1,100.0
314875,2013,2,0,0,2,100.0
314875,2015,3,0,0,3,100.0
314875,2016,4,0,0,4,100.0
314875,2017,2,0,0,2,100.0
314875,2018,3,0,0,3,100.0
314875,2019,2,0,0,2,100.0
314875,2020,2,0,0,2,100.0
314880,2012,0,0,1,1,0.0
314880,2013,3,0,0,3,100.0
314880,2014,2,0,0,2,100.0
314880,2015,1,0,0,1,100.0
314880,2016,1,0,0,1,100.0
314880,2017,1,0,0,1,100.0
314880,2018,2,0,0,2,100.0
314890,2012,1,0,1,2,50.0
314890,2013,0,0,1,1,0.0
314890,2015,3,0,1,4,75.0
314890,2017,3,0,0,3,100.0
314890,2018,2,0,0,2,100.0
314890,2019,3,0,0,3,100.0
314890,2020,2,0,0,2,100.0
314900,2012,1,0,0,1,100.0
314900,2015,1,0,0,1,100.0
314900,2017,1,0,0,1,100.0
314900,2018,1,0,0,1,100.0
314900,2019,2,0,0,2,100.0
314900,2020,2,0,0,2,100.0
314910,2012,4,0,0,4,100.0
314910,2013,1,0,0,1,100.0
314910,2014,3,0,0,3,100.0
314910,2015,2,0,0,2,100.0
314910,2016,6,0,0,6,100.0
314910,2017,2,0,3,5,40.0
314910,2020,2,0,0,2,100.0
314915,2012,3,0,2,5,60.0
314915,2013,6,0,0,6,100.0
314915,2014,5,0,0,5,100.0
314915,2015,3,0,0,3,100.0
314915,2016,4,0,0,4,100.0
314915,2017,6,0,0,6,100.0
314915,2018,2,0,0,2,100.0
314915,2019,1,0,0,1,100.0
314915,2020,7,0,0,7,100.0
314920,2012,1,0,0,1,100.0
314920,2014,1,0,0,1,100.0
314920,2016,1,0,0,1,100.0
314920,2017,4,0,0,4,100.0
314920,2018,2,0,0,2,100.0
314930,2012,20,1,3,24,87.5
314930,2013,14,1,0,15,100.0
314930,2014,23,0,1,24,95.83333333333334
314930,2015,25,0,1,26,96.15384615384616
314930,2016,14,0,0,14,100.0
314930,2017,13,0,0,13,100.0
314930,2018,18,0,0,18,100.0
314930,2019,19,0,0,19,100.0
314930,2020,16,0,0,16,100.0
314940,2014,1,0,0,1,100.0
314940,2016,1,0,0,1,100.0
314940,2017,2,0,0,2,100.0
314940,2018,1,0,0,1,100.0
314940,2019,1,0,0,1,100.0
314940,2020,0,0,1,1,0.0
314950,2012,1,0,0,1,100.0
314950,2013,1,0,0,1,100.0
314950,2014,0,0,1,1,0.0
314950,2016,1,0,0,1,100.0
314950,2018,1,0,0,1,100.0
314950,2020,2,0,0,2,100.0
314960,2012,4,0,0,4,100.0
314960,2013,1,0,0,1,100.0
314960,2014,2,0,0,2,100.0
314960,2015,1,0,0,1,100.0
314960,2016,2,0,0,2,100.0
314960,2017,3,0,0,3,100.0
314960,2018,1,0,0,1,100.0
314960,2019,2,0,0,2,100.0
314960,2020,1,0,0,1,100.0
314970,2012,3,0,0,3,100.0
314970,2014,2,0,0,2,100.0
314970,2015,2,0,0,2,100.0
314970,2016,4,0,0,4,100.0
314970,2017,1,0,0,1,100.0
314970,2018,1,0,0,1,100.0
314970,2019,5,0,0,5,100.0
314970,2020,3,0,0,3,100.0
314980,2012,7,0,0,7,100.0
314980,2013,3,0,0,3,100.0
314980,2014,9,0,0,9,100.0
314980,2015,2,0,0,2,100.0
314980,2016,4,0,0,4,100.0
314980,2017,5,0,0,5,100.0
314980,2018,5,0,0,5,100.0
314980,2019,6,0,0,6,100.0
314980,2020,13,0,0,13,100.0
314990,2012,6,0,1,7,85.71428571428571
314990,2013,3,1,3,7,57.14285714285714
314990,2014,5,0,0,5,100.0
314990,2015,1,1,1,3,66.66666666666666
314990,2016,6,0,1,7,85.71428571428571
314990,2018,9,0,0,9,100.0
314990,2019,7,0,0,7,100.0
314990,2020,7,0,0,7,100.0
314995,2012,2,0,0,2,100.0
314995,2013,1,0,0,1,100.0
314995,2014,6,0,0,6,100.0
314995,2015,5,0,0,5,100.0
314995,2016,3,0,0,3,100.0
314995,2017,5,0,1,6,83.33333333333334
314995,2018,1,0,0,1,100.0
314995,2019,3,0,0,3,100.0
314995,2020,2,0,0,2,100.0
315000,2012,1,0,0,1,100.0
315000,2013,1,0,0,1,100.0
315000,2014,1,0,0,1,100.0
315000,2015,1,0,0,1,100.0
315000,2016,1,0,0,1,100.0
315000,2017,2,1,0,3,100.0
315000,2018,3,0,0,3,100.0
315000,2019,2,0,0,2,100.0
315000,2020,1,0,0,1,100.0
315010,2012,1,0,0,1,100.0
315010,2014,1,0,0,1,100.0
315010,2016,5,0,0,5,100.0
315010,2019,1,0,0,1,100.0
315010,2020,1,0,0,1,100.0
315015,2012,4,0,0,4,100.0
315015,2013,4,0,0,4,100.0
315015,2014,4,0,0,4,100.0
315015,2015,2,0,0,2,100.0
315015,2016,5,0,0,5,100.0
315015,2017,5,0,0,5,100.0
315015,2018,1,0,0,1,100.0
315015,2019,4,0,0,4,100.0
315015,2020,3,0,0,3,100.0
315020,2012,1,0,0,1,100.0
315020,2015,1,0,0,1,100.0
315020,2016,2,0,0,2,100.0
315020,2017,3,0,0,3,100.0
315020,2018,3,0,0,3,100.0
315020,2019,0,1,0,1,100.0
315020,2020,2,0,0,2,100.0
315030,2012,1,0,0,1,100.0
315030,2013,1,0,0,1,100.0
315030,2014,2,0,0,2,100.0
315030,2018,1,0,0,1,100.0
315030,2019,3,0,1,4,75.0
315040,2013,1,0,0,1,100.0
315040,2014,1,0,0,1,100.0
315040,2015,0,0,1,1,0.0
315040,2016,0,0,1,1,0.0
315040,2018,0,1,2,3,33.33333333333333
315040,2019,0,0,1,1,0.0
315050,2012,1,0,0,1,100.0
315050,2013,1,0,0,1,100.0
315050,2014,4,0,0,4,100.0
315050,2015,4,0,0,4,100.0
315050,2016,1,0,0,1,100.0
315050,2017,5,0,0,5,100.0
315050,2018,3,0,0,3,100.0
315050,2019,3,0,0,3,100.0
315050,2020,2,0,1,3,66.66666666666666
315053,2012,3,0,0,3,100.0
315053,2013,2,0,0,2,100.0
315053,2014,1,0,0,1,100.0
315053,2015,1,0,0,1,100.0
315053,2016,2,0,0,2,100.0
315053,2017,5,0,0,5,100.0
315053,2018,3,0,0,3,100.0
315053,2019,2,0,0,2,100.0
315053,2020,2,0,0,2,100.0
315057,2014,3,0,0,3,100.0
315057,2015,1,0,0,1,100.0
315057,2016,2,0,0,2,100.0
315057,2017,1,0,0,1,100.0
315057,2018,3,0,0,3,100.0
315057,2019,1,0,0,1,100.0
315057,2020,2,0,0,2,100.0
315060,2012,1,0,0,1,100.0
315060,2013,0,1,3,4,25.0
315060,2014,0,1,0,1,100.0
315060,2015,2,0,0,2,100.0
315060,2016,0,0,1,1,0.0
315060,2017,1,0,0,1,100.0
315060,2018,1,0,0,1,100.0
315060,2019,2,0,0,2,100.0
315070,2013,3,0,0,3,100.0
315070,2014,2,0,0,2,100.0
315070,2015,1,0,0,1,100.0
315070,2016,2,0,0,2,100.0
315070,2017,1,0,0,1,100.0
315070,2018,2,0,0,2,100.0
315070,2020,0,0,1,1,0.0
315080,2012,2,0,0,2,100.0
315080,2013,5,0,0,5,100.0
315080,2014,4,1,2,7,71.42857142857143
315080,2015,5,0,0,5,100.0
315080,2016,6,0,0,6,100.0
315080,2017,4,0,0,4,100.0
315080,2018,4,0,0,4,100.0
315080,2019,3,0,0,3,100.0
315080,2020,5,0,0,5,100.0
315090,2012,1,0,0,1,100.0
315090,2013,1,0,0,1,100.0
315090,2014,2,0,0,2,100.0
315090,2015,3,0,0,3,100.0
315090,2017,3,0,0,3,100.0
315090,2019,2,0,0,2,100.0
315090,2020,3,0,0,3,100.0
315100,2012,2,0,0,2,100.0
315100,2013,1,0,0,1,100.0
315100,2014,5,0,0,5,100.0
315100,2015,1,0,0,1,100.0
315100,2017,3,0,0,3,100.0
315100,2018,2,0,0,2,100.0
315100,2019,3,0,0,3,100.0
315100,2020,2,0,1,3,66.66666666666666
315110,2012,3,0,0,3,100.0
315110,2013,1,0,0,1,100.0
315110,2014,1,0,1,2,50.0
315110,2015,3,0,0,3,100.0
315110,2016,7,0,0,7,100.0
315110,2017,6,0,0,6,100.0
315110,2018,5,0,0,5,100.0
315110,2019,1,0,0,1,100.0
315110,2020,4,0,0,4,100.0
315120,2012,20,0,0,20,100.0
315120,2013,19,0,0,19,100.0
315120,2014,19,0,0,19,100.0
315120,2015,24,1,0,25,100.0
315120,2016,19,0,0,19,100.0
315120,2017,20,0,0,20,100.0
315120,2018,13,1,0,14,100.0
315120,2019,14,0,1,15,93.33333333333333
315120,2020,22,0,0,22,100.0
315130,2012,4,0,0,4,100.0
315130,2013,4,0,0,4,100.0
315130,2014,2,0,0,2,100.0
315130,2015,2,0,0,2,100.0
315130,2016,2,0,0,2,100.0
315130,2017,3,0,0,3,100.0
315130,2018,5,0,0,5,100.0
315130,2019,7,0,0,7,100.0
315130,2020,5,0,0,5,100.0
315140,2012,17,0,0,17,100.0
315140,2013,9,0,0,9,100.0
315140,2014,2,0,0,2,100.0
315140,2015,5,0,0,5,100.0
315140,2016,8,0,0,8,100.0
315140,2017,8,0,0,8,100.0
315140,2018,11,0,0,11,100.0
315140,2019,10,0,0,10,100.0
315140,2020,14,0,0,14,100.0
315150,2012,10,0,0,10,100.0
315150,2013,7,0,0,7,100.0
315150,2014,14,0,0,14,100.0
315150,2015,10,0,0,10,100.0
315150,2016,9,0,0,9,100.0
315150,2017,6,0,0,6,100.0
315150,2018,13,0,0,13,100.0
315150,2019,20,0,0,20,100.0
315150,2020,12,0,0,12,100.0
315160,2012,5,0,0,5,100.0
315160,2013,6,0,0,6,100.0
315160,2014,5,0,0,5,100.0
315160,2015,4,0,0,4,100.0
315160,2016,4,0,0,4,100.0
315160,2017,5,0,0,5,100.0
315160,2018,1,0,0,1,100.0
315160,2019,3,0,0,3,100.0
315160,2020,6,0,0,6,100.0
315170,2012,3,0,0,3,100.0
315170,2013,3,0,0,3,100.0
315170,2014,5,0,0,5,100.0
315170,2015,1,0,0,1,100.0
315170,2016,1,0,0,1,100.0
315170,2017,1,0,0,1,100.0
315170,2018,5,0,0,5,100.0
315170,2019,3,0,0,3,100.0
315170,2020,4,0,0,4,100.0
315180,2012,44,0,0,44,100.0
315180,2013,53,0,1,54,98.14814814814815
315180,2014,58,0,0,58,100.0
315180,2015,49,0,0,49,100.0
315180,2016,36,0,0,36,100.0
315180,2017,56,1,1,58,98.27586206896551
315180,2018,41,1,0,42,100.0
315180,2019,38,0,1,39,97.43589743589743
315180,2020,3,5,38,46,17.391304347826086
315190,2012,4,0,0,4,100.0
315190,2013,1,0,0,1,100.0
315190,2014,2,0,0,2,100.0
315190,2015,2,0,0,2,100.0
315190,2016,4,0,0,4,100.0
315190,2018,1,0,0,1,100.0
315190,2019,1,0,0,1,100.0
315190,2020,1,0,0,1,100.0
315200,2012,11,0,0,11,100.0
315200,2013,7,0,1,8,87.5
315200,2014,13,1,0,14,100.0
315200,2015,13,0,0,13,100.0
315200,2016,19,0,0,19,100.0
315200,2017,9,0,0,9,100.0
315200,2018,11,0,0,11,100.0
315200,2019,11,0,1,12,91.66666666666666
315200,2020,17,0,0,17,100.0
315210,2012,25,0,2,27,92.5925925925926
315210,2013,16,0,1,17,94.11764705882352
315210,2014,28,0,0,28,100.0
315210,2015,21,0,0,21,100.0
315210,2016,21,0,0,21,100.0
315210,2017,26,0,0,26,100.0
315210,2018,12,0,0,12,100.0
315210,2019,16,0,0,16,100.0
315210,2020,18,0,1,19,94.73684210526315
315213,2012,0,0,1,1,0.0
315213,2013,1,0,0,1,100.0
315213,2014,1,0,0,1,100.0
315213,2015,2,0,1,3,66.66666666666666
315213,2019,1,0,0,1,100.0
315213,2020,2,0,0,2,100.0
315217,2012,5,0,0,5,100.0
315217,2013,7,0,0,7,100.0
315217,2014,3,0,0,3,100.0
315217,2015,6,0,0,6,100.0
315217,2016,8,0,0,8,100.0
315217,2017,5,0,0,5,100.0
315217,2018,8,0,0,8,100.0
315217,2019,3,0,0,3,100.0
315217,2020,7,0,0,7,100.0
315220,2012,19,0,0,19,100.0
315220,2013,13,0,0,13,100.0
315220,2014,18,0,1,19,94.73684210526315
315220,2015,18,0,0,18,100.0
315220,2016,14,0,0,14,100.0
315220,2017,12,0,0,12,100.0
315220,2018,14,0,0,14,100.0
315220,2019,17,0,0,17,100.0
315220,2020,6,0,0,6,100.0
315230,2012,3,0,0,3,100.0
315230,2013,3,0,0,3,100.0
315230,2014,4,0,0,4,100.0
315230,2015,3,0,0,3,100.0
315230,2016,3,0,0,3,100.0
315230,2017,3,0,0,3,100.0
315230,2018,1,0,0,1,100.0
315230,2019,2,0,1,3,66.66666666666666
315230,2020,3,0,0,3,100.0
315240,2012,4,0,1,5,80.0
315240,2013,3,0,0,3,100.0
315240,2014,8,0,0,8,100.0
315240,2015,6,0,0,6,100.0
315240,2016,11,0,0,11,100.0
315240,2017,7,0,0,7,100.0
315240,2018,6,0,0,6,100.0
315240,2019,10,0,0,10,100.0
315240,2020,7,0,0,7,100.0
315250,2012,46,0,0,46,100.0
315250,2013,32,0,0,32,100.0
315250,2014,42,0,0,42,100.0
315250,2015,34,0,0,34,100.0
315250,2016,51,0,0,51,100.0
315250,2017,34,0,0,34,100.0
315250,2018,43,0,0,43,100.0
315250,2019,32,0,0,32,100.0
315250,2020,43,0,0,43,100.0
315260,2012,3,0,0,3,100.0
315260,2013,6,0,0,6,100.0
315260,2014,2,0,0,2,100.0
315260,2015,3,0,0,3,100.0
315260,2016,3,0,0,3,100.0
315260,2017,4,0,0,4,100.0
315260,2018,1,0,0,1,100.0
315260,2019,2,0,0,2,100.0
315260,2020,2,0,0,2,100.0
315270,2012,3,0,0,3,100.0
315270,2013,1,0,0,1,100.0
315270,2014,1,0,0,1,100.0
315270,2015,1,0,0,1,100.0
315270,2016,6,0,0,6,100.0
315270,2017,2,0,0,2,100.0
315270,2018,2,0,0,2,100.0
315270,2019,3,0,0,3,100.0
315270,2020,3,0,0,3,100.0
315280,2012,7,0,0,7,100.0
315280,2013,6,0,0,6,100.0
315280,2014,8,0,0,8,100.0
315280,2015,15,0,0,15,100.0
315280,2016,10,0,0,10,100.0
315280,2017,11,0,0,11,100.0
315280,2018,13,0,0,13,100.0
315280,2019,7,0,0,7,100.0
315280,2020,14,0,0,14,100.0
315290,2012,4,0,0,4,100.0
315290,2013,2,0,0,2,100.0
315290,2014,3,0,0,3,100.0
315290,2015,4,0,0,4,100.0
315290,2016,0,0,2,2,0.0
315290,2017,4,0,0,4,100.0
315290,2018,5,0,0,5,100.0
315290,2019,2,0,0,2,100.0
315290,2020,4,0,0,4,100.0
315300,2012,1,0,0,1,100.0
315300,2016,0,0,1,1,0.0
315300,2017,2,0,0,2,100.0
315300,2018,1,0,0,1,100.0
315300,2019,1,0,0,1,100.0
315300,2020,2,0,0,2,100.0
315310,2012,1,0,0,1,100.0
315310,2013,5,0,0,5,100.0
315310,2014,1,0,0,1,100.0
315310,2016,2,0,0,2,100.0
315310,2017,4,0,0,4,100.0
315310,2019,1,0,0,1,100.0
315310,2020,4,0,0,4,100.0
315320,2013,4,0,0,4,100.0
315320,2015,2,0,0,2,100.0
315320,2017,1,0,0,1,100.0
315320,2019,1,0,0,1,100.0
315320,2020,1,0,0,1,100.0
315330,2013,2,0,0,2,100.0
315330,2014,1,0,0,1,100.0
315330,2015,3,0,0,3,100.0
315330,2016,0,0,1,1,0.0
315330,2017,1,0,0,1,100.0
315330,2018,2,0,0,2,100.0
315330,2019,2,0,0,2,100.0
315330,2020,2,0,0,2,100.0
315340,2012,5,0,0,5,100.0
315340,2013,1,0,0,1,100.0
315340,2014,10,0,0,10,100.0
315340,2015,4,0,0,4,100.0
315340,2016,10,0,0,10,100.0
315340,2017,6,0,1,7,85.71428571428571
315340,2018,7,1,0,8,100.0
315340,2019,6,0,0,6,100.0
315340,2020,5,2,0,7,100.0
315350,2012,1,0,0,1,100.0
315350,2013,2,0,0,2,100.0
315350,2014,2,0,0,2,100.0
315350,2015,4,0,0,4,100.0
315350,2016,4,0,0,4,100.0
315350,2017,2,0,0,2,100.0
315350,2018,1,0,0,1,100.0
315350,2019,1,0,0,1,100.0
315350,2020,0,0,2,2,0.0
315360,2012,3,0,0,3,100.0
315360,2013,6,0,0,6,100.0
315360,2014,6,0,0,6,100.0
315360,2015,2,0,0,2,100.0
315360,2016,5,0,0,5,100.0
315360,2017,3,0,0,3,100.0
315360,2018,2,0,0,2,100.0
315360,2019,8,0,0,8,100.0
315360,2020,2,0,0,2,100.0
315370,2013,3,0,0,3,100.0
315370,2015,0,1,1,2,50.0
315370,2017,2,0,0,2,100.0
315370,2019,0,0,1,1,0.0
315370,2020,0,0,1,1,0.0
315380,2019,0,0,1,1,0.0
315390,2012,0,0,1,1,0.0
315390,2013,1,0,0,1,100.0
315390,2014,4,0,2,6,66.66666666666666
315390,2015,4,0,3,7,57.14285714285714
315390,2016,0,0,5,5,0.0
315390,2017,0,0,3,3,0.0
315390,2018,0,0,3,3,0.0
315390,2019,0,0,6,6,0.0
315390,2020,0,0,1,1,0.0
315400,2012,6,0,0,6,100.0
315400,2013,4,0,0,4,100.0
315400,2014,6,0,0,6,100.0
315400,2015,6,0,0,6,100.0
315400,2016,10,0,0,10,100.0
315400,2017,5,0,0,5,100.0
315400,2018,2,0,0,2,100.0
315400,2019,4,0,0,4,100.0
315400,2020,10,0,0,10,100.0
315410,2012,2,0,0,2,100.0
315410,2013,1,0,0,1,100.0
315410,2014,2,0,0,2,100.0
315410,2015,3,0,0,3,100.0
315410,2016,0,0,1,1,0.0
315410,2017,0,0,1,1,0.0
315410,2018,4,0,0,4,100.0
315410,2019,2,0,1,3,66.66666666666666
315410,2020,2,0,0,2,100.0
315415,2012,2,0,0,2,100.0
315415,2013,1,0,0,1,100.0
315415,2014,2,0,0,2,100.0
315415,2015,2,0,0,2,100.0
315415,2016,5,0,0,5,100.0
315415,2018,2,0,0,2,100.0
315415,2019,2,0,2,4,50.0
315415,2020,2,0,1,3,66.66666666666666
315420,2012,2,0,0,2,100.0
315420,2013,6,0,0,6,100.0
315420,2014,3,0,1,4,75.0
315420,2015,3,0,0,3,100.0
315420,2016,4,0,0,4,100.0
315420,2017,5,0,0,5,100.0
315420,2018,5,0,0,5,100.0
315420,2019,5,0,0,5,100.0
315420,2020,3,0,0,3,100.0
315430,2012,3,1,0,4,100.0
315430,2013,8,0,0,8,100.0
315430,2014,8,0,0,8,100.0
315430,2015,2,0,0,2,100.0
315430,2016,5,0,0,5,100.0
315430,2017,8,0,0,8,100.0
315430,2018,4,0,0,4,100.0
315430,2019,1,1,1,3,66.66666666666666
315430,2020,8,0,0,8,100.0
315440,2012,1,0,1,2,50.0
315440,2013,0,1,0,1,100.0
315440,2014,0,1,0,1,100.0
315440,2015,0,3,0,3,100.0
315440,2017,1,0,0,1,100.0
315440,2018,2,0,0,2,100.0
315440,2019,1,0,0,1,100.0
315440,2020,2,0,0,2,100.0
315445,2012,1,0,0,1,100.0
315445,2013,2,0,0,2,100.0
315445,2014,6,0,0,6,100.0
315445,2015,5,0,0,5,100.0
315445,2016,4,0,0,4,100.0
315445,2017,3,0,0,3,100.0
315445,2018,1,0,0,1,100.0
315445,2019,1,0,0,1,100.0
315445,2020,3,0,0,3,100.0
315450,2012,3,0,0,3,100.0
315450,2013,3,0,0,3,100.0
315450,2014,1,0,0,1,100.0
315450,2015,2,0,0,2,100.0
315450,2016,3,0,0,3,100.0
315450,2017,5,0,0,5,100.0
315450,2018,2,0,0,2,100.0
315450,2019,2,0,0,2,100.0
315450,2020,3,0,0,3,100.0
315460,2012,95,3,4,102,96.07843137254902
315460,2013,114,2,1,117,99.14529914529915
315460,2014,78,1,4,83,95.18072289156626
315460,2015,91,8,8,107,92.5233644859813
315460,2016,115,3,6,124,95.16129032258065
315460,2017,106,4,8,118,93.22033898305084
315460,2018,66,2,9,77,88.31168831168831
315460,2019,72,2,16,90,82.22222222222221
315460,2020,59,19,23,101,77.22772277227723
315470,2014,1,0,0,1,100.0
315470,2016,0,0,1,1,0.0
315470,2017,0,0,3,3,0.0
315470,2018,0,0,1,1,0.0
315470,2019,1,0,0,1,100.0
315470,2020,0,0,2,2,0.0
315480,2012,6,0,0,6,100.0
315480,2013,5,0,0,5,100.0
315480,2014,6,0,0,6,100.0
315480,2015,2,0,0,2,100.0
315480,2016,2,0,0,2,100.0
315480,2017,1,0,0,1,100.0
315480,2018,4,0,0,4,100.0
315480,2019,4,0,0,4,100.0
315480,2020,6,0,0,6,100.0
315490,2012,6,0,0,6,100.0
315490,2013,2,0,0,2,100.0
315490,2014,3,0,0,3,100.0
315490,2015,11,0,0,11,100.0
315490,2016,7,0,0,7,100.0
315490,2017,9,0,0,9,100.0
315490,2018,2,0,0,2,100.0
315490,2019,7,0,0,7,100.0
315490,2020,5,0,0,5,100.0
315500,2012,1,0,0,1,100.0
315500,2013,1,0,0,1,100.0
315500,2015,1,0,0,1,100.0
315510,2012,1,0,0,1,100.0
315510,2013,2,0,0,2,100.0
315510,2015,1,0,1,2,50.0
315510,2016,2,0,1,3,66.66666666666666
315510,2017,1,0,0,1,100.0
315510,2020,1,0,1,2,50.0
315520,2012,2,2,2,6,66.66666666666666
315520,2013,2,0,0,2,100.0
315520,2014,0,0,1,1,0.0
315520,2015,0,0,1,1,0.0
315520,2017,4,0,0,4,100.0
315520,2018,2,0,0,2,100.0
315520,2019,0,0,1,1,0.0
315530,2012,2,0,0,2,100.0
315530,2013,1,0,0,1,100.0
315530,2014,2,0,0,2,100.0
315530,2015,1,0,0,1,100.0
315530,2016,0,0,1,1,0.0
315530,2017,0,0,1,1,0.0
315530,2018,0,0,1,1,0.0
315530,2019,3,0,0,3,100.0
315530,2020,3,0,0,3,100.0
315540,2012,3,0,0,3,100.0
315540,2013,13,0,0,13,100.0
315540,2014,2,0,0,2,100.0
315540,2015,0,0,4,4,0.0
315540,2016,0,0,2,2,0.0
315540,2017,1,0,2,3,33.33333333333333
315540,2018,0,0,3,3,0.0
315540,2019,0,0,1,1,0.0
315540,2020,0,0,4,4,0.0
315550,2012,1,0,0,1,100.0
315550,2013,5,0,0,5,100.0
315550,2014,5,0,0,5,100.0
315550,2015,3,0,0,3,100.0
315550,2016,3,0,1,4,75.0
315550,2017,4,0,0,4,100.0
315550,2018,7,0,0,7,100.0
315550,2019,9,0,0,9,100.0
315550,2020,5,0,0,5,100.0
315560,2012,7,1,0,8,100.0
315560,2013,10,0,0,10,100.0
315560,2014,10,0,0,10,100.0
315560,2015,4,0,0,4,100.0
315560,2016,9,0,0,9,100.0
315560,2017,11,0,0,11,100.0
315560,2018,11,0,0,11,100.0
315560,2019,6,0,0,6,100.0
315560,2020,12,0,0,12,100.0
315570,2013,8,0,0,8,100.0
315570,2014,5,0,0,5,100.0
315570,2015,5,0,0,5,100.0
315570,2016,3,0,0,3,100.0
315570,2017,1,0,0,1,100.0
315570,2018,3,0,0,3,100.0
315570,2019,3,0,3,6,50.0
315570,2020,3,0,1,4,75.0
315580,2012,8,0,0,8,100.0
315580,2013,4,0,0,4,100.0
315580,2014,8,0,0,8,100.0
315580,2015,3,0,0,3,100.0
315580,2016,6,0,0,6,100.0
315580,2017,11,0,0,11,100.0
315580,2018,2,0,0,2,100.0
315580,2019,6,0,0,6,100.0
315580,2020,5,0,0,5,100.0
315590,2012,3,0,0,3,100.0
315590,2016,2,0,0,2,100.0
315590,2017,2,0,0,2,100.0
315590,2018,1,0,0,1,100.0
315590,2019,5,0,0,5,100.0
315590,2020,0,0,1,1,0.0
315600,2012,4,0,0,4,100.0
315600,2013,6,0,0,6,100.0
315600,2014,6,0,0,6,100.0
315600,2015,3,0,0,3,100.0
315600,2016,2,0,0,2,100.0
315600,2017,3,0,0,3,100.0
315600,2018,2,0,0,2,100.0
315600,2019,2,0,0,2,100.0
315600,2020,2,0,2,4,50.0
315610,2012,1,0,0,1,100.0
315610,2013,1,0,1,2,50.0
315610,2014,2,0,0,2,100.0
315610,2015,2,0,0,2,100.0
315610,2016,4,0,0,4,100.0
315610,2017,2,0,0,2,100.0
315610,2018,0,1,0,1,100.0
315610,2020,2,0,0,2,100.0
315620,2015,0,0,1,1,0.0
315620,2016,0,0,2,2,0.0
315620,2018,0,0,1,1,0.0
315620,2019,0,0,1,1,0.0
315620,2020,1,0,0,1,100.0
315630,2012,5,0,0,5,100.0
315630,2013,3,0,0,3,100.0
315630,2014,4,0,0,4,100.0
315630,2015,4,0,0,4,100.0
315630,2016,11,0,0,11,100.0
315630,2017,3,0,0,3,100.0
315630,2018,3,0,0,3,100.0
315630,2019,2,0,0,2,100.0
315630,2020,4,0,0,4,100.0
315640,2013,2,0,0,2,100.0
315640,2014,1,0,0,1,100.0
315640,2015,1,0,0,1,100.0
315640,2016,1,0,0,1,100.0
315640,2017,0,0,1,1,0.0
315640,2020,1,0,1,2,50.0
315645,2012,2,0,0,2,100.0
315645,2013,1,0,0,1,100.0
315645,2015,6,0,0,6,100.0
315645,2016,2,0,2,4,50.0
315645,2017,0,0,2,2,0.0
315645,2018,0,3,0,3,100.0
315645,2019,0,0,1,1,0.0
315645,2020,0,0,2,2,0.0
315650,2012,3,0,0,3,100.0
315650,2013,5,0,0,5,100.0
315650,2014,3,0,0,3,100.0
315650,2016,3,0,0,3,100.0
315650,2017,2,0,0,2,100.0
315650,2018,3,0,0,3,100.0
315650,2019,3,0,0,3,100.0
315650,2020,1,0,0,1,100.0
315660,2012,5,0,0,5,100.0
315660,2013,2,0,0,2,100.0
315660,2014,3,0,0,3,100.0
315660,2015,4,0,0,4,100.0
315660,2016,4,0,0,4,100.0
315660,2017,1,0,0,1,100.0
315660,2018,3,0,0,3,100.0
315660,2019,3,0,1,4,75.0
315660,2020,2,0,0,2,100.0
315670,2012,40,4,4,48,91.66666666666666
315670,2013,44,0,0,44,100.0
315670,2014,31,0,0,31,100.0
315670,2015,43,0,4,47,91.48936170212765
315670,2016,36,0,2,38,94.73684210526315
315670,2017,40,0,0,40,100.0
315670,2018,37,0,3,40,92.5
315670,2019,38,0,4,42,90.47619047619048
