CODMUNRES,ano_nasc,Qtd_2Parto,Qtd_Total,Ratio
316695,2016,21.0,43,0.4883720930232558
316695,2017,19.0,43,0.4418604651162791
316695,2018,14.0,40,0.35
316695,2019,24.0,49,0.4897959183673469
316700,2012,15.0,19,0.7894736842105263
316700,2013,15.0,19,0.7894736842105263
316700,2014,13.0,16,0.8125
316700,2015,7.0,12,0.5833333333333334
316700,2016,13.0,27,0.48148148148148145
316700,2017,21.0,28,0.75
316700,2018,14.0,17,0.8235294117647058
316700,2019,18.0,20,0.9
316710,2012,70.0,228,0.30701754385964913
316710,2013,75.0,245,0.30612244897959184
316710,2014,105.0,266,0.39473684210526316
316710,2015,100.0,270,0.37037037037037035
316710,2016,109.0,280,0.3892857142857143
316710,2017,107.0,264,0.4053030303030303
316710,2018,114.0,266,0.42857142857142855
316710,2019,104.0,261,0.39846743295019155
316720,2012,1356.0,2906,0.4666207845836201
316720,2013,1401.0,2934,0.4775051124744376
316720,2014,1428.0,2990,0.47759197324414715
316720,2015,1513.0,2985,0.5068676716917923
316720,2016,1269.0,2599,0.48826471719892267
316720,2017,1363.0,2719,0.5012872379551305
316720,2018,1520.0,2821,0.5388160226869905
316720,2019,1344.0,2677,0.5020545386626821
316730,2012,13.0,19,0.6842105263157895
316730,2013,21.0,26,0.8076923076923077
316730,2014,17.0,23,0.7391304347826086
316730,2015,14.0,23,0.6086956521739131
316730,2016,14.0,23,0.6086956521739131
316730,2017,16.0,28,0.5714285714285714
316730,2018,8.0,20,0.4
316730,2019,12.0,20,0.6
316740,2012,31.0,51,0.6078431372549019
316740,2013,35.0,59,0.5932203389830508
316740,2014,36.0,67,0.5373134328358209
316740,2015,31.0,59,0.5254237288135594
316740,2016,48.0,78,0.6153846153846154
316740,2017,33.0,52,0.6346153846153846
316740,2018,45.0,70,0.6428571428571429
316740,2019,43.0,64,0.671875
316750,2012,22.0,33,0.6666666666666666
316750,2013,14.0,23,0.6086956521739131
316750,2014,25.0,40,0.625
316750,2015,20.0,35,0.5714285714285714
316750,2016,14.0,22,0.6363636363636364
316750,2017,15.0,33,0.45454545454545453
316750,2018,10.0,21,0.47619047619047616
316750,2019,15.0,30,0.5
316760,2012,176.0,269,0.654275092936803
316760,2013,174.0,268,0.6492537313432836
316760,2014,153.0,265,0.5773584905660377
316760,2015,149.0,281,0.5302491103202847
316760,2016,196.0,297,0.6599326599326599
316760,2017,194.0,308,0.6298701298701299
316760,2018,218.0,336,0.6488095238095238
316760,2019,228.0,364,0.6263736263736264
316770,2012,32.0,60,0.5333333333333333
316770,2013,28.0,56,0.5
316770,2014,27.0,57,0.47368421052631576
316770,2015,25.0,61,0.4098360655737705
316770,2016,26.0,55,0.4727272727272727
316770,2017,26.0,59,0.4406779661016949
316770,2018,32.0,56,0.5714285714285714
316770,2019,30.0,55,0.5454545454545454
316780,2012,37.0,61,0.6065573770491803
316780,2013,47.0,69,0.6811594202898551
316780,2014,43.0,65,0.6615384615384615
316780,2015,42.0,67,0.6268656716417911
316780,2016,47.0,72,0.6527777777777778
316780,2017,37.0,62,0.5967741935483871
316780,2018,43.0,58,0.7413793103448276
316780,2019,21.0,55,0.38181818181818183
316790,2012,19.0,31,0.6129032258064516
316790,2013,19.0,25,0.76
316790,2014,34.0,51,0.6666666666666666
316790,2015,23.0,35,0.6571428571428571
316790,2016,27.0,39,0.6923076923076923
316790,2017,23.0,35,0.6571428571428571
316790,2018,30.0,51,0.5882352941176471
316790,2019,30.0,43,0.6976744186046512
316800,2012,208.0,468,0.4444444444444444
316800,2013,208.0,418,0.49760765550239233
316800,2014,245.0,490,0.5
316800,2015,232.0,447,0.5190156599552572
316800,2016,230.0,443,0.5191873589164786
316800,2017,250.0,478,0.5230125523012552
316800,2018,236.0,432,0.5462962962962963
316800,2019,266.0,448,0.59375
316805,2012,36.0,40,0.9
316805,2013,33.0,36,0.9166666666666666
316805,2014,36.0,37,0.972972972972973
316805,2015,48.0,51,0.9411764705882353
316805,2016,44.0,47,0.9361702127659575
316805,2017,33.0,36,0.9166666666666666
316805,2018,36.0,40,0.9
316805,2019,35.0,37,0.9459459459459459
316810,2012,51.0,56,0.9107142857142857
316810,2013,33.0,38,0.868421052631579
316810,2014,25.0,33,0.7575757575757576
316810,2015,35.0,45,0.7777777777777778
316810,2016,41.0,52,0.7884615384615384
316810,2017,35.0,46,0.7608695652173914
316810,2018,52.0,62,0.8387096774193549
316810,2019,46.0,62,0.7419354838709677
316820,2012,8.0,15,0.5333333333333333
316820,2013,5.0,12,0.4166666666666667
316820,2014,6.0,8,0.75
316820,2015,10.0,12,0.8333333333333334
316820,2016,5.0,8,0.625
316820,2017,10.0,13,0.7692307692307693
316820,2018,8.0,10,0.8
316820,2019,9.0,15,0.6
316830,2012,20.0,38,0.5263157894736842
316830,2013,15.0,34,0.4411764705882353
316830,2014,11.0,42,0.2619047619047619
316830,2015,13.0,34,0.38235294117647056
316830,2016,7.0,36,0.19444444444444445
316830,2017,16.0,38,0.42105263157894735
316830,2018,12.0,38,0.3157894736842105
316830,2019,17.0,48,0.3541666666666667
316840,2012,82.0,138,0.5942028985507246
316840,2013,93.0,149,0.6241610738255033
316840,2014,111.0,184,0.6032608695652174
316840,2015,79.0,159,0.4968553459119497
316840,2016,68.0,138,0.4927536231884058
316840,2017,73.0,139,0.5251798561151079
316840,2018,79.0,148,0.5337837837837838
316840,2019,70.0,116,0.603448275862069
316850,2012,101.0,128,0.7890625
316850,2013,80.0,123,0.6504065040650406
316850,2014,86.0,116,0.7413793103448276
316850,2015,91.0,126,0.7222222222222222
316850,2016,72.0,101,0.7128712871287128
316850,2017,82.0,120,0.6833333333333333
316850,2018,87.0,113,0.7699115044247787
316850,2019,88.0,115,0.7652173913043478
316860,2012,734.0,1796,0.4086859688195991
316860,2013,815.0,1824,0.4468201754385965
316860,2014,900.0,1946,0.4624871531346352
316860,2015,888.0,1923,0.46177847113884557
316860,2016,883.0,1824,0.48410087719298245
316860,2017,985.0,1964,0.5015274949083504
316860,2018,1015.0,2007,0.5057299451918286
316860,2019,1022.0,1879,0.543906333155934
316870,2012,672.0,1098,0.6120218579234973
316870,2013,686.0,1083,0.6334256694367497
316870,2014,770.0,1096,0.7025547445255474
316870,2015,745.0,1106,0.6735985533453888
316870,2016,615.0,980,0.6275510204081632
316870,2017,625.0,980,0.6377551020408163
316870,2018,666.0,1031,0.6459747817652765
316870,2019,612.0,961,0.6368366285119667
316880,2012,52.0,72,0.7222222222222222
316880,2013,56.0,77,0.7272727272727273
316880,2014,63.0,90,0.7
316880,2015,56.0,84,0.6666666666666666
316880,2016,77.0,104,0.7403846153846154
316880,2017,60.0,82,0.7317073170731707
316880,2018,50.0,74,0.6756756756756757
316880,2019,63.0,87,0.7241379310344828
316890,2012,31.0,48,0.6458333333333334
316890,2013,38.0,47,0.8085106382978723
316890,2014,45.0,64,0.703125
316890,2015,55.0,71,0.7746478873239436
316890,2016,39.0,62,0.6290322580645161
316890,2017,61.0,78,0.782051282051282
316890,2018,60.0,77,0.7792207792207793
316890,2019,62.0,87,0.7126436781609196
316900,2012,155.0,193,0.8031088082901554
316900,2013,180.0,202,0.8910891089108911
316900,2014,175.0,198,0.8838383838383839
316900,2015,154.0,196,0.7857142857142857
316900,2016,147.0,182,0.8076923076923077
316900,2017,184.0,214,0.8598130841121495
316900,2018,152.0,189,0.8042328042328042
316900,2019,147.0,187,0.786096256684492
316905,2012,25.0,33,0.7575757575757576
316905,2013,16.0,21,0.7619047619047619
316905,2014,29.0,39,0.7435897435897436
316905,2015,23.0,28,0.8214285714285714
316905,2016,23.0,29,0.7931034482758621
316905,2017,26.0,34,0.7647058823529411
316905,2018,29.0,42,0.6904761904761905
316905,2019,21.0,38,0.5526315789473685
316910,2012,63.0,93,0.6774193548387096
316910,2013,49.0,65,0.7538461538461538
316910,2014,52.0,72,0.7222222222222222
316910,2015,37.0,48,0.7708333333333334
316910,2016,53.0,70,0.7571428571428571
316910,2017,49.0,64,0.765625
316910,2018,46.0,55,0.8363636363636363
316910,2019,76.0,92,0.8260869565217391
316920,2012,84.0,104,0.8076923076923077
316920,2013,70.0,89,0.7865168539325843
316920,2014,101.0,114,0.8859649122807017
316920,2015,86.0,100,0.86
316920,2016,85.0,96,0.8854166666666666
316920,2017,72.0,88,0.8181818181818182
316920,2018,81.0,99,0.8181818181818182
316920,2019,59.0,84,0.7023809523809523
316930,2012,636.0,1031,0.6168768186226964
316930,2013,607.0,1004,0.6045816733067729
316930,2014,674.0,1077,0.6258124419684308
316930,2015,651.0,1068,0.6095505617977528
316930,2016,642.0,1026,0.6257309941520468
316930,2017,648.0,1077,0.6016713091922006
316930,2018,673.0,1085,0.6202764976958526
316930,2019,584.0,1010,0.5782178217821782
316935,2012,177.0,391,0.45268542199488493
316935,2013,204.0,374,0.5454545454545454
316935,2014,194.0,381,0.5091863517060368
316935,2015,191.0,399,0.47869674185463656
316935,2016,195.0,366,0.5327868852459017
316935,2017,183.0,340,0.538235294117647
316935,2018,210.0,379,0.554089709762533
316935,2019,249.0,379,0.6569920844327177
316940,2012,500.0,775,0.6451612903225806
316940,2013,527.0,745,0.7073825503355705
316940,2014,516.0,712,0.7247191011235955
316940,2015,552.0,752,0.7340425531914894
316940,2016,513.0,657,0.7808219178082192
316940,2017,522.0,709,0.7362482369534555
316940,2018,507.0,733,0.6916780354706685
316940,2019,467.0,692,0.6748554913294798
316950,2012,62.0,91,0.6813186813186813
316950,2013,40.0,69,0.5797101449275363
316950,2014,31.0,66,0.4696969696969697
316950,2015,43.0,89,0.48314606741573035
316950,2016,36.0,75,0.48
316950,2017,43.0,81,0.5308641975308642
316950,2018,25.0,72,0.3472222222222222
316950,2019,32.0,76,0.42105263157894735
316960,2012,139.0,178,0.7808988764044944
316960,2013,203.0,250,0.812
316960,2014,210.0,243,0.8641975308641975
316960,2015,216.0,255,0.8470588235294118
316960,2016,157.0,221,0.7104072398190046
316960,2017,154.0,276,0.5579710144927537
316960,2018,143.0,216,0.6620370370370371
316960,2019,173.0,251,0.6892430278884463
316970,2012,93.0,256,0.36328125
316970,2013,103.0,246,0.4186991869918699
316970,2014,83.0,233,0.3562231759656652
316970,2015,86.0,212,0.4056603773584906
316970,2016,93.0,225,0.41333333333333333
316970,2017,92.0,241,0.3817427385892116
316970,2018,78.0,178,0.43820224719101125
316970,2019,108.0,250,0.432
316980,2012,29.0,48,0.6041666666666666
316980,2013,30.0,51,0.5882352941176471
316980,2014,41.0,71,0.5774647887323944
316980,2015,33.0,64,0.515625
316980,2016,32.0,53,0.6037735849056604
316980,2017,35.0,50,0.7
316980,2018,45.0,75,0.6
316980,2019,38.0,64,0.59375
316990,2012,1232.0,1378,0.8940493468795355
316990,2013,1174.0,1329,0.8833709556057185
316990,2014,1170.0,1315,0.8897338403041825
316990,2015,1183.0,1405,0.8419928825622776
316990,2016,959.0,1159,0.8274374460742019
316990,2017,1073.0,1262,0.8502377179080824
316990,2018,1062.0,1275,0.8329411764705882
316990,2019,1054.0,1342,0.7853949329359166
317000,2012,78.0,154,0.5064935064935064
317000,2013,72.0,165,0.43636363636363634
317000,2014,61.0,134,0.4552238805970149
317000,2015,66.0,147,0.4489795918367347
317000,2016,68.0,156,0.4358974358974359
317000,2017,68.0,132,0.5151515151515151
317000,2018,62.0,145,0.42758620689655175
317000,2019,45.0,133,0.3383458646616541
317005,2012,90.0,155,0.5806451612903226
317005,2013,106.0,157,0.6751592356687898
317005,2014,100.0,174,0.5747126436781609
317005,2015,117.0,177,0.6610169491525424
317005,2016,83.0,133,0.6240601503759399
317005,2017,87.0,137,0.635036496350365
317005,2018,92.0,156,0.5897435897435898
317005,2019,111.0,155,0.7161290322580646
317010,2012,2794.0,4031,0.6931282560158769
317010,2013,2873.0,4167,0.689464842812575
317010,2014,2902.0,4287,0.6769302542570562
317010,2015,2848.0,4443,0.6410083277065046
317010,2016,2716.0,4134,0.6569908079342042
317010,2017,2781.0,4255,0.6535840188014101
317010,2018,2684.0,4188,0.6408787010506208
317010,2019,2732.0,4187,0.6524958203964653
317020,2012,7266.0,8824,0.8234360834088849
317020,2013,7121.0,9006,0.7906950921607817
317020,2014,7194.0,9474,0.759341355288157
317020,2015,7062.0,9687,0.7290182719108083
317020,2016,6636.0,9247,0.7176381529144588
317020,2017,6796.0,9639,0.7050523913269011
317020,2018,6676.0,9685,0.6893133711925659
317020,2019,6630.0,9676,0.6852004960727573
317030,2012,9.0,34,0.2647058823529412
317030,2013,14.0,39,0.358974358974359
317030,2014,14.0,43,0.32558139534883723
317030,2015,11.0,41,0.2682926829268293
317030,2016,9.0,28,0.32142857142857145
317030,2017,10.0,45,0.2222222222222222
317030,2018,10.0,36,0.2777777777777778
317030,2019,14.0,40,0.35
317040,2012,682.0,1129,0.604074402125775
317040,2013,686.0,1128,0.6081560283687943
317040,2014,809.0,1216,0.665296052631579
317040,2015,738.0,1134,0.6507936507936508
317040,2016,679.0,1068,0.6357677902621723
317040,2017,845.0,1256,0.6727707006369427
317040,2018,877.0,1212,0.7235973597359736
317040,2019,906.0,1214,0.7462932454695222
317043,2012,37.0,53,0.6981132075471698
317043,2013,50.0,60,0.8333333333333334
317043,2014,44.0,57,0.7719298245614035
317043,2015,40.0,52,0.7692307692307693
317043,2016,31.0,38,0.8157894736842105
317043,2017,38.0,46,0.8260869565217391
317043,2018,32.0,40,0.8
317043,2019,31.0,40,0.775
317047,2012,12.0,38,0.3157894736842105
317047,2013,27.0,40,0.675
317047,2014,17.0,45,0.37777777777777777
317047,2015,20.0,43,0.46511627906976744
317047,2016,11.0,26,0.4230769230769231
317047,2017,22.0,38,0.5789473684210527
317047,2018,21.0,35,0.6
317047,2019,16.0,24,0.6666666666666666
317050,2012,81.0,136,0.5955882352941176
317050,2013,62.0,130,0.47692307692307695
317050,2014,77.0,136,0.5661764705882353
317050,2015,68.0,124,0.5483870967741935
317050,2016,64.0,124,0.5161290322580645
317050,2017,76.0,132,0.5757575757575758
317050,2018,92.0,140,0.6571428571428571
317050,2019,87.0,139,0.6258992805755396
317052,2012,31.0,128,0.2421875
317052,2013,27.0,132,0.20454545454545456
317052,2014,44.0,140,0.3142857142857143
317052,2015,32.0,145,0.2206896551724138
317052,2016,32.0,127,0.25196850393700787
317052,2017,22.0,99,0.2222222222222222
317052,2018,37.0,122,0.30327868852459017
317052,2019,28.0,107,0.2616822429906542
317057,2012,48.0,89,0.5393258426966292
317057,2013,46.0,84,0.5476190476190477
317057,2014,36.0,68,0.5294117647058824
317057,2015,35.0,69,0.5072463768115942
317057,2016,29.0,58,0.5
317057,2017,31.0,61,0.5081967213114754
317057,2018,47.0,79,0.5949367088607594
317057,2019,40.0,69,0.5797101449275363
317060,2012,12.0,21,0.5714285714285714
317060,2013,13.0,27,0.48148148148148145
317060,2014,14.0,19,0.7368421052631579
317060,2015,20.0,23,0.8695652173913043
317060,2016,11.0,13,0.8461538461538461
317060,2017,22.0,30,0.7333333333333333
317060,2018,18.0,22,0.8181818181818182
317060,2019,19.0,22,0.8636363636363636
317065,2012,31.0,54,0.5740740740740741
317065,2013,19.0,44,0.4318181818181818
317065,2014,31.0,69,0.4492753623188406
317065,2015,34.0,58,0.5862068965517241
317065,2016,29.0,54,0.5370370370370371
317065,2017,45.0,85,0.5294117647058824
317065,2018,36.0,70,0.5142857142857142
317065,2019,41.0,71,0.5774647887323944
317070,2012,1362.0,1611,0.845437616387337
317070,2013,1376.0,1589,0.8659534298300818
317070,2014,1485.0,1739,0.8539390454284072
317070,2015,1523.0,1726,0.8823870220162224
317070,2016,1565.0,1735,0.9020172910662824
317070,2017,1602.0,1857,0.8626817447495961
317070,2018,1457.0,1845,0.7897018970189702
317070,2019,1421.0,1799,0.7898832684824902
317075,2012,71.0,103,0.6893203883495146
317075,2013,37.0,82,0.45121951219512196
317075,2014,54.0,87,0.6206896551724138
317075,2015,62.0,105,0.5904761904761905
317075,2016,50.0,104,0.4807692307692308
317075,2017,46.0,84,0.5476190476190477
317075,2018,64.0,107,0.5981308411214953
317075,2019,77.0,121,0.6363636363636364
317080,2012,227.0,446,0.5089686098654709
317080,2013,241.0,439,0.5489749430523918
317080,2014,291.0,493,0.59026369168357
317080,2015,264.0,430,0.6139534883720931
317080,2016,196.0,339,0.5781710914454278
317080,2017,202.0,365,0.5534246575342465
317080,2018,233.0,415,0.5614457831325301
317080,2019,226.0,423,0.5342789598108747
317090,2012,85.0,270,0.3148148148148148
317090,2013,75.0,271,0.2767527675276753
317090,2014,76.0,260,0.2923076923076923
317090,2015,64.0,259,0.2471042471042471
317090,2016,62.0,220,0.2818181818181818
317090,2017,70.0,248,0.28225806451612906
317090,2018,74.0,286,0.25874125874125875
317090,2019,79.0,262,0.3015267175572519
317100,2012,159.0,239,0.6652719665271967
317100,2013,173.0,246,0.7032520325203252
317100,2014,168.0,231,0.7272727272727273
317100,2015,153.0,246,0.6219512195121951
317100,2016,160.0,229,0.6986899563318777
317100,2017,204.0,282,0.723404255319149
317100,2018,154.0,233,0.6609442060085837
317100,2019,176.0,250,0.704
317103,2012,74.0,148,0.5
317103,2013,50.0,148,0.33783783783783783
317103,2014,41.0,142,0.2887323943661972
317103,2015,40.0,130,0.3076923076923077
317103,2016,42.0,139,0.302158273381295
317103,2017,52.0,149,0.348993288590604
317103,2018,49.0,135,0.362962962962963
317103,2019,28.0,116,0.2413793103448276
317107,2012,14.0,64,0.21875
317107,2013,23.0,58,0.39655172413793105
317107,2014,24.0,54,0.4444444444444444
317107,2015,14.0,37,0.3783783783783784
317107,2016,23.0,53,0.4339622641509434
317107,2017,23.0,65,0.35384615384615387
317107,2018,20.0,52,0.38461538461538464
317107,2019,24.0,60,0.4
317110,2012,17.0,34,0.5
317110,2013,16.0,35,0.45714285714285713
317110,2014,22.0,36,0.6111111111111112
317110,2015,20.0,28,0.7142857142857143
317110,2016,15.0,32,0.46875
317110,2017,23.0,48,0.4791666666666667
317110,2018,21.0,41,0.5121951219512195
317110,2019,9.0,18,0.5
317115,2012,38.0,65,0.5846153846153846
317115,2013,35.0,59,0.5932203389830508
317115,2014,39.0,50,0.78
317115,2015,35.0,54,0.6481481481481481
317115,2016,32.0,52,0.6153846153846154
317115,2017,30.0,44,0.6818181818181818
317115,2018,47.0,68,0.6911764705882353
317115,2019,33.0,56,0.5892857142857143
317120,2012,760.0,1680,0.4523809523809524
317120,2013,868.0,1827,0.47509578544061304
317120,2014,920.0,1986,0.46324269889224573
317120,2015,955.0,2058,0.4640427599611273
317120,2016,857.0,1920,0.44635416666666666
317120,2017,859.0,1954,0.43961105424769703
317120,2018,777.0,1859,0.4179666487358795
317120,2019,741.0,1804,0.4107538802660754
317130,2012,714.0,959,0.7445255474452555
317130,2013,729.0,942,0.7738853503184714
317130,2014,681.0,911,0.747530186608123
317130,2015,654.0,930,0.7032258064516129
317130,2016,593.0,854,0.6943793911007026
317130,2017,686.0,988,0.694331983805668
317130,2018,753.0,1023,0.7360703812316716
317130,2019,741.0,1009,0.734390485629336
317140,2012,29.0,47,0.6170212765957447
317140,2013,21.0,33,0.6363636363636364
317140,2014,21.0,37,0.5675675675675675
317140,2015,13.0,22,0.5909090909090909
317140,2016,16.0,31,0.5161290322580645
317140,2017,23.0,32,0.71875
317140,2018,19.0,31,0.6129032258064516
317140,2019,21.0,37,0.5675675675675675
317150,2012,29.0,51,0.5686274509803921
317150,2013,20.0,38,0.5263157894736842
317150,2014,36.0,69,0.5217391304347826
317150,2015,23.0,47,0.48936170212765956
317150,2016,18.0,38,0.47368421052631576
317150,2017,21.0,34,0.6176470588235294
317150,2018,18.0,35,0.5142857142857142
317150,2019,19.0,38,0.5
317160,2012,47.0,131,0.35877862595419846
317160,2013,42.0,111,0.3783783783783784
317160,2014,49.0,122,0.4016393442622951
317160,2015,58.0,150,0.38666666666666666
317160,2016,44.0,98,0.4489795918367347
317160,2017,68.0,133,0.5112781954887218
317160,2018,55.0,124,0.4435483870967742
317160,2019,43.0,125,0.344
317170,2012,65.0,86,0.7558139534883721
317170,2013,70.0,84,0.8333333333333334
317170,2014,63.0,80,0.7875
317170,2015,66.0,92,0.717391304347826
317170,2016,55.0,86,0.6395348837209303
317170,2017,70.0,101,0.693069306930693
317170,2018,71.0,97,0.7319587628865979
317170,2019,66.0,94,0.7021276595744681
317180,2012,32.0,115,0.2782608695652174
317180,2013,39.0,159,0.24528301886792453
317180,2014,44.0,134,0.3283582089552239
317180,2015,58.0,142,0.4084507042253521
317180,2016,47.0,152,0.3092105263157895
317180,2017,55.0,128,0.4296875
317180,2018,59.0,130,0.45384615384615384
317180,2019,62.0,136,0.45588235294117646
317190,2012,30.0,61,0.4918032786885246
317190,2013,31.0,52,0.5961538461538461
317190,2014,41.0,66,0.6212121212121212
317190,2015,33.0,62,0.532258064516129
317190,2016,24.0,47,0.5106382978723404
317190,2017,16.0,40,0.4
317190,2018,32.0,60,0.5333333333333333
317190,2019,23.0,43,0.5348837209302325
317200,2012,441.0,516,0.8546511627906976
317200,2013,423.0,493,0.8580121703853956
317200,2014,419.0,493,0.8498985801217038
317200,2015,448.0,539,0.8311688311688312
317200,2016,403.0,486,0.8292181069958847
317200,2017,446.0,534,0.8352059925093633
317200,2018,450.0,522,0.8620689655172413
317200,2019,444.0,529,0.8393194706994329
317210,2012,35.0,49,0.7142857142857143
317210,2013,42.0,52,0.8076923076923077
317210,2014,42.0,55,0.7636363636363637
317210,2015,39.0,61,0.639344262295082
317210,2016,36.0,50,0.72
317210,2017,45.0,63,0.7142857142857143
317210,2018,39.0,53,0.7358490566037735
317210,2019,44.0,61,0.7213114754098361
317220,2012,13.0,20,0.65
317220,2013,8.0,17,0.47058823529411764
317220,2014,18.0,25,0.72
317220,2015,17.0,25,0.68
317220,2016,15.0,24,0.625
317220,2017,12.0,22,0.5454545454545454
317220,2018,21.0,30,0.7
317220,2019,11.0,19,0.5789473684210527
320000,2012,7.0,10,0.7
320000,2013,3.0,4,0.75
320000,2016,1.0,1,1.0
320000,2018,1.0,1,1.0
320010,2012,258.0,416,0.6201923076923077
320010,2013,270.0,420,0.6428571428571429
320010,2014,234.0,382,0.612565445026178
320010,2015,248.0,406,0.6108374384236454
320010,2016,224.0,353,0.6345609065155807
320010,2017,228.0,364,0.6263736263736264
320010,2018,271.0,465,0.5827956989247312
320010,2019,225.0,378,0.5952380952380952
320013,2012,76.0,118,0.6440677966101694
320013,2013,62.0,90,0.6888888888888889
320013,2014,96.0,127,0.7559055118110236
320013,2015,86.0,125,0.688
320013,2016,66.0,105,0.6285714285714286
320013,2017,87.0,128,0.6796875
320013,2018,79.0,116,0.6810344827586207
320013,2019,85.0,126,0.6746031746031746
320016,2012,108.0,168,0.6428571428571429
320016,2013,86.0,153,0.5620915032679739
320016,2014,98.0,152,0.6447368421052632
320016,2015,100.0,163,0.6134969325153374
320016,2016,104.0,160,0.65
320016,2017,98.0,161,0.6086956521739131
320016,2018,102.0,153,0.6666666666666666
320016,2019,124.0,190,0.6526315789473685
320020,2012,300.0,405,0.7407407407407407
320020,2013,298.0,369,0.8075880758807588
320020,2014,317.0,418,0.7583732057416268
320020,2015,300.0,400,0.75
320020,2016,267.0,333,0.8018018018018018
320020,2017,315.0,392,0.8035714285714286
320020,2018,355.0,433,0.8198614318706697
320020,2019,296.0,386,0.7668393782383419
320030,2012,96.0,141,0.6808510638297872
320030,2013,101.0,138,0.7318840579710145
320030,2014,100.0,125,0.8
320030,2015,95.0,132,0.7196969696969697
320030,2016,92.0,119,0.773109243697479
320030,2017,97.0,138,0.7028985507246377
320030,2018,104.0,146,0.7123287671232876
320030,2019,106.0,155,0.6838709677419355
320035,2012,73.0,92,0.7934782608695652
320035,2013,57.0,91,0.6263736263736264
320035,2014,62.0,102,0.6078431372549019
320035,2015,61.0,102,0.5980392156862745
320035,2016,58.0,100,0.58
320035,2017,63.0,92,0.6847826086956522
320035,2018,68.0,103,0.6601941747572816
320035,2019,62.0,100,0.62
320040,2012,194.0,367,0.5286103542234333
320040,2013,254.0,436,0.5825688073394495
320040,2014,290.0,453,0.6401766004415012
320040,2015,255.0,433,0.5889145496535797
320040,2016,272.0,385,0.7064935064935065
320040,2017,242.0,352,0.6875
320040,2018,262.0,391,0.670076726342711
320040,2019,267.0,397,0.672544080604534
320050,2012,55.0,74,0.7432432432432432
320050,2013,45.0,66,0.6818181818181818
320050,2014,78.0,99,0.7878787878787878
320050,2015,46.0,58,0.7931034482758621
320050,2016,51.0,69,0.7391304347826086
320050,2017,71.0,93,0.7634408602150538
320050,2018,63.0,78,0.8076923076923077
320050,2019,51.0,64,0.796875
320060,2012,892.0,1398,0.6380543633762518
320060,2013,954.0,1419,0.6723044397463002
320060,2014,965.0,1524,0.6332020997375328
320060,2015,887.0,1409,0.6295244854506742
320060,2016,887.0,1452,0.6108815426997245
320060,2017,788.0,1418,0.5557122708039492
320060,2018,809.0,1457,0.5552505147563487
320060,2019,815.0,1512,0.5390211640211641
320070,2012,112.0,145,0.7724137931034483
320070,2013,121.0,153,0.7908496732026143
320070,2014,118.0,165,0.7151515151515152
320070,2015,110.0,156,0.7051282051282052
320070,2016,111.0,151,0.7350993377483444
320070,2017,99.0,140,0.7071428571428572
320070,2018,100.0,134,0.746268656716418
320070,2019,97.0,149,0.6510067114093959
320080,2012,280.0,351,0.7977207977207977
320080,2013,319.0,401,0.7955112219451371
320080,2014,302.0,399,0.7568922305764411
320080,2015,293.0,421,0.6959619952494062
320080,2016,243.0,357,0.680672268907563
320080,2017,301.0,423,0.7115839243498818
320080,2018,305.0,400,0.7625
320080,2019,297.0,397,0.7481108312342569
320090,2012,390.0,648,0.6018518518518519
320090,2013,389.0,614,0.6335504885993485
320090,2014,420.0,645,0.6511627906976745
320090,2015,442.0,688,0.6424418604651163
320090,2016,431.0,701,0.6148359486447932
320090,2017,419.0,662,0.6329305135951662
320090,2018,432.0,691,0.6251808972503617
320090,2019,381.0,641,0.594383775351014
320100,2012,80.0,161,0.4968944099378882
320100,2013,109.0,198,0.5505050505050505
320100,2014,99.0,198,0.5
320100,2015,123.0,215,0.5720930232558139
320100,2016,88.0,184,0.4782608695652174
320100,2017,100.0,191,0.5235602094240838
320100,2018,110.0,211,0.5213270142180095
320100,2019,108.0,185,0.5837837837837838
320110,2012,77.0,100,0.77
320110,2013,98.0,122,0.8032786885245902
320110,2014,93.0,116,0.8017241379310345
320110,2015,82.0,104,0.7884615384615384
320110,2016,91.0,105,0.8666666666666667
320110,2017,77.0,94,0.8191489361702128
320110,2018,84.0,105,0.8
320110,2019,70.0,87,0.8045977011494253
320115,2012,117.0,198,0.5909090909090909
320115,2013,112.0,197,0.5685279187817259
320115,2014,103.0,172,0.5988372093023255
320115,2015,112.0,173,0.6473988439306358
320115,2016,134.0,193,0.694300518134715
320115,2017,136.0,195,0.6974358974358974
320115,2018,127.0,205,0.6195121951219512
320115,2019,157.0,241,0.6514522821576764
320120,2012,2273.0,2774,0.8193943763518385
320120,2013,2198.0,2703,0.8131705512393637
320120,2014,2232.0,2919,0.7646454265159301
320120,2015,2195.0,2973,0.7383114698957283
320120,2016,1991.0,2654,0.7501883948756594
320120,2017,1931.0,2742,0.7042304886943836
320120,2018,1900.0,2732,0.6954612005856515
320120,2019,1579.0,2579,0.612252811167119
320130,2012,3727.0,6033,0.6177689375103597
320130,2013,3890.0,6111,0.6365570283096056
320130,2014,4061.0,6338,0.6407384032817923
320130,2015,3711.0,6258,0.5930009587727708
320130,2016,3355.0,5863,0.5722326454033771
320130,2017,3434.0,6090,0.5638752052545156
320130,2018,3266.0,5878,0.555631167063627
320130,2019,2930.0,5650,0.5185840707964602
320140,2012,308.0,425,0.7247058823529412
320140,2013,333.0,451,0.738359201773836
320140,2014,365.0,470,0.776595744680851
320140,2015,354.0,437,0.8100686498855835
