CODMUNRES,ano_nasc,Qtd_Nascimentos_Prematuros,Qtd_Total,Ratio
313090,2017,41.0,256,0.16015625
313090,2018,33.0,274,0.12043795620437957
313090,2019,35.0,253,0.1383399209486166
313090,2020,25.0,243,0.102880658436214
313100,2012,7.0,74,0.0945945945945946
313100,2013,7.0,67,0.1044776119402985
313100,2014,10.0,80,0.125
313100,2015,6.0,77,0.07792207792207792
313100,2016,9.0,85,0.10588235294117647
313100,2017,9.0,78,0.11538461538461539
313100,2018,4.0,56,0.07142857142857142
313100,2019,13.0,61,0.21311475409836064
313100,2020,7.0,57,0.12280701754385964
313110,2012,6.0,70,0.08571428571428572
313110,2013,10.0,72,0.1388888888888889
313110,2014,2.0,68,0.029411764705882353
313110,2015,10.0,77,0.12987012987012986
313110,2016,4.0,77,0.05194805194805195
313110,2017,9.0,66,0.13636363636363635
313110,2018,10.0,71,0.14084507042253522
313110,2019,6.0,62,0.0967741935483871
313110,2020,10.0,82,0.12195121951219512
313115,2012,27.0,265,0.1018867924528302
313115,2013,21.0,250,0.084
313115,2014,31.0,246,0.12601626016260162
313115,2015,33.0,265,0.12452830188679245
313115,2016,20.0,217,0.09216589861751152
313115,2017,38.0,237,0.16033755274261605
313115,2018,25.0,252,0.0992063492063492
313115,2019,20.0,229,0.08733624454148471
313115,2020,18.0,225,0.08
313120,2012,19.0,244,0.0778688524590164
313120,2013,28.0,258,0.10852713178294573
313120,2014,19.0,235,0.08085106382978724
313120,2015,16.0,273,0.05860805860805861
313120,2016,20.0,231,0.08658008658008658
313120,2017,21.0,252,0.08333333333333333
313120,2018,12.0,268,0.04477611940298507
313120,2019,15.0,244,0.06147540983606557
313120,2020,18.0,196,0.09183673469387756
313130,2012,385.0,3440,0.1119186046511628
313130,2013,328.0,3283,0.09990862016448371
313130,2014,385.0,3387,0.11366991437850606
313130,2015,354.0,3364,0.10523186682520809
313130,2016,351.0,2913,0.12049433573635428
313130,2017,330.0,3036,0.10869565217391304
313130,2018,367.0,3042,0.12064431295200526
313130,2019,328.0,2977,0.11017803157541149
313130,2020,277.0,2762,0.1002896451846488
313140,2012,3.0,41,0.07317073170731707
313140,2013,7.0,27,0.25925925925925924
313140,2014,3.0,34,0.08823529411764706
313140,2015,2.0,33,0.06060606060606061
313140,2016,2.0,40,0.05
313140,2017,2.0,36,0.05555555555555555
313140,2018,1.0,36,0.027777777777777776
313140,2019,0.0,27,0.0
313140,2020,1.0,43,0.023255813953488372
313150,2012,13.0,108,0.12037037037037036
313150,2013,12.0,91,0.13186813186813187
313150,2014,12.0,80,0.15
313150,2015,11.0,117,0.09401709401709402
313150,2016,9.0,90,0.1
313150,2017,13.0,102,0.12745098039215685
313150,2018,16.0,109,0.14678899082568808
313150,2019,14.0,102,0.13725490196078433
313150,2020,7.0,81,0.08641975308641975
313160,2012,12.0,94,0.1276595744680851
313160,2013,12.0,88,0.13636363636363635
313160,2014,11.0,81,0.13580246913580246
313160,2015,10.0,78,0.1282051282051282
313160,2016,5.0,76,0.06578947368421052
313160,2017,14.0,85,0.16470588235294117
313160,2018,12.0,101,0.1188118811881188
313160,2019,4.0,88,0.045454545454545456
313160,2020,9.0,109,0.08256880733944955
313170,2012,205.0,1608,0.12748756218905472
313170,2013,201.0,1634,0.1230110159118727
313170,2014,224.0,1714,0.1306884480746791
313170,2015,231.0,1761,0.131175468483816
313170,2016,191.0,1554,0.12290862290862291
313170,2017,155.0,1447,0.10711817553559087
313170,2018,164.0,1457,0.11256005490734386
313170,2019,154.0,1370,0.11240875912408758
313170,2020,117.0,1333,0.08777194298574643
313180,2012,18.0,145,0.12413793103448276
313180,2013,14.0,107,0.1308411214953271
313180,2014,15.0,154,0.09740259740259741
313180,2015,13.0,135,0.0962962962962963
313180,2016,9.0,146,0.06164383561643835
313180,2017,18.0,150,0.12
313180,2018,6.0,117,0.05128205128205128
313180,2019,9.0,133,0.06766917293233082
313180,2020,14.0,144,0.09722222222222222
313190,2012,148.0,768,0.19270833333333334
313190,2013,100.0,696,0.14367816091954022
313190,2014,121.0,754,0.16047745358090185
313190,2015,76.0,754,0.10079575596816977
313190,2016,87.0,697,0.12482065997130559
313190,2017,66.0,743,0.08882907133243607
313190,2018,60.0,740,0.08108108108108109
313190,2019,56.0,740,0.07567567567567568
313190,2020,65.0,750,0.08666666666666667
313200,2012,10.0,50,0.2
313200,2013,8.0,53,0.1509433962264151
313200,2014,7.0,50,0.14
313200,2015,5.0,48,0.10416666666666667
313200,2016,5.0,28,0.17857142857142858
313200,2017,4.0,38,0.10526315789473684
313200,2018,5.0,35,0.14285714285714285
313200,2019,2.0,44,0.045454545454545456
313200,2020,3.0,33,0.09090909090909091
313210,2012,32.0,276,0.11594202898550725
313210,2013,54.0,337,0.16023738872403562
313210,2014,35.0,284,0.12323943661971831
313210,2015,36.0,287,0.1254355400696864
313210,2016,34.0,266,0.12781954887218044
313210,2017,46.0,271,0.16974169741697417
313210,2018,33.0,280,0.11785714285714285
313210,2019,37.0,279,0.13261648745519714
313210,2020,20.0,225,0.08888888888888889
313220,2012,12.0,165,0.07272727272727272
313220,2013,16.0,140,0.11428571428571428
313220,2014,10.0,150,0.06666666666666667
313220,2015,17.0,182,0.09340659340659341
313220,2016,13.0,156,0.08333333333333333
313220,2017,15.0,166,0.09036144578313253
313220,2018,14.0,150,0.09333333333333334
313220,2019,17.0,153,0.1111111111111111
313220,2020,22.0,152,0.14473684210526316
313230,2012,27.0,187,0.1443850267379679
313230,2013,23.0,191,0.12041884816753927
313230,2014,15.0,153,0.09803921568627451
313230,2015,26.0,190,0.1368421052631579
313230,2016,25.0,184,0.1358695652173913
313230,2017,22.0,182,0.12087912087912088
313230,2018,19.0,206,0.09223300970873786
313230,2019,30.0,182,0.16483516483516483
313230,2020,12.0,160,0.075
313240,2012,149.0,1232,0.12094155844155845
313240,2013,145.0,1279,0.11336982017200939
313240,2014,127.0,1293,0.09822119102861562
313240,2015,127.0,1235,0.10283400809716599
313240,2016,98.0,1198,0.08180300500834725
313240,2017,109.0,1218,0.08949096880131363
313240,2018,118.0,1204,0.09800664451827243
313240,2019,116.0,1210,0.09586776859504133
313240,2020,109.0,1061,0.10273327049952875
313250,2012,67.0,502,0.13346613545816732
313250,2013,59.0,478,0.12343096234309624
313250,2014,47.0,509,0.09233791748526522
313250,2015,48.0,469,0.1023454157782516
313250,2016,58.0,455,0.12747252747252746
313250,2017,43.0,451,0.09534368070953436
313250,2018,34.0,434,0.07834101382488479
313250,2019,50.0,413,0.12106537530266344
313250,2020,47.0,442,0.10633484162895927
313260,2012,5.0,53,0.09433962264150944
313260,2013,4.0,45,0.08888888888888889
313260,2014,8.0,54,0.14814814814814814
313260,2015,3.0,31,0.0967741935483871
313260,2016,0.0,40,0.0
313260,2017,7.0,38,0.18421052631578946
313260,2018,6.0,51,0.11764705882352941
313260,2019,4.0,37,0.10810810810810811
313260,2020,6.0,50,0.12
313270,2012,50.0,398,0.12562814070351758
313270,2013,47.0,409,0.11491442542787286
313270,2014,27.0,344,0.07848837209302326
313270,2015,57.0,372,0.1532258064516129
313270,2016,44.0,395,0.11139240506329114
313270,2017,41.0,341,0.12023460410557185
313270,2018,44.0,334,0.1317365269461078
313270,2019,33.0,291,0.1134020618556701
313270,2020,35.0,301,0.11627906976744186
313280,2012,1.0,13,0.07692307692307693
313280,2013,1.0,13,0.07692307692307693
313280,2014,1.0,24,0.041666666666666664
313280,2015,2.0,20,0.1
313280,2016,2.0,16,0.125
313280,2017,3.0,19,0.15789473684210525
313280,2018,5.0,15,0.3333333333333333
313280,2019,1.0,22,0.045454545454545456
313280,2020,3.0,29,0.10344827586206896
313290,2012,16.0,128,0.125
313290,2013,12.0,131,0.0916030534351145
313290,2014,16.0,116,0.13793103448275862
313290,2015,12.0,138,0.08695652173913043
313290,2016,13.0,127,0.10236220472440945
313290,2017,9.0,117,0.07692307692307693
313290,2018,12.0,145,0.08275862068965517
313290,2019,15.0,137,0.10948905109489052
313290,2020,11.0,104,0.10576923076923077
313300,2012,17.0,164,0.10365853658536585
313300,2013,30.0,172,0.1744186046511628
313300,2014,13.0,152,0.08552631578947369
313300,2015,17.0,168,0.10119047619047619
313300,2016,23.0,195,0.11794871794871795
313300,2017,32.0,191,0.16753926701570682
313300,2018,25.0,211,0.11848341232227488
313300,2019,20.0,173,0.11560693641618497
313300,2020,15.0,163,0.09202453987730061
313310,2012,24.0,166,0.14457831325301204
313310,2013,25.0,202,0.12376237623762376
313310,2014,33.0,174,0.1896551724137931
313310,2015,41.0,190,0.21578947368421053
313310,2016,27.0,163,0.1656441717791411
313310,2017,25.0,191,0.13089005235602094
313310,2018,13.0,165,0.07878787878787878
313310,2019,22.0,167,0.1317365269461078
313310,2020,17.0,168,0.10119047619047619
313320,2012,16.0,156,0.10256410256410256
313320,2013,23.0,171,0.13450292397660818
313320,2014,11.0,177,0.062146892655367235
313320,2015,15.0,148,0.10135135135135136
313320,2016,16.0,153,0.10457516339869281
313320,2017,22.0,170,0.12941176470588237
313320,2018,12.0,151,0.07947019867549669
313320,2019,17.0,142,0.11971830985915492
313320,2020,9.0,143,0.06293706293706294
313330,2012,40.0,270,0.14814814814814814
313330,2013,36.0,252,0.14285714285714285
313330,2014,47.0,276,0.17028985507246377
313330,2015,40.0,279,0.14336917562724014
313330,2016,27.0,221,0.12217194570135746
313330,2017,26.0,244,0.10655737704918032
313330,2018,10.0,221,0.04524886877828054
313330,2019,15.0,247,0.06072874493927125
313330,2020,23.0,232,0.09913793103448276
313340,2012,17.0,126,0.1349206349206349
313340,2013,13.0,127,0.10236220472440945
313340,2014,15.0,114,0.13157894736842105
313340,2015,6.0,103,0.05825242718446602
313340,2016,12.0,117,0.10256410256410256
313340,2017,15.0,115,0.13043478260869565
313340,2018,20.0,116,0.1724137931034483
313340,2019,17.0,112,0.15178571428571427
313340,2020,24.0,126,0.19047619047619047
313350,2012,26.0,185,0.14054054054054055
313350,2013,20.0,167,0.11976047904191617
313350,2014,25.0,199,0.12562814070351758
313350,2015,25.0,187,0.13368983957219252
313350,2016,22.0,185,0.11891891891891893
313350,2017,35.0,205,0.17073170731707318
313350,2018,16.0,188,0.0851063829787234
313350,2019,30.0,184,0.16304347826086957
313350,2020,39.0,189,0.20634920634920634
313360,2012,7.0,117,0.05982905982905983
313360,2013,21.0,119,0.17647058823529413
313360,2014,14.0,111,0.12612612612612611
313360,2015,14.0,100,0.14
313360,2016,14.0,124,0.11290322580645161
313360,2017,22.0,139,0.15827338129496402
313360,2018,11.0,136,0.08088235294117647
313360,2019,18.0,141,0.1276595744680851
313360,2020,20.0,140,0.14285714285714285
313370,2012,24.0,181,0.13259668508287292
313370,2013,16.0,151,0.10596026490066225
313370,2014,14.0,151,0.09271523178807947
313370,2015,21.0,153,0.13725490196078433
313370,2016,12.0,139,0.08633093525179857
313370,2017,18.0,126,0.14285714285714285
313370,2018,16.0,153,0.10457516339869281
313370,2019,20.0,129,0.15503875968992248
313370,2020,26.0,143,0.18181818181818182
313375,2012,25.0,181,0.13812154696132597
313375,2013,11.0,179,0.061452513966480445
313375,2014,16.0,175,0.09142857142857143
313375,2015,13.0,191,0.06806282722513089
313375,2016,21.0,187,0.11229946524064172
313375,2017,24.0,157,0.15286624203821655
313375,2018,24.0,155,0.15483870967741936
313375,2019,16.0,158,0.10126582278481013
313375,2020,19.0,143,0.13286713286713286
313380,2012,99.0,1036,0.09555984555984556
313380,2013,131.0,1132,0.1157243816254417
313380,2014,113.0,1109,0.1018935978358882
313380,2015,92.0,1059,0.08687440982058546
313380,2016,104.0,999,0.1041041041041041
313380,2017,126.0,1061,0.11875589066918002
313380,2018,110.0,1048,0.1049618320610687
313380,2019,120.0,1082,0.11090573012939002
313380,2020,124.0,1040,0.11923076923076924
313390,2012,7.0,47,0.14893617021276595
313390,2013,7.0,60,0.11666666666666667
313390,2014,7.0,56,0.125
313390,2015,8.0,58,0.13793103448275862
313390,2016,7.0,55,0.12727272727272726
313390,2017,3.0,37,0.08108108108108109
313390,2018,3.0,54,0.05555555555555555
313390,2019,7.0,48,0.14583333333333334
313390,2020,4.0,47,0.0851063829787234
313400,2012,27.0,136,0.19852941176470587
313400,2013,29.0,165,0.17575757575757575
313400,2014,30.0,176,0.17045454545454544
313400,2015,18.0,179,0.1005586592178771
313400,2016,23.0,165,0.1393939393939394
313400,2017,19.0,156,0.12179487179487179
313400,2018,10.0,139,0.07194244604316546
313400,2019,14.0,135,0.1037037037037037
313400,2020,13.0,150,0.08666666666666667
313410,2012,8.0,64,0.125
313410,2013,9.0,82,0.10975609756097561
313410,2014,7.0,77,0.09090909090909091
313410,2015,11.0,85,0.12941176470588237
313410,2016,10.0,72,0.1388888888888889
313410,2017,10.0,91,0.10989010989010989
313410,2018,9.0,72,0.125
313410,2019,4.0,74,0.05405405405405406
313410,2020,4.0,74,0.05405405405405406
313420,2012,125.0,1235,0.10121457489878542
313420,2013,118.0,1208,0.09768211920529801
313420,2014,135.0,1286,0.10497667185069985
313420,2015,121.0,1273,0.09505106048703849
313420,2016,117.0,1244,0.09405144694533762
313420,2017,121.0,1247,0.09703287890938252
313420,2018,120.0,1207,0.09942004971002485
313420,2019,91.0,1203,0.07564422277639235
313420,2020,94.0,1054,0.08918406072106262
313430,2012,7.0,72,0.09722222222222222
313430,2013,6.0,68,0.08823529411764706
313430,2014,6.0,85,0.07058823529411765
313430,2015,3.0,75,0.04
313430,2016,6.0,72,0.08333333333333333
313430,2017,5.0,56,0.08928571428571429
313430,2018,7.0,63,0.1111111111111111
313430,2019,14.0,72,0.19444444444444445
313430,2020,5.0,62,0.08064516129032258
313440,2012,20.0,517,0.03868471953578337
313440,2013,34.0,508,0.06692913385826772
313440,2014,39.0,549,0.07103825136612021
313440,2015,38.0,524,0.07251908396946564
313440,2016,55.0,527,0.10436432637571158
313440,2017,33.0,500,0.066
313440,2018,47.0,514,0.0914396887159533
313440,2019,45.0,521,0.08637236084452975
313440,2020,35.0,476,0.07352941176470588
313450,2012,4.0,31,0.12903225806451613
313450,2013,6.0,50,0.12
313450,2014,7.0,49,0.14285714285714285
313450,2015,5.0,46,0.10869565217391304
313450,2016,4.0,30,0.13333333333333333
313450,2017,5.0,36,0.1388888888888889
313450,2018,4.0,39,0.10256410256410256
313450,2019,4.0,44,0.09090909090909091
313450,2020,10.0,59,0.1694915254237288
313460,2012,27.0,157,0.17197452229299362
313460,2013,19.0,184,0.10326086956521739
313460,2014,14.0,174,0.08045977011494253
313460,2015,13.0,190,0.06842105263157895
313460,2016,22.0,206,0.10679611650485436
313460,2017,17.0,204,0.08333333333333333
313460,2018,21.0,210,0.1
313460,2019,25.0,189,0.13227513227513227
313460,2020,16.0,214,0.07476635514018691
313470,2012,19.0,116,0.16379310344827586
313470,2013,19.0,130,0.14615384615384616
313470,2014,9.0,119,0.07563025210084033
313470,2015,14.0,131,0.10687022900763359
313470,2016,17.0,133,0.12781954887218044
313470,2017,13.0,123,0.10569105691056911
313470,2018,14.0,141,0.09929078014184398
313470,2019,14.0,108,0.12962962962962962
313470,2020,14.0,120,0.11666666666666667
313480,2012,23.0,101,0.22772277227722773
313480,2013,10.0,87,0.11494252873563218
313480,2014,13.0,79,0.16455696202531644
313480,2015,5.0,76,0.06578947368421052
313480,2016,12.0,89,0.1348314606741573
313480,2017,7.0,91,0.07692307692307693
313480,2018,8.0,94,0.0851063829787234
313480,2019,10.0,101,0.09900990099009901
313480,2020,18.0,87,0.20689655172413793
313490,2012,29.0,327,0.08868501529051988
313490,2013,35.0,291,0.12027491408934708
313490,2014,24.0,266,0.09022556390977443
313490,2015,27.0,250,0.108
313490,2016,32.0,290,0.1103448275862069
313490,2017,31.0,278,0.11151079136690648
313490,2018,37.0,334,0.11077844311377245
313490,2019,41.0,345,0.11884057971014493
313490,2020,34.0,288,0.11805555555555555
313500,2012,4.0,30,0.13333333333333333
313500,2013,2.0,39,0.05128205128205128
313500,2014,4.0,35,0.11428571428571428
313500,2015,5.0,33,0.15151515151515152
313500,2016,6.0,32,0.1875
313500,2017,2.0,29,0.06896551724137931
313500,2018,2.0,39,0.05128205128205128
313500,2019,2.0,33,0.06060606060606061
313500,2020,7.0,41,0.17073170731707318
313505,2012,73.0,572,0.12762237762237763
313505,2013,79.0,574,0.13763066202090593
313505,2014,89.0,648,0.13734567901234568
313505,2015,91.0,604,0.15066225165562913
313505,2016,94.0,621,0.15136876006441224
313505,2017,96.0,601,0.15973377703826955
313505,2018,62.0,633,0.09794628751974724
313505,2019,77.0,642,0.11993769470404984
313505,2020,68.0,580,0.11724137931034483
313507,2012,9.0,82,0.10975609756097561
313507,2013,3.0,65,0.046153846153846156
313507,2014,8.0,63,0.12698412698412698
313507,2015,8.0,64,0.125
313507,2016,9.0,63,0.14285714285714285
313507,2017,3.0,55,0.05454545454545454
313507,2018,7.0,55,0.12727272727272726
313507,2019,2.0,53,0.03773584905660377
313507,2020,5.0,67,0.07462686567164178
313510,2012,135.0,972,0.1388888888888889
313510,2013,139.0,1017,0.13667649950835792
313510,2014,119.0,1110,0.10720720720720721
313510,2015,142.0,1067,0.1330834114339269
313510,2016,143.0,1050,0.1361904761904762
313510,2017,164.0,1018,0.16110019646365423
313510,2018,113.0,1004,0.11254980079681275
313510,2019,121.0,1048,0.11545801526717557
313510,2020,125.0,1071,0.11671335200746966
313520,2012,95.0,985,0.09644670050761421
313520,2013,106.0,1013,0.10463968410661402
313520,2014,67.0,1032,0.06492248062015504
313520,2015,85.0,952,0.08928571428571429
313520,2016,62.0,1012,0.06126482213438735
313520,2017,70.0,1035,0.06763285024154589
313520,2018,71.0,1053,0.06742640075973409
313520,2019,68.0,913,0.07447973713033954
313520,2020,62.0,860,0.07209302325581396
313530,2012,7.0,57,0.12280701754385964
313530,2013,7.0,41,0.17073170731707318
313530,2014,3.0,41,0.07317073170731707
313530,2015,4.0,42,0.09523809523809523
313530,2016,5.0,44,0.11363636363636363
313530,2017,7.0,67,0.1044776119402985
313530,2018,7.0,63,0.1111111111111111
313530,2019,5.0,50,0.1
313530,2020,7.0,46,0.15217391304347827
313535,2012,9.0,101,0.0891089108910891
313535,2013,7.0,113,0.061946902654867256
313535,2014,9.0,97,0.09278350515463918
313535,2015,13.0,91,0.14285714285714285
313535,2016,9.0,93,0.0967741935483871
313535,2017,9.0,107,0.08411214953271028
313535,2018,14.0,109,0.12844036697247707
313535,2019,9.0,108,0.08333333333333333
313535,2020,12.0,98,0.12244897959183673
313540,2012,6.0,51,0.11764705882352941
313540,2013,4.0,38,0.10526315789473684
313540,2014,6.0,66,0.09090909090909091
313540,2015,9.0,77,0.11688311688311688
313540,2016,2.0,47,0.0425531914893617
313540,2017,6.0,67,0.08955223880597014
313540,2018,7.0,56,0.125
313540,2019,6.0,67,0.08955223880597014
313540,2020,4.0,77,0.05194805194805195
313545,2012,9.0,65,0.13846153846153847
313545,2013,16.0,85,0.18823529411764706
313545,2014,7.0,90,0.07777777777777778
313545,2015,18.0,93,0.1935483870967742
313545,2016,9.0,63,0.14285714285714285
313545,2017,14.0,89,0.15730337078651685
313545,2018,15.0,85,0.17647058823529413
313545,2019,5.0,68,0.07352941176470588
313545,2020,10.0,80,0.125
313550,2012,23.0,156,0.14743589743589744
313550,2013,12.0,100,0.12
313550,2014,12.0,126,0.09523809523809523
313550,2015,14.0,122,0.11475409836065574
313550,2016,10.0,124,0.08064516129032258
313550,2017,14.0,125,0.112
313550,2018,13.0,149,0.087248322147651
313550,2019,8.0,155,0.05161290322580645
313550,2020,18.0,126,0.14285714285714285
313560,2012,11.0,104,0.10576923076923077
313560,2013,5.0,83,0.060240963855421686
313560,2014,9.0,96,0.09375
313560,2015,9.0,85,0.10588235294117647
313560,2016,11.0,83,0.13253012048192772
313560,2017,6.0,91,0.06593406593406594
313560,2018,12.0,78,0.15384615384615385
313560,2019,10.0,73,0.136986301369863
313560,2020,6.0,71,0.08450704225352113
313570,2012,10.0,51,0.19607843137254902
313570,2013,7.0,57,0.12280701754385964
313570,2014,8.0,57,0.14035087719298245
313570,2015,3.0,66,0.045454545454545456
313570,2016,4.0,54,0.07407407407407407
313570,2017,5.0,47,0.10638297872340426
313570,2018,8.0,57,0.14035087719298245
313570,2019,5.0,62,0.08064516129032258
313570,2020,5.0,56,0.08928571428571429
313580,2012,36.0,260,0.13846153846153847
313580,2013,34.0,277,0.12274368231046931
313580,2014,12.0,293,0.040955631399317405
313580,2015,20.0,284,0.07042253521126761
313580,2016,20.0,286,0.06993006993006994
313580,2017,45.0,279,0.16129032258064516
313580,2018,45.0,266,0.16917293233082706
313580,2019,46.0,285,0.16140350877192983
313580,2020,35.0,231,0.15151515151515152
313590,2012,5.0,50,0.1
313590,2013,5.0,52,0.09615384615384616
313590,2014,1.0,47,0.02127659574468085
313590,2015,5.0,61,0.08196721311475409
313590,2016,7.0,50,0.14
313590,2017,4.0,63,0.06349206349206349
313590,2018,7.0,55,0.12727272727272726
313590,2019,3.0,50,0.06
313590,2020,9.0,39,0.23076923076923078
313600,2012,2.0,228,0.008771929824561403
313600,2013,23.0,198,0.11616161616161616
313600,2014,15.0,238,0.06302521008403361
313600,2015,5.0,216,0.023148148148148147
313600,2016,2.0,190,0.010526315789473684
313600,2017,9.0,191,0.04712041884816754
313600,2018,12.0,222,0.05405405405405406
313600,2019,12.0,189,0.06349206349206349
313600,2020,13.0,178,0.07303370786516854
313610,2012,5.0,42,0.11904761904761904
313610,2013,3.0,36,0.08333333333333333
313610,2014,2.0,49,0.04081632653061224
313610,2015,5.0,38,0.13157894736842105
313610,2016,3.0,45,0.06666666666666667
313610,2017,5.0,34,0.14705882352941177
313610,2018,6.0,45,0.13333333333333333
313610,2019,8.0,57,0.14035087719298245
313610,2020,2.0,37,0.05405405405405406
313620,2012,117.0,991,0.11806256306760847
313620,2013,121.0,1002,0.12075848303393213
313620,2014,138.0,949,0.14541622760800843
313620,2015,98.0,973,0.10071942446043165
313620,2016,102.0,901,0.11320754716981132
313620,2017,93.0,876,0.10616438356164383
313620,2018,107.0,906,0.11810154525386314
313620,2019,119.0,955,0.12460732984293194
313620,2020,111.0,862,0.12877030162412992
313630,2012,97.0,628,0.15445859872611464
313630,2013,94.0,613,0.1533442088091354
313630,2014,100.0,686,0.1457725947521866
313630,2015,98.0,710,0.13802816901408452
313630,2016,97.0,676,0.14349112426035504
313630,2017,74.0,645,0.11472868217054263
313630,2018,67.0,657,0.1019786910197869
313630,2019,106.0,731,0.14500683994528044
313630,2020,91.0,679,0.13402061855670103
313640,2012,5.0,40,0.125
313640,2013,2.0,33,0.06060606060606061
313640,2014,4.0,35,0.11428571428571428
313640,2015,0.0,35,0.0
313640,2016,4.0,35,0.11428571428571428
313640,2017,5.0,48,0.10416666666666667
313640,2018,1.0,36,0.027777777777777776
313640,2019,7.0,44,0.1590909090909091
313640,2020,4.0,34,0.11764705882352941
313650,2012,16.0,126,0.12698412698412698
313650,2013,10.0,103,0.0970873786407767
313650,2014,20.0,128,0.15625
313650,2015,9.0,110,0.08181818181818182
313650,2016,9.0,98,0.09183673469387756
313650,2017,9.0,112,0.08035714285714286
313650,2018,18.0,118,0.15254237288135594
313650,2019,10.0,110,0.09090909090909091
313650,2020,7.0,110,0.06363636363636363
313652,2012,4.0,54,0.07407407407407407
313652,2013,7.0,66,0.10606060606060606
313652,2014,4.0,61,0.06557377049180328
313652,2015,5.0,43,0.11627906976744186
313652,2016,7.0,51,0.13725490196078433
313652,2017,7.0,60,0.11666666666666667
313652,2018,4.0,40,0.1
313652,2019,1.0,35,0.02857142857142857
313652,2020,2.0,48,0.041666666666666664
313655,2012,6.0,64,0.09375
313655,2013,5.0,65,0.07692307692307693
313655,2014,2.0,50,0.04
313655,2015,7.0,58,0.1206896551724138
313655,2016,5.0,51,0.09803921568627451
313655,2017,8.0,45,0.17777777777777778
313655,2018,8.0,50,0.16
313655,2019,3.0,47,0.06382978723404255
313655,2020,1.0,50,0.02
313657,2012,8.0,56,0.14285714285714285
313657,2013,6.0,58,0.10344827586206896
313657,2014,4.0,46,0.08695652173913043
313657,2015,3.0,41,0.07317073170731707
313657,2016,4.0,32,0.125
313657,2017,6.0,44,0.13636363636363635
313657,2018,4.0,31,0.12903225806451613
313657,2019,3.0,39,0.07692307692307693
313657,2020,10.0,42,0.23809523809523808
313660,2012,6.0,66,0.09090909090909091
313660,2013,6.0,58,0.10344827586206896
313660,2014,5.0,66,0.07575757575757576
313660,2015,8.0,68,0.11764705882352941
313660,2016,15.0,79,0.189873417721519
313660,2017,7.0,75,0.09333333333333334
313660,2018,9.0,67,0.13432835820895522
313660,2019,10.0,92,0.10869565217391304
313660,2020,5.0,73,0.0684931506849315
313665,2012,47.0,379,0.12401055408970976
313665,2013,42.0,361,0.11634349030470914
313665,2014,48.0,469,0.1023454157782516
313665,2015,47.0,422,0.11137440758293839
313665,2016,41.0,385,0.10649350649350649
313665,2017,43.0,392,0.1096938775510204
313665,2018,47.0,387,0.12144702842377261
313665,2019,41.0,408,0.10049019607843138
313665,2020,46.0,417,0.11031175059952038
313670,2012,1003.0,6796,0.1475868157739847
313670,2013,869.0,6495,0.1337952270977675
313670,2014,914.0,6770,0.13500738552437222
313670,2015,869.0,6722,0.1292770008925915
313670,2016,833.0,6259,0.1330883527720083
313670,2017,822.0,6586,0.12481020346188886
313670,2018,711.0,6516,0.10911602209944751
313670,2019,697.0,6458,0.10792815113038093
313670,2020,628.0,6043,0.10392189309945392
313680,2012,11.0,57,0.19298245614035087
313680,2013,5.0,49,0.10204081632653061
313680,2014,7.0,39,0.1794871794871795
313680,2015,5.0,41,0.12195121951219512
313680,2016,4.0,43,0.09302325581395349
313680,2017,9.0,50,0.18
313680,2018,4.0,50,0.08
313680,2019,1.0,40,0.025
313680,2020,1.0,38,0.02631578947368421
313690,2012,13.0,136,0.09558823529411764
313690,2013,9.0,129,0.06976744186046512
313690,2014,7.0,122,0.05737704918032787
313690,2015,11.0,155,0.07096774193548387
313690,2016,18.0,147,0.12244897959183673
313690,2017,15.0,153,0.09803921568627451
313690,2018,14.0,123,0.11382113821138211
313690,2019,17.0,131,0.1297709923664122
313690,2020,15.0,165,0.09090909090909091
313695,2012,12.0,66,0.18181818181818182
313695,2013,8.0,70,0.11428571428571428
313695,2014,10.0,101,0.09900990099009901
313695,2015,9.0,72,0.125
313695,2016,10.0,63,0.15873015873015872
313695,2017,7.0,63,0.1111111111111111
313695,2018,12.0,73,0.1643835616438356
313695,2019,6.0,56,0.10714285714285714
313695,2020,12.0,66,0.18181818181818182
313700,2012,18.0,193,0.09326424870466321
313700,2013,27.0,192,0.140625
313700,2014,18.0,219,0.0821917808219178
313700,2015,24.0,197,0.1218274111675127
313700,2016,26.0,196,0.1326530612244898
313700,2017,24.0,200,0.12
313700,2018,23.0,198,0.11616161616161616
313700,2019,23.0,218,0.10550458715596331
313700,2020,12.0,177,0.06779661016949153
313710,2012,23.0,99,0.23232323232323232
313710,2013,9.0,52,0.17307692307692307
313710,2014,7.0,55,0.12727272727272726
313710,2015,5.0,59,0.0847457627118644
313710,2016,10.0,46,0.21739130434782608
313710,2017,8.0,59,0.13559322033898305
313710,2018,10.0,64,0.15625
313710,2019,12.0,46,0.2608695652173913
313710,2020,8.0,56,0.14285714285714285
313720,2012,82.0,568,0.1443661971830986
313720,2013,70.0,509,0.137524557956778
313720,2014,85.0,556,0.1528776978417266
313720,2015,70.0,621,0.11272141706924316
313720,2016,98.0,623,0.15730337078651685
313720,2017,84.0,600,0.14
313720,2018,90.0,594,0.15151515151515152
313720,2019,84.0,663,0.12669683257918551
313720,2020,77.0,624,0.1233974358974359
313730,2012,2.0,44,0.045454545454545456
313730,2013,4.0,43,0.09302325581395349
313730,2014,2.0,45,0.044444444444444446
313730,2015,9.0,60,0.15
