CODMUNRES,ano_nasc,Qtd_1parto,Qtd_Total,Ratio
350810,2016,79.0,179,0.441340782122905
350810,2017,90.0,179,0.5027932960893855
350810,2018,76.0,206,0.36893203883495146
350810,2019,83.0,202,0.41089108910891087
350810,2020,72.0,174,0.41379310344827586
350820,2012,10.0,38,0.2631578947368421
350820,2013,18.0,48,0.375
350820,2014,24.0,47,0.5106382978723404
350820,2015,26.0,54,0.48148148148148145
350820,2016,28.0,53,0.5283018867924528
350820,2017,9.0,41,0.21951219512195122
350820,2018,15.0,44,0.3409090909090909
350820,2019,21.0,48,0.4375
350820,2020,21.0,50,0.42
350830,2012,31.0,75,0.41333333333333333
350830,2013,20.0,66,0.30303030303030304
350830,2014,29.0,62,0.46774193548387094
350830,2015,18.0,52,0.34615384615384615
350830,2016,17.0,54,0.3148148148148148
350830,2017,25.0,59,0.423728813559322
350830,2018,20.0,60,0.3333333333333333
350830,2019,17.0,56,0.30357142857142855
350830,2020,20.0,46,0.43478260869565216
350840,2012,309.0,734,0.4209809264305177
350840,2013,289.0,669,0.4319880418535127
350840,2014,307.0,731,0.41997264021887826
350840,2015,361.0,817,0.4418604651162791
350840,2016,338.0,791,0.427307206068268
350840,2017,343.0,782,0.43861892583120204
350840,2018,301.0,764,0.39397905759162305
350840,2019,297.0,714,0.41596638655462187
350840,2020,289.0,728,0.39697802197802196
350850,2012,31.0,1316,0.023556231003039513
350850,2013,407.0,1268,0.32097791798107256
350850,2014,555.0,1302,0.42626728110599077
350850,2015,504.0,1330,0.37894736842105264
350850,2016,432.0,1194,0.36180904522613067
350850,2017,494.0,1263,0.391132224861441
350850,2018,459.0,1306,0.35145482388973964
350850,2019,486.0,1242,0.391304347826087
350850,2020,449.0,1135,0.39559471365638765
350860,2012,112.0,420,0.26666666666666666
350860,2013,171.0,415,0.41204819277108434
350860,2014,128.0,357,0.3585434173669468
350860,2015,141.0,388,0.3634020618556701
350860,2016,81.0,402,0.20149253731343283
350860,2017,121.0,404,0.2995049504950495
350860,2018,153.0,424,0.3608490566037736
350860,2019,163.0,387,0.42118863049095606
350860,2020,131.0,436,0.30045871559633025
350870,2012,42.0,190,0.22105263157894736
350870,2013,74.0,176,0.42045454545454547
350870,2014,90.0,181,0.4972375690607735
350870,2015,97.0,199,0.48743718592964824
350870,2016,82.0,192,0.4270833333333333
350870,2017,77.0,212,0.3632075471698113
350870,2018,90.0,219,0.410958904109589
350870,2019,92.0,201,0.4577114427860697
350870,2020,95.0,215,0.4418604651162791
350880,2012,103.0,254,0.40551181102362205
350880,2013,116.0,245,0.47346938775510206
350880,2014,97.0,207,0.46859903381642515
350880,2015,91.0,235,0.3872340425531915
350880,2016,98.0,225,0.43555555555555553
350880,2017,106.0,229,0.462882096069869
350880,2018,103.0,233,0.44206008583690987
350880,2019,96.0,245,0.39183673469387753
350880,2020,80.0,224,0.35714285714285715
350890,2012,13.0,44,0.29545454545454547
350890,2013,17.0,47,0.3617021276595745
350890,2014,20.0,48,0.4166666666666667
350890,2015,12.0,35,0.34285714285714286
350890,2016,6.0,28,0.21428571428571427
350890,2017,19.0,41,0.4634146341463415
350890,2018,16.0,42,0.38095238095238093
350890,2019,9.0,38,0.23684210526315788
350890,2020,25.0,49,0.5102040816326531
350900,2012,514.0,1310,0.39236641221374047
350900,2013,613.0,1351,0.4537379718726869
350900,2014,669.0,1398,0.47854077253218885
350900,2015,638.0,1426,0.4474053295932679
350900,2016,624.0,1414,0.44130127298444133
350900,2017,619.0,1458,0.42455418381344306
350900,2018,602.0,1424,0.42275280898876405
350900,2019,556.0,1367,0.4067300658376006
350900,2020,517.0,1287,0.4017094017094017
350910,2012,20.0,38,0.5263157894736842
350910,2013,16.0,40,0.4
350910,2014,24.0,43,0.5581395348837209
350910,2015,13.0,38,0.34210526315789475
350910,2016,16.0,49,0.32653061224489793
350910,2017,22.0,47,0.46808510638297873
350910,2018,24.0,48,0.5
350910,2019,20.0,43,0.46511627906976744
350910,2020,13.0,31,0.41935483870967744
350920,2012,366.0,1150,0.3182608695652174
350920,2013,476.0,1102,0.4319419237749546
350920,2014,480.0,1208,0.3973509933774834
350920,2015,463.0,1304,0.35506134969325154
350920,2016,597.0,1302,0.45852534562211983
350920,2017,592.0,1331,0.44477836213373406
350920,2018,516.0,1246,0.41412520064205455
350920,2019,556.0,1332,0.4174174174174174
350920,2020,580.0,1320,0.4393939393939394
350925,2012,46.0,493,0.09330628803245436
350925,2013,198.0,457,0.43326039387308535
350925,2014,192.0,506,0.3794466403162055
350925,2015,181.0,470,0.3851063829787234
350925,2016,194.0,480,0.4041666666666667
350925,2017,174.0,497,0.3501006036217304
350925,2018,187.0,466,0.4012875536480687
350925,2019,163.0,431,0.37819025522041766
350925,2020,161.0,430,0.3744186046511628
350930,2012,27.0,116,0.23275862068965517
350930,2013,36.0,108,0.3333333333333333
350930,2014,48.0,114,0.42105263157894735
350930,2015,46.0,137,0.3357664233576642
350930,2016,40.0,92,0.43478260869565216
350930,2017,35.0,96,0.3645833333333333
350930,2018,45.0,92,0.4891304347826087
350930,2019,54.0,114,0.47368421052631576
350930,2020,43.0,99,0.43434343434343436
350940,2012,187.0,369,0.5067750677506775
350940,2013,147.0,362,0.40607734806629836
350940,2014,171.0,371,0.4609164420485175
350940,2015,148.0,380,0.3894736842105263
350940,2016,182.0,361,0.5041551246537396
350940,2017,146.0,341,0.4281524926686217
350940,2018,147.0,357,0.4117647058823529
350940,2019,152.0,324,0.4691358024691358
350940,2020,129.0,318,0.4056603773584906
350945,2012,32.0,76,0.42105263157894735
350945,2013,34.0,71,0.4788732394366197
350945,2014,34.0,71,0.4788732394366197
350945,2015,33.0,75,0.44
350945,2016,39.0,80,0.4875
350945,2017,30.0,75,0.4
350945,2018,38.0,95,0.4
350945,2019,17.0,66,0.25757575757575757
350945,2020,30.0,80,0.375
350950,2012,7478.0,15128,0.4943151771549445
350950,2013,7472.0,15346,0.4869021243320735
350950,2014,8053.0,15997,0.5034068887916484
350950,2015,8062.0,16196,0.49777722894541865
350950,2016,7495.0,15159,0.4944257536776832
350950,2017,7362.0,15433,0.47702974146309857
350950,2018,6973.0,15060,0.46301460823373175
350950,2019,6746.0,14583,0.4625934307069876
350950,2020,6274.0,13637,0.4600718633130454
350960,2012,470.0,1252,0.3753993610223642
350960,2013,503.0,1185,0.42447257383966247
350960,2014,540.0,1212,0.44554455445544555
350960,2015,511.0,1224,0.41748366013071897
350960,2016,485.0,1095,0.4429223744292237
350960,2017,444.0,1057,0.42005676442762535
350960,2018,421.0,1018,0.41355599214145383
350960,2019,365.0,943,0.3870625662778367
350960,2020,369.0,913,0.40416210295728366
350970,2012,169.0,725,0.23310344827586207
350970,2013,313.0,725,0.4317241379310345
350970,2014,342.0,725,0.47172413793103446
350970,2015,340.0,758,0.44854881266490765
350970,2016,316.0,762,0.4146981627296588
350970,2017,325.0,767,0.423728813559322
350970,2018,322.0,762,0.4225721784776903
350970,2019,293.0,724,0.4046961325966851
350970,2020,283.0,675,0.4192592592592593
350980,2012,0.0,53,0.0
350980,2013,25.0,73,0.3424657534246575
350980,2014,26.0,59,0.4406779661016949
350980,2015,21.0,55,0.38181818181818183
350980,2016,32.0,53,0.6037735849056604
350980,2017,34.0,77,0.44155844155844154
350980,2018,29.0,59,0.4915254237288136
350980,2019,30.0,64,0.46875
350980,2020,21.0,57,0.3684210526315789
350990,2012,16.0,168,0.09523809523809523
350990,2013,73.0,170,0.4294117647058823
350990,2014,76.0,183,0.41530054644808745
350990,2015,84.0,212,0.39622641509433965
350990,2016,60.0,170,0.35294117647058826
350990,2017,66.0,190,0.3473684210526316
350990,2018,72.0,182,0.3956043956043956
350990,2019,66.0,174,0.3793103448275862
350990,2020,66.0,173,0.3815028901734104
350995,2012,9.0,59,0.15254237288135594
350995,2013,27.0,85,0.3176470588235294
350995,2014,18.0,87,0.20689655172413793
350995,2015,20.0,81,0.24691358024691357
350995,2016,10.0,78,0.1282051282051282
350995,2017,22.0,85,0.25882352941176473
350995,2018,27.0,83,0.3253012048192771
350995,2019,32.0,72,0.4444444444444444
350995,2020,22.0,73,0.3013698630136986
351000,2012,14.0,341,0.04105571847507331
351000,2013,118.0,322,0.36645962732919257
351000,2014,128.0,297,0.43097643097643096
351000,2015,158.0,334,0.47305389221556887
351000,2016,131.0,303,0.43234323432343236
351000,2017,145.0,337,0.43026706231454004
351000,2018,151.0,322,0.468944099378882
351000,2019,145.0,338,0.4289940828402367
351000,2020,145.0,332,0.4367469879518072
351010,2012,9.0,16,0.5625
351010,2013,19.0,31,0.6129032258064516
351010,2014,12.0,19,0.631578947368421
351010,2015,15.0,21,0.7142857142857143
351010,2016,7.0,20,0.35
351010,2017,5.0,15,0.3333333333333333
351010,2018,12.0,29,0.41379310344827586
351010,2019,18.0,30,0.6
351010,2020,10.0,22,0.45454545454545453
351015,2012,12.0,57,0.21052631578947367
351015,2013,16.0,66,0.24242424242424243
351015,2014,6.0,62,0.0967741935483871
351015,2015,5.0,65,0.07692307692307693
351015,2016,24.0,64,0.375
351015,2017,28.0,70,0.4
351015,2018,26.0,67,0.3880597014925373
351015,2019,29.0,73,0.3972602739726027
351015,2020,47.0,90,0.5222222222222223
351020,2012,256.0,679,0.37702503681885124
351020,2013,317.0,728,0.43543956043956045
351020,2014,329.0,712,0.46207865168539325
351020,2015,294.0,662,0.44410876132930516
351020,2016,248.0,654,0.37920489296636084
351020,2017,264.0,669,0.39461883408071746
351020,2018,249.0,659,0.37784522003034904
351020,2019,239.0,638,0.37460815047021945
351020,2020,256.0,580,0.4413793103448276
351030,2012,83.0,259,0.3204633204633205
351030,2013,99.0,231,0.42857142857142855
351030,2014,112.0,263,0.42585551330798477
351030,2015,112.0,258,0.43410852713178294
351030,2016,89.0,281,0.3167259786476868
351030,2017,115.0,285,0.40350877192982454
351030,2018,98.0,308,0.3181818181818182
351030,2019,78.0,243,0.32098765432098764
351030,2020,100.0,290,0.3448275862068966
351040,2012,279.0,752,0.37101063829787234
351040,2013,310.0,685,0.45255474452554745
351040,2014,354.0,711,0.4978902953586498
351040,2015,331.0,713,0.4642356241234222
351040,2016,331.0,692,0.47832369942196534
351040,2017,278.0,682,0.40762463343108507
351040,2018,302.0,683,0.44216691068814057
351040,2019,295.0,684,0.43128654970760233
351040,2020,291.0,692,0.42052023121387283
351050,2012,96.0,1579,0.060797973400886635
351050,2013,724.0,1543,0.4692158133506157
351050,2014,726.0,1615,0.44953560371517026
351050,2015,783.0,1770,0.4423728813559322
351050,2016,728.0,1719,0.4235020360674811
351050,2017,723.0,1757,0.41149686966420035
351050,2018,731.0,1840,0.3972826086956522
351050,2019,697.0,1714,0.40665110851808633
351050,2020,714.0,1774,0.4024802705749718
351060,2012,2680.0,6960,0.3850574712643678
351060,2013,2989.0,6937,0.4308779011099899
351060,2014,3102.0,7096,0.4371476888387824
351060,2015,3137.0,7252,0.43257032542746826
351060,2016,3104.0,7061,0.43959779068120663
351060,2017,2938.0,6966,0.42176284811943726
351060,2018,2851.0,6998,0.4074021148899686
351060,2019,2633.0,6561,0.40131077579637253
351060,2020,2267.0,5671,0.3997531299594428
351070,2012,42.0,133,0.3157894736842105
351070,2013,52.0,141,0.36879432624113473
351070,2014,50.0,123,0.4065040650406504
351070,2015,47.0,118,0.3983050847457627
351070,2016,53.0,140,0.37857142857142856
351070,2017,49.0,118,0.4152542372881356
351070,2018,54.0,113,0.4778761061946903
351070,2019,45.0,103,0.4368932038834951
351070,2020,37.0,95,0.3894736842105263
351080,2012,35.0,347,0.10086455331412104
351080,2013,116.0,300,0.38666666666666666
351080,2014,117.0,296,0.3952702702702703
351080,2015,128.0,323,0.39628482972136225
351080,2016,135.0,292,0.4623287671232877
351080,2017,129.0,316,0.40822784810126583
351080,2018,138.0,312,0.4423076923076923
351080,2019,122.0,296,0.41216216216216217
351080,2020,105.0,275,0.38181818181818183
351090,2012,20.0,27,0.7407407407407407
351090,2013,12.0,19,0.631578947368421
351090,2014,5.0,23,0.21739130434782608
351090,2015,9.0,24,0.375
351090,2016,10.0,26,0.38461538461538464
351090,2017,11.0,29,0.3793103448275862
351090,2018,10.0,24,0.4166666666666667
351090,2019,9.0,21,0.42857142857142855
351090,2020,3.0,14,0.21428571428571427
351100,2012,109.0,245,0.4448979591836735
351100,2013,115.0,276,0.4166666666666667
351100,2014,102.0,267,0.38202247191011235
351100,2015,97.0,239,0.40585774058577406
351100,2016,99.0,257,0.3852140077821012
351100,2017,100.0,246,0.4065040650406504
351100,2018,74.0,223,0.33183856502242154
351100,2019,98.0,257,0.38132295719844356
351100,2020,79.0,192,0.4114583333333333
351110,2012,464.0,1494,0.31057563587684067
351110,2013,634.0,1351,0.4692820133234641
351110,2014,663.0,1440,0.46041666666666664
351110,2015,666.0,1417,0.4700070571630205
351110,2016,639.0,1353,0.4722838137472284
351110,2017,150.0,1352,0.11094674556213018
351110,2018,585.0,1347,0.43429844097995546
351110,2019,611.0,1329,0.4597441685477803
351110,2020,588.0,1288,0.45652173913043476
351120,2012,28.0,94,0.2978723404255319
351120,2013,43.0,89,0.48314606741573035
351120,2014,45.0,95,0.47368421052631576
351120,2015,37.0,95,0.3894736842105263
351120,2016,43.0,90,0.4777777777777778
351120,2017,11.0,93,0.11827956989247312
351120,2018,24.0,75,0.32
351120,2019,23.0,64,0.359375
351120,2020,34.0,74,0.4594594594594595
351130,2012,33.0,82,0.4024390243902439
351130,2013,40.0,82,0.4878048780487805
351130,2014,41.0,82,0.5
351130,2015,60.0,115,0.5217391304347826
351130,2016,55.0,99,0.5555555555555556
351130,2017,38.0,102,0.37254901960784315
351130,2018,54.0,115,0.46956521739130436
351130,2019,56.0,118,0.4745762711864407
351130,2020,60.0,119,0.5042016806722689
351140,2012,89.0,248,0.3588709677419355
351140,2013,105.0,240,0.4375
351140,2014,85.0,233,0.3648068669527897
351140,2015,108.0,261,0.41379310344827586
351140,2016,99.0,256,0.38671875
351140,2017,100.0,244,0.4098360655737705
351140,2018,85.0,263,0.3231939163498099
351140,2019,103.0,267,0.3857677902621723
351140,2020,98.0,233,0.4206008583690987
351150,2012,207.0,526,0.3935361216730038
351150,2013,236.0,514,0.4591439688715953
351150,2014,268.0,553,0.484629294755877
351150,2015,272.0,560,0.4857142857142857
351150,2016,257.0,545,0.47155963302752296
351150,2017,213.0,503,0.4234592445328032
351150,2018,229.0,506,0.4525691699604743
351150,2019,234.0,508,0.46062992125984253
351150,2020,211.0,467,0.4518201284796574
351160,2012,55.0,222,0.24774774774774774
351160,2013,88.0,228,0.38596491228070173
351160,2014,136.0,250,0.544
351160,2015,98.0,243,0.40329218106995884
351160,2016,103.0,252,0.4087301587301587
351160,2017,99.0,282,0.35106382978723405
351160,2018,91.0,247,0.3684210526315789
351160,2019,85.0,233,0.3648068669527897
351160,2020,86.0,240,0.35833333333333334
351170,2012,73.0,197,0.37055837563451777
351170,2013,90.0,194,0.4639175257731959
351170,2014,84.0,208,0.40384615384615385
351170,2015,91.0,228,0.3991228070175439
351170,2016,86.0,196,0.4387755102040816
351170,2017,93.0,206,0.45145631067961167
351170,2018,84.0,225,0.37333333333333335
351170,2019,73.0,175,0.41714285714285715
351170,2020,78.0,181,0.430939226519337
351190,2012,41.0,127,0.3228346456692913
351190,2013,44.0,115,0.3826086956521739
351190,2014,39.0,107,0.3644859813084112
351190,2015,36.0,117,0.3076923076923077
351190,2016,39.0,90,0.43333333333333335
351190,2017,52.0,107,0.48598130841121495
351190,2018,45.0,116,0.3879310344827586
351190,2019,40.0,98,0.40816326530612246
351190,2020,26.0,85,0.3058823529411765
351200,2012,34.0,236,0.1440677966101695
351200,2013,113.0,242,0.4669421487603306
351200,2014,112.0,245,0.45714285714285713
351200,2015,116.0,261,0.4444444444444444
351200,2016,91.0,224,0.40625
351200,2017,121.0,247,0.4898785425101215
351200,2018,101.0,229,0.4410480349344978
351200,2019,47.0,201,0.23383084577114427
351200,2020,89.0,191,0.46596858638743455
351210,2012,25.0,91,0.27472527472527475
351210,2013,47.0,112,0.41964285714285715
351210,2014,48.0,115,0.41739130434782606
351210,2015,50.0,106,0.4716981132075472
351210,2016,46.0,93,0.4946236559139785
351210,2017,37.0,85,0.43529411764705883
351210,2018,34.0,102,0.3333333333333333
351210,2019,26.0,90,0.28888888888888886
351210,2020,17.0,67,0.2537313432835821
351220,2012,119.0,384,0.3098958333333333
351220,2013,179.0,408,0.4387254901960784
351220,2014,192.0,404,0.4752475247524752
351220,2015,178.0,398,0.4472361809045226
351220,2016,183.0,397,0.4609571788413098
351220,2017,165.0,410,0.4024390243902439
351220,2018,188.0,486,0.3868312757201646
351220,2019,169.0,447,0.378076062639821
351220,2020,159.0,398,0.39949748743718594
351230,2012,50.0,215,0.23255813953488372
351230,2013,72.0,212,0.33962264150943394
351230,2014,77.0,219,0.3515981735159817
351230,2015,85.0,207,0.4106280193236715
351230,2016,87.0,203,0.42857142857142855
351230,2017,85.0,208,0.40865384615384615
351230,2018,88.0,216,0.4074074074074074
351230,2019,73.0,209,0.3492822966507177
351230,2020,59.0,165,0.3575757575757576
351240,2012,131.0,273,0.47985347985347987
351240,2013,157.0,306,0.5130718954248366
351240,2014,138.0,299,0.46153846153846156
351240,2015,127.0,293,0.4334470989761092
351240,2016,144.0,317,0.45425867507886436
351240,2017,124.0,282,0.4397163120567376
351240,2018,134.0,288,0.4652777777777778
351240,2019,123.0,290,0.4241379310344828
351240,2020,116.0,297,0.39057239057239057
351250,2012,33.0,69,0.4782608695652174
351250,2013,34.0,78,0.4358974358974359
351250,2014,30.0,66,0.45454545454545453
351250,2015,29.0,65,0.4461538461538462
351250,2016,26.0,71,0.36619718309859156
351250,2017,35.0,72,0.4861111111111111
351250,2018,19.0,58,0.3275862068965517
351250,2019,23.0,54,0.42592592592592593
351250,2020,21.0,59,0.3559322033898305
351260,2012,26.0,57,0.45614035087719296
351260,2013,20.0,46,0.43478260869565216
351260,2014,21.0,48,0.4375
351260,2015,13.0,49,0.2653061224489796
351260,2016,21.0,54,0.3888888888888889
351260,2017,22.0,51,0.43137254901960786
351260,2018,9.0,41,0.21951219512195122
351260,2019,26.0,52,0.5
351260,2020,25.0,51,0.49019607843137253
351270,2012,18.0,51,0.35294117647058826
351270,2013,33.0,67,0.4925373134328358
351270,2014,22.0,53,0.41509433962264153
351270,2015,24.0,52,0.46153846153846156
351270,2016,23.0,47,0.48936170212765956
351270,2017,23.0,54,0.42592592592592593
351270,2018,20.0,45,0.4444444444444444
351270,2019,20.0,58,0.3448275862068966
351270,2020,19.0,57,0.3333333333333333
351280,2012,349.0,829,0.4209891435464415
351280,2013,412.0,888,0.46396396396396394
351280,2014,359.0,832,0.43149038461538464
351280,2015,368.0,774,0.4754521963824289
351280,2016,288.0,686,0.4198250728862974
351280,2017,311.0,739,0.4208389715832206
351280,2018,331.0,756,0.43783068783068785
351280,2019,278.0,653,0.42572741194486985
351280,2020,248.0,640,0.3875
351290,2012,21.0,74,0.28378378378378377
351290,2013,34.0,69,0.4927536231884058
351290,2014,38.0,75,0.5066666666666667
351290,2015,36.0,88,0.4090909090909091
351290,2016,29.0,60,0.48333333333333334
351290,2017,39.0,68,0.5735294117647058
351290,2018,46.0,92,0.5
351290,2019,41.0,94,0.43617021276595747
351290,2020,41.0,98,0.41836734693877553
351300,2012,1749.0,3934,0.4445856634468734
351300,2013,1849.0,4069,0.4544114032931924
351300,2014,1792.0,4259,0.4207560460201925
351300,2015,857.0,4450,0.19258426966292136
351300,2016,1913.0,4260,0.44906103286384974
351300,2017,1881.0,4311,0.4363256784968685
351300,2018,1789.0,4214,0.4245372567631704
351300,2019,1721.0,4189,0.4108379088087849
351300,2020,1635.0,3978,0.4110105580693816
351310,2012,193.0,415,0.4650602409638554
351310,2013,198.0,433,0.45727482678983833
351310,2014,192.0,409,0.46943765281173594
351310,2015,225.0,449,0.5011135857461024
351310,2016,207.0,416,0.49759615384615385
351310,2017,193.0,402,0.48009950248756217
351310,2018,184.0,414,0.4444444444444444
351310,2019,166.0,400,0.415
351310,2020,172.0,396,0.43434343434343436
351320,2012,23.0,90,0.25555555555555554
351320,2013,53.0,122,0.4344262295081967
351320,2014,40.0,101,0.39603960396039606
351320,2015,60.0,119,0.5042016806722689
351320,2016,43.0,105,0.4095238095238095
351320,2017,48.0,121,0.39669421487603307
351320,2018,51.0,104,0.49038461538461536
351320,2019,44.0,115,0.3826086956521739
351320,2020,45.0,104,0.4326923076923077
351330,2012,1.0,23,0.043478260869565216
351330,2013,15.0,23,0.6521739130434783
351330,2014,7.0,15,0.4666666666666667
351330,2015,6.0,23,0.2608695652173913
351330,2016,11.0,26,0.4230769230769231
351330,2017,7.0,28,0.25
351330,2018,13.0,26,0.5
351330,2019,4.0,14,0.2857142857142857
351330,2020,10.0,22,0.45454545454545453
351340,2012,362.0,1093,0.3311985361390668
351340,2013,459.0,1018,0.45088408644400785
351340,2014,481.0,1072,0.44869402985074625
351340,2015,382.0,1040,0.36730769230769234
351340,2016,372.0,946,0.39323467230443976
351340,2017,400.0,925,0.43243243243243246
351340,2018,399.0,924,0.4318181818181818
351340,2019,371.0,885,0.4192090395480226
351340,2020,356.0,877,0.40592930444697833
351350,2012,872.0,1985,0.43929471032745593
351350,2013,834.0,1890,0.44126984126984126
351350,2014,843.0,1897,0.4443858724301529
351350,2015,846.0,1914,0.44200626959247646
351350,2016,730.0,1681,0.43426531826293874
351350,2017,669.0,1620,0.412962962962963
351350,2018,645.0,1624,0.39716748768472904
351350,2019,569.0,1489,0.38213566151779715
351350,2020,621.0,1600,0.388125
351360,2012,88.0,265,0.3320754716981132
351360,2013,108.0,231,0.4675324675324675
351360,2014,95.0,227,0.4185022026431718
351360,2015,105.0,221,0.4751131221719457
351360,2016,115.0,227,0.5066079295154186
351360,2017,111.0,241,0.4605809128630705
351360,2018,116.0,249,0.46586345381526106
351360,2019,111.0,262,0.42366412213740456
351360,2020,101.0,231,0.43722943722943725
351370,2012,166.0,393,0.4223918575063613
351370,2013,199.0,405,0.49135802469135803
351370,2014,186.0,368,0.5054347826086957
351370,2015,182.0,381,0.4776902887139108
351370,2016,161.0,333,0.48348348348348347
351370,2017,167.0,359,0.46518105849582175
351370,2018,156.0,366,0.4262295081967213
351370,2019,162.0,341,0.4750733137829912
351370,2020,155.0,350,0.44285714285714284
351380,2012,3046.0,6455,0.4718822618125484
351380,2013,2983.0,6321,0.4719190001582028
351380,2014,3038.0,6392,0.47528160200250313
351380,2015,2972.0,6292,0.4723458359821996
351380,2016,2863.0,6040,0.4740066225165563
351380,2017,2741.0,5880,0.466156462585034
351380,2018,2492.0,5584,0.4462750716332378
351380,2019,2378.0,5412,0.4393939393939394
351380,2020,2136.0,4805,0.4445369406867846
351385,2012,1.0,13,0.07692307692307693
351385,2013,14.0,36,0.3888888888888889
351385,2014,2.0,16,0.125
351385,2015,0.0,13,0.0
351385,2016,5.0,18,0.2777777777777778
351385,2017,6.0,13,0.46153846153846156
351385,2018,5.0,13,0.38461538461538464
351385,2019,9.0,15,0.6
351385,2020,12.0,25,0.48
351390,2012,16.0,141,0.11347517730496454
351390,2013,19.0,144,0.13194444444444445
351390,2014,19.0,121,0.15702479338842976
351390,2015,62.0,127,0.4881889763779528
351390,2016,58.0,127,0.4566929133858268
351390,2017,65.0,116,0.5603448275862069
351390,2018,62.0,129,0.4806201550387597
351390,2019,71.0,139,0.5107913669064749
351390,2020,60.0,118,0.5084745762711864
351400,2012,42.0,111,0.3783783783783784
351400,2013,53.0,123,0.43089430894308944
351400,2014,65.0,128,0.5078125
351400,2015,53.0,121,0.4380165289256198
351400,2016,37.0,97,0.38144329896907214
351400,2017,51.0,120,0.425
351400,2018,40.0,99,0.40404040404040403
351400,2019,25.0,99,0.25252525252525254
351400,2020,36.0,103,0.34951456310679613
351410,2012,98.0,370,0.2648648648648649
351410,2013,141.0,344,0.40988372093023256
351410,2014,144.0,368,0.391304347826087
351410,2015,163.0,350,0.4657142857142857
351410,2016,148.0,354,0.4180790960451977
351410,2017,137.0,334,0.4101796407185629
351410,2018,144.0,331,0.4350453172205438
351410,2019,111.0,303,0.36633663366336633
351410,2020,56.0,285,0.19649122807017544
351420,2012,1.0,14,0.07142857142857142
351420,2013,8.0,20,0.4
351420,2014,2.0,26,0.07692307692307693
351420,2015,3.0,19,0.15789473684210525
351420,2016,6.0,16,0.375
351420,2017,12.0,25,0.48
351420,2018,10.0,19,0.5263157894736842
351420,2019,10.0,22,0.45454545454545453
351420,2020,13.0,30,0.43333333333333335
351430,2012,39.0,91,0.42857142857142855
351430,2013,42.0,82,0.5121951219512195
351430,2014,40.0,75,0.5333333333333333
351430,2015,46.0,100,0.46
351430,2016,55.0,102,0.5392156862745098
351430,2017,40.0,96,0.4166666666666667
351430,2018,45.0,85,0.5294117647058824
351430,2019,39.0,90,0.43333333333333335
351430,2020,35.0,75,0.4666666666666667
351440,2012,221.0,495,0.44646464646464645
351440,2013,239.0,464,0.5150862068965517
351440,2014,226.0,491,0.46028513238289204
351440,2015,253.0,484,0.5227272727272727
351440,2016,259.0,517,0.5009671179883946
351440,2017,229.0,491,0.4663951120162933
351440,2018,246.0,497,0.4949698189134809
351440,2019,229.0,496,0.46169354838709675
351440,2020,222.0,471,0.4713375796178344
351450,2012,49.0,149,0.3288590604026846
351450,2013,58.0,142,0.4084507042253521
351450,2014,79.0,138,0.572463768115942
351450,2015,70.0,138,0.5072463768115942
351450,2016,57.0,122,0.4672131147540984
351450,2017,74.0,147,0.5034013605442177
351450,2018,58.0,135,0.42962962962962964
351450,2019,62.0,150,0.41333333333333333
351450,2020,56.0,126,0.4444444444444444
351460,2012,48.0,99,0.48484848484848486
351460,2013,45.0,95,0.47368421052631576
351460,2014,51.0,100,0.51
351460,2015,67.0,119,0.5630252100840336
351460,2016,41.0,103,0.39805825242718446
351460,2017,39.0,99,0.3939393939393939
351460,2018,55.0,128,0.4296875
351460,2019,52.0,108,0.48148148148148145
351460,2020,54.0,111,0.4864864864864865
351470,2012,0.0,84,0.0
351470,2013,23.0,59,0.3898305084745763
351470,2014,33.0,67,0.4925373134328358
351470,2015,31.0,82,0.3780487804878049
351470,2016,39.0,88,0.4431818181818182
351470,2017,40.0,81,0.49382716049382713
351470,2018,27.0,89,0.30337078651685395
351470,2019,34.0,81,0.41975308641975306
351470,2020,39.0,85,0.4588235294117647
351480,2012,17.0,211,0.08056872037914692
351480,2013,83.0,229,0.3624454148471616
351480,2014,86.0,211,0.4075829383886256
351480,2015,85.0,232,0.36637931034482757
351480,2016,85.0,213,0.39906103286384975
351480,2017,89.0,206,0.4320388349514563
351480,2018,92.0,238,0.3865546218487395
351480,2019,73.0,183,0.3989071038251366
351480,2020,56.0,191,0.2931937172774869
351490,2012,90.0,248,0.3629032258064516
351490,2013,72.0,180,0.4
351490,2014,98.0,208,0.47115384615384615
351490,2015,108.0,230,0.46956521739130436
351490,2016,74.0,200,0.37
351490,2017,73.0,208,0.35096153846153844
351490,2018,81.0,214,0.37850467289719625
351490,2019,75.0,204,0.36764705882352944
351490,2020,81.0,208,0.3894230769230769
351492,2012,12.0,35,0.34285714285714286
351492,2013,13.0,41,0.3170731707317073
351492,2014,15.0,44,0.3409090909090909
351492,2015,22.0,43,0.5116279069767442
351492,2016,15.0,38,0.39473684210526316
351492,2017,2.0,28,0.07142857142857142
351492,2018,15.0,34,0.4411764705882353
351492,2019,9.0,35,0.2571428571428571
351492,2020,12.0,22,0.5454545454545454
351495,2012,7.0,20,0.35
351495,2013,12.0,23,0.5217391304347826
351495,2014,8.0,20,0.4
351495,2015,9.0,18,0.5
351495,2016,8.0,23,0.34782608695652173
351495,2017,1.0,18,0.05555555555555555
351495,2018,14.0,24,0.5833333333333334
351495,2019,10.0,23,0.43478260869565216
