CODMUNRES,ano_nasc,Qtd_Mais_de_5_Consultas_Pre_Natal,Qtd_Total,Ratio
220585,2016,87,112,0.7767857142857143
220585,2017,102,131,0.7786259541984732
220585,2018,113,130,0.8692307692307693
220585,2019,97,113,0.8584070796460177
220585,2020,79,101,0.7821782178217822
220590,2012,45,59,0.7627118644067796
220590,2013,0,67,0.0
220590,2014,57,73,0.7808219178082192
220590,2015,55,68,0.8088235294117647
220590,2016,58,75,0.7733333333333333
220590,2017,60,73,0.821917808219178
220590,2018,66,70,0.9428571428571428
220590,2019,56,58,0.9655172413793104
220590,2020,45,66,0.6818181818181818
220595,2012,101,132,0.7651515151515151
220595,2013,0,124,0.0
220595,2014,118,142,0.8309859154929577
220595,2015,111,126,0.8809523809523809
220595,2016,107,122,0.8770491803278688
220595,2017,126,145,0.8689655172413793
220595,2018,120,135,0.8888888888888888
220595,2019,105,111,0.9459459459459459
220595,2020,123,134,0.917910447761194
220600,2012,45,56,0.8035714285714286
220600,2013,0,56,0.0
220600,2014,38,51,0.7450980392156863
220600,2015,64,77,0.8311688311688312
220600,2016,50,53,0.9433962264150944
220600,2017,59,70,0.8428571428571429
220600,2018,48,63,0.7619047619047619
220600,2019,70,79,0.8860759493670886
220600,2020,59,64,0.921875
220605,2012,56,75,0.7466666666666667
220605,2013,0,67,0.0
220605,2014,37,44,0.8409090909090909
220605,2015,59,65,0.9076923076923077
220605,2016,67,71,0.9436619718309859
220605,2017,42,49,0.8571428571428571
220605,2018,49,55,0.8909090909090909
220605,2019,63,69,0.9130434782608695
220605,2020,48,53,0.9056603773584906
220610,2012,84,182,0.46153846153846156
220610,2013,0,176,0.0
220610,2014,134,179,0.7486033519553073
220610,2015,157,190,0.8263157894736842
220610,2016,120,152,0.7894736842105263
220610,2017,130,170,0.7647058823529411
220610,2018,153,192,0.796875
220610,2019,146,178,0.8202247191011236
220610,2020,137,161,0.8509316770186336
220620,2012,308,573,0.537521815008726
220620,2013,0,528,0.0
220620,2014,342,527,0.6489563567362429
220620,2015,362,559,0.6475849731663685
220620,2016,337,514,0.6556420233463035
220620,2017,349,514,0.6789883268482491
220620,2018,369,542,0.6808118081180812
220620,2019,409,537,0.7616387337057728
220620,2020,264,482,0.5477178423236515
220630,2012,11,18,0.6111111111111112
220630,2013,0,21,0.0
220630,2014,15,16,0.9375
220630,2015,20,25,0.8
220630,2016,8,16,0.5
220630,2017,12,14,0.8571428571428571
220630,2018,18,20,0.9
220630,2019,19,21,0.9047619047619048
220630,2020,10,15,0.6666666666666666
220635,2012,62,84,0.7380952380952381
220635,2013,0,82,0.0
220635,2014,48,57,0.8421052631578947
220635,2015,37,45,0.8222222222222222
220635,2016,45,55,0.8181818181818182
220635,2017,54,75,0.72
220635,2018,72,91,0.7912087912087912
220635,2019,56,68,0.8235294117647058
220635,2020,52,77,0.6753246753246753
220640,2012,94,142,0.6619718309859155
220640,2013,0,147,0.0
220640,2014,84,130,0.6461538461538462
220640,2015,93,128,0.7265625
220640,2016,102,134,0.7611940298507462
220640,2017,93,130,0.7153846153846154
220640,2018,105,128,0.8203125
220640,2019,94,119,0.7899159663865546
220640,2020,111,146,0.7602739726027398
220650,2012,71,100,0.71
220650,2013,0,103,0.0
220650,2014,73,104,0.7019230769230769
220650,2015,85,102,0.8333333333333334
220650,2016,67,82,0.8170731707317073
220650,2017,66,83,0.7951807228915663
220650,2018,83,103,0.8058252427184466
220650,2019,79,88,0.8977272727272727
220650,2020,83,94,0.8829787234042553
220660,2012,87,152,0.5723684210526315
220660,2013,0,182,0.0
220660,2014,101,170,0.5941176470588235
220660,2015,110,164,0.6707317073170732
220660,2016,123,172,0.7151162790697675
220660,2017,145,202,0.7178217821782178
220660,2018,144,188,0.7659574468085106
220660,2019,155,194,0.7989690721649485
220660,2020,130,173,0.7514450867052023
220665,2012,38,77,0.4935064935064935
220665,2013,0,78,0.0
220665,2014,37,60,0.6166666666666667
220665,2015,20,42,0.47619047619047616
220665,2016,56,71,0.7887323943661971
220665,2017,56,74,0.7567567567567568
220665,2018,43,64,0.671875
220665,2019,26,52,0.5
220665,2020,53,64,0.828125
220667,2012,63,99,0.6363636363636364
220667,2013,0,86,0.0
220667,2014,61,88,0.6931818181818182
220667,2015,90,114,0.7894736842105263
220667,2016,95,117,0.811965811965812
220667,2017,88,124,0.7096774193548387
220667,2018,86,103,0.8349514563106796
220667,2019,71,84,0.8452380952380952
220667,2020,80,95,0.8421052631578947
220669,2012,40,95,0.42105263157894735
220669,2013,0,102,0.0
220669,2014,51,93,0.5483870967741935
220669,2015,69,115,0.6
220669,2016,77,110,0.7
220669,2017,83,119,0.6974789915966386
220669,2018,83,110,0.7545454545454545
220669,2019,85,116,0.7327586206896551
220669,2020,58,86,0.6744186046511628
220670,2012,60,95,0.631578947368421
220670,2013,0,83,0.0
220670,2014,54,78,0.6923076923076923
220670,2015,47,75,0.6266666666666667
220670,2016,62,76,0.8157894736842105
220670,2017,52,82,0.6341463414634146
220670,2018,74,107,0.6915887850467289
220670,2019,91,104,0.875
220670,2020,60,86,0.6976744186046512
220672,2012,78,147,0.5306122448979592
220672,2013,0,152,0.0
220672,2014,114,165,0.6909090909090909
220672,2015,122,172,0.7093023255813954
220672,2016,94,159,0.5911949685534591
220672,2017,107,161,0.6645962732919255
220672,2018,98,156,0.6282051282051282
220672,2019,126,180,0.7
220672,2020,84,137,0.6131386861313869
220675,2012,45,58,0.7758620689655172
220675,2013,0,66,0.0
220675,2014,51,65,0.7846153846153846
220675,2015,49,58,0.8448275862068966
220675,2016,44,47,0.9361702127659575
220675,2017,46,54,0.8518518518518519
220675,2018,55,63,0.873015873015873
220675,2019,55,61,0.9016393442622951
220675,2020,52,59,0.8813559322033898
220680,2012,85,146,0.5821917808219178
220680,2013,0,155,0.0
220680,2014,91,157,0.5796178343949044
220680,2015,81,134,0.6044776119402985
220680,2016,103,171,0.6023391812865497
220680,2017,74,141,0.524822695035461
220680,2018,84,144,0.5833333333333334
220680,2019,82,132,0.6212121212121212
220680,2020,78,140,0.5571428571428572
220690,2012,44,67,0.6567164179104478
220690,2013,0,53,0.0
220690,2014,65,77,0.8441558441558441
220690,2015,68,80,0.85
220690,2016,61,70,0.8714285714285714
220690,2017,62,70,0.8857142857142857
220690,2018,59,75,0.7866666666666666
220690,2019,47,62,0.7580645161290323
220690,2020,47,56,0.8392857142857143
220695,2012,33,42,0.7857142857142857
220695,2013,0,19,0.0
220695,2014,14,19,0.7368421052631579
220695,2015,24,29,0.8275862068965517
220695,2016,33,39,0.8461538461538461
220695,2017,39,45,0.8666666666666667
220695,2018,26,37,0.7027027027027027
220695,2019,38,40,0.95
220695,2020,26,29,0.896551724137931
220700,2012,249,419,0.594272076372315
220700,2013,0,444,0.0
220700,2014,318,452,0.7035398230088495
220700,2015,359,473,0.758985200845666
220700,2016,305,430,0.7093023255813954
220700,2017,342,503,0.679920477137177
220700,2018,373,495,0.7535353535353535
220700,2019,423,494,0.8562753036437247
220700,2020,406,501,0.810379241516966
220710,2012,34,43,0.7906976744186046
220710,2013,0,40,0.0
220710,2014,32,34,0.9411764705882353
220710,2015,30,34,0.8823529411764706
220710,2016,37,43,0.8604651162790697
220710,2017,37,40,0.925
220710,2018,35,38,0.9210526315789473
220710,2019,41,46,0.8913043478260869
220710,2020,36,39,0.9230769230769231
220720,2012,39,80,0.4875
220720,2013,0,96,0.0
220720,2014,34,68,0.5
220720,2015,59,95,0.6210526315789474
220720,2016,61,88,0.6931818181818182
220720,2017,62,90,0.6888888888888889
220720,2018,61,103,0.5922330097087378
220720,2019,67,94,0.7127659574468085
220720,2020,55,73,0.7534246575342466
220730,2012,37,49,0.7551020408163265
220730,2013,0,40,0.0
220730,2014,43,64,0.671875
220730,2015,55,61,0.9016393442622951
220730,2016,70,77,0.9090909090909091
220730,2017,45,54,0.8333333333333334
220730,2018,54,59,0.9152542372881356
220730,2019,41,51,0.803921568627451
220730,2020,48,68,0.7058823529411765
220735,2012,18,19,0.9473684210526315
220735,2013,0,25,0.0
220735,2014,22,25,0.88
220735,2015,18,27,0.6666666666666666
220735,2016,23,28,0.8214285714285714
220735,2017,24,29,0.8275862068965517
220735,2018,27,31,0.8709677419354839
220735,2019,24,26,0.9230769230769231
220735,2020,22,26,0.8461538461538461
220740,2012,47,67,0.7014925373134329
220740,2013,0,80,0.0
220740,2014,52,76,0.6842105263157895
220740,2015,45,64,0.703125
220740,2016,45,76,0.5921052631578947
220740,2017,48,63,0.7619047619047619
220740,2018,46,77,0.5974025974025974
220740,2019,36,63,0.5714285714285714
220740,2020,45,71,0.6338028169014085
220750,2012,131,204,0.6421568627450981
220750,2013,0,189,0.0
220750,2014,124,219,0.5662100456621004
220750,2015,108,195,0.5538461538461539
220750,2016,136,205,0.6634146341463415
220750,2017,117,191,0.612565445026178
220750,2018,133,203,0.6551724137931034
220750,2019,140,199,0.7035175879396985
220750,2020,115,168,0.6845238095238095
220755,2012,28,34,0.8235294117647058
220755,2013,0,39,0.0
220755,2014,34,42,0.8095238095238095
220755,2015,22,32,0.6875
220755,2016,23,31,0.7419354838709677
220755,2017,37,42,0.8809523809523809
220755,2018,44,55,0.8
220755,2019,45,53,0.8490566037735849
220755,2020,35,41,0.8536585365853658
220760,2012,94,159,0.5911949685534591
220760,2013,0,145,0.0
220760,2014,119,166,0.7168674698795181
220760,2015,100,140,0.7142857142857143
220760,2016,118,166,0.7108433734939759
220760,2017,117,169,0.6923076923076923
220760,2018,117,175,0.6685714285714286
220760,2019,123,164,0.75
220760,2020,108,152,0.7105263157894737
220770,2012,1273,2293,0.5551679023113825
220770,2013,0,2281,0.0
220770,2014,1437,2319,0.6196636481241915
220770,2015,1634,2434,0.6713229252259655
220770,2016,1570,2319,0.6770159551530832
220770,2017,1665,2377,0.700462768195204
220770,2018,1753,2531,0.6926116159620703
220770,2019,1791,2517,0.7115613825983313
220770,2020,1549,2530,0.6122529644268775
220775,2012,44,71,0.6197183098591549
220775,2013,0,63,0.0
220775,2014,69,82,0.8414634146341463
220775,2015,61,71,0.8591549295774648
220775,2016,45,55,0.8181818181818182
220775,2017,41,58,0.7068965517241379
220775,2018,51,61,0.8360655737704918
220775,2019,40,47,0.851063829787234
220775,2020,40,48,0.8333333333333334
220777,2012,46,72,0.6388888888888888
220777,2013,0,60,0.0
220777,2014,37,49,0.7551020408163265
220777,2015,41,47,0.8723404255319149
220777,2016,42,56,0.75
220777,2017,46,57,0.8070175438596491
220777,2018,47,57,0.8245614035087719
220777,2019,49,55,0.8909090909090909
220777,2020,53,60,0.8833333333333333
220779,2012,30,42,0.7142857142857143
220779,2013,0,42,0.0
220779,2014,30,38,0.7894736842105263
220779,2015,35,51,0.6862745098039216
220779,2016,36,46,0.782608695652174
220779,2017,27,31,0.8709677419354839
220779,2018,29,41,0.7073170731707317
220779,2019,33,43,0.7674418604651163
220779,2020,35,49,0.7142857142857143
220780,2012,195,318,0.6132075471698113
220780,2013,0,334,0.0
220780,2014,213,327,0.6513761467889908
220780,2015,242,352,0.6875
220780,2016,265,331,0.8006042296072508
220780,2017,250,345,0.7246376811594203
220780,2018,303,377,0.8037135278514589
220780,2019,252,317,0.7949526813880127
220780,2020,223,305,0.7311475409836066
220785,2012,25,41,0.6097560975609756
220785,2013,0,44,0.0
220785,2014,29,42,0.6904761904761905
220785,2015,35,43,0.813953488372093
220785,2016,32,42,0.7619047619047619
220785,2017,38,48,0.7916666666666666
220785,2018,38,50,0.76
220785,2019,39,44,0.8863636363636364
220785,2020,28,36,0.7777777777777778
220790,2012,348,549,0.6338797814207651
220790,2013,0,512,0.0
220790,2014,311,555,0.5603603603603604
220790,2015,403,611,0.6595744680851063
220790,2016,321,515,0.6233009708737864
220790,2017,366,563,0.650088809946714
220790,2018,422,565,0.7469026548672566
220790,2019,386,515,0.7495145631067961
220790,2020,400,513,0.7797270955165692
220793,2012,22,37,0.5945945945945946
220793,2013,0,25,0.0
220793,2014,20,27,0.7407407407407407
220793,2015,22,31,0.7096774193548387
220793,2016,21,25,0.84
220793,2017,24,25,0.96
220793,2018,25,27,0.9259259259259259
220793,2019,29,32,0.90625
220793,2020,26,31,0.8387096774193549
220795,2012,47,62,0.7580645161290323
220795,2013,0,50,0.0
220795,2014,45,58,0.7758620689655172
220795,2015,47,68,0.6911764705882353
220795,2016,51,62,0.8225806451612904
220795,2017,42,51,0.8235294117647058
220795,2018,42,46,0.9130434782608695
220795,2019,51,60,0.85
220795,2020,39,44,0.8863636363636364
220800,2012,743,1042,0.7130518234165067
220800,2013,0,1001,0.0
220800,2014,818,1109,0.7376014427412083
220800,2015,860,1149,0.7484769364664926
220800,2016,787,1078,0.7300556586270872
220800,2017,839,1088,0.7711397058823529
220800,2018,857,1143,0.7497812773403325
220800,2019,893,1094,0.8162705667276051
220800,2020,767,1026,0.7475633528265108
220810,2012,93,165,0.5636363636363636
220810,2013,0,120,0.0
220810,2014,73,116,0.6293103448275862
220810,2015,85,130,0.6538461538461539
220810,2016,103,132,0.7803030303030303
220810,2017,102,141,0.723404255319149
220810,2018,107,137,0.781021897810219
220810,2019,91,126,0.7222222222222222
220810,2020,78,119,0.6554621848739496
220820,2012,210,255,0.8235294117647058
220820,2013,0,225,0.0
220820,2014,178,206,0.8640776699029126
220820,2015,235,268,0.8768656716417911
220820,2016,207,237,0.8734177215189873
220820,2017,188,218,0.8623853211009175
220820,2018,206,236,0.8728813559322034
220820,2019,193,216,0.8935185185185185
220820,2020,183,227,0.8061674008810573
220830,2012,300,445,0.6741573033707865
220830,2013,0,383,0.0
220830,2014,407,472,0.8622881355932204
220830,2015,364,439,0.8291571753986332
220830,2016,369,438,0.8424657534246576
220830,2017,371,454,0.8171806167400881
220830,2018,389,443,0.8781038374717833
220830,2019,357,404,0.8836633663366337
220830,2020,299,364,0.8214285714285714
220840,2012,740,847,0.8736717827626919
220840,2013,0,940,0.0
220840,2014,838,956,0.8765690376569037
220840,2015,818,1002,0.8163672654690619
220840,2016,781,955,0.8178010471204189
220840,2017,844,1014,0.8323471400394478
220840,2018,785,931,0.8431793770139635
220840,2019,745,878,0.8485193621867881
220840,2020,749,892,0.8396860986547086
220850,2012,125,233,0.5364806866952789
220850,2013,0,227,0.0
220850,2014,138,210,0.6571428571428571
220850,2015,148,209,0.7081339712918661
220850,2016,153,213,0.7183098591549296
220850,2017,196,270,0.725925925925926
220850,2018,178,238,0.7478991596638656
220850,2019,154,233,0.6609442060085837
220850,2020,153,208,0.7355769230769231
220855,2012,42,55,0.7636363636363637
220855,2013,0,35,0.0
220855,2014,29,35,0.8285714285714286
220855,2015,29,39,0.7435897435897436
220855,2016,30,33,0.9090909090909091
220855,2017,24,28,0.8571428571428571
220855,2018,31,37,0.8378378378378378
220855,2019,39,43,0.9069767441860465
220855,2020,35,40,0.875
220860,2012,18,34,0.5294117647058824
220860,2013,0,41,0.0
220860,2014,32,38,0.8421052631578947
220860,2015,33,39,0.8461538461538461
220860,2016,30,43,0.6976744186046512
220860,2017,36,47,0.7659574468085106
220860,2018,35,41,0.8536585365853658
220860,2019,25,26,0.9615384615384616
220860,2020,44,50,0.88
220865,2012,65,86,0.7558139534883721
220865,2013,0,77,0.0
220865,2014,73,93,0.7849462365591398
220865,2015,81,95,0.8526315789473684
220865,2016,72,96,0.75
220865,2017,84,107,0.7850467289719626
220865,2018,69,87,0.7931034482758621
220865,2019,85,100,0.85
220865,2020,87,102,0.8529411764705882
220870,2012,101,157,0.643312101910828
220870,2013,0,166,0.0
220870,2014,87,152,0.5723684210526315
220870,2015,76,133,0.5714285714285714
220870,2016,86,122,0.7049180327868853
220870,2017,92,141,0.6524822695035462
220870,2018,147,185,0.7945945945945946
220870,2019,121,158,0.7658227848101266
220870,2020,88,124,0.7096774193548387
220880,2012,186,289,0.643598615916955
220880,2013,0,274,0.0
220880,2014,228,281,0.8113879003558719
220880,2015,230,289,0.7958477508650519
220880,2016,204,261,0.7816091954022989
220880,2017,199,265,0.7509433962264151
220880,2018,228,294,0.7755102040816326
220880,2019,194,237,0.8185654008438819
220880,2020,178,246,0.7235772357723578
220885,2012,43,69,0.6231884057971014
220885,2013,0,71,0.0
220885,2014,62,82,0.7560975609756098
220885,2015,60,75,0.8
220885,2016,57,65,0.8769230769230769
220885,2017,46,66,0.696969696969697
220885,2018,35,51,0.6862745098039216
220885,2019,44,60,0.7333333333333333
220885,2020,41,56,0.7321428571428571
220887,2012,36,46,0.782608695652174
220887,2013,0,47,0.0
220887,2014,21,38,0.5526315789473685
220887,2015,35,44,0.7954545454545454
220887,2016,33,50,0.66
220887,2017,36,55,0.6545454545454545
220887,2018,30,46,0.6521739130434783
220887,2019,45,57,0.7894736842105263
220887,2020,37,47,0.7872340425531915
220890,2012,78,118,0.6610169491525424
220890,2013,0,98,0.0
220890,2014,86,112,0.7678571428571429
220890,2015,65,95,0.6842105263157895
220890,2016,81,120,0.675
220890,2017,82,114,0.7192982456140351
220890,2018,93,114,0.8157894736842105
220890,2019,73,88,0.8295454545454546
220890,2020,73,87,0.8390804597701149
220900,2012,51,74,0.6891891891891891
220900,2013,0,75,0.0
220900,2014,62,83,0.7469879518072289
220900,2015,68,90,0.7555555555555555
220900,2016,46,70,0.6571428571428571
220900,2017,51,70,0.7285714285714285
220900,2018,56,74,0.7567567567567568
220900,2019,63,72,0.875
220900,2020,57,64,0.890625
220910,2012,61,89,0.6853932584269663
220910,2013,0,76,0.0
220910,2014,61,74,0.8243243243243243
220910,2015,57,68,0.8382352941176471
220910,2016,69,79,0.8734177215189873
220910,2017,58,62,0.9354838709677419
220910,2018,67,75,0.8933333333333333
220910,2019,82,86,0.9534883720930233
220910,2020,63,70,0.9
220915,2012,22,35,0.6285714285714286
220915,2013,0,51,0.0
220915,2014,15,19,0.7894736842105263
220915,2015,33,40,0.825
220915,2016,46,57,0.8070175438596491
220915,2017,26,37,0.7027027027027027
220915,2018,27,36,0.75
220915,2019,26,30,0.8666666666666667
220915,2020,26,31,0.8387096774193549
220920,2012,42,88,0.4772727272727273
220920,2013,0,109,0.0
220920,2014,54,99,0.5454545454545454
220920,2015,63,121,0.5206611570247934
220920,2016,64,95,0.6736842105263158
220920,2017,72,99,0.7272727272727273
220920,2018,64,94,0.6808510638297872
220920,2019,72,104,0.6923076923076923
220920,2020,76,98,0.7755102040816326
220930,2012,61,72,0.8472222222222222
220930,2013,0,84,0.0
220930,2014,73,83,0.8795180722891566
220930,2015,68,74,0.918918918918919
220930,2016,58,66,0.8787878787878788
220930,2017,67,75,0.8933333333333333
220930,2018,87,97,0.8969072164948454
220930,2019,74,79,0.9367088607594937
220930,2020,63,69,0.9130434782608695
220935,2012,38,57,0.6666666666666666
220935,2013,0,60,0.0
220935,2014,39,57,0.6842105263157895
220935,2015,21,42,0.5
220935,2016,23,36,0.6388888888888888
220935,2017,36,46,0.782608695652174
220935,2018,39,47,0.8297872340425532
220935,2019,35,42,0.8333333333333334
220935,2020,28,37,0.7567567567567568
220937,2012,48,59,0.8135593220338984
220937,2013,0,56,0.0
220937,2014,41,57,0.7192982456140351
220937,2015,44,60,0.7333333333333333
220937,2016,39,50,0.78
220937,2017,58,71,0.8169014084507042
220937,2018,46,60,0.7666666666666667
220937,2019,40,57,0.7017543859649122
220937,2020,47,64,0.734375
220940,2012,56,92,0.6086956521739131
220940,2013,0,54,0.0
220940,2014,38,72,0.5277777777777778
220940,2015,47,75,0.6266666666666667
220940,2016,56,88,0.6363636363636364
220940,2017,52,78,0.6666666666666666
220940,2018,48,77,0.6233766233766234
220940,2019,62,85,0.7294117647058823
220940,2020,47,68,0.6911764705882353
220945,2012,23,34,0.6764705882352942
220945,2013,0,20,0.0
220945,2014,20,36,0.5555555555555556
220945,2015,28,42,0.6666666666666666
220945,2016,20,32,0.625
220945,2017,15,27,0.5555555555555556
220945,2018,21,28,0.75
220945,2019,21,26,0.8076923076923077
220945,2020,23,29,0.7931034482758621
220950,2012,27,33,0.8181818181818182
220950,2013,0,28,0.0
220950,2014,43,50,0.86
220950,2015,34,42,0.8095238095238095
220950,2016,40,41,0.975609756097561
220950,2017,35,44,0.7954545454545454
220950,2018,35,39,0.8974358974358975
220950,2019,49,54,0.9074074074074074
220950,2020,45,48,0.9375
220955,2012,50,53,0.9433962264150944
220955,2013,0,47,0.0
220955,2014,56,60,0.9333333333333333
220955,2015,67,71,0.9436619718309859
220955,2016,65,72,0.9027777777777778
220955,2017,45,54,0.8333333333333334
220955,2018,55,59,0.9322033898305084
220955,2019,48,52,0.9230769230769231
220955,2020,37,41,0.9024390243902439
220960,2012,25,32,0.78125
220960,2013,0,28,0.0
220960,2014,16,18,0.8888888888888888
220960,2015,23,28,0.8214285714285714
220960,2016,20,22,0.9090909090909091
220960,2017,27,29,0.9310344827586207
220960,2018,25,27,0.9259259259259259
220960,2019,15,23,0.6521739130434783
220960,2020,16,22,0.7272727272727273
220965,2012,56,76,0.7368421052631579
220965,2013,0,53,0.0
220965,2014,62,88,0.7045454545454546
220965,2015,49,55,0.8909090909090909
220965,2016,65,80,0.8125
220965,2017,51,65,0.7846153846153846
220965,2018,67,72,0.9305555555555556
220965,2019,71,78,0.9102564102564102
220965,2020,66,73,0.9041095890410958
220970,2012,45,73,0.6164383561643836
220970,2013,0,70,0.0
220970,2014,56,75,0.7466666666666667
220970,2015,60,90,0.6666666666666666
220970,2016,42,65,0.6461538461538462
220970,2017,52,96,0.5416666666666666
220970,2018,56,82,0.6829268292682927
220970,2019,47,63,0.746031746031746
220970,2020,50,61,0.819672131147541
220975,2012,17,28,0.6071428571428571
220975,2013,0,33,0.0
220975,2014,19,31,0.6129032258064516
220975,2015,18,25,0.72
220975,2016,16,27,0.5925925925925926
220975,2017,32,40,0.8
220975,2018,29,36,0.8055555555555556
220975,2019,30,34,0.8823529411764706
220975,2020,28,40,0.7
220980,2012,50,86,0.5813953488372093
220980,2013,0,73,0.0
220980,2014,60,76,0.7894736842105263
220980,2015,57,81,0.7037037037037037
220980,2016,31,65,0.47692307692307695
220980,2017,48,70,0.6857142857142857
220980,2018,67,77,0.8701298701298701
220980,2019,64,73,0.8767123287671232
220980,2020,54,63,0.8571428571428571
220985,2012,29,52,0.5576923076923077
220985,2013,0,46,0.0
220985,2014,40,57,0.7017543859649122
220985,2015,31,52,0.5961538461538461
220985,2016,33,47,0.7021276595744681
220985,2017,35,47,0.7446808510638298
220985,2018,27,53,0.5094339622641509
220985,2019,39,51,0.7647058823529411
220985,2020,38,48,0.7916666666666666
220987,2012,51,87,0.5862068965517241
220987,2013,0,66,0.0
220987,2014,46,70,0.6571428571428571
220987,2015,54,90,0.6
220987,2016,43,72,0.5972222222222222
220987,2017,55,71,0.7746478873239436
220987,2018,66,83,0.7951807228915663
220987,2019,58,76,0.7631578947368421
220987,2020,61,72,0.8472222222222222
220990,2012,72,91,0.7912087912087912
220990,2013,0,61,0.0
220990,2014,50,68,0.7352941176470589
220990,2015,45,56,0.8035714285714286
220990,2016,54,72,0.75
220990,2017,67,78,0.8589743589743589
220990,2018,56,62,0.9032258064516129
220990,2019,69,82,0.8414634146341463
220990,2020,45,64,0.703125
220995,2012,52,71,0.7323943661971831
220995,2013,0,67,0.0
220995,2014,54,70,0.7714285714285715
220995,2015,48,73,0.6575342465753424
220995,2016,47,57,0.8245614035087719
220995,2017,56,79,0.7088607594936709
220995,2018,53,60,0.8833333333333333
220995,2019,40,52,0.7692307692307693
220995,2020,43,49,0.8775510204081632
220997,2012,79,133,0.5939849624060151
220997,2013,0,127,0.0
220997,2014,110,144,0.7638888888888888
220997,2015,125,147,0.8503401360544217
220997,2016,96,113,0.8495575221238938
220997,2017,123,150,0.82
220997,2018,141,158,0.8924050632911392
220997,2019,111,125,0.888
220997,2020,121,148,0.8175675675675675
221000,2012,197,274,0.718978102189781
221000,2013,0,315,0.0
221000,2014,227,297,0.7643097643097643
221000,2015,278,346,0.8034682080924855
221000,2016,263,328,0.801829268292683
221000,2017,302,375,0.8053333333333333
221000,2018,315,375,0.84
221000,2019,284,356,0.797752808988764
221000,2020,274,329,0.8328267477203647
221005,2012,52,86,0.6046511627906976
221005,2013,0,60,0.0
221005,2014,52,67,0.7761194029850746
221005,2015,63,81,0.7777777777777778
221005,2016,44,60,0.7333333333333333
221005,2017,40,55,0.7272727272727273
221005,2018,57,63,0.9047619047619048
221005,2019,51,61,0.8360655737704918
221005,2020,46,55,0.8363636363636363
221010,2012,34,46,0.7391304347826086
221010,2013,0,51,0.0
221010,2014,33,41,0.8048780487804879
221010,2015,31,40,0.775
221010,2016,33,42,0.7857142857142857
221010,2017,51,59,0.864406779661017
221010,2018,29,29,1.0
221010,2019,37,43,0.8604651162790697
221010,2020,33,34,0.9705882352941176
221020,2012,64,80,0.8
221020,2013,0,81,0.0
221020,2014,66,95,0.6947368421052632
221020,2015,68,91,0.7472527472527473
221020,2016,45,75,0.6
221020,2017,53,69,0.7681159420289855
221020,2018,66,82,0.8048780487804879
221020,2019,71,83,0.8554216867469879
221020,2020,76,91,0.8351648351648352
221030,2012,56,73,0.7671232876712328
221030,2013,0,90,0.0
221030,2014,50,67,0.746268656716418
221030,2015,70,86,0.813953488372093
221030,2016,64,73,0.8767123287671232
221030,2017,47,64,0.734375
221030,2018,59,74,0.7972972972972973
221030,2019,53,66,0.803030303030303
221030,2020,59,76,0.7763157894736842
221035,2012,33,34,0.9705882352941176
221035,2013,0,55,0.0
221035,2014,48,55,0.8727272727272727
221035,2015,40,45,0.8888888888888888
221035,2016,46,57,0.8070175438596491
221035,2017,54,61,0.8852459016393442
221035,2018,32,38,0.8421052631578947
221035,2019,32,40,0.8
221035,2020,30,40,0.75
221037,2012,22,31,0.7096774193548387
221037,2013,0,22,0.0
221037,2014,14,25,0.56
221037,2015,17,29,0.5862068965517241
221037,2016,23,34,0.6764705882352942
221037,2017,15,21,0.7142857142857143
221037,2018,20,27,0.7407407407407407
221037,2019,25,28,0.8928571428571429
221037,2020,18,25,0.72
221038,2012,10,22,0.45454545454545453
221038,2013,0,25,0.0
221038,2014,10,14,0.7142857142857143
221038,2015,16,25,0.64
221038,2016,17,23,0.7391304347826086
221038,2017,9,14,0.6428571428571429
221038,2018,14,21,0.6666666666666666
221038,2019,23,26,0.8846153846153846
221038,2020,12,21,0.5714285714285714
221039,2012,18,32,0.5625
221039,2013,0,22,0.0
221039,2014,14,26,0.5384615384615384
221039,2015,25,37,0.6756756756756757
221039,2016,16,29,0.5517241379310345
221039,2017,27,35,0.7714285714285715
221039,2018,41,53,0.7735849056603774
221039,2019,45,52,0.8653846153846154
221039,2020,31,40,0.775
221040,2012,217,259,0.8378378378378378
221040,2013,0,207,0.0
221040,2014,194,234,0.8290598290598291
221040,2015,216,272,0.7941176470588235
221040,2016,169,223,0.757847533632287
221040,2017,152,209,0.7272727272727273
221040,2018,183,225,0.8133333333333334
221040,2019,184,225,0.8177777777777778
221040,2020,155,231,0.670995670995671
221050,2012,93,195,0.47692307692307695
221050,2013,0,179,0.0
221050,2014,137,190,0.7210526315789474
221050,2015,154,223,0.6905829596412556
221050,2016,133,202,0.6584158415841584
221050,2017,150,230,0.6521739130434783
221050,2018,176,216,0.8148148148148148
221050,2019,171,199,0.8592964824120602
221050,2020,166,187,0.8877005347593583
221060,2012,404,561,0.7201426024955436
221060,2013,0,549,0.0
221060,2014,447,593,0.7537942664418212
221060,2015,432,573,0.7539267015706806
221060,2016,413,567,0.7283950617283951
221060,2017,493,642,0.7679127725856698
221060,2018,498,669,0.7443946188340808
221060,2019,496,618,0.8025889967637541
221060,2020,404,563,0.7175843694493783
221062,2012,21,68,0.3088235294117647
221062,2013,0,66,0.0
221062,2014,28,65,0.4307692307692308
221062,2015,36,61,0.5901639344262295
221062,2016,24,46,0.5217391304347826
221062,2017,39,61,0.639344262295082
