CODMUNRES,Ano,OICFSI,OISFSI,ONI,Total,Indicador
293010,2012,1,0,0,1,100.0
293010,2013,1,0,0,1,100.0
293010,2014,1,0,0,1,100.0
293010,2016,1,0,0,1,100.0
293010,2017,1,0,0,1,100.0
293010,2018,1,0,0,1,100.0
293010,2019,0,1,0,1,100.0
293015,2014,0,0,2,2,0.0
293015,2017,1,0,0,1,100.0
293020,2016,1,0,0,1,100.0
293040,2016,0,0,1,1,0.0
293040,2020,1,0,0,1,100.0
293050,2013,0,0,1,1,0.0
293050,2015,1,0,0,1,100.0
293050,2016,0,0,1,1,0.0
293050,2018,1,0,0,1,100.0
293050,2019,0,0,1,1,0.0
293050,2020,2,0,0,2,100.0
293060,2014,1,0,0,1,100.0
293060,2020,1,0,0,1,100.0
293070,2012,1,1,0,2,100.0
293070,2013,1,0,0,1,100.0
293070,2014,1,0,0,1,100.0
293070,2015,1,0,0,1,100.0
293070,2016,1,0,0,1,100.0
293070,2018,1,0,0,1,100.0
293070,2020,1,0,0,1,100.0
293076,2020,1,0,0,1,100.0
293077,2014,1,0,0,1,100.0
293080,2013,2,0,0,2,100.0
293080,2017,1,0,0,1,100.0
293080,2018,0,0,1,1,0.0
293100,2013,1,0,0,1,100.0
293100,2014,1,0,0,1,100.0
293105,2017,0,0,1,1,0.0
293105,2020,0,0,1,1,0.0
293110,2018,1,0,0,1,100.0
293120,2018,1,0,0,1,100.0
293130,2014,0,1,0,1,100.0
293130,2018,1,0,0,1,100.0
293135,2012,0,0,2,2,0.0
293135,2014,1,0,0,1,100.0
293135,2016,1,0,0,1,100.0
293135,2017,1,0,0,1,100.0
293135,2018,1,0,0,1,100.0
293135,2020,3,0,0,3,100.0
293140,2020,1,0,0,1,100.0
293160,2014,0,0,1,1,0.0
293160,2015,1,0,0,1,100.0
293160,2017,1,0,0,1,100.0
293180,2016,1,0,0,1,100.0
293190,2012,1,0,1,2,50.0
293190,2015,1,0,0,1,100.0
293190,2018,0,0,1,1,0.0
293200,2016,1,0,0,1,100.0
293200,2020,1,0,0,1,100.0
293210,2015,1,0,0,1,100.0
293210,2016,1,0,0,1,100.0
293220,2013,1,0,0,1,100.0
293220,2017,1,0,0,1,100.0
293245,2012,1,0,0,1,100.0
293250,2014,1,0,0,1,100.0
293250,2015,1,0,0,1,100.0
293250,2016,1,0,0,1,100.0
293270,2014,1,0,0,1,100.0
293280,2016,0,0,1,1,0.0
293280,2017,1,0,0,1,100.0
293290,2012,1,0,0,1,100.0
293290,2013,2,0,0,2,100.0
293290,2014,2,0,1,3,66.66666666666666
293290,2015,1,0,0,1,100.0
293290,2017,1,0,1,2,50.0
293290,2020,0,1,0,1,100.0
293300,2012,1,0,0,1,100.0
293305,2018,0,0,1,1,0.0
293315,2017,1,0,0,1,100.0
293317,2013,1,0,0,1,100.0
293320,2013,1,0,0,1,100.0
293320,2020,0,0,1,1,0.0
293325,2015,0,0,1,1,0.0
293325,2016,0,0,1,1,0.0
293330,2012,4,0,0,4,100.0
293330,2013,6,1,0,7,100.0
293330,2014,4,0,1,5,80.0
293330,2015,1,0,0,1,100.0
293330,2016,2,0,0,2,100.0
293330,2017,2,0,0,2,100.0
293330,2018,2,0,0,2,100.0
293330,2019,3,0,0,3,100.0
293330,2020,5,0,0,5,100.0
293340,2018,0,0,1,1,0.0
293350,2020,0,0,1,1,0.0
293360,2015,0,0,1,1,0.0
293360,2019,1,0,0,1,100.0
293360,2020,1,0,0,1,100.0
310020,2019,1,0,0,1,100.0
310060,2014,0,0,1,1,0.0
310060,2017,1,0,0,1,100.0
310090,2014,1,0,0,1,100.0
310110,2012,1,0,0,1,100.0
310110,2015,1,0,0,1,100.0
310110,2017,1,0,0,1,100.0
310160,2012,3,0,0,3,100.0
310160,2015,1,0,0,1,100.0
310160,2018,1,0,0,1,100.0
310160,2020,1,0,0,1,100.0
310163,2015,1,0,0,1,100.0
310170,2013,2,0,0,2,100.0
310170,2020,1,0,0,1,100.0
310190,2015,1,0,0,1,100.0
310200,2017,1,0,0,1,100.0
310200,2020,1,0,0,1,100.0
310210,2014,1,0,0,1,100.0
310210,2015,1,0,0,1,100.0
310220,2019,1,0,0,1,100.0
310230,2017,1,0,0,1,100.0
310230,2020,1,0,0,1,100.0
310240,2014,1,0,0,1,100.0
310260,2013,1,0,0,1,100.0
310270,2014,1,0,0,1,100.0
310285,2014,1,0,0,1,100.0
310285,2017,1,0,0,1,100.0
310300,2015,1,0,0,1,100.0
310350,2013,1,0,0,1,100.0
310350,2014,1,0,0,1,100.0
310350,2015,1,0,0,1,100.0
310350,2016,1,0,0,1,100.0
310370,2020,1,0,0,1,100.0
310375,2012,1,0,0,1,100.0
310400,2012,2,0,0,2,100.0
310400,2013,1,0,0,1,100.0
310400,2014,2,0,0,2,100.0
310400,2017,2,0,0,2,100.0
310400,2020,3,0,0,3,100.0
310420,2012,1,0,0,1,100.0
310420,2019,1,0,0,1,100.0
310470,2015,1,0,0,1,100.0
310540,2017,1,0,0,1,100.0
310540,2018,1,0,0,1,100.0
310560,2013,1,0,0,1,100.0
310560,2014,1,0,0,1,100.0
310560,2018,1,0,0,1,100.0
310570,2017,1,0,0,1,100.0
310620,2012,13,0,0,13,100.0
310620,2013,12,0,0,12,100.0
310620,2014,13,0,0,13,100.0
310620,2015,9,0,0,9,100.0
310620,2016,12,0,0,12,100.0
310620,2017,5,0,0,5,100.0
310620,2018,17,0,0,17,100.0
310620,2019,13,0,0,13,100.0
310620,2020,9,0,0,9,100.0
310630,2019,1,0,0,1,100.0
310660,2013,1,0,0,1,100.0
310670,2012,1,0,0,1,100.0
310670,2013,3,0,0,3,100.0
310670,2014,4,0,0,4,100.0
310670,2015,3,0,0,3,100.0
310670,2016,4,0,1,5,80.0
310670,2017,3,0,0,3,100.0
310670,2018,4,0,0,4,100.0
310670,2019,3,0,0,3,100.0
310670,2020,1,0,0,1,100.0
310690,2016,1,0,0,1,100.0
310710,2014,1,0,0,1,100.0
310710,2015,1,0,0,1,100.0
310710,2018,1,0,0,1,100.0
310710,2019,1,0,0,1,100.0
310710,2020,1,0,0,1,100.0
310730,2013,2,0,0,2,100.0
310730,2014,1,0,0,1,100.0
310730,2015,1,0,0,1,100.0
310730,2020,1,0,0,1,100.0
310740,2016,1,0,0,1,100.0
310740,2018,2,0,0,2,100.0
310770,2016,1,0,0,1,100.0
310780,2012,1,0,0,1,100.0
310780,2014,1,0,0,1,100.0
310800,2017,1,0,0,1,100.0
310800,2019,1,0,0,1,100.0
310800,2020,1,0,0,1,100.0
310810,2019,1,0,0,1,100.0
310825,2018,1,0,0,1,100.0
310825,2019,1,0,0,1,100.0
310855,2013,1,0,0,1,100.0
310855,2017,1,0,0,1,100.0
310855,2019,1,0,0,1,100.0
310855,2020,1,0,0,1,100.0
310860,2015,1,0,0,1,100.0
310910,2020,1,0,0,1,100.0
310920,2013,1,0,0,1,100.0
310920,2014,1,0,0,1,100.0
310940,2013,1,0,0,1,100.0
310940,2015,1,0,0,1,100.0
310960,2016,1,0,0,1,100.0
310960,2017,1,0,0,1,100.0
311000,2012,1,0,0,1,100.0
311000,2014,1,0,0,1,100.0
311000,2016,1,0,0,1,100.0
311000,2018,2,0,0,2,100.0
311020,2019,1,0,0,1,100.0
311030,2020,1,0,0,1,100.0
311060,2018,1,0,0,1,100.0
311070,2013,1,0,0,1,100.0
311100,2015,1,0,0,1,100.0
311110,2014,1,0,0,1,100.0
311115,2018,1,0,0,1,100.0
311120,2017,3,0,0,3,100.0
311150,2013,1,0,0,1,100.0
311150,2017,1,0,0,1,100.0
311200,2015,1,0,0,1,100.0
311250,2016,1,0,0,1,100.0
311270,2019,1,0,0,1,100.0
311280,2018,1,0,0,1,100.0
311300,2019,1,0,0,1,100.0
311310,2019,1,0,0,1,100.0
311320,2017,1,0,0,1,100.0
311340,2013,2,0,0,2,100.0
311340,2016,1,0,0,1,100.0
311340,2017,1,0,0,1,100.0
311340,2018,2,0,0,2,100.0
311370,2016,1,0,0,1,100.0
311370,2018,1,0,0,1,100.0
311370,2020,2,0,0,2,100.0
311430,2012,1,0,0,1,100.0
311430,2020,1,0,0,1,100.0
311440,2015,1,0,0,1,100.0
311450,2018,1,0,0,1,100.0
311455,2017,1,0,0,1,100.0
311455,2019,1,0,0,1,100.0
311530,2012,2,0,0,2,100.0
311530,2014,1,0,0,1,100.0
311530,2015,1,0,0,1,100.0
311530,2017,1,0,0,1,100.0
311530,2018,3,0,0,3,100.0
311530,2020,1,0,0,1,100.0
311535,2015,1,0,0,1,100.0
311535,2017,1,0,0,1,100.0
311535,2020,1,0,0,1,100.0
311550,2014,1,0,0,1,100.0
311610,2018,1,0,0,1,100.0
311615,2016,1,0,0,1,100.0
311615,2019,1,0,0,1,100.0
311650,2017,1,0,0,1,100.0
311660,2018,1,0,0,1,100.0
311700,2013,1,0,0,1,100.0
311730,2018,1,0,0,1,100.0
311730,2020,1,0,0,1,100.0
311750,2014,1,0,0,1,100.0
311750,2019,1,0,0,1,100.0
311760,2014,1,0,0,1,100.0
311770,2013,2,0,0,2,100.0
311787,2012,1,0,0,1,100.0
311787,2016,1,0,0,1,100.0
311790,2014,1,0,0,1,100.0
311790,2019,1,0,0,1,100.0
311800,2017,1,0,0,1,100.0
311800,2020,2,0,0,2,100.0
311830,2014,2,0,0,2,100.0
311840,2013,1,0,0,1,100.0
311840,2016,1,0,0,1,100.0
311860,2012,4,0,0,4,100.0
311860,2013,4,0,0,4,100.0
311860,2014,8,0,0,8,100.0
311860,2015,7,0,0,7,100.0
311860,2016,9,0,0,9,100.0
311860,2017,3,0,0,3,100.0
311860,2018,1,0,0,1,100.0
311860,2019,5,0,0,5,100.0
311860,2020,3,0,0,3,100.0
311900,2018,1,0,0,1,100.0
311910,2013,1,0,0,1,100.0
311910,2020,1,0,0,1,100.0
311920,2019,1,0,0,1,100.0
311940,2013,2,0,0,2,100.0
311940,2014,2,0,0,2,100.0
311940,2016,1,0,0,1,100.0
311940,2020,1,0,0,1,100.0
311990,2018,1,0,0,1,100.0
312000,2013,1,0,0,1,100.0
312000,2018,1,0,0,1,100.0
312020,2016,1,0,0,1,100.0
312030,2012,1,0,0,1,100.0
312030,2015,1,0,0,1,100.0
312040,2020,1,0,0,1,100.0
312080,2017,1,0,0,1,100.0
312087,2015,1,0,0,1,100.0
312087,2016,1,0,0,1,100.0
312090,2016,2,0,0,2,100.0
312100,2013,2,0,0,2,100.0
312125,2015,1,0,0,1,100.0
312150,2013,1,0,0,1,100.0
312160,2014,1,0,0,1,100.0
312160,2015,4,0,0,4,100.0
312160,2016,1,0,0,1,100.0
312160,2020,1,0,0,1,100.0
312220,2020,1,0,0,1,100.0
312230,2015,2,0,0,2,100.0
312230,2016,2,0,0,2,100.0
312230,2017,4,0,0,4,100.0
312230,2019,1,0,0,1,100.0
312230,2020,1,0,0,1,100.0
312235,2016,1,0,0,1,100.0
312235,2018,1,0,0,1,100.0
312260,2014,1,0,0,1,100.0
312370,2020,1,0,0,1,100.0
312385,2019,1,0,0,1,100.0
312390,2016,1,0,0,1,100.0
312390,2020,1,0,0,1,100.0
312400,2013,1,0,0,1,100.0
312400,2015,1,0,0,1,100.0
312410,2013,2,0,0,2,100.0
312410,2019,1,0,0,1,100.0
312430,2012,1,0,0,1,100.0
312430,2013,1,0,0,1,100.0
312490,2013,1,0,0,1,100.0
312490,2016,1,0,0,1,100.0
312490,2018,1,0,0,1,100.0
312500,2013,1,0,0,1,100.0
312560,2017,1,0,0,1,100.0
312570,2016,1,0,0,1,100.0
312590,2018,1,0,0,1,100.0
312610,2015,2,0,0,2,100.0
312610,2017,1,0,0,1,100.0
312610,2019,1,0,0,1,100.0
312620,2014,1,0,0,1,100.0
312650,2020,1,0,0,1,100.0
312670,2014,1,0,0,1,100.0
312670,2020,1,0,0,1,100.0
312695,2018,1,0,0,1,100.0
312705,2020,1,0,0,1,100.0
312710,2013,1,0,0,1,100.0
312710,2018,1,0,0,1,100.0
312720,2020,1,0,0,1,100.0
312735,2015,1,0,0,1,100.0
312740,2020,1,0,0,1,100.0
312770,2012,1,0,0,1,100.0
312770,2014,1,0,0,1,100.0
312770,2015,1,0,0,1,100.0
312770,2016,1,0,0,1,100.0
312770,2017,5,0,0,5,100.0
312770,2018,5,0,0,5,100.0
312770,2019,3,0,0,3,100.0
312770,2020,2,0,0,2,100.0
312800,2013,1,0,0,1,100.0
312800,2018,1,0,0,1,100.0
312850,2020,1,0,0,1,100.0
312870,2013,1,0,0,1,100.0
312870,2015,1,0,0,1,100.0
312870,2018,1,0,0,1,100.0
312870,2020,1,0,0,1,100.0
312930,2014,1,0,0,1,100.0
312950,2017,1,0,0,1,100.0
312980,2012,1,0,0,1,100.0
312980,2013,1,0,0,1,100.0
312980,2014,1,0,0,1,100.0
312980,2015,1,0,0,1,100.0
312980,2016,1,0,0,1,100.0
312980,2017,1,0,0,1,100.0
312980,2018,1,0,0,1,100.0
312980,2019,2,0,0,2,100.0
312980,2020,2,0,0,2,100.0
313000,2015,1,0,0,1,100.0
313005,2017,1,0,0,1,100.0
313010,2016,1,0,0,1,100.0
313020,2017,1,0,0,1,100.0
313040,2017,1,0,0,1,100.0
313050,2012,1,0,0,1,100.0
313050,2020,1,0,0,1,100.0
313060,2012,1,0,0,1,100.0
313090,2015,1,0,0,1,100.0
313110,2015,1,0,0,1,100.0
313120,2015,1,0,0,1,100.0
313130,2014,3,0,0,3,100.0
313130,2015,2,0,0,2,100.0
313130,2016,1,0,0,1,100.0
313130,2017,2,0,0,2,100.0
313130,2018,1,0,0,1,100.0
313130,2020,2,0,0,2,100.0
313190,2012,1,0,0,1,100.0
313190,2013,1,0,0,1,100.0
313190,2016,2,0,0,2,100.0
313190,2017,1,0,0,1,100.0
313190,2018,1,0,0,1,100.0
313210,2015,1,0,0,1,100.0
313210,2019,1,0,0,1,100.0
313220,2018,1,0,0,1,100.0
313230,2012,1,0,0,1,100.0
313230,2013,1,0,0,1,100.0
313240,2017,1,0,0,1,100.0
313250,2012,1,0,0,1,100.0
313250,2013,1,0,0,1,100.0
313270,2012,1,0,0,1,100.0
313270,2016,1,0,0,1,100.0
313310,2016,1,0,0,1,100.0
313310,2020,1,0,0,1,100.0
313320,2013,1,0,0,1,100.0
313330,2012,1,0,0,1,100.0
313330,2014,1,0,0,1,100.0
313330,2015,1,0,0,1,100.0
313340,2017,1,0,0,1,100.0
313360,2015,1,0,0,1,100.0
313360,2017,1,0,0,1,100.0
313375,2015,1,0,0,1,100.0
313380,2013,1,0,0,1,100.0
313380,2014,2,0,0,2,100.0
313380,2015,1,0,0,1,100.0
313380,2019,1,0,0,1,100.0
313380,2020,1,0,0,1,100.0
313410,2020,0,1,0,1,100.0
313420,2015,2,0,0,2,100.0
313420,2017,1,0,0,1,100.0
313420,2019,2,0,0,2,100.0
313430,2013,1,0,0,1,100.0
313440,2016,1,0,0,1,100.0
313440,2017,3,0,0,3,100.0
313440,2018,2,0,0,2,100.0
313440,2019,1,0,0,1,100.0
313460,2020,1,0,0,1,100.0
313470,2016,1,0,0,1,100.0
313500,2017,1,0,0,1,100.0
313505,2012,2,0,0,2,100.0
313505,2016,1,0,0,1,100.0
313505,2020,2,0,0,2,100.0
313510,2012,1,0,0,1,100.0
313510,2014,1,0,0,1,100.0
313510,2015,2,0,0,2,100.0
313510,2016,1,0,0,1,100.0
313510,2017,1,0,0,1,100.0
313520,2014,1,0,0,1,100.0
313520,2015,1,0,0,1,100.0
313580,2013,1,0,0,1,100.0
313580,2015,1,0,0,1,100.0
313580,2016,1,0,0,1,100.0
313580,2018,1,0,0,1,100.0
313610,2018,1,0,0,1,100.0
313620,2013,1,0,0,1,100.0
313620,2015,1,0,0,1,100.0
313620,2017,1,0,0,1,100.0
313620,2018,1,0,0,1,100.0
313630,2013,1,0,0,1,100.0
313640,2015,1,0,0,1,100.0
313640,2017,1,0,0,1,100.0
313655,2012,1,0,0,1,100.0
313657,2017,1,0,0,1,100.0
313665,2014,1,0,0,1,100.0
313670,2012,3,0,0,3,100.0
313670,2013,2,0,0,2,100.0
313670,2014,4,0,0,4,100.0
313670,2015,4,0,0,4,100.0
313670,2016,5,0,0,5,100.0
313670,2017,2,0,0,2,100.0
313670,2018,6,0,0,6,100.0
313670,2019,3,0,0,3,100.0
313670,2020,2,0,0,2,100.0
313700,2014,1,0,0,1,100.0
313710,2020,1,0,0,1,100.0
313720,2016,1,0,0,1,100.0
313720,2018,1,0,0,1,100.0
313720,2019,1,0,0,1,100.0
313730,2013,1,0,0,1,100.0
313730,2016,1,0,0,1,100.0
313740,2018,1,0,0,1,100.0
313750,2017,1,0,0,1,100.0
313750,2020,1,0,0,1,100.0
313753,2014,1,0,0,1,100.0
313760,2015,1,0,0,1,100.0
313770,2014,1,0,0,1,100.0
313770,2019,1,0,0,1,100.0
313770,2020,1,0,0,1,100.0
313780,2018,1,0,0,1,100.0
313820,2013,1,0,0,1,100.0
313820,2014,1,0,0,1,100.0
313820,2015,1,0,0,1,100.0
313820,2016,1,0,0,1,100.0
313820,2019,1,0,0,1,100.0
313840,2013,1,0,0,1,100.0
313890,2016,1,0,0,1,100.0
313900,2019,1,0,0,1,100.0
313900,2020,1,0,0,1,100.0
313920,2012,1,0,0,1,100.0
313930,2012,1,0,0,1,100.0
313930,2018,1,0,0,1,100.0
313940,2016,1,0,0,1,100.0
313940,2017,1,0,0,1,100.0
313940,2018,1,0,0,1,100.0
313950,2017,1,0,0,1,100.0
313960,2020,0,1,0,1,100.0
313980,2019,1,0,0,1,100.0
314000,2017,0,0,1,1,0.0
314000,2020,2,0,0,2,100.0
314015,2012,2,0,0,2,100.0
314050,2012,1,0,0,1,100.0
314070,2017,1,0,0,1,100.0
314085,2013,1,0,0,1,100.0
314085,2015,1,0,0,1,100.0
314090,2012,1,0,0,1,100.0
314100,2014,1,0,0,1,100.0
314110,2014,1,0,0,1,100.0
314110,2015,2,0,0,2,100.0
314110,2019,2,0,0,2,100.0
314140,2013,1,0,0,1,100.0
314140,2015,1,0,0,1,100.0
314180,2019,1,0,0,1,100.0
314200,2017,1,0,0,1,100.0
314210,2017,1,0,0,1,100.0
314250,2017,1,0,0,1,100.0
314250,2018,1,0,0,1,100.0
314260,2016,1,0,0,1,100.0
314270,2013,1,0,0,1,100.0
314270,2014,1,0,0,1,100.0
314270,2015,1,0,0,1,100.0
314280,2016,1,0,0,1,100.0
314280,2019,1,0,0,1,100.0
314280,2020,1,0,0,1,100.0
314310,2014,1,0,0,1,100.0
314310,2017,1,0,0,1,100.0
314315,2020,1,0,0,1,100.0
314330,2012,5,0,0,5,100.0
314330,2013,6,0,0,6,100.0
314330,2014,4,0,0,4,100.0
314330,2015,3,0,0,3,100.0
314330,2016,3,0,0,3,100.0
314330,2017,1,0,0,1,100.0
314330,2018,3,0,0,3,100.0
314330,2020,3,0,0,3,100.0
314340,2017,1,0,0,1,100.0
314345,2016,1,0,0,1,100.0
314350,2017,1,0,0,1,100.0
314390,2014,1,0,0,1,100.0
314390,2015,1,0,0,1,100.0
314390,2016,1,0,0,1,100.0
314400,2019,1,0,0,1,100.0
314400,2020,1,0,0,1,100.0
314410,2018,1,0,0,1,100.0
314430,2013,1,0,0,1,100.0
314430,2018,1,0,0,1,100.0
314430,2020,1,0,0,1,100.0
314460,2016,1,0,0,1,100.0
314465,2016,1,0,0,1,100.0
314470,2017,1,0,0,1,100.0
314480,2014,1,0,0,1,100.0
314480,2018,1,0,0,1,100.0
314520,2012,2,0,0,2,100.0
314520,2017,1,0,0,1,100.0
314520,2019,1,0,0,1,100.0
314520,2020,1,0,0,1,100.0
314530,2019,1,0,0,1,100.0
314530,2020,2,0,0,2,100.0
314545,2012,1,0,0,1,100.0
314570,2016,1,0,0,1,100.0
314590,2015,1,0,0,1,100.0
314590,2020,1,0,0,1,100.0
314610,2016,0,1,0,1,100.0
314610,2017,1,0,0,1,100.0
314610,2018,2,0,0,2,100.0
314610,2020,0,0,1,1,0.0
314630,2012,1,0,0,1,100.0
314630,2015,1,0,0,1,100.0
314640,2019,1,0,0,1,100.0
314700,2016,1,0,0,1,100.0
314700,2017,2,0,0,2,100.0
314700,2020,2,0,0,2,100.0
314710,2012,1,0,0,1,100.0
314710,2015,1,0,0,1,100.0
314710,2017,1,0,0,1,100.0
314720,2014,1,0,0,1,100.0
314720,2016,1,0,0,1,100.0
314720,2018,1,0,0,1,100.0
314730,2017,1,0,0,1,100.0
314730,2018,1,0,0,1,100.0
314740,2017,1,0,0,1,100.0
314790,2013,1,0,0,1,100.0
314790,2015,1,0,0,1,100.0
314790,2017,1,0,0,1,100.0
314790,2018,1,0,0,1,100.0
314790,2020,2,0,0,2,100.0
314795,2014,1,0,0,1,100.0
314800,2014,1,0,0,1,100.0
314800,2016,2,0,0,2,100.0
314810,2012,1,0,0,1,100.0
314810,2018,2,0,0,2,100.0
314810,2019,1,0,0,1,100.0
314810,2020,2,0,0,2,100.0
314850,2020,1,0,0,1,100.0
314870,2019,1,0,0,1,100.0
314915,2017,1,0,0,1,100.0
314920,2017,1,0,0,1,100.0
314930,2014,1,0,0,1,100.0
314930,2019,1,0,0,1,100.0
314970,2020,1,0,0,1,100.0
314980,2019,1,0,0,1,100.0
314990,2014,1,0,0,1,100.0
314995,2018,1,0,0,1,100.0
315020,2020,1,0,0,1,100.0
315110,2017,1,0,0,1,100.0
315120,2012,1,0,0,1,100.0
315120,2013,1,0,0,1,100.0
315120,2014,1,0,0,1,100.0
315120,2020,1,0,0,1,100.0
315140,2019,1,0,0,1,100.0
315150,2015,1,0,0,1,100.0
315150,2019,1,0,0,1,100.0
315170,2016,1,0,0,1,100.0
315170,2019,1,0,0,1,100.0
315180,2012,1,0,0,1,100.0
315180,2013,1,0,0,1,100.0
315180,2014,3,0,0,3,100.0
315180,2015,1,0,0,1,100.0
315180,2017,1,0,0,1,100.0
315180,2019,1,0,0,1,100.0
315180,2020,1,0,0,1,100.0
315190,2012,1,0,0,1,100.0
315200,2017,1,0,0,1,100.0
315210,2018,1,0,0,1,100.0
315210,2020,1,0,0,1,100.0
315213,2015,1,0,0,1,100.0
315217,2013,1,0,0,1,100.0
315217,2015,1,0,0,1,100.0
315217,2017,1,0,0,1,100.0
315220,2013,1,0,0,1,100.0
315220,2015,1,0,0,1,100.0
315220,2017,1,0,0,1,100.0
315230,2012,1,0,0,1,100.0
315240,2018,1,0,0,1,100.0
315250,2012,2,0,0,2,100.0
315250,2013,1,0,0,1,100.0
315250,2017,1,0,0,1,100.0
315250,2018,1,0,0,1,100.0
315280,2019,1,0,0,1,100.0
315310,2020,1,0,0,1,100.0
315390,2019,0,0,1,1,0.0
315415,2014,1,0,0,1,100.0
315415,2019,1,0,0,1,100.0
315430,2014,1,0,0,1,100.0
315445,2016,1,0,0,1,100.0
315450,2017,1,0,0,1,100.0
315460,2012,3,0,0,3,100.0
315460,2013,4,0,0,4,100.0
315460,2015,2,0,0,2,100.0
315460,2016,2,0,0,2,100.0
315460,2019,4,0,0,4,100.0
315480,2015,1,0,0,1,100.0
315490,2012,1,0,0,1,100.0
315540,2017,1,0,0,1,100.0
315560,2012,1,0,0,1,100.0
315560,2020,1,0,0,1,100.0
315580,2019,1,0,0,1,100.0
315600,2013,1,0,0,1,100.0
315630,2016,1,0,0,1,100.0
315630,2020,1,0,0,1,100.0
315670,2013,2,0,0,2,100.0
315670,2015,1,0,0,1,100.0
315670,2018,1,0,0,1,100.0
315670,2019,1,0,0,1,100.0
315670,2020,1,0,0,1,100.0
315680,2014,1,0,0,1,100.0
315680,2018,1,0,0,1,100.0
315680,2020,1,0,0,1,100.0
315700,2012,1,0,0,1,100.0
315700,2013,1,0,0,1,100.0
315700,2019,1,0,0,1,100.0
315725,2015,1,0,0,1,100.0
315740,2016,1,0,0,1,100.0
315750,2018,1,0,0,1,100.0
315760,2015,1,0,0,1,100.0
315765,2013,1,0,0,1,100.0
315765,2019,1,0,0,1,100.0
315770,2017,1,0,0,1,100.0
315780,2012,1,0,0,1,100.0
315780,2013,3,0,0,3,100.0
315780,2015,1,0,0,1,100.0
315780,2016,2,0,0,2,100.0
315780,2017,1,0,0,1,100.0
315780,2018,3,0,0,3,100.0
315780,2020,1,0,0,1,100.0
315800,2014,1,0,0,1,100.0
315800,2018,1,0,0,1,100.0
315800,2019,2,0,0,2,100.0
315810,2018,1,0,0,1,100.0
315820,2014,1,0,0,1,100.0
315820,2015,1,0,0,1,100.0
315830,2018,1,0,0,1,100.0
315890,2016,1,0,0,1,100.0
315895,2019,1,0,0,1,100.0
315895,2020,1,0,0,1,100.0
315910,2013,1,0,0,1,100.0
315920,2019,1,0,0,1,100.0
315950,2014,1,0,0,1,100.0
315990,2015,1,0,0,1,100.0
315990,2016,1,0,0,1,100.0
315990,2018,1,0,0,1,100.0
316040,2018,1,0,0,1,100.0
316070,2012,1,0,0,1,100.0
316070,2014,1,0,0,1,100.0
316070,2016,1,0,0,1,100.0
316080,2015,1,0,0,1,100.0
316095,2016,2,0,0,2,100.0
316095,2018,1,0,0,1,100.0
316100,2014,1,0,0,1,100.0
316100,2016,1,0,0,1,100.0
316110,2013,2,0,0,2,100.0
316110,2015,1,0,0,1,100.0
316110,2016,2,0,0,2,100.0
316110,2018,1,0,0,1,100.0
316120,2013,1,0,0,1,100.0
316130,2014,1,0,0,1,100.0
316160,2012,1,0,0,1,100.0
316170,2017,1,0,0,1,100.0
316190,2013,1,0,0,1,100.0
316200,2013,1,0,0,1,100.0
316210,2015,1,0,0,1,100.0
316210,2016,2,0,0,2,100.0
316210,2020,1,0,0,1,100.0
316225,2015,1,0,0,1,100.0
316240,2013,1,0,0,1,100.0
316240,2020,1,0,0,1,100.0
316245,2014,2,0,0,2,100.0
316245,2015,1,0,0,1,100.0
316245,2020,1,0,0,1,100.0
316250,2015,1,0,0,1,100.0
316250,2016,3,0,0,3,100.0
316250,2017,1,0,0,1,100.0
316250,2018,1,0,0,1,100.0
316270,2014,1,0,0,1,100.0
316270,2019,2,0,0,2,100.0
316280,2013,1,0,0,1,100.0
316280,2017,1,0,0,1,100.0
316280,2018,1,0,0,1,100.0
316290,2017,1,0,0,1,100.0
316290,2018,1,0,0,1,100.0
316292,2015,1,0,0,1,100.0
316292,2019,1,0,0,1,100.0
316295,2014,1,0,0,1,100.0
316295,2015,1,0,0,1,100.0
316340,2013,1,0,0,1,100.0
316370,2013,1,0,0,1,100.0
316370,2017,1,0,0,1,100.0
316390,2015,1,0,0,1,100.0
316400,2014,1,0,0,1,100.0
316440,2015,1,0,0,1,100.0
316447,2013,1,0,0,1,100.0
316470,2019,1,0,0,1,100.0
316550,2020,0,1,0,1,100.0
316553,2019,1,0,0,1,100.0
316555,2015,1,0,0,1,100.0
316555,2017,1,0,0,1,100.0
316560,2015,1,0,0,1,100.0
316590,2017,1,0,0,1,100.0
316670,2014,1,0,0,1,100.0
316670,2015,1,0,0,1,100.0
316695,2014,1,0,0,1,100.0
316695,2016,1,0,0,1,100.0
316710,2012,1,0,0,1,100.0
316710,2019,1,0,0,1,100.0
316720,2014,1,0,0,1,100.0
316720,2015,1,0,0,1,100.0
316720,2016,1,0,0,1,100.0
316720,2017,1,0,0,1,100.0
316720,2018,2,0,0,2,100.0
316730,2020,1,0,0,1,100.0
316800,2013,1,0,0,1,100.0
316800,2014,1,0,0,1,100.0
316800,2020,1,0,0,1,100.0
316810,2019,1,0,0,1,100.0
316840,2018,1,0,0,1,100.0
316850,2020,1,0,0,1,100.0
316860,2014,1,0,0,1,100.0
316860,2015,1,0,0,1,100.0
316860,2016,1,0,0,1,100.0
316860,2017,2,0,0,2,100.0
316860,2019,1,0,0,1,100.0
316860,2020,2,0,0,2,100.0
316870,2019,2,0,0,2,100.0
316870,2020,1,0,0,1,100.0
