CODMUNRES,ano_nasc,Qtd_Baixo_Peso,Qtd_Total,Ratio
220340,2020,2.0,61,0.03278688524590164
220342,2012,3.0,66,0.045454545454545456
220342,2013,3.0,48,0.0625
220342,2014,1.0,55,0.01818181818181818
220342,2015,4.0,54,0.07407407407407407
220342,2016,4.0,52,0.07692307692307693
220342,2017,7.0,59,0.11864406779661017
220342,2018,7.0,66,0.10606060606060606
220342,2019,1.0,44,0.022727272727272728
220342,2020,2.0,48,0.041666666666666664
220345,2012,5.0,100,0.05
220345,2013,2.0,87,0.022988505747126436
220345,2014,8.0,94,0.0851063829787234
220345,2015,2.0,92,0.021739130434782608
220345,2016,4.0,77,0.05194805194805195
220345,2017,3.0,75,0.04
220345,2018,4.0,83,0.04819277108433735
220345,2019,5.0,94,0.05319148936170213
220345,2020,8.0,95,0.08421052631578947
220350,2012,8.0,177,0.04519774011299435
220350,2013,19.0,155,0.12258064516129032
220350,2014,16.0,165,0.09696969696969697
220350,2015,15.0,165,0.09090909090909091
220350,2016,18.0,151,0.11920529801324503
220350,2017,9.0,155,0.05806451612903226
220350,2018,12.0,167,0.0718562874251497
220350,2019,14.0,153,0.0915032679738562
220350,2020,16.0,162,0.09876543209876543
220360,2012,5.0,56,0.08928571428571429
220360,2013,1.0,50,0.02
220360,2014,1.0,51,0.0196078431372549
220360,2015,5.0,50,0.1
220360,2016,4.0,50,0.08
220360,2017,1.0,46,0.021739130434782608
220360,2018,2.0,47,0.0425531914893617
220360,2019,7.0,53,0.1320754716981132
220360,2020,6.0,51,0.11764705882352941
220370,2012,37.0,594,0.06228956228956229
220370,2013,46.0,649,0.07087827426810478
220370,2014,46.0,691,0.06657018813314038
220370,2015,46.0,635,0.07244094488188976
220370,2016,44.0,651,0.06758832565284179
220370,2017,44.0,649,0.06779661016949153
220370,2018,56.0,667,0.08395802098950525
220370,2019,63.0,619,0.10177705977382875
220370,2020,45.0,624,0.07211538461538461
220375,2012,1.0,58,0.017241379310344827
220375,2013,2.0,82,0.024390243902439025
220375,2014,6.0,72,0.08333333333333333
220375,2015,2.0,65,0.03076923076923077
220375,2016,7.0,63,0.1111111111111111
220375,2017,11.0,77,0.14285714285714285
220375,2018,5.0,89,0.056179775280898875
220375,2019,6.0,90,0.06666666666666667
220375,2020,6.0,76,0.07894736842105263
220380,2012,9.0,70,0.12857142857142856
220380,2013,5.0,52,0.09615384615384616
220380,2014,3.0,42,0.07142857142857142
220380,2015,2.0,56,0.03571428571428571
220380,2016,7.0,70,0.1
220380,2017,1.0,62,0.016129032258064516
220380,2018,5.0,55,0.09090909090909091
220380,2019,2.0,60,0.03333333333333333
220380,2020,3.0,50,0.06
220385,2012,2.0,27,0.07407407407407407
220385,2013,2.0,27,0.07407407407407407
220385,2014,1.0,30,0.03333333333333333
220385,2015,0.0,19,0.0
220385,2016,1.0,17,0.058823529411764705
220385,2017,0.0,28,0.0
220385,2018,2.0,23,0.08695652173913043
220385,2019,0.0,23,0.0
220385,2020,1.0,19,0.05263157894736842
220390,2012,68.0,916,0.07423580786026202
220390,2013,71.0,834,0.08513189448441247
220390,2014,88.0,1004,0.08764940239043825
220390,2015,93.0,1011,0.09198813056379822
220390,2016,71.0,936,0.07585470085470085
220390,2017,79.0,918,0.0860566448801743
220390,2018,79.0,968,0.08161157024793389
220390,2019,86.0,903,0.09523809523809523
220390,2020,86.0,881,0.09761634506242906
220400,2012,4.0,67,0.05970149253731343
220400,2013,4.0,47,0.0851063829787234
220400,2014,5.0,51,0.09803921568627451
220400,2015,3.0,58,0.05172413793103448
220400,2016,3.0,60,0.05
220400,2017,4.0,58,0.06896551724137931
220400,2018,7.0,69,0.10144927536231885
220400,2019,4.0,58,0.06896551724137931
220400,2020,3.0,46,0.06521739130434782
220410,2012,2.0,56,0.03571428571428571
220410,2013,1.0,60,0.016666666666666666
220410,2014,2.0,61,0.03278688524590164
220410,2015,4.0,58,0.06896551724137931
220410,2016,5.0,64,0.078125
220410,2017,2.0,53,0.03773584905660377
220410,2018,5.0,71,0.07042253521126761
220410,2019,8.0,64,0.125
220410,2020,6.0,56,0.10714285714285714
220415,2012,1.0,42,0.023809523809523808
220415,2013,2.0,41,0.04878048780487805
220415,2014,2.0,50,0.04
220415,2015,2.0,39,0.05128205128205128
220415,2016,0.0,29,0.0
220415,2017,2.0,35,0.05714285714285714
220415,2018,6.0,36,0.16666666666666666
220415,2019,2.0,24,0.08333333333333333
220415,2020,1.0,31,0.03225806451612903
220420,2012,8.0,105,0.0761904761904762
220420,2013,7.0,95,0.07368421052631578
220420,2014,6.0,124,0.04838709677419355
220420,2015,14.0,127,0.11023622047244094
220420,2016,8.0,88,0.09090909090909091
220420,2017,6.0,97,0.061855670103092786
220420,2018,8.0,94,0.0851063829787234
220420,2019,6.0,86,0.06976744186046512
220420,2020,5.0,89,0.056179775280898875
220430,2012,15.0,172,0.0872093023255814
220430,2013,8.0,139,0.05755395683453238
220430,2014,1.0,153,0.006535947712418301
220430,2015,12.0,174,0.06896551724137931
220430,2016,13.0,146,0.08904109589041095
220430,2017,11.0,119,0.09243697478991597
220430,2018,11.0,141,0.07801418439716312
220430,2019,12.0,137,0.08759124087591241
220430,2020,13.0,134,0.09701492537313433
220435,2012,7.0,82,0.08536585365853659
220435,2013,5.0,75,0.06666666666666667
220435,2014,7.0,69,0.10144927536231885
220435,2015,3.0,87,0.034482758620689655
220435,2016,4.0,72,0.05555555555555555
220435,2017,6.0,88,0.06818181818181818
220435,2018,5.0,83,0.060240963855421686
220435,2019,1.0,83,0.012048192771084338
220435,2020,3.0,93,0.03225806451612903
220440,2012,19.0,182,0.1043956043956044
220440,2013,15.0,189,0.07936507936507936
220440,2014,12.0,186,0.06451612903225806
220440,2015,7.0,168,0.041666666666666664
220440,2016,12.0,185,0.06486486486486487
220440,2017,13.0,204,0.06372549019607843
220440,2018,5.0,177,0.02824858757062147
220440,2019,12.0,201,0.05970149253731343
220440,2020,13.0,185,0.07027027027027027
220450,2012,10.0,179,0.055865921787709494
220450,2013,11.0,160,0.06875
220450,2014,11.0,186,0.05913978494623656
220450,2015,10.0,156,0.0641025641025641
220450,2016,14.0,171,0.08187134502923976
220450,2017,12.0,190,0.06315789473684211
220450,2018,16.0,161,0.09937888198757763
220450,2019,15.0,176,0.08522727272727272
220450,2020,10.0,151,0.06622516556291391
220455,2012,2.0,70,0.02857142857142857
220455,2013,1.0,67,0.014925373134328358
220455,2014,2.0,59,0.03389830508474576
220455,2015,5.0,87,0.05747126436781609
220455,2016,8.0,72,0.1111111111111111
220455,2017,9.0,84,0.10714285714285714
220455,2018,3.0,69,0.043478260869565216
220455,2019,3.0,67,0.04477611940298507
220455,2020,3.0,69,0.043478260869565216
220460,2012,4.0,45,0.08888888888888889
220460,2013,2.0,51,0.0392156862745098
220460,2014,2.0,50,0.04
220460,2015,4.0,56,0.07142857142857142
220460,2016,6.0,47,0.1276595744680851
220460,2017,1.0,41,0.024390243902439025
220460,2018,7.0,42,0.16666666666666666
220460,2019,3.0,44,0.06818181818181818
220460,2020,11.0,63,0.1746031746031746
220465,2012,13.0,122,0.10655737704918032
220465,2013,11.0,148,0.07432432432432433
220465,2014,8.0,153,0.05228758169934641
220465,2015,13.0,133,0.09774436090225563
220465,2016,8.0,139,0.05755395683453238
220465,2017,14.0,164,0.08536585365853659
220465,2018,12.0,162,0.07407407407407407
220465,2019,8.0,138,0.057971014492753624
220465,2020,11.0,157,0.07006369426751592
220470,2012,12.0,205,0.05853658536585366
220470,2013,9.0,202,0.04455445544554455
220470,2014,11.0,201,0.05472636815920398
220470,2015,17.0,219,0.0776255707762557
220470,2016,15.0,191,0.07853403141361257
220470,2017,10.0,184,0.05434782608695652
220470,2018,7.0,158,0.04430379746835443
220470,2019,9.0,173,0.05202312138728324
220470,2020,7.0,179,0.03910614525139665
220480,2012,5.0,114,0.043859649122807015
220480,2013,8.0,130,0.06153846153846154
220480,2014,5.0,124,0.04032258064516129
220480,2015,5.0,132,0.03787878787878788
220480,2016,9.0,107,0.08411214953271028
220480,2017,12.0,111,0.10810810810810811
220480,2018,8.0,122,0.06557377049180328
220480,2019,11.0,132,0.08333333333333333
220480,2020,15.0,107,0.14018691588785046
220490,2012,7.0,128,0.0546875
220490,2013,8.0,115,0.06956521739130435
220490,2014,7.0,126,0.05555555555555555
220490,2015,10.0,126,0.07936507936507936
220490,2016,12.0,111,0.10810810810810811
220490,2017,9.0,124,0.07258064516129033
220490,2018,8.0,118,0.06779661016949153
220490,2019,9.0,98,0.09183673469387756
220490,2020,6.0,89,0.06741573033707865
220500,2012,6.0,95,0.06315789473684211
220500,2013,10.0,115,0.08695652173913043
220500,2014,8.0,106,0.07547169811320754
220500,2015,12.0,133,0.09022556390977443
220500,2016,9.0,111,0.08108108108108109
220500,2017,9.0,118,0.07627118644067797
220500,2018,6.0,128,0.046875
220500,2019,7.0,118,0.059322033898305086
220500,2020,5.0,111,0.04504504504504504
220510,2012,13.0,153,0.08496732026143791
220510,2013,9.0,150,0.06
220510,2014,3.0,121,0.024793388429752067
220510,2015,16.0,134,0.11940298507462686
220510,2016,7.0,136,0.051470588235294115
220510,2017,10.0,139,0.07194244604316546
220510,2018,11.0,127,0.08661417322834646
220510,2019,17.0,143,0.11888111888111888
220510,2020,7.0,101,0.06930693069306931
220515,2012,6.0,96,0.0625
220515,2013,5.0,84,0.05952380952380952
220515,2014,7.0,76,0.09210526315789473
220515,2015,3.0,82,0.036585365853658534
220515,2016,4.0,77,0.05194805194805195
220515,2017,3.0,55,0.05454545454545454
220515,2018,9.0,64,0.140625
220515,2019,2.0,64,0.03125
220515,2020,5.0,78,0.0641025641025641
220520,2012,12.0,315,0.0380952380952381
220520,2013,18.0,285,0.06315789473684211
220520,2014,24.0,329,0.0729483282674772
220520,2015,15.0,238,0.06302521008403361
220520,2016,19.0,270,0.07037037037037037
220520,2017,11.0,272,0.04044117647058824
220520,2018,13.0,299,0.043478260869565216
220520,2019,16.0,292,0.0547945205479452
220520,2020,9.0,245,0.036734693877551024
220525,2012,6.0,48,0.125
220525,2013,3.0,61,0.04918032786885246
220525,2014,6.0,61,0.09836065573770492
220525,2015,2.0,42,0.047619047619047616
220525,2016,5.0,39,0.1282051282051282
220525,2017,7.0,54,0.12962962962962962
220525,2018,2.0,46,0.043478260869565216
220525,2019,4.0,47,0.0851063829787234
220525,2020,6.0,45,0.13333333333333333
220527,2012,5.0,66,0.07575757575757576
220527,2013,0.0,55,0.0
220527,2014,1.0,59,0.01694915254237288
220527,2015,2.0,50,0.04
220527,2016,6.0,48,0.125
220527,2017,5.0,46,0.10869565217391304
220527,2018,2.0,59,0.03389830508474576
220527,2019,2.0,49,0.04081632653061224
220527,2020,1.0,48,0.020833333333333332
220530,2012,3.0,56,0.05357142857142857
220530,2013,4.0,62,0.06451612903225806
220530,2014,5.0,87,0.05747126436781609
220530,2015,4.0,50,0.08
220530,2016,5.0,73,0.0684931506849315
220530,2017,7.0,66,0.10606060606060606
220530,2018,4.0,64,0.0625
220530,2019,5.0,60,0.08333333333333333
220530,2020,5.0,49,0.10204081632653061
220535,2012,3.0,44,0.06818181818181818
220535,2013,3.0,38,0.07894736842105263
220535,2014,0.0,38,0.0
220535,2015,3.0,39,0.07692307692307693
220535,2016,2.0,42,0.047619047619047616
220535,2017,5.0,36,0.1388888888888889
220535,2018,3.0,44,0.06818181818181818
220535,2019,4.0,40,0.1
220535,2020,2.0,37,0.05405405405405406
220540,2012,12.0,211,0.05687203791469194
220540,2013,10.0,184,0.05434782608695652
220540,2014,18.0,202,0.0891089108910891
220540,2015,17.0,188,0.09042553191489362
220540,2016,12.0,195,0.06153846153846154
220540,2017,18.0,222,0.08108108108108109
220540,2018,13.0,227,0.05726872246696035
220540,2019,5.0,221,0.02262443438914027
220540,2020,17.0,200,0.085
220545,2012,2.0,83,0.024096385542168676
220545,2013,4.0,78,0.05128205128205128
220545,2014,5.0,81,0.06172839506172839
220545,2015,4.0,81,0.04938271604938271
220545,2016,10.0,83,0.12048192771084337
220545,2017,4.0,82,0.04878048780487805
220545,2018,3.0,82,0.036585365853658534
220545,2019,4.0,77,0.05194805194805195
220545,2020,9.0,72,0.125
220550,2012,45.0,596,0.07550335570469799
220550,2013,40.0,482,0.08298755186721991
220550,2014,52.0,566,0.09187279151943463
220550,2015,50.0,633,0.07898894154818326
220550,2016,56.0,558,0.1003584229390681
220550,2017,59.0,617,0.09562398703403566
220550,2018,66.0,636,0.10377358490566038
220550,2019,53.0,625,0.0848
220550,2020,62.0,620,0.1
220551,2012,7.0,75,0.09333333333333334
220551,2013,1.0,66,0.015151515151515152
220551,2014,4.0,72,0.05555555555555555
220551,2015,5.0,59,0.0847457627118644
220551,2016,4.0,57,0.07017543859649122
220551,2017,1.0,47,0.02127659574468085
220551,2018,0.0,56,0.0
220551,2019,5.0,54,0.09259259259259259
220551,2020,6.0,52,0.11538461538461539
220552,2012,7.0,60,0.11666666666666667
220552,2013,9.0,97,0.09278350515463918
220552,2014,8.0,69,0.11594202898550725
220552,2015,5.0,71,0.07042253521126761
220552,2016,6.0,76,0.07894736842105263
220552,2017,3.0,96,0.03125
220552,2018,4.0,91,0.04395604395604396
220552,2019,6.0,88,0.06818181818181818
220552,2020,8.0,79,0.10126582278481013
220553,2012,4.0,71,0.056338028169014086
220553,2013,11.0,74,0.14864864864864866
220553,2014,1.0,62,0.016129032258064516
220553,2015,3.0,69,0.043478260869565216
220553,2016,0.0,64,0.0
220553,2017,3.0,64,0.046875
220553,2018,4.0,77,0.05194805194805195
220553,2019,9.0,90,0.1
220553,2020,5.0,67,0.07462686567164178
220554,2012,1.0,26,0.038461538461538464
220554,2013,1.0,42,0.023809523809523808
220554,2014,4.0,36,0.1111111111111111
220554,2015,3.0,44,0.06818181818181818
220554,2016,8.0,50,0.16
220554,2017,5.0,31,0.16129032258064516
220554,2018,5.0,40,0.125
220554,2019,2.0,35,0.05714285714285714
220554,2020,2.0,33,0.06060606060606061
220555,2012,7.0,122,0.05737704918032787
220555,2013,9.0,119,0.07563025210084033
220555,2014,14.0,125,0.112
220555,2015,9.0,120,0.075
220555,2016,6.0,113,0.05309734513274336
220555,2017,9.0,116,0.07758620689655173
220555,2018,13.0,120,0.10833333333333334
220555,2019,18.0,112,0.16071428571428573
220555,2020,7.0,95,0.07368421052631578
220556,2012,3.0,70,0.04285714285714286
220556,2013,5.0,65,0.07692307692307693
220556,2014,6.0,72,0.08333333333333333
220556,2015,10.0,78,0.1282051282051282
220556,2016,3.0,65,0.046153846153846156
220556,2017,5.0,67,0.07462686567164178
220556,2018,9.0,83,0.10843373493975904
220556,2019,0.0,63,0.0
220556,2020,9.0,76,0.11842105263157894
220557,2012,1.0,61,0.01639344262295082
220557,2013,6.0,88,0.06818181818181818
220557,2014,5.0,74,0.06756756756756757
220557,2015,5.0,78,0.0641025641025641
220557,2016,7.0,71,0.09859154929577464
220557,2017,4.0,73,0.0547945205479452
220557,2018,7.0,78,0.08974358974358974
220557,2019,4.0,91,0.04395604395604396
220557,2020,5.0,59,0.0847457627118644
220558,2012,4.0,61,0.06557377049180328
220558,2013,5.0,62,0.08064516129032258
220558,2014,8.0,66,0.12121212121212122
220558,2015,6.0,54,0.1111111111111111
220558,2016,1.0,56,0.017857142857142856
220558,2017,5.0,67,0.07462686567164178
220558,2018,5.0,64,0.078125
220558,2019,4.0,62,0.06451612903225806
220558,2020,2.0,71,0.028169014084507043
220559,2012,2.0,38,0.05263157894736842
220559,2013,9.0,46,0.1956521739130435
220559,2014,12.0,71,0.16901408450704225
220559,2015,9.0,63,0.14285714285714285
220559,2016,8.0,66,0.12121212121212122
220559,2017,5.0,53,0.09433962264150944
220559,2018,3.0,50,0.06
220559,2019,5.0,50,0.1
220559,2020,4.0,48,0.08333333333333333
220560,2012,2.0,61,0.03278688524590164
220560,2013,1.0,47,0.02127659574468085
220560,2014,2.0,72,0.027777777777777776
220560,2015,1.0,59,0.01694915254237288
220560,2016,5.0,57,0.08771929824561403
220560,2017,3.0,79,0.0379746835443038
220560,2018,0.0,58,0.0
220560,2019,4.0,70,0.05714285714285714
220560,2020,4.0,78,0.05128205128205128
220570,2012,27.0,412,0.06553398058252427
220570,2013,33.0,430,0.07674418604651163
220570,2014,17.0,449,0.0378619153674833
220570,2015,30.0,437,0.06864988558352403
220570,2016,29.0,439,0.06605922551252848
220570,2017,29.0,409,0.07090464547677261
220570,2018,32.0,467,0.06852248394004283
220570,2019,31.0,509,0.060903732809430254
220570,2020,37.0,455,0.08131868131868132
220580,2012,18.0,420,0.04285714285714286
220580,2013,27.0,388,0.06958762886597938
220580,2014,25.0,399,0.06265664160401002
220580,2015,34.0,400,0.085
220580,2016,31.0,343,0.09037900874635568
220580,2017,34.0,395,0.08607594936708861
220580,2018,35.0,365,0.0958904109589041
220580,2019,21.0,331,0.0634441087613293
220580,2020,33.0,348,0.09482758620689655
220585,2012,8.0,127,0.06299212598425197
220585,2013,11.0,132,0.08333333333333333
220585,2014,9.0,145,0.06206896551724138
220585,2015,8.0,153,0.05228758169934641
220585,2016,11.0,112,0.09821428571428571
220585,2017,9.0,131,0.06870229007633588
220585,2018,10.0,130,0.07692307692307693
220585,2019,5.0,113,0.04424778761061947
220585,2020,6.0,101,0.0594059405940594
220590,2012,5.0,59,0.0847457627118644
220590,2013,1.0,67,0.014925373134328358
220590,2014,4.0,73,0.0547945205479452
220590,2015,0.0,68,0.0
220590,2016,10.0,75,0.13333333333333333
220590,2017,5.0,73,0.0684931506849315
220590,2018,6.0,70,0.08571428571428572
220590,2019,8.0,58,0.13793103448275862
220590,2020,3.0,66,0.045454545454545456
220595,2012,11.0,132,0.08333333333333333
220595,2013,7.0,124,0.056451612903225805
220595,2014,18.0,142,0.1267605633802817
220595,2015,9.0,126,0.07142857142857142
220595,2016,10.0,122,0.08196721311475409
220595,2017,10.0,145,0.06896551724137931
220595,2018,16.0,135,0.11851851851851852
220595,2019,5.0,111,0.04504504504504504
220595,2020,8.0,134,0.05970149253731343
220600,2012,6.0,56,0.10714285714285714
220600,2013,1.0,56,0.017857142857142856
220600,2014,6.0,51,0.11764705882352941
220600,2015,10.0,77,0.12987012987012986
220600,2016,4.0,53,0.07547169811320754
220600,2017,12.0,70,0.17142857142857143
220600,2018,3.0,63,0.047619047619047616
220600,2019,6.0,79,0.0759493670886076
220600,2020,4.0,64,0.0625
220605,2012,3.0,75,0.04
220605,2013,3.0,67,0.04477611940298507
220605,2014,1.0,44,0.022727272727272728
220605,2015,4.0,65,0.06153846153846154
220605,2016,5.0,71,0.07042253521126761
220605,2017,8.0,49,0.16326530612244897
220605,2018,2.0,55,0.03636363636363636
220605,2019,4.0,69,0.057971014492753624
220605,2020,1.0,53,0.018867924528301886
220610,2012,9.0,182,0.04945054945054945
220610,2013,5.0,176,0.028409090909090908
220610,2014,16.0,179,0.0893854748603352
220610,2015,8.0,190,0.042105263157894736
220610,2016,12.0,152,0.07894736842105263
220610,2017,10.0,170,0.058823529411764705
220610,2018,15.0,192,0.078125
220610,2019,11.0,178,0.06179775280898876
220610,2020,11.0,161,0.06832298136645963
220620,2012,41.0,573,0.07155322862129145
220620,2013,43.0,528,0.08143939393939394
220620,2014,56.0,527,0.1062618595825427
220620,2015,44.0,559,0.07871198568872988
220620,2016,50.0,514,0.09727626459143969
220620,2017,44.0,514,0.08560311284046693
220620,2018,42.0,542,0.07749077490774908
220620,2019,43.0,537,0.08007448789571694
220620,2020,34.0,482,0.07053941908713693
220630,2012,2.0,18,0.1111111111111111
220630,2013,1.0,21,0.047619047619047616
220630,2014,1.0,16,0.0625
220630,2015,2.0,25,0.08
220630,2016,2.0,16,0.125
220630,2017,2.0,14,0.14285714285714285
220630,2018,0.0,20,0.0
220630,2019,2.0,21,0.09523809523809523
220630,2020,3.0,15,0.2
220635,2012,4.0,84,0.047619047619047616
220635,2013,3.0,82,0.036585365853658534
220635,2014,3.0,57,0.05263157894736842
220635,2015,2.0,45,0.044444444444444446
220635,2016,8.0,55,0.14545454545454545
220635,2017,7.0,75,0.09333333333333334
220635,2018,8.0,91,0.08791208791208792
220635,2019,8.0,68,0.11764705882352941
220635,2020,4.0,77,0.05194805194805195
220640,2012,6.0,142,0.04225352112676056
220640,2013,12.0,147,0.08163265306122448
220640,2014,11.0,130,0.08461538461538462
220640,2015,11.0,128,0.0859375
220640,2016,14.0,134,0.1044776119402985
220640,2017,19.0,130,0.14615384615384616
220640,2018,15.0,128,0.1171875
220640,2019,14.0,119,0.11764705882352941
220640,2020,11.0,146,0.07534246575342465
220650,2012,3.0,100,0.03
220650,2013,10.0,103,0.0970873786407767
220650,2014,8.0,104,0.07692307692307693
220650,2015,9.0,102,0.08823529411764706
220650,2016,7.0,82,0.08536585365853659
220650,2017,7.0,83,0.08433734939759036
220650,2018,9.0,103,0.08737864077669903
220650,2019,4.0,88,0.045454545454545456
220650,2020,5.0,94,0.05319148936170213
220660,2012,19.0,152,0.125
220660,2013,9.0,182,0.04945054945054945
220660,2014,13.0,170,0.07647058823529412
220660,2015,10.0,164,0.06097560975609756
220660,2016,14.0,172,0.08139534883720931
220660,2017,23.0,202,0.11386138613861387
220660,2018,16.0,188,0.0851063829787234
220660,2019,12.0,194,0.061855670103092786
220660,2020,10.0,173,0.057803468208092484
220665,2012,10.0,77,0.12987012987012986
220665,2013,5.0,78,0.0641025641025641
220665,2014,6.0,60,0.1
220665,2015,4.0,42,0.09523809523809523
220665,2016,4.0,71,0.056338028169014086
220665,2017,3.0,74,0.04054054054054054
220665,2018,2.0,64,0.03125
220665,2019,0.0,52,0.0
220665,2020,2.0,64,0.03125
220667,2012,6.0,99,0.06060606060606061
220667,2013,6.0,86,0.06976744186046512
220667,2014,6.0,88,0.06818181818181818
220667,2015,7.0,114,0.06140350877192982
220667,2016,7.0,117,0.05982905982905983
220667,2017,8.0,124,0.06451612903225806
220667,2018,6.0,103,0.05825242718446602
220667,2019,8.0,84,0.09523809523809523
220667,2020,6.0,95,0.06315789473684211
220669,2012,5.0,95,0.05263157894736842
220669,2013,3.0,102,0.029411764705882353
220669,2014,9.0,93,0.0967741935483871
220669,2015,8.0,115,0.06956521739130435
220669,2016,6.0,110,0.05454545454545454
220669,2017,7.0,119,0.058823529411764705
220669,2018,2.0,110,0.01818181818181818
220669,2019,8.0,116,0.06896551724137931
220669,2020,8.0,86,0.09302325581395349
220670,2012,6.0,95,0.06315789473684211
220670,2013,3.0,83,0.03614457831325301
220670,2014,4.0,78,0.05128205128205128
220670,2015,5.0,75,0.06666666666666667
220670,2016,6.0,76,0.07894736842105263
220670,2017,13.0,82,0.15853658536585366
220670,2018,9.0,107,0.08411214953271028
220670,2019,5.0,104,0.04807692307692308
220670,2020,9.0,86,0.10465116279069768
220672,2012,3.0,147,0.02040816326530612
220672,2013,10.0,152,0.06578947368421052
220672,2014,15.0,165,0.09090909090909091
220672,2015,20.0,172,0.11627906976744186
220672,2016,11.0,159,0.06918238993710692
220672,2017,11.0,161,0.06832298136645963
220672,2018,17.0,156,0.10897435897435898
220672,2019,12.0,180,0.06666666666666667
220672,2020,17.0,137,0.12408759124087591
220675,2012,2.0,58,0.034482758620689655
220675,2013,5.0,66,0.07575757575757576
220675,2014,4.0,65,0.06153846153846154
220675,2015,6.0,58,0.10344827586206896
220675,2016,3.0,47,0.06382978723404255
220675,2017,1.0,54,0.018518518518518517
220675,2018,4.0,63,0.06349206349206349
220675,2019,6.0,61,0.09836065573770492
220675,2020,4.0,59,0.06779661016949153
220680,2012,9.0,146,0.06164383561643835
220680,2013,16.0,155,0.1032258064516129
220680,2014,7.0,157,0.044585987261146494
220680,2015,13.0,134,0.09701492537313433
220680,2016,13.0,171,0.07602339181286549
220680,2017,20.0,141,0.14184397163120568
220680,2018,13.0,144,0.09027777777777778
220680,2019,9.0,132,0.06818181818181818
220680,2020,9.0,140,0.06428571428571428
220690,2012,5.0,67,0.07462686567164178
220690,2013,3.0,53,0.05660377358490566
220690,2014,3.0,77,0.03896103896103896
220690,2015,8.0,80,0.1
220690,2016,4.0,70,0.05714285714285714
220690,2017,2.0,70,0.02857142857142857
220690,2018,6.0,75,0.08
220690,2019,5.0,62,0.08064516129032258
220690,2020,3.0,56,0.05357142857142857
220695,2012,1.0,42,0.023809523809523808
220695,2013,1.0,19,0.05263157894736842
220695,2014,2.0,19,0.10526315789473684
220695,2015,1.0,29,0.034482758620689655
220695,2016,4.0,39,0.10256410256410256
220695,2017,4.0,45,0.08888888888888889
220695,2018,5.0,37,0.13513513513513514
220695,2019,3.0,40,0.075
220695,2020,2.0,29,0.06896551724137931
220700,2012,28.0,419,0.06682577565632458
220700,2013,39.0,444,0.08783783783783784
220700,2014,37.0,452,0.08185840707964602
220700,2015,34.0,473,0.07188160676532769
220700,2016,36.0,430,0.08372093023255814
220700,2017,41.0,503,0.08151093439363817
220700,2018,33.0,495,0.06666666666666667
220700,2019,35.0,494,0.0708502024291498
220700,2020,53.0,501,0.10578842315369262
220710,2012,4.0,43,0.09302325581395349
220710,2013,1.0,40,0.025
220710,2014,2.0,34,0.058823529411764705
220710,2015,1.0,34,0.029411764705882353
220710,2016,6.0,43,0.13953488372093023
220710,2017,0.0,40,0.0
220710,2018,2.0,38,0.05263157894736842
220710,2019,2.0,46,0.043478260869565216
220710,2020,3.0,39,0.07692307692307693
220720,2012,11.0,80,0.1375
220720,2013,7.0,96,0.07291666666666667
220720,2014,5.0,68,0.07352941176470588
220720,2015,5.0,95,0.05263157894736842
220720,2016,10.0,88,0.11363636363636363
220720,2017,4.0,90,0.044444444444444446
220720,2018,7.0,103,0.06796116504854369
220720,2019,4.0,94,0.0425531914893617
220720,2020,3.0,73,0.0410958904109589
220730,2012,2.0,49,0.04081632653061224
220730,2013,4.0,40,0.1
220730,2014,4.0,64,0.0625
220730,2015,3.0,61,0.04918032786885246
220730,2016,1.0,77,0.012987012987012988
220730,2017,3.0,54,0.05555555555555555
220730,2018,6.0,59,0.1016949152542373
220730,2019,8.0,51,0.1568627450980392
220730,2020,5.0,68,0.07352941176470588
220735,2012,0.0,19,0.0
220735,2013,0.0,25,0.0
220735,2014,2.0,25,0.08
220735,2015,6.0,27,0.2222222222222222
220735,2016,4.0,28,0.14285714285714285
220735,2017,0.0,29,0.0
220735,2018,2.0,31,0.06451612903225806
220735,2019,3.0,26,0.11538461538461539
220735,2020,2.0,26,0.07692307692307693
220740,2012,6.0,67,0.08955223880597014
220740,2013,4.0,80,0.05
220740,2014,5.0,76,0.06578947368421052
220740,2015,5.0,64,0.078125
220740,2016,5.0,76,0.06578947368421052
220740,2017,2.0,63,0.031746031746031744
220740,2018,12.0,77,0.15584415584415584
220740,2019,3.0,63,0.047619047619047616
220740,2020,3.0,71,0.04225352112676056
220750,2012,26.0,204,0.12745098039215685
220750,2013,19.0,189,0.10052910052910052
220750,2014,18.0,219,0.0821917808219178
220750,2015,14.0,195,0.07179487179487179
220750,2016,25.0,205,0.12195121951219512
220750,2017,19.0,191,0.09947643979057591
220750,2018,14.0,203,0.06896551724137931
220750,2019,12.0,199,0.06030150753768844
220750,2020,12.0,168,0.07142857142857142
220755,2012,4.0,34,0.11764705882352941
220755,2013,2.0,39,0.05128205128205128
220755,2014,4.0,42,0.09523809523809523
220755,2015,1.0,32,0.03125
220755,2016,2.0,31,0.06451612903225806
220755,2017,4.0,42,0.09523809523809523
220755,2018,8.0,55,0.14545454545454545
220755,2019,5.0,53,0.09433962264150944
220755,2020,4.0,41,0.0975609756097561
220760,2012,14.0,159,0.0880503144654088
220760,2013,11.0,145,0.07586206896551724
220760,2014,11.0,166,0.06626506024096386
220760,2015,10.0,140,0.07142857142857142
220760,2016,11.0,166,0.06626506024096386
220760,2017,15.0,169,0.08875739644970414
220760,2018,12.0,175,0.06857142857142857
