CODMUNRES,ano_nasc,Qtd_7a_serie,Qtd_Total,Ratio
320495,2013,40.0,113,0.35398230088495575
320495,2014,33.0,97,0.3402061855670103
320495,2015,30.0,101,0.297029702970297
320495,2016,20.0,106,0.18867924528301888
320495,2017,18.0,95,0.18947368421052632
320495,2018,20.0,105,0.19047619047619047
320495,2019,18.0,109,0.1651376146788991
320500,2012,2034.0,7560,0.26904761904761904
320500,2013,1862.0,7863,0.23680529060155156
320500,2014,1757.0,8250,0.21296969696969698
320500,2015,1559.0,8269,0.18853549401378644
320500,2016,1465.0,7785,0.18818240205523443
320500,2017,1239.0,7962,0.15561416729464958
320500,2018,1012.0,8035,0.12594897324206597
320500,2019,979.0,7666,0.12770675710931384
320501,2012,172.0,428,0.40186915887850466
320501,2013,168.0,458,0.36681222707423583
320501,2014,155.0,456,0.3399122807017544
320501,2015,178.0,514,0.3463035019455253
320501,2016,129.0,457,0.28227571115973743
320501,2017,109.0,474,0.229957805907173
320501,2018,92.0,441,0.20861678004535147
320501,2019,103.0,444,0.23198198198198197
320503,2012,74.0,233,0.31759656652360513
320503,2013,68.0,259,0.2625482625482625
320503,2014,83.0,265,0.3132075471698113
320503,2015,69.0,255,0.27058823529411763
320503,2016,64.0,246,0.2601626016260163
320503,2017,64.0,266,0.24060150375939848
320503,2018,57.0,272,0.20955882352941177
320503,2019,39.0,278,0.14028776978417265
320506,2012,90.0,275,0.32727272727272727
320506,2013,63.0,260,0.2423076923076923
320506,2014,76.0,335,0.22686567164179106
320506,2015,73.0,288,0.2534722222222222
320506,2016,67.0,300,0.22333333333333333
320506,2017,66.0,319,0.20689655172413793
320506,2018,56.0,323,0.17337461300309598
320506,2019,85.0,360,0.2361111111111111
320510,2012,270.0,984,0.27439024390243905
320510,2013,257.0,1095,0.23470319634703196
320510,2014,246.0,1128,0.21808510638297873
320510,2015,268.0,1186,0.22596964586846544
320510,2016,238.0,1107,0.21499548328816623
320510,2017,222.0,1093,0.2031107044830741
320510,2018,217.0,1212,0.17904290429042904
320510,2019,170.0,1073,0.15843429636533085
320515,2012,28.0,106,0.2641509433962264
320515,2013,39.0,122,0.319672131147541
320515,2014,34.0,115,0.2956521739130435
320515,2015,34.0,107,0.3177570093457944
320515,2016,25.0,100,0.25
320515,2017,18.0,105,0.17142857142857143
320515,2018,14.0,102,0.13725490196078433
320515,2019,12.0,96,0.125
320517,2012,67.0,152,0.4407894736842105
320517,2013,58.0,169,0.3431952662721893
320517,2014,49.0,151,0.32450331125827814
320517,2015,75.0,198,0.3787878787878788
320517,2016,44.0,199,0.22110552763819097
320517,2017,43.0,197,0.2182741116751269
320517,2018,34.0,172,0.19767441860465115
320517,2019,49.0,229,0.21397379912663755
320520,2012,1496.0,6221,0.2404758077479505
320520,2013,1163.0,6446,0.18042196711138692
320520,2014,1028.0,6459,0.15915776435980802
320520,2015,1052.0,6678,0.15753219526804432
320520,2016,925.0,6172,0.1498703823720026
320520,2017,983.0,6817,0.14419832771013644
320520,2018,766.0,6672,0.11480815347721822
320520,2019,794.0,6502,0.12211627191633344
320530,2012,803.0,4503,0.17832556073728625
320530,2013,712.0,4657,0.1528881254026197
320530,2014,655.0,4805,0.13631633714880334
320530,2015,711.0,4687,0.15169618092596543
320530,2016,527.0,4369,0.12062256809338522
320530,2017,677.0,4612,0.14679098005203817
320530,2018,464.0,4644,0.09991386735572783
320530,2019,360.0,4483,0.08030336828016953
330000,2012,7.0,22,0.3181818181818182
330000,2013,8.0,23,0.34782608695652173
330000,2014,3.0,15,0.2
330000,2015,4.0,14,0.2857142857142857
330000,2016,0.0,5,0.0
330000,2017,2.0,8,0.25
330000,2018,5.0,18,0.2777777777777778
330000,2019,6.0,23,0.2608695652173913
330010,2012,893.0,2698,0.33098591549295775
330010,2013,831.0,2653,0.31323030531473806
330010,2014,806.0,2838,0.28400281888653983
330010,2015,809.0,2872,0.28168523676880225
330010,2016,553.0,2628,0.2104261796042618
330010,2017,603.0,2635,0.22884250474383303
330010,2018,585.0,2612,0.22396630934150077
330010,2019,510.0,2337,0.21822849807445444
330015,2012,14.0,123,0.11382113821138211
330015,2013,22.0,135,0.16296296296296298
330015,2014,21.0,137,0.15328467153284672
330015,2015,13.0,139,0.09352517985611511
330015,2016,15.0,149,0.10067114093959731
330015,2017,18.0,146,0.1232876712328767
330015,2018,20.0,141,0.14184397163120568
330015,2019,4.0,138,0.028985507246376812
330020,2012,702.0,1619,0.4336009882643607
330020,2013,647.0,1614,0.40086741016109045
330020,2014,600.0,1673,0.3586371787208607
330020,2015,567.0,1722,0.32926829268292684
330020,2016,478.0,1529,0.31262262916939176
330020,2017,444.0,1595,0.27836990595611283
330020,2018,504.0,1723,0.2925130586186883
330020,2019,257.0,1612,0.15942928039702234
330022,2012,44.0,129,0.34108527131782945
330022,2013,31.0,130,0.23846153846153847
330022,2014,44.0,178,0.24719101123595505
330022,2015,41.0,165,0.24848484848484848
330022,2016,42.0,163,0.25766871165644173
330022,2017,37.0,181,0.20441988950276244
330022,2018,45.0,180,0.25
330022,2019,32.0,154,0.2077922077922078
330023,2012,178.0,576,0.3090277777777778
330023,2013,183.0,616,0.29707792207792205
330023,2014,124.0,551,0.2250453720508167
330023,2015,155.0,694,0.22334293948126802
330023,2016,145.0,703,0.20625889046941678
330023,2017,141.0,663,0.21266968325791855
330023,2018,127.0,627,0.2025518341307815
330023,2019,157.0,722,0.21745152354570638
330025,2012,81.0,301,0.2691029900332226
330025,2013,123.0,331,0.3716012084592145
330025,2014,112.0,363,0.3085399449035813
330025,2015,90.0,350,0.2571428571428571
330025,2016,101.0,382,0.2643979057591623
330025,2017,104.0,462,0.22510822510822512
330025,2018,75.0,402,0.1865671641791045
330025,2019,101.0,451,0.22394678492239467
330030,2012,289.0,1060,0.27264150943396226
330030,2013,272.0,1131,0.24049513704686118
330030,2014,250.0,1144,0.21853146853146854
330030,2015,260.0,1204,0.2159468438538206
330030,2016,206.0,1130,0.18230088495575222
330030,2017,182.0,1080,0.1685185185185185
330030,2018,186.0,1072,0.17350746268656717
330030,2019,189.0,1040,0.18173076923076922
330040,2012,564.0,2410,0.23402489626556017
330040,2013,492.0,2197,0.22394173873463813
330040,2014,531.0,2405,0.2207900207900208
330040,2015,426.0,2376,0.17929292929292928
330040,2016,341.0,1998,0.17067067067067068
330040,2017,325.0,2116,0.15359168241965973
330040,2018,331.0,2202,0.1503178928247048
330040,2019,269.0,2033,0.132316773241515
330045,2012,2451.0,7549,0.32467876539939067
330045,2013,2218.0,7337,0.3023033937576666
330045,2014,2004.0,7655,0.26178967994774655
330045,2015,1838.0,7849,0.23416995795642756
330045,2016,1632.0,7215,0.2261954261954262
330045,2017,1429.0,7100,0.2012676056338028
330045,2018,1331.0,6943,0.1917038744058764
330045,2019,1199.0,6451,0.18586265695241047
330050,2012,169.0,361,0.46814404432132967
330050,2013,153.0,332,0.4608433734939759
330050,2014,138.0,353,0.3909348441926346
330050,2015,133.0,365,0.3643835616438356
330050,2016,74.0,234,0.3162393162393162
330050,2017,53.0,197,0.26903553299492383
330050,2018,94.0,367,0.2561307901907357
330050,2019,103.0,346,0.2976878612716763
330060,2012,117.0,408,0.2867647058823529
330060,2013,111.0,430,0.25813953488372093
330060,2014,131.0,448,0.2924107142857143
330060,2015,128.0,516,0.24806201550387597
330060,2016,59.0,439,0.13439635535307518
330060,2017,54.0,467,0.11563169164882227
330060,2018,48.0,526,0.09125475285171103
330060,2019,96.0,525,0.18285714285714286
330070,2012,911.0,2890,0.3152249134948097
330070,2013,1022.0,2794,0.36578382247673585
330070,2014,1252.0,3278,0.38194020744356316
330070,2015,1088.0,3095,0.3515347334410339
330070,2016,725.0,2677,0.27082555098991407
330070,2017,628.0,2781,0.22581805106076952
330070,2018,613.0,2954,0.2075152335815843
330070,2019,545.0,2651,0.2055827989437948
330080,2012,286.0,761,0.37582128777923784
330080,2013,288.0,770,0.37402597402597404
330080,2014,245.0,808,0.3032178217821782
330080,2015,290.0,885,0.327683615819209
330080,2016,214.0,771,0.2775616083009079
330080,2017,251.0,808,0.31064356435643564
330080,2018,192.0,780,0.24615384615384617
330080,2019,149.0,712,0.20926966292134833
330090,2012,60.0,159,0.37735849056603776
330090,2013,46.0,141,0.3262411347517731
330090,2014,32.0,143,0.22377622377622378
330090,2015,35.0,158,0.22151898734177214
330090,2016,23.0,134,0.17164179104477612
330090,2017,24.0,151,0.15894039735099338
330090,2018,24.0,150,0.16
330090,2019,19.0,157,0.12101910828025478
330093,2012,40.0,155,0.25806451612903225
330093,2013,57.0,160,0.35625
330093,2014,49.0,190,0.2578947368421053
330093,2015,42.0,186,0.22580645161290322
330093,2016,35.0,151,0.23178807947019867
330093,2017,31.0,165,0.18787878787878787
330093,2018,25.0,166,0.15060240963855423
330093,2019,19.0,141,0.1347517730496454
330095,2012,46.0,132,0.3484848484848485
330095,2013,34.0,115,0.2956521739130435
330095,2014,34.0,115,0.2956521739130435
330095,2015,40.0,117,0.3418803418803419
330095,2016,29.0,132,0.2196969696969697
330095,2017,26.0,116,0.22413793103448276
330095,2018,28.0,135,0.2074074074074074
330095,2019,21.0,113,0.18584070796460178
330100,2012,1230.0,6612,0.18602540834845735
330100,2013,1062.0,7424,0.14304956896551724
330100,2014,1921.0,7891,0.2434418958306932
330100,2015,2801.0,8229,0.340381577348402
330100,2016,1876.0,7516,0.24960085151676423
330100,2017,1753.0,7498,0.23379567884769273
330100,2018,1740.0,7449,0.23358840112766815
330100,2019,1533.0,7166,0.21392687691878315
330110,2012,99.0,263,0.376425855513308
330110,2013,48.0,216,0.2222222222222222
330110,2014,67.0,243,0.2757201646090535
330110,2015,59.0,280,0.21071428571428572
330110,2016,54.0,213,0.2535211267605634
330110,2017,42.0,205,0.2048780487804878
330110,2018,42.0,218,0.1926605504587156
330110,2019,34.0,209,0.16267942583732056
330115,2012,23.0,114,0.20175438596491227
330115,2013,31.0,133,0.23308270676691728
330115,2014,29.0,136,0.21323529411764705
330115,2015,39.0,149,0.26174496644295303
330115,2016,40.0,150,0.26666666666666666
330115,2017,21.0,125,0.168
330115,2018,36.0,129,0.27906976744186046
330115,2019,21.0,123,0.17073170731707318
330120,2012,82.0,243,0.3374485596707819
330120,2013,66.0,216,0.3055555555555556
330120,2014,58.0,214,0.27102803738317754
330120,2015,54.0,229,0.23580786026200873
330120,2016,44.0,207,0.21256038647342995
330120,2017,41.0,221,0.18552036199095023
330120,2018,53.0,215,0.24651162790697675
330120,2019,53.0,206,0.25728155339805825
330130,2012,140.0,467,0.29978586723768735
330130,2013,151.0,501,0.3013972055888224
330130,2014,125.0,530,0.2358490566037736
330130,2015,137.0,616,0.2224025974025974
330130,2016,104.0,597,0.17420435510887772
330130,2017,137.0,679,0.20176730486008837
330130,2018,111.0,604,0.1837748344370861
330130,2019,96.0,584,0.1643835616438356
330140,2012,66.0,237,0.27848101265822783
330140,2013,63.0,274,0.22992700729927007
330140,2014,67.0,283,0.23674911660777384
330140,2015,68.0,286,0.23776223776223776
330140,2016,49.0,250,0.196
330140,2017,41.0,272,0.15073529411764705
330140,2018,44.0,285,0.1543859649122807
330140,2019,38.0,250,0.152
330150,2012,39.0,255,0.15294117647058825
330150,2013,21.0,231,0.09090909090909091
330150,2014,37.0,235,0.1574468085106383
330150,2015,67.0,243,0.2757201646090535
330150,2016,63.0,267,0.23595505617977527
330150,2017,47.0,277,0.16967509025270758
330150,2018,36.0,251,0.14342629482071714
330150,2019,21.0,236,0.08898305084745763
330160,2012,47.0,133,0.3533834586466165
330160,2013,40.0,147,0.272108843537415
330160,2014,54.0,136,0.39705882352941174
330160,2015,43.0,145,0.296551724137931
330160,2016,43.0,139,0.30935251798561153
330160,2017,46.0,128,0.359375
330160,2018,36.0,144,0.25
330160,2019,42.0,139,0.302158273381295
330170,2012,4058.0,13258,0.30607934831799666
330170,2013,3730.0,13038,0.28608682313238226
330170,2014,3672.0,13805,0.2659905831220572
330170,2015,3548.0,14344,0.24735080870050194
330170,2016,3093.0,13583,0.22771110947507914
330170,2017,2830.0,13593,0.2081953946884426
330170,2018,2594.0,13115,0.19778879146016012
330170,2019,2439.0,12257,0.19898833319735662
330180,2012,28.0,109,0.25688073394495414
330180,2013,29.0,127,0.2283464566929134
330180,2014,32.0,131,0.24427480916030533
330180,2015,29.0,143,0.20279720279720279
330180,2016,25.0,121,0.2066115702479339
330180,2017,27.0,121,0.2231404958677686
330180,2018,41.0,160,0.25625
330180,2019,33.0,142,0.2323943661971831
330185,2012,267.0,707,0.37765205091937765
330185,2013,278.0,751,0.37017310252996005
330185,2014,241.0,764,0.31544502617801046
330185,2015,217.0,733,0.296043656207367
330185,2016,182.0,725,0.25103448275862067
330185,2017,150.0,740,0.20270270270270271
330185,2018,128.0,745,0.17181208053691274
330185,2019,164.0,690,0.23768115942028986
330187,2012,87.0,305,0.28524590163934427
330187,2013,72.0,298,0.24161073825503357
330187,2014,65.0,306,0.21241830065359477
330187,2015,83.0,320,0.259375
330187,2016,84.0,342,0.24561403508771928
330187,2017,71.0,361,0.19667590027700832
330187,2018,94.0,393,0.23918575063613232
330187,2019,43.0,365,0.1178082191780822
330190,2012,1084.0,3435,0.3155749636098981
330190,2013,973.0,3311,0.2938689217758985
330190,2014,939.0,3616,0.259679203539823
330190,2015,828.0,3449,0.2400695853870687
330190,2016,745.0,3047,0.24450278962914343
330190,2017,684.0,3139,0.2179037910162472
330190,2018,653.0,3042,0.21466140696909927
330190,2019,535.0,2850,0.18771929824561404
330200,2012,539.0,1879,0.28685470995210216
330200,2013,523.0,1908,0.2741090146750524
330200,2014,479.0,1815,0.26391184573002757
330200,2015,461.0,1917,0.24047991653625456
330200,2016,468.0,1930,0.24248704663212436
330200,2017,390.0,1892,0.20613107822410148
330200,2018,363.0,1762,0.20601589103291715
330200,2019,351.0,1742,0.20149253731343283
330205,2012,48.0,153,0.3137254901960784
330205,2013,35.0,130,0.2692307692307692
330205,2014,53.0,174,0.3045977011494253
330205,2015,40.0,177,0.22598870056497175
330205,2016,33.0,152,0.21710526315789475
330205,2017,37.0,156,0.23717948717948717
330205,2018,34.0,167,0.20359281437125748
330205,2019,31.0,172,0.18023255813953487
330210,2012,58.0,245,0.23673469387755103
330210,2013,58.0,255,0.22745098039215686
330210,2014,85.0,289,0.29411764705882354
330210,2015,92.0,313,0.2939297124600639
330210,2016,59.0,269,0.21933085501858737
330210,2017,62.0,277,0.22382671480144403
330210,2018,77.0,299,0.25752508361204013
330210,2019,62.0,279,0.2222222222222222
330220,2012,313.0,1227,0.25509372453137735
330220,2013,288.0,1158,0.24870466321243523
330220,2014,261.0,1234,0.21150729335494328
330220,2015,274.0,1194,0.22948073701842547
330220,2016,255.0,1124,0.22686832740213522
330220,2017,190.0,1177,0.16142735768903993
330220,2018,151.0,1220,0.12377049180327869
330220,2019,156.0,1242,0.12560386473429952
330225,2012,97.0,408,0.23774509803921567
330225,2013,98.0,399,0.24561403508771928
330225,2014,113.0,430,0.2627906976744186
330225,2015,81.0,423,0.19148936170212766
330225,2016,52.0,367,0.14168937329700274
330225,2017,60.0,433,0.13856812933025403
330225,2018,60.0,409,0.1466992665036675
330225,2019,66.0,385,0.17142857142857143
330227,2012,578.0,1494,0.3868808567603748
330227,2013,557.0,1517,0.3671720500988794
330227,2014,500.0,1616,0.3094059405940594
330227,2015,442.0,1646,0.26852976913730253
330227,2016,365.0,1482,0.24628879892037786
330227,2017,364.0,1419,0.25651867512332627
330227,2018,291.0,1327,0.2192916352675207
330227,2019,287.0,1275,0.22509803921568627
330230,2012,31.0,94,0.32978723404255317
330230,2013,34.0,101,0.33663366336633666
330230,2014,27.0,85,0.3176470588235294
330230,2015,36.0,96,0.375
330230,2016,23.0,89,0.25842696629213485
330230,2017,12.0,60,0.2
330230,2018,17.0,96,0.17708333333333334
330230,2019,19.0,70,0.2714285714285714
330240,2012,957.0,3775,0.25350993377483444
330240,2013,985.0,4038,0.24393263992075284
330240,2014,939.0,4174,0.22496406324868232
330240,2015,854.0,4246,0.2011304757418747
330240,2016,739.0,3746,0.1972770955686065
330240,2017,710.0,3928,0.18075356415478616
330240,2018,437.0,3902,0.11199384930804715
330240,2019,400.0,3684,0.10857763300760044
330245,2012,11.0,100,0.11
330245,2013,11.0,108,0.10185185185185185
330245,2014,22.0,89,0.24719101123595505
330245,2015,17.0,123,0.13821138211382114
330245,2016,13.0,106,0.12264150943396226
330245,2017,17.0,113,0.1504424778761062
330245,2018,13.0,101,0.12871287128712872
330245,2019,12.0,113,0.10619469026548672
330250,2012,1263.0,3554,0.35537422622397297
330250,2013,922.0,3373,0.27334716869255854
330250,2014,997.0,3569,0.2793499579714206
330250,2015,855.0,3644,0.23463227222832053
330250,2016,764.0,3503,0.2180987724807308
330250,2017,798.0,3698,0.21579232017306652
330250,2018,714.0,3727,0.1915749932921921
330250,2019,681.0,3495,0.19484978540772532
330260,2012,168.0,518,0.32432432432432434
330260,2013,167.0,520,0.3211538461538462
330260,2014,160.0,527,0.3036053130929791
330260,2015,161.0,529,0.30434782608695654
330260,2016,111.0,503,0.220675944333996
330260,2017,130.0,555,0.23423423423423423
330260,2018,106.0,470,0.225531914893617
330260,2019,110.0,533,0.20637898686679174
330270,2012,379.0,1604,0.23628428927680797
330270,2013,430.0,1622,0.2651048088779285
330270,2014,390.0,1823,0.21393307734503567
330270,2015,405.0,1884,0.21496815286624205
330270,2016,401.0,1764,0.22732426303854875
330270,2017,372.0,1878,0.19808306709265175
330270,2018,380.0,1971,0.19279553526128868
330270,2019,296.0,2026,0.14610069101678183
330280,2012,56.0,188,0.2978723404255319
330280,2013,60.0,194,0.30927835051546393
330280,2014,54.0,237,0.22784810126582278
330280,2015,59.0,220,0.2681818181818182
330280,2016,54.0,199,0.271356783919598
330280,2017,60.0,202,0.297029702970297
330280,2018,65.0,226,0.28761061946902655
330280,2019,59.0,197,0.29949238578680204
330285,2012,688.0,2468,0.2787682333873582
330285,2013,696.0,2611,0.2665645346610494
330285,2014,553.0,2620,0.21106870229007635
330285,2015,503.0,2639,0.19060250094732853
330285,2016,483.0,2402,0.20108243130724396
330285,2017,375.0,2402,0.15611990008326396
330285,2018,358.0,2324,0.1540447504302926
330285,2019,388.0,2274,0.1706244503078276
330290,2012,79.0,261,0.30268199233716475
330290,2013,54.0,253,0.2134387351778656
330290,2014,61.0,279,0.21863799283154123
330290,2015,69.0,301,0.2292358803986711
330290,2016,53.0,279,0.18996415770609318
330290,2017,57.0,321,0.17757009345794392
330290,2018,75.0,376,0.19946808510638298
330290,2019,58.0,345,0.1681159420289855
330300,2012,126.0,375,0.336
330300,2013,81.0,328,0.24695121951219512
330300,2014,79.0,321,0.24610591900311526
330300,2015,88.0,354,0.24858757062146894
330300,2016,95.0,366,0.25956284153005466
330300,2017,88.0,354,0.24858757062146894
330300,2018,70.0,379,0.18469656992084432
330300,2019,53.0,387,0.13695090439276486
330310,2012,53.0,183,0.2896174863387978
330310,2013,50.0,191,0.2617801047120419
330310,2014,42.0,190,0.22105263157894736
330310,2015,30.0,170,0.17647058823529413
330310,2016,20.0,186,0.10752688172043011
330310,2017,24.0,179,0.1340782122905028
330310,2018,20.0,166,0.12048192771084337
330310,2019,33.0,173,0.1907514450867052
330320,2012,430.0,2074,0.2073288331726133
330320,2013,404.0,2024,0.19960474308300397
330320,2014,327.0,2109,0.155049786628734
330320,2015,326.0,2122,0.1536286522148916
330320,2016,310.0,1974,0.15704154002026344
330320,2017,245.0,1834,0.13358778625954199
330320,2018,196.0,1806,0.10852713178294573
330320,2019,215.0,1725,0.1246376811594203
330330,2012,976.0,5906,0.165255672197765
330330,2013,997.0,6103,0.16336228084548582
330330,2014,961.0,6468,0.14857761286332716
330330,2015,941.0,6456,0.14575588599752168
330330,2016,917.0,5903,0.15534473996273082
330330,2017,845.0,6336,0.13336489898989898
330330,2018,780.0,6139,0.12705652386382146
330330,2019,717.0,6011,0.11928131758442855
330340,2012,688.0,2216,0.3104693140794224
330340,2013,646.0,2166,0.2982456140350877
330340,2014,577.0,2123,0.2717852096090438
330340,2015,565.0,2217,0.2548488949030221
330340,2016,490.0,2157,0.22716736207695873
330340,2017,451.0,2124,0.2123352165725047
330340,2018,524.0,2328,0.22508591065292097
330340,2019,474.0,2157,0.21974965229485396
330350,2012,3417.0,11633,0.2937333447949798
330350,2013,3099.0,11503,0.2694079805268191
330350,2014,2825.0,12141,0.23268264558108886
330350,2015,2678.0,12550,0.21338645418326693
330350,2016,2342.0,11842,0.19777064685019421
330350,2017,2227.0,12498,0.17818851016162587
330350,2018,2193.0,12183,0.18000492489534597
330350,2019,1820.0,11490,0.15839860748476936
330360,2012,59.0,551,0.10707803992740472
330360,2013,75.0,479,0.15657620041753653
330360,2014,103.0,512,0.201171875
330360,2015,97.0,558,0.17383512544802868
330360,2016,92.0,566,0.1625441696113074
330360,2017,79.0,531,0.1487758945386064
330360,2018,90.0,462,0.19480519480519481
330360,2019,79.0,485,0.16288659793814433
330370,2012,158.0,537,0.2942271880819367
330370,2013,131.0,535,0.24485981308411214
330370,2014,137.0,567,0.24162257495590828
330370,2015,128.0,554,0.23104693140794225
330370,2016,116.0,541,0.2144177449168207
330370,2017,115.0,558,0.2060931899641577
330370,2018,111.0,524,0.21183206106870228
330370,2019,92.0,531,0.17325800376647835
330380,2012,264.0,560,0.4714285714285714
330380,2013,254.0,568,0.4471830985915493
330380,2014,271.0,616,0.43993506493506496
330380,2015,262.0,656,0.39939024390243905
330380,2016,205.0,588,0.3486394557823129
330380,2017,236.0,624,0.3782051282051282
330380,2018,158.0,683,0.23133235724743778
330380,2019,138.0,648,0.21296296296296297
330385,2012,146.0,374,0.39037433155080214
330385,2013,141.0,368,0.38315217391304346
330385,2014,138.0,390,0.35384615384615387
330385,2015,124.0,389,0.31876606683804626
330385,2016,98.0,351,0.2792022792022792
330385,2017,97.0,408,0.23774509803921567
330385,2018,98.0,402,0.24378109452736318
330385,2019,97.0,383,0.25326370757180156
330390,2012,1186.0,3738,0.3172819689673622
330390,2013,1025.0,3783,0.27094898228918846
330390,2014,992.0,3972,0.2497482376636455
330390,2015,917.0,3958,0.23168266801414855
330390,2016,814.0,3850,0.21142857142857144
330390,2017,795.0,3918,0.2029096477794793
330390,2018,792.0,3976,0.19919517102615694
330390,2019,659.0,3832,0.17197286012526097
330395,2012,81.0,340,0.23823529411764705
330395,2013,80.0,294,0.272108843537415
330395,2014,86.0,344,0.25
330395,2015,44.0,292,0.1506849315068493
330395,2016,53.0,328,0.16158536585365854
330395,2017,48.0,324,0.14814814814814814
330395,2018,49.0,313,0.15654952076677317
330395,2019,57.0,335,0.1701492537313433
330400,2012,102.0,363,0.2809917355371901
330400,2013,99.0,368,0.26902173913043476
330400,2014,66.0,377,0.17506631299734748
330400,2015,63.0,344,0.18313953488372092
330400,2016,68.0,380,0.17894736842105263
330400,2017,47.0,392,0.11989795918367346
330400,2018,56.0,366,0.15300546448087432
330400,2019,33.0,377,0.08753315649867374
330410,2012,72.0,220,0.32727272727272727
330410,2013,75.0,218,0.3440366972477064
330410,2014,59.0,206,0.28640776699029125
330410,2015,51.0,214,0.2383177570093458
330410,2016,44.0,188,0.23404255319148937
330410,2017,39.0,214,0.1822429906542056
330410,2018,33.0,191,0.17277486910994763
330410,2019,40.0,245,0.16326530612244897
330411,2012,102.0,314,0.3248407643312102
330411,2013,85.0,297,0.28619528619528617
330411,2014,96.0,351,0.27350427350427353
330411,2015,65.0,308,0.21103896103896103
330411,2016,66.0,285,0.23157894736842105
330411,2017,75.0,266,0.2819548872180451
330411,2018,49.0,300,0.16333333333333333
330411,2019,42.0,248,0.1693548387096774
330412,2012,60.0,166,0.3614457831325301
330412,2013,55.0,199,0.27638190954773867
330412,2014,56.0,193,0.29015544041450775
330412,2015,43.0,188,0.22872340425531915
330412,2016,27.0,139,0.19424460431654678
330412,2017,39.0,170,0.22941176470588234
330412,2018,25.0,173,0.14450867052023122
330412,2019,25.0,164,0.1524390243902439
330414,2012,913.0,2434,0.3751027115858669
330414,2013,746.0,2375,0.3141052631578947
330414,2014,640.0,2456,0.26058631921824105
330414,2015,614.0,2406,0.25519534497090607
330414,2016,471.0,2278,0.2067603160667252
330414,2017,478.0,2412,0.19817578772802655
330414,2018,453.0,2272,0.1993838028169014
330414,2019,382.0,2088,0.18295019157088122
330415,2012,122.0,303,0.40264026402640263
330415,2013,116.0,314,0.36942675159235666
330415,2014,100.0,341,0.2932551319648094
330415,2015,114.0,410,0.2780487804878049
330415,2016,87.0,323,0.2693498452012384
330415,2017,87.0,318,0.27358490566037735
330415,2018,48.0,302,0.15894039735099338
330415,2019,49.0,309,0.15857605177993528
330420,2012,394.0,1708,0.2306791569086651
330420,2013,355.0,1733,0.20484708597807272
330420,2014,317.0,1803,0.17581808097615087
330420,2015,283.0,1812,0.15618101545253862
330420,2016,211.0,1732,0.12182448036951501
330420,2017,218.0,1759,0.12393405343945424
330420,2018,198.0,1745,0.11346704871060172
330420,2019,146.0,1659,0.08800482218203737
330430,2012,254.0,746,0.34048257372654156
330430,2013,246.0,772,0.31865284974093266
330430,2014,218.0,831,0.26233453670276774
330430,2015,174.0,782,0.22250639386189258
330430,2016,159.0,739,0.21515561569688768
330430,2017,204.0,719,0.28372739916550765
330430,2018,238.0,759,0.31357048748353095
330430,2019,178.0,755,0.23576158940397351
330440,2012,89.0,199,0.4472361809045226
330440,2013,73.0,201,0.36318407960199006
330440,2014,64.0,231,0.27705627705627706
330440,2015,57.0,213,0.2676056338028169
330440,2016,64.0,202,0.31683168316831684
330440,2017,39.0,188,0.2074468085106383
330440,2018,52.0,208,0.25
330440,2019,61.0,218,0.2798165137614679
330450,2012,27.0,115,0.23478260869565218
330450,2013,31.0,126,0.24603174603174602
330450,2014,33.0,115,0.28695652173913044
330450,2015,24.0,108,0.2222222222222222
330450,2016,20.0,94,0.2127659574468085
330450,2017,17.0,101,0.16831683168316833
330450,2018,22.0,112,0.19642857142857142
330450,2019,25.0,101,0.24752475247524752
330452,2012,603.0,2075,0.2906024096385542
330452,2013,617.0,2240,0.2754464285714286
330452,2014,551.0,2360,0.23347457627118645
330452,2015,503.0,2388,0.2106365159128978
330452,2016,241.0,2191,0.10999543587403013
330452,2017,277.0,2044,0.13551859099804306
330452,2018,195.0,2140,0.0911214953271028
330452,2019,220.0,2044,0.10763209393346379
330455,2012,19736.0,86549,0.22803267513200615
330455,2013,18831.0,87661,0.21481616682447155
330455,2014,15978.0,89991,0.17755108844217754
330455,2015,16904.0,90694,0.1863849868789556
330455,2016,14704.0,83166,0.1768030204650939
330455,2017,13985.0,84521,0.16546183788644242
330455,2018,13090.0,82554,0.1585628800542675
330455,2019,11794.0,76803,0.15356170982904313
330460,2012,31.0,87,0.3563218390804598
330460,2013,41.0,111,0.36936936936936937
330460,2014,45.0,124,0.3629032258064516
330460,2015,31.0,80,0.3875
330460,2016,23.0,91,0.25274725274725274
330460,2017,18.0,99,0.18181818181818182
330460,2018,11.0,94,0.11702127659574468
330460,2019,23.0,109,0.21100917431192662
330470,2012,94.0,471,0.19957537154989385
330470,2013,74.0,482,0.15352697095435686
330470,2014,81.0,415,0.19518072289156627
330470,2015,63.0,456,0.13815789473684212
330470,2016,47.0,461,0.1019522776572668
330470,2017,74.0,508,0.14566929133858267
330470,2018,68.0,545,0.12477064220183487
330470,2019,67.0,460,0.14565217391304347
330475,2012,136.0,457,0.2975929978118162
330475,2013,107.0,488,0.2192622950819672
330475,2014,169.0,563,0.30017761989342806
330475,2015,217.0,557,0.3895870736086176
330475,2016,156.0,543,0.287292817679558
330475,2017,203.0,634,0.32018927444794953
330475,2018,176.0,579,0.30397236614853196
330475,2019,202.0,635,0.31811023622047246
330480,2012,120.0,438,0.273972602739726
330480,2013,113.0,442,0.25565610859728505
