CODMUNRES,ano_nasc,Qtd_2Racacor,Qtd_Total,Ratio
320280,2017,3.0,612,0.004901960784313725
320280,2018,0.0,602,0.0
320280,2019,6.0,620,0.00967741935483871
320280,2020,6.0,629,0.009538950715421303
320290,2012,0.0,98,0.0
320290,2013,3.0,98,0.030612244897959183
320290,2014,2.0,101,0.019801980198019802
320290,2015,0.0,104,0.0
320290,2016,2.0,100,0.02
320290,2017,0.0,103,0.0
320290,2018,0.0,122,0.0
320290,2019,0.0,112,0.0
320290,2020,2.0,113,0.017699115044247787
320300,2012,28.0,383,0.0731070496083551
320300,2013,20.0,286,0.06993006993006994
320300,2014,20.0,378,0.05291005291005291
320300,2015,21.0,411,0.051094890510948905
320300,2016,20.0,399,0.05012531328320802
320300,2017,29.0,393,0.0737913486005089
320300,2018,18.0,403,0.04466501240694789
320300,2019,13.0,381,0.03412073490813648
320300,2020,11.0,331,0.03323262839879154
320305,2012,64.0,415,0.15421686746987953
320305,2013,62.0,471,0.1316348195329087
320305,2014,60.0,518,0.11583011583011583
320305,2015,36.0,507,0.07100591715976332
320305,2016,39.0,472,0.0826271186440678
320305,2017,32.0,469,0.06823027718550106
320305,2018,41.0,531,0.07721280602636535
320305,2019,51.0,476,0.10714285714285714
320305,2020,56.0,512,0.109375
320310,2012,22.0,125,0.176
320310,2013,3.0,128,0.0234375
320310,2014,8.0,125,0.064
320310,2015,10.0,167,0.059880239520958084
320310,2016,6.0,145,0.041379310344827586
320310,2017,12.0,140,0.08571428571428572
320310,2018,11.0,170,0.06470588235294118
320310,2019,17.0,144,0.11805555555555555
320310,2020,7.0,122,0.05737704918032787
320313,2012,18.0,204,0.08823529411764706
320313,2013,7.0,213,0.03286384976525822
320313,2014,15.0,207,0.07246376811594203
320313,2015,7.0,204,0.03431372549019608
320313,2016,5.0,173,0.028901734104046242
320313,2017,5.0,194,0.02577319587628866
320313,2018,12.0,209,0.05741626794258373
320313,2019,5.0,171,0.029239766081871343
320313,2020,9.0,188,0.047872340425531915
320316,2012,1.0,101,0.009900990099009901
320316,2013,3.0,91,0.03296703296703297
320316,2014,5.0,95,0.05263157894736842
320316,2015,3.0,103,0.02912621359223301
320316,2016,1.0,72,0.013888888888888888
320316,2017,0.0,88,0.0
320316,2018,1.0,113,0.008849557522123894
320316,2019,1.0,118,0.00847457627118644
320316,2020,4.0,104,0.038461538461538464
320320,2012,40.0,2361,0.0169419737399407
320320,2013,54.0,2451,0.022031823745410038
320320,2014,10.0,2667,0.0037495313085864268
320320,2015,26.0,2669,0.009741476208317721
320320,2016,31.0,2514,0.012330946698488464
320320,2017,15.0,2524,0.005942947702060222
320320,2018,18.0,2627,0.006851922344880091
320320,2019,26.0,2518,0.010325655281969817
320320,2020,47.0,2566,0.018316445830085737
320330,2012,3.0,183,0.01639344262295082
320330,2013,6.0,163,0.03680981595092025
320330,2014,3.0,180,0.016666666666666666
320330,2015,3.0,174,0.017241379310344827
320330,2016,4.0,159,0.025157232704402517
320330,2017,6.0,174,0.034482758620689655
320330,2018,7.0,164,0.042682926829268296
320330,2019,7.0,163,0.04294478527607362
320330,2020,9.0,181,0.049723756906077346
320332,2012,20.0,492,0.04065040650406504
320332,2013,14.0,538,0.026022304832713755
320332,2014,10.0,556,0.017985611510791366
320332,2015,1.0,556,0.0017985611510791368
320332,2016,1.0,544,0.001838235294117647
320332,2017,0.0,551,0.0
320332,2018,1.0,577,0.0017331022530329288
320332,2019,5.0,574,0.008710801393728223
320332,2020,3.0,588,0.00510204081632653
320334,2012,11.0,171,0.06432748538011696
320334,2013,8.0,208,0.038461538461538464
320334,2014,16.0,249,0.0642570281124498
320334,2015,12.0,246,0.04878048780487805
320334,2016,5.0,236,0.0211864406779661
320334,2017,9.0,248,0.036290322580645164
320334,2018,9.0,225,0.04
320334,2019,7.0,225,0.03111111111111111
320334,2020,2.0,202,0.009900990099009901
320335,2012,2.0,119,0.01680672268907563
320335,2013,8.0,120,0.06666666666666667
320335,2014,1.0,114,0.008771929824561403
320335,2015,4.0,153,0.026143790849673203
320335,2016,2.0,139,0.014388489208633094
320335,2017,3.0,130,0.023076923076923078
320335,2018,8.0,155,0.05161290322580645
320335,2019,8.0,171,0.04678362573099415
320335,2020,6.0,153,0.0392156862745098
320340,2012,31.0,305,0.10163934426229508
320340,2013,39.0,292,0.13356164383561644
320340,2014,31.0,302,0.10264900662251655
320340,2015,22.0,253,0.08695652173913043
320340,2016,28.0,243,0.11522633744855967
320340,2017,19.0,297,0.06397306397306397
320340,2018,28.0,237,0.11814345991561181
320340,2019,26.0,280,0.09285714285714286
320340,2020,27.0,288,0.09375
320350,2012,21.0,279,0.07526881720430108
320350,2013,13.0,243,0.053497942386831275
320350,2014,13.0,276,0.04710144927536232
320350,2015,16.0,263,0.060836501901140684
320350,2016,12.0,212,0.05660377358490566
320350,2017,12.0,271,0.04428044280442804
320350,2018,21.0,263,0.07984790874524715
320350,2019,22.0,269,0.08178438661710037
320350,2020,17.0,278,0.06115107913669065
320360,2012,4.0,67,0.05970149253731343
320360,2013,4.0,77,0.05194805194805195
320360,2014,5.0,94,0.05319148936170213
320360,2015,14.0,88,0.1590909090909091
320360,2016,8.0,89,0.0898876404494382
320360,2017,5.0,92,0.05434782608695652
320360,2018,9.0,79,0.11392405063291139
320360,2019,6.0,72,0.08333333333333333
320360,2020,9.0,76,0.11842105263157894
320370,2012,26.0,253,0.10276679841897234
320370,2013,22.0,228,0.09649122807017543
320370,2014,15.0,248,0.06048387096774194
320370,2015,8.0,223,0.03587443946188341
320370,2016,13.0,218,0.05963302752293578
320370,2017,11.0,260,0.04230769230769231
320370,2018,15.0,258,0.05813953488372093
320370,2019,14.0,264,0.05303030303030303
320370,2020,13.0,240,0.05416666666666667
320380,2012,11.0,158,0.06962025316455696
320380,2013,11.0,150,0.07333333333333333
320380,2014,12.0,196,0.061224489795918366
320380,2015,24.0,167,0.1437125748502994
320380,2016,14.0,169,0.08284023668639054
320380,2017,17.0,161,0.10559006211180125
320380,2018,18.0,185,0.0972972972972973
320380,2019,5.0,169,0.029585798816568046
320380,2020,5.0,142,0.035211267605633804
320390,2012,42.0,631,0.06656101426307448
320390,2013,39.0,678,0.05752212389380531
320390,2014,30.0,675,0.044444444444444446
320390,2015,18.0,711,0.02531645569620253
320390,2016,21.0,686,0.030612244897959183
320390,2017,54.0,696,0.07758620689655173
320390,2018,52.0,740,0.07027027027027027
320390,2019,47.0,724,0.0649171270718232
320390,2020,43.0,713,0.06030855539971949
320400,2012,12.0,236,0.05084745762711865
320400,2013,12.0,234,0.05128205128205128
320400,2014,3.0,224,0.013392857142857142
320400,2015,3.0,247,0.012145748987854251
320400,2016,8.0,238,0.03361344537815126
320400,2017,10.0,222,0.04504504504504504
320400,2018,8.0,229,0.034934497816593885
320400,2019,9.0,238,0.037815126050420166
320400,2020,6.0,224,0.026785714285714284
320405,2012,18.0,339,0.05309734513274336
320405,2013,12.0,397,0.030226700251889168
320405,2014,33.0,387,0.08527131782945736
320405,2015,32.0,360,0.08888888888888889
320405,2016,39.0,327,0.11926605504587157
320405,2017,29.0,319,0.09090909090909091
320405,2018,44.0,355,0.12394366197183099
320405,2019,40.0,380,0.10526315789473684
320405,2020,39.0,305,0.12786885245901639
320410,2012,42.0,359,0.116991643454039
320410,2013,38.0,372,0.10215053763440861
320410,2014,35.0,367,0.09536784741144415
320410,2015,32.0,381,0.08398950131233596
320410,2016,20.0,341,0.05865102639296188
320410,2017,27.0,379,0.0712401055408971
320410,2018,31.0,394,0.07868020304568528
320410,2019,27.0,373,0.07238605898123325
320410,2020,53.0,362,0.1464088397790055
320420,2012,21.0,285,0.07368421052631578
320420,2013,17.0,285,0.05964912280701754
320420,2014,18.0,326,0.05521472392638037
320420,2015,3.0,315,0.009523809523809525
320420,2016,5.0,291,0.01718213058419244
320420,2017,3.0,327,0.009174311926605505
320420,2018,2.0,343,0.0058309037900874635
320420,2019,2.0,339,0.0058997050147492625
320420,2020,7.0,340,0.020588235294117647
320425,2012,4.0,69,0.057971014492753624
320425,2013,6.0,85,0.07058823529411765
320425,2014,3.0,88,0.03409090909090909
320425,2015,7.0,89,0.07865168539325842
320425,2016,8.0,76,0.10526315789473684
320425,2017,4.0,84,0.047619047619047616
320425,2018,4.0,88,0.045454545454545456
320425,2019,11.0,77,0.14285714285714285
320425,2020,8.0,82,0.0975609756097561
320430,2012,13.0,170,0.07647058823529412
320430,2013,3.0,160,0.01875
320430,2014,9.0,142,0.06338028169014084
320430,2015,4.0,166,0.024096385542168676
320430,2016,4.0,189,0.021164021164021163
320430,2017,9.0,198,0.045454545454545456
320430,2018,16.0,217,0.07373271889400922
320430,2019,9.0,221,0.04072398190045249
320430,2020,10.0,217,0.04608294930875576
320435,2012,6.0,228,0.02631578947368421
320435,2013,6.0,250,0.024
320435,2014,2.0,245,0.00816326530612245
320435,2015,3.0,232,0.01293103448275862
320435,2016,2.0,244,0.00819672131147541
320435,2017,4.0,202,0.019801980198019802
320435,2018,1.0,293,0.0034129692832764505
320435,2019,2.0,294,0.006802721088435374
320435,2020,7.0,278,0.025179856115107913
320440,2012,9.0,150,0.06
320440,2013,3.0,125,0.024
320440,2014,3.0,151,0.019867549668874173
320440,2015,2.0,134,0.014925373134328358
320440,2016,2.0,137,0.014598540145985401
320440,2017,0.0,155,0.0
320440,2018,0.0,134,0.0
320440,2019,1.0,157,0.006369426751592357
320440,2020,1.0,130,0.007692307692307693
320450,2012,3.0,117,0.02564102564102564
320450,2013,3.0,105,0.02857142857142857
320450,2014,0.0,127,0.0
320450,2015,2.0,140,0.014285714285714285
320450,2016,2.0,122,0.01639344262295082
320450,2017,2.0,148,0.013513513513513514
320450,2018,0.0,119,0.0
320450,2019,5.0,113,0.04424778761061947
320450,2020,8.0,124,0.06451612903225806
320455,2012,2.0,516,0.003875968992248062
320455,2013,1.0,492,0.0020325203252032522
320455,2014,3.0,545,0.005504587155963303
320455,2015,2.0,571,0.0035026269702276708
320455,2016,0.0,575,0.0
320455,2017,2.0,605,0.003305785123966942
320455,2018,7.0,736,0.009510869565217392
320455,2019,3.0,687,0.004366812227074236
320455,2020,3.0,638,0.004702194357366771
320460,2012,4.0,271,0.014760147601476014
320460,2013,3.0,238,0.012605042016806723
320460,2014,3.0,284,0.01056338028169014
320460,2015,4.0,257,0.01556420233463035
320460,2016,2.0,282,0.0070921985815602835
320460,2017,3.0,293,0.010238907849829351
320460,2018,3.0,345,0.008695652173913044
320460,2019,3.0,298,0.010067114093959731
320460,2020,8.0,304,0.02631578947368421
320465,2012,4.0,95,0.042105263157894736
320465,2013,3.0,80,0.0375
320465,2014,4.0,91,0.04395604395604396
320465,2015,0.0,128,0.0
320465,2016,7.0,110,0.06363636363636363
320465,2017,3.0,99,0.030303030303030304
320465,2018,12.0,116,0.10344827586206896
320465,2019,2.0,112,0.017857142857142856
320465,2020,8.0,103,0.07766990291262135
320470,2012,42.0,410,0.1024390243902439
320470,2013,34.0,446,0.07623318385650224
320470,2014,24.0,454,0.05286343612334802
320470,2015,9.0,442,0.020361990950226245
320470,2016,9.0,395,0.02278481012658228
320470,2017,14.0,410,0.03414634146341464
320470,2018,20.0,432,0.046296296296296294
320470,2019,17.0,413,0.04116222760290557
320470,2020,18.0,470,0.03829787234042553
320480,2012,26.0,144,0.18055555555555555
320480,2013,28.0,143,0.1958041958041958
320480,2014,21.0,157,0.1337579617834395
320480,2015,29.0,156,0.1858974358974359
320480,2016,21.0,125,0.168
320480,2017,33.0,147,0.22448979591836735
320480,2018,15.0,143,0.1048951048951049
320480,2019,15.0,128,0.1171875
320480,2020,16.0,117,0.13675213675213677
320490,2012,236.0,1748,0.13501144164759726
320490,2013,320.0,1731,0.18486424032351242
320490,2014,301.0,1836,0.16394335511982572
320490,2015,326.0,1842,0.1769815418023887
320490,2016,292.0,1783,0.16376892877173305
320490,2017,272.0,2006,0.13559322033898305
320490,2018,297.0,1882,0.15781083953241232
320490,2019,260.0,1813,0.14340871483728626
320490,2020,305.0,1917,0.15910276473656756
320495,2012,2.0,115,0.017391304347826087
320495,2013,6.0,113,0.05309734513274336
320495,2014,2.0,97,0.020618556701030927
320495,2015,1.0,101,0.009900990099009901
320495,2016,0.0,106,0.0
320495,2017,3.0,95,0.031578947368421054
320495,2018,4.0,105,0.0380952380952381
320495,2019,1.0,109,0.009174311926605505
320495,2020,2.0,108,0.018518518518518517
320500,2012,405.0,7560,0.05357142857142857
320500,2013,488.0,7863,0.0620628258934249
320500,2014,470.0,8250,0.05696969696969697
320500,2015,570.0,8269,0.06893215624622083
320500,2016,480.0,7785,0.06165703275529865
320500,2017,508.0,7962,0.06380306455664406
320500,2018,707.0,8035,0.08799004355942751
320500,2019,743.0,7666,0.09692147143229846
320500,2020,794.0,7567,0.10492929826879874
320501,2012,20.0,428,0.04672897196261682
320501,2013,13.0,458,0.028384279475982533
320501,2014,2.0,456,0.0043859649122807015
320501,2015,4.0,514,0.007782101167315175
320501,2016,5.0,457,0.010940919037199124
320501,2017,4.0,474,0.008438818565400843
320501,2018,7.0,441,0.015873015873015872
320501,2019,5.0,444,0.01126126126126126
320501,2020,10.0,450,0.022222222222222223
320503,2012,18.0,233,0.07725321888412018
320503,2013,12.0,259,0.04633204633204633
320503,2014,8.0,265,0.03018867924528302
320503,2015,9.0,255,0.03529411764705882
320503,2016,11.0,246,0.044715447154471545
320503,2017,4.0,266,0.015037593984962405
320503,2018,10.0,272,0.03676470588235294
320503,2019,16.0,278,0.05755395683453238
320503,2020,12.0,247,0.048582995951417005
320506,2012,20.0,275,0.07272727272727272
320506,2013,7.0,260,0.026923076923076925
320506,2014,26.0,335,0.07761194029850746
320506,2015,13.0,288,0.04513888888888889
320506,2016,16.0,300,0.05333333333333334
320506,2017,21.0,319,0.06583072100313479
320506,2018,25.0,323,0.07739938080495357
320506,2019,20.0,360,0.05555555555555555
320506,2020,25.0,332,0.07530120481927711
320510,2012,14.0,984,0.014227642276422764
320510,2013,29.0,1095,0.026484018264840183
320510,2014,30.0,1128,0.026595744680851064
320510,2015,29.0,1186,0.024451939291736932
320510,2016,27.0,1107,0.024390243902439025
320510,2017,20.0,1093,0.018298261665141813
320510,2018,50.0,1212,0.041254125412541254
320510,2019,60.0,1073,0.05591798695246971
320510,2020,122.0,1052,0.11596958174904944
320515,2012,5.0,106,0.04716981132075472
320515,2013,3.0,122,0.02459016393442623
320515,2014,2.0,115,0.017391304347826087
320515,2015,2.0,107,0.018691588785046728
320515,2016,4.0,100,0.04
320515,2017,1.0,105,0.009523809523809525
320515,2018,4.0,102,0.0392156862745098
320515,2019,7.0,96,0.07291666666666667
320515,2020,2.0,103,0.019417475728155338
320517,2012,14.0,152,0.09210526315789473
320517,2013,6.0,169,0.03550295857988166
320517,2014,5.0,151,0.033112582781456956
320517,2015,4.0,198,0.020202020202020204
320517,2016,5.0,199,0.02512562814070352
320517,2017,12.0,197,0.06091370558375635
320517,2018,4.0,172,0.023255813953488372
320517,2019,10.0,229,0.043668122270742356
320517,2020,14.0,227,0.06167400881057269
320520,2012,284.0,6221,0.04565182446552001
320520,2013,294.0,6446,0.045609680421967114
320520,2014,173.0,6459,0.026784331939928782
320520,2015,177.0,6678,0.026504941599281222
320520,2016,165.0,6172,0.026733635774465327
320520,2017,310.0,6817,0.045474548921813115
320520,2018,328.0,6672,0.049160671462829736
320520,2019,435.0,6502,0.06690249154106429
320520,2020,564.0,6269,0.08996650183442335
320530,2012,125.0,4503,0.027759271596713302
320530,2013,168.0,4657,0.036074726218595664
320530,2014,208.0,4805,0.04328824141519251
320530,2015,179.0,4687,0.03819074034563687
320530,2016,177.0,4369,0.040512703135729
320530,2017,285.0,4612,0.06179531656548135
320530,2018,498.0,4644,0.10723514211886305
320530,2019,511.0,4483,0.11398616997546286
320530,2020,409.0,4171,0.09805801965955406
330000,2012,5.0,22,0.22727272727272727
330000,2013,7.0,23,0.30434782608695654
330000,2014,2.0,15,0.13333333333333333
330000,2015,1.0,14,0.07142857142857142
330000,2016,1.0,5,0.2
330000,2017,1.0,8,0.125
330000,2018,3.0,18,0.16666666666666666
330000,2019,5.0,23,0.21739130434782608
330000,2020,2.0,14,0.14285714285714285
330010,2012,151.0,2698,0.055967383246849516
330010,2013,169.0,2653,0.06370147003392386
330010,2014,225.0,2838,0.07928118393234672
330010,2015,219.0,2872,0.07625348189415042
330010,2016,221.0,2628,0.08409436834094368
330010,2017,233.0,2635,0.08842504743833017
330010,2018,200.0,2612,0.07656967840735068
330010,2019,204.0,2337,0.08729139922978177
330010,2020,190.0,2343,0.08109261630388391
330015,2012,13.0,123,0.10569105691056911
330015,2013,25.0,135,0.18518518518518517
330015,2014,22.0,137,0.16058394160583941
330015,2015,14.0,139,0.10071942446043165
330015,2016,20.0,149,0.1342281879194631
330015,2017,21.0,146,0.14383561643835616
330015,2018,17.0,141,0.12056737588652482
330015,2019,14.0,138,0.10144927536231885
330015,2020,13.0,99,0.13131313131313133
330020,2012,204.0,1619,0.1260037059913527
330020,2013,247.0,1614,0.15303593556381662
330020,2014,238.0,1673,0.14225941422594143
330020,2015,171.0,1722,0.09930313588850175
330020,2016,197.0,1529,0.12884238064094178
330020,2017,298.0,1595,0.18683385579937303
330020,2018,324.0,1723,0.18804410911201394
330020,2019,271.0,1612,0.16811414392059554
330020,2020,334.0,1667,0.20035992801439712
330022,2012,15.0,129,0.11627906976744186
330022,2013,19.0,130,0.14615384615384616
330022,2014,27.0,178,0.15168539325842698
330022,2015,25.0,165,0.15151515151515152
330022,2016,17.0,163,0.10429447852760736
330022,2017,27.0,181,0.14917127071823205
330022,2018,28.0,180,0.15555555555555556
330022,2019,23.0,154,0.14935064935064934
330022,2020,26.0,151,0.17218543046357615
330023,2012,45.0,576,0.078125
330023,2013,71.0,616,0.11525974025974026
330023,2014,82.0,551,0.14882032667876588
330023,2015,99.0,694,0.14265129682997119
330023,2016,103.0,703,0.1465149359886202
330023,2017,89.0,663,0.13423831070889894
330023,2018,71.0,627,0.11323763955342903
330023,2019,89.0,722,0.12326869806094183
330023,2020,87.0,641,0.1357254290171607
330025,2012,24.0,301,0.07973421926910298
330025,2013,36.0,331,0.10876132930513595
330025,2014,32.0,363,0.0881542699724518
330025,2015,34.0,350,0.09714285714285714
330025,2016,51.0,382,0.13350785340314136
330025,2017,26.0,462,0.05627705627705628
330025,2018,41.0,402,0.10199004975124377
330025,2019,54.0,451,0.1197339246119734
330025,2020,44.0,429,0.10256410256410256
330030,2012,211.0,1060,0.19905660377358492
330030,2013,250.0,1131,0.22104332449160036
330030,2014,268.0,1144,0.23426573426573427
330030,2015,241.0,1204,0.20016611295681064
330030,2016,270.0,1130,0.23893805309734514
330030,2017,293.0,1080,0.2712962962962963
330030,2018,274.0,1072,0.2555970149253731
330030,2019,219.0,1040,0.21057692307692308
330030,2020,245.0,973,0.2517985611510791
330040,2012,354.0,2410,0.14688796680497926
330040,2013,347.0,2197,0.1579426490669094
330040,2014,347.0,2405,0.1442827442827443
330040,2015,275.0,2376,0.11574074074074074
330040,2016,269.0,1998,0.13463463463463463
330040,2017,271.0,2116,0.1280718336483932
330040,2018,322.0,2202,0.14623069936421434
330040,2019,301.0,2033,0.14805705853418594
330040,2020,345.0,2084,0.16554702495201534
330045,2012,1144.0,7549,0.15154325076169028
330045,2013,1031.0,7337,0.14052064876652584
330045,2014,910.0,7655,0.11887655127367734
330045,2015,746.0,7849,0.09504395464390368
330045,2016,861.0,7215,0.11933471933471934
330045,2017,920.0,7100,0.1295774647887324
330045,2018,1094.0,6943,0.15756877430505545
330045,2019,1103.0,6451,0.17098124321810573
330045,2020,1097.0,6314,0.17374089325308836
330050,2012,60.0,361,0.16620498614958448
330050,2013,37.0,332,0.11144578313253012
330050,2014,52.0,353,0.14730878186968838
330050,2015,52.0,365,0.14246575342465753
330050,2016,34.0,234,0.1452991452991453
330050,2017,22.0,197,0.1116751269035533
330050,2018,49.0,367,0.1335149863760218
330050,2019,49.0,346,0.1416184971098266
330050,2020,18.0,310,0.05806451612903226
330060,2012,49.0,408,0.12009803921568628
330060,2013,57.0,430,0.1325581395348837
330060,2014,69.0,448,0.15401785714285715
330060,2015,86.0,516,0.16666666666666666
330060,2016,57.0,439,0.12984054669703873
330060,2017,72.0,467,0.15417558886509636
330060,2018,83.0,526,0.15779467680608364
330060,2019,71.0,525,0.13523809523809524
330060,2020,54.0,470,0.1148936170212766
330070,2012,413.0,2890,0.14290657439446366
330070,2013,451.0,2794,0.16141732283464566
330070,2014,360.0,3278,0.10982306284319707
330070,2015,423.0,3095,0.13667205169628432
330070,2016,370.0,2677,0.1382144191258872
330070,2017,278.0,2781,0.09996404171161452
330070,2018,258.0,2954,0.08733920108327692
330070,2019,234.0,2651,0.08826857789513391
330070,2020,325.0,2612,0.12442572741194487
330080,2012,79.0,761,0.1038107752956636
330080,2013,72.0,770,0.09350649350649351
330080,2014,67.0,808,0.08292079207920793
330080,2015,54.0,885,0.061016949152542375
330080,2016,31.0,771,0.040207522697795074
330080,2017,31.0,808,0.038366336633663366
330080,2018,42.0,780,0.05384615384615385
330080,2019,25.0,712,0.0351123595505618
330080,2020,37.0,694,0.053314121037463975
330090,2012,26.0,159,0.16352201257861634
330090,2013,31.0,141,0.2198581560283688
330090,2014,14.0,143,0.0979020979020979
330090,2015,22.0,158,0.13924050632911392
330090,2016,18.0,134,0.13432835820895522
330090,2017,21.0,151,0.1390728476821192
330090,2018,13.0,150,0.08666666666666667
330090,2019,28.0,157,0.17834394904458598
330090,2020,15.0,113,0.13274336283185842
330093,2012,10.0,155,0.06451612903225806
330093,2013,16.0,160,0.1
330093,2014,14.0,190,0.07368421052631578
330093,2015,18.0,186,0.0967741935483871
330093,2016,18.0,151,0.11920529801324503
330093,2017,16.0,165,0.09696969696969697
330093,2018,19.0,166,0.1144578313253012
330093,2019,7.0,141,0.04964539007092199
330093,2020,14.0,150,0.09333333333333334
330095,2012,31.0,132,0.23484848484848486
330095,2013,23.0,115,0.2
330095,2014,19.0,115,0.16521739130434782
330095,2015,25.0,117,0.21367521367521367
330095,2016,30.0,132,0.22727272727272727
330095,2017,18.0,116,0.15517241379310345
330095,2018,29.0,135,0.21481481481481482
330095,2019,27.0,113,0.23893805309734514
330095,2020,22.0,99,0.2222222222222222
330100,2012,827.0,6612,0.1250756200846945
330100,2013,375.0,7424,0.05051185344827586
330100,2014,390.0,7891,0.04942339373970346
330100,2015,367.0,8229,0.04459837161258962
330100,2016,1122.0,7516,0.14928153273017564
330100,2017,1085.0,7498,0.1447052547345959
330100,2018,1129.0,7449,0.151563968317895
330100,2019,1097.0,7166,0.15308400781468043
330100,2020,1026.0,6849,0.1498028909329829
330110,2012,101.0,263,0.3840304182509506
330110,2013,70.0,216,0.32407407407407407
330110,2014,80.0,243,0.3292181069958848
330110,2015,69.0,280,0.24642857142857144
330110,2016,53.0,213,0.24882629107981222
330110,2017,58.0,205,0.28292682926829266
330110,2018,64.0,218,0.29357798165137616
330110,2019,61.0,209,0.291866028708134
330110,2020,75.0,221,0.3393665158371041
330115,2012,7.0,114,0.06140350877192982
330115,2013,6.0,133,0.045112781954887216
330115,2014,3.0,136,0.022058823529411766
330115,2015,5.0,149,0.03355704697986577
330115,2016,19.0,150,0.12666666666666668
330115,2017,11.0,125,0.088
330115,2018,11.0,129,0.08527131782945736
330115,2019,9.0,123,0.07317073170731707
330115,2020,14.0,122,0.11475409836065574
330120,2012,76.0,243,0.31275720164609055
330120,2013,58.0,216,0.26851851851851855
330120,2014,57.0,214,0.26635514018691586
330120,2015,65.0,229,0.2838427947598253
330120,2016,57.0,207,0.2753623188405797
330120,2017,58.0,221,0.26244343891402716
330120,2018,54.0,215,0.25116279069767444
330120,2019,51.0,206,0.24757281553398058
330120,2020,49.0,212,0.23113207547169812
330130,2012,66.0,467,0.14132762312633834
330130,2013,54.0,501,0.10778443113772455
330130,2014,63.0,530,0.11886792452830189
330130,2015,69.0,616,0.11201298701298701
330130,2016,75.0,597,0.12562814070351758
330130,2017,51.0,679,0.07511045655375552
330130,2018,66.0,604,0.10927152317880795
330130,2019,45.0,584,0.07705479452054795
330130,2020,112.0,621,0.18035426731078905
330140,2012,33.0,237,0.13924050632911392
330140,2013,45.0,274,0.16423357664233576
330140,2014,46.0,283,0.1625441696113074
330140,2015,38.0,286,0.13286713286713286
330140,2016,49.0,250,0.196
330140,2017,41.0,272,0.15073529411764705
330140,2018,36.0,285,0.12631578947368421
330140,2019,38.0,250,0.152
330140,2020,47.0,259,0.18146718146718147
330150,2012,67.0,255,0.2627450980392157
330150,2013,38.0,231,0.1645021645021645
330150,2014,69.0,235,0.2936170212765957
330150,2015,59.0,243,0.24279835390946503
330150,2016,85.0,267,0.31835205992509363
330150,2017,85.0,277,0.30685920577617326
330150,2018,79.0,251,0.3147410358565737
330150,2019,54.0,236,0.2288135593220339
330150,2020,69.0,246,0.2804878048780488
330160,2012,34.0,133,0.2556390977443609
330160,2013,32.0,147,0.21768707482993196
330160,2014,37.0,136,0.27205882352941174
330160,2015,27.0,145,0.18620689655172415
330160,2016,30.0,139,0.2158273381294964
330160,2017,29.0,128,0.2265625
330160,2018,24.0,144,0.16666666666666666
330160,2019,28.0,139,0.2014388489208633
330160,2020,35.0,144,0.24305555555555555
330170,2012,1816.0,13258,0.13697390254940414
330170,2013,1953.0,13038,0.14979291302346986
330170,2014,2088.0,13805,0.1512495472654835
330170,2015,2226.0,14344,0.15518683770217512
330170,2016,2255.0,13583,0.16601634395936096
330170,2017,2275.0,13593,0.1673655558007798
330170,2018,2084.0,13115,0.158902020587114
330170,2019,2321.0,12257,0.1893611813657502
330170,2020,2289.0,11706,0.1955407483341876
330180,2012,12.0,109,0.11009174311926606
330180,2013,14.0,127,0.11023622047244094
330180,2014,13.0,131,0.09923664122137404
330180,2015,11.0,143,0.07692307692307693
330180,2016,13.0,121,0.10743801652892562
330180,2017,19.0,121,0.15702479338842976
330180,2018,13.0,160,0.08125
330180,2019,11.0,142,0.07746478873239436
330180,2020,10.0,130,0.07692307692307693
330185,2012,164.0,707,0.23196605374823195
330185,2013,144.0,751,0.19174434087882822
330185,2014,155.0,764,0.20287958115183247
330185,2015,144.0,733,0.19645293315143247
330185,2016,136.0,725,0.18758620689655173
330185,2017,124.0,740,0.16756756756756758
330185,2018,137.0,745,0.18389261744966443
330185,2019,136.0,690,0.19710144927536233
330185,2020,128.0,675,0.18962962962962962
330187,2012,37.0,305,0.12131147540983607
330187,2013,29.0,298,0.09731543624161074
330187,2014,25.0,306,0.08169934640522876
330187,2015,43.0,320,0.134375
330187,2016,53.0,342,0.15497076023391812
330187,2017,62.0,361,0.17174515235457063
330187,2018,65.0,393,0.16539440203562342
330187,2019,46.0,365,0.12602739726027398
330187,2020,49.0,340,0.14411764705882352
330190,2012,332.0,3435,0.09665211062590975
330190,2013,298.0,3311,0.09000302023557838
330190,2014,232.0,3616,0.06415929203539823
330190,2015,215.0,3449,0.0623369092490577
330190,2016,210.0,3047,0.06892024942566459
330190,2017,194.0,3139,0.061803122013380056
330190,2018,248.0,3042,0.08152531229454306
330190,2019,299.0,2850,0.10491228070175439
330190,2020,344.0,2844,0.1209563994374121
330200,2012,190.0,1879,0.10111761575306014
330200,2013,230.0,1908,0.12054507337526206
330200,2014,222.0,1815,0.12231404958677686
330200,2015,181.0,1917,0.09441836202399582
330200,2016,213.0,1930,0.11036269430051814
330200,2017,227.0,1892,0.11997885835095137
330200,2018,213.0,1762,0.12088535754824063
330200,2019,202.0,1742,0.11595866819747416
330200,2020,181.0,1676,0.10799522673031026
330205,2012,11.0,153,0.0718954248366013
330205,2013,9.0,130,0.06923076923076923
330205,2014,18.0,174,0.10344827586206896
330205,2015,13.0,177,0.07344632768361582
330205,2016,14.0,152,0.09210526315789473
