CODMUNRES,ano_nasc,Qtd_Gravidez,Qtd_Total,Ratio
351960,2018,21.0,784,0.026785714285714284
351960,2019,14.0,757,0.018494055482166448
351960,2020,14.0,743,0.018842530282637954
351970,2012,6.0,1034,0.005802707930367505
351970,2013,14.0,1074,0.01303538175046555
351970,2014,31.0,1086,0.0285451197053407
351970,2015,11.0,1106,0.009945750452079566
351970,2016,12.0,1145,0.010480349344978166
351970,2017,23.0,1177,0.01954120645709431
351970,2018,22.0,1045,0.021052631578947368
351970,2019,14.0,1050,0.013333333333333334
351970,2020,18.0,992,0.018145161290322582
351980,2012,2.0,91,0.02197802197802198
351980,2013,2.0,104,0.019230769230769232
351980,2014,4.0,97,0.041237113402061855
351980,2015,2.0,113,0.017699115044247787
351980,2016,0.0,89,0.0
351980,2017,0.0,110,0.0
351980,2018,0.0,100,0.0
351980,2019,2.0,89,0.02247191011235955
351980,2020,2.0,85,0.023529411764705882
351990,2012,2.0,93,0.021505376344086023
351990,2013,0.0,99,0.0
351990,2014,0.0,92,0.0
351990,2015,4.0,114,0.03508771929824561
351990,2016,3.0,93,0.03225806451612903
351990,2017,7.0,103,0.06796116504854369
351990,2018,7.0,109,0.06422018348623854
351990,2019,1.0,77,0.012987012987012988
351990,2020,0.0,81,0.0
352000,2012,6.0,298,0.020134228187919462
352000,2013,3.0,279,0.010752688172043012
352000,2014,4.0,291,0.013745704467353952
352000,2015,4.0,271,0.014760147601476014
352000,2016,12.0,278,0.04316546762589928
352000,2017,4.0,289,0.01384083044982699
352000,2018,9.0,297,0.030303030303030304
352000,2019,7.0,279,0.025089605734767026
352000,2020,2.0,263,0.0076045627376425855
352010,2012,6.0,310,0.01935483870967742
352010,2013,6.0,297,0.020202020202020204
352010,2014,13.0,319,0.04075235109717868
352010,2015,11.0,329,0.03343465045592705
352010,2016,4.0,298,0.013422818791946308
352010,2017,1.0,346,0.002890173410404624
352010,2018,4.0,316,0.012658227848101266
352010,2019,0.0,294,0.0
352010,2020,9.0,285,0.031578947368421054
352020,2012,0.0,123,0.0
352020,2013,6.0,141,0.0425531914893617
352020,2014,0.0,128,0.0
352020,2015,4.0,130,0.03076923076923077
352020,2016,0.0,122,0.0
352020,2017,4.0,118,0.03389830508474576
352020,2018,6.0,146,0.0410958904109589
352020,2019,4.0,139,0.02877697841726619
352020,2020,6.0,142,0.04225352112676056
352030,2012,12.0,393,0.030534351145038167
352030,2013,8.0,338,0.023668639053254437
352030,2014,3.0,313,0.009584664536741214
352030,2015,10.0,394,0.025380710659898477
352030,2016,10.0,367,0.027247956403269755
352030,2017,10.0,366,0.0273224043715847
352030,2018,14.0,373,0.03753351206434316
352030,2019,7.0,330,0.021212121212121213
352030,2020,6.0,325,0.018461538461538463
352040,2012,14.0,461,0.03036876355748373
352040,2013,14.0,448,0.03125
352040,2014,10.0,449,0.022271714922048998
352040,2015,10.0,470,0.02127659574468085
352040,2016,12.0,488,0.02459016393442623
352040,2017,8.0,530,0.01509433962264151
352040,2018,14.0,508,0.027559055118110236
352040,2019,14.0,541,0.025878003696857672
352040,2020,8.0,488,0.01639344262295082
352042,2012,2.0,112,0.017857142857142856
352042,2013,2.0,116,0.017241379310344827
352042,2014,4.0,136,0.029411764705882353
352042,2015,2.0,156,0.01282051282051282
352042,2016,4.0,151,0.026490066225165563
352042,2017,6.0,159,0.03773584905660377
352042,2018,4.0,174,0.022988505747126436
352042,2019,4.0,150,0.02666666666666667
352042,2020,1.0,145,0.006896551724137931
352044,2012,5.0,297,0.016835016835016835
352044,2013,4.0,280,0.014285714285714285
352044,2014,5.0,287,0.017421602787456445
352044,2015,0.0,275,0.0
352044,2016,0.0,285,0.0
352044,2017,12.0,289,0.04152249134948097
352044,2018,10.0,261,0.038314176245210725
352044,2019,16.0,255,0.06274509803921569
352044,2020,6.0,225,0.02666666666666667
352050,2012,76.0,2995,0.025375626043405677
352050,2013,57.0,2975,0.01915966386554622
352050,2014,80.0,3118,0.025657472738935216
352050,2015,101.0,3121,0.03236142262095482
352050,2016,77.0,3068,0.025097783572359842
352050,2017,101.0,3195,0.03161189358372457
352050,2018,82.0,3357,0.024426571343461424
352050,2019,97.0,3227,0.03005887821506043
352050,2020,78.0,3113,0.025056215868936717
352060,2012,0.0,65,0.0
352060,2013,2.0,63,0.031746031746031744
352060,2014,2.0,69,0.028985507246376812
352060,2015,2.0,63,0.031746031746031744
352060,2016,0.0,50,0.0
352060,2017,0.0,55,0.0
352060,2018,0.0,70,0.0
352060,2019,0.0,56,0.0
352060,2020,2.0,60,0.03333333333333333
352070,2012,0.0,40,0.0
352070,2013,2.0,35,0.05714285714285714
352070,2014,0.0,44,0.0
352070,2015,0.0,49,0.0
352070,2016,2.0,33,0.06060606060606061
352070,2017,0.0,37,0.0
352070,2018,2.0,41,0.04878048780487805
352070,2019,0.0,34,0.0
352070,2020,2.0,29,0.06896551724137931
352080,2012,0.0,34,0.0
352080,2013,2.0,43,0.046511627906976744
352080,2014,0.0,37,0.0
352080,2015,2.0,36,0.05555555555555555
352080,2016,0.0,37,0.0
352080,2017,0.0,34,0.0
352080,2018,0.0,43,0.0
352080,2019,2.0,25,0.08
352080,2020,2.0,34,0.058823529411764705
352090,2012,4.0,200,0.02
352090,2013,8.0,163,0.049079754601226995
352090,2014,0.0,179,0.0
352090,2015,2.0,148,0.013513513513513514
352090,2016,2.0,169,0.011834319526627219
352090,2017,4.0,191,0.020942408376963352
352090,2018,6.0,190,0.031578947368421054
352090,2019,3.0,187,0.016042780748663103
352090,2020,2.0,178,0.011235955056179775
352100,2012,7.0,361,0.019390581717451522
352100,2013,3.0,345,0.008695652173913044
352100,2014,3.0,359,0.008356545961002786
352100,2015,17.0,416,0.040865384615384616
352100,2016,9.0,333,0.02702702702702703
352100,2017,14.0,348,0.040229885057471264
352100,2018,11.0,322,0.034161490683229816
352100,2019,12.0,367,0.0326975476839237
352100,2020,5.0,351,0.014245014245014245
352110,2012,0.0,122,0.0
352110,2013,4.0,100,0.04
352110,2014,0.0,114,0.0
352110,2015,0.0,99,0.0
352110,2016,0.0,87,0.0
352110,2017,2.0,104,0.019230769230769232
352110,2018,2.0,88,0.022727272727272728
352110,2019,2.0,81,0.024691358024691357
352110,2020,2.0,79,0.02531645569620253
352115,2012,0.0,73,0.0
352115,2013,3.0,56,0.05357142857142857
352115,2014,0.0,50,0.0
352115,2015,0.0,70,0.0
352115,2016,0.0,68,0.0
352115,2017,4.0,59,0.06779661016949153
352115,2018,0.0,87,0.0
352115,2019,2.0,83,0.024096385542168676
352115,2020,2.0,86,0.023255813953488372
352120,2012,0.0,44,0.0
352120,2013,1.0,62,0.016129032258064516
352120,2014,3.0,73,0.0410958904109589
352120,2015,2.0,53,0.03773584905660377
352120,2016,0.0,57,0.0
352120,2017,2.0,67,0.029850746268656716
352120,2018,0.0,49,0.0
352120,2019,2.0,45,0.044444444444444446
352120,2020,2.0,34,0.058823529411764705
352130,2012,10.0,203,0.04926108374384237
352130,2013,6.0,183,0.03278688524590164
352130,2014,8.0,177,0.04519774011299435
352130,2015,4.0,193,0.02072538860103627
352130,2016,4.0,165,0.024242424242424242
352130,2017,4.0,190,0.021052631578947368
352130,2018,3.0,176,0.017045454545454544
352130,2019,2.0,169,0.011834319526627219
352130,2020,6.0,160,0.0375
352140,2012,5.0,215,0.023255813953488372
352140,2013,3.0,227,0.013215859030837005
352140,2014,9.0,281,0.03202846975088968
352140,2015,4.0,247,0.016194331983805668
352140,2016,4.0,272,0.014705882352941176
352140,2017,8.0,232,0.034482758620689655
352140,2018,11.0,292,0.03767123287671233
352140,2019,5.0,252,0.01984126984126984
352140,2020,6.0,259,0.023166023166023165
352150,2012,0.0,92,0.0
352150,2013,6.0,84,0.07142857142857142
352150,2014,4.0,100,0.04
352150,2015,4.0,79,0.05063291139240506
352150,2016,0.0,82,0.0
352150,2017,6.0,80,0.075
352150,2018,0.0,86,0.0
352150,2019,0.0,74,0.0
352150,2020,4.0,91,0.04395604395604396
352160,2012,2.0,76,0.02631578947368421
352160,2013,2.0,66,0.030303030303030304
352160,2014,0.0,62,0.0
352160,2015,4.0,70,0.05714285714285714
352160,2016,2.0,58,0.034482758620689655
352160,2017,0.0,80,0.0
352160,2018,2.0,66,0.030303030303030304
352160,2019,2.0,66,0.030303030303030304
352160,2020,0.0,54,0.0
352170,2012,6.0,226,0.02654867256637168
352170,2013,4.0,240,0.016666666666666666
352170,2014,4.0,249,0.01606425702811245
352170,2015,6.0,268,0.022388059701492536
352170,2016,10.0,212,0.04716981132075472
352170,2017,4.0,217,0.018433179723502304
352170,2018,4.0,214,0.018691588785046728
352170,2019,4.0,259,0.015444015444015444
352170,2020,10.0,235,0.0425531914893617
352180,2012,6.0,365,0.01643835616438356
352180,2013,6.0,325,0.018461538461538463
352180,2014,15.0,332,0.045180722891566265
352180,2015,3.0,294,0.01020408163265306
352180,2016,8.0,296,0.02702702702702703
352180,2017,4.0,330,0.012121212121212121
352180,2018,2.0,335,0.005970149253731343
352180,2019,4.0,327,0.012232415902140673
352180,2020,4.0,292,0.0136986301369863
352190,2012,5.0,162,0.030864197530864196
352190,2013,0.0,159,0.0
352190,2014,2.0,148,0.013513513513513514
352190,2015,2.0,145,0.013793103448275862
352190,2016,1.0,162,0.006172839506172839
352190,2017,6.0,174,0.034482758620689655
352190,2018,4.0,167,0.023952095808383235
352190,2019,1.0,229,0.004366812227074236
352190,2020,4.0,178,0.02247191011235955
352200,2012,0.0,40,0.0
352200,2013,4.0,42,0.09523809523809523
352200,2014,0.0,32,0.0
352200,2015,0.0,41,0.0
352200,2016,0.0,41,0.0
352200,2017,1.0,33,0.030303030303030304
352200,2018,0.0,40,0.0
352200,2019,0.0,35,0.0
352200,2020,0.0,40,0.0
352210,2012,25.0,1476,0.016937669376693765
352210,2013,27.0,1442,0.01872399445214979
352210,2014,43.0,1434,0.0299860529986053
352210,2015,15.0,1423,0.010541110330288124
352210,2016,26.0,1338,0.01943198804185351
352210,2017,27.0,1527,0.01768172888015717
352210,2018,37.0,1463,0.025290498974709502
352210,2019,38.0,1340,0.028358208955223882
352210,2020,38.0,1403,0.0270848182466144
352215,2012,2.0,37,0.05405405405405406
352215,2013,0.0,45,0.0
352215,2014,0.0,43,0.0
352215,2015,6.0,46,0.13043478260869565
352215,2016,2.0,42,0.047619047619047616
352215,2017,2.0,42,0.047619047619047616
352215,2018,0.0,46,0.0
352215,2019,0.0,39,0.0
352215,2020,0.0,34,0.0
352220,2012,48.0,2973,0.016145307769929364
352220,2013,65.0,2929,0.02219187435984978
352220,2014,48.0,2911,0.016489178976296804
352220,2015,53.0,2872,0.018454038997214484
352220,2016,59.0,2680,0.022014925373134327
352220,2017,67.0,2790,0.024014336917562724
352220,2018,70.0,2676,0.026158445440956652
352220,2019,67.0,2554,0.026233359436178542
352220,2020,60.0,2401,0.024989587671803416
352230,2012,48.0,2111,0.022738038844149693
352230,2013,63.0,2156,0.02922077922077922
352230,2014,49.0,2139,0.022907900888265546
352230,2015,50.0,2238,0.022341376228775692
352230,2016,44.0,2076,0.02119460500963391
352230,2017,52.0,2180,0.023853211009174313
352230,2018,46.0,2203,0.02088061733999092
352230,2019,34.0,2100,0.01619047619047619
352230,2020,30.0,2086,0.014381591562799617
352240,2012,31.0,1412,0.021954674220963172
352240,2013,39.0,1427,0.027330063069376315
352240,2014,50.0,1465,0.034129692832764506
352240,2015,34.0,1505,0.022591362126245847
352240,2016,46.0,1436,0.03203342618384401
352240,2017,22.0,1373,0.016023306627822288
352240,2018,20.0,1424,0.014044943820224719
352240,2019,41.0,1463,0.028024606971975393
352240,2020,39.0,1374,0.028384279475982533
352250,2012,79.0,3984,0.019829317269076305
352250,2013,67.0,4112,0.01629377431906615
352250,2014,80.0,4322,0.01850994909763998
352250,2015,101.0,4474,0.022574877067501116
352250,2016,89.0,4087,0.02177636408123318
352250,2017,94.0,4364,0.02153987167736022
352250,2018,83.0,4132,0.020087124878993223
352250,2019,90.0,4001,0.022494376405898527
352250,2020,86.0,3778,0.022763366860772894
352260,2012,19.0,814,0.02334152334152334
352260,2013,18.0,779,0.023106546854942234
352260,2014,12.0,816,0.014705882352941176
352260,2015,21.0,865,0.024277456647398842
352260,2016,26.0,803,0.0323785803237858
352260,2017,13.0,803,0.0161892901618929
352260,2018,23.0,851,0.02702702702702703
352260,2019,30.0,821,0.03654080389768575
352260,2020,12.0,701,0.017118402282453638
352265,2012,2.0,52,0.038461538461538464
352265,2013,0.0,50,0.0
352265,2014,0.0,53,0.0
352265,2015,2.0,66,0.030303030303030304
352265,2016,0.0,58,0.0
352265,2017,1.0,71,0.014084507042253521
352265,2018,0.0,59,0.0
352265,2019,0.0,74,0.0
352265,2020,1.0,75,0.013333333333333334
352270,2012,10.0,525,0.01904761904761905
352270,2013,6.0,505,0.011881188118811881
352270,2014,6.0,485,0.012371134020618556
352270,2015,9.0,452,0.01991150442477876
352270,2016,8.0,448,0.017857142857142856
352270,2017,12.0,455,0.026373626373626374
352270,2018,10.0,483,0.020703933747412008
352270,2019,16.0,467,0.034261241970021415
352270,2020,13.0,415,0.03132530120481928
352280,2012,6.0,221,0.027149321266968326
352280,2013,6.0,208,0.028846153846153848
352280,2014,4.0,193,0.02072538860103627
352280,2015,3.0,197,0.015228426395939087
352280,2016,0.0,201,0.0
352280,2017,0.0,198,0.0
352280,2018,2.0,167,0.011976047904191617
352280,2019,10.0,177,0.05649717514124294
352280,2020,2.0,174,0.011494252873563218
352290,2012,4.0,157,0.025477707006369428
352290,2013,2.0,161,0.012422360248447204
352290,2014,3.0,148,0.02027027027027027
352290,2015,4.0,172,0.023255813953488372
352290,2016,6.0,186,0.03225806451612903
352290,2017,0.0,154,0.0
352290,2018,2.0,154,0.012987012987012988
352290,2019,4.0,193,0.02072538860103627
352290,2020,5.0,194,0.02577319587628866
352300,2012,0.0,66,0.0
352300,2013,0.0,62,0.0
352300,2014,4.0,62,0.06451612903225806
352300,2015,0.0,71,0.0
352300,2016,2.0,60,0.03333333333333333
352300,2017,4.0,80,0.05
352300,2018,0.0,57,0.0
352300,2019,2.0,49,0.04081632653061224
352300,2020,2.0,43,0.046511627906976744
352310,2012,113.0,5847,0.019326150162476484
352310,2013,132.0,5740,0.022996515679442508
352310,2014,116.0,6017,0.019278710320757852
352310,2015,106.0,6337,0.01672715796118037
352310,2016,113.0,6100,0.018524590163934426
352310,2017,126.0,5960,0.021140939597315438
352310,2018,138.0,6094,0.022645224811289794
352310,2019,114.0,5867,0.019430714163967956
352310,2020,107.0,5589,0.019144748613347647
352320,2012,20.0,711,0.02812939521800281
352320,2013,15.0,675,0.022222222222222223
352320,2014,20.0,648,0.030864197530864196
352320,2015,13.0,662,0.019637462235649546
352320,2016,14.0,647,0.021638330757341576
352320,2017,4.0,643,0.006220839813374806
352320,2018,10.0,668,0.014970059880239521
352320,2019,14.0,621,0.02254428341384863
352320,2020,11.0,569,0.019332161687170474
352330,2012,4.0,178,0.02247191011235955
352330,2013,6.0,152,0.039473684210526314
352330,2014,6.0,149,0.040268456375838924
352330,2015,2.0,152,0.013157894736842105
352330,2016,2.0,185,0.010810810810810811
352330,2017,2.0,156,0.01282051282051282
352330,2018,4.0,211,0.018957345971563982
352330,2019,4.0,159,0.025157232704402517
352330,2020,4.0,161,0.024844720496894408
352340,2012,36.0,1399,0.02573266619013581
352340,2013,37.0,1504,0.024601063829787235
352340,2014,42.0,1464,0.028688524590163935
352340,2015,38.0,1487,0.025554808338937456
352340,2016,37.0,1355,0.02730627306273063
352340,2017,31.0,1405,0.02206405693950178
352340,2018,35.0,1452,0.024104683195592287
352340,2019,42.0,1418,0.029619181946403384
352340,2020,24.0,1348,0.017804154302670624
352350,2012,6.0,321,0.018691588785046728
352350,2013,4.0,252,0.015873015873015872
352350,2014,2.0,244,0.00819672131147541
352350,2015,2.0,285,0.007017543859649123
352350,2016,2.0,284,0.007042253521126761
352350,2017,2.0,275,0.007272727272727273
352350,2018,8.0,245,0.0326530612244898
352350,2019,6.0,264,0.022727272727272728
352350,2020,2.0,237,0.008438818565400843
352360,2012,4.0,171,0.023391812865497075
352360,2013,6.0,173,0.03468208092485549
352360,2014,4.0,178,0.02247191011235955
352360,2015,2.0,147,0.013605442176870748
352360,2016,8.0,153,0.05228758169934641
352360,2017,2.0,171,0.011695906432748537
352360,2018,5.0,178,0.028089887640449437
352360,2019,2.0,161,0.012422360248447204
352360,2020,2.0,159,0.012578616352201259
352370,2012,2.0,67,0.029850746268656716
352370,2013,2.0,72,0.027777777777777776
352370,2014,0.0,69,0.0
352370,2015,0.0,68,0.0
352370,2016,2.0,71,0.028169014084507043
352370,2017,0.0,69,0.0
352370,2018,0.0,67,0.0
352370,2019,4.0,74,0.05405405405405406
352370,2020,0.0,71,0.0
352380,2012,2.0,83,0.024096385542168676
352380,2013,4.0,76,0.05263157894736842
352380,2014,4.0,88,0.045454545454545456
352380,2015,4.0,86,0.046511627906976744
352380,2016,2.0,84,0.023809523809523808
352380,2017,2.0,101,0.019801980198019802
352380,2018,0.0,85,0.0
352380,2019,0.0,85,0.0
352380,2020,2.0,95,0.021052631578947368
352390,2012,55.0,2491,0.022079486150140507
352390,2013,37.0,2370,0.015611814345991562
352390,2014,58.0,2476,0.023424878836833602
352390,2015,77.0,2469,0.031186715269339815
352390,2016,40.0,2290,0.017467248908296942
352390,2017,60.0,2320,0.02586206896551724
352390,2018,36.0,2227,0.016165244723843737
352390,2019,50.0,2248,0.02224199288256228
352390,2020,59.0,2245,0.026280623608017816
352400,2012,23.0,836,0.02751196172248804
352400,2013,26.0,848,0.030660377358490566
352400,2014,23.0,885,0.02598870056497175
352400,2015,22.0,903,0.024363233665559248
352400,2016,18.0,891,0.020202020202020204
352400,2017,15.0,847,0.01770956316410862
352400,2018,22.0,864,0.02546296296296296
352400,2019,22.0,869,0.02531645569620253
352400,2020,22.0,842,0.026128266033254157
352410,2012,19.0,483,0.039337474120082816
352410,2013,21.0,451,0.04656319290465632
352410,2014,20.0,448,0.044642857142857144
352410,2015,9.0,493,0.018255578093306288
352410,2016,14.0,418,0.03349282296650718
352410,2017,14.0,481,0.029106029106029108
352410,2018,12.0,453,0.026490066225165563
352410,2019,10.0,434,0.02304147465437788
352410,2020,20.0,481,0.04158004158004158
352420,2012,1.0,81,0.012345679012345678
352420,2013,0.0,88,0.0
352420,2014,0.0,49,0.0
352420,2015,4.0,67,0.05970149253731343
352420,2016,0.0,71,0.0
352420,2017,6.0,62,0.0967741935483871
352420,2018,0.0,68,0.0
352420,2019,0.0,62,0.0
352420,2020,2.0,59,0.03389830508474576
352430,2012,16.0,879,0.01820250284414107
352430,2013,21.0,811,0.025893958076448828
352430,2014,22.0,856,0.02570093457943925
352430,2015,23.0,881,0.026106696935300794
352430,2016,13.0,768,0.016927083333333332
352430,2017,16.0,768,0.020833333333333332
352430,2018,20.0,785,0.025477707006369428
352430,2019,31.0,766,0.04046997389033943
352430,2020,26.0,753,0.034528552456839307
352440,2012,84.0,3273,0.025664527956003668
352440,2013,75.0,3202,0.023422860712054967
352440,2014,89.0,3391,0.02624594514892362
352440,2015,87.0,3308,0.02629987908101572
352440,2016,85.0,3112,0.02731362467866324
352440,2017,74.0,3076,0.024057217165149546
352440,2018,58.0,3000,0.019333333333333334
352440,2019,73.0,2889,0.025268258913118725
352440,2020,75.0,2774,0.027036770007209804
352450,2012,2.0,84,0.023809523809523808
352450,2013,1.0,82,0.012195121951219513
352450,2014,0.0,73,0.0
352450,2015,0.0,92,0.0
352450,2016,3.0,87,0.034482758620689655
352450,2017,0.0,95,0.0
352450,2018,6.0,95,0.06315789473684211
352450,2019,2.0,94,0.02127659574468085
352450,2020,6.0,105,0.05714285714285714
352460,2012,4.0,226,0.017699115044247787
352460,2013,3.0,227,0.013215859030837005
352460,2014,0.0,256,0.0
352460,2015,2.0,251,0.00796812749003984
352460,2016,2.0,267,0.00749063670411985
352460,2017,4.0,262,0.015267175572519083
352460,2018,9.0,244,0.036885245901639344
352460,2019,0.0,228,0.0
352460,2020,1.0,238,0.004201680672268907
352470,2012,23.0,686,0.033527696793002916
352470,2013,21.0,719,0.02920723226703755
352470,2014,22.0,684,0.03216374269005848
352470,2015,19.0,864,0.02199074074074074
352470,2016,22.0,770,0.02857142857142857
352470,2017,12.0,800,0.015
352470,2018,27.0,828,0.03260869565217391
352470,2019,23.0,778,0.02956298200514139
352470,2020,31.0,707,0.04384724186704385
352480,2012,14.0,517,0.027079303675048357
352480,2013,18.0,536,0.033582089552238806
352480,2014,10.0,536,0.018656716417910446
352480,2015,20.0,545,0.03669724770642202
352480,2016,10.0,540,0.018518518518518517
352480,2017,15.0,516,0.029069767441860465
352480,2018,20.0,502,0.0398406374501992
352480,2019,22.0,529,0.04158790170132325
352480,2020,8.0,530,0.01509433962264151
352490,2012,4.0,60,0.06666666666666667
352490,2013,0.0,82,0.0
352490,2014,0.0,69,0.0
352490,2015,0.0,76,0.0
352490,2016,0.0,72,0.0
352490,2017,2.0,67,0.029850746268656716
352490,2018,4.0,75,0.05333333333333334
352490,2019,0.0,67,0.0
352490,2020,2.0,65,0.03076923076923077
352500,2012,44.0,1733,0.025389497980380843
352500,2013,37.0,1727,0.021424435437174292
352500,2014,36.0,1847,0.01949106659447753
352500,2015,55.0,1921,0.028630921395106715
352500,2016,38.0,1773,0.02143260011280316
352500,2017,54.0,1800,0.03
352500,2018,35.0,1676,0.020883054892601432
352500,2019,27.0,1596,0.016917293233082706
352500,2020,32.0,1483,0.02157788267026298
352510,2012,11.0,503,0.02186878727634195
352510,2013,12.0,573,0.020942408376963352
352510,2014,8.0,488,0.01639344262295082
352510,2015,12.0,576,0.020833333333333332
352510,2016,18.0,562,0.03202846975088968
352510,2017,15.0,620,0.024193548387096774
352510,2018,11.0,586,0.01877133105802048
352510,2019,32.0,593,0.05396290050590219
352510,2020,6.0,546,0.01098901098901099
352520,2012,4.0,370,0.010810810810810811
352520,2013,6.0,417,0.014388489208633094
352520,2014,16.0,467,0.034261241970021415
352520,2015,4.0,469,0.008528784648187633
352520,2016,4.0,388,0.010309278350515464
352520,2017,8.0,474,0.016877637130801686
352520,2018,15.0,484,0.030991735537190084
352520,2019,13.0,495,0.026262626262626262
352520,2020,10.0,414,0.024154589371980676
352530,2012,42.0,1656,0.025362318840579712
352530,2013,44.0,1601,0.027482823235477825
352530,2014,45.0,1729,0.026026604973973393
352530,2015,40.0,1779,0.022484541877459248
352530,2016,44.0,1676,0.026252983293556086
352530,2017,27.0,1630,0.016564417177914112
352530,2018,43.0,1677,0.02564102564102564
352530,2019,33.0,1534,0.02151238591916558
352530,2020,34.0,1495,0.02274247491638796
352540,2012,0.0,40,0.0
352540,2013,0.0,35,0.0
352540,2014,0.0,31,0.0
352540,2015,0.0,46,0.0
352540,2016,5.0,48,0.10416666666666667
352540,2017,0.0,36,0.0
352540,2018,1.0,47,0.02127659574468085
352540,2019,2.0,27,0.07407407407407407
352540,2020,0.0,43,0.0
352550,2012,4.0,143,0.027972027972027972
352550,2013,2.0,140,0.014285714285714285
352550,2014,4.0,131,0.030534351145038167
352550,2015,2.0,156,0.01282051282051282
352550,2016,0.0,135,0.0
352550,2017,2.0,138,0.014492753623188406
352550,2018,4.0,157,0.025477707006369428
352550,2019,4.0,155,0.025806451612903226
352550,2020,11.0,152,0.07236842105263158
352560,2012,2.0,55,0.03636363636363636
352560,2013,4.0,64,0.0625
352560,2014,8.0,56,0.14285714285714285
352560,2015,7.0,85,0.08235294117647059
352560,2016,6.0,82,0.07317073170731707
352560,2017,4.0,62,0.06451612903225806
352560,2018,0.0,52,0.0
352560,2019,0.0,49,0.0
352560,2020,0.0,54,0.0
352570,2012,10.0,466,0.02145922746781116
352570,2013,13.0,430,0.030232558139534883
352570,2014,5.0,433,0.011547344110854504
352570,2015,13.0,460,0.02826086956521739
352570,2016,12.0,447,0.026845637583892617
352570,2017,13.0,469,0.02771855010660981
352570,2018,8.0,437,0.018306636155606407
352570,2019,8.0,449,0.017817371937639197
352570,2020,13.0,424,0.030660377358490566
352580,2012,0.0,63,0.0
352580,2013,0.0,62,0.0
352580,2014,2.0,66,0.030303030303030304
352580,2015,0.0,59,0.0
352580,2016,0.0,66,0.0
352580,2017,2.0,58,0.034482758620689655
352580,2018,4.0,58,0.06896551724137931
352580,2019,0.0,63,0.0
352580,2020,2.0,57,0.03508771929824561
352585,2012,0.0,45,0.0
352585,2013,0.0,35,0.0
352585,2014,2.0,34,0.058823529411764705
352585,2015,0.0,33,0.0
352585,2016,0.0,52,0.0
352585,2017,0.0,35,0.0
352585,2018,3.0,39,0.07692307692307693
352585,2019,0.0,40,0.0
352585,2020,2.0,35,0.05714285714285714
352590,2012,114.0,5367,0.021240916713247623
352590,2013,137.0,5469,0.025050283415615285
352590,2014,139.0,5405,0.025716928769657723
352590,2015,123.0,5822,0.02112676056338028
352590,2016,165.0,5830,0.02830188679245283
352590,2017,190.0,6066,0.03132212331025387
352590,2018,198.0,6366,0.03110273327049953
352590,2019,168.0,6144,0.02734375
352590,2020,154.0,5794,0.02657921988263721
352600,2012,6.0,237,0.02531645569620253
352600,2013,8.0,257,0.0311284046692607
352600,2014,14.0,248,0.056451612903225805
352600,2015,2.0,241,0.008298755186721992
352600,2016,6.0,234,0.02564102564102564
352600,2017,8.0,227,0.03524229074889868
352600,2018,6.0,240,0.025
352600,2019,6.0,235,0.02553191489361702
352600,2020,10.0,216,0.046296296296296294
352610,2012,4.0,286,0.013986013986013986
352610,2013,10.0,318,0.031446540880503145
352610,2014,5.0,332,0.015060240963855422
352610,2015,4.0,287,0.013937282229965157
352610,2016,4.0,265,0.01509433962264151
352610,2017,4.0,278,0.014388489208633094
352610,2018,10.0,286,0.03496503496503497
352610,2019,6.0,281,0.021352313167259787
352610,2020,4.0,238,0.01680672268907563
352620,2012,9.0,446,0.020179372197309416
352620,2013,17.0,472,0.036016949152542374
352620,2014,18.0,449,0.0400890868596882
352620,2015,15.0,482,0.03112033195020747
352620,2016,7.0,459,0.015250544662309368
352620,2017,4.0,452,0.008849557522123894
352620,2018,5.0,477,0.010482180293501049
352620,2019,11.0,452,0.024336283185840708
352620,2020,13.0,426,0.03051643192488263
352630,2012,2.0,38,0.05263157894736842
352630,2013,0.0,33,0.0
352630,2014,0.0,25,0.0
352630,2015,0.0,36,0.0
352630,2016,0.0,38,0.0
352630,2017,2.0,40,0.05
352630,2018,0.0,37,0.0
352630,2019,0.0,55,0.0
352630,2020,0.0,37,0.0
352640,2012,1.0,341,0.002932551319648094
352640,2013,0.0,342,0.0
352640,2014,7.0,399,0.017543859649122806
352640,2015,6.0,358,0.01675977653631285
352640,2016,6.0,396,0.015151515151515152
352640,2017,4.0,332,0.012048192771084338
352640,2018,14.0,417,0.03357314148681055
352640,2019,15.0,362,0.04143646408839779
352640,2020,7.0,370,0.01891891891891892
352650,2012,2.0,61,0.03278688524590164
352650,2013,0.0,46,0.0
352650,2014,2.0,44,0.045454545454545456
352650,2015,0.0,53,0.0
352650,2016,6.0,47,0.1276595744680851
352650,2017,0.0,69,0.0
352650,2018,0.0,43,0.0
352650,2019,4.0,45,0.08888888888888889
352650,2020,0.0,43,0.0
352660,2012,2.0,116,0.017241379310344827
352660,2013,2.0,100,0.02
352660,2014,0.0,98,0.0
352660,2015,2.0,114,0.017543859649122806
352660,2016,2.0,97,0.020618556701030927
352660,2017,0.0,101,0.0
352660,2018,0.0,99,0.0
352660,2019,0.0,82,0.0
352660,2020,2.0,107,0.018691588785046728
352670,2012,26.0,1262,0.020602218700475437
352670,2013,25.0,1236,0.020226537216828478
352670,2014,24.0,1301,0.018447348193697154
352670,2015,26.0,1245,0.020883534136546186
352670,2016,31.0,1192,0.026006711409395974
352670,2017,40.0,1213,0.03297609233305853
