CODMUNRES,Ano,Qtd_Menor20,Pop_Fem_menor20,Ratio
310980,2012,7,214.0,32.71028037383178
310980,2013,6,209.0,28.708133971291865
310980,2014,4,203.0,19.704433497536947
310980,2015,2,196.0,10.204081632653061
310980,2016,2,190.0,10.526315789473685
310980,2018,8,175.0,45.714285714285715
310980,2019,3,169.0,17.75147928994083
310990,2012,17,821.0,20.706455542021924
310990,2013,12,803.0,14.9439601494396
310990,2014,13,784.0,16.581632653061224
310990,2015,23,763.0,30.14416775884666
310990,2016,19,741.0,25.641025641025642
310990,2017,19,717.0,26.499302649930264
310990,2018,14,692.0,20.23121387283237
310990,2019,21,668.0,31.437125748502993
311000,2012,89,3358.0,26.503871351995237
311000,2013,92,3338.0,27.56141402037148
311000,2014,82,3314.0,24.743512371756186
311000,2015,79,3284.0,24.05602923264312
311000,2016,88,3213.0,27.388733271086213
311000,2017,66,3129.0,21.09300095877277
311000,2018,68,3046.0,22.32435981615233
311000,2019,59,2966.0,19.892110586648684
311010,2012,16,453.0,35.32008830022075
311010,2013,6,447.0,13.422818791946309
311010,2014,11,441.0,24.94331065759637
311010,2015,16,434.0,36.866359447004605
311010,2016,8,424.0,18.867924528301888
311010,2017,18,412.0,43.689320388349515
311010,2018,10,401.0,24.93765586034913
311010,2019,14,390.0,35.8974358974359
311020,2012,8,304.0,26.31578947368421
311020,2013,10,286.0,34.96503496503497
311020,2014,7,266.0,26.31578947368421
311020,2015,12,247.0,48.582995951417004
311020,2016,8,241.0,33.19502074688797
311020,2017,7,233.0,30.042918454935624
311020,2018,6,226.0,26.548672566371682
311020,2019,9,218.0,41.28440366972477
311030,2012,28,981.0,28.54230377166157
311030,2013,11,956.0,11.506276150627615
311030,2014,23,929.0,24.757804090419807
311030,2015,18,901.0,19.97780244173141
311030,2016,30,885.0,33.898305084745765
311030,2017,24,866.0,27.71362586605081
311030,2018,15,848.0,17.68867924528302
311030,2019,17,830.0,20.481927710843372
311040,2012,5,232.0,21.551724137931036
311040,2013,5,220.0,22.727272727272727
311040,2014,2,207.0,9.66183574879227
311040,2015,3,194.0,15.463917525773196
311040,2016,6,183.0,32.78688524590164
311040,2017,3,172.0,17.441860465116278
311040,2018,2,160.0,12.5
311040,2019,2,148.0,13.513513513513514
311050,2012,54,1779.0,30.354131534569984
311050,2013,60,1741.0,34.46295232624928
311050,2014,54,1701.0,31.746031746031747
311050,2015,56,1658.0,33.775633293124244
311050,2016,49,1610.0,30.434782608695652
311050,2017,48,1557.0,30.828516377649326
311050,2018,47,1504.0,31.25
311050,2019,43,1452.0,29.614325068870524
311060,2012,40,2044.0,19.569471624266146
311060,2013,54,2016.0,26.785714285714285
311060,2014,40,1983.0,20.17145738779627
311060,2015,38,1949.0,19.497178040020522
311060,2016,40,1918.0,20.855057351407716
311060,2017,36,1883.0,19.118428040361128
311060,2018,43,1846.0,23.293607800650054
311060,2019,49,1812.0,27.041942604856512
311070,2012,26,1019.0,25.515210991167812
311070,2013,18,991.0,18.163471241170534
311070,2014,20,962.0,20.79002079002079
311070,2015,27,931.0,29.00107411385607
311070,2016,37,903.0,40.97452934662237
311070,2017,24,873.0,27.491408934707902
311070,2018,19,842.0,22.565320665083135
311070,2019,17,812.0,20.935960591133004
311080,2012,8,385.0,20.77922077922078
311080,2013,11,368.0,29.891304347826086
311080,2014,14,353.0,39.6600566572238
311080,2015,13,334.0,38.92215568862275
311080,2016,12,318.0,37.735849056603776
311080,2017,13,300.0,43.333333333333336
311080,2018,7,283.0,24.73498233215548
311080,2019,6,267.0,22.471910112359552
311090,2012,34,1324.0,25.6797583081571
311090,2013,30,1296.0,23.14814814814815
311090,2014,41,1265.0,32.41106719367589
311090,2015,52,1233.0,42.1735604217356
311090,2016,24,1194.0,20.100502512562816
311090,2017,26,1150.0,22.608695652173914
311090,2018,40,1107.0,36.133694670280036
311090,2019,21,1065.0,19.718309859154928
311100,2012,48,1690.0,28.402366863905325
311100,2013,37,1648.0,22.45145631067961
311100,2014,33,1604.0,20.57356608478803
311100,2015,39,1553.0,25.112685125563427
311100,2016,33,1491.0,22.132796780684103
311100,2017,29,1424.0,20.365168539325843
311100,2018,25,1357.0,18.422991893883566
311100,2019,34,1291.0,26.336173508907823
311110,2012,37,1377.0,26.870007262164126
311110,2013,36,1327.0,27.128862094951018
311110,2014,37,1277.0,28.974158183241972
311110,2015,25,1225.0,20.408163265306122
311110,2016,26,1188.0,21.885521885521886
311110,2017,27,1149.0,23.49869451697128
311110,2018,34,1109.0,30.65825067628494
311110,2019,25,1070.0,23.364485981308412
311115,2012,10,342.0,29.239766081871345
311115,2013,10,322.0,31.055900621118013
311115,2014,6,302.0,19.867549668874172
311115,2015,14,281.0,49.8220640569395
311115,2016,7,265.0,26.41509433962264
311115,2017,11,249.0,44.17670682730924
311115,2018,7,233.0,30.042918454935624
311115,2019,4,217.0,18.433179723502302
311120,2012,101,3863.0,26.14548278539995
311120,2013,107,3789.0,28.239641066244392
311120,2014,81,3709.0,21.838770558101913
311120,2015,92,3625.0,25.379310344827587
311120,2016,76,3539.0,21.474992935857586
311120,2017,90,3442.0,26.147588611272514
311120,2018,74,3344.0,22.129186602870814
311120,2019,77,3250.0,23.692307692307693
311130,2012,26,928.0,28.017241379310345
311130,2013,26,897.0,28.985507246376812
311130,2014,20,864.0,23.14814814814815
311130,2015,21,830.0,25.301204819277107
311130,2016,20,798.0,25.06265664160401
311130,2017,14,763.0,18.34862385321101
311130,2018,21,728.0,28.846153846153847
311130,2019,19,695.0,27.33812949640288
311140,2012,24,603.0,39.80099502487562
311140,2013,33,615.0,53.65853658536585
311140,2014,24,624.0,38.46153846153846
311140,2015,29,634.0,45.74132492113565
311140,2016,23,629.0,36.56597774244833
311140,2017,18,622.0,28.938906752411576
311140,2018,22,614.0,35.83061889250814
311140,2019,19,608.0,31.25
311150,2012,53,1213.0,43.693322341302554
311150,2013,46,1210.0,38.01652892561984
311150,2014,44,1205.0,36.51452282157676
311150,2015,62,1198.0,51.75292153589316
311150,2016,54,1181.0,45.72396274343777
311150,2017,46,1160.0,39.6551724137931
311150,2018,48,1139.0,42.14223002633889
311150,2019,40,1120.0,35.714285714285715
311160,2012,49,2421.0,20.239570425444033
311160,2013,62,2372.0,26.138279932546375
311160,2014,58,2307.0,25.140875596012137
311160,2015,54,2238.0,24.128686327077748
311160,2016,37,2151.0,17.20130172013017
311160,2017,52,2059.0,25.25497814473045
311160,2018,39,1965.0,19.84732824427481
311160,2019,45,1874.0,24.012806830309497
311170,2012,6,363.0,16.52892561983471
311170,2013,10,344.0,29.069767441860463
311170,2014,7,322.0,21.73913043478261
311170,2015,15,302.0,49.66887417218543
311170,2016,6,287.0,20.905923344947734
311170,2017,3,270.0,11.11111111111111
311170,2018,5,255.0,19.607843137254903
311170,2019,6,239.0,25.10460251046025
311180,2012,26,864.0,30.09259259259259
311180,2013,24,847.0,28.33530106257379
311180,2014,21,827.0,25.39298669891173
311180,2015,29,806.0,35.98014888337469
311180,2016,24,795.0,30.18867924528302
311180,2017,22,781.0,28.169014084507044
311180,2018,21,767.0,27.379400260756192
311180,2019,16,758.0,21.108179419525065
311190,2012,9,393.0,22.900763358778626
311190,2013,10,391.0,25.575447570332482
311190,2014,12,389.0,30.848329048843187
311190,2015,7,386.0,18.134715025906736
311190,2016,8,376.0,21.27659574468085
311190,2017,7,364.0,19.23076923076923
311190,2018,7,353.0,19.8300283286119
311190,2019,5,342.0,14.619883040935672
311200,2012,20,1054.0,18.975332068311197
311200,2013,17,1032.0,16.472868217054263
311200,2014,18,1008.0,17.857142857142858
311200,2015,16,983.0,16.276703967446593
311200,2016,11,941.0,11.689691817215728
311200,2017,10,896.0,11.160714285714286
311200,2018,23,850.0,27.058823529411764
311200,2019,7,807.0,8.674101610904584
311205,2012,11,399.0,27.56892230576441
311205,2013,4,385.0,10.38961038961039
311205,2014,7,372.0,18.817204301075268
311205,2015,7,358.0,19.553072625698324
311205,2016,7,353.0,19.8300283286119
311205,2017,13,347.0,37.46397694524496
311205,2018,4,341.0,11.730205278592376
311205,2019,9,336.0,26.785714285714285
311210,2012,14,494.0,28.34008097165992
311210,2013,14,492.0,28.45528455284553
311210,2014,15,490.0,30.612244897959183
311210,2015,16,488.0,32.78688524590164
311210,2016,13,466.0,27.896995708154506
311210,2017,11,442.0,24.8868778280543
311210,2018,15,419.0,35.79952267303103
311210,2019,15,396.0,37.878787878787875
311220,2012,4,339.0,11.799410029498524
311220,2013,1,331.0,3.0211480362537766
311220,2014,2,323.0,6.191950464396285
311220,2015,5,313.0,15.97444089456869
311220,2016,2,308.0,6.4935064935064934
311220,2017,2,302.0,6.622516556291391
311220,2018,7,295.0,23.728813559322035
311220,2019,4,290.0,13.793103448275861
311230,2012,117,3789.0,30.878859857482187
311230,2013,124,3710.0,33.42318059299191
311230,2014,108,3623.0,29.809550096605022
311230,2015,83,3533.0,23.49278233795641
311230,2016,95,3415.0,27.81844802342606
311230,2017,92,3284.0,28.014616321559075
311230,2018,74,3154.0,23.462270133164235
311230,2019,69,3006.0,22.954091816367267
311240,2012,18,555.0,32.432432432432435
311240,2013,15,540.0,27.77777777777778
311240,2014,18,524.0,34.35114503816794
311240,2015,20,507.0,39.447731755424066
311240,2016,21,488.0,43.032786885245905
311240,2017,9,466.0,19.313304721030043
311240,2018,16,445.0,35.95505617977528
311240,2019,11,425.0,25.88235294117647
311250,2012,16,770.0,20.77922077922078
311250,2013,19,754.0,25.19893899204244
311250,2014,20,736.0,27.17391304347826
311250,2015,18,717.0,25.10460251046025
311250,2016,20,694.0,28.818443804034583
311250,2017,18,668.0,26.94610778443114
311250,2018,13,642.0,20.24922118380062
311250,2019,13,618.0,21.035598705501616
311260,2012,51,1167.0,43.70179948586118
311260,2013,43,1152.0,37.326388888888886
311260,2014,34,1135.0,29.955947136563875
311260,2015,28,1117.0,25.06714413607878
311260,2016,25,1106.0,22.60397830018083
311260,2017,34,1092.0,31.135531135531135
311260,2018,31,1078.0,28.7569573283859
311260,2019,31,1065.0,29.107981220657276
311265,2012,9,418.0,21.5311004784689
311265,2013,10,415.0,24.096385542168676
311265,2014,13,409.0,31.78484107579462
311265,2015,10,405.0,24.691358024691358
311265,2016,10,402.0,24.875621890547265
311265,2017,14,399.0,35.08771929824562
311265,2018,5,395.0,12.658227848101266
311265,2019,12,391.0,30.690537084398976
311270,2012,44,1535.0,28.664495114006513
311270,2013,48,1494.0,32.1285140562249
311270,2014,50,1450.0,34.48275862068966
311270,2015,49,1405.0,34.87544483985765
311270,2016,43,1352.0,31.80473372781065
311270,2017,39,1296.0,30.09259259259259
311270,2018,62,1239.0,50.04035512510089
311270,2019,42,1184.0,35.472972972972975
311280,2012,9,613.0,14.681892332789559
311280,2013,13,608.0,21.38157894736842
311280,2014,14,600.0,23.333333333333332
311280,2015,13,593.0,21.922428330522767
311280,2016,10,582.0,17.18213058419244
311280,2017,13,570.0,22.80701754385965
311280,2018,11,558.0,19.71326164874552
311280,2019,17,546.0,31.135531135531135
311290,2012,31,783.0,39.59131545338442
311290,2013,25,760.0,32.89473684210526
311290,2014,26,735.0,35.374149659863946
311290,2015,31,709.0,43.723554301833566
311290,2016,28,680.0,41.1764705882353
311290,2017,14,649.0,21.571648690292758
311290,2018,22,618.0,35.59870550161812
311290,2019,24,588.0,40.816326530612244
311300,2012,60,2319.0,25.873221216041397
311300,2013,69,2238.0,30.831099195710454
311300,2014,76,2159.0,35.20148216767022
311300,2015,70,2076.0,33.71868978805395
311300,2016,62,1998.0,31.03103103103103
311300,2017,83,1916.0,43.31941544885177
311300,2018,64,1831.0,34.95357728017477
311300,2019,57,1751.0,32.55282695602513
311310,2012,3,264.0,11.363636363636363
311310,2013,5,253.0,19.76284584980237
311310,2014,2,242.0,8.264462809917354
311310,2015,4,231.0,17.316017316017316
311310,2016,4,220.0,18.181818181818183
311310,2017,2,208.0,9.615384615384615
311310,2018,1,196.0,5.1020408163265305
311310,2019,8,185.0,43.24324324324324
311320,2012,21,1943.0,10.80802882141019
311320,2013,46,1914.0,24.033437826541274
311320,2014,42,1890.0,22.22222222222222
311320,2015,40,1855.0,21.5633423180593
311320,2016,43,1815.0,23.691460055096417
311320,2017,29,1769.0,16.39344262295082
311320,2018,39,1724.0,22.621809744779583
311320,2019,35,1680.0,20.833333333333332
311330,2012,73,2640.0,27.651515151515152
311330,2013,71,2588.0,27.43431221020093
311330,2014,82,2519.0,32.55260023818976
311330,2015,74,2454.0,30.15484922575387
311330,2016,69,2372.0,29.0893760539629
311330,2017,72,2284.0,31.523642732049037
311330,2018,70,2194.0,31.905195989061074
311330,2019,47,2108.0,22.296015180265655
311340,2012,145,7295.0,19.87662782727896
311340,2013,163,7213.0,22.59808678774435
311340,2014,196,7119.0,27.531956735496557
311340,2015,202,7016.0,28.79133409350057
311340,2016,182,6879.0,26.457333914813198
311340,2017,182,6716.0,27.099463966646812
311340,2018,173,6555.0,26.39206712433257
311340,2019,166,6405.0,25.917252146760344
311350,2012,22,884.0,24.8868778280543
311350,2013,10,841.0,11.890606420927467
311350,2014,9,799.0,11.264080100125156
311350,2015,14,755.0,18.543046357615893
311350,2016,17,715.0,23.776223776223777
311350,2017,9,674.0,13.353115727002967
311350,2018,15,631.0,23.771790808240887
311350,2019,17,590.0,28.8135593220339
311360,2012,9,502.0,17.92828685258964
311360,2013,22,516.0,42.63565891472868
311360,2014,26,527.0,49.33586337760911
311360,2015,13,537.0,24.20856610800745
311360,2016,6,531.0,11.299435028248588
311360,2017,6,523.0,11.47227533460803
311360,2018,10,509.0,19.64636542239686
311360,2019,13,502.0,25.89641434262948
311370,2012,64,1673.0,38.254632396891814
311370,2013,50,1584.0,31.565656565656564
311370,2014,58,1493.0,38.84795713328868
311370,2015,52,1399.0,37.16940671908506
311370,2016,40,1339.0,29.873039581777444
311370,2017,42,1275.0,32.94117647058823
311370,2018,45,1209.0,37.220843672456574
311370,2019,34,1147.0,29.64254577157803
311380,2012,5,225.0,22.22222222222222
311380,2013,6,219.0,27.397260273972602
311380,2014,8,212.0,37.735849056603776
311380,2015,6,205.0,29.26829268292683
311380,2016,7,198.0,35.35353535353536
311380,2017,5,191.0,26.17801047120419
311380,2018,2,184.0,10.869565217391305
311380,2019,6,176.0,34.09090909090909
311390,2012,37,1087.0,34.03863845446182
311390,2013,22,1061.0,20.735155513666353
311390,2014,30,1033.0,29.04162633107454
311390,2015,32,1005.0,31.8407960199005
311390,2016,22,970.0,22.68041237113402
311390,2017,31,930.0,33.333333333333336
311390,2018,24,891.0,26.936026936026938
311390,2019,23,853.0,26.963657678780773
311400,2012,20,893.0,22.396416573348265
311400,2013,18,880.0,20.454545454545453
311400,2014,18,865.0,20.809248554913296
311400,2015,16,849.0,18.84570082449941
311400,2016,14,818.0,17.114914425427873
311400,2017,13,785.0,16.56050955414013
311400,2018,18,752.0,23.93617021276596
311400,2019,13,719.0,18.08066759388039
311410,2012,27,1286.0,20.995334370139968
311410,2013,24,1260.0,19.047619047619047
311410,2014,25,1233.0,20.275750202757504
311410,2015,26,1202.0,21.630615640599
311410,2016,25,1162.0,21.514629948364888
311410,2017,30,1119.0,26.80965147453083
311410,2018,27,1075.0,25.11627906976744
311410,2019,19,1032.0,18.410852713178294
311420,2012,51,1771.0,28.797289666854883
311420,2013,48,1761.0,27.2572402044293
311420,2014,46,1741.0,26.421596783457783
311420,2015,45,1721.0,26.147588611272514
311420,2016,32,1684.0,19.002375296912113
311420,2017,35,1632.0,21.44607843137255
311420,2018,32,1585.0,20.189274447949526
311420,2019,30,1540.0,19.48051948051948
311430,2012,60,2310.0,25.974025974025974
311430,2013,56,2247.0,24.922118380062305
311430,2014,58,2181.0,26.593305823016966
311430,2015,58,2112.0,27.46212121212121
311430,2016,51,2042.0,24.975514201762977
311430,2017,56,1965.0,28.498727735368956
311430,2018,40,1887.0,21.197668256491784
311430,2019,40,1813.0,22.062879205736348
311440,2012,43,1569.0,27.405991077119186
311440,2013,36,1515.0,23.762376237623762
311440,2014,31,1457.0,21.27659574468085
311440,2015,31,1398.0,22.17453505007153
311440,2016,20,1364.0,14.662756598240469
311440,2017,24,1325.0,18.11320754716981
311440,2018,26,1286.0,20.21772939346812
311440,2019,34,1250.0,27.2
311450,2012,22,1422.0,15.471167369901547
311450,2013,24,1414.0,16.973125884016973
311450,2014,32,1402.0,22.82453637660485
311450,2015,35,1389.0,25.197984161267097
311450,2016,20,1364.0,14.662756598240469
311450,2017,32,1336.0,23.952095808383234
311450,2018,23,1307.0,17.597551644988524
311450,2019,22,1279.0,17.200938232994528
311455,2012,18,732.0,24.59016393442623
311455,2013,19,725.0,26.20689655172414
311455,2014,18,717.0,25.10460251046025
311455,2015,27,708.0,38.13559322033898
311455,2016,22,693.0,31.746031746031747
311455,2017,10,676.0,14.792899408284024
311455,2018,10,659.0,15.174506828528072
311455,2019,14,643.0,21.77293934681182
311460,2012,5,319.0,15.67398119122257
311460,2013,7,306.0,22.875816993464053
311460,2014,9,292.0,30.82191780821918
311460,2015,8,278.0,28.776978417266186
311460,2016,4,265.0,15.09433962264151
311460,2017,7,250.0,28.0
311460,2018,5,237.0,21.09704641350211
311460,2019,4,222.0,18.01801801801802
311470,2012,7,258.0,27.131782945736433
311470,2013,4,260.0,15.384615384615385
311470,2014,10,261.0,38.31417624521073
311470,2015,6,262.0,22.900763358778626
311470,2016,4,255.0,15.686274509803921
311470,2017,4,244.0,16.39344262295082
311470,2018,5,233.0,21.459227467811157
311470,2019,8,223.0,35.874439461883405
311480,2012,9,340.0,26.470588235294116
311480,2013,9,322.0,27.950310559006212
311480,2014,3,302.0,9.933774834437086
311480,2015,4,282.0,14.184397163120567
311480,2016,6,268.0,22.388059701492537
311480,2017,5,253.0,19.76284584980237
311480,2018,5,237.0,21.09704641350211
311480,2019,8,222.0,36.03603603603604
311490,2012,1,168.0,5.9523809523809526
311490,2013,4,165.0,24.242424242424242
311490,2014,2,163.0,12.269938650306749
311490,2015,2,160.0,12.5
311490,2016,4,155.0,25.806451612903224
311490,2017,3,149.0,20.13422818791946
311490,2018,2,143.0,13.986013986013987
311500,2012,6,202.0,29.702970297029704
311500,2013,6,199.0,30.150753768844222
311500,2014,7,197.0,35.53299492385787
311500,2015,5,194.0,25.77319587628866
311500,2016,8,190.0,42.10526315789474
311500,2017,6,185.0,32.432432432432435
311500,2018,8,179.0,44.6927374301676
311500,2019,8,175.0,45.714285714285715
311510,2012,52,1430.0,36.36363636363637
311510,2013,44,1379.0,31.90717911530094
311510,2014,43,1326.0,32.42835595776772
311510,2015,45,1271.0,35.405192761605036
311510,2016,38,1229.0,30.919446704637917
311510,2017,31,1183.0,26.204564666103128
311510,2018,35,1137.0,30.782761653474054
311510,2019,33,1092.0,30.21978021978022
311520,2012,5,319.0,15.67398119122257
311520,2013,2,311.0,6.430868167202572
311520,2014,3,303.0,9.900990099009901
311520,2015,5,294.0,17.006802721088434
311520,2016,2,279.0,7.168458781362007
311520,2017,3,263.0,11.406844106463879
311520,2019,8,231.0,34.63203463203463
311530,2012,124,5266.0,23.54728446638815
311530,2013,111,5148.0,21.56177156177156
311530,2014,131,5023.0,26.08003185347402
311530,2015,95,4890.0,19.427402862985684
311530,2016,98,4786.0,20.476389469285415
311530,2017,119,4666.0,25.503643377625377
311530,2018,113,4546.0,24.857017157941048
311530,2019,97,4432.0,21.886281588447652
311535,2012,10,443.0,22.573363431151243
311535,2013,7,438.0,15.981735159817351
311535,2014,10,431.0,23.201856148491878
311535,2015,12,425.0,28.235294117647058
311535,2016,5,413.0,12.106537530266344
311535,2017,14,399.0,35.08771929824562
311535,2018,8,386.0,20.72538860103627
311535,2019,6,373.0,16.0857908847185
311540,2012,4,315.0,12.698412698412698
311540,2013,3,304.0,9.868421052631579
311540,2014,7,291.0,24.054982817869416
311540,2015,5,279.0,17.921146953405017
311540,2016,7,269.0,26.022304832713754
311540,2017,2,260.0,7.6923076923076925
311540,2018,2,249.0,8.032128514056225
311540,2019,3,239.0,12.552301255230125
311545,2012,24,703.0,34.13940256045519
311545,2013,31,673.0,46.062407132243685
311545,2014,34,647.0,52.55023183925812
311545,2015,32,609.0,52.545155993431855
311545,2016,29,580.0,50.0
311545,2017,28,550.0,50.90909090909091
311545,2018,40,519.0,77.07129094412332
311545,2019,24,489.0,49.079754601226995
311547,2012,15,472.0,31.779661016949152
311547,2013,16,438.0,36.529680365296805
311547,2014,12,403.0,29.77667493796526
311547,2015,10,368.0,27.17391304347826
311547,2016,8,345.0,23.18840579710145
311547,2017,12,320.0,37.5
311547,2018,7,295.0,23.728813559322035
311547,2019,4,270.0,14.814814814814815
311550,2012,49,1644.0,29.805352798053526
311550,2013,47,1584.0,29.671717171717173
311550,2014,46,1520.0,30.263157894736842
311550,2015,47,1454.0,32.32462173314993
311550,2016,37,1404.0,26.353276353276353
311550,2017,24,1349.0,17.790956263899183
311550,2018,28,1294.0,21.638330757341578
311550,2019,22,1240.0,17.741935483870968
311560,2012,1,90.0,11.11111111111111
311560,2013,2,89.0,22.471910112359552
311560,2014,1,89.0,11.235955056179776
311560,2015,4,89.0,44.943820224719104
311560,2016,2,82.0,24.390243902439025
311560,2018,1,68.0,14.705882352941176
311570,2012,9,581.0,15.49053356282272
311570,2013,21,561.0,37.4331550802139
311570,2014,12,541.0,22.181146025878004
311570,2015,20,521.0,38.38771593090211
311570,2016,11,502.0,21.91235059760956
311570,2017,7,481.0,14.553014553014552
311570,2018,18,460.0,39.130434782608695
311570,2019,17,440.0,38.63636363636363
311580,2012,20,796.0,25.12562814070352
311580,2013,15,778.0,19.28020565552699
311580,2014,32,758.0,42.21635883905013
311580,2015,27,738.0,36.58536585365854
311580,2016,17,721.0,23.578363384188627
311580,2017,28,702.0,39.88603988603989
311580,2018,27,684.0,39.473684210526315
311580,2019,13,662.0,19.637462235649547
311590,2012,4,239.0,16.736401673640167
311590,2013,5,235.0,21.27659574468085
311590,2014,5,230.0,21.73913043478261
311590,2015,9,225.0,40.0
311590,2016,2,211.0,9.47867298578199
311590,2017,8,195.0,41.02564102564103
311590,2018,5,180.0,27.77777777777778
311590,2019,4,165.0,24.242424242424242
311600,2012,9,473.0,19.027484143763214
311600,2013,9,460.0,19.565217391304348
311600,2014,13,446.0,29.14798206278027
311600,2015,14,432.0,32.407407407407405
311600,2016,9,409.0,22.00488997555012
311600,2017,9,387.0,23.25581395348837
311600,2018,13,364.0,35.714285714285715
311600,2019,10,340.0,29.41176470588235
311610,2012,17,1713.0,9.9241097489784
311610,2013,25,1627.0,15.365703749231715
311610,2014,18,1540.0,11.688311688311689
311610,2015,24,1451.0,16.540317022742936
311610,2016,15,1393.0,10.768126346015793
311610,2017,16,1332.0,12.012012012012011
311610,2018,17,1270.0,13.385826771653543
311610,2019,19,1210.0,15.702479338842975
311615,2012,61,1236.0,49.35275080906149
311615,2013,45,1230.0,36.58536585365854
311615,2014,55,1221.0,45.04504504504504
311615,2015,49,1211.0,40.46242774566474
311615,2016,41,1200.0,34.166666666666664
311615,2017,38,1184.0,32.0945945945946
311615,2018,52,1171.0,44.4064901793339
311615,2019,48,1155.0,41.55844155844156
311620,2012,3,239.0,12.552301255230125
311620,2013,6,235.0,25.53191489361702
311620,2014,4,228.0,17.54385964912281
311620,2015,6,223.0,26.905829596412556
311620,2016,6,215.0,27.906976744186046
311620,2017,4,206.0,19.41747572815534
311620,2018,10,197.0,50.76142131979695
311620,2019,6,188.0,31.914893617021278
311630,2012,17,561.0,30.303030303030305
311630,2013,11,536.0,20.52238805970149
311630,2014,9,509.0,17.68172888015717
311630,2015,7,482.0,14.522821576763485
311630,2016,8,460.0,17.391304347826086
311630,2017,3,436.0,6.8807339449541285
311630,2018,6,412.0,14.563106796116505
311630,2019,8,389.0,20.565552699228792
311640,2012,1,395.0,2.5316455696202533
311640,2013,2,389.0,5.141388174807198
311640,2014,2,383.0,5.221932114882507
311640,2016,1,370.0,2.7027027027027026
311640,2018,2,358.0,5.58659217877095
311640,2019,1,348.0,2.8735632183908044
311650,2012,22,697.0,31.563845050215207
311650,2013,14,650.0,21.53846153846154
311650,2014,11,603.0,18.24212271973466
311650,2015,18,554.0,32.49097472924188
311650,2016,12,525.0,22.857142857142858
311650,2017,12,493.0,24.34077079107505
311650,2018,10,461.0,21.691973969631235
311650,2019,9,431.0,20.88167053364269
311660,2012,67,2253.0,29.738126941855302
311660,2013,58,2237.0,25.92758158247653
311660,2014,61,2218.0,27.50225428313796
311660,2015,58,2196.0,26.41165755919854
311660,2016,42,2151.0,19.525801952580196
311660,2017,62,2100.0,29.523809523809526
311660,2018,56,2049.0,27.330405075646656
311660,2019,53,1999.0,26.513256628314156
311670,2012,11,577.0,19.064124783362217
311670,2013,20,568.0,35.2112676056338
311670,2014,15,562.0,26.690391459074732
311670,2015,9,553.0,16.2748643761302
311670,2016,10,537.0,18.6219739292365
311670,2017,11,517.0,21.27659574468085
311670,2018,9,497.0,18.10865191146881
311670,2019,10,478.0,20.92050209205021
311680,2012,19,881.0,21.56640181611805
311680,2013,25,835.0,29.940119760479043
311680,2014,22,789.0,27.88339670468948
311680,2015,17,742.0,22.911051212938006
311680,2016,22,709.0,31.029619181946405
311680,2017,21,676.0,31.06508875739645
311680,2018,19,641.0,29.641185647425896
311680,2019,9,607.0,14.827018121911038
311690,2012,4,224.0,17.857142857142858
311690,2013,6,223.0,26.905829596412556
311690,2014,8,220.0,36.36363636363637
311690,2015,9,217.0,41.474654377880185
311690,2016,6,218.0,27.522935779816514
311690,2017,7,217.0,32.25806451612903
311690,2018,3,217.0,13.824884792626728
311690,2019,9,216.0,41.666666666666664
311700,2012,29,770.0,37.66233766233766
311700,2013,20,713.0,28.050490883590463
311700,2014,11,649.0,16.949152542372882
311700,2015,22,588.0,37.414965986394556
311700,2016,12,552.0,21.73913043478261
311700,2017,14,513.0,27.290448343079923
311700,2018,9,476.0,18.907563025210084
311700,2019,6,438.0,13.698630136986301
311710,2012,15,768.0,19.53125
311710,2013,10,755.0,13.245033112582782
311710,2014,23,740.0,31.08108108108108
311710,2015,14,723.0,19.363762102351313
311710,2016,13,719.0,18.08066759388039
311710,2017,15,713.0,21.037868162692845
311710,2018,20,708.0,28.24858757062147
311710,2019,16,703.0,22.759601706970127
311720,2012,7,187.0,37.4331550802139
311720,2013,7,182.0,38.46153846153846
311720,2014,7,177.0,39.548022598870055
311720,2015,5,171.0,29.239766081871345
311720,2016,7,164.0,42.68292682926829
311720,2018,5,150.0,33.333333333333336
311720,2019,2,143.0,13.986013986013987
311730,2012,92,2064.0,44.57364341085271
311730,2013,79,2104.0,37.547528517110266
311730,2014,88,2142.0,41.08309990662932
311730,2015,89,2176.0,40.900735294117645
311730,2016,77,2193.0,35.11171910624715
311730,2017,77,2205.0,34.92063492063492
311730,2018,76,2216.0,34.29602888086642
311730,2019,52,2229.0,23.328847016599372
311740,2012,7,322.0,21.73913043478261
311740,2013,6,317.0,18.92744479495268
311740,2014,5,311.0,16.077170418006432
311740,2015,6,305.0,19.672131147540984
311740,2016,6,298.0,20.13422818791946
311740,2017,9,290.0,31.03448275862069
311740,2018,6,282.0,21.27659574468085
311740,2019,3,274.0,10.94890510948905
311750,2012,53,1713.0,30.939871570344426
311750,2013,50,1637.0,30.543677458766034
311750,2014,61,1557.0,39.17790622992935
311750,2015,62,1476.0,42.00542005420054
311750,2016,47,1397.0,33.64352183249821
311750,2017,50,1325.0,37.735849056603776
311750,2018,37,1252.0,29.552715654952078
311750,2019,41,1200.0,34.166666666666664
311760,2012,5,399.0,12.531328320802006
311760,2013,10,391.0,25.575447570332482
311760,2014,7,384.0,18.229166666666668
311760,2015,9,375.0,24.0
311760,2016,4,365.0,10.95890410958904
311760,2017,8,354.0,22.598870056497177
311760,2018,9,342.0,26.31578947368421
