CODMUNRES,Ano,Qtd_Neonatal_Precoce,Qtd_Total,Ratio
311080,2016,0.0,43,0.0
311080,2017,0.0,45,0.0
311080,2018,1.0,41,0.024390243902439025
311080,2019,1.0,40,0.025
311090,2012,0.0,232,0.0
311090,2013,0.0,169,0.0
311090,2014,0.0,178,0.0
311090,2015,1.0,190,0.005263157894736842
311090,2016,2.0,178,0.011235955056179775
311090,2017,0.0,193,0.0
311090,2018,0.0,177,0.0
311090,2019,0.0,178,0.0
311100,2012,1.0,229,0.004366812227074236
311100,2013,0.0,197,0.0
311100,2014,1.0,183,0.00546448087431694
311100,2015,0.0,223,0.0
311100,2016,0.0,196,0.0
311100,2017,2.0,179,0.0111731843575419
311100,2018,1.0,200,0.005
311100,2019,0.0,178,0.0
311110,2012,2.0,195,0.010256410256410256
311110,2013,0.0,199,0.0
311110,2014,0.0,198,0.0
311110,2015,1.0,182,0.005494505494505495
311110,2016,1.0,178,0.0056179775280898875
311110,2017,1.0,161,0.006211180124223602
311110,2018,0.0,178,0.0
311110,2019,0.0,164,0.0
311115,2012,0.0,43,0.0
311115,2013,0.0,49,0.0
311115,2014,1.0,46,0.021739130434782608
311115,2015,0.0,45,0.0
311115,2016,0.0,43,0.0
311115,2017,0.0,57,0.0
311115,2018,0.0,40,0.0
311115,2019,0.0,44,0.0
311120,2012,1.0,633,0.001579778830963665
311120,2013,2.0,608,0.003289473684210526
311120,2014,2.0,585,0.003418803418803419
311120,2015,2.0,575,0.0034782608695652175
311120,2016,2.0,557,0.003590664272890485
311120,2017,0.0,609,0.0
311120,2018,2.0,607,0.0032948929159802307
311120,2019,2.0,589,0.003395585738539898
311130,2012,0.0,123,0.0
311130,2013,2.0,129,0.015503875968992248
311130,2014,0.0,125,0.0
311130,2015,0.0,122,0.0
311130,2016,1.0,115,0.008695652173913044
311130,2017,0.0,145,0.0
311130,2018,0.0,161,0.0
311130,2019,0.0,123,0.0
311140,2012,2.0,100,0.02
311140,2013,0.0,98,0.0
311140,2014,0.0,112,0.0
311140,2015,1.0,125,0.008
311140,2016,0.0,115,0.0
311140,2017,2.0,93,0.021505376344086023
311140,2018,1.0,126,0.007936507936507936
311140,2019,0.0,111,0.0
311150,2012,0.0,225,0.0
311150,2013,1.0,197,0.005076142131979695
311150,2014,2.0,201,0.009950248756218905
311150,2015,2.0,244,0.00819672131147541
311150,2016,0.0,218,0.0
311150,2017,0.0,185,0.0
311150,2018,0.0,206,0.0
311150,2019,0.0,199,0.0
311160,2012,1.0,319,0.003134796238244514
311160,2013,0.0,328,0.0
311160,2014,0.0,325,0.0
311160,2015,1.0,322,0.003105590062111801
311160,2016,3.0,283,0.01060070671378092
311160,2017,1.0,289,0.0034602076124567475
311160,2018,0.0,302,0.0
311160,2019,0.0,295,0.0
311170,2012,0.0,51,0.0
311170,2013,0.0,66,0.0
311170,2014,0.0,49,0.0
311170,2015,0.0,70,0.0
311170,2016,0.0,43,0.0
311170,2017,0.0,49,0.0
311170,2018,0.0,70,0.0
311170,2019,0.0,47,0.0
311180,2012,0.0,141,0.0
311180,2013,1.0,132,0.007575757575757576
311180,2014,0.0,120,0.0
311180,2015,0.0,139,0.0
311180,2016,0.0,119,0.0
311180,2017,0.0,135,0.0
311180,2018,1.0,113,0.008849557522123894
311180,2019,1.0,108,0.009259259259259259
311190,2012,0.0,64,0.0
311190,2013,0.0,59,0.0
311190,2014,0.0,56,0.0
311190,2015,0.0,63,0.0
311190,2016,0.0,44,0.0
311190,2017,0.0,60,0.0
311190,2018,0.0,49,0.0
311190,2019,0.0,58,0.0
311200,2012,0.0,147,0.0
311200,2013,1.0,142,0.007042253521126761
311200,2014,0.0,143,0.0
311200,2015,0.0,137,0.0
311200,2016,1.0,125,0.008
311200,2017,0.0,117,0.0
311200,2018,0.0,135,0.0
311200,2019,0.0,107,0.0
311205,2012,0.0,56,0.0
311205,2013,1.0,37,0.02702702702702703
311205,2014,0.0,49,0.0
311205,2015,0.0,47,0.0
311205,2016,2.0,53,0.03773584905660377
311205,2017,0.0,60,0.0
311205,2018,0.0,45,0.0
311205,2019,0.0,55,0.0
311210,2012,0.0,70,0.0
311210,2013,0.0,58,0.0
311210,2014,2.0,75,0.02666666666666667
311210,2015,2.0,71,0.028169014084507043
311210,2016,0.0,73,0.0
311210,2017,0.0,83,0.0
311210,2018,0.0,95,0.0
311210,2019,0.0,89,0.0
311220,2012,0.0,37,0.0
311220,2013,0.0,38,0.0
311220,2014,0.0,35,0.0
311220,2015,0.0,51,0.0
311220,2016,1.0,42,0.023809523809523808
311220,2017,0.0,40,0.0
311220,2018,0.0,43,0.0
311220,2019,0.0,50,0.0
311230,2012,0.0,532,0.0
311230,2013,2.0,582,0.003436426116838488
311230,2014,3.0,540,0.005555555555555556
311230,2015,1.0,476,0.0021008403361344537
311230,2016,1.0,590,0.001694915254237288
311230,2017,1.0,591,0.001692047377326565
311230,2018,2.0,637,0.0031397174254317113
311230,2019,1.0,586,0.0017064846416382253
311240,2012,1.0,71,0.014084507042253521
311240,2013,2.0,79,0.02531645569620253
311240,2014,0.0,80,0.0
311240,2015,0.0,87,0.0
311240,2016,0.0,70,0.0
311240,2017,0.0,61,0.0
311240,2018,0.0,75,0.0
311240,2019,3.0,74,0.04054054054054054
311250,2012,1.0,107,0.009345794392523364
311250,2013,0.0,114,0.0
311250,2014,0.0,116,0.0
311250,2015,0.0,134,0.0
311250,2016,0.0,129,0.0
311250,2017,0.0,123,0.0
311250,2018,0.0,134,0.0
311250,2019,0.0,111,0.0
311260,2012,0.0,165,0.0
311260,2013,1.0,170,0.0058823529411764705
311260,2014,1.0,141,0.0070921985815602835
311260,2015,0.0,154,0.0
311260,2016,0.0,150,0.0
311260,2017,3.0,167,0.017964071856287425
311260,2018,0.0,176,0.0
311260,2019,0.0,155,0.0
311265,2012,0.0,57,0.0
311265,2013,0.0,56,0.0
311265,2014,0.0,72,0.0
311265,2015,0.0,57,0.0
311265,2016,0.0,58,0.0
311265,2017,0.0,68,0.0
311265,2018,0.0,57,0.0
311265,2019,0.0,54,0.0
311270,2012,0.0,175,0.0
311270,2013,1.0,190,0.005263157894736842
311270,2014,1.0,196,0.00510204081632653
311270,2015,2.0,185,0.010810810810810811
311270,2016,0.0,168,0.0
311270,2017,1.0,186,0.005376344086021506
311270,2018,1.0,231,0.004329004329004329
311270,2019,1.0,194,0.005154639175257732
311280,2012,0.0,65,0.0
311280,2013,0.0,85,0.0
311280,2014,0.0,81,0.0
311280,2015,1.0,88,0.011363636363636364
311280,2016,0.0,98,0.0
311280,2017,0.0,101,0.0
311280,2018,2.0,87,0.022988505747126436
311280,2019,0.0,104,0.0
311290,2012,1.0,109,0.009174311926605505
311290,2013,1.0,115,0.008695652173913044
311290,2014,0.0,119,0.0
311290,2015,1.0,123,0.008130081300813009
311290,2016,0.0,137,0.0
311290,2017,0.0,125,0.0
311290,2018,1.0,116,0.008620689655172414
311290,2019,0.0,110,0.0
311300,2012,2.0,265,0.007547169811320755
311300,2013,1.0,272,0.003676470588235294
311300,2014,2.0,266,0.007518796992481203
311300,2015,1.0,257,0.0038910505836575876
311300,2016,0.0,258,0.0
311300,2017,3.0,276,0.010869565217391304
311300,2018,3.0,268,0.011194029850746268
311300,2019,1.0,257,0.0038910505836575876
311310,2012,0.0,30,0.0
311310,2013,0.0,23,0.0
311310,2014,0.0,25,0.0
311310,2015,1.0,25,0.04
311310,2016,1.0,22,0.045454545454545456
311310,2017,2.0,25,0.08
311310,2018,0.0,28,0.0
311310,2019,1.0,33,0.030303030303030304
311320,2012,0.0,224,0.0
311320,2013,0.0,311,0.0
311320,2014,0.0,278,0.0
311320,2015,1.0,315,0.0031746031746031746
311320,2016,0.0,303,0.0
311320,2017,5.0,300,0.016666666666666666
311320,2018,3.0,273,0.01098901098901099
311320,2019,1.0,291,0.003436426116838488
311330,2012,1.0,435,0.0022988505747126436
311330,2013,4.0,411,0.009732360097323601
311330,2014,1.0,433,0.0023094688221709007
311330,2015,3.0,425,0.007058823529411765
311330,2016,1.0,398,0.002512562814070352
311330,2017,4.0,415,0.00963855421686747
311330,2018,0.0,451,0.0
311330,2019,0.0,392,0.0
311340,2012,4.0,1098,0.0036429872495446266
311340,2013,4.0,1034,0.0038684719535783366
311340,2014,6.0,1227,0.004889975550122249
311340,2015,6.0,1170,0.005128205128205128
311340,2016,3.0,1138,0.0026362038664323375
311340,2017,8.0,1141,0.007011393514460999
311340,2018,6.0,1210,0.0049586776859504135
311340,2019,9.0,1152,0.0078125
311350,2012,0.0,99,0.0
311350,2013,1.0,94,0.010638297872340425
311350,2014,0.0,76,0.0
311350,2015,0.0,93,0.0
311350,2016,0.0,98,0.0
311350,2017,0.0,90,0.0
311350,2018,0.0,81,0.0
311350,2019,0.0,90,0.0
311360,2012,1.0,76,0.013157894736842105
311360,2013,0.0,103,0.0
311360,2014,0.0,78,0.0
311360,2015,0.0,73,0.0
311360,2016,1.0,71,0.014084507042253521
311360,2017,0.0,68,0.0
311360,2018,0.0,82,0.0
311360,2019,0.0,72,0.0
311370,2012,1.0,236,0.00423728813559322
311370,2013,0.0,223,0.0
311370,2014,4.0,247,0.016194331983805668
311370,2015,0.0,240,0.0
311370,2016,5.0,226,0.022123893805309734
311370,2017,1.0,213,0.004694835680751174
311370,2018,1.0,244,0.004098360655737705
311370,2019,2.0,227,0.00881057268722467
311380,2012,0.0,34,0.0
311380,2013,1.0,27,0.037037037037037035
311380,2014,0.0,36,0.0
311380,2015,1.0,39,0.02564102564102564
311380,2016,0.0,38,0.0
311380,2017,0.0,30,0.0
311380,2018,0.0,36,0.0
311380,2019,0.0,28,0.0
311390,2012,1.0,149,0.006711409395973154
311390,2013,0.0,133,0.0
311390,2014,1.0,114,0.008771929824561403
311390,2015,2.0,129,0.015503875968992248
311390,2016,0.0,119,0.0
311390,2017,0.0,134,0.0
311390,2018,0.0,127,0.0
311390,2019,0.0,142,0.0
311400,2012,0.0,93,0.0
311400,2013,0.0,92,0.0
311400,2014,1.0,103,0.009708737864077669
311400,2015,0.0,88,0.0
311400,2016,0.0,84,0.0
311400,2017,0.0,94,0.0
311400,2018,0.0,99,0.0
311400,2019,0.0,94,0.0
311410,2012,0.0,128,0.0
311410,2013,0.0,157,0.0
311410,2014,0.0,153,0.0
311410,2015,1.0,158,0.006329113924050633
311410,2016,0.0,156,0.0
311410,2017,0.0,157,0.0
311410,2018,0.0,163,0.0
311410,2019,1.0,136,0.007352941176470588
311420,2012,2.0,260,0.007692307692307693
311420,2013,0.0,268,0.0
311420,2014,0.0,279,0.0
311420,2015,1.0,287,0.003484320557491289
311420,2016,1.0,252,0.003968253968253968
311420,2017,0.0,262,0.0
311420,2018,0.0,296,0.0
311420,2019,0.0,285,0.0
311430,2012,0.0,366,0.0
311430,2013,2.0,347,0.005763688760806916
311430,2014,0.0,349,0.0
311430,2015,0.0,380,0.0
311430,2016,0.0,366,0.0
311430,2017,1.0,343,0.0029154518950437317
311430,2018,0.0,345,0.0
311430,2019,2.0,360,0.005555555555555556
311440,2012,2.0,232,0.008620689655172414
311440,2013,0.0,200,0.0
311440,2014,1.0,220,0.004545454545454545
311440,2015,0.0,226,0.0
311440,2016,0.0,193,0.0
311440,2017,1.0,196,0.00510204081632653
311440,2018,3.0,218,0.013761467889908258
311440,2019,0.0,225,0.0
311450,2012,0.0,198,0.0
311450,2013,1.0,195,0.005128205128205128
311450,2014,1.0,215,0.004651162790697674
311450,2015,0.0,247,0.0
311450,2016,0.0,211,0.0
311450,2017,1.0,236,0.00423728813559322
311450,2018,0.0,196,0.0
311450,2019,2.0,216,0.009259259259259259
311455,2012,0.0,108,0.0
311455,2013,0.0,94,0.0
311455,2014,1.0,117,0.008547008547008548
311455,2015,1.0,121,0.008264462809917356
311455,2016,0.0,102,0.0
311455,2017,0.0,104,0.0
311455,2018,0.0,118,0.0
311455,2019,0.0,99,0.0
311460,2012,0.0,36,0.0
311460,2013,0.0,48,0.0
311460,2014,0.0,45,0.0
311460,2015,0.0,35,0.0
311460,2016,0.0,46,0.0
311460,2017,0.0,63,0.0
311460,2018,0.0,39,0.0
311460,2019,2.0,47,0.0425531914893617
311470,2012,0.0,34,0.0
311470,2013,0.0,47,0.0
311470,2014,0.0,48,0.0
311470,2015,0.0,37,0.0
311470,2016,0.0,39,0.0
311470,2017,0.0,34,0.0
311470,2018,0.0,45,0.0
311470,2019,0.0,38,0.0
311480,2012,0.0,45,0.0
311480,2013,1.0,44,0.022727272727272728
311480,2014,0.0,36,0.0
311480,2015,0.0,37,0.0
311480,2016,0.0,40,0.0
311480,2017,1.0,50,0.02
311480,2018,0.0,33,0.0
311480,2019,0.0,43,0.0
311490,2012,1.0,17,0.058823529411764705
311490,2013,0.0,19,0.0
311490,2014,0.0,21,0.0
311490,2015,0.0,30,0.0
311490,2016,0.0,20,0.0
311490,2017,1.0,20,0.05
311490,2018,0.0,24,0.0
311490,2019,0.0,18,0.0
311500,2012,1.0,23,0.043478260869565216
311500,2013,0.0,26,0.0
311500,2014,0.0,35,0.0
311500,2015,0.0,24,0.0
311500,2016,0.0,34,0.0
311500,2017,0.0,32,0.0
311500,2018,0.0,36,0.0
311500,2019,0.0,36,0.0
311510,2012,1.0,230,0.004347826086956522
311510,2013,1.0,217,0.004608294930875576
311510,2014,1.0,216,0.004629629629629629
311510,2015,1.0,229,0.004366812227074236
311510,2016,0.0,229,0.0
311510,2017,0.0,212,0.0
311510,2018,2.0,218,0.009174311926605505
311510,2019,1.0,212,0.0047169811320754715
311520,2012,0.0,29,0.0
311520,2013,0.0,28,0.0
311520,2014,0.0,31,0.0
311520,2015,0.0,29,0.0
311520,2016,0.0,22,0.0
311520,2017,1.0,29,0.034482758620689655
311520,2018,0.0,28,0.0
311520,2019,0.0,33,0.0
311530,2012,1.0,836,0.0011961722488038277
311530,2013,3.0,741,0.004048582995951417
311530,2014,0.0,825,0.0
311530,2015,4.0,779,0.005134788189987163
311530,2016,6.0,791,0.007585335018963337
311530,2017,4.0,826,0.004842615012106538
311530,2018,6.0,806,0.007444168734491315
311530,2019,1.0,749,0.0013351134846461949
311535,2012,0.0,70,0.0
311535,2013,1.0,66,0.015151515151515152
311535,2014,0.0,64,0.0
311535,2015,0.0,61,0.0
311535,2016,0.0,50,0.0
311535,2017,0.0,62,0.0
311535,2018,0.0,76,0.0
311535,2019,0.0,81,0.0
311540,2012,1.0,34,0.029411764705882353
311540,2013,0.0,27,0.0
311540,2014,1.0,36,0.027777777777777776
311540,2015,0.0,31,0.0
311540,2016,0.0,33,0.0
311540,2017,1.0,27,0.037037037037037035
311540,2018,0.0,37,0.0
311540,2019,0.0,35,0.0
311545,2012,1.0,120,0.008333333333333333
311545,2013,0.0,131,0.0
311545,2014,3.0,151,0.019867549668874173
311545,2015,0.0,144,0.0
311545,2016,1.0,128,0.0078125
311545,2017,2.0,139,0.014388489208633094
311545,2018,1.0,138,0.007246376811594203
311545,2019,0.0,132,0.0
311547,2012,1.0,73,0.0136986301369863
311547,2013,0.0,66,0.0
311547,2014,0.0,48,0.0
311547,2015,0.0,45,0.0
311547,2016,0.0,53,0.0
311547,2017,0.0,68,0.0
311547,2018,0.0,46,0.0
311547,2019,0.0,50,0.0
311550,2012,0.0,254,0.0
311550,2013,1.0,241,0.004149377593360996
311550,2014,0.0,257,0.0
311550,2015,0.0,276,0.0
311550,2016,1.0,213,0.004694835680751174
311550,2017,0.0,230,0.0
311550,2018,1.0,236,0.00423728813559322
311550,2019,0.0,232,0.0
311560,2012,0.0,14,0.0
311560,2013,0.0,12,0.0
311560,2014,0.0,8,0.0
311560,2015,0.0,14,0.0
311560,2016,0.0,10,0.0
311560,2017,0.0,6,0.0
311560,2018,0.0,7,0.0
311560,2019,0.0,2,0.0
311570,2012,0.0,47,0.0
311570,2013,0.0,82,0.0
311570,2014,0.0,61,0.0
311570,2015,1.0,96,0.010416666666666666
311570,2016,0.0,80,0.0
311570,2017,0.0,79,0.0
311570,2018,1.0,110,0.00909090909090909
311570,2019,0.0,74,0.0
311580,2012,0.0,90,0.0
311580,2013,0.0,82,0.0
311580,2014,0.0,116,0.0
311580,2015,0.0,107,0.0
311580,2016,1.0,106,0.009433962264150943
311580,2017,2.0,102,0.0196078431372549
311580,2018,1.0,119,0.008403361344537815
311580,2019,0.0,80,0.0
311590,2012,0.0,26,0.0
311590,2013,0.0,24,0.0
311590,2014,0.0,21,0.0
311590,2015,0.0,30,0.0
311590,2016,0.0,27,0.0
311590,2017,0.0,39,0.0
311590,2018,0.0,38,0.0
311590,2019,0.0,27,0.0
311600,2012,1.0,74,0.013513513513513514
311600,2013,0.0,66,0.0
311600,2014,0.0,81,0.0
311600,2015,0.0,84,0.0
311600,2016,0.0,65,0.0
311600,2017,2.0,79,0.02531645569620253
311600,2018,0.0,90,0.0
311600,2019,0.0,92,0.0
311610,2012,1.0,146,0.00684931506849315
311610,2013,1.0,129,0.007751937984496124
311610,2014,0.0,138,0.0
311610,2015,2.0,102,0.0196078431372549
311610,2016,1.0,102,0.00980392156862745
311610,2017,1.0,107,0.009345794392523364
311610,2018,1.0,95,0.010526315789473684
311610,2019,0.0,110,0.0
311615,2012,2.0,184,0.010869565217391304
311615,2013,2.0,187,0.0106951871657754
311615,2014,3.0,198,0.015151515151515152
311615,2015,1.0,192,0.005208333333333333
311615,2016,0.0,173,0.0
311615,2017,0.0,178,0.0
311615,2018,0.0,189,0.0
311615,2019,0.0,205,0.0
311620,2012,0.0,27,0.0
311620,2013,0.0,19,0.0
311620,2014,0.0,30,0.0
311620,2015,0.0,28,0.0
311620,2016,0.0,27,0.0
311620,2017,1.0,24,0.041666666666666664
311620,2018,0.0,29,0.0
311620,2019,0.0,39,0.0
311630,2012,1.0,67,0.014925373134328358
311630,2013,0.0,51,0.0
311630,2014,0.0,57,0.0
311630,2015,0.0,55,0.0
311630,2016,0.0,54,0.0
311630,2017,0.0,51,0.0
311630,2018,0.0,48,0.0
311630,2019,0.0,53,0.0
311640,2012,0.0,20,0.0
311640,2013,0.0,12,0.0
311640,2014,0.0,14,0.0
311640,2015,0.0,9,0.0
311640,2016,0.0,12,0.0
311640,2017,0.0,11,0.0
311640,2018,0.0,20,0.0
311640,2019,0.0,23,0.0
311650,2012,0.0,73,0.0
311650,2013,0.0,72,0.0
311650,2014,1.0,82,0.012195121951219513
311650,2015,0.0,85,0.0
311650,2016,0.0,79,0.0
311650,2017,0.0,77,0.0
311650,2018,0.0,77,0.0
311650,2019,0.0,58,0.0
311660,2012,3.0,359,0.008356545961002786
311660,2013,2.0,368,0.005434782608695652
311660,2014,1.0,337,0.002967359050445104
311660,2015,2.0,391,0.005115089514066497
311660,2016,1.0,361,0.002770083102493075
311660,2017,2.0,367,0.005449591280653951
311660,2018,1.0,379,0.002638522427440633
311660,2019,1.0,398,0.002512562814070352
311670,2012,0.0,75,0.0
311670,2013,1.0,78,0.01282051282051282
311670,2014,1.0,80,0.0125
311670,2015,0.0,66,0.0
311670,2016,1.0,76,0.013157894736842105
311670,2017,0.0,75,0.0
311670,2018,0.0,68,0.0
311670,2019,0.0,74,0.0
311680,2012,0.0,118,0.0
311680,2013,1.0,109,0.009174311926605505
311680,2014,0.0,112,0.0
311680,2015,0.0,91,0.0
311680,2016,0.0,118,0.0
311680,2017,1.0,110,0.00909090909090909
311680,2018,0.0,110,0.0
311680,2019,1.0,84,0.011904761904761904
311690,2012,0.0,25,0.0
311690,2013,0.0,21,0.0
311690,2014,0.0,26,0.0
311690,2015,0.0,28,0.0
311690,2016,0.0,24,0.0
311690,2017,0.0,27,0.0
311690,2018,0.0,22,0.0
311690,2019,0.0,40,0.0
311700,2012,1.0,77,0.012987012987012988
311700,2013,1.0,83,0.012048192771084338
311700,2014,1.0,80,0.0125
311700,2015,0.0,80,0.0
311700,2016,0.0,63,0.0
311700,2017,0.0,60,0.0
311700,2018,1.0,62,0.016129032258064516
311700,2019,2.0,51,0.0392156862745098
311710,2012,0.0,115,0.0
311710,2013,1.0,101,0.009900990099009901
311710,2014,0.0,123,0.0
311710,2015,1.0,105,0.009523809523809525
311710,2016,0.0,115,0.0
311710,2017,0.0,114,0.0
311710,2018,0.0,119,0.0
311710,2019,0.0,123,0.0
311720,2012,0.0,31,0.0
311720,2013,0.0,37,0.0
311720,2014,0.0,32,0.0
311720,2015,0.0,26,0.0
311720,2016,0.0,28,0.0
311720,2017,0.0,31,0.0
311720,2018,0.0,21,0.0
311720,2019,0.0,26,0.0
311730,2012,5.0,393,0.01272264631043257
311730,2013,1.0,381,0.0026246719160104987
311730,2014,0.0,415,0.0
311730,2015,1.0,412,0.0024271844660194173
311730,2016,1.0,365,0.0027397260273972603
311730,2017,0.0,358,0.0
311730,2018,3.0,366,0.00819672131147541
311730,2019,2.0,360,0.005555555555555556
311740,2012,0.0,56,0.0
311740,2013,0.0,50,0.0
311740,2014,0.0,55,0.0
311740,2015,0.0,28,0.0
311740,2016,0.0,30,0.0
311740,2017,0.0,33,0.0
311740,2018,0.0,53,0.0
311740,2019,0.0,32,0.0
311750,2012,2.0,230,0.008695652173913044
311750,2013,0.0,240,0.0
311750,2014,0.0,256,0.0
311750,2015,1.0,265,0.0037735849056603774
311750,2016,1.0,252,0.003968253968253968
311750,2017,0.0,298,0.0
311750,2018,2.0,246,0.008130081300813009
311750,2019,3.0,281,0.010676156583629894
311760,2012,0.0,50,0.0
311760,2013,0.0,61,0.0
311760,2014,0.0,55,0.0
311760,2015,0.0,67,0.0
311760,2016,0.0,41,0.0
311760,2017,0.0,55,0.0
311760,2018,1.0,57,0.017543859649122806
311760,2019,0.0,58,0.0
311770,2012,0.0,148,0.0
311770,2013,0.0,151,0.0
311770,2014,0.0,157,0.0
311770,2015,0.0,167,0.0
311770,2016,0.0,146,0.0
311770,2017,1.0,162,0.006172839506172839
311770,2018,0.0,165,0.0
311770,2019,0.0,159,0.0
311780,2012,0.0,129,0.0
311780,2013,0.0,121,0.0
311780,2014,0.0,109,0.0
311780,2015,0.0,131,0.0
311780,2016,1.0,138,0.007246376811594203
311780,2017,2.0,123,0.016260162601626018
311780,2018,1.0,137,0.0072992700729927005
311780,2019,0.0,121,0.0
311783,2012,0.0,82,0.0
311783,2013,1.0,75,0.013333333333333334
311783,2014,2.0,73,0.0273972602739726
311783,2015,0.0,99,0.0
311783,2016,0.0,75,0.0
311783,2017,0.0,89,0.0
311783,2018,0.0,91,0.0
311783,2019,0.0,65,0.0
311787,2012,0.0,78,0.0
311787,2013,0.0,86,0.0
311787,2014,0.0,81,0.0
311787,2015,1.0,98,0.01020408163265306
311787,2016,0.0,83,0.0
311787,2017,0.0,94,0.0
311787,2018,0.0,107,0.0
311787,2019,0.0,91,0.0
311790,2012,1.0,94,0.010638297872340425
311790,2013,0.0,102,0.0
311790,2014,0.0,95,0.0
311790,2015,1.0,128,0.0078125
311790,2016,0.0,130,0.0
311790,2017,0.0,112,0.0
311790,2018,0.0,119,0.0
311790,2019,1.0,111,0.009009009009009009
311800,2012,2.0,717,0.002789400278940028
311800,2013,0.0,669,0.0
311800,2014,4.0,738,0.005420054200542005
311800,2015,0.0,761,0.0
311800,2016,2.0,761,0.002628120893561104
311800,2017,1.0,770,0.0012987012987012987
311800,2018,1.0,733,0.001364256480218281
311800,2019,1.0,691,0.001447178002894356
311810,2012,0.0,49,0.0
311810,2013,0.0,53,0.0
311810,2014,0.0,67,0.0
311810,2015,1.0,55,0.01818181818181818
311810,2016,1.0,52,0.019230769230769232
311810,2017,0.0,67,0.0
311810,2018,0.0,44,0.0
311810,2019,0.0,43,0.0
311820,2012,0.0,80,0.0
311820,2013,1.0,73,0.0136986301369863
311820,2014,0.0,81,0.0
311820,2015,2.0,69,0.028985507246376812
311820,2016,1.0,77,0.012987012987012988
311820,2017,0.0,57,0.0
311820,2018,0.0,61,0.0
311820,2019,0.0,67,0.0
311830,2012,6.0,1581,0.003795066413662239
311830,2013,4.0,1617,0.0024737167594310453
311830,2014,7.0,1733,0.004039238315060588
311830,2015,9.0,1768,0.005090497737556561
311830,2016,8.0,1679,0.004764740917212627
311830,2017,10.0,1721,0.005810575246949448
311830,2018,6.0,1775,0.0033802816901408453
311830,2019,4.0,1726,0.002317497103128621
311840,2012,2.0,299,0.006688963210702341
311840,2013,1.0,260,0.0038461538461538464
311840,2014,0.0,255,0.0
311840,2015,1.0,266,0.0037593984962406013
311840,2016,1.0,258,0.003875968992248062
311840,2017,1.0,276,0.0036231884057971015
311840,2018,0.0,269,0.0
311840,2019,0.0,242,0.0
311850,2012,0.0,15,0.0
311850,2013,0.0,21,0.0
311850,2014,0.0,23,0.0
311850,2015,0.0,15,0.0
311850,2016,0.0,22,0.0
311850,2017,0.0,27,0.0
311850,2018,0.0,29,0.0
311850,2019,0.0,17,0.0
311860,2012,18.0,8765,0.0020536223616657158
311860,2013,29.0,8786,0.0033007056681083544
311860,2014,28.0,8904,0.0031446540880503146
311860,2015,32.0,8960,0.0035714285714285713
311860,2016,19.0,8278,0.002295240396230974
311860,2017,18.0,8509,0.0021154072158890585
311860,2018,16.0,8544,0.0018726591760299626
311860,2019,11.0,8256,0.0013323643410852713
311870,2012,0.0,81,0.0
311870,2013,0.0,99,0.0
311870,2014,0.0,87,0.0
311870,2015,1.0,91,0.01098901098901099
311870,2016,0.0,92,0.0
311870,2017,0.0,100,0.0
311870,2018,0.0,85,0.0
311870,2019,1.0,102,0.00980392156862745
311880,2012,2.0,283,0.007067137809187279
311880,2013,1.0,273,0.003663003663003663
311880,2014,0.0,286,0.0
311880,2015,2.0,319,0.006269592476489028
311880,2016,0.0,262,0.0
311880,2017,1.0,261,0.0038314176245210726
311880,2018,2.0,257,0.007782101167315175
311880,2019,1.0,272,0.003676470588235294
311890,2012,1.0,77,0.012987012987012988
311890,2013,0.0,56,0.0
311890,2014,0.0,64,0.0
311890,2015,1.0,75,0.013333333333333334
311890,2016,0.0,59,0.0
311890,2017,0.0,51,0.0
311890,2018,0.0,60,0.0
311890,2019,1.0,77,0.012987012987012988
311900,2012,0.0,41,0.0
311900,2013,0.0,31,0.0
311900,2014,1.0,49,0.02040816326530612
311900,2015,0.0,40,0.0
311900,2016,0.0,30,0.0
311900,2017,1.0,39,0.02564102564102564
311900,2018,0.0,43,0.0
311900,2019,1.0,34,0.029411764705882353
311910,2012,0.0,299,0.0
311910,2013,0.0,262,0.0
311910,2014,3.0,338,0.008875739644970414
311910,2015,1.0,275,0.0036363636363636364
311910,2016,0.0,294,0.0
311910,2017,2.0,305,0.006557377049180328
311910,2018,3.0,298,0.010067114093959731
311910,2019,0.0,265,0.0
311920,2012,1.0,96,0.010416666666666666
311920,2013,0.0,74,0.0
311920,2014,1.0,84,0.011904761904761904
311920,2015,0.0,68,0.0
311920,2016,1.0,83,0.012048192771084338
311920,2017,0.0,61,0.0
311920,2018,0.0,79,0.0
311920,2019,0.0,72,0.0
311930,2012,3.0,283,0.01060070671378092
311930,2013,2.0,287,0.006968641114982578
311930,2014,0.0,321,0.0
311930,2015,4.0,300,0.013333333333333334
311930,2016,1.0,320,0.003125
311930,2017,1.0,324,0.0030864197530864196
311930,2018,0.0,342,0.0
311930,2019,0.0,344,0.0
311940,2012,4.0,1469,0.002722940776038121
311940,2013,4.0,1395,0.002867383512544803
311940,2014,6.0,1424,0.004213483146067416
311940,2015,3.0,1437,0.0020876826722338203
311940,2016,10.0,1277,0.007830853563038372
311940,2017,5.0,1327,0.0037678975131876413
311940,2018,5.0,1230,0.0040650406504065045
311940,2019,3.0,1343,0.0022338049143708115
311950,2012,0.0,81,0.0
311950,2013,0.0,92,0.0
311950,2014,1.0,113,0.008849557522123894
311950,2015,0.0,92,0.0
311950,2016,0.0,102,0.0
311950,2017,3.0,103,0.02912621359223301
311950,2018,1.0,102,0.00980392156862745
