CODMUNRES,ano_nasc,Qtd_4a_serie,Qtd_Total,Ratio
230290,2013,19.0,256,0.07421875
230290,2014,10.0,245,0.04081632653061224
230290,2015,14.0,294,0.047619047619047616
230290,2016,13.0,228,0.05701754385964912
230290,2017,15.0,240,0.0625
230290,2018,18.0,280,0.06428571428571428
230290,2019,8.0,250,0.032
230300,2012,27.0,231,0.11688311688311688
230300,2013,27.0,273,0.0989010989010989
230300,2014,28.0,261,0.10727969348659004
230300,2015,27.0,253,0.1067193675889328
230300,2016,25.0,226,0.11061946902654868
230300,2017,24.0,240,0.1
230300,2018,24.0,243,0.09876543209876543
230300,2019,25.0,277,0.09025270758122744
230310,2012,24.0,193,0.12435233160621761
230310,2013,10.0,202,0.04950495049504951
230310,2014,26.0,227,0.1145374449339207
230310,2015,17.0,198,0.08585858585858586
230310,2016,11.0,207,0.05314009661835749
230310,2017,7.0,190,0.03684210526315789
230310,2018,10.0,237,0.04219409282700422
230310,2019,12.0,244,0.04918032786885246
230320,2012,49.0,411,0.1192214111922141
230320,2013,45.0,393,0.11450381679389313
230320,2014,35.0,354,0.09887005649717515
230320,2015,27.0,373,0.07238605898123325
230320,2016,16.0,391,0.04092071611253197
230320,2017,10.0,391,0.02557544757033248
230320,2018,15.0,419,0.03579952267303103
230320,2019,15.0,458,0.03275109170305677
230330,2012,24.0,222,0.10810810810810811
230330,2013,18.0,210,0.08571428571428572
230330,2014,11.0,193,0.05699481865284974
230330,2015,11.0,209,0.05263157894736842
230330,2016,8.0,198,0.04040404040404041
230330,2017,4.0,213,0.018779342723004695
230330,2018,6.0,206,0.02912621359223301
230330,2019,7.0,203,0.034482758620689655
230340,2012,34.0,219,0.1552511415525114
230340,2013,30.0,234,0.1282051282051282
230340,2014,26.0,226,0.11504424778761062
230340,2015,18.0,237,0.0759493670886076
230340,2016,24.0,234,0.10256410256410256
230340,2017,14.0,269,0.05204460966542751
230340,2018,12.0,237,0.05063291139240506
230340,2019,12.0,266,0.045112781954887216
230350,2012,68.0,860,0.07906976744186046
230350,2013,58.0,970,0.05979381443298969
230350,2014,56.0,986,0.056795131845841784
230350,2015,44.0,1014,0.04339250493096647
230350,2016,49.0,978,0.050102249488752554
230350,2017,49.0,1003,0.04885343968095713
230350,2018,46.0,1023,0.044965786901270774
230350,2019,30.0,1075,0.027906976744186046
230360,2012,11.0,130,0.08461538461538462
230360,2013,11.0,144,0.0763888888888889
230360,2014,10.0,144,0.06944444444444445
230360,2015,6.0,157,0.03821656050955414
230360,2016,12.0,128,0.09375
230360,2017,3.0,135,0.022222222222222223
230360,2018,5.0,148,0.033783783783783786
230360,2019,0.0,91,0.0
230365,2012,11.0,127,0.08661417322834646
230365,2013,15.0,123,0.12195121951219512
230365,2014,26.0,109,0.23853211009174313
230365,2015,9.0,96,0.09375
230365,2016,9.0,78,0.11538461538461539
230365,2017,9.0,123,0.07317073170731707
230365,2018,2.0,94,0.02127659574468085
230365,2019,4.0,111,0.036036036036036036
230370,2012,256.0,4821,0.053101016386641775
230370,2013,237.0,5057,0.046865730670357916
230370,2014,216.0,5010,0.04311377245508982
230370,2015,209.0,5393,0.03875394029297237
230370,2016,162.0,5043,0.032123735871505056
230370,2017,150.0,5428,0.02763448784082535
230370,2018,113.0,5475,0.020639269406392696
230370,2019,99.0,5346,0.018518518518518517
230380,2012,25.0,242,0.10330578512396695
230380,2013,19.0,273,0.0695970695970696
230380,2014,11.0,334,0.03293413173652695
230380,2015,16.0,278,0.05755395683453238
230380,2016,8.0,278,0.02877697841726619
230380,2017,3.0,286,0.01048951048951049
230380,2018,7.0,325,0.021538461538461538
230380,2019,1.0,319,0.003134796238244514
230390,2012,19.0,209,0.09090909090909091
230390,2013,17.0,213,0.07981220657276995
230390,2014,11.0,174,0.06321839080459771
230390,2015,18.0,199,0.09045226130653267
230390,2016,23.0,193,0.11917098445595854
230390,2017,6.0,202,0.0297029702970297
230390,2018,13.0,200,0.065
230390,2019,10.0,203,0.04926108374384237
230393,2012,24.0,193,0.12435233160621761
230393,2013,23.0,204,0.11274509803921569
230393,2014,15.0,206,0.07281553398058252
230393,2015,30.0,196,0.15306122448979592
230393,2016,27.0,191,0.14136125654450263
230393,2017,10.0,176,0.056818181818181816
230393,2018,16.0,235,0.06808510638297872
230393,2019,14.0,168,0.08333333333333333
230395,2012,30.0,279,0.10752688172043011
230395,2013,17.0,300,0.056666666666666664
230395,2014,20.0,307,0.06514657980456026
230395,2015,22.0,291,0.07560137457044673
230395,2016,14.0,263,0.053231939163498096
230395,2017,16.0,235,0.06808510638297872
230395,2018,19.0,313,0.06070287539936102
230395,2019,5.0,312,0.016025641025641024
230400,2012,37.0,289,0.12802768166089964
230400,2013,43.0,284,0.15140845070422534
230400,2014,35.0,304,0.11513157894736842
230400,2015,16.0,248,0.06451612903225806
230400,2016,17.0,280,0.060714285714285714
230400,2017,9.0,268,0.033582089552238806
230400,2018,8.0,331,0.02416918429003021
230400,2019,19.0,303,0.0627062706270627
230410,2012,82.0,1047,0.07831900668576887
230410,2013,66.0,939,0.07028753993610223
230410,2014,64.0,1023,0.06256109481915934
230410,2015,51.0,1095,0.04657534246575343
230410,2016,40.0,954,0.041928721174004195
230410,2017,38.0,913,0.0416210295728368
230410,2018,44.0,1071,0.04108309990662932
230410,2019,30.0,1099,0.0272975432211101
230420,2012,99.0,2130,0.04647887323943662
230420,2013,96.0,2049,0.04685212298682284
230420,2014,107.0,2230,0.04798206278026906
230420,2015,126.0,2167,0.05814490078449469
230420,2016,69.0,2143,0.032197853476434904
230420,2017,41.0,2138,0.019176800748362956
230420,2018,39.0,2266,0.017210944395410415
230420,2019,29.0,2212,0.013110307414104882
230423,2012,34.0,222,0.15315315315315314
230423,2013,26.0,204,0.12745098039215685
230423,2014,24.0,233,0.10300429184549356
230423,2015,30.0,243,0.12345679012345678
230423,2016,22.0,192,0.11458333333333333
230423,2017,10.0,187,0.053475935828877004
230423,2018,7.0,225,0.03111111111111111
230423,2019,14.0,265,0.052830188679245285
230425,2012,43.0,339,0.12684365781710916
230425,2013,62.0,351,0.17663817663817663
230425,2014,32.0,339,0.0943952802359882
230425,2015,31.0,384,0.08072916666666667
230425,2016,23.0,415,0.05542168674698795
230425,2017,10.0,411,0.024330900243309004
230425,2018,14.0,481,0.029106029106029108
230425,2019,14.0,498,0.028112449799196786
230426,2012,16.0,91,0.17582417582417584
230426,2013,7.0,85,0.08235294117647059
230426,2014,7.0,92,0.07608695652173914
230426,2015,3.0,89,0.033707865168539325
230426,2016,3.0,83,0.03614457831325301
230426,2017,1.0,88,0.011363636363636364
230426,2018,1.0,96,0.010416666666666666
230426,2019,3.0,87,0.034482758620689655
230427,2012,6.0,48,0.125
230427,2013,4.0,50,0.08
230427,2014,5.0,45,0.1111111111111111
230427,2015,4.0,30,0.13333333333333333
230427,2016,1.0,15,0.06666666666666667
230427,2017,1.0,23,0.043478260869565216
230427,2018,0.0,22,0.0
230427,2019,0.0,34,0.0
230428,2012,8.0,884,0.00904977375565611
230428,2013,5.0,998,0.00501002004008016
230428,2014,1.0,1083,0.0009233610341643582
230428,2015,8.0,1258,0.006359300476947536
230428,2016,16.0,1250,0.0128
230428,2017,5.0,1273,0.003927729772191673
230428,2018,3.0,1228,0.0024429967426710096
230428,2019,6.0,1228,0.004885993485342019
230430,2012,20.0,271,0.07380073800738007
230430,2013,17.0,275,0.06181818181818182
230430,2014,9.0,251,0.035856573705179286
230430,2015,20.0,304,0.06578947368421052
230430,2016,9.0,210,0.04285714285714286
230430,2017,8.0,248,0.03225806451612903
230430,2018,4.0,272,0.014705882352941176
230430,2019,5.0,267,0.018726591760299626
230435,2012,26.0,307,0.08469055374592833
230435,2013,20.0,315,0.06349206349206349
230435,2014,19.0,317,0.05993690851735016
230435,2015,10.0,244,0.040983606557377046
230435,2016,7.0,265,0.026415094339622643
230435,2017,9.0,281,0.03202846975088968
230435,2018,8.0,340,0.023529411764705882
230435,2019,6.0,327,0.01834862385321101
230440,2012,1202.0,37568,0.031995315161839864
230440,2013,986.0,36820,0.026778924497555676
230440,2014,849.0,38180,0.022236773179675224
230440,2015,841.0,39500,0.02129113924050633
230440,2016,768.0,37442,0.020511724801025585
230440,2017,586.0,36716,0.015960344264081053
230440,2018,648.0,35831,0.018084898551533588
230440,2019,485.0,34954,0.013875379069634377
230445,2012,6.0,164,0.036585365853658534
230445,2013,12.0,157,0.07643312101910828
230445,2014,13.0,177,0.07344632768361582
230445,2015,15.0,212,0.07075471698113207
230445,2016,4.0,177,0.022598870056497175
230445,2017,4.0,193,0.02072538860103627
230445,2018,6.0,189,0.031746031746031744
230445,2019,2.0,197,0.01015228426395939
230450,2012,28.0,225,0.12444444444444444
230450,2013,18.0,249,0.07228915662650602
230450,2014,19.0,259,0.07335907335907337
230450,2015,10.0,194,0.05154639175257732
230450,2016,14.0,207,0.06763285024154589
230450,2017,13.0,242,0.05371900826446281
230450,2018,5.0,272,0.01838235294117647
230450,2019,8.0,263,0.030418250950570342
230460,2012,10.0,97,0.10309278350515463
230460,2013,3.0,76,0.039473684210526314
230460,2014,10.0,87,0.11494252873563218
230460,2015,5.0,86,0.05813953488372093
230460,2016,6.0,88,0.06818181818181818
230460,2017,15.0,107,0.14018691588785046
230460,2018,3.0,119,0.025210084033613446
230460,2019,7.0,109,0.06422018348623854
230465,2012,34.0,159,0.2138364779874214
230465,2013,33.0,175,0.18857142857142858
230465,2014,22.0,148,0.14864864864864866
230465,2015,10.0,137,0.072992700729927
230465,2016,19.0,187,0.10160427807486631
230465,2017,9.0,159,0.05660377358490566
230465,2018,6.0,161,0.037267080745341616
230465,2019,10.0,170,0.058823529411764705
230470,2012,182.0,744,0.2446236559139785
230470,2013,121.0,684,0.17690058479532164
230470,2014,106.0,737,0.14382632293080055
230470,2015,112.0,841,0.13317479191438764
230470,2016,61.0,729,0.08367626886145405
230470,2017,80.0,805,0.09937888198757763
230470,2018,62.0,877,0.07069555302166476
230470,2019,47.0,812,0.05788177339901478
230480,2012,11.0,62,0.1774193548387097
230480,2013,12.0,75,0.16
230480,2014,5.0,52,0.09615384615384616
230480,2015,5.0,58,0.08620689655172414
230480,2016,4.0,63,0.06349206349206349
230480,2017,3.0,72,0.041666666666666664
230480,2018,7.0,77,0.09090909090909091
230480,2019,2.0,73,0.0273972602739726
230490,2012,7.0,152,0.046052631578947366
230490,2013,10.0,120,0.08333333333333333
230490,2014,8.0,144,0.05555555555555555
230490,2015,5.0,98,0.05102040816326531
230490,2016,7.0,120,0.058333333333333334
230490,2017,3.0,119,0.025210084033613446
230490,2018,5.0,127,0.03937007874015748
230490,2019,1.0,164,0.006097560975609756
230495,2012,16.0,362,0.04419889502762431
230495,2013,22.0,325,0.06769230769230769
230495,2014,19.0,369,0.051490514905149054
230495,2015,11.0,319,0.034482758620689655
230495,2016,8.0,353,0.0226628895184136
230495,2017,8.0,343,0.023323615160349854
230495,2018,10.0,353,0.028328611898016998
230495,2019,16.0,335,0.04776119402985075
230500,2012,76.0,614,0.1237785016286645
230500,2013,56.0,578,0.09688581314878893
230500,2014,62.0,593,0.1045531197301855
230500,2015,54.0,607,0.08896210873146623
230500,2016,62.0,626,0.09904153354632587
230500,2017,43.0,680,0.06323529411764706
230500,2018,36.0,690,0.05217391304347826
230500,2019,25.0,693,0.03607503607503607
230510,2012,7.0,95,0.07368421052631578
230510,2013,6.0,76,0.07894736842105263
230510,2014,6.0,82,0.07317073170731707
230510,2015,2.0,73,0.0273972602739726
230510,2016,1.0,75,0.013333333333333334
230510,2017,2.0,77,0.025974025974025976
230510,2018,6.0,88,0.06818181818181818
230510,2019,0.0,67,0.0
230520,2012,34.0,232,0.14655172413793102
230520,2013,25.0,231,0.10822510822510822
230520,2014,21.0,202,0.10396039603960396
230520,2015,17.0,204,0.08333333333333333
230520,2016,13.0,181,0.0718232044198895
230520,2017,6.0,205,0.02926829268292683
230520,2018,13.0,273,0.047619047619047616
230520,2019,7.0,255,0.027450980392156862
230523,2012,63.0,1048,0.060114503816793896
230523,2013,34.0,1025,0.033170731707317075
230523,2014,42.0,1206,0.03482587064676617
230523,2015,62.0,1288,0.04813664596273292
230523,2016,46.0,1118,0.04114490161001789
230523,2017,33.0,1237,0.02667744543249798
230523,2018,21.0,1283,0.01636788776305534
230523,2019,23.0,1220,0.018852459016393444
230526,2012,32.0,197,0.16243654822335024
230526,2013,24.0,181,0.13259668508287292
230526,2014,16.0,208,0.07692307692307693
230526,2015,21.0,204,0.10294117647058823
230526,2016,22.0,213,0.10328638497652583
230526,2017,13.0,193,0.06735751295336788
230526,2018,8.0,204,0.0392156862745098
230526,2019,28.0,203,0.13793103448275862
230530,2012,30.0,340,0.08823529411764706
230530,2013,29.0,346,0.0838150289017341
230530,2014,25.0,331,0.0755287009063444
230530,2015,27.0,368,0.07336956521739131
230530,2016,15.0,360,0.041666666666666664
230530,2017,11.0,346,0.031791907514450865
230530,2018,13.0,385,0.033766233766233764
230530,2019,15.0,376,0.0398936170212766
230533,2012,12.0,148,0.08108108108108109
230533,2013,12.0,197,0.06091370558375635
230533,2014,6.0,156,0.038461538461538464
230533,2015,9.0,158,0.056962025316455694
230533,2016,6.0,141,0.0425531914893617
230533,2017,9.0,156,0.057692307692307696
230533,2018,5.0,149,0.03355704697986577
230533,2019,11.0,149,0.0738255033557047
230535,2012,19.0,218,0.0871559633027523
230535,2013,22.0,232,0.09482758620689655
230535,2014,16.0,260,0.06153846153846154
230535,2015,11.0,268,0.041044776119402986
230535,2016,8.0,243,0.03292181069958848
230535,2017,8.0,269,0.02973977695167286
230535,2018,7.0,228,0.03070175438596491
230535,2019,6.0,245,0.024489795918367346
230540,2012,112.0,881,0.1271282633371169
230540,2013,81.0,878,0.09225512528473805
230540,2014,77.0,952,0.08088235294117647
230540,2015,37.0,903,0.04097452934662237
230540,2016,29.0,841,0.034482758620689655
230540,2017,26.0,904,0.028761061946902654
230540,2018,31.0,897,0.03455964325529543
230540,2019,31.0,893,0.03471444568868981
230550,2012,68.0,1392,0.04885057471264368
230550,2013,72.0,1264,0.056962025316455694
230550,2014,54.0,1391,0.038820992092020126
230550,2015,46.0,1391,0.03306973400431344
230550,2016,31.0,1256,0.024681528662420384
230550,2017,13.0,1288,0.010093167701863354
230550,2018,22.0,1408,0.015625
230550,2019,21.0,1367,0.015362106803218726
230560,2012,34.0,312,0.10897435897435898
230560,2013,17.0,262,0.0648854961832061
230560,2014,18.0,308,0.05844155844155844
230560,2015,14.0,292,0.04794520547945205
230560,2016,13.0,260,0.05
230560,2017,11.0,296,0.037162162162162164
230560,2018,11.0,323,0.034055727554179564
230560,2019,5.0,267,0.018726591760299626
230565,2012,15.0,132,0.11363636363636363
230565,2013,14.0,134,0.1044776119402985
230565,2014,16.0,138,0.11594202898550725
230565,2015,18.0,160,0.1125
230565,2016,7.0,140,0.05
230565,2017,10.0,151,0.06622516556291391
230565,2018,12.0,152,0.07894736842105263
230565,2019,13.0,146,0.08904109589041095
230570,2012,22.0,139,0.15827338129496402
230570,2013,19.0,140,0.1357142857142857
230570,2014,15.0,155,0.0967741935483871
230570,2015,12.0,135,0.08888888888888889
230570,2016,10.0,125,0.08
230570,2017,15.0,158,0.0949367088607595
230570,2018,8.0,131,0.061068702290076333
230570,2019,3.0,147,0.02040816326530612
230580,2012,78.0,571,0.13660245183887915
230580,2013,85.0,563,0.15097690941385436
230580,2014,71.0,556,0.12769784172661872
230580,2015,60.0,570,0.10526315789473684
230580,2016,65.0,555,0.11711711711711711
230580,2017,47.0,585,0.08034188034188035
230580,2018,50.0,670,0.07462686567164178
230580,2019,50.0,671,0.07451564828614009
230590,2012,61.0,496,0.12298387096774194
230590,2013,66.0,470,0.14042553191489363
230590,2014,51.0,465,0.10967741935483871
230590,2015,57.0,482,0.11825726141078838
230590,2016,45.0,453,0.09933774834437085
230590,2017,38.0,485,0.07835051546391752
230590,2018,22.0,527,0.04174573055028463
230590,2019,31.0,483,0.06418219461697723
230600,2012,10.0,180,0.05555555555555555
230600,2013,6.0,156,0.038461538461538464
230600,2014,5.0,185,0.02702702702702703
230600,2015,8.0,189,0.042328042328042326
230600,2016,5.0,182,0.027472527472527472
230600,2017,7.0,155,0.04516129032258064
230600,2018,5.0,150,0.03333333333333333
230600,2019,6.0,177,0.03389830508474576
230610,2012,38.0,383,0.09921671018276762
230610,2013,23.0,312,0.07371794871794872
230610,2014,29.0,355,0.08169014084507042
230610,2015,26.0,297,0.08754208754208755
230610,2016,17.0,304,0.05592105263157895
230610,2017,24.0,288,0.08333333333333333
230610,2018,17.0,357,0.047619047619047616
230610,2019,15.0,360,0.041666666666666664
230620,2012,4.0,76,0.05263157894736842
230620,2013,2.0,75,0.02666666666666667
230620,2014,6.0,101,0.0594059405940594
230620,2015,3.0,96,0.03125
230620,2016,3.0,97,0.030927835051546393
230620,2017,3.0,87,0.034482758620689655
230620,2018,1.0,91,0.01098901098901099
230620,2019,0.0,92,0.0
230625,2012,20.0,425,0.047058823529411764
230625,2013,21.0,490,0.04285714285714286
230625,2014,13.0,455,0.02857142857142857
230625,2015,12.0,570,0.021052631578947368
230625,2016,17.0,624,0.027243589743589744
230625,2017,5.0,611,0.008183306055646482
230625,2018,6.0,696,0.008620689655172414
230625,2019,7.0,673,0.010401188707280832
230630,2012,85.0,777,0.1093951093951094
230630,2013,55.0,703,0.07823613086770982
230630,2014,40.0,775,0.05161290322580645
230630,2015,48.0,760,0.06315789473684211
230630,2016,38.0,702,0.05413105413105413
230630,2017,9.0,722,0.012465373961218837
230630,2018,16.0,717,0.022315202231520222
230630,2019,20.0,780,0.02564102564102564
230640,2012,152.0,2032,0.07480314960629922
230640,2013,141.0,1987,0.07096124811273276
230640,2014,136.0,2078,0.06544754571703561
230640,2015,135.0,2161,0.06247107820453494
230640,2016,95.0,1988,0.04778672032193159
230640,2017,7.0,2018,0.003468780971258672
230640,2018,3.0,2245,0.0013363028953229399
230640,2019,59.0,2206,0.02674524025385313
230650,2012,22.0,251,0.08764940239043825
230650,2013,16.0,230,0.06956521739130435
230650,2014,13.0,231,0.05627705627705628
230650,2015,13.0,280,0.04642857142857143
230650,2016,8.0,225,0.035555555555555556
230650,2017,13.0,226,0.05752212389380531
230650,2018,20.0,222,0.09009009009009009
230650,2019,12.0,222,0.05405405405405406
230655,2012,59.0,670,0.0880597014925373
230655,2013,65.0,623,0.1043338683788122
230655,2014,64.0,620,0.1032258064516129
230655,2015,55.0,671,0.08196721311475409
230655,2016,41.0,627,0.06539074960127592
230655,2017,34.0,724,0.04696132596685083
230655,2018,28.0,720,0.03888888888888889
230655,2019,33.0,711,0.046413502109704644
230660,2012,48.0,310,0.15483870967741936
230660,2013,29.0,259,0.11196911196911197
230660,2014,40.0,304,0.13157894736842105
230660,2015,28.0,327,0.0856269113149847
230660,2016,24.0,277,0.08664259927797834
230660,2017,28.0,304,0.09210526315789473
230660,2018,18.0,324,0.05555555555555555
230660,2019,14.0,328,0.042682926829268296
230670,2012,19.0,238,0.07983193277310924
230670,2013,16.0,188,0.0851063829787234
230670,2014,12.0,174,0.06896551724137931
230670,2015,4.0,195,0.020512820512820513
230670,2016,8.0,169,0.047337278106508875
230670,2017,6.0,186,0.03225806451612903
230670,2018,11.0,236,0.046610169491525424
230670,2019,6.0,215,0.027906976744186046
230680,2012,9.0,131,0.06870229007633588
230680,2013,9.0,142,0.06338028169014084
230680,2014,19.0,148,0.12837837837837837
230680,2015,8.0,159,0.050314465408805034
230680,2016,6.0,145,0.041379310344827586
230680,2017,3.0,137,0.021897810218978103
230680,2018,1.0,162,0.006172839506172839
230680,2019,8.0,143,0.055944055944055944
230690,2012,48.0,449,0.10690423162583519
230690,2013,47.0,454,0.10352422907488987
230690,2014,37.0,514,0.07198443579766536
230690,2015,34.0,480,0.07083333333333333
230690,2016,23.0,392,0.058673469387755105
230690,2017,37.0,487,0.07597535934291581
230690,2018,6.0,481,0.012474012474012475
230690,2019,14.0,459,0.030501089324618737
230700,2012,41.0,439,0.09339407744874716
230700,2013,40.0,419,0.0954653937947494
230700,2014,35.0,389,0.08997429305912596
230700,2015,16.0,418,0.03827751196172249
230700,2016,25.0,440,0.056818181818181816
230700,2017,20.0,406,0.04926108374384237
230700,2018,18.0,414,0.043478260869565216
230700,2019,16.0,370,0.043243243243243246
230710,2012,38.0,431,0.08816705336426914
230710,2013,33.0,453,0.0728476821192053
230710,2014,24.0,438,0.0547945205479452
230710,2015,32.0,493,0.06490872210953347
230710,2016,29.0,450,0.06444444444444444
230710,2017,27.0,440,0.06136363636363636
230710,2018,15.0,408,0.03676470588235294
230710,2019,13.0,415,0.03132530120481928
230720,2012,8.0,114,0.07017543859649122
230720,2013,6.0,106,0.05660377358490566
230720,2014,4.0,118,0.03389830508474576
230720,2015,4.0,130,0.03076923076923077
230720,2016,8.0,142,0.056338028169014086
230720,2017,2.0,131,0.015267175572519083
230720,2018,3.0,123,0.024390243902439025
230720,2019,6.0,132,0.045454545454545456
230725,2012,30.0,246,0.12195121951219512
230725,2013,30.0,290,0.10344827586206896
230725,2014,12.0,290,0.041379310344827586
230725,2015,18.0,278,0.06474820143884892
230725,2016,17.0,306,0.05555555555555555
230725,2017,10.0,355,0.028169014084507043
230725,2018,13.0,432,0.03009259259259259
230725,2019,5.0,417,0.011990407673860911
230730,2012,242.0,4105,0.05895249695493301
230730,2013,205.0,4135,0.049576783555018135
230730,2014,149.0,4159,0.03582591969223371
230730,2015,139.0,4177,0.03327747186976299
230730,2016,119.0,4189,0.02840773454285032
230730,2017,58.0,4122,0.014070839398350316
230730,2018,72.0,4292,0.016775396085740912
230730,2019,65.0,4158,0.015632515632515633
230740,2012,44.0,337,0.13056379821958458
230740,2013,27.0,322,0.08385093167701864
230740,2014,39.0,363,0.10743801652892562
230740,2015,21.0,342,0.06140350877192982
230740,2016,11.0,307,0.035830618892508145
230740,2017,7.0,341,0.020527859237536656
230740,2018,10.0,364,0.027472527472527472
230740,2019,3.0,304,0.009868421052631578
230750,2012,26.0,319,0.08150470219435736
230750,2013,13.0,331,0.03927492447129909
230750,2014,22.0,339,0.06489675516224189
230750,2015,29.0,387,0.07493540051679587
230750,2016,20.0,371,0.05390835579514825
230750,2017,14.0,335,0.041791044776119404
230750,2018,12.0,341,0.03519061583577713
230750,2019,19.0,350,0.054285714285714284
230760,2012,50.0,766,0.06527415143603134
230760,2013,41.0,784,0.05229591836734694
230760,2014,33.0,756,0.04365079365079365
230760,2015,43.0,847,0.05076741440377804
230760,2016,33.0,770,0.04285714285714286
230760,2017,22.0,793,0.027742749054224466
230760,2018,29.0,784,0.036989795918367346
230760,2019,21.0,729,0.02880658436213992
230763,2012,21.0,248,0.0846774193548387
230763,2013,19.0,205,0.09268292682926829
230763,2014,11.0,195,0.05641025641025641
230763,2015,22.0,208,0.10576923076923077
230763,2016,15.0,194,0.07731958762886598
230763,2017,7.0,238,0.029411764705882353
230763,2018,13.0,231,0.05627705627705628
230763,2019,11.0,198,0.05555555555555555
230765,2012,144.0,4256,0.03383458646616541
230765,2013,124.0,4112,0.030155642023346304
230765,2014,105.0,4472,0.023479427549194992
230765,2015,94.0,4671,0.020124170413187755
230765,2016,95.0,4398,0.021600727603456115
230765,2017,90.0,4420,0.020361990950226245
230765,2018,94.0,4431,0.021214172872940647
230765,2019,82.0,4543,0.018049746863306185
230770,2012,82.0,1376,0.059593023255813955
230770,2013,62.0,1399,0.04431736954967834
230770,2014,70.0,1421,0.04926108374384237
230770,2015,43.0,1518,0.028326745718050064
230770,2016,36.0,1564,0.023017902813299233
230770,2017,42.0,1526,0.027522935779816515
230770,2018,36.0,1535,0.023452768729641693
230770,2019,18.0,1516,0.011873350923482849
230780,2012,78.0,503,0.1550695825049702
230780,2013,49.0,516,0.09496124031007752
230780,2014,46.0,494,0.0931174089068826
230780,2015,43.0,498,0.08634538152610442
230780,2016,29.0,496,0.05846774193548387
230780,2017,16.0,490,0.0326530612244898
230780,2018,16.0,582,0.027491408934707903
230780,2019,21.0,534,0.03932584269662921
230790,2012,17.0,174,0.09770114942528736
230790,2013,18.0,162,0.1111111111111111
230790,2014,21.0,168,0.125
230790,2015,9.0,150,0.06
230790,2016,6.0,144,0.041666666666666664
230790,2017,12.0,151,0.07947019867549669
230790,2018,15.0,180,0.08333333333333333
230790,2019,6.0,172,0.03488372093023256
230800,2012,43.0,574,0.07491289198606271
230800,2013,36.0,546,0.06593406593406594
230800,2014,29.0,519,0.055876685934489405
230800,2015,21.0,422,0.04976303317535545
230800,2016,25.0,484,0.05165289256198347
230800,2017,23.0,532,0.043233082706766915
230800,2018,20.0,643,0.03110419906687403
230800,2019,16.0,619,0.025848142164781908
230810,2012,65.0,670,0.09701492537313433
230810,2013,76.0,678,0.11209439528023599
230810,2014,56.0,714,0.0784313725490196
230810,2015,45.0,739,0.06089309878213803
230810,2016,34.0,662,0.0513595166163142
230810,2017,27.0,719,0.037552155771905425
230810,2018,29.0,717,0.040446304044630406
230810,2019,36.0,716,0.05027932960893855
230820,2012,15.0,200,0.075
230820,2013,14.0,215,0.06511627906976744
230820,2014,9.0,189,0.047619047619047616
230820,2015,8.0,174,0.04597701149425287
230820,2016,4.0,176,0.022727272727272728
230820,2017,5.0,212,0.02358490566037736
230820,2018,7.0,208,0.03365384615384615
230820,2019,10.0,247,0.04048582995951417
230830,2012,34.0,415,0.0819277108433735
230830,2013,46.0,412,0.11165048543689321
230830,2014,25.0,398,0.06281407035175879
230830,2015,33.0,392,0.08418367346938775
230830,2016,27.0,362,0.07458563535911603
230830,2017,35.0,350,0.1
230830,2018,34.0,348,0.09770114942528736
230830,2019,14.0,384,0.036458333333333336
230835,2012,20.0,150,0.13333333333333333
230835,2013,10.0,130,0.07692307692307693
230835,2014,6.0,121,0.049586776859504134
230835,2015,13.0,172,0.0755813953488372
230835,2016,13.0,159,0.08176100628930817
230835,2017,8.0,153,0.05228758169934641
230835,2018,7.0,157,0.044585987261146494
230835,2019,7.0,150,0.04666666666666667
230837,2012,24.0,214,0.11214953271028037
230837,2013,21.0,195,0.1076923076923077
230837,2014,16.0,198,0.08080808080808081
230837,2015,16.0,211,0.07582938388625593
230837,2016,9.0,175,0.05142857142857143
230837,2017,1.0,173,0.005780346820809248
230837,2018,0.0,182,0.0
230837,2019,8.0,208,0.038461538461538464
230840,2012,42.0,577,0.07279029462738301
230840,2013,45.0,592,0.07601351351351351
230840,2014,30.0,567,0.05291005291005291
230840,2015,34.0,634,0.05362776025236593
230840,2016,27.0,547,0.04936014625228519
230840,2017,34.0,584,0.05821917808219178
230840,2018,12.0,628,0.01910828025477707
230840,2019,22.0,595,0.03697478991596639
230850,2012,41.0,462,0.08874458874458875
230850,2013,43.0,460,0.09347826086956522
230850,2014,55.0,483,0.11387163561076605
230850,2015,19.0,541,0.03512014787430684
230850,2016,13.0,476,0.0273109243697479
230850,2017,18.0,490,0.036734693877551024
230850,2018,25.0,530,0.04716981132075472
230850,2019,27.0,509,0.05304518664047151
230860,2012,28.0,232,0.1206896551724138
230860,2013,20.0,203,0.09852216748768473
230860,2014,13.0,216,0.06018518518518518
230860,2015,13.0,192,0.06770833333333333
230860,2016,14.0,238,0.058823529411764705
230860,2017,11.0,223,0.04932735426008968
230860,2018,15.0,258,0.05813953488372093
230860,2019,11.0,246,0.044715447154471545
230870,2012,63.0,693,0.09090909090909091
230870,2013,48.0,686,0.06997084548104957
230870,2014,30.0,716,0.04189944134078212
230870,2015,31.0,762,0.04068241469816273
230870,2016,48.0,720,0.06666666666666667
230870,2017,29.0,755,0.038410596026490065
230870,2018,32.0,698,0.045845272206303724
230870,2019,20.0,769,0.02600780234070221
230880,2012,23.0,127,0.18110236220472442
230880,2013,17.0,118,0.1440677966101695
230880,2014,9.0,127,0.07086614173228346
