CODMUNRES,ano_nasc,Qtd_Robson,Qtd_Total,Ratio
220630,2018,3.0,20,0.15
220630,2019,5.0,21,0.23809523809523808
220635,2012,5.0,84,0.05952380952380952
220635,2013,0.0,82,0.0
220635,2014,4.0,57,0.07017543859649122
220635,2015,3.0,45,0.06666666666666667
220635,2016,4.0,55,0.07272727272727272
220635,2017,8.0,75,0.10666666666666667
220635,2018,9.0,91,0.0989010989010989
220635,2019,3.0,68,0.04411764705882353
220640,2012,17.0,141,0.12056737588652482
220640,2013,0.0,146,0.0
220640,2014,25.0,130,0.19230769230769232
220640,2015,28.0,128,0.21875
220640,2016,25.0,134,0.1865671641791045
220640,2017,18.0,130,0.13846153846153847
220640,2018,24.0,128,0.1875
220640,2019,19.0,119,0.15966386554621848
220650,2012,19.0,100,0.19
220650,2013,0.0,103,0.0
220650,2014,28.0,104,0.2692307692307692
220650,2015,29.0,102,0.28431372549019607
220650,2016,17.0,82,0.2073170731707317
220650,2017,27.0,83,0.3253012048192771
220650,2018,27.0,103,0.2621359223300971
220650,2019,37.0,88,0.42045454545454547
220660,2012,18.0,152,0.11842105263157894
220660,2013,0.0,182,0.0
220660,2014,17.0,170,0.1
220660,2015,32.0,164,0.1951219512195122
220660,2016,26.0,172,0.1511627906976744
220660,2017,35.0,202,0.17326732673267325
220660,2018,38.0,188,0.20212765957446807
220660,2019,37.0,194,0.19072164948453607
220665,2012,5.0,77,0.06493506493506493
220665,2013,0.0,78,0.0
220665,2014,2.0,60,0.03333333333333333
220665,2015,4.0,42,0.09523809523809523
220665,2016,9.0,71,0.1267605633802817
220665,2017,8.0,74,0.10810810810810811
220665,2018,18.0,64,0.28125
220665,2019,6.0,52,0.11538461538461539
220667,2012,5.0,99,0.050505050505050504
220667,2013,0.0,86,0.0
220667,2014,16.0,88,0.18181818181818182
220667,2015,14.0,114,0.12280701754385964
220667,2016,26.0,117,0.2222222222222222
220667,2017,31.0,124,0.25
220667,2018,22.0,103,0.21359223300970873
220667,2019,19.0,84,0.2261904761904762
220669,2012,9.0,95,0.09473684210526316
220669,2013,0.0,102,0.0
220669,2014,14.0,93,0.15053763440860216
220669,2015,13.0,115,0.11304347826086956
220669,2016,10.0,110,0.09090909090909091
220669,2017,21.0,119,0.17647058823529413
220669,2018,13.0,110,0.11818181818181818
220669,2019,21.0,116,0.1810344827586207
220670,2012,12.0,95,0.12631578947368421
220670,2013,0.0,83,0.0
220670,2014,15.0,78,0.19230769230769232
220670,2015,15.0,75,0.2
220670,2016,13.0,76,0.17105263157894737
220670,2017,19.0,82,0.23170731707317074
220670,2018,20.0,107,0.18691588785046728
220670,2019,26.0,104,0.25
220672,2012,10.0,147,0.06802721088435375
220672,2013,0.0,152,0.0
220672,2014,32.0,165,0.19393939393939394
220672,2015,40.0,172,0.23255813953488372
220672,2016,28.0,159,0.1761006289308176
220672,2017,27.0,161,0.16770186335403728
220672,2018,31.0,156,0.1987179487179487
220672,2019,28.0,180,0.15555555555555556
220675,2012,13.0,58,0.22413793103448276
220675,2013,0.0,66,0.0
220675,2014,9.0,65,0.13846153846153847
220675,2015,6.0,58,0.10344827586206896
220675,2016,5.0,47,0.10638297872340426
220675,2017,9.0,54,0.16666666666666666
220675,2018,10.0,63,0.15873015873015872
220675,2019,13.0,61,0.21311475409836064
220680,2012,16.0,146,0.1095890410958904
220680,2013,0.0,155,0.0
220680,2014,13.0,157,0.08280254777070063
220680,2015,15.0,133,0.11278195488721804
220680,2016,24.0,171,0.14035087719298245
220680,2017,14.0,141,0.09929078014184398
220680,2018,29.0,144,0.2013888888888889
220680,2019,22.0,132,0.16666666666666666
220690,2012,7.0,67,0.1044776119402985
220690,2013,0.0,53,0.0
220690,2014,16.0,77,0.2077922077922078
220690,2015,14.0,80,0.175
220690,2016,17.0,70,0.24285714285714285
220690,2017,14.0,70,0.2
220690,2018,10.0,75,0.13333333333333333
220690,2019,18.0,62,0.2903225806451613
220695,2012,7.0,42,0.16666666666666666
220695,2013,0.0,19,0.0
220695,2014,2.0,19,0.10526315789473684
220695,2015,5.0,29,0.1724137931034483
220695,2016,4.0,39,0.10256410256410256
220695,2017,2.0,45,0.044444444444444446
220695,2018,6.0,37,0.16216216216216217
220695,2019,7.0,40,0.175
220700,2012,68.0,419,0.162291169451074
220700,2013,0.0,444,0.0
220700,2014,83.0,452,0.1836283185840708
220700,2015,87.0,473,0.1839323467230444
220700,2016,77.0,429,0.1794871794871795
220700,2017,102.0,503,0.20278330019880716
220700,2018,111.0,495,0.22424242424242424
220700,2019,134.0,494,0.27125506072874495
220710,2012,6.0,43,0.13953488372093023
220710,2013,0.0,40,0.0
220710,2014,2.0,34,0.058823529411764705
220710,2015,4.0,34,0.11764705882352941
220710,2016,1.0,43,0.023255813953488372
220710,2017,3.0,40,0.075
220710,2018,2.0,37,0.05405405405405406
220710,2019,10.0,46,0.21739130434782608
220720,2012,10.0,80,0.125
220720,2013,0.0,96,0.0
220720,2014,8.0,68,0.11764705882352941
220720,2015,20.0,95,0.21052631578947367
220720,2016,18.0,88,0.20454545454545456
220720,2017,21.0,90,0.23333333333333334
220720,2018,22.0,103,0.21359223300970873
220720,2019,24.0,94,0.2553191489361702
220730,2012,9.0,49,0.1836734693877551
220730,2013,0.0,40,0.0
220730,2014,8.0,64,0.125
220730,2015,20.0,61,0.32786885245901637
220730,2016,14.0,77,0.18181818181818182
220730,2017,13.0,54,0.24074074074074073
220730,2018,9.0,59,0.15254237288135594
220730,2019,10.0,51,0.19607843137254902
220735,2012,5.0,19,0.2631578947368421
220735,2013,0.0,25,0.0
220735,2014,3.0,25,0.12
220735,2015,2.0,27,0.07407407407407407
220735,2016,6.0,28,0.21428571428571427
220735,2017,5.0,29,0.1724137931034483
220735,2018,10.0,31,0.3225806451612903
220735,2019,10.0,26,0.38461538461538464
220740,2012,18.0,67,0.26865671641791045
220740,2013,0.0,80,0.0
220740,2014,29.0,76,0.3815789473684211
220740,2015,21.0,64,0.328125
220740,2016,18.0,76,0.23684210526315788
220740,2017,28.0,63,0.4444444444444444
220740,2018,26.0,77,0.33766233766233766
220740,2019,27.0,63,0.42857142857142855
220750,2012,19.0,204,0.09313725490196079
220750,2013,0.0,189,0.0
220750,2014,32.0,219,0.1461187214611872
220750,2015,33.0,195,0.16923076923076924
220750,2016,31.0,205,0.15121951219512195
220750,2017,29.0,191,0.1518324607329843
220750,2018,29.0,203,0.14285714285714285
220750,2019,40.0,199,0.20100502512562815
220755,2012,6.0,34,0.17647058823529413
220755,2013,0.0,39,0.0
220755,2014,9.0,42,0.21428571428571427
220755,2015,10.0,32,0.3125
220755,2016,11.0,31,0.3548387096774194
220755,2017,14.0,42,0.3333333333333333
220755,2018,16.0,55,0.2909090909090909
220755,2019,12.0,53,0.22641509433962265
220760,2012,18.0,159,0.11320754716981132
220760,2013,0.0,145,0.0
220760,2014,23.0,166,0.13855421686746988
220760,2015,31.0,140,0.22142857142857142
220760,2016,29.0,166,0.1746987951807229
220760,2017,32.0,169,0.1893491124260355
220760,2018,26.0,175,0.14857142857142858
220760,2019,25.0,164,0.1524390243902439
220770,2012,265.0,2293,0.11556912341910161
220770,2013,0.0,2281,0.0
220770,2014,316.0,2319,0.13626563173781803
220770,2015,366.0,2434,0.15036976170912078
220770,2016,326.0,2319,0.14057783527382492
220770,2017,387.0,2377,0.16281026503996635
220770,2018,464.0,2531,0.1833267483208218
220770,2019,427.0,2517,0.16964640444974174
220775,2012,7.0,71,0.09859154929577464
220775,2013,0.0,63,0.0
220775,2014,10.0,82,0.12195121951219512
220775,2015,17.0,71,0.23943661971830985
220775,2016,8.0,55,0.14545454545454545
220775,2017,10.0,58,0.1724137931034483
220775,2018,6.0,61,0.09836065573770492
220775,2019,8.0,47,0.1702127659574468
220777,2012,6.0,72,0.08333333333333333
220777,2013,0.0,60,0.0
220777,2014,7.0,49,0.14285714285714285
220777,2015,8.0,47,0.1702127659574468
220777,2016,14.0,56,0.25
220777,2017,9.0,57,0.15789473684210525
220777,2018,8.0,57,0.14035087719298245
220777,2019,20.0,55,0.36363636363636365
220779,2012,7.0,42,0.16666666666666666
220779,2013,0.0,42,0.0
220779,2014,3.0,38,0.07894736842105263
220779,2015,9.0,51,0.17647058823529413
220779,2016,12.0,46,0.2608695652173913
220779,2017,9.0,31,0.2903225806451613
220779,2018,5.0,41,0.12195121951219512
220779,2019,7.0,43,0.16279069767441862
220780,2012,35.0,318,0.11006289308176101
220780,2013,0.0,334,0.0
220780,2014,39.0,327,0.11926605504587157
220780,2015,51.0,352,0.14488636363636365
220780,2016,56.0,331,0.1691842900302115
220780,2017,50.0,345,0.14492753623188406
220780,2018,65.0,377,0.1724137931034483
220780,2019,65.0,317,0.20504731861198738
220785,2012,8.0,41,0.1951219512195122
220785,2013,0.0,44,0.0
220785,2014,15.0,42,0.35714285714285715
220785,2015,13.0,43,0.3023255813953488
220785,2016,6.0,42,0.14285714285714285
220785,2017,8.0,48,0.16666666666666666
220785,2018,8.0,50,0.16
220785,2019,7.0,44,0.1590909090909091
220790,2012,71.0,548,0.12956204379562045
220790,2013,0.0,512,0.0
220790,2014,80.0,555,0.14414414414414414
220790,2015,65.0,609,0.10673234811165845
220790,2016,58.0,515,0.11262135922330097
220790,2017,75.0,562,0.13345195729537365
220790,2018,96.0,565,0.16991150442477876
220790,2019,85.0,515,0.1650485436893204
220793,2012,5.0,37,0.13513513513513514
220793,2013,0.0,25,0.0
220793,2014,6.0,27,0.2222222222222222
220793,2015,6.0,31,0.1935483870967742
220793,2016,7.0,25,0.28
220793,2017,3.0,25,0.12
220793,2018,6.0,27,0.2222222222222222
220793,2019,12.0,32,0.375
220795,2012,10.0,62,0.16129032258064516
220795,2013,0.0,50,0.0
220795,2014,9.0,57,0.15789473684210525
220795,2015,15.0,68,0.22058823529411764
220795,2016,13.0,62,0.20967741935483872
220795,2017,14.0,51,0.27450980392156865
220795,2018,14.0,46,0.30434782608695654
220795,2019,18.0,60,0.3
220800,2012,234.0,1042,0.22456813819577734
220800,2013,0.0,1001,0.0
220800,2014,256.0,1109,0.2308385933273219
220800,2015,317.0,1149,0.2758920800696258
220800,2016,260.0,1078,0.24118738404452691
220800,2017,307.0,1088,0.2821691176470588
220800,2018,341.0,1143,0.2983377077865267
220800,2019,353.0,1094,0.3226691042047532
220810,2012,29.0,165,0.17575757575757575
220810,2013,0.0,120,0.0
220810,2014,15.0,116,0.12931034482758622
220810,2015,29.0,130,0.2230769230769231
220810,2016,21.0,132,0.1590909090909091
220810,2017,31.0,141,0.2198581560283688
220810,2018,24.0,137,0.17518248175182483
220810,2019,28.0,126,0.2222222222222222
220820,2012,43.0,255,0.16862745098039217
220820,2013,0.0,225,0.0
220820,2014,28.0,206,0.13592233009708737
220820,2015,44.0,268,0.16417910447761194
220820,2016,37.0,237,0.15611814345991562
220820,2017,38.0,218,0.1743119266055046
220820,2018,56.0,236,0.23728813559322035
220820,2019,39.0,216,0.18055555555555555
220830,2012,50.0,445,0.11235955056179775
220830,2013,0.0,383,0.0
220830,2014,58.0,472,0.1228813559322034
220830,2015,63.0,439,0.14350797266514806
220830,2016,61.0,438,0.13926940639269406
220830,2017,56.0,454,0.12334801762114538
220830,2018,59.0,443,0.13318284424379231
220830,2019,79.0,404,0.19554455445544555
220840,2012,92.0,847,0.10861865407319952
220840,2013,0.0,940,0.0
220840,2014,121.0,956,0.12656903765690378
220840,2015,149.0,1002,0.14870259481037923
220840,2016,156.0,955,0.16335078534031414
220840,2017,177.0,1014,0.17455621301775148
220840,2018,168.0,931,0.18045112781954886
220840,2019,158.0,878,0.17995444191343962
220850,2012,15.0,233,0.06437768240343347
220850,2013,0.0,227,0.0
220850,2014,32.0,210,0.1523809523809524
220850,2015,26.0,209,0.12440191387559808
220850,2016,25.0,213,0.11737089201877934
220850,2017,27.0,270,0.1
220850,2018,33.0,238,0.13865546218487396
220850,2019,35.0,233,0.15021459227467812
220855,2012,6.0,55,0.10909090909090909
220855,2013,0.0,35,0.0
220855,2014,4.0,35,0.11428571428571428
220855,2015,10.0,39,0.2564102564102564
220855,2016,8.0,33,0.24242424242424243
220855,2017,6.0,28,0.21428571428571427
220855,2018,9.0,37,0.24324324324324326
220855,2019,8.0,43,0.18604651162790697
220860,2012,4.0,34,0.11764705882352941
220860,2013,0.0,41,0.0
220860,2014,5.0,38,0.13157894736842105
220860,2015,8.0,39,0.20512820512820512
220860,2016,8.0,43,0.18604651162790697
220860,2017,4.0,47,0.0851063829787234
220860,2018,6.0,41,0.14634146341463414
220860,2019,6.0,26,0.23076923076923078
220865,2012,2.0,86,0.023255813953488372
220865,2013,0.0,77,0.0
220865,2014,4.0,93,0.043010752688172046
220865,2015,8.0,95,0.08421052631578947
220865,2016,13.0,96,0.13541666666666666
220865,2017,13.0,107,0.12149532710280374
220865,2018,8.0,87,0.09195402298850575
220865,2019,18.0,100,0.18
220870,2012,19.0,157,0.12101910828025478
220870,2013,0.0,166,0.0
220870,2014,20.0,152,0.13157894736842105
220870,2015,27.0,133,0.20300751879699247
220870,2016,20.0,122,0.16393442622950818
220870,2017,34.0,141,0.24113475177304963
220870,2018,43.0,185,0.23243243243243245
220870,2019,43.0,158,0.2721518987341772
220880,2012,30.0,289,0.10380622837370242
220880,2013,0.0,274,0.0
220880,2014,37.0,281,0.13167259786476868
220880,2015,44.0,289,0.1522491349480969
220880,2016,51.0,261,0.19540229885057472
220880,2017,48.0,265,0.1811320754716981
220880,2018,61.0,294,0.20748299319727892
220880,2019,40.0,237,0.16877637130801687
220885,2012,8.0,69,0.11594202898550725
220885,2013,0.0,71,0.0
220885,2014,9.0,82,0.10975609756097561
220885,2015,5.0,75,0.06666666666666667
220885,2016,12.0,65,0.18461538461538463
220885,2017,11.0,66,0.16666666666666666
220885,2018,8.0,51,0.1568627450980392
220885,2019,13.0,60,0.21666666666666667
220887,2012,5.0,46,0.10869565217391304
220887,2013,0.0,47,0.0
220887,2014,7.0,38,0.18421052631578946
220887,2015,8.0,44,0.18181818181818182
220887,2016,8.0,50,0.16
220887,2017,18.0,55,0.32727272727272727
220887,2018,2.0,46,0.043478260869565216
220887,2019,13.0,57,0.22807017543859648
220890,2012,9.0,118,0.07627118644067797
220890,2013,0.0,98,0.0
220890,2014,15.0,112,0.13392857142857142
220890,2015,10.0,95,0.10526315789473684
220890,2016,10.0,120,0.08333333333333333
220890,2017,13.0,114,0.11403508771929824
220890,2018,21.0,114,0.18421052631578946
220890,2019,13.0,88,0.14772727272727273
220900,2012,4.0,74,0.05405405405405406
220900,2013,0.0,75,0.0
220900,2014,13.0,83,0.1566265060240964
220900,2015,13.0,90,0.14444444444444443
220900,2016,10.0,70,0.14285714285714285
220900,2017,13.0,70,0.18571428571428572
220900,2018,21.0,74,0.28378378378378377
220900,2019,15.0,72,0.20833333333333334
220910,2012,18.0,89,0.20224719101123595
220910,2013,0.0,76,0.0
220910,2014,8.0,74,0.10810810810810811
220910,2015,12.0,68,0.17647058823529413
220910,2016,11.0,79,0.13924050632911392
220910,2017,14.0,62,0.22580645161290322
220910,2018,21.0,75,0.28
220910,2019,23.0,86,0.26744186046511625
220915,2012,4.0,35,0.11428571428571428
220915,2013,0.0,51,0.0
220915,2014,1.0,19,0.05263157894736842
220915,2015,5.0,40,0.125
220915,2016,14.0,57,0.24561403508771928
220915,2017,4.0,37,0.10810810810810811
220915,2018,10.0,36,0.2777777777777778
220915,2019,7.0,30,0.23333333333333334
220920,2012,1.0,88,0.011363636363636364
220920,2013,0.0,109,0.0
220920,2014,5.0,99,0.050505050505050504
220920,2015,11.0,121,0.09090909090909091
220920,2016,3.0,95,0.031578947368421054
220920,2017,12.0,99,0.12121212121212122
220920,2018,15.0,94,0.1595744680851064
220920,2019,10.0,104,0.09615384615384616
220930,2012,19.0,72,0.2638888888888889
220930,2013,0.0,84,0.0
220930,2014,19.0,83,0.2289156626506024
220930,2015,14.0,74,0.1891891891891892
220930,2016,17.0,66,0.25757575757575757
220930,2017,18.0,75,0.24
220930,2018,28.0,97,0.28865979381443296
220930,2019,16.0,79,0.20253164556962025
220935,2012,11.0,57,0.19298245614035087
220935,2013,0.0,60,0.0
220935,2014,14.0,57,0.24561403508771928
220935,2015,15.0,42,0.35714285714285715
220935,2016,8.0,36,0.2222222222222222
220935,2017,13.0,46,0.2826086956521739
220935,2018,15.0,47,0.3191489361702128
220935,2019,10.0,42,0.23809523809523808
220937,2012,12.0,59,0.2033898305084746
220937,2013,0.0,56,0.0
220937,2014,8.0,57,0.14035087719298245
220937,2015,15.0,60,0.25
220937,2016,13.0,50,0.26
220937,2017,15.0,71,0.2112676056338028
220937,2018,13.0,60,0.21666666666666667
220937,2019,18.0,57,0.3157894736842105
220940,2012,20.0,92,0.21739130434782608
220940,2013,0.0,54,0.0
220940,2014,16.0,72,0.2222222222222222
220940,2015,28.0,75,0.37333333333333335
220940,2016,29.0,88,0.32954545454545453
220940,2017,18.0,78,0.23076923076923078
220940,2018,18.0,77,0.23376623376623376
220940,2019,27.0,85,0.3176470588235294
220945,2012,3.0,34,0.08823529411764706
220945,2013,0.0,20,0.0
220945,2014,4.0,36,0.1111111111111111
220945,2015,6.0,42,0.14285714285714285
220945,2016,5.0,32,0.15625
220945,2017,5.0,27,0.18518518518518517
220945,2018,5.0,28,0.17857142857142858
220945,2019,9.0,26,0.34615384615384615
220950,2012,4.0,33,0.12121212121212122
220950,2013,0.0,28,0.0
220950,2014,9.0,50,0.18
220950,2015,7.0,42,0.16666666666666666
220950,2016,6.0,41,0.14634146341463414
220950,2017,10.0,44,0.22727272727272727
220950,2018,9.0,39,0.23076923076923078
220950,2019,15.0,54,0.2777777777777778
220955,2012,8.0,53,0.1509433962264151
220955,2013,0.0,47,0.0
220955,2014,11.0,60,0.18333333333333332
220955,2015,16.0,71,0.22535211267605634
220955,2016,21.0,72,0.2916666666666667
220955,2017,13.0,54,0.24074074074074073
220955,2018,26.0,59,0.4406779661016949
220955,2019,17.0,52,0.3269230769230769
220960,2012,5.0,32,0.15625
220960,2013,0.0,28,0.0
220960,2014,1.0,18,0.05555555555555555
220960,2015,10.0,28,0.35714285714285715
220960,2016,4.0,22,0.18181818181818182
220960,2017,7.0,29,0.2413793103448276
220960,2018,4.0,27,0.14814814814814814
220960,2019,8.0,23,0.34782608695652173
220965,2012,9.0,75,0.12
220965,2013,0.0,53,0.0
220965,2014,17.0,88,0.19318181818181818
220965,2015,8.0,55,0.14545454545454545
220965,2016,22.0,80,0.275
220965,2017,14.0,65,0.2153846153846154
220965,2018,14.0,72,0.19444444444444445
220965,2019,16.0,77,0.2077922077922078
220970,2012,4.0,73,0.0547945205479452
220970,2013,0.0,70,0.0
220970,2014,10.0,75,0.13333333333333333
220970,2015,12.0,90,0.13333333333333333
220970,2016,12.0,65,0.18461538461538463
220970,2017,16.0,96,0.16666666666666666
220970,2018,17.0,82,0.2073170731707317
220970,2019,12.0,63,0.19047619047619047
220975,2012,3.0,28,0.10714285714285714
220975,2013,0.0,33,0.0
220975,2014,6.0,31,0.1935483870967742
220975,2015,3.0,25,0.12
220975,2016,2.0,27,0.07407407407407407
220975,2017,5.0,40,0.125
220975,2018,8.0,36,0.2222222222222222
220975,2019,7.0,34,0.20588235294117646
220980,2012,3.0,86,0.03488372093023256
220980,2013,0.0,73,0.0
220980,2014,15.0,76,0.19736842105263158
220980,2015,8.0,81,0.09876543209876543
220980,2016,21.0,65,0.3230769230769231
220980,2017,9.0,70,0.12857142857142856
220980,2018,16.0,77,0.2077922077922078
220980,2019,19.0,73,0.2602739726027397
220985,2012,11.0,52,0.21153846153846154
220985,2013,0.0,46,0.0
220985,2014,8.0,57,0.14035087719298245
220985,2015,11.0,52,0.21153846153846154
220985,2016,15.0,47,0.3191489361702128
220985,2017,15.0,47,0.3191489361702128
220985,2018,15.0,53,0.2830188679245283
220985,2019,12.0,51,0.23529411764705882
220987,2012,8.0,87,0.09195402298850575
220987,2013,0.0,66,0.0
220987,2014,6.0,70,0.08571428571428572
220987,2015,15.0,90,0.16666666666666666
220987,2016,12.0,72,0.16666666666666666
220987,2017,7.0,71,0.09859154929577464
220987,2018,10.0,83,0.12048192771084337
220987,2019,11.0,76,0.14473684210526316
220990,2012,10.0,91,0.10989010989010989
220990,2013,0.0,61,0.0
220990,2014,10.0,68,0.14705882352941177
220990,2015,8.0,56,0.14285714285714285
220990,2016,8.0,72,0.1111111111111111
220990,2017,10.0,78,0.1282051282051282
220990,2018,10.0,62,0.16129032258064516
220990,2019,17.0,82,0.2073170731707317
220995,2012,11.0,71,0.15492957746478872
220995,2013,0.0,67,0.0
220995,2014,19.0,70,0.2714285714285714
220995,2015,13.0,73,0.1780821917808219
220995,2016,11.0,57,0.19298245614035087
220995,2017,20.0,79,0.25316455696202533
220995,2018,15.0,60,0.25
220995,2019,19.0,52,0.36538461538461536
220997,2012,20.0,133,0.15037593984962405
220997,2013,0.0,127,0.0
220997,2014,22.0,144,0.1527777777777778
220997,2015,30.0,147,0.20408163265306123
220997,2016,20.0,113,0.17699115044247787
220997,2017,34.0,150,0.22666666666666666
220997,2018,37.0,158,0.23417721518987342
220997,2019,29.0,125,0.232
221000,2012,54.0,274,0.19708029197080293
221000,2013,0.0,315,0.0
221000,2014,62.0,297,0.20875420875420875
221000,2015,84.0,346,0.24277456647398843
221000,2016,72.0,328,0.21951219512195122
221000,2017,92.0,375,0.24533333333333332
221000,2018,92.0,375,0.24533333333333332
221000,2019,109.0,356,0.3061797752808989
221005,2012,5.0,86,0.05813953488372093
221005,2013,0.0,60,0.0
221005,2014,5.0,67,0.07462686567164178
221005,2015,13.0,81,0.16049382716049382
221005,2016,5.0,60,0.08333333333333333
221005,2017,6.0,55,0.10909090909090909
221005,2018,4.0,63,0.06349206349206349
221005,2019,6.0,61,0.09836065573770492
221010,2012,2.0,46,0.043478260869565216
221010,2013,0.0,51,0.0
221010,2014,7.0,41,0.17073170731707318
221010,2015,8.0,40,0.2
221010,2016,4.0,42,0.09523809523809523
221010,2017,12.0,59,0.2033898305084746
221010,2018,5.0,29,0.1724137931034483
221010,2019,11.0,43,0.2558139534883721
221020,2012,17.0,80,0.2125
221020,2013,0.0,81,0.0
221020,2014,20.0,95,0.21052631578947367
221020,2015,25.0,91,0.27472527472527475
221020,2016,21.0,75,0.28
221020,2017,18.0,69,0.2608695652173913
221020,2018,28.0,82,0.34146341463414637
221020,2019,22.0,83,0.26506024096385544
221030,2012,8.0,73,0.1095890410958904
221030,2013,0.0,90,0.0
221030,2014,18.0,67,0.26865671641791045
221030,2015,18.0,86,0.20930232558139536
221030,2016,22.0,73,0.3013698630136986
221030,2017,19.0,64,0.296875
221030,2018,25.0,74,0.33783783783783783
221030,2019,21.0,66,0.3181818181818182
221035,2012,6.0,34,0.17647058823529413
221035,2013,0.0,55,0.0
221035,2014,16.0,55,0.2909090909090909
221035,2015,7.0,45,0.15555555555555556
221035,2016,10.0,57,0.17543859649122806
221035,2017,13.0,61,0.21311475409836064
221035,2018,7.0,38,0.18421052631578946
221035,2019,10.0,40,0.25
221037,2012,5.0,31,0.16129032258064516
221037,2013,0.0,22,0.0
221037,2014,4.0,25,0.16
221037,2015,3.0,29,0.10344827586206896
221037,2016,4.0,34,0.11764705882352941
221037,2017,4.0,21,0.19047619047619047
221037,2018,5.0,27,0.18518518518518517
221037,2019,4.0,28,0.14285714285714285
221038,2012,3.0,22,0.13636363636363635
221038,2013,0.0,25,0.0
221038,2014,0.0,14,0.0
221038,2015,7.0,25,0.28
221038,2016,3.0,23,0.13043478260869565
221038,2017,4.0,14,0.2857142857142857
221038,2018,3.0,21,0.14285714285714285
221038,2019,0.0,26,0.0
221039,2012,4.0,32,0.125
221039,2013,0.0,22,0.0
221039,2014,3.0,26,0.11538461538461539
221039,2015,6.0,37,0.16216216216216217
221039,2016,6.0,29,0.20689655172413793
221039,2017,4.0,35,0.11428571428571428
221039,2018,10.0,53,0.18867924528301888
221039,2019,11.0,52,0.21153846153846154
221040,2012,24.0,259,0.09266409266409266
221040,2013,0.0,207,0.0
221040,2014,14.0,234,0.05982905982905983
221040,2015,19.0,272,0.06985294117647059
221040,2016,17.0,223,0.07623318385650224
221040,2017,16.0,209,0.07655502392344497
221040,2018,24.0,225,0.10666666666666667
221040,2019,32.0,225,0.14222222222222222
221050,2012,24.0,195,0.12307692307692308
221050,2013,0.0,179,0.0
221050,2014,22.0,190,0.11578947368421053
221050,2015,45.0,223,0.20179372197309417
221050,2016,30.0,202,0.1485148514851485
221050,2017,47.0,230,0.20434782608695654
221050,2018,25.0,216,0.11574074074074074
221050,2019,36.0,199,0.18090452261306533
221060,2012,91.0,561,0.1622103386809269
221060,2013,0.0,549,0.0
221060,2014,142.0,593,0.23946037099494097
221060,2015,122.0,573,0.21291448516579406
221060,2016,111.0,567,0.19576719576719576
221060,2017,156.0,642,0.24299065420560748
221060,2018,180.0,669,0.26905829596412556
221060,2019,190.0,618,0.3074433656957929
221062,2012,3.0,68,0.04411764705882353
221062,2013,0.0,66,0.0
221062,2014,8.0,65,0.12307692307692308
221062,2015,15.0,61,0.2459016393442623
221062,2016,3.0,46,0.06521739130434782
221062,2017,7.0,61,0.11475409836065574
221062,2018,9.0,59,0.15254237288135594
221062,2019,9.0,45,0.2
221063,2012,16.0,58,0.27586206896551724
221063,2013,0.0,58,0.0
221063,2014,8.0,44,0.18181818181818182
221063,2015,17.0,58,0.29310344827586204
221063,2016,19.0,53,0.3584905660377358
221063,2017,14.0,58,0.2413793103448276
221063,2018,13.0,40,0.325
221063,2019,18.0,63,0.2857142857142857
221065,2012,8.0,104,0.07692307692307693
221065,2013,0.0,93,0.0
221065,2014,12.0,107,0.11214953271028037
221065,2015,15.0,110,0.13636363636363635
221065,2016,14.0,100,0.14
221065,2017,14.0,107,0.1308411214953271
221065,2018,14.0,104,0.1346153846153846
221065,2019,23.0,97,0.23711340206185566
221070,2012,25.0,248,0.10080645161290322
221070,2013,0.0,207,0.0
221070,2014,23.0,222,0.1036036036036036
221070,2015,27.0,235,0.1148936170212766
221070,2016,33.0,232,0.14224137931034483
221070,2017,36.0,226,0.1592920353982301
221070,2018,42.0,221,0.19004524886877827
221070,2019,28.0,172,0.16279069767441862
221080,2012,20.0,147,0.1360544217687075
221080,2013,0.0,158,0.0
221080,2014,26.0,178,0.14606741573033707
221080,2015,26.0,174,0.14942528735632185
221080,2016,32.0,194,0.16494845360824742
221080,2017,26.0,175,0.14857142857142858
221080,2018,17.0,171,0.09941520467836257
221080,2019,47.0,196,0.23979591836734693
221090,2012,12.0,58,0.20689655172413793
221090,2013,0.0,56,0.0
221090,2014,9.0,41,0.21951219512195122
221090,2015,8.0,50,0.16
221090,2016,10.0,46,0.21739130434782608
221090,2017,18.0,48,0.375
221090,2018,7.0,46,0.15217391304347827
221090,2019,12.0,49,0.24489795918367346
221093,2012,14.0,83,0.1686746987951807
221093,2013,0.0,71,0.0
221093,2014,27.0,84,0.32142857142857145
221093,2015,22.0,77,0.2857142857142857
221093,2016,32.0,90,0.35555555555555557
221093,2017,20.0,73,0.273972602739726
221093,2018,29.0,85,0.3411764705882353
221093,2019,26.0,95,0.2736842105263158
221095,2012,9.0,34,0.2647058823529412
221095,2013,0.0,36,0.0
221095,2014,13.0,47,0.2765957446808511
221095,2015,6.0,29,0.20689655172413793
221095,2016,11.0,46,0.2391304347826087
221095,2017,7.0,43,0.16279069767441862
221095,2018,14.0,48,0.2916666666666667
221095,2019,6.0,41,0.14634146341463414
221097,2012,9.0,44,0.20454545454545456
221097,2013,0.0,26,0.0
221097,2014,6.0,27,0.2222222222222222
221097,2015,7.0,44,0.1590909090909091
221097,2016,7.0,34,0.20588235294117646
221097,2017,7.0,38,0.18421052631578946
221097,2018,6.0,32,0.1875
