CODMUNRES,ano_nasc,Qtd_Total
352120,2014,73
352120,2015,53
352120,2016,57
352120,2017,67
352120,2018,49
352120,2019,45
352130,2012,203
352130,2013,183
352130,2014,177
352130,2015,193
352130,2016,165
352130,2017,190
352130,2018,176
352130,2019,169
352140,2012,215
352140,2013,227
352140,2014,281
352140,2015,247
352140,2016,272
352140,2017,232
352140,2018,292
352140,2019,252
352150,2012,92
352150,2013,84
352150,2014,100
352150,2015,79
352150,2016,82
352150,2017,80
352150,2018,86
352150,2019,74
352160,2012,76
352160,2013,66
352160,2014,62
352160,2015,70
352160,2016,58
352160,2017,80
352160,2018,66
352160,2019,66
352170,2012,226
352170,2013,240
352170,2014,249
352170,2015,268
352170,2016,212
352170,2017,217
352170,2018,214
352170,2019,259
352180,2012,365
352180,2013,325
352180,2014,332
352180,2015,294
352180,2016,296
352180,2017,330
352180,2018,335
352180,2019,327
352190,2012,162
352190,2013,159
352190,2014,148
352190,2015,145
352190,2016,162
352190,2017,174
352190,2018,167
352190,2019,229
352200,2012,40
352200,2013,42
352200,2014,32
352200,2015,41
352200,2016,41
352200,2017,33
352200,2018,40
352200,2019,35
352210,2012,1476
352210,2013,1442
352210,2014,1434
352210,2015,1423
352210,2016,1338
352210,2017,1527
352210,2018,1463
352210,2019,1340
352215,2012,37
352215,2013,45
352215,2014,43
352215,2015,46
352215,2016,42
352215,2017,42
352215,2018,46
352215,2019,39
352220,2012,2973
352220,2013,2929
352220,2014,2911
352220,2015,2872
352220,2016,2680
352220,2017,2790
352220,2018,2676
352220,2019,2554
352230,2012,2111
352230,2013,2156
352230,2014,2139
352230,2015,2238
352230,2016,2076
352230,2017,2180
352230,2018,2203
352230,2019,2100
352240,2012,1412
352240,2013,1427
352240,2014,1465
352240,2015,1505
352240,2016,1436
352240,2017,1373
352240,2018,1424
352240,2019,1463
352250,2012,3984
352250,2013,4112
352250,2014,4322
352250,2015,4474
352250,2016,4087
352250,2017,4364
352250,2018,4132
352250,2019,4001
352260,2012,814
352260,2013,779
352260,2014,816
352260,2015,865
352260,2016,803
352260,2017,803
352260,2018,851
352260,2019,821
352265,2012,52
352265,2013,50
352265,2014,53
352265,2015,66
352265,2016,58
352265,2017,71
352265,2018,59
352265,2019,74
352270,2012,525
352270,2013,505
352270,2014,485
352270,2015,452
352270,2016,448
352270,2017,455
352270,2018,483
352270,2019,467
352280,2012,221
352280,2013,208
352280,2014,193
352280,2015,197
352280,2016,201
352280,2017,198
352280,2018,167
352280,2019,177
352290,2012,157
352290,2013,161
352290,2014,148
352290,2015,172
352290,2016,186
352290,2017,154
352290,2018,154
352290,2019,193
352300,2012,66
352300,2013,62
352300,2014,62
352300,2015,71
352300,2016,60
352300,2017,80
352300,2018,57
352300,2019,49
352310,2012,5847
352310,2013,5740
352310,2014,6017
352310,2015,6337
352310,2016,6100
352310,2017,5960
352310,2018,6094
352310,2019,5867
352320,2012,711
352320,2013,675
352320,2014,648
352320,2015,662
352320,2016,647
352320,2017,643
352320,2018,668
352320,2019,621
352330,2012,178
352330,2013,152
352330,2014,149
352330,2015,152
352330,2016,185
352330,2017,156
352330,2018,211
352330,2019,159
352340,2012,1399
352340,2013,1504
352340,2014,1464
352340,2015,1487
352340,2016,1355
352340,2017,1405
352340,2018,1452
352340,2019,1418
352350,2012,321
352350,2013,252
352350,2014,244
352350,2015,285
352350,2016,284
352350,2017,275
352350,2018,245
352350,2019,264
352360,2012,171
352360,2013,173
352360,2014,178
352360,2015,147
352360,2016,153
352360,2017,171
352360,2018,178
352360,2019,161
352370,2012,67
352370,2013,72
352370,2014,69
352370,2015,68
352370,2016,71
352370,2017,69
352370,2018,67
352370,2019,74
352380,2012,83
352380,2013,76
352380,2014,88
352380,2015,86
352380,2016,84
352380,2017,101
352380,2018,85
352380,2019,85
352390,2012,2491
352390,2013,2370
352390,2014,2476
352390,2015,2469
352390,2016,2290
352390,2017,2320
352390,2018,2227
352390,2019,2248
352400,2012,836
352400,2013,848
352400,2014,885
352400,2015,903
352400,2016,891
352400,2017,847
352400,2018,864
352400,2019,869
352410,2012,483
352410,2013,451
352410,2014,448
352410,2015,493
352410,2016,418
352410,2017,481
352410,2018,453
352410,2019,434
352420,2012,81
352420,2013,88
352420,2014,49
352420,2015,67
352420,2016,71
352420,2017,62
352420,2018,68
352420,2019,62
352430,2012,879
352430,2013,811
352430,2014,856
352430,2015,881
352430,2016,768
352430,2017,768
352430,2018,785
352430,2019,766
352440,2012,3273
352440,2013,3202
352440,2014,3391
352440,2015,3308
352440,2016,3112
352440,2017,3076
352440,2018,3000
352440,2019,2889
352450,2012,84
352450,2013,82
352450,2014,73
352450,2015,92
352450,2016,87
352450,2017,95
352450,2018,95
352450,2019,94
352460,2012,226
352460,2013,227
352460,2014,256
352460,2015,251
352460,2016,267
352460,2017,262
352460,2018,244
352460,2019,228
352470,2012,686
352470,2013,719
352470,2014,684
352470,2015,864
352470,2016,770
352470,2017,800
352470,2018,828
352470,2019,778
352480,2012,517
352480,2013,536
352480,2014,536
352480,2015,545
352480,2016,540
352480,2017,516
352480,2018,502
352480,2019,529
352490,2012,60
352490,2013,82
352490,2014,69
352490,2015,76
352490,2016,72
352490,2017,67
352490,2018,75
352490,2019,67
352500,2012,1733
352500,2013,1727
352500,2014,1847
352500,2015,1921
352500,2016,1773
352500,2017,1800
352500,2018,1676
352500,2019,1596
352510,2012,503
352510,2013,573
352510,2014,488
352510,2015,576
352510,2016,562
352510,2017,620
352510,2018,586
352510,2019,593
352520,2012,370
352520,2013,417
352520,2014,467
352520,2015,469
352520,2016,388
352520,2017,474
352520,2018,484
352520,2019,495
352530,2012,1656
352530,2013,1601
352530,2014,1729
352530,2015,1779
352530,2016,1676
352530,2017,1630
352530,2018,1677
352530,2019,1534
352540,2012,40
352540,2013,35
352540,2014,31
352540,2015,46
352540,2016,48
352540,2017,36
352540,2018,47
352540,2019,27
352550,2012,143
352550,2013,140
352550,2014,131
352550,2015,156
352550,2016,135
352550,2017,138
352550,2018,157
352550,2019,155
352560,2012,55
352560,2013,64
352560,2014,56
352560,2015,85
352560,2016,82
352560,2017,62
352560,2018,52
352560,2019,49
352570,2012,466
352570,2013,430
352570,2014,433
352570,2015,460
352570,2016,447
352570,2017,469
352570,2018,437
352570,2019,449
352580,2012,63
352580,2013,62
352580,2014,66
352580,2015,59
352580,2016,66
352580,2017,58
352580,2018,58
352580,2019,63
352585,2012,45
352585,2013,35
352585,2014,34
352585,2015,33
352585,2016,52
352585,2017,35
352585,2018,39
352585,2019,40
352590,2012,5367
352590,2013,5469
352590,2014,5405
352590,2015,5822
352590,2016,5830
352590,2017,6066
352590,2018,6366
352590,2019,6144
352600,2012,237
352600,2013,257
352600,2014,248
352600,2015,241
352600,2016,234
352600,2017,227
352600,2018,240
352600,2019,235
352610,2012,286
352610,2013,318
352610,2014,332
352610,2015,287
352610,2016,265
352610,2017,278
352610,2018,286
352610,2019,281
352620,2012,446
352620,2013,472
352620,2014,449
352620,2015,482
352620,2016,459
352620,2017,452
352620,2018,477
352620,2019,452
352630,2012,38
352630,2013,33
352630,2014,25
352630,2015,36
352630,2016,38
352630,2017,40
352630,2018,37
352630,2019,55
352640,2012,341
352640,2013,342
352640,2014,399
352640,2015,358
352640,2016,396
352640,2017,332
352640,2018,417
352640,2019,362
352650,2012,61
352650,2013,46
352650,2014,44
352650,2015,53
352650,2016,47
352650,2017,69
352650,2018,43
352650,2019,45
352660,2012,116
352660,2013,100
352660,2014,98
352660,2015,114
352660,2016,97
352660,2017,101
352660,2018,99
352660,2019,82
352670,2012,1262
352670,2013,1236
352670,2014,1301
352670,2015,1245
352670,2016,1192
352670,2017,1213
352670,2018,1197
352670,2019,1125
352680,2012,819
352680,2013,864
352680,2014,955
352680,2015,895
352680,2016,775
352680,2017,860
352680,2018,836
352680,2019,814
352690,2012,3619
352690,2013,3512
352690,2014,3605
352690,2015,3605
352690,2016,3591
352690,2017,3620
352690,2018,3905
352690,2019,3499
352700,2012,82
352700,2013,80
352700,2014,77
352700,2015,76
352700,2016,64
352700,2017,70
352700,2018,75
352700,2019,73
352710,2012,983
352710,2013,952
352710,2014,957
352710,2015,920
352710,2016,904
352710,2017,938
352710,2018,1016
352710,2019,905
352720,2012,1239
352720,2013,1248
352720,2014,1205
352720,2015,1275
352720,2016,1223
352720,2017,1263
352720,2018,1242
352720,2019,1098
352725,2012,26
352725,2013,18
352725,2014,28
352725,2015,23
352725,2016,22
352725,2017,21
352725,2018,20
352725,2019,13
352730,2012,715
352730,2013,704
352730,2014,739
352730,2015,761
352730,2016,755
352730,2017,798
352730,2018,792
352730,2019,808
352740,2012,209
352740,2013,211
352740,2014,209
352740,2015,183
352740,2016,193
352740,2017,171
352740,2018,192
352740,2019,203
352750,2012,25
352750,2013,22
352750,2014,23
352750,2015,28
352750,2016,27
352750,2017,24
352750,2018,26
352750,2019,25
352760,2012,190
352760,2013,165
352760,2014,170
352760,2015,194
352760,2016,129
352760,2017,188
352760,2018,166
352760,2019,154
352770,2012,73
352770,2013,75
352770,2014,86
352770,2015,79
352770,2016,57
352770,2017,66
352770,2018,67
352770,2019,56
352780,2012,51
352780,2013,52
352780,2014,66
352780,2015,56
352780,2016,59
352780,2017,66
352780,2018,54
352780,2019,43
352790,2012,32
352790,2013,35
352790,2014,43
352790,2015,22
352790,2016,29
352790,2017,30
352790,2018,35
352790,2019,36
352800,2012,220
352800,2013,219
352800,2014,218
352800,2015,201
352800,2016,200
352800,2017,192
352800,2018,190
352800,2019,201
352810,2012,76
352810,2013,80
352810,2014,71
352810,2015,90
352810,2016,78
352810,2017,72
352810,2018,81
352810,2019,79
352820,2012,31
352820,2013,26
352820,2014,22
352820,2015,32
352820,2016,37
352820,2017,24
352820,2018,38
352820,2019,39
352830,2012,33
352830,2013,38
352830,2014,39
352830,2015,39
352830,2016,32
352830,2017,29
352830,2018,29
352830,2019,29
352840,2012,719
352840,2013,683
352840,2014,702
352840,2015,732
352840,2016,625
352840,2017,672
352840,2018,651
352840,2019,685
352850,2012,1109
352850,2013,1159
352850,2014,1167
352850,2015,1171
352850,2016,1066
352850,2017,1026
352850,2018,1124
352850,2019,1020
352860,2012,112
352860,2013,108
352860,2014,89
352860,2015,101
352860,2016,94
352860,2017,109
352860,2018,95
352860,2019,115
352870,2012,40
352870,2013,33
352870,2014,35
352870,2015,37
352870,2016,35
352870,2017,38
352870,2018,34
352870,2019,39
352880,2012,174
352880,2013,157
352880,2014,184
352880,2015,194
352880,2016,143
352880,2017,159
352880,2018,171
352880,2019,144
352885,2012,24
352885,2013,26
352885,2014,30
352885,2015,31
352885,2016,33
352885,2017,27
352885,2018,42
352885,2019,31
352890,2012,29
352890,2013,41
352890,2014,46
352890,2015,39
352890,2016,38
352890,2017,35
352890,2018,36
352890,2019,43
352900,2012,2975
352900,2013,2984
352900,2014,2913
352900,2015,3042
352900,2016,2980
352900,2017,3143
352900,2018,3114
352900,2019,3051
352910,2012,23
352910,2013,21
352910,2014,24
352910,2015,20
352910,2016,15
352910,2017,13
352910,2018,15
352910,2019,14
352920,2012,278
352920,2013,297
352920,2014,304
352920,2015,310
352920,2016,270
352920,2017,274
352920,2018,305
352920,2019,311
352930,2012,1078
352930,2013,1037
352930,2014,1047
352930,2015,1134
352930,2016,886
352930,2017,1013
352930,2018,959
352930,2019,943
352940,2012,5876
352940,2013,5800
352940,2014,5819
352940,2015,6028
352940,2016,5908
352940,2017,5729
352940,2018,5501
352940,2019,5091
352950,2012,50
352950,2013,51
352950,2014,59
352950,2015,59
352950,2016,66
352950,2017,77
352950,2018,71
352950,2019,82
352960,2012,42
352960,2013,32
352960,2014,48
352960,2015,47
352960,2016,33
352960,2017,50
352960,2018,30
352960,2019,35
352965,2012,23
352965,2013,22
352965,2014,22
352965,2015,26
352965,2016,29
352965,2017,27
352965,2018,25
352965,2019,32
352970,2012,254
352970,2013,270
352970,2014,276
352970,2015,284
352970,2016,222
352970,2017,269
352970,2018,269
352970,2019,228
352980,2012,158
352980,2013,154
352980,2014,149
352980,2015,156
352980,2016,119
352980,2017,134
352980,2018,158
352980,2019,153
352990,2012,321
352990,2013,283
352990,2014,314
352990,2015,323
352990,2016,319
352990,2017,299
352990,2018,296
352990,2019,307
353000,2012,26
353000,2013,23
353000,2014,37
353000,2015,25
353000,2016,30
353000,2017,30
353000,2018,38
353000,2019,26
353010,2012,354
353010,2013,326
353010,2014,313
353010,2015,301
353010,2016,283
353010,2017,269
353010,2018,279
353010,2019,239
353020,2012,243
353020,2013,200
353020,2014,240
353020,2015,195
353020,2016,180
353020,2017,180
353020,2018,183
353020,2019,174
353030,2012,705
353030,2013,690
353030,2014,762
353030,2015,750
353030,2016,710
353030,2017,722
353030,2018,776
353030,2019,732
353040,2012,41
353040,2013,53
353040,2014,41
353040,2015,52
353040,2016,50
353040,2017,57
353040,2018,61
353040,2019,62
353050,2012,805
353050,2013,812
353050,2014,900
353050,2015,846
353050,2016,793
353050,2017,805
353050,2018,799
353050,2019,750
353060,2012,6340
353060,2013,6064
353060,2014,6206
353060,2015,6562
353060,2016,6247
353060,2017,6345
353060,2018,6524
353060,2019,6370
353070,2012,1928
353070,2013,1915
353070,2014,1934
353070,2015,1935
353070,2016,1909
353070,2017,1969
353070,2018,1979
353070,2019,1914
353080,2012,1153
353080,2013,1182
353080,2014,1167
353080,2015,1245
353080,2016,1101
353080,2017,1051
353080,2018,1046
353080,2019,1043
353090,2012,53
353090,2013,63
353090,2014,46
353090,2015,62
353090,2016,49
353090,2017,49
353090,2018,59
353090,2019,50
353100,2012,24
353100,2013,30
353100,2014,29
353100,2015,25
353100,2016,24
353100,2017,29
353100,2018,32
353100,2019,21
353110,2012,681
353110,2013,646
353110,2014,675
353110,2015,696
353110,2016,714
353110,2017,711
353110,2018,783
353110,2019,720
353120,2012,48
353120,2013,76
353120,2014,73
353120,2015,82
353120,2016,54
353120,2017,81
353120,2018,59
353120,2019,86
353130,2012,493
353130,2013,532
353130,2014,571
353130,2015,535
353130,2016,520
353130,2017,489
353130,2018,523
353130,2019,570
353140,2012,217
353140,2013,214
353140,2014,255
353140,2015,219
353140,2016,239
353140,2017,228
353140,2018,254
353140,2019,241
353150,2012,252
353150,2013,214
353150,2014,232
353150,2015,233
353150,2016,208
353150,2017,230
353150,2018,218
353150,2019,217
353160,2012,43
353160,2013,50
353160,2014,59
353160,2015,54
353160,2016,39
353160,2017,39
353160,2018,48
353160,2019,57
353170,2012,51
353170,2013,35
353170,2014,55
353170,2015,28
353170,2016,23
353170,2017,35
353170,2018,34
353170,2019,34
353180,2012,842
353180,2013,908
353180,2014,923
353180,2015,975
353180,2016,915
353180,2017,926
353180,2018,860
353180,2019,964
353190,2012,422
353190,2013,446
353190,2014,399
353190,2015,407
353190,2016,393
353190,2017,374
353190,2018,394
353190,2019,381
353200,2012,160
353200,2013,149
353200,2014,183
353200,2015,159
353200,2016,156
353200,2017,152
353200,2018,183
353200,2019,156
353205,2012,45
353205,2013,51
353205,2014,51
353205,2015,57
353205,2016,68
353205,2017,49
353205,2018,53
353205,2019,52
353210,2012,33
353210,2013,39
353210,2014,49
353210,2015,39
353210,2016,25
353210,2017,44
353210,2018,33
353210,2019,27
353215,2012,42
353215,2013,33
353215,2014,38
353215,2015,33
353215,2016,40
353215,2017,49
353215,2018,36
353215,2019,39
353220,2012,63
353220,2013,74
353220,2014,92
353220,2015,93
353220,2016,80
353220,2017,54
353220,2018,66
353220,2019,80
353230,2012,60
353230,2013,64
353230,2014,67
353230,2015,65
353230,2016,58
353230,2017,82
353230,2018,65
353230,2019,55
353240,2012,231
353240,2013,248
353240,2014,257
353240,2015,230
353240,2016,207
353240,2017,215
353240,2018,239
353240,2019,223
353250,2012,76
353250,2013,83
353250,2014,82
353250,2015,82
353250,2016,92
353250,2017,92
353250,2018,109
353250,2019,87
353260,2012,90
353260,2013,109
353260,2014,114
353260,2015,97
353260,2016,93
353260,2017,103
353260,2018,108
353260,2019,71
353270,2012,75
353270,2013,63
353270,2014,69
353270,2015,79
353270,2016,74
353270,2017,82
353270,2018,82
353270,2019,57
353280,2012,67
353280,2013,75
353280,2014,62
353280,2015,82
353280,2016,73
353280,2017,89
353280,2018,88
353280,2019,89
353282,2012,118
353282,2013,135
353282,2014,140
353282,2015,145
353282,2016,149
353282,2017,139
353282,2018,118
353282,2019,142
353284,2012,21
353284,2013,13
353284,2014,16
353284,2015,20
353284,2016,16
353284,2017,11
353284,2018,17
353284,2019,18
353286,2012,9
353286,2013,16
353286,2014,12
353286,2015,20
353286,2016,23
353286,2017,13
353286,2018,17
353286,2019,7
353290,2012,155
353290,2013,156
353290,2014,132
353290,2015,142
353290,2016,126
353290,2017,120
353290,2018,143
353290,2019,114
353300,2012,254
353300,2013,245
353300,2014,283
353300,2015,248
353300,2016,264
353300,2017,254
353300,2018,265
353300,2019,249
353310,2012,29
353310,2013,23
353310,2014,34
353310,2015,12
353310,2016,23
353310,2017,24
353310,2018,33
353310,2019,26
353320,2012,43
353320,2013,43
353320,2014,52
353320,2015,47
353320,2016,45
353320,2017,64
353320,2018,59
353320,2019,60
353325,2012,71
353325,2013,61
353325,2014,60
353325,2015,64
353325,2016,68
353325,2017,72
353325,2018,49
353325,2019,58
353330,2012,37
353330,2013,52
353330,2014,43
353330,2015,31
353330,2016,40
353330,2017,28
353330,2018,35
353330,2019,23
353340,2012,696
353340,2013,685
353340,2014,732
353340,2015,731
353340,2016,711
353340,2017,737
353340,2018,702
353340,2019,685
353350,2012,450
353350,2013,461
353350,2014,476
353350,2015,545
353350,2016,482
353350,2017,508
353350,2018,486
353350,2019,490
353360,2012,79
353360,2013,72
353360,2014,85
353360,2015,85
353360,2016,74
353360,2017,82
353360,2018,82
353360,2019,83
353370,2012,62
353370,2013,73
353370,2014,48
353370,2015,60
353370,2016,68
353370,2017,71
353370,2018,63
353370,2019,71
353380,2012,32
353380,2013,26
353380,2014,26
353380,2015,25
353380,2016,31
353380,2017,27
353380,2018,30
353380,2019,24
353390,2012,692
353390,2013,654
353390,2014,682
353390,2015,682
353390,2016,640
353390,2017,669
353390,2018,698
353390,2019,690
353400,2012,55
353400,2013,45
353400,2014,56
353400,2015,71
353400,2016,59
353400,2017,64
353400,2018,68
353400,2019,69
353410,2012,80
353410,2013,76
353410,2014,77
353410,2015,92
353410,2016,75
353410,2017,75
353410,2018,72
353410,2019,67
353420,2012,87
353420,2013,76
353420,2014,84
353420,2015,68
353420,2016,59
353420,2017,81
353420,2018,81
