CODMUNRES,ano_nasc,Qtd_Gravidez,Qtd_Total,Ratio
312320,2013,2.0,108,0.018518518518518517
312320,2014,1.0,131,0.007633587786259542
312320,2015,2.0,115,0.017391304347826087
312320,2016,0.0,142,0.0
312320,2017,2.0,119,0.01680672268907563
312320,2018,5.0,111,0.04504504504504504
312320,2019,2.0,94,0.02127659574468085
312330,2012,0.0,59,0.0
312330,2013,0.0,29,0.0
312330,2014,1.0,45,0.022222222222222223
312330,2015,0.0,42,0.0
312330,2016,2.0,54,0.037037037037037035
312330,2017,4.0,47,0.0851063829787234
312330,2018,0.0,46,0.0
312330,2019,2.0,49,0.04081632653061224
312340,2012,4.0,21,0.19047619047619047
312340,2013,0.0,12,0.0
312340,2014,0.0,14,0.0
312340,2015,2.0,18,0.1111111111111111
312340,2016,0.0,14,0.0
312340,2017,0.0,18,0.0
312340,2018,0.0,14,0.0
312340,2019,0.0,22,0.0
312350,2012,0.0,16,0.0
312350,2013,1.0,19,0.05263157894736842
312350,2014,0.0,9,0.0
312350,2015,0.0,13,0.0
312350,2016,0.0,15,0.0
312350,2017,0.0,9,0.0
312350,2018,3.0,21,0.14285714285714285
312350,2019,0.0,19,0.0
312352,2012,3.0,101,0.0297029702970297
312352,2013,4.0,101,0.039603960396039604
312352,2014,0.0,121,0.0
312352,2015,3.0,98,0.030612244897959183
312352,2016,2.0,109,0.01834862385321101
312352,2017,0.0,104,0.0
312352,2018,0.0,136,0.0
312352,2019,4.0,128,0.03125
312360,2012,6.0,318,0.018867924528301886
312360,2013,7.0,318,0.0220125786163522
312360,2014,3.0,283,0.01060070671378092
312360,2015,3.0,339,0.008849557522123894
312360,2016,0.0,299,0.0
312360,2017,6.0,341,0.017595307917888565
312360,2018,9.0,329,0.02735562310030395
312360,2019,8.0,323,0.02476780185758514
312370,2012,7.0,147,0.047619047619047616
312370,2013,2.0,135,0.014814814814814815
312370,2014,4.0,149,0.026845637583892617
312370,2015,4.0,137,0.029197080291970802
312370,2016,0.0,131,0.0
312370,2017,0.0,120,0.0
312370,2018,0.0,108,0.0
312370,2019,4.0,118,0.03389830508474576
312380,2012,1.0,83,0.012048192771084338
312380,2013,2.0,78,0.02564102564102564
312380,2014,0.0,79,0.0
312380,2015,0.0,66,0.0
312380,2016,1.0,84,0.011904761904761904
312380,2017,0.0,80,0.0
312380,2018,0.0,78,0.0
312380,2019,2.0,67,0.029850746268656716
312385,2012,0.0,63,0.0
312385,2013,0.0,62,0.0
312385,2014,0.0,71,0.0
312385,2015,2.0,84,0.023809523809523808
312385,2016,6.0,71,0.08450704225352113
312385,2017,6.0,76,0.07894736842105263
312385,2018,3.0,82,0.036585365853658534
312385,2019,0.0,71,0.0
312390,2012,2.0,157,0.012738853503184714
312390,2013,1.0,146,0.00684931506849315
312390,2014,2.0,162,0.012345679012345678
312390,2015,3.0,164,0.018292682926829267
312390,2016,5.0,158,0.03164556962025317
312390,2017,8.0,170,0.047058823529411764
312390,2018,4.0,158,0.02531645569620253
312390,2019,0.0,150,0.0
312400,2012,4.0,231,0.017316017316017316
312400,2013,4.0,217,0.018433179723502304
312400,2014,6.0,207,0.028985507246376812
312400,2015,2.0,187,0.0106951871657754
312400,2016,2.0,207,0.00966183574879227
312400,2017,6.0,222,0.02702702702702703
312400,2018,7.0,228,0.03070175438596491
312400,2019,4.0,236,0.01694915254237288
312410,2012,20.0,829,0.024125452352231604
312410,2013,19.0,959,0.01981230448383733
312410,2014,22.0,1093,0.020128087831655993
312410,2015,19.0,1119,0.016979445933869526
312410,2016,20.0,1093,0.018298261665141813
312410,2017,25.0,1212,0.020627062706270627
312410,2018,39.0,1188,0.03282828282828283
312410,2019,24.0,1146,0.020942408376963352
312420,2012,7.0,332,0.02108433734939759
312420,2013,4.0,331,0.012084592145015106
312420,2014,7.0,337,0.020771513353115726
312420,2015,6.0,317,0.01892744479495268
312420,2016,4.0,329,0.0121580547112462
312420,2017,5.0,320,0.015625
312420,2018,7.0,347,0.020172910662824207
312420,2019,6.0,356,0.016853932584269662
312430,2012,8.0,395,0.020253164556962026
312430,2013,6.0,421,0.014251781472684086
312430,2014,5.0,407,0.012285012285012284
312430,2015,7.0,438,0.01598173515981735
312430,2016,7.0,378,0.018518518518518517
312430,2017,3.0,372,0.008064516129032258
312430,2018,12.0,475,0.02526315789473684
312430,2019,6.0,417,0.014388489208633094
312440,2012,4.0,55,0.07272727272727272
312440,2013,0.0,58,0.0
312440,2014,4.0,65,0.06153846153846154
312440,2015,0.0,52,0.0
312440,2016,4.0,77,0.05194805194805195
312440,2017,2.0,74,0.02702702702702703
312440,2018,2.0,82,0.024390243902439025
312440,2019,2.0,91,0.02197802197802198
312450,2012,4.0,128,0.03125
312450,2013,4.0,111,0.036036036036036036
312450,2014,2.0,114,0.017543859649122806
312450,2015,2.0,112,0.017857142857142856
312450,2016,0.0,118,0.0
312450,2017,2.0,103,0.019417475728155338
312450,2018,4.0,109,0.03669724770642202
312450,2019,5.0,112,0.044642857142857144
312460,2012,2.0,30,0.06666666666666667
312460,2013,2.0,32,0.0625
312460,2014,0.0,17,0.0
312460,2015,0.0,23,0.0
312460,2016,0.0,19,0.0
312460,2017,0.0,22,0.0
312460,2018,0.0,25,0.0
312460,2019,0.0,20,0.0
312470,2012,0.0,28,0.0
312470,2013,0.0,25,0.0
312470,2014,0.0,26,0.0
312470,2015,0.0,23,0.0
312470,2016,0.0,30,0.0
312470,2017,0.0,28,0.0
312470,2018,0.0,24,0.0
312470,2019,0.0,22,0.0
312480,2012,6.0,92,0.06521739130434782
312480,2013,0.0,93,0.0
312480,2014,2.0,72,0.027777777777777776
312480,2015,0.0,61,0.0
312480,2016,2.0,79,0.02531645569620253
312480,2017,0.0,70,0.0
312480,2018,4.0,91,0.04395604395604396
312480,2019,0.0,65,0.0
312490,2012,0.0,118,0.0
312490,2013,4.0,84,0.047619047619047616
312490,2014,2.0,91,0.02197802197802198
312490,2015,2.0,87,0.022988505747126436
312490,2016,2.0,79,0.02531645569620253
312490,2017,0.0,108,0.0
312490,2018,4.0,108,0.037037037037037035
312490,2019,0.0,96,0.0
312500,2012,4.0,46,0.08695652173913043
312500,2013,0.0,43,0.0
312500,2014,2.0,53,0.03773584905660377
312500,2015,0.0,50,0.0
312500,2016,0.0,41,0.0
312500,2017,0.0,58,0.0
312500,2018,2.0,58,0.034482758620689655
312500,2019,0.0,47,0.0
312510,2012,3.0,495,0.006060606060606061
312510,2013,12.0,531,0.022598870056497175
312510,2014,6.0,596,0.010067114093959731
312510,2015,7.0,489,0.014314928425357873
312510,2016,18.0,645,0.027906976744186046
312510,2017,4.0,679,0.005891016200294551
312510,2018,16.0,722,0.0221606648199446
312510,2019,11.0,692,0.015895953757225433
312520,2012,0.0,20,0.0
312520,2013,2.0,23,0.08695652173913043
312520,2014,0.0,19,0.0
312520,2015,0.0,16,0.0
312520,2016,2.0,27,0.07407407407407407
312520,2017,0.0,26,0.0
312520,2018,0.0,25,0.0
312520,2019,0.0,13,0.0
312530,2012,3.0,48,0.0625
312530,2013,2.0,41,0.04878048780487805
312530,2014,0.0,37,0.0
312530,2015,0.0,50,0.0
312530,2016,0.0,43,0.0
312530,2017,0.0,45,0.0
312530,2018,0.0,46,0.0
312530,2019,4.0,39,0.10256410256410256
312540,2012,0.0,68,0.0
312540,2013,2.0,59,0.03389830508474576
312540,2014,1.0,72,0.013888888888888888
312540,2015,2.0,59,0.03389830508474576
312540,2016,0.0,51,0.0
312540,2017,0.0,81,0.0
312540,2018,0.0,44,0.0
312540,2019,0.0,63,0.0
312550,2012,0.0,28,0.0
312550,2013,0.0,20,0.0
312550,2014,2.0,34,0.058823529411764705
312550,2015,0.0,29,0.0
312550,2016,1.0,29,0.034482758620689655
312550,2017,0.0,23,0.0
312550,2018,0.0,23,0.0
312550,2019,2.0,29,0.06896551724137931
312560,2012,4.0,97,0.041237113402061855
312560,2013,2.0,103,0.019417475728155338
312560,2014,0.0,82,0.0
312560,2015,0.0,103,0.0
312560,2016,6.0,110,0.05454545454545454
312560,2017,2.0,94,0.02127659574468085
312560,2018,3.0,103,0.02912621359223301
312560,2019,4.0,103,0.038834951456310676
312570,2012,0.0,147,0.0
312570,2013,2.0,145,0.013793103448275862
312570,2014,4.0,167,0.023952095808383235
312570,2015,3.0,123,0.024390243902439025
312570,2016,0.0,118,0.0
312570,2017,0.0,152,0.0
312570,2018,2.0,127,0.015748031496062992
312570,2019,3.0,124,0.024193548387096774
312580,2012,0.0,32,0.0
312580,2013,2.0,32,0.0625
312580,2014,0.0,39,0.0
312580,2015,0.0,34,0.0
312580,2016,2.0,30,0.06666666666666667
312580,2017,0.0,32,0.0
312580,2018,2.0,37,0.05405405405405406
312580,2019,2.0,29,0.06896551724137931
312590,2012,0.0,85,0.0
312590,2013,2.0,78,0.02564102564102564
312590,2014,2.0,90,0.022222222222222223
312590,2015,0.0,96,0.0
312590,2016,0.0,90,0.0
312590,2017,2.0,95,0.021052631578947368
312590,2018,2.0,92,0.021739130434782608
312590,2019,4.0,103,0.038834951456310676
312595,2012,0.0,144,0.0
312595,2013,2.0,133,0.015037593984962405
312595,2014,2.0,121,0.01652892561983471
312595,2015,4.0,130,0.03076923076923077
312595,2016,2.0,145,0.013793103448275862
312595,2017,0.0,133,0.0
312595,2018,0.0,150,0.0
312595,2019,0.0,160,0.0
312600,2012,0.0,70,0.0
312600,2013,2.0,67,0.029850746268656716
312600,2014,2.0,80,0.025
312600,2015,2.0,94,0.02127659574468085
312600,2016,0.0,76,0.0
312600,2017,2.0,70,0.02857142857142857
312600,2018,6.0,91,0.06593406593406594
312600,2019,0.0,63,0.0
312610,2012,12.0,737,0.016282225237449117
312610,2013,17.0,739,0.023004059539918808
312610,2014,27.0,758,0.03562005277044855
312610,2015,23.0,720,0.03194444444444444
312610,2016,19.0,685,0.027737226277372264
312610,2017,19.0,728,0.0260989010989011
312610,2018,27.0,687,0.039301310043668124
312610,2019,2.0,691,0.002894356005788712
312620,2012,2.0,107,0.018691588785046728
312620,2013,1.0,87,0.011494252873563218
312620,2014,0.0,94,0.0
312620,2015,0.0,66,0.0
312620,2016,0.0,57,0.0
312620,2017,0.0,88,0.0
312620,2018,0.0,62,0.0
312620,2019,4.0,85,0.047058823529411764
312630,2012,1.0,46,0.021739130434782608
312630,2013,0.0,51,0.0
312630,2014,0.0,31,0.0
312630,2015,0.0,32,0.0
312630,2016,2.0,33,0.06060606060606061
312630,2017,0.0,38,0.0
312630,2018,0.0,49,0.0
312630,2019,0.0,30,0.0
312640,2012,0.0,31,0.0
312640,2013,0.0,25,0.0
312640,2014,0.0,35,0.0
312640,2015,2.0,30,0.06666666666666667
312640,2016,0.0,35,0.0
312640,2017,0.0,32,0.0
312640,2018,0.0,40,0.0
312640,2019,0.0,30,0.0
312650,2012,0.0,46,0.0
312650,2013,1.0,72,0.013888888888888888
312650,2014,2.0,68,0.029411764705882353
312650,2015,4.0,47,0.0851063829787234
312650,2016,4.0,51,0.0784313725490196
312650,2017,2.0,52,0.038461538461538464
312650,2018,2.0,72,0.027777777777777776
312650,2019,0.0,68,0.0
312660,2012,0.0,59,0.0
312660,2013,0.0,51,0.0
312660,2014,0.0,70,0.0
312660,2015,0.0,56,0.0
312660,2016,4.0,49,0.08163265306122448
312660,2017,0.0,55,0.0
312660,2018,2.0,58,0.034482758620689655
312660,2019,0.0,54,0.0
312670,2012,2.0,304,0.006578947368421052
312670,2013,0.0,270,0.0
312670,2014,0.0,245,0.0
312670,2015,2.0,283,0.007067137809187279
312670,2016,6.0,228,0.02631578947368421
312670,2017,12.0,237,0.05063291139240506
312670,2018,0.0,277,0.0
312670,2019,15.0,289,0.05190311418685121
312675,2012,0.0,70,0.0
312675,2013,1.0,46,0.021739130434782608
312675,2014,0.0,52,0.0
312675,2015,0.0,55,0.0
312675,2016,0.0,54,0.0
312675,2017,2.0,63,0.031746031746031744
312675,2018,3.0,62,0.04838709677419355
312675,2019,2.0,50,0.04
312680,2012,0.0,71,0.0
312680,2013,2.0,80,0.025
312680,2014,0.0,68,0.0
312680,2015,4.0,76,0.05263157894736842
312680,2016,0.0,70,0.0
312680,2017,4.0,69,0.057971014492753624
312680,2018,0.0,64,0.0
312680,2019,0.0,86,0.0
312690,2012,2.0,130,0.015384615384615385
312690,2013,1.0,126,0.007936507936507936
312690,2014,4.0,107,0.037383177570093455
312690,2015,6.0,119,0.05042016806722689
312690,2016,0.0,109,0.0
312690,2017,2.0,117,0.017094017094017096
312690,2018,4.0,88,0.045454545454545456
312690,2019,4.0,94,0.0425531914893617
312695,2012,1.0,55,0.01818181818181818
312695,2013,0.0,46,0.0
312695,2014,0.0,48,0.0
312695,2015,2.0,31,0.06451612903225806
312695,2016,3.0,38,0.07894736842105263
312695,2017,0.0,32,0.0
312695,2018,0.0,38,0.0
312695,2019,2.0,38,0.05263157894736842
312700,2012,0.0,180,0.0
312700,2013,5.0,168,0.02976190476190476
312700,2014,0.0,156,0.0
312700,2015,4.0,160,0.025
312700,2016,0.0,130,0.0
312700,2017,4.0,149,0.026845637583892617
312700,2018,0.0,150,0.0
312700,2019,2.0,134,0.014925373134328358
312705,2012,0.0,64,0.0
312705,2013,0.0,62,0.0
312705,2014,2.0,56,0.03571428571428571
312705,2015,0.0,44,0.0
312705,2016,2.0,45,0.044444444444444446
312705,2017,0.0,64,0.0
312705,2018,2.0,50,0.04
312705,2019,0.0,48,0.0
312707,2012,0.0,69,0.0
312707,2013,0.0,62,0.0
312707,2014,0.0,66,0.0
312707,2015,0.0,63,0.0
312707,2016,2.0,51,0.0392156862745098
312707,2017,0.0,53,0.0
312707,2018,0.0,50,0.0
312707,2019,4.0,54,0.07407407407407407
312710,2012,22.0,712,0.03089887640449438
312710,2013,9.0,683,0.013177159590043924
312710,2014,13.0,765,0.01699346405228758
312710,2015,8.0,738,0.01084010840108401
312710,2016,6.0,697,0.00860832137733142
312710,2017,15.0,720,0.020833333333333332
312710,2018,10.0,769,0.013003901170351105
312710,2019,19.0,767,0.024771838331160364
312720,2012,0.0,50,0.0
312720,2013,6.0,45,0.13333333333333333
312720,2014,0.0,48,0.0
312720,2015,0.0,45,0.0
312720,2016,0.0,58,0.0
312720,2017,0.0,49,0.0
312720,2018,2.0,64,0.03125
312720,2019,0.0,35,0.0
312730,2012,2.0,104,0.019230769230769232
312730,2013,0.0,81,0.0
312730,2014,0.0,77,0.0
312730,2015,0.0,78,0.0
312730,2016,3.0,98,0.030612244897959183
312730,2017,4.0,83,0.04819277108433735
312730,2018,2.0,94,0.02127659574468085
312730,2019,6.0,80,0.075
312733,2012,0.0,68,0.0
312733,2013,2.0,68,0.029411764705882353
312733,2014,1.0,50,0.02
312733,2015,0.0,48,0.0
312733,2016,0.0,50,0.0
312733,2017,0.0,59,0.0
312733,2018,2.0,63,0.031746031746031744
312733,2019,4.0,72,0.05555555555555555
312735,2012,0.0,37,0.0
312735,2013,0.0,30,0.0
312735,2014,0.0,39,0.0
312735,2015,0.0,18,0.0
312735,2016,2.0,22,0.09090909090909091
312735,2017,0.0,24,0.0
312735,2018,0.0,34,0.0
312735,2019,0.0,36,0.0
312737,2012,4.0,51,0.0784313725490196
312737,2013,0.0,41,0.0
312737,2014,0.0,44,0.0
312737,2015,0.0,36,0.0
312737,2016,1.0,34,0.029411764705882353
312737,2017,2.0,51,0.0392156862745098
312737,2018,0.0,46,0.0
312737,2019,0.0,34,0.0
312738,2012,2.0,27,0.07407407407407407
312738,2013,0.0,26,0.0
312738,2014,0.0,31,0.0
312738,2015,2.0,28,0.07142857142857142
312738,2016,0.0,30,0.0
312738,2017,0.0,33,0.0
312738,2018,2.0,29,0.06896551724137931
312738,2019,0.0,40,0.0
312740,2012,2.0,40,0.05
312740,2013,0.0,39,0.0
312740,2014,0.0,33,0.0
312740,2015,0.0,42,0.0
312740,2016,0.0,30,0.0
312740,2017,0.0,33,0.0
312740,2018,2.0,35,0.05714285714285714
312740,2019,2.0,31,0.06451612903225806
312750,2012,3.0,95,0.031578947368421054
312750,2013,4.0,90,0.044444444444444446
312750,2014,3.0,82,0.036585365853658534
312750,2015,2.0,96,0.020833333333333332
312750,2016,2.0,79,0.02531645569620253
312750,2017,0.0,75,0.0
312750,2018,4.0,65,0.06153846153846154
312750,2019,2.0,71,0.028169014084507043
312760,2012,2.0,150,0.013333333333333334
312760,2013,0.0,139,0.0
312760,2014,4.0,141,0.028368794326241134
312760,2015,4.0,126,0.031746031746031744
312760,2016,7.0,133,0.05263157894736842
312760,2017,4.0,148,0.02702702702702703
312760,2018,1.0,119,0.008403361344537815
312760,2019,0.0,132,0.0
312770,2012,80.0,3754,0.021310602024507193
312770,2013,71.0,3749,0.018938383568951722
312770,2014,116.0,3986,0.029101856497742096
312770,2015,92.0,4023,0.0228685060899826
312770,2016,74.0,3904,0.018954918032786885
312770,2017,81.0,3946,0.020527116066903193
312770,2018,91.0,4054,0.022446965959546126
312770,2019,90.0,3866,0.023279875840662184
312780,2012,2.0,167,0.011976047904191617
312780,2013,3.0,182,0.016483516483516484
312780,2014,2.0,183,0.01092896174863388
312780,2015,2.0,186,0.010752688172043012
312780,2016,4.0,154,0.025974025974025976
312780,2017,6.0,151,0.039735099337748346
312780,2018,2.0,143,0.013986013986013986
312780,2019,5.0,167,0.029940119760479042
312790,2012,0.0,11,0.0
312790,2013,0.0,8,0.0
312790,2014,0.0,13,0.0
312790,2015,0.0,15,0.0
312790,2016,0.0,13,0.0
312790,2017,0.0,5,0.0
312790,2018,0.0,11,0.0
312790,2019,0.0,11,0.0
312800,2012,8.0,441,0.018140589569160998
312800,2013,10.0,409,0.02444987775061125
312800,2014,17.0,474,0.035864978902953586
312800,2015,5.0,435,0.011494252873563218
312800,2016,8.0,448,0.017857142857142856
312800,2017,0.0,469,0.0
312800,2018,10.0,442,0.02262443438914027
312800,2019,8.0,453,0.017660044150110375
312810,2012,4.0,132,0.030303030303030304
312810,2013,2.0,146,0.0136986301369863
312810,2014,4.0,132,0.030303030303030304
312810,2015,8.0,129,0.06201550387596899
312810,2016,2.0,157,0.012738853503184714
312810,2017,8.0,133,0.06015037593984962
312810,2018,2.0,144,0.013888888888888888
312810,2019,0.0,142,0.0
312820,2012,4.0,75,0.05333333333333334
312820,2013,5.0,88,0.056818181818181816
312820,2014,3.0,104,0.028846153846153848
312820,2015,0.0,85,0.0
312820,2016,4.0,95,0.042105263157894736
312820,2017,0.0,84,0.0
312820,2018,5.0,87,0.05747126436781609
312820,2019,6.0,100,0.06
312825,2012,0.0,63,0.0
312825,2013,0.0,62,0.0
312825,2014,0.0,69,0.0
312825,2015,2.0,65,0.03076923076923077
312825,2016,0.0,58,0.0
312825,2017,2.0,50,0.04
312825,2018,0.0,54,0.0
312825,2019,2.0,62,0.03225806451612903
312830,2012,4.0,241,0.016597510373443983
312830,2013,2.0,209,0.009569377990430622
312830,2014,4.0,233,0.017167381974248927
312830,2015,6.0,210,0.02857142857142857
312830,2016,3.0,220,0.013636363636363636
312830,2017,4.0,229,0.017467248908296942
312830,2018,4.0,238,0.01680672268907563
312830,2019,2.0,239,0.008368200836820083
312840,2012,4.0,127,0.031496062992125984
312840,2013,2.0,123,0.016260162601626018
312840,2014,0.0,90,0.0
312840,2015,4.0,87,0.04597701149425287
312840,2016,2.0,81,0.024691358024691357
312840,2017,2.0,89,0.02247191011235955
312840,2018,2.0,98,0.02040816326530612
312840,2019,2.0,95,0.021052631578947368
312850,2012,0.0,54,0.0
312850,2013,0.0,48,0.0
312850,2014,0.0,40,0.0
312850,2015,0.0,43,0.0
312850,2016,2.0,31,0.06451612903225806
312850,2017,1.0,36,0.027777777777777776
312850,2018,2.0,35,0.05714285714285714
312850,2019,2.0,36,0.05555555555555555
312860,2012,2.0,39,0.05128205128205128
312860,2013,0.0,69,0.0
312860,2014,0.0,104,0.0
312860,2015,0.0,83,0.0
312860,2016,5.0,87,0.05747126436781609
312860,2017,2.0,99,0.020202020202020204
312860,2018,4.0,80,0.05
312860,2019,2.0,85,0.023529411764705882
312870,2012,17.0,632,0.02689873417721519
312870,2013,10.0,593,0.016863406408094434
312870,2014,17.0,655,0.025954198473282442
312870,2015,21.0,627,0.03349282296650718
312870,2016,18.0,632,0.028481012658227847
312870,2017,17.0,676,0.02514792899408284
312870,2018,8.0,582,0.013745704467353952
312870,2019,19.0,585,0.03247863247863248
312880,2012,0.0,67,0.0
312880,2013,0.0,96,0.0
312880,2014,0.0,70,0.0
312880,2015,0.0,82,0.0
312880,2016,0.0,71,0.0
312880,2017,2.0,79,0.02531645569620253
312880,2018,0.0,69,0.0
312880,2019,2.0,77,0.025974025974025976
312890,2012,0.0,79,0.0
312890,2013,0.0,82,0.0
312890,2014,2.0,73,0.0273972602739726
312890,2015,1.0,90,0.011111111111111112
312890,2016,0.0,94,0.0
312890,2017,3.0,101,0.0297029702970297
312890,2018,2.0,109,0.01834862385321101
312890,2019,4.0,106,0.03773584905660377
312900,2012,6.0,98,0.061224489795918366
312900,2013,2.0,71,0.028169014084507043
312900,2014,5.0,64,0.078125
312900,2015,0.0,59,0.0
312900,2016,0.0,53,0.0
312900,2017,2.0,74,0.02702702702702703
312900,2018,0.0,67,0.0
312900,2019,3.0,79,0.0379746835443038
312910,2012,0.0,39,0.0
312910,2013,0.0,43,0.0
312910,2014,2.0,34,0.058823529411764705
312910,2015,1.0,32,0.03125
312910,2016,0.0,28,0.0
312910,2017,2.0,31,0.06451612903225806
312910,2018,2.0,30,0.06666666666666667
312910,2019,0.0,31,0.0
312920,2012,3.0,76,0.039473684210526314
312920,2013,0.0,55,0.0
312920,2014,1.0,68,0.014705882352941176
312920,2015,0.0,53,0.0
312920,2016,2.0,59,0.03389830508474576
312920,2017,0.0,74,0.0
312920,2018,0.0,55,0.0
312920,2019,0.0,61,0.0
312930,2012,0.0,128,0.0
312930,2013,3.0,119,0.025210084033613446
312930,2014,2.0,116,0.017241379310344827
312930,2015,3.0,115,0.02608695652173913
312930,2016,0.0,139,0.0
312930,2017,0.0,122,0.0
312930,2018,2.0,140,0.014285714285714285
312930,2019,2.0,119,0.01680672268907563
312940,2012,0.0,54,0.0
312940,2013,2.0,60,0.03333333333333333
312940,2014,0.0,78,0.0
312940,2015,1.0,52,0.019230769230769232
312940,2016,6.0,71,0.08450704225352113
312940,2017,1.0,66,0.015151515151515152
312940,2018,0.0,66,0.0
312940,2019,2.0,56,0.03571428571428571
312950,2012,4.0,232,0.017241379310344827
312950,2013,4.0,280,0.014285714285714285
312950,2014,2.0,267,0.00749063670411985
312950,2015,10.0,266,0.03759398496240601
312950,2016,2.0,261,0.007662835249042145
312950,2017,6.0,288,0.020833333333333332
312950,2018,7.0,301,0.023255813953488372
312950,2019,13.0,280,0.04642857142857143
312960,2012,0.0,100,0.0
312960,2013,6.0,110,0.05454545454545454
312960,2014,2.0,110,0.01818181818181818
312960,2015,2.0,113,0.017699115044247787
312960,2016,2.0,88,0.022727272727272728
312960,2017,4.0,105,0.0380952380952381
312960,2018,2.0,117,0.017094017094017096
312960,2019,0.0,97,0.0
312965,2012,0.0,70,0.0
312965,2013,4.0,74,0.05405405405405406
312965,2014,4.0,83,0.04819277108433735
312965,2015,4.0,80,0.05
312965,2016,0.0,57,0.0
312965,2017,0.0,83,0.0
312965,2018,6.0,64,0.09375
312965,2019,2.0,72,0.027777777777777776
312970,2012,4.0,160,0.025
312970,2013,1.0,164,0.006097560975609756
312970,2014,2.0,116,0.017241379310344827
312970,2015,2.0,128,0.015625
312970,2016,2.0,149,0.013422818791946308
312970,2017,0.0,149,0.0
312970,2018,4.0,142,0.028169014084507043
312970,2019,2.0,150,0.013333333333333334
312980,2012,74.0,2626,0.02817974105102818
312980,2013,56.0,2674,0.020942408376963352
312980,2014,71.0,2758,0.02574329224075417
312980,2015,57.0,2743,0.020780167699598978
312980,2016,62.0,2601,0.023836985774702037
312980,2017,49.0,2555,0.019178082191780823
312980,2018,64.0,2597,0.02464381979206777
312980,2019,58.0,2494,0.023255813953488372
312990,2012,2.0,31,0.06451612903225806
312990,2013,0.0,35,0.0
312990,2014,2.0,34,0.058823529411764705
312990,2015,2.0,35,0.05714285714285714
312990,2016,2.0,29,0.06896551724137931
312990,2017,2.0,53,0.03773584905660377
312990,2018,0.0,33,0.0
312990,2019,0.0,32,0.0
313000,2012,0.0,25,0.0
313000,2013,2.0,33,0.06060606060606061
313000,2014,0.0,36,0.0
313000,2015,0.0,28,0.0
313000,2016,0.0,19,0.0
313000,2017,0.0,24,0.0
313000,2018,1.0,28,0.03571428571428571
313000,2019,0.0,18,0.0
313005,2012,5.0,149,0.03355704697986577
313005,2013,0.0,138,0.0
313005,2014,2.0,149,0.013422818791946308
313005,2015,0.0,110,0.0
313005,2016,0.0,115,0.0
313005,2017,0.0,112,0.0
313005,2018,2.0,129,0.015503875968992248
313005,2019,2.0,116,0.017241379310344827
313010,2012,12.0,572,0.02097902097902098
313010,2013,17.0,616,0.027597402597402596
313010,2014,8.0,587,0.013628620102214651
313010,2015,8.0,631,0.012678288431061807
313010,2016,9.0,562,0.01601423487544484
313010,2017,6.0,566,0.01060070671378092
313010,2018,20.0,619,0.03231017770597738
313010,2019,22.0,600,0.03666666666666667
313020,2012,1.0,111,0.009009009009009009
313020,2013,1.0,152,0.006578947368421052
313020,2014,4.0,121,0.03305785123966942
313020,2015,4.0,115,0.034782608695652174
313020,2016,0.0,122,0.0
313020,2017,3.0,135,0.022222222222222223
313020,2018,4.0,123,0.032520325203252036
313020,2019,6.0,131,0.04580152671755725
313030,2012,2.0,64,0.03125
313030,2013,0.0,63,0.0
313030,2014,0.0,87,0.0
313030,2015,4.0,73,0.0547945205479452
313030,2016,4.0,82,0.04878048780487805
313030,2017,2.0,73,0.0273972602739726
313030,2018,0.0,86,0.0
313030,2019,2.0,71,0.028169014084507043
313040,2012,2.0,76,0.02631578947368421
313040,2013,2.0,73,0.0273972602739726
313040,2014,0.0,82,0.0
313040,2015,0.0,75,0.0
313040,2016,0.0,78,0.0
313040,2017,0.0,80,0.0
313040,2018,0.0,88,0.0
313040,2019,2.0,89,0.02247191011235955
313050,2012,4.0,160,0.025
313050,2013,2.0,161,0.012422360248447204
313050,2014,5.0,151,0.033112582781456956
313050,2015,0.0,142,0.0
313050,2016,2.0,136,0.014705882352941176
313050,2017,6.0,148,0.04054054054054054
313050,2018,4.0,176,0.022727272727272728
313050,2019,0.0,154,0.0
313055,2012,0.0,83,0.0
313055,2013,4.0,76,0.05263157894736842
313055,2014,4.0,76,0.05263157894736842
313055,2015,2.0,81,0.024691358024691357
313055,2016,5.0,79,0.06329113924050633
313055,2017,3.0,96,0.03125
313055,2018,2.0,94,0.02127659574468085
313055,2019,0.0,81,0.0
313060,2012,0.0,74,0.0
313060,2013,0.0,59,0.0
313060,2014,6.0,52,0.11538461538461539
313060,2015,0.0,55,0.0
313060,2016,0.0,77,0.0
313060,2017,2.0,63,0.031746031746031744
313060,2018,0.0,64,0.0
313060,2019,1.0,59,0.01694915254237288
313065,2012,2.0,75,0.02666666666666667
313065,2013,4.0,77,0.05194805194805195
313065,2014,2.0,88,0.022727272727272728
313065,2015,4.0,80,0.05
313065,2016,6.0,70,0.08571428571428572
313065,2017,2.0,73,0.0273972602739726
313065,2018,4.0,86,0.046511627906976744
313065,2019,0.0,70,0.0
313070,2012,0.0,66,0.0
313070,2013,3.0,83,0.03614457831325301
313070,2014,2.0,54,0.037037037037037035
313070,2015,2.0,76,0.02631578947368421
313070,2016,0.0,62,0.0
313070,2017,4.0,72,0.05555555555555555
313070,2018,0.0,71,0.0
313070,2019,0.0,71,0.0
313080,2012,0.0,29,0.0
313080,2013,0.0,29,0.0
313080,2014,0.0,34,0.0
313080,2015,0.0,27,0.0
313080,2016,0.0,24,0.0
