CODMUNRES,ano_nasc,Qtd_Menor20,Qtd_Total,Ratio
314100,2014,37.0,172,0.21511627906976744
314100,2015,30.0,134,0.22388059701492538
314100,2016,30.0,142,0.2112676056338028
314100,2017,24.0,141,0.1702127659574468
314100,2018,30.0,153,0.19607843137254902
314100,2019,35.0,152,0.23026315789473684
314110,2012,119.0,517,0.23017408123791103
314110,2013,95.0,494,0.19230769230769232
314110,2014,112.0,565,0.19823008849557522
314110,2015,121.0,549,0.2204007285974499
314110,2016,98.0,484,0.2024793388429752
314110,2017,96.0,502,0.19123505976095617
314110,2018,90.0,498,0.18072289156626506
314110,2019,81.0,487,0.16632443531827515
314120,2012,5.0,30,0.16666666666666666
314120,2013,6.0,31,0.1935483870967742
314120,2014,11.0,39,0.28205128205128205
314120,2015,6.0,34,0.17647058823529413
314120,2016,5.0,30,0.16666666666666666
314120,2017,11.0,48,0.22916666666666666
314120,2018,7.0,35,0.2
314120,2019,6.0,32,0.1875
314130,2012,9.0,35,0.2571428571428571
314130,2013,8.0,36,0.2222222222222222
314130,2014,8.0,27,0.2962962962962963
314130,2015,9.0,49,0.1836734693877551
314130,2016,5.0,41,0.12195121951219512
314130,2017,4.0,42,0.09523809523809523
314130,2018,9.0,44,0.20454545454545456
314130,2019,5.0,41,0.12195121951219512
314140,2012,83.0,276,0.3007246376811594
314140,2013,74.0,261,0.2835249042145594
314140,2014,71.0,255,0.2784313725490196
314140,2015,69.0,261,0.26436781609195403
314140,2016,56.0,247,0.22672064777327935
314140,2017,69.0,250,0.276
314140,2018,62.0,251,0.24701195219123506
314140,2019,65.0,249,0.26104417670682734
314150,2012,15.0,57,0.2631578947368421
314150,2013,15.0,63,0.23809523809523808
314150,2014,22.0,66,0.3333333333333333
314150,2015,19.0,62,0.3064516129032258
314150,2016,16.0,55,0.2909090909090909
314150,2017,22.0,74,0.2972972972972973
314150,2018,15.0,65,0.23076923076923078
314150,2019,13.0,50,0.26
314160,2012,28.0,90,0.3111111111111111
314160,2013,14.0,98,0.14285714285714285
314160,2014,25.0,113,0.22123893805309736
314160,2015,16.0,83,0.1927710843373494
314160,2016,16.0,78,0.20512820512820512
314160,2017,18.0,101,0.1782178217821782
314160,2018,22.0,108,0.2037037037037037
314160,2019,13.0,77,0.16883116883116883
314170,2012,13.0,71,0.18309859154929578
314170,2013,14.0,75,0.18666666666666668
314170,2014,9.0,56,0.16071428571428573
314170,2015,17.0,64,0.265625
314170,2016,14.0,66,0.21212121212121213
314170,2017,12.0,57,0.21052631578947367
314170,2018,10.0,67,0.14925373134328357
314170,2019,16.0,58,0.27586206896551724
314180,2012,103.0,361,0.2853185595567867
314180,2013,94.0,351,0.2678062678062678
314180,2014,86.0,334,0.25748502994011974
314180,2015,93.0,348,0.2672413793103448
314180,2016,86.0,310,0.27741935483870966
314180,2017,90.0,317,0.28391167192429023
314180,2018,63.0,311,0.20257234726688103
314180,2019,57.0,276,0.20652173913043478
314190,2012,12.0,52,0.23076923076923078
314190,2013,12.0,40,0.3
314190,2014,10.0,35,0.2857142857142857
314190,2015,16.0,43,0.37209302325581395
314190,2016,6.0,31,0.1935483870967742
314190,2017,9.0,46,0.1956521739130435
314190,2018,6.0,44,0.13636363636363635
314190,2019,9.0,49,0.1836734693877551
314200,2012,65.0,190,0.34210526315789475
314200,2013,38.0,164,0.23170731707317074
314200,2014,51.0,174,0.29310344827586204
314200,2015,50.0,176,0.2840909090909091
314200,2016,47.0,157,0.29936305732484075
314200,2017,51.0,184,0.27717391304347827
314200,2018,36.0,164,0.21951219512195122
314200,2019,29.0,154,0.18831168831168832
314210,2012,26.0,105,0.24761904761904763
314210,2013,8.0,41,0.1951219512195122
314210,2014,12.0,73,0.1643835616438356
314210,2015,19.0,78,0.24358974358974358
314210,2016,11.0,65,0.16923076923076924
314210,2017,16.0,69,0.2318840579710145
314210,2018,12.0,65,0.18461538461538463
314210,2019,19.0,100,0.19
314220,2012,34.0,155,0.21935483870967742
314220,2013,28.0,112,0.25
314220,2014,30.0,144,0.20833333333333334
314220,2015,30.0,131,0.22900763358778625
314220,2016,27.0,123,0.21951219512195122
314220,2017,32.0,155,0.2064516129032258
314220,2018,24.0,157,0.15286624203821655
314220,2019,35.0,149,0.2348993288590604
314225,2012,18.0,56,0.32142857142857145
314225,2013,13.0,43,0.3023255813953488
314225,2014,16.0,54,0.2962962962962963
314225,2015,10.0,49,0.20408163265306123
314225,2016,16.0,65,0.24615384615384617
314225,2017,10.0,51,0.19607843137254902
314225,2018,9.0,44,0.20454545454545456
314225,2019,13.0,52,0.25
314230,2012,7.0,40,0.175
314230,2013,7.0,38,0.18421052631578946
314230,2014,9.0,57,0.15789473684210525
314230,2015,9.0,54,0.16666666666666666
314230,2016,11.0,41,0.2682926829268293
314230,2017,6.0,41,0.14634146341463414
314230,2018,8.0,61,0.13114754098360656
314230,2019,4.0,55,0.07272727272727272
314240,2012,20.0,80,0.25
314240,2013,13.0,80,0.1625
314240,2014,16.0,75,0.21333333333333335
314240,2015,15.0,75,0.2
314240,2016,14.0,83,0.1686746987951807
314240,2017,13.0,65,0.2
314240,2018,10.0,72,0.1388888888888889
314240,2019,10.0,80,0.125
314250,2012,5.0,21,0.23809523809523808
314250,2013,9.0,24,0.375
314250,2014,4.0,20,0.2
314250,2015,6.0,26,0.23076923076923078
314250,2016,4.0,27,0.14814814814814814
314250,2017,6.0,28,0.21428571428571427
314250,2018,6.0,22,0.2727272727272727
314250,2019,4.0,21,0.19047619047619047
314260,2012,19.0,90,0.2111111111111111
314260,2013,18.0,84,0.21428571428571427
314260,2014,20.0,81,0.24691358024691357
314260,2015,16.0,92,0.17391304347826086
314260,2016,13.0,83,0.1566265060240964
314260,2017,17.0,84,0.20238095238095238
314260,2018,18.0,99,0.18181818181818182
314260,2019,8.0,64,0.125
314270,2012,67.0,242,0.2768595041322314
314270,2013,61.0,233,0.26180257510729615
314270,2014,52.0,199,0.2613065326633166
314270,2015,49.0,195,0.2512820512820513
314270,2016,49.0,206,0.23786407766990292
314270,2017,47.0,199,0.23618090452261306
314270,2018,59.0,212,0.2783018867924528
314270,2019,44.0,192,0.22916666666666666
314280,2012,80.0,240,0.3333333333333333
314280,2013,79.0,208,0.3798076923076923
314280,2014,75.0,246,0.3048780487804878
314280,2015,65.0,204,0.31862745098039214
314280,2016,75.0,265,0.2830188679245283
314280,2017,75.0,279,0.26881720430107525
314280,2018,58.0,255,0.22745098039215686
314280,2019,46.0,220,0.20909090909090908
314290,2012,41.0,247,0.1659919028340081
314290,2013,50.0,268,0.1865671641791045
314290,2014,58.0,272,0.21323529411764705
314290,2015,59.0,309,0.19093851132686085
314290,2016,48.0,226,0.21238938053097345
314290,2017,50.0,229,0.2183406113537118
314290,2018,41.0,302,0.1357615894039735
314290,2019,41.0,228,0.17982456140350878
314300,2012,31.0,133,0.23308270676691728
314300,2013,25.0,130,0.19230769230769232
314300,2014,30.0,116,0.25862068965517243
314300,2015,36.0,145,0.2482758620689655
314300,2016,38.0,143,0.26573426573426573
314300,2017,21.0,139,0.1510791366906475
314300,2018,28.0,160,0.175
314300,2019,21.0,135,0.15555555555555556
314310,2012,149.0,597,0.24958123953098826
314310,2013,180.0,632,0.2848101265822785
314310,2014,179.0,621,0.2882447665056361
314310,2015,144.0,573,0.2513089005235602
314310,2016,149.0,581,0.25645438898450945
314310,2017,151.0,604,0.25
314310,2018,123.0,577,0.21317157712305027
314310,2019,115.0,594,0.1936026936026936
314315,2012,21.0,60,0.35
314315,2013,18.0,55,0.32727272727272727
314315,2014,13.0,42,0.30952380952380953
314315,2015,32.0,68,0.47058823529411764
314315,2016,27.0,65,0.4153846153846154
314315,2017,28.0,60,0.4666666666666667
314315,2018,16.0,54,0.2962962962962963
314315,2019,31.0,83,0.37349397590361444
314320,2012,57.0,212,0.2688679245283019
314320,2013,48.0,251,0.19123505976095617
314320,2014,53.0,217,0.24423963133640553
314320,2015,52.0,223,0.23318385650224216
314320,2016,46.0,204,0.22549019607843138
314320,2017,44.0,209,0.21052631578947367
314320,2018,39.0,237,0.16455696202531644
314320,2019,45.0,241,0.18672199170124482
314330,2012,1064.0,5829,0.18253559787270543
314330,2013,1072.0,5768,0.18585298196948682
314330,2014,1146.0,6296,0.18202033036848794
314330,2015,1148.0,6326,0.18147328485614922
314330,2016,1030.0,5914,0.1741630030436253
314330,2017,977.0,6273,0.15574685158616292
314330,2018,993.0,6719,0.1477898496800119
314330,2019,866.0,6207,0.13951989689060737
314340,2012,30.0,199,0.1507537688442211
314340,2013,33.0,204,0.16176470588235295
314340,2014,39.0,226,0.17256637168141592
314340,2015,33.0,224,0.14732142857142858
314340,2016,44.0,242,0.18181818181818182
314340,2017,43.0,223,0.19282511210762332
314340,2018,30.0,226,0.13274336283185842
314340,2019,28.0,194,0.14432989690721648
314345,2012,18.0,68,0.2647058823529412
314345,2013,25.0,89,0.2808988764044944
314345,2014,19.0,80,0.2375
314345,2015,17.0,83,0.20481927710843373
314345,2016,14.0,65,0.2153846153846154
314345,2017,24.0,87,0.27586206896551724
314345,2018,12.0,81,0.14814814814814814
314345,2019,15.0,71,0.2112676056338028
314350,2012,19.0,80,0.2375
314350,2013,27.0,94,0.2872340425531915
314350,2014,24.0,94,0.2553191489361702
314350,2015,27.0,108,0.25
314350,2016,24.0,81,0.2962962962962963
314350,2017,22.0,85,0.25882352941176473
314350,2018,21.0,79,0.26582278481012656
314350,2019,18.0,86,0.20930232558139536
314360,2012,9.0,30,0.3
314360,2013,6.0,22,0.2727272727272727
314360,2014,6.0,32,0.1875
314360,2015,7.0,35,0.2
314360,2016,10.0,35,0.2857142857142857
314360,2017,1.0,22,0.045454545454545456
314360,2018,8.0,39,0.20512820512820512
314360,2019,3.0,22,0.13636363636363635
314370,2012,8.0,29,0.27586206896551724
314370,2013,9.0,30,0.3
314370,2014,13.0,40,0.325
314370,2015,13.0,40,0.325
314370,2016,6.0,26,0.23076923076923078
314370,2017,10.0,41,0.24390243902439024
314370,2018,4.0,31,0.12903225806451613
314370,2019,9.0,35,0.2571428571428571
314380,2012,15.0,44,0.3409090909090909
314380,2013,14.0,60,0.23333333333333334
314380,2014,20.0,55,0.36363636363636365
314380,2015,25.0,64,0.390625
314380,2016,15.0,64,0.234375
314380,2017,10.0,54,0.18518518518518517
314380,2018,14.0,58,0.2413793103448276
314380,2019,9.0,50,0.18
314390,2012,273.0,1333,0.204801200300075
314390,2013,320.0,1534,0.20860495436766624
314390,2014,251.0,1367,0.18361375274323335
314390,2015,258.0,1392,0.1853448275862069
314390,2016,278.0,1341,0.20730797912005966
314390,2017,215.0,1256,0.17117834394904458
314390,2018,234.0,1339,0.17475728155339806
314390,2019,195.0,1292,0.15092879256965944
314400,2012,61.0,318,0.1918238993710692
314400,2013,62.0,325,0.19076923076923077
314400,2014,74.0,354,0.20903954802259886
314400,2015,88.0,363,0.24242424242424243
314400,2016,74.0,339,0.2182890855457227
314400,2017,70.0,368,0.19021739130434784
314400,2018,63.0,359,0.17548746518105848
314400,2019,78.0,361,0.21606648199445982
314410,2012,50.0,236,0.211864406779661
314410,2013,40.0,251,0.1593625498007968
314410,2014,35.0,233,0.15021459227467812
314410,2015,43.0,229,0.18777292576419213
314410,2016,51.0,267,0.19101123595505617
314410,2017,42.0,263,0.1596958174904943
314410,2018,45.0,265,0.16981132075471697
314410,2019,44.0,262,0.16793893129770993
314420,2012,10.0,34,0.29411764705882354
314420,2013,7.0,29,0.2413793103448276
314420,2014,7.0,27,0.25925925925925924
314420,2015,6.0,28,0.21428571428571427
314420,2016,1.0,25,0.04
314420,2017,10.0,23,0.43478260869565216
314420,2018,10.0,24,0.4166666666666667
314420,2019,8.0,40,0.2
314430,2012,130.0,493,0.26369168356997974
314430,2013,141.0,525,0.26857142857142857
314430,2014,151.0,566,0.2667844522968198
314430,2015,134.0,536,0.25
314430,2016,114.0,468,0.24358974358974358
314430,2017,105.0,457,0.22975929978118162
314430,2018,108.0,493,0.21906693711967545
314430,2019,86.0,475,0.18105263157894738
314435,2012,20.0,92,0.21739130434782608
314435,2013,35.0,97,0.36082474226804123
314435,2014,35.0,116,0.3017241379310345
314435,2015,32.0,113,0.2831858407079646
314435,2016,24.0,102,0.23529411764705882
314435,2017,12.0,84,0.14285714285714285
314435,2018,20.0,97,0.20618556701030927
314435,2019,27.0,118,0.2288135593220339
314437,2012,15.0,51,0.29411764705882354
314437,2013,6.0,37,0.16216216216216217
314437,2014,12.0,48,0.25
314437,2015,13.0,40,0.325
314437,2016,19.0,47,0.40425531914893614
314437,2017,17.0,48,0.3541666666666667
314437,2018,12.0,41,0.2926829268292683
314437,2019,8.0,37,0.21621621621621623
314440,2012,6.0,37,0.16216216216216217
314440,2013,6.0,28,0.21428571428571427
314440,2014,11.0,42,0.2619047619047619
314440,2015,2.0,31,0.06451612903225806
314440,2016,4.0,39,0.10256410256410256
314440,2017,7.0,42,0.16666666666666666
314440,2018,10.0,43,0.23255813953488372
314440,2019,1.0,34,0.029411764705882353
314450,2012,19.0,81,0.2345679012345679
314450,2013,19.0,83,0.2289156626506024
314450,2014,16.0,66,0.24242424242424243
314450,2015,12.0,82,0.14634146341463414
314450,2016,21.0,74,0.28378378378378377
314450,2017,20.0,84,0.23809523809523808
314450,2018,23.0,70,0.32857142857142857
314450,2019,10.0,73,0.136986301369863
314460,2012,59.0,273,0.21611721611721613
314460,2013,53.0,268,0.19776119402985073
314460,2014,78.0,341,0.2287390029325513
314460,2015,56.0,299,0.18729096989966554
314460,2016,47.0,251,0.18725099601593626
314460,2017,57.0,290,0.19655172413793104
314460,2018,48.0,260,0.18461538461538463
314460,2019,45.0,258,0.1744186046511628
314465,2012,33.0,114,0.2894736842105263
314465,2013,35.0,110,0.3181818181818182
314465,2014,27.0,106,0.25471698113207547
314465,2015,31.0,111,0.27927927927927926
314465,2016,15.0,84,0.17857142857142858
314465,2017,25.0,94,0.26595744680851063
314465,2018,24.0,99,0.24242424242424243
314465,2019,25.0,113,0.22123893805309736
314467,2012,13.0,48,0.2708333333333333
314467,2013,7.0,45,0.15555555555555556
314467,2014,9.0,44,0.20454545454545456
314467,2015,18.0,54,0.3333333333333333
314467,2016,16.0,41,0.3902439024390244
314467,2017,12.0,53,0.22641509433962265
314467,2018,15.0,47,0.3191489361702128
314467,2019,12.0,51,0.23529411764705882
314470,2012,38.0,224,0.16964285714285715
314470,2013,46.0,228,0.20175438596491227
314470,2014,51.0,238,0.21428571428571427
314470,2015,40.0,237,0.16877637130801687
314470,2016,42.0,242,0.17355371900826447
314470,2017,41.0,230,0.1782608695652174
314470,2018,28.0,215,0.13023255813953488
314470,2019,30.0,191,0.15706806282722513
314480,2012,194.0,1312,0.14786585365853658
314480,2013,196.0,1329,0.1474793077501881
314480,2014,192.0,1389,0.13822894168466524
314480,2015,210.0,1512,0.1388888888888889
314480,2016,197.0,1378,0.14296081277213352
314480,2017,175.0,1475,0.11864406779661017
314480,2018,151.0,1480,0.10202702702702703
314480,2019,158.0,1409,0.11213626685592619
314490,2012,5.0,25,0.2
314490,2013,12.0,38,0.3157894736842105
314490,2014,11.0,41,0.2682926829268293
314490,2015,14.0,47,0.2978723404255319
314490,2016,11.0,46,0.2391304347826087
314490,2017,7.0,34,0.20588235294117646
314490,2018,8.0,38,0.21052631578947367
314490,2019,8.0,33,0.24242424242424243
314500,2012,47.0,173,0.27167630057803466
314500,2013,52.0,178,0.29213483146067415
314500,2014,44.0,165,0.26666666666666666
314500,2015,46.0,194,0.23711340206185566
314500,2016,42.0,171,0.24561403508771928
314500,2017,43.0,176,0.24431818181818182
314500,2018,45.0,193,0.23316062176165803
314500,2019,40.0,213,0.18779342723004694
314505,2012,25.0,88,0.2840909090909091
314505,2013,27.0,107,0.2523364485981308
314505,2014,26.0,105,0.24761904761904763
314505,2015,16.0,73,0.2191780821917808
314505,2016,19.0,100,0.19
314505,2017,20.0,101,0.19801980198019803
314505,2018,19.0,89,0.21348314606741572
314505,2019,20.0,98,0.20408163265306123
314510,2012,49.0,220,0.22272727272727272
314510,2013,55.0,208,0.2644230769230769
314510,2014,34.0,177,0.192090395480226
314510,2015,46.0,227,0.2026431718061674
314510,2016,40.0,207,0.1932367149758454
314510,2017,47.0,244,0.19262295081967212
314510,2018,50.0,218,0.22935779816513763
314510,2019,43.0,223,0.19282511210762332
314520,2012,279.0,1320,0.21136363636363636
314520,2013,274.0,1311,0.20900076277650648
314520,2014,281.0,1395,0.2014336917562724
314520,2015,312.0,1461,0.2135523613963039
314520,2016,248.0,1446,0.1715076071922545
314520,2017,278.0,1571,0.1769573520050923
314520,2018,277.0,1790,0.1547486033519553
314520,2019,307.0,1827,0.16803503010399562
314530,2012,142.0,468,0.3034188034188034
314530,2013,109.0,403,0.2704714640198511
314530,2014,111.0,421,0.26365795724465557
314530,2015,102.0,353,0.28895184135977336
314530,2016,108.0,362,0.2983425414364641
314530,2017,111.0,395,0.2810126582278481
314530,2018,106.0,420,0.2523809523809524
314530,2019,90.0,394,0.22842639593908629
314535,2012,34.0,102,0.3333333333333333
314535,2013,49.0,129,0.3798449612403101
314535,2014,35.0,125,0.28
314535,2015,50.0,134,0.373134328358209
314535,2016,27.0,127,0.2125984251968504
314535,2017,24.0,115,0.20869565217391303
314535,2018,45.0,148,0.30405405405405406
314535,2019,35.0,139,0.2517985611510791
314537,2012,21.0,67,0.31343283582089554
314537,2013,15.0,66,0.22727272727272727
314537,2014,15.0,49,0.30612244897959184
314537,2015,14.0,62,0.22580645161290322
314537,2016,9.0,48,0.1875
314537,2017,18.0,70,0.2571428571428571
314537,2018,14.0,55,0.2545454545454545
314537,2019,7.0,46,0.15217391304347827
314540,2012,5.0,19,0.2631578947368421
314540,2013,1.0,16,0.0625
314540,2014,3.0,19,0.15789473684210525
314540,2015,3.0,12,0.25
314540,2016,3.0,17,0.17647058823529413
314540,2017,2.0,11,0.18181818181818182
314540,2018,2.0,15,0.13333333333333333
314540,2019,4.0,18,0.2222222222222222
314545,2012,21.0,84,0.25
314545,2013,29.0,85,0.3411764705882353
314545,2014,18.0,74,0.24324324324324326
314545,2015,20.0,79,0.25316455696202533
314545,2016,18.0,70,0.2571428571428571
314545,2017,19.0,69,0.2753623188405797
314545,2018,16.0,72,0.2222222222222222
314545,2019,23.0,82,0.2804878048780488
314550,2012,4.0,27,0.14814814814814814
314550,2013,10.0,26,0.38461538461538464
314550,2014,7.0,31,0.22580645161290322
314550,2015,7.0,25,0.28
314550,2016,9.0,32,0.28125
314550,2017,9.0,31,0.2903225806451613
314550,2018,6.0,27,0.2222222222222222
314550,2019,9.0,34,0.2647058823529412
314560,2012,75.0,423,0.1773049645390071
314560,2013,83.0,434,0.1912442396313364
314560,2014,82.0,424,0.19339622641509435
314560,2015,82.0,431,0.1902552204176334
314560,2016,73.0,425,0.17176470588235293
314560,2017,69.0,388,0.17783505154639176
314560,2018,73.0,437,0.16704805491990846
314560,2019,57.0,441,0.1292517006802721
314570,2012,3.0,16,0.1875
314570,2013,1.0,13,0.07692307692307693
314570,2014,4.0,16,0.25
314570,2015,5.0,12,0.4166666666666667
314570,2016,6.0,22,0.2727272727272727
314570,2017,4.0,12,0.3333333333333333
314570,2018,5.0,22,0.22727272727272727
314570,2019,3.0,17,0.17647058823529413
314580,2012,9.0,31,0.2903225806451613
314580,2013,11.0,27,0.4074074074074074
314580,2014,5.0,24,0.20833333333333334
314580,2015,6.0,30,0.2
314580,2016,8.0,34,0.23529411764705882
314580,2017,9.0,35,0.2571428571428571
314580,2018,7.0,34,0.20588235294117646
314580,2019,4.0,26,0.15384615384615385
314585,2012,12.0,67,0.1791044776119403
314585,2013,8.0,50,0.16
314585,2014,15.0,65,0.23076923076923078
314585,2015,16.0,80,0.2
314585,2016,11.0,47,0.23404255319148937
314585,2017,12.0,52,0.23076923076923078
314585,2018,7.0,67,0.1044776119402985
314585,2019,14.0,51,0.27450980392156865
314587,2012,25.0,111,0.22522522522522523
314587,2013,25.0,101,0.24752475247524752
314587,2014,26.0,121,0.21487603305785125
314587,2015,24.0,115,0.20869565217391303
314587,2016,29.0,134,0.21641791044776118
314587,2017,28.0,120,0.23333333333333334
314587,2018,27.0,109,0.24770642201834864
314587,2019,22.0,110,0.2
314590,2012,97.0,533,0.18198874296435272
314590,2013,93.0,522,0.1781609195402299
314590,2014,86.0,556,0.15467625899280577
314590,2015,93.0,543,0.1712707182320442
314590,2016,74.0,563,0.13143872113676733
314590,2017,63.0,528,0.11931818181818182
314590,2018,66.0,486,0.13580246913580246
314590,2019,60.0,551,0.1088929219600726
314600,2012,71.0,326,0.21779141104294478
314600,2013,71.0,303,0.23432343234323433
314600,2014,76.0,343,0.22157434402332363
314600,2015,58.0,306,0.1895424836601307
314600,2016,56.0,330,0.1696969696969697
314600,2017,73.0,383,0.1906005221932115
314600,2018,62.0,304,0.20394736842105263
314600,2019,59.0,328,0.1798780487804878
314610,2012,160.0,896,0.17857142857142858
314610,2013,166.0,882,0.18820861678004536
314610,2014,190.0,946,0.20084566596194503
314610,2015,160.0,911,0.1756311745334797
314610,2016,149.0,868,0.1716589861751152
314610,2017,145.0,854,0.16978922716627634
314610,2018,139.0,871,0.15958668197474168
314610,2019,117.0,768,0.15234375
314620,2012,33.0,106,0.3113207547169811
314620,2013,24.0,79,0.3037974683544304
314620,2014,25.0,72,0.3472222222222222
314620,2015,29.0,111,0.26126126126126126
314620,2016,30.0,101,0.297029702970297
314620,2017,25.0,104,0.2403846153846154
314620,2018,17.0,86,0.19767441860465115
314620,2019,24.0,89,0.2696629213483146
314625,2012,33.0,86,0.38372093023255816
314625,2013,26.0,80,0.325
314625,2014,25.0,99,0.25252525252525254
314625,2015,25.0,80,0.3125
314625,2016,19.0,74,0.25675675675675674
314625,2017,21.0,80,0.2625
314625,2018,16.0,67,0.23880597014925373
314625,2019,6.0,60,0.1
314630,2012,85.0,283,0.3003533568904594
314630,2013,94.0,284,0.33098591549295775
314630,2014,84.0,250,0.336
314630,2015,76.0,256,0.296875
314630,2016,72.0,273,0.26373626373626374
314630,2017,73.0,250,0.292
314630,2018,86.0,274,0.31386861313868614
314630,2019,51.0,239,0.21338912133891214
314640,2012,12.0,43,0.27906976744186046
314640,2013,14.0,32,0.4375
314640,2014,6.0,32,0.1875
314640,2015,3.0,35,0.08571428571428572
314640,2016,6.0,50,0.12
314640,2017,5.0,27,0.18518518518518517
314640,2018,6.0,38,0.15789473684210525
314640,2019,3.0,34,0.08823529411764706
314650,2012,10.0,86,0.11627906976744186
314650,2013,13.0,62,0.20967741935483872
314650,2014,20.0,80,0.25
314650,2015,13.0,77,0.16883116883116883
314650,2016,21.0,89,0.23595505617977527
314650,2017,16.0,87,0.1839080459770115
314650,2018,13.0,80,0.1625
314650,2019,16.0,106,0.1509433962264151
314655,2012,17.0,63,0.2698412698412698
314655,2013,19.0,70,0.2714285714285714
314655,2014,24.0,71,0.3380281690140845
314655,2015,17.0,68,0.25
314655,2016,19.0,55,0.34545454545454546
314655,2017,12.0,62,0.1935483870967742
314655,2018,14.0,60,0.23333333333333334
314655,2019,12.0,57,0.21052631578947367
314660,2012,3.0,18,0.16666666666666666
314660,2013,4.0,14,0.2857142857142857
314660,2014,3.0,17,0.17647058823529413
314660,2015,3.0,12,0.25
314660,2016,3.0,22,0.13636363636363635
314660,2017,2.0,13,0.15384615384615385
314660,2018,2.0,13,0.15384615384615385
314660,2019,2.0,12,0.16666666666666666
314670,2012,8.0,48,0.16666666666666666
314670,2013,9.0,46,0.1956521739130435
314670,2014,12.0,58,0.20689655172413793
314670,2015,15.0,58,0.25862068965517243
314670,2016,6.0,56,0.10714285714285714
314670,2017,16.0,65,0.24615384615384617
314670,2018,7.0,37,0.1891891891891892
314670,2019,13.0,56,0.23214285714285715
314675,2012,20.0,74,0.2702702702702703
314675,2013,21.0,59,0.3559322033898305
314675,2014,25.0,76,0.32894736842105265
314675,2015,17.0,71,0.23943661971830985
314675,2016,17.0,61,0.2786885245901639
314675,2017,26.0,82,0.3170731707317073
314675,2018,16.0,83,0.1927710843373494
314675,2019,17.0,73,0.2328767123287671
314690,2012,55.0,173,0.3179190751445087
314690,2013,59.0,193,0.30569948186528495
314690,2014,56.0,188,0.2978723404255319
314690,2015,54.0,193,0.27979274611398963
314690,2016,45.0,167,0.2694610778443114
314690,2017,56.0,177,0.3163841807909605
314690,2018,47.0,185,0.25405405405405407
314690,2019,45.0,168,0.26785714285714285
314700,2012,321.0,1279,0.2509773260359656
314700,2013,323.0,1224,0.2638888888888889
314700,2014,345.0,1330,0.2593984962406015
314700,2015,317.0,1384,0.22904624277456648
314700,2016,289.0,1304,0.22162576687116564
314700,2017,295.0,1387,0.21268925739005046
314700,2018,277.0,1439,0.19249478804725503
314700,2019,251.0,1448,0.17334254143646408
314710,2012,201.0,1076,0.18680297397769516
314710,2013,213.0,1122,0.18983957219251338
314710,2014,239.0,1201,0.1990008326394671
314710,2015,206.0,1196,0.17224080267558528
314710,2016,177.0,1118,0.15831842576028624
314710,2017,206.0,1138,0.18101933216168717
314710,2018,178.0,1161,0.1533161068044789
314710,2019,144.0,1115,0.12914798206278028
314720,2012,65.0,244,0.26639344262295084
314720,2013,48.0,243,0.19753086419753085
314720,2014,62.0,237,0.2616033755274262
314720,2015,43.0,246,0.17479674796747968
314720,2016,48.0,246,0.1951219512195122
314720,2017,50.0,270,0.18518518518518517
314720,2018,49.0,284,0.17253521126760563
314720,2019,33.0,250,0.132
314730,2012,51.0,213,0.23943661971830985
314730,2013,52.0,245,0.21224489795918366
314730,2014,53.0,236,0.2245762711864407
314730,2015,41.0,191,0.21465968586387435
314730,2016,45.0,195,0.23076923076923078
314730,2017,47.0,210,0.22380952380952382
314730,2018,35.0,214,0.16355140186915887
314730,2019,21.0,196,0.10714285714285714
314740,2012,67.0,274,0.24452554744525548
314740,2013,81.0,340,0.23823529411764705
314740,2014,77.0,283,0.27208480565371024
314740,2015,81.0,327,0.24770642201834864
314740,2016,60.0,274,0.21897810218978103
314740,2017,63.0,305,0.20655737704918034
314740,2018,54.0,285,0.18947368421052632
314740,2019,73.0,343,0.21282798833819241
314750,2012,2.0,12,0.16666666666666666
314750,2013,5.0,16,0.3125
314750,2014,5.0,19,0.2631578947368421
314750,2015,5.0,15,0.3333333333333333
314750,2016,4.0,13,0.3076923076923077
314750,2017,0.0,13,0.0
314750,2018,3.0,17,0.17647058823529413
314750,2019,0.0,11,0.0
314760,2012,36.0,201,0.1791044776119403
314760,2013,34.0,177,0.192090395480226
314760,2014,28.0,163,0.17177914110429449
314760,2015,29.0,193,0.15025906735751296
314760,2016,35.0,187,0.18716577540106952
314760,2017,33.0,196,0.1683673469387755
314760,2018,41.0,207,0.19806763285024154
314760,2019,35.0,189,0.18518518518518517
314770,2012,14.0,70,0.2
314770,2013,9.0,59,0.15254237288135594
314770,2014,17.0,65,0.26153846153846155
314770,2015,7.0,61,0.11475409836065574
314770,2016,7.0,52,0.1346153846153846
314770,2017,11.0,64,0.171875
314770,2018,7.0,67,0.1044776119402985
314770,2019,5.0,56,0.08928571428571429
314780,2012,1.0,14,0.07142857142857142
314780,2013,2.0,20,0.1
314780,2014,6.0,25,0.24
314780,2015,7.0,19,0.3684210526315789
314780,2016,2.0,13,0.15384615384615385
314780,2017,4.0,21,0.19047619047619047
314780,2018,2.0,21,0.09523809523809523
314780,2019,2.0,11,0.18181818181818182
314790,2012,309.0,1534,0.2014341590612777
314790,2013,268.0,1387,0.1932227829848594
314790,2014,304.0,1477,0.2058226134055518
314790,2015,272.0,1417,0.19195483415666903
314790,2016,263.0,1417,0.18560338743824983
314790,2017,288.0,1487,0.1936785474108944
314790,2018,230.0,1480,0.1554054054054054
314790,2019,209.0,1374,0.15211062590975255
314795,2012,17.0,68,0.25
